Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
BRYAT,47.3,✅,❌,✅,❌,36.5,❌,❌,—
GOKNR,42.1,❌,❌,❌,❌,36.5,✅,❌,—
TLMAN,45.3,✅,❌,✅,❌,36.5,✅,❌,—
CEMTS,46.4,✅,❌,✅,✅,36.6,✅,❌,—
ARENA,43.2,❌,❌,❌,❌,36.7,❌,❌,—
KUTPO,47.6,✅,❌,✅,❌,36.7,❌,❌,—
OSTIM,44.1,✅,❌,✅,❌,36.8,✅,✅,—
YONGA,42.2,❌,❌,❌,❌,36.8,❌,❌,—
VKING,42.3,❌,❌,❌,❌,36.9,❌,❌,—
PARSN,43.1,❌,❌,❌,❌,36.9,✅,❌,—
SANKO,45.6,✅,❌,✅,❌,36.9,✅,❌,—
DERHL,46.3,✅,❌,✅,❌,36.9,✅,✅,—
TSGYO,43.2,✅,❌,✅,❌,36.9,❌,❌,—
GLCVY,48.7,✅,❌,✅,❌,37.0,✅,❌,—
MEGMT,50.6,❌,❌,❌,❌,37.1,❌,❌,—
ELITE,44.4,❌,❌,❌,❌,37.1,❌,❌,—
LUKSK,47.0,❌,❌,❌,✅,37.2,❌,❌,—
OYYAT,47.5,✅,❌,✅,❌,37.2,✅,❌,—
ULAS,45.6,✅,❌,✅,❌,37.5,❌,✅,—
KARSN,45.1,❌,❌,❌,❌,37.6,❌,❌,—
ANGEN,39.8,❌,❌,❌,❌,37.7,✅,❌,—
KLGYO,48.7,✅,❌,✅,✅,37.9,✅,✅,—
ISSEN,40.6,✅,❌,✅,❌,38.0,❌,❌,—
ALKA,48.4,✅,❌,✅,✅,38.0,✅,✅,—
ATAKP,42.2,❌,❌,❌,❌,38.0,✅,❌,—
TEKTU,46.7,❌,❌,❌,❌,38.2,❌,❌,—
SELVA,44.8,❌,❌,❌,❌,38.2,❌,❌,—
VKFYO,48.0,❌,❌,❌,❌,38.2,✅,❌,—
ORCAY,35.7,❌,✅,❌,❌,38.3,❌,❌,—
ERCB,35.8,❌,❌,❌,❌,38.3,❌,❌,—
SILVR,45.6,✅,❌,✅,❌,38.4,❌,❌,—
BFREN,33.7,✅,✅,✅,❌,38.4,❌,✅,—
LYDYE,50.5,❌,❌,❌,❌,38.4,❌,❌,—
IHEVA,45.7,✅,❌,✅,❌,38.4,❌,✅,—
TUCLK,38.0,✅,❌,✅,❌,38.5,✅,✅,—
DOFER,43.6,✅,❌,✅,❌,38.5,❌,✅,—
SNICA,34.7,❌,❌,❌,❌,38.5,✅,❌,—
ZEDUR,46.2,✅,❌,✅,❌,38.6,❌,❌,—
HLGYO,57.9,❌,❌,❌,✅,38.6,❌,❌,—
GLRYH,45.1,✅,❌,✅,❌,38.6,✅,✅,—
LKMNH,46.9,❌,❌,❌,✅,38.7,✅,❌,—
MIATK,45.3,❌,❌,❌,❌,38.7,❌,❌,—
DITAS,48.0,✅,❌,✅,❌,38.7,❌,❌,—
BLCYT,47.9,✅,❌,✅,❌,38.8,✅,✅,—
KONKA,44.5,✅,❌,✅,✅,38.9,✅,❌,—
BURCE,52.1,❌,❌,❌,❌,39.0,✅,❌,—
TATEN,43.5,❌,❌,❌,❌,39.0,✅,❌,—
FROTO,47.3,✅,❌,✅,❌,39.1,✅,✅,—
SRVGY,42.3,✅,❌,✅,❌,39.1,✅,✅,—
SUWEN,40.0,✅,❌,✅,❌,39.1,❌,❌,—
IDGYO,45.5,❌,❌,❌,❌,39.1,❌,❌,—
KENT,37.2,✅,❌,✅,❌,39.2,❌,✅,—
SAFKR,52.5,✅,❌,✅,❌,39.3,❌,❌,—
MMCAS,47.8,❌,❌,❌,❌,39.3,❌,❌,—
KRSTL,50.6,❌,❌,❌,❌,39.3,❌,❌,—
HUBVC,48.2,❌,❌,❌,❌,39.4,❌,❌,—
INVEO,45.0,❌,❌,❌,✅,39.4,❌,❌,—
ULKER,47.4,✅,❌,✅,❌,39.5,✅,✅,—
CEMAS,46.6,✅,❌,✅,❌,39.5,✅,✅,—
SISE,49.7,❌,❌,❌,❌,39.6,❌,❌,—
NIBAS,49.4,✅,❌,✅,❌,39.6,✅,✅,—
PRKAB,47.9,❌,❌,❌,❌,39.6,❌,❌,—
HALKB,56.3,❌,❌,❌,❌,39.9,✅,❌,—
DZGYO,50.1,✅,❌,✅,✅,39.9,❌,❌,—
AGYO,49.6,✅,❌,✅,❌,40.1,❌,❌,—
KIMMR,54.4,❌,❌,❌,✅,40.3,✅,❌,—
ENKAI,59.5,❌,❌,❌,❌,40.3,❌,❌,—
BEYAZ,47.8,❌,❌,❌,❌,40.4,❌,❌,—
ESEN,44.6,✅,❌,✅,❌,40.4,✅,✅,—
LINK,42.3,❌,❌,❌,❌,40.4,❌,❌,—
BERA,45.4,✅,❌,✅,❌,40.4,✅,✅,—
POLTK,40.1,❌,❌,❌,❌,40.5,❌,❌,—
BIENY,34.1,✅,❌,✅,❌,40.5,✅,✅,—
CLEBI,47.6,✅,❌,✅,❌,40.5,❌,✅,—
AGROT,34.0,❌,✅,❌,❌,40.5,✅,✅,—
HTTBT,48.2,✅,❌,✅,❌,40.5,❌,❌,—
HEKTS,34.6,❌,✅,❌,❌,40.6,✅,❌,—
AYCES,47.4,❌,❌,❌,❌,40.7,❌,❌,—
PENGD,52.0,❌,❌,❌,✅,40.7,❌,❌,—
DAPGM,48.0,✅,❌,✅,❌,40.8,✅,✅,—
BRKVY,50.4,✅,❌,✅,❌,40.8,✅,❌,—
ISCTR,50.8,✅,❌,✅,✅,40.8,❌,❌,—
OTKAR,42.2,✅,❌,✅,❌,40.8,✅,✅,—
ALKIM,47.2,✅,❌,✅,✅,40.9,✅,❌,—
MAGEN,54.5,❌,❌,❌,❌,41.1,❌,❌,—
BRISA,48.4,✅,❌,✅,❌,41.1,❌,❌,—
BVSAN,50.1,❌,❌,❌,❌,41.2,❌,❌,—
ALGYO,49.1,✅,❌,✅,❌,41.3,❌,❌,—
PNSUT,49.1,✅,❌,✅,❌,41.3,✅,❌,—
GZNMI,42.6,❌,❌,❌,❌,41.4,✅,✅,—
KFEIN,47.5,❌,❌,❌,❌,41.4,❌,❌,—
UMPAS,56.5,❌,❌,❌,❌,41.4,❌,✅,—
IZINV,50.3,✅,❌,✅,❌,41.4,✅,❌,—
SMART,47.1,✅,❌,✅,❌,41.4,✅,❌,—
CIMSA,53.5,✅,❌,✅,❌,41.5,❌,❌,—
KAPLM,55.6,❌,❌,❌,❌,41.6,❌,❌,—
VKGYO,55.9,❌,❌,❌,✅,41.6,❌,❌,—
PAMEL,43.3,❌,❌,❌,❌,41.7,❌,❌,—
OYAYO,54.1,✅,❌,✅,✅,41.8,❌,❌,—
BAYRK,46.2,✅,❌,✅,❌,41.8,✅,✅,—
ALCAR,42.1,❌,❌,❌,❌,41.8,❌,❌,—
SAMAT,43.9,✅,❌,✅,❌,41.8,❌,❌,—
RUZYE,49.0,✅,❌,✅,❌,41.8,✅,✅,—
DESA,47.5,✅,❌,✅,✅,41.8,✅,✅,—
AVHOL,46.5,❌,❌,❌,❌,41.8,❌,❌,—
TUREX,46.0,✅,❌,✅,❌,41.8,✅,❌,—
AZTEK,45.3,❌,❌,❌,❌,42.0,❌,❌,—
GWIND,47.8,❌,❌,❌,❌,42.0,✅,❌,—
BUCIM,43.3,✅,❌,✅,❌,42.1,✅,✅,—
YAPRK,42.7,✅,❌,✅,❌,42.1,❌,❌,—
KLSER,28.5,✅,✅,✅,❌,42.1,✅,❌,—
TTKOM,53.1,✅,❌,✅,✅,42.2,✅,❌,—
GRNYO,53.7,✅,❌,✅,❌,42.3,❌,❌,—
MGROS,55.5,❌,❌,❌,❌,42.3,✅,❌,—
YYLGD,47.3,✅,❌,✅,❌,42.3,✅,❌,—
ATLAS,51.3,❌,❌,❌,❌,42.3,✅,❌,—
ALCTL,49.8,❌,❌,❌,❌,42.4,❌,❌,—
PLTUR,48.4,✅,❌,✅,❌,42.5,✅,❌,—
DENGE,47.1,✅,✅,✅,❌,42.5,✅,✅,—
KUYAS,61.4,❌,❌,❌,✅,42.5,❌,❌,—
SASA,40.4,❌,❌,❌,❌,42.6,❌,❌,—
DESPC,48.6,✅,❌,✅,❌,42.6,✅,❌,—
ORMA,48.6,❌,❌,❌,❌,42.7,❌,❌,—
MAVI,51.7,❌,❌,❌,❌,42.7,❌,❌,—
MNDRS,48.6,✅,❌,✅,❌,42.7,✅,✅,—
ULUFA,55.2,✅,❌,✅,❌,42.8,❌,❌,—
AKFGY,55.0,❌,❌,❌,❌,42.8,✅,❌,—
BAKAB,49.8,❌,❌,❌,❌,42.9,❌,❌,—
FLAP,50.5,✅,❌,✅,❌,42.9,❌,❌,—
SOKE,50.3,❌,❌,❌,❌,43.0,❌,❌,—
JANTS,42.1,✅,❌,✅,❌,43.0,✅,✅,—
TERA,54.7,❌,❌,❌,❌,43.0,❌,✅,—
KLKIM,49.8,✅,❌,✅,❌,43.2,✅,✅,—
CRDFA,63.7,❌,❌,❌,✅,43.2,❌,❌,—
SUMAS,48.6,❌,❌,❌,❌,43.3,✅,❌,—
KLNMA,43.1,❌,✅,❌,❌,43.3,❌,❌,—
IZENR,48.4,❌,❌,❌,❌,43.4,❌,❌,—
KAREL,46.9,❌,❌,❌,❌,43.4,❌,❌,—
PINSU,55.7,❌,❌,❌,❌,43.4,✅,❌,—
BIZIM,46.8,✅,❌,✅,❌,43.5,✅,✅,—
LYDHO,58.3,❌,❌,❌,✅,43.5,❌,❌,—
TSKB,51.5,✅,❌,✅,❌,43.5,✅,❌,—
VERTU,48.2,✅,❌,✅,❌,43.6,✅,❌,—
CMBTN,41.6,✅,❌,✅,❌,43.6,✅,✅,—
HDFGS,50.5,❌,❌,❌,✅,43.7,✅,❌,—
INTEK,42.5,❌,❌,❌,❌,43.7,❌,❌,—
MARBL,46.8,✅,✅,✅,❌,43.7,❌,❌,—
TTRAK,41.7,✅,❌,✅,❌,43.8,✅,✅,—
EUYO,53.1,❌,❌,❌,❌,43.9,❌,❌,—
ISKPL,51.7,✅,❌,✅,✅,44.0,✅,✅,—
IZFAS,58.9,❌,❌,❌,❌,44.1,❌,❌,—
LIDFA,59.1,❌,❌,❌,❌,44.1,❌,❌,—
ECILC,53.5,✅,❌,✅,✅,44.2,✅,✅,—
PENTA,44.2,✅,✅,✅,❌,44.3,✅,❌,—
A1YEN,50.5,✅,❌,✅,❌,44.3,✅,❌,—
BANVT,43.6,✅,❌,✅,❌,44.3,❌,❌,—
SNPAM,50.6,✅,❌,✅,✅,44.4,✅,✅,—
ALFAS,44.8,✅,✅,✅,❌,44.4,✅,❌,—
BALAT,53.1,❌,❌,❌,❌,44.5,❌,✅,—
KAYSE,44.9,✅,❌,✅,❌,44.5,✅,✅,—
ACSEL,52.2,❌,❌,❌,❌,44.5,❌,❌,—
GARFA,53.1,✅,❌,✅,✅,44.6,❌,❌,—
KTSKR,54.6,❌,❌,❌,❌,44.6,❌,❌,—
MAALT,51.3,✅,❌,✅,❌,44.6,❌,❌,—
GLBMD,51.2,❌,❌,❌,❌,44.6,❌,❌,—
KLMSN,50.5,✅,❌,✅,✅,44.8,✅,❌,—
MERIT,52.3,❌,❌,❌,❌,44.9,❌,❌,—
SKYLP,58.3,❌,❌,❌,✅,44.9,❌,❌,—
TURGG,49.0,✅,❌,✅,✅,45.0,❌,✅,—
TDGYO,49.4,✅,❌,✅,✅,45.1,❌,✅,—
FRIGO,53.4,✅,❌,✅,❌,45.1,❌,✅,—
YAYLA,49.3,✅,❌,✅,❌,45.2,✅,✅,—
VAKKO,50.9,✅,❌,✅,✅,45.2,❌,❌,—
PETUN,51.6,✅,❌,✅,❌,45.5,✅,❌,—
MSGYO,56.3,❌,❌,❌,✅,45.5,❌,❌,—
SEYKM,47.5,❌,❌,❌,❌,45.5,❌,❌,—
HATEK,46.2,✅,❌,✅,❌,45.5,✅,✅,—
GSDHO,53.1,❌,❌,❌,✅,45.5,❌,❌,—
BRKSN,49.9,✅,❌,✅,❌,45.5,❌,❌,—
BESLR,49.4,✅,❌,✅,❌,45.6,✅,✅,—
OBASE,52.0,❌,❌,❌,❌,45.6,❌,❌,—
QUAGR,44.6,❌,❌,❌,❌,45.7,✅,✅,—
ISGSY,60.7,✅,❌,✅,✅,45.8,❌,❌,—
NUHCM,50.0,✅,❌,✅,❌,45.8,✅,❌,—
DYOBY,47.7,✅,❌,✅,❌,45.9,✅,✅,—
EDIP,58.2,✅,❌,✅,✅,46.0,❌,❌,—
THYAO,54.9,❌,❌,❌,❌,46.0,❌,❌,—
YUNSA,54.3,❌,❌,❌,✅,46.0,❌,❌,—
MERCN,50.7,❌,❌,❌,❌,46.1,❌,❌,—
GOODY,46.0,✅,❌,✅,✅,46.1,❌,❌,—
TKNSA,44.5,✅,❌,✅,❌,46.1,✅,✅,—
AGHOL,53.8,❌,❌,❌,✅,46.2,✅,❌,—
BURVA,60.4,✅,❌,✅,❌,46.3,❌,❌,—
ENERY,58.0,❌,❌,❌,❌,46.4,❌,❌,—
SKTAS,44.9,✅,❌,✅,✅,46.5,✅,✅,—
VAKBN,56.6,✅,❌,✅,✅,46.6,❌,❌,—
BAGFS,48.8,✅,❌,✅,❌,46.6,✅,✅,—
SARKY,55.6,✅,❌,✅,❌,46.6,❌,❌,—
AVOD,52.1,✅,❌,✅,❌,46.6,✅,✅,—
INTEM,51.5,✅,❌,✅,❌,46.7,✅,✅,—
MTRYO,54.9,✅,❌,✅,❌,46.7,✅,❌,—
SMRTG,47.3,❌,✅,❌,❌,46.8,❌,❌,—
IHAAS,56.7,✅,❌,✅,❌,46.9,✅,❌,—
INGRM,48.5,✅,❌,✅,❌,46.9,✅,❌,—
DOGUB,59.0,❌,❌,❌,❌,46.9,❌,❌,—
NUGYO,51.6,❌,❌,❌,❌,46.9,✅,❌,—
LOGO,54.5,✅,❌,✅,❌,47.1,✅,✅,—
EGSER,47.2,✅,❌,✅,❌,47.1,✅,✅,—
PRKME,48.8,✅,❌,✅,❌,47.2,❌,❌,—
TCELL,57.3,✅,❌,✅,❌,47.2,✅,❌,—
GOLTS,48.7,✅,❌,✅,❌,47.4,✅,✅,—
DOAS,53.9,❌,❌,❌,✅,47.5,❌,❌,—
QNBFK,44.8,❌,❌,❌,❌,47.5,❌,✅,—
RODRG,54.1,✅,❌,✅,❌,47.5,❌,❌,—
AKENR,50.7,✅,❌,✅,❌,47.6,❌,❌,—
EMNIS,43.6,✅,❌,✅,❌,47.6,❌,✅,—
MEPET,62.0,✅,❌,✅,❌,47.8,✅,❌,—
BRKO,53.2,✅,❌,✅,✅,47.8,❌,❌,—
EUHOL,52.2,✅,❌,✅,✅,47.8,❌,✅,—
OSMEN,37.3,✅,✅,✅,❌,48.0,✅,❌,—
KRGYO,41.1,✅,✅,✅,❌,48.0,❌,✅,—
AEFES,55.6,❌,❌,❌,❌,48.1,❌,❌,—
KNFRT,50.5,✅,❌,✅,❌,48.2,✅,✅,—
KONYA,42.0,✅,✅,✅,❌,48.2,✅,✅,—
GRSEL,58.6,❌,❌,❌,❌,48.2,❌,❌,—
CUSAN,50.9,✅,❌,✅,✅,48.3,❌,❌,—
DOKTA,49.3,✅,✅,✅,❌,48.3,✅,✅,—
BASCM,54.7,✅,❌,✅,❌,48.4,✅,✅,—
YKBNK,55.4,✅,❌,✅,✅,48.4,❌,✅,—
ODAS,54.1,❌,✅,❌,❌,48.4,❌,❌,—
ECZYT,59.2,✅,❌,✅,✅,48.5,❌,❌,—
GARAN,56.5,✅,❌,✅,✅,48.5,❌,✅,—
ONCSM,59.5,✅,❌,✅,✅,48.5,✅,❌,—
TOASO,58.0,✅,❌,✅,✅,48.6,✅,❌,—
AYEN,59.0,✅,✅,✅,✅,48.7,❌,❌,—
BNTAS,45.1,✅,✅,✅,✅,48.7,✅,✅,🟢
FADE,52.5,✅,✅,✅,✅,48.7,❌,❌,—
EKGYO,58.0,✅,❌,✅,❌,48.7,✅,✅,—
PNLSN,50.7,❌,✅,❌,❌,48.8,✅,❌,—
TATGD,49.9,❌,✅,❌,❌,48.9,❌,❌,—
AKSA,56.2,❌,❌,❌,✅,49.0,❌,❌,—
ADEL,44.7,✅,✅,✅,❌,49.1,✅,✅,—
CEOEM,49.0,✅,✅,✅,❌,49.1,✅,✅,—
DGGYO,51.7,❌,❌,❌,✅,49.1,❌,❌,—
AFYON,54.5,✅,❌,✅,✅,49.2,✅,✅,—
KOPOL,48.8,✅,✅,✅,❌,49.2,✅,✅,—
ISBIR,43.8,✅,❌,✅,❌,49.2,✅,✅,—
AKBNK,55.5,✅,❌,✅,❌,49.3,✅,✅,—
GEDZA,54.2,✅,❌,✅,❌,49.4,✅,✅,—
TURSG,65.7,❌,❌,❌,❌,49.5,✅,❌,—
MOBTL,64.7,❌,❌,❌,✅,49.6,❌,❌,—
BOSSA,52.9,✅,✅,✅,✅,49.6,❌,❌,—
OZKGY,54.3,✅,❌,✅,✅,49.6,✅,✅,—
EGGUB,58.6,✅,❌,✅,✅,49.8,✅,✅,—
ANHYT,59.7,❌,❌,❌,✅,50.0,❌,❌,—
TAVHL,56.1,✅,❌,✅,❌,50.1,✅,✅,—
EGEPO,69.0,❌,❌,❌,✅,50.2,❌,❌,—
EPLAS,50.2,✅,❌,✅,❌,50.2,✅,✅,—
YEOTK,61.8,❌,✅,❌,❌,50.3,❌,❌,—
AKSEN,66.3,❌,❌,❌,✅,50.3,❌,❌,—
EKSUN,50.3,✅,✅,✅,❌,50.3,✅,❌,—
OYAKC,53.9,✅,❌,✅,❌,50.3,✅,✅,—
OZRDN,67.1,✅,❌,✅,❌,50.3,✅,❌,—
BSOKE,57.9,❌,✅,❌,✅,50.3,❌,❌,—
SAHOL,55.3,✅,❌,✅,❌,50.5,✅,✅,—
HEDEF,57.9,❌,❌,❌,✅,50.6,❌,❌,—
RNPOL,60.1,✅,❌,✅,❌,50.8,❌,❌,—
MRSHL,52.8,✅,✅,✅,❌,50.8,❌,❌,—
OZGYO,63.3,✅,❌,✅,✅,50.9,✅,❌,—
GEDIK,59.4,✅,❌,✅,✅,51.1,✅,❌,—
ATEKS,50.2,❌,✅,❌,✅,51.1,✅,❌,—
MAKIM,47.3,✅,✅,✅,❌,51.2,✅,✅,—
GSRAY,35.4,✅,✅,✅,❌,51.2,✅,✅,—
ISFIN,60.4,✅,❌,✅,❌,51.2,❌,❌,—
DMSAS,53.0,✅,❌,✅,❌,51.2,✅,✅,—
ZRGYO,56.0,✅,❌,✅,✅,51.3,✅,✅,—
CWENE,62.9,✅,✅,✅,✅,51.3,❌,❌,—
SUNTK,52.3,❌,❌,❌,❌,51.3,❌,❌,—
NTHOL,55.0,❌,❌,❌,✅,51.5,❌,✅,—
NTGAZ,63.8,✅,❌,✅,✅,51.5,✅,❌,—
PETKM,55.1,✅,✅,✅,❌,51.6,✅,✅,—
GATEG,64.5,✅,❌,✅,✅,51.7,❌,✅,—
BRLSM,55.3,✅,✅,✅,❌,51.8,✅,✅,—
DNISI,53.2,✅,❌,✅,✅,51.8,✅,✅,—
BASGZ,68.5,✅,❌,✅,✅,51.9,✅,✅,—
ULUUN,59.6,✅,✅,✅,✅,51.9,✅,❌,—
BMSTL,62.1,✅,❌,✅,✅,52.0,❌,❌,—
ICBCT,60.4,❌,✅,❌,✅,52.0,❌,❌,—
ULUSE,59.3,✅,✅,✅,❌,52.2,❌,❌,—
MACKO,55.7,✅,❌,✅,❌,52.3,✅,✅,—
GUBRF,61.3,✅,✅,✅,✅,52.4,✅,✅,🟢
GOZDE,53.0,❌,✅,❌,✅,53.0,✅,❌,—
DIRIT,52.2,✅,❌,✅,❌,53.0,❌,✅,—
GEREL,73.7,❌,✅,❌,✅,53.3,❌,❌,—
DGATE,64.6,❌,✅,❌,✅,53.3,❌,❌,—
TABGD,62.2,✅,✅,✅,❌,53.5,❌,✅,—
BOBET,48.9,✅,✅,✅,✅,53.6,❌,✅,—
DOHOL,62.9,✅,❌,✅,❌,53.8,✅,✅,—
PSGYO,66.0,❌,✅,❌,❌,54.2,❌,❌,—
BRMEN,58.8,❌,✅,❌,✅,54.2,✅,❌,—
ENJSA,70.3,✅,❌,✅,❌,54.5,✅,✅,—
MPARK,62.9,✅,❌,✅,❌,54.6,✅,✅,—
EREGL,64.4,❌,✅,❌,✅,54.7,✅,❌,—
AKFYE,62.5,✅,✅,✅,❌,54.7,✅,❌,—
AGESA,70.8,✅,❌,✅,✅,54.8,✅,❌,—
FMIZP,53.7,✅,✅,✅,❌,54.8,✅,✅,—
RYSAS,67.2,✅,✅,✅,✅,55.0,❌,❌,—
DERIM,56.9,✅,✅,✅,✅,55.2,✅,✅,🟢
ESCAR,57.4,✅,✅,✅,❌,55.2,✅,❌,—
CCOLA,41.9,❌,✅,❌,❌,55.3,✅,❌,—
DGNMO,55.0,❌,✅,❌,❌,55.3,❌,❌,—
BYDNR,63.9,✅,✅,✅,❌,55.4,✅,❌,—
ISBTR,53.6,✅,✅,✅,❌,55.4,❌,✅,—
ANSGR,64.9,✅,✅,✅,❌,55.5,❌,❌,—
AYES,68.5,✅,✅,✅,✅,55.7,✅,❌,—
ISDMR,69.9,✅,✅,✅,✅,55.8,✅,❌,—
BLUME,59.2,✅,❌,✅,❌,55.8,✅,✅,—
ALBRK,64.1,✅,✅,✅,❌,56.0,✅,✅,—
AHGAZ,60.7,❌,❌,❌,❌,56.3,❌,❌,—
DURDO,62.5,✅,✅,✅,❌,56.4,❌,❌,—
SANEL,72.0,❌,✅,❌,❌,56.4,✅,❌,—
KMPUR,54.9,✅,✅,✅,❌,56.5,✅,✅,—
YGGYO,80.0,✅,✅,✅,✅,56.6,❌,❌,—
BIOEN,52.3,✅,✅,✅,❌,56.6,✅,✅,—
GMTAS,89.0,❌,✅,❌,✅,56.6,❌,❌,—
SONME,61.2,✅,✅,✅,✅,56.7,✅,✅,🟢
ICUGS,61.4,❌,✅,❌,✅,56.7,❌,❌,—
AYDEM,57.2,✅,✅,✅,✅,56.8,✅,✅,🟢
