Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
SODSN,39.0,❌,❌,❌,❌,31.7,✅,✅,—
ARZUM,36.3,❌,❌,❌,❌,31.8,✅,✅,—
GENTS,44.2,✅,❌,✅,❌,32.2,✅,✅,—
ENSRI,41.7,❌,❌,❌,❌,32.2,❌,✅,—
SEGYO,44.7,❌,❌,❌,❌,32.6,✅,❌,—
TRILC,37.6,❌,❌,❌,❌,32.6,✅,✅,—
GRNYO,46.6,❌,❌,❌,❌,32.7,✅,❌,—
LRSHO,41.5,✅,❌,✅,❌,32.8,✅,❌,—
OYLUM,43.5,❌,❌,❌,❌,32.9,❌,❌,—
TMSN,38.5,❌,❌,❌,✅,33.0,✅,✅,—
EGEPO,55.1,❌,❌,❌,❌,33.1,❌,❌,—
SKYLP,47.7,❌,❌,❌,✅,33.4,❌,❌,—
FENER,34.5,❌,✅,❌,❌,33.4,❌,✅,—
MZHLD,40.1,❌,❌,❌,❌,33.8,❌,❌,—
ADESE,44.5,❌,❌,❌,❌,33.8,❌,✅,—
ATAKP,38.3,❌,❌,❌,❌,33.9,❌,❌,—
MEKAG,41.5,✅,❌,✅,❌,34.1,✅,✅,—
KRVGD,46.0,✅,❌,✅,❌,34.4,✅,❌,—
DERHL,45.8,✅,❌,✅,❌,34.4,✅,✅,—
PKENT,35.9,❌,❌,❌,❌,34.4,✅,✅,—
UNLU,38.8,❌,❌,❌,❌,34.5,✅,✅,—
LKMNH,45.0,❌,❌,❌,✅,34.5,✅,❌,—
ONCSM,48.2,❌,❌,❌,❌,34.6,❌,❌,—
VKING,40.9,❌,❌,❌,❌,34.6,✅,❌,—
MEDTR,40.4,❌,❌,❌,❌,34.8,✅,❌,—
MEGMT,46.8,✅,❌,✅,❌,34.8,✅,❌,—
AKGRT,47.5,❌,❌,❌,❌,34.8,✅,❌,—
SOKE,43.5,❌,❌,❌,❌,35.0,✅,❌,—
COSMO,44.5,❌,❌,❌,❌,35.2,❌,✅,—
RTALB,45.8,❌,❌,❌,❌,35.2,✅,❌,—
ERBOS,42.8,❌,❌,❌,❌,35.4,✅,❌,—
OYYAT,46.3,❌,❌,❌,❌,35.7,✅,❌,—
LUKSK,45.9,✅,❌,✅,✅,35.7,✅,❌,—
PAMEL,41.3,❌,❌,❌,❌,35.8,❌,❌,—
KIMMR,50.8,❌,❌,❌,❌,35.8,✅,❌,—
ELITE,43.2,❌,❌,❌,❌,35.9,✅,❌,—
VRGYO,35.5,✅,✅,✅,❌,35.9,✅,✅,—
DITAS,45.4,❌,❌,❌,❌,35.9,✅,❌,—
YONGA,41.0,❌,❌,❌,❌,35.9,✅,❌,—
IHLGM,44.0,✅,❌,✅,❌,36.1,✅,✅,—
HTTBT,46.6,❌,❌,❌,❌,36.2,❌,❌,—
TATEN,41.1,❌,❌,❌,❌,36.3,✅,❌,—
IHGZT,43.5,✅,❌,✅,❌,36.4,✅,✅,—
YATAS,46.3,✅,❌,✅,❌,36.5,✅,❌,—
BURCE,50.2,❌,❌,❌,❌,36.5,✅,❌,—
SELVA,43.4,❌,❌,❌,❌,36.6,✅,❌,—
GZNMI,41.3,❌,❌,❌,❌,36.6,❌,❌,—
ANGEN,38.6,✅,❌,✅,❌,36.7,✅,❌,—
SKBNK,46.8,✅,❌,✅,❌,36.8,✅,❌,—
TUREX,44.4,❌,❌,❌,❌,36.9,✅,❌,—
ATAGY,44.7,✅,❌,✅,❌,36.9,✅,✅,—
SMART,44.7,❌,❌,❌,❌,36.9,❌,❌,—
DOFER,42.4,✅,❌,✅,❌,37.0,✅,✅,—
OSTIM,42.1,✅,❌,✅,❌,37.0,✅,✅,—
LYDYE,48.9,✅,❌,✅,❌,37.0,❌,❌,—
MAKTK,46.0,❌,❌,❌,❌,37.1,✅,✅,—
HEDEF,47.9,❌,❌,❌,✅,37.2,❌,❌,—
AVTUR,47.9,✅,❌,✅,❌,37.2,✅,❌,—
CASA,41.6,✅,❌,✅,❌,37.3,✅,✅,—
POLTK,38.6,❌,❌,❌,❌,37.3,✅,❌,—
IZINV,46.0,❌,❌,❌,❌,37.3,✅,❌,—
CONSE,37.0,✅,❌,✅,❌,37.5,✅,✅,—
ARENA,42.5,❌,❌,❌,❌,37.5,✅,❌,—
DESA,46.1,❌,❌,❌,✅,37.6,✅,❌,—
IDGYO,44.2,❌,❌,❌,❌,37.6,✅,❌,—
PGSUS,40.0,✅,❌,✅,❌,37.6,✅,✅,—
VKFYO,46.9,❌,❌,❌,❌,37.7,✅,❌,—
GOKNR,42.5,✅,❌,✅,❌,37.7,✅,❌,—
AZTEK,43.4,❌,❌,❌,❌,37.8,✅,❌,—
IHEVA,45.0,❌,❌,❌,❌,37.9,✅,✅,—
ULAS,45.7,✅,❌,✅,❌,37.9,❌,✅,—
PARSN,42.9,✅,❌,✅,❌,37.9,✅,✅,—
KRSTL,49.7,❌,❌,❌,❌,37.9,✅,❌,—
MGROS,51.7,❌,❌,❌,❌,37.9,✅,❌,—
MMCAS,47.3,✅,❌,✅,❌,38.0,✅,❌,—
GLCVY,47.3,❌,❌,❌,❌,38.0,❌,✅,—
SNICA,33.7,❌,❌,❌,❌,38.0,✅,❌,—
ASUZU,43.2,✅,❌,✅,❌,38.0,✅,✅,—
KUTPO,47.0,❌,❌,❌,❌,38.2,✅,✅,—
BRYAT,45.9,✅,❌,✅,❌,38.3,✅,✅,—
CEMTS,46.2,✅,❌,✅,✅,38.4,✅,✅,—
ALKA,47.9,✅,❌,✅,❌,38.5,✅,✅,—
LINK,41.4,❌,❌,❌,❌,38.5,✅,❌,—
KAPLM,52.3,❌,❌,❌,❌,38.6,✅,❌,—
KLSER,26.8,❌,✅,❌,❌,38.6,✅,❌,—
SILVR,44.2,❌,❌,❌,❌,38.6,✅,❌,—
EUREN,37.6,✅,✅,✅,❌,38.6,✅,✅,—
VERTU,46.3,❌,❌,❌,❌,38.7,✅,❌,—
HUBVC,47.5,✅,❌,✅,❌,38.7,❌,❌,—
CLEBI,46.4,✅,❌,✅,❌,38.8,✅,✅,—
IZENR,42.7,❌,❌,❌,❌,38.8,✅,❌,—
BFREN,33.4,✅,✅,✅,❌,38.9,✅,✅,—
MNDTR,39.4,✅,✅,✅,❌,38.9,✅,✅,—
ALCTL,47.4,❌,❌,❌,❌,39.1,❌,❌,—
KLKIM,46.1,❌,❌,❌,❌,39.1,✅,✅,—
ZEDUR,44.3,❌,❌,❌,❌,39.1,✅,❌,—
KENT,36.8,❌,❌,❌,❌,39.2,❌,✅,—
SMRTG,43.0,❌,❌,❌,❌,39.2,❌,❌,—
TUCLK,37.7,✅,❌,✅,❌,39.3,✅,✅,—
YUNSA,50.6,❌,❌,❌,✅,39.3,✅,❌,—
ICUGS,51.5,❌,❌,❌,❌,39.4,❌,❌,—
TEKTU,46.4,❌,❌,❌,❌,39.4,✅,❌,—
ZOREN,38.8,✅,❌,✅,❌,39.5,✅,✅,—
BAYRK,45.5,❌,❌,❌,❌,39.6,✅,❌,—
VESBE,34.2,✅,✅,✅,❌,39.6,❌,✅,—
ERCB,35.8,✅,❌,✅,❌,39.7,✅,✅,—
ARCLK,41.4,✅,❌,✅,❌,39.7,✅,✅,—
CRDFA,59.0,✅,❌,✅,✅,39.7,❌,❌,—
AVHOL,45.3,❌,❌,❌,❌,39.8,✅,❌,—
MAVI,49.7,❌,❌,❌,❌,39.9,✅,❌,—
BIENY,34.0,❌,❌,❌,❌,39.9,❌,✅,—
ORMA,46.9,❌,❌,❌,❌,39.9,✅,❌,—
TSGYO,42.8,❌,❌,❌,❌,39.9,✅,✅,—
EUHOL,49.1,❌,❌,❌,❌,40.1,❌,❌,—
TLMAN,44.8,✅,❌,✅,❌,40.1,✅,✅,—
DAPGM,46.7,✅,❌,✅,❌,40.1,✅,✅,—
TUKAS,38.7,✅,✅,✅,❌,40.1,✅,✅,—
SRVGY,41.1,❌,❌,❌,❌,40.2,✅,✅,—
TKNSA,42.1,❌,❌,❌,❌,40.2,✅,✅,—
SNGYO,47.1,❌,❌,❌,❌,40.2,❌,❌,—
SUMAS,45.5,❌,❌,❌,❌,40.4,✅,❌,—
OSMEN,37.0,❌,✅,❌,❌,40.4,✅,❌,—
OYAYO,51.8,❌,❌,❌,✅,40.4,✅,❌,—
BERA,44.9,✅,❌,✅,❌,40.5,✅,✅,—
QUAGR,42.8,❌,❌,❌,❌,40.7,❌,❌,—
CANTE,41.6,❌,❌,❌,❌,40.7,❌,✅,—
ORCAY,36.1,✅,✅,✅,❌,40.7,✅,✅,—
INVEO,44.7,✅,❌,✅,✅,40.8,✅,❌,—
KAREL,44.9,❌,❌,❌,❌,40.8,✅,❌,—
ISKPL,48.8,❌,❌,❌,✅,40.8,❌,❌,—
HDFGS,49.0,❌,❌,❌,❌,40.8,❌,❌,—
BAKAB,48.3,✅,❌,✅,❌,40.8,✅,❌,—
AYCES,47.1,❌,❌,❌,❌,40.8,❌,❌,—
ESEN,44.3,❌,❌,❌,❌,40.9,✅,✅,—
KFEIN,46.7,❌,❌,❌,❌,40.9,✅,❌,—
TMPOL,53.4,❌,❌,❌,❌,41.0,❌,❌,—
EUYO,50.5,❌,❌,❌,❌,41.0,❌,❌,—
PEKGY,54.0,❌,❌,❌,✅,41.1,✅,❌,—
UMPAS,56.5,✅,❌,❌,❌,41.1,❌,✅,—
SAMAT,43.1,❌,❌,❌,❌,41.2,✅,❌,—
GWIND,46.7,✅,❌,✅,❌,41.3,✅,❌,—
ISYAT,45.4,✅,❌,✅,❌,41.3,✅,✅,—
MAKIM,42.9,❌,❌,❌,❌,41.4,✅,❌,—
ACSEL,50.1,❌,❌,❌,❌,41.5,✅,❌,—
YAPRK,42.3,❌,❌,❌,❌,41.5,✅,✅,—
ISSEN,41.0,✅,✅,✅,❌,41.5,✅,✅,—
GLBMD,49.5,✅,❌,✅,❌,41.5,❌,❌,—
BEYAZ,47.1,❌,❌,❌,❌,41.5,✅,❌,—
AKSUE,56.5,❌,❌,❌,❌,41.6,✅,❌,—
ALFAS,42.9,❌,✅,❌,❌,41.6,✅,❌,—
A1YEN,47.8,❌,❌,❌,❌,41.7,✅,❌,—
CMBTN,40.3,❌,❌,❌,❌,41.7,✅,✅,—
BURVA,55.9,❌,❌,❌,❌,41.7,✅,❌,—
GLRYH,44.1,❌,❌,❌,❌,41.7,✅,✅,—
CEMAS,46.7,✅,❌,✅,❌,41.8,✅,✅,—
EKSUN,46.0,❌,❌,❌,❌,42.0,✅,❌,—
PRKAB,48.1,✅,❌,✅,❌,42.0,✅,✅,—
KTSKR,52.0,❌,❌,❌,❌,42.0,✅,❌,—
ALCAR,42.0,✅,❌,✅,❌,42.1,✅,❌,—
BANVT,42.5,❌,❌,❌,❌,42.2,✅,❌,—
ECILC,52.0,❌,❌,❌,✅,42.2,❌,✅,—
IHAAS,52.3,❌,❌,❌,❌,42.4,❌,❌,—
BRISA,47.7,✅,❌,✅,❌,42.4,✅,❌,—
DOGUB,55.1,✅,❌,✅,❌,42.5,❌,❌,—
PAPIL,44.6,❌,❌,❌,❌,42.5,✅,✅,—
ALKIM,47.2,✅,❌,✅,✅,42.6,✅,✅,—
HEKTS,34.9,✅,✅,✅,❌,42.7,✅,❌,—
GOLTS,45.9,❌,❌,❌,❌,42.7,✅,✅,—
ULUSE,52.7,❌,❌,❌,❌,42.8,❌,❌,—
DMSAS,48.6,❌,❌,❌,❌,42.9,❌,❌,—
PENGD,52.1,✅,❌,✅,✅,42.9,✅,❌,—
INTEK,42.0,❌,❌,❌,❌,42.9,❌,❌,—
INGRM,46.0,❌,❌,❌,❌,43.1,✅,❌,—
GSRAY,34.1,❌,✅,❌,❌,43.1,✅,✅,—
KLMSN,49.1,❌,❌,❌,✅,43.1,✅,❌,—
KOPOL,44.3,❌,❌,❌,❌,43.1,✅,❌,—
ATLAS,50.3,✅,❌,✅,❌,43.1,✅,❌,—
VKGYO,55.1,✅,❌,✅,✅,43.2,✅,❌,—
GEDIK,54.8,❌,❌,❌,❌,43.2,✅,❌,—
ALGYO,49.2,✅,❌,✅,❌,43.2,✅,✅,—
AKFGY,52.3,✅,❌,✅,❌,43.3,✅,❌,—
GRSEL,55.5,✅,❌,❌,❌,43.5,✅,❌,—
LIDFA,57.5,❌,❌,❌,❌,43.5,✅,❌,—
ULUFA,54.3,✅,❌,✅,❌,43.6,✅,✅,—
BLCYT,48.5,✅,❌,✅,❌,43.7,✅,✅,—
SUWEN,42.1,✅,❌,✅,✅,43.8,❌,✅,—
OTKAR,42.4,✅,❌,✅,❌,43.8,✅,✅,—
SEYKM,46.5,✅,❌,✅,❌,43.8,✅,❌,—
YYLGD,47.2,✅,❌,✅,❌,43.8,✅,✅,—
PINSU,55.1,❌,❌,❌,✅,44.1,✅,❌,—
DGATE,56.5,❌,❌,❌,✅,44.1,❌,❌,—
QNBFK,44.1,❌,❌,❌,❌,44.1,✅,❌,—
ISGSY,59.0,❌,❌,❌,✅,44.2,✅,❌,—
DESPC,46.3,❌,❌,❌,❌,44.2,✅,❌,—
TTRAK,41.5,✅,❌,✅,❌,44.2,✅,✅,—
UFUK,57.6,❌,❌,❌,❌,44.2,❌,❌,—
AFYON,51.5,❌,❌,❌,✅,44.2,✅,❌,—
DOAS,51.9,✅,❌,✅,✅,44.3,✅,❌,—
TABGD,56.6,❌,❌,❌,❌,44.3,❌,❌,—
ULKER,48.7,✅,❌,✅,❌,44.3,✅,✅,—
MERIT,51.9,✅,❌,✅,❌,44.3,✅,❌,—
SANKO,47.4,✅,❌,✅,❌,44.4,❌,✅,—
JANTS,41.6,✅,❌,✅,❌,44.4,✅,✅,—
CIMSA,52.9,✅,❌,✅,❌,44.4,✅,✅,—
HATEK,45.9,✅,❌,✅,❌,44.4,✅,✅,—
SNPAM,50.3,✅,❌,✅,✅,44.4,❌,✅,—
BRMEN,52.3,❌,❌,❌,✅,44.4,❌,❌,—
GEDZA,51.1,❌,❌,❌,❌,44.5,✅,❌,—
RNPOL,55.3,❌,❌,❌,❌,44.5,❌,❌,—
MSGYO,55.3,✅,❌,✅,✅,44.6,❌,❌,—
BALAT,52.5,✅,❌,✅,❌,44.6,❌,❌,—
BYDNR,56.1,❌,❌,❌,❌,44.6,❌,❌,—
PNLSN,48.2,✅,❌,✅,❌,44.7,✅,❌,—
MTRYO,52.8,✅,❌,✅,❌,44.7,✅,❌,—
KLNMA,43.4,✅,✅,✅,❌,44.8,✅,✅,—
GSDHO,52.3,✅,❌,✅,✅,45.0,✅,❌,—
GATEG,60.3,❌,❌,❌,✅,45.0,❌,❌,—
MAALT,51.2,❌,❌,❌,❌,45.1,❌,❌,—
DERIM,50.7,❌,❌,❌,✅,45.1,✅,❌,—
MERCN,49.8,✅,❌,✅,❌,45.1,✅,❌,—
ATEKS,48.4,✅,❌,✅,✅,45.1,✅,❌,—
DGNMO,49.1,❌,❌,❌,❌,45.2,❌,❌,—
SUNTK,49.9,❌,❌,❌,❌,45.2,✅,❌,—
INTEM,50.5,✅,❌,✅,❌,45.2,✅,✅,—
MAGEN,56.3,✅,❌,✅,❌,45.3,✅,✅,—
PENTA,43.6,✅,✅,✅,❌,45.3,✅,✅,—
DYOBY,47.2,❌,❌,❌,❌,45.3,✅,✅,—
KAYSE,44.3,❌,❌,❌,❌,45.3,✅,✅,—
OBASE,51.2,❌,❌,❌,❌,45.4,✅,❌,—
EPLAS,48.0,❌,❌,❌,❌,45.4,✅,❌,—
MARBL,45.4,❌,❌,❌,❌,45.4,✅,❌,—
TTKOM,54.1,✅,❌,✅,✅,45.4,✅,✅,—
VAKKO,50.5,✅,❌,✅,✅,45.5,✅,❌,—
NTHOL,51.8,❌,❌,❌,✅,45.6,❌,❌,—
YAYLA,49.5,✅,❌,✅,✅,45.6,✅,✅,—
TCELL,55.5,✅,❌,✅,❌,45.7,✅,❌,—
KLGYO,48.6,❌,❌,❌,✅,45.7,✅,✅,—
ECZYT,57.7,❌,❌,❌,✅,45.8,✅,❌,—
SKTAS,44.5,✅,❌,✅,❌,45.8,❌,✅,—
AYEN,56.2,✅,❌,✅,✅,45.9,✅,❌,—
AGYO,50.9,✅,❌,✅,❌,46.0,✅,✅,—
INFO,55.1,❌,❌,❌,✅,46.0,❌,❌,—
FROTO,49.4,✅,❌,✅,❌,46.1,✅,✅,—
EGSER,46.6,✅,❌,✅,❌,46.2,✅,✅,—
GESAN,53.0,❌,❌,❌,❌,46.2,✅,❌,—
GARFA,53.3,❌,❌,❌,✅,46.6,✅,❌,—
BRKSN,49.3,❌,❌,❌,❌,46.7,✅,✅,—
THYAO,54.3,❌,❌,❌,❌,46.7,✅,❌,—
ERSU,55.6,❌,❌,❌,❌,46.8,❌,❌,—
AKENR,50.4,✅,❌,✅,✅,46.9,✅,❌,—
DOKTA,48.0,✅,❌,✅,❌,46.9,✅,✅,—
ANSGR,60.2,❌,❌,❌,❌,46.9,✅,❌,—
YEOTK,58.9,❌,❌,❌,❌,46.9,✅,❌,—
HLGYO,59.9,✅,❌,✅,✅,47.0,✅,❌,—
SANEL,60.0,❌,❌,❌,❌,47.1,❌,❌,—
EMNIS,43.4,✅,❌,✅,❌,47.1,✅,✅,—
CWENE,56.6,❌,❌,❌,❌,47.3,✅,❌,—
PLTUR,49.4,✅,❌,✅,✅,47.4,✅,✅,—
PRDGS,52.9,❌,❌,❌,✅,47.5,✅,❌,—
BNTAS,44.3,❌,✅,❌,✅,47.6,✅,✅,—
KMPUR,49.0,✅,✅,✅,❌,47.6,✅,❌,—
BASCM,53.5,❌,❌,❌,❌,47.7,✅,✅,—
NUGYO,51.8,✅,❌,✅,❌,47.8,✅,✅,—
MNDRS,49.4,❌,❌,❌,❌,47.8,✅,✅,—
ADEL,43.6,❌,✅,❌,❌,47.9,✅,✅,—
BRKVY,52.3,❌,❌,❌,❌,47.9,❌,✅,—
BESLR,49.6,✅,❌,✅,❌,47.9,✅,✅,—
RUZYE,50.8,✅,❌,✅,❌,48.0,✅,✅,—
BIGTK,50.6,❌,❌,❌,❌,48.0,❌,❌,—
TSKB,52.3,✅,❌,✅,❌,48.0,✅,✅,—
TERA,56.9,✅,❌,✅,✅,48.1,✅,✅,—
AYES,65.1,❌,❌,❌,✅,48.2,❌,❌,—
NIBAS,51.8,✅,❌,✅,❌,48.3,✅,✅,—
ISFIN,58.8,✅,❌,✅,❌,48.4,✅,❌,—
FONET,62.8,❌,❌,❌,❌,48.5,✅,❌,—
LOGO,54.3,✅,❌,✅,❌,48.5,✅,✅,—
OZGYO,61.6,✅,❌,✅,❌,48.5,✅,❌,—
BLUME,54.1,❌,❌,❌,❌,48.5,❌,✅,—
AKSEN,64.7,✅,❌,✅,✅,48.5,✅,❌,—
ESCAR,54.6,✅,❌,✅,❌,48.6,❌,❌,—
FMIZP,51.1,❌,❌,❌,❌,48.7,✅,✅,—
EDATA,63.4,❌,❌,❌,✅,48.7,❌,❌,—
RODRG,53.5,❌,❌,❌,❌,48.8,❌,❌,—
NUHCM,50.4,✅,❌,✅,❌,48.8,✅,✅,—
RUBNS,51.1,❌,❌,❌,❌,48.9,❌,❌,—
TAVHL,55.3,✅,❌,✅,❌,48.9,✅,✅,—
IZFAS,64.2,❌,❌,❌,❌,49.0,✅,❌,—
BRKO,54.5,✅,❌,✅,✅,49.0,❌,❌,—
EGEEN,42.3,✅,✅,✅,❌,49.0,✅,✅,—
ISBIR,44.9,✅,✅,✅,❌,49.2,✅,✅,—
BASGZ,67.7,✅,❌,✅,✅,49.3,✅,❌,—
OZKGY,53.5,❌,❌,❌,✅,49.4,✅,✅,—
PKART,61.6,❌,❌,❌,❌,49.5,❌,❌,—
ZRGYO,55.0,❌,❌,❌,✅,49.6,❌,✅,—
ESCOM,58.0,❌,❌,❌,✅,49.6,✅,❌,—
SDTTR,53.2,❌,✅,❌,✅,49.6,✅,❌,—
FADE,52.7,❌,✅,❌,✅,49.6,❌,❌,—
PRKME,50.1,❌,❌,❌,❌,49.7,❌,❌,—
EDIP,57.3,❌,❌,❌,✅,49.8,✅,✅,—
MRSHL,52.6,✅,❌,✅,❌,49.8,✅,❌,—
SANFM,52.2,❌,❌,❌,✅,49.9,❌,❌,—
PAGYO,70.1,❌,❌,❌,✅,49.9,❌,❌,—
CUSAN,52.0,✅,❌,✅,✅,49.9,✅,✅,—
KRDMB,68.6,❌,❌,❌,✅,50.0,✅,❌,—
BMSTL,61.0,✅,❌,✅,✅,50.0,✅,❌,—
ENKAI,64.4,✅,❌,✅,❌,50.1,✅,✅,—
BIZIM,47.3,✅,✅,✅,❌,50.1,✅,✅,—
GOODY,48.1,✅,✅,✅,✅,50.1,✅,✅,🟢
SARKY,56.8,✅,❌,✅,❌,50.1,✅,✅,—
TATGD,50.5,✅,✅,✅,❌,50.2,✅,❌,—
TSPOR,45.4,❌,✅,❌,❌,50.2,❌,❌,—
DGGYO,52.0,✅,✅,✅,✅,50.2,✅,❌,—
BUCIM,45.3,✅,❌,✅,❌,50.2,✅,✅,—
AYDEM,54.9,❌,✅,❌,✅,50.3,❌,❌,—
AEFES,56.0,✅,❌,✅,❌,50.3,✅,❌,—
KNFRT,51.1,❌,❌,❌,❌,50.3,✅,✅,—
PSGYO,61.1,❌,❌,❌,❌,50.3,✅,❌,—
DIRIT,51.2,❌,❌,❌,❌,50.4,❌,✅,—
KRONT,62.2,❌,❌,❌,❌,50.4,❌,❌,—
CEOEM,49.0,❌,✅,❌,❌,50.4,✅,✅,—
DENGE,47.0,✅,✅,✅,❌,50.4,✅,✅,—
MACKO,55.8,✅,❌,✅,❌,50.5,✅,✅,—
ULUUN,58.7,✅,✅,✅,✅,50.5,✅,❌,—
BIOEN,50.0,❌,❌,❌,❌,50.5,❌,❌,—
KONYA,42.4,✅,✅,✅,❌,50.6,✅,✅,—
EUPWR,61.9,❌,✅,❌,❌,50.6,✅,❌,—
AKSA,55.9,✅,❌,✅,✅,50.6,✅,❌,—
MOBTL,65.8,✅,❌,✅,✅,50.7,✅,❌,—
ICBCT,57.9,✅,❌,✅,✅,50.7,✅,❌,—
TDGYO,51.0,✅,❌,✅,❌,50.7,✅,✅,—
HKTM,47.8,❌,✅,❌,❌,50.7,❌,✅,—
ISMEN,53.4,✅,❌,✅,❌,50.8,✅,✅,—
SONME,57.8,✅,❌,✅,✅,50.8,✅,✅,—
TBORG,53.0,❌,❌,❌,❌,50.8,❌,✅,—
MIATK,50.0,✅,✅,✅,❌,50.9,✅,✅,—
FRIGO,56.0,❌,❌,❌,❌,50.9,✅,✅,—
OZRDN,65.9,❌,❌,❌,❌,50.9,❌,❌,—
CCOLA,42.2,✅,✅,✅,❌,51.1,✅,❌,—
AKMGY,59.4,❌,❌,❌,❌,51.2,✅,❌,—
ANHYT,59.3,✅,❌,✅,✅,51.3,✅,❌,—
AVOD,54.3,✅,✅,✅,❌,51.3,❌,✅,—
IZMDC,62.4,❌,✅,❌,✅,51.3,✅,❌,—
YKBNK,55.5,✅,❌,✅,✅,51.4,✅,✅,—
VERUS,57.3,❌,❌,❌,✅,51.4,❌,❌,—
BOSSA,52.5,✅,✅,✅,✅,51.5,✅,✅,🟢
OYAKC,53.7,❌,❌,❌,❌,51.5,✅,✅,—
MEPET,63.2,✅,❌,✅,❌,51.5,✅,✅,—
TURSG,65.8,✅,❌,✅,❌,51.5,✅,✅,—
GOZDE,52.0,✅,✅,✅,❌,51.6,✅,❌,—
MPARK,61.8,✅,❌,✅,❌,51.6,✅,✅,—
KCAER,53.7,❌,✅,❌,✅,51.7,✅,❌,—
NTGAZ,63.7,❌,❌,❌,✅,51.8,✅,✅,—
DOHOL,61.3,❌,❌,❌,❌,51.9,❌,❌,—
HUNER,50.7,❌,✅,❌,❌,51.9,❌,❌,—
GARAN,56.7,✅,❌,✅,✅,52.0,✅,✅,—
DNISI,53.2,✅,❌,✅,✅,52.2,✅,✅,—
VANGD,73.0,❌,❌,❌,✅,52.2,❌,❌,—
PETUN,54.1,✅,❌,✅,✅,52.3,✅,✅,—
AKBNK,55.7,✅,❌,✅,✅,52.4,✅,✅,—
DZGYO,54.4,✅,❌,✅,✅,52.4,✅,✅,—
MARKA,57.7,❌,✅,❌,✅,52.4,❌,❌,—
BAGFS,51.0,✅,❌,✅,❌,52.6,✅,✅,—
VESTL,38.6,✅,✅,✅,❌,52.6,✅,✅,—
KUYAS,65.3,✅,❌,✅,✅,52.6,✅,✅,—
PSDTC,56.8,❌,❌,❌,✅,52.7,❌,❌,—
KGYO,68.5,❌,❌,❌,✅,52.7,❌,❌,—
EGGUB,59.0,❌,❌,❌,✅,52.9,✅,✅,—
SASA,44.5,✅,✅,✅,❌,52.9,✅,✅,—
GSDDE,64.8,❌,✅,❌,✅,53.0,✅,❌,—
TOASO,59.8,✅,❌,✅,✅,53.0,✅,✅,—
ISGYO,61.9,❌,✅,❌,✅,53.1,✅,❌,—
BRLSM,53.2,❌,✅,❌,❌,53.1,❌,❌,—
ISCTR,53.9,✅,❌,✅,✅,53.2,✅,✅,—
ODAS,56.9,✅,✅,✅,❌,53.6,✅,❌,—
