Hisse,RSI(A),RSI(H),RSI(H)↑,MACD(H)↑,OBV(H)↑,OBV ATH %,OBV ATH(≥95%),SINYAL
ATSYH,70.3,69.0,✅,✅,✅,100.0,✅,🟢
CELHA,64.4,69.4,✅,✅,✅,99.4,✅,🟢
AYGAZ,71.8,69.5,✅,✅,✅,99.6,✅,🟢
KRPLS,71.6,72.8,✅,✅,✅,100.0,✅,🟢
ALKLC,,73.4,✅,✅,✅,100.0,✅,🟢
DEVA,66.4,74.4,✅,✅,✅,100.0,✅,🟢
BOBET,59.2,74.8,✅,✅,✅,100.0,✅,🟢
TUPRS,80.5,78.5,✅,✅,✅,98.5,✅,🟢
SELEC,91.3,83.6,✅,✅,✅,100.0,✅,🟢
ANELE,96.2,87.5,✅,✅,✅,100.0,✅,🟢
TRHOL,98.3,92.2,✅,✅,✅,100.0,✅,🟢
IEYHO,98.8,98.7,✅,✅,✅,100.0,✅,🟢
