Hisse,RSI(A),RSI(H),RSI(H)↑,MACD(H)↑,OBV(H)↑,OBV ATH %,OBV ATH(≥95%),SINYAL
DERHL,45.8,34.4,✅,✅,✅,71.8,❌,—
PKENT,35.9,34.4,✅,✅,✅,78.2,❌,—
KRVGD,46.0,34.4,✅,❌,✅,84.0,❌,—
LKMNH,45.0,34.5,✅,❌,✅,99.3,✅,—
UNLU,38.8,34.5,✅,✅,✅,88.3,❌,—
VKING,40.9,34.6,✅,❌,✅,97.3,✅,—
ONCSM,48.2,34.6,❌,❌,❌,88.4,❌,—
AKGRT,47.5,34.8,✅,❌,✅,97.5,✅,—
MEGMT,48.3,34.8,✅,❌,✅,84.6,❌,—
MEDTR,40.4,34.9,✅,❌,✅,76.9,❌,—
SOKE,43.3,35.0,✅,❌,✅,88.3,❌,—
KOTON,,35.1,✅,❌,✅,,❌,—
RTALB,45.8,35.2,✅,❌,✅,91.8,❌,—
COSMO,44.5,35.2,❌,✅,❌,74.6,❌,—
ERBOS,42.8,35.4,✅,❌,✅,99.1,✅,—
REEDR,,35.5,✅,❌,✅,-2058.6,❌,—
OYYAT,46.3,35.7,✅,❌,✅,97.9,✅,—
LUKSK,45.9,35.7,✅,❌,✅,97.8,✅,—
KIMMR,50.8,35.8,✅,❌,✅,94.2,❌,—
PAMEL,41.3,35.8,❌,❌,❌,88.6,❌,—
BALSU,,35.8,✅,❌,✅,-440.0,❌,—
YONGA,41.0,35.9,✅,❌,✅,-87.5,❌,—
DITAS,45.4,35.9,✅,❌,✅,89.5,❌,—
ELITE,43.2,35.9,✅,❌,✅,91.2,❌,—
VRGYO,36.3,35.9,✅,✅,✅,-82.3,❌,—
IHLGM,44.0,36.1,✅,✅,✅,97.0,✅,🟢
HTTBT,46.6,36.2,❌,❌,❌,85.5,❌,—
AHSGY,,36.3,❌,❌,❌,89.5,❌,—
TATEN,40.9,36.3,✅,❌,✅,16.5,❌,—
IHGZT,43.5,36.4,✅,✅,✅,85.3,❌,—
VSNMD,,36.5,✅,❌,✅,-172.3,❌,—
BURCE,50.2,36.5,✅,❌,✅,97.6,✅,—
YATAS,46.3,36.5,✅,❌,✅,97.6,✅,—
SELVA,43.5,36.6,✅,❌,✅,-150.3,❌,—
GZNMI,41.2,36.6,❌,❌,❌,95.8,✅,—
KLRHO,,36.7,❌,✅,❌,16.6,❌,—
ANGEN,38.6,36.7,✅,❌,✅,61.2,❌,—
LMKDC,43.6,36.8,✅,❌,✅,80.4,❌,—
SKBNK,46.8,36.8,✅,❌,✅,96.7,✅,—
ATAGY,44.7,36.9,✅,✅,✅,92.4,❌,—
SMART,44.7,36.9,❌,❌,❌,96.3,✅,—
TUREX,44.4,36.9,✅,❌,✅,0.8,❌,—
OSTIM,42.1,37.0,✅,✅,✅,96.8,✅,🟢
DOFER,41.8,37.0,✅,✅,✅,50.4,❌,—
LYDYE,48.9,37.0,❌,❌,❌,99.8,✅,—
MAKTK,46.0,37.1,✅,✅,✅,97.8,✅,🟢
AVTUR,47.9,37.2,✅,❌,✅,96.9,✅,—
HEDEF,47.9,37.2,❌,❌,❌,97.6,✅,—
IZINV,46.0,37.3,✅,❌,✅,92.7,❌,—
CASA,41.6,37.3,✅,✅,✅,-26.5,❌,—
POLTK,38.6,37.3,✅,❌,✅,65.1,❌,—
CONSE,36.9,37.5,✅,✅,✅,89.7,❌,—
ARENA,42.5,37.5,✅,❌,✅,98.1,✅,—
SMRVA,,37.5,✅,✅,✅,-171.2,❌,—
ZERGY,,37.5,✅,✅,✅,,❌,—
PGSUS,40.0,37.6,✅,✅,✅,92.5,❌,—
DESA,46.1,37.6,✅,❌,✅,99.8,✅,—
IDGYO,44.3,37.6,✅,❌,✅,89.3,❌,—
VKFYO,46.9,37.7,✅,❌,✅,92.6,❌,—
GOKNR,42.0,37.7,✅,❌,✅,82.1,❌,—
AZTEK,43.4,37.8,✅,❌,✅,80.4,❌,—
PARSN,43.0,37.9,✅,✅,✅,99.0,✅,🟢
IHEVA,45.1,37.9,✅,✅,✅,99.0,✅,🟢
MGROS,51.7,37.9,✅,❌,✅,98.2,✅,—
KRSTL,49.7,37.9,✅,❌,✅,98.6,✅,—
ULAS,45.7,37.9,❌,✅,❌,96.2,✅,—
UCAYM,,38.0,✅,❌,✅,19.0,❌,—
SNICA,33.6,38.0,✅,❌,✅,-192.9,❌,—
MMCAS,47.3,38.0,✅,❌,✅,90.4,❌,—
ASUZU,43.2,38.0,✅,✅,✅,98.6,✅,🟢
GLCVY,47.3,38.0,❌,✅,❌,82.5,❌,—
KUTPO,47.0,38.2,✅,✅,✅,97.7,✅,🟢
OBAMS,,38.2,✅,✅,✅,-340.5,❌,—
BRYAT,45.9,38.3,✅,✅,✅,98.9,✅,🟢
CEMTS,46.2,38.4,✅,✅,✅,97.5,✅,🟢
LINK,41.4,38.5,✅,❌,✅,91.7,❌,—
ALKA,47.9,38.5,✅,✅,✅,98.4,✅,🟢
SILVR,44.2,38.6,✅,❌,✅,99.4,✅,—
KLSER,26.8,38.6,✅,❌,✅,58.0,❌,—
KAPLM,52.3,38.6,✅,❌,✅,98.1,✅,—
VERTU,46.3,38.7,✅,❌,✅,93.1,❌,—
EUREN,37.7,38.7,✅,✅,✅,-7.3,❌,—
HUBVC,47.5,38.7,❌,❌,❌,92.4,❌,—
IZENR,42.4,38.8,✅,❌,✅,68.5,❌,—
CLEBI,46.4,38.8,✅,✅,✅,97.9,✅,🟢
GRTHO,,38.8,✅,❌,✅,68.7,❌,—
MNDTR,39.4,38.9,✅,✅,✅,98.1,✅,🟢
CGCAM,,38.9,✅,❌,✅,90.3,❌,—
BFREN,33.4,38.9,✅,✅,✅,98.8,✅,🟢
BIGCH,,38.9,✅,❌,✅,29.2,❌,—
KLKIM,46.1,39.1,✅,✅,✅,95.8,✅,🟢
ALCTL,47.4,39.1,❌,❌,❌,98.4,✅,—
ZEDUR,44.3,39.1,✅,❌,✅,90.7,❌,—
KENT,36.8,39.2,❌,✅,❌,70.8,❌,—
SMRTG,43.0,39.2,❌,❌,❌,83.6,❌,—
YUNSA,50.6,39.3,✅,❌,✅,97.8,✅,—
TUCLK,37.7,39.3,✅,✅,✅,94.2,❌,—
ICUGS,51.5,39.4,❌,❌,❌,96.1,✅,—
TEKTU,46.4,39.4,✅,❌,✅,95.4,✅,—
PAHOL,,39.4,✅,✅,✅,,❌,—
ZOREN,38.8,39.5,✅,✅,✅,82.6,❌,—
VESBE,34.2,39.6,❌,✅,❌,94.1,❌,—
BAYRK,45.5,39.6,✅,❌,✅,98.1,✅,—
KBORU,,39.7,✅,❌,✅,93.4,❌,—
ERCB,35.7,39.7,✅,✅,✅,-29.9,❌,—
CRDFA,59.0,39.7,❌,❌,❌,95.5,✅,—
ARCLK,41.4,39.7,✅,✅,✅,95.7,✅,🟢
AVHOL,45.3,39.8,✅,❌,✅,82.7,❌,—
ORMA,46.9,39.9,✅,❌,✅,89.2,❌,—
BIENY,33.9,39.9,❌,✅,❌,39.1,❌,—
MAVI,49.7,39.9,✅,❌,✅,89.0,❌,—
TSGYO,42.8,39.9,✅,✅,✅,95.7,✅,🟢
TLMAN,44.8,40.1,✅,✅,✅,98.1,✅,🟢
EUHOL,49.1,40.1,❌,❌,❌,97.9,✅,—
DAPGM,46.7,40.1,✅,✅,✅,82.9,❌,—
TUKAS,38.7,40.1,✅,✅,✅,85.9,❌,—
SNGYO,47.1,40.2,❌,❌,❌,96.3,✅,—
SRVGY,41.1,40.2,✅,✅,✅,95.1,✅,🟢
TKNSA,42.1,40.2,✅,✅,✅,96.4,✅,🟢
SUMAS,45.5,40.4,✅,❌,✅,88.9,❌,—
OYAYO,51.8,40.4,✅,❌,✅,97.2,✅,—
OSMEN,37.0,40.4,✅,❌,✅,63.4,❌,—
BERA,45.0,40.5,✅,✅,✅,88.4,❌,—
QUAGR,42.8,40.7,❌,❌,❌,67.0,❌,—
ODINE,,40.7,❌,❌,❌,96.5,✅,—
ORCAY,36.4,40.7,✅,✅,✅,49.1,❌,—
CANTE,41.6,40.7,❌,✅,❌,39.6,❌,—
HDFGS,49.0,40.8,❌,❌,❌,91.6,❌,—
BAKAB,48.3,40.8,✅,❌,✅,96.5,✅,—
VAKFA,,40.8,✅,✅,✅,,❌,—
AYCES,47.1,40.8,❌,❌,❌,82.6,❌,—
INVEO,44.7,40.8,✅,❌,✅,95.8,✅,—
ISKPL,48.8,40.8,❌,❌,❌,91.8,❌,—
KAREL,44.9,40.8,✅,❌,✅,94.1,❌,—
ESEN,44.3,40.9,✅,✅,✅,70.0,❌,—
KFEIN,46.7,40.9,✅,❌,✅,91.8,❌,—
EUYO,50.5,41.0,❌,❌,❌,97.1,✅,—
TMPOL,53.4,41.0,❌,❌,❌,93.9,❌,—
PEKGY,54.0,41.1,✅,❌,✅,95.8,✅,—
SAMAT,43.1,41.2,✅,❌,✅,97.7,✅,—
ISYAT,45.4,41.3,✅,✅,✅,97.3,✅,🟢
GWIND,46.7,41.3,✅,❌,✅,64.1,❌,—
MAKIM,42.9,41.4,✅,❌,✅,97.6,✅,—
BEYAZ,47.1,41.5,✅,❌,✅,89.0,❌,—
MEYSU,,41.5,✅,❌,✅,83.9,❌,—
ISSEN,41.1,41.5,✅,✅,✅,76.6,❌,—
YAPRK,42.3,41.5,✅,✅,✅,67.0,❌,—
ACSEL,50.1,41.5,✅,❌,✅,93.9,❌,—
GLBMD,49.5,41.5,❌,❌,❌,94.1,❌,—
UMPAS,56.5,41.6,❌,✅,❌,3.7,❌,—
ALFAS,43.4,41.6,✅,❌,✅,77.3,❌,—
AKSUE,56.5,41.6,✅,❌,✅,95.7,✅,—
A1YEN,47.9,41.7,✅,❌,✅,92.1,❌,—
GLRYH,44.1,41.7,✅,✅,✅,93.0,❌,—
CMBTN,40.3,41.7,✅,✅,✅,97.6,✅,🟢
ZGYO,,41.7,✅,❌,✅,81.1,❌,—
BURVA,55.9,41.7,✅,❌,✅,99.8,✅,—
CEMAS,46.7,41.8,✅,✅,✅,94.2,❌,—
KTSKR,52.2,42.0,✅,❌,✅,96.1,✅,—
PRKAB,48.1,42.0,✅,✅,✅,94.3,❌,—
EKSUN,45.2,42.0,✅,❌,✅,-5838.5,❌,—
ALCAR,42.0,42.1,✅,❌,✅,99.5,✅,—
DOFRB,,42.1,✅,❌,✅,89.1,❌,—
BANVT,42.5,42.2,✅,❌,✅,98.5,✅,—
ECILC,52.0,42.2,❌,✅,❌,97.0,✅,—
BRISA,47.7,42.4,✅,❌,✅,98.4,✅,—
IHAAS,52.3,42.4,❌,❌,❌,90.9,❌,—
DOGUB,55.1,42.5,❌,❌,❌,98.7,✅,—
PAPIL,44.6,42.5,✅,✅,✅,89.2,❌,—
ALKIM,47.2,42.6,✅,✅,✅,96.8,✅,🟢
GOLTS,45.9,42.7,✅,✅,✅,97.6,✅,🟢
HEKTS,34.9,42.7,✅,❌,✅,85.7,❌,—
ULUSE,52.7,42.8,❌,❌,❌,96.9,✅,—
PENGD,52.1,42.9,✅,❌,✅,96.0,✅,—
DMSAS,48.6,42.9,❌,❌,❌,99.3,✅,—
INTEK,42.0,42.9,❌,❌,❌,59.3,❌,—
LILAK,,43.0,✅,❌,✅,60.3,❌,—
ATLAS,50.3,43.1,✅,❌,✅,97.9,✅,—
KOPOL,44.0,43.1,✅,❌,✅,85.9,❌,—
KLMSN,49.1,43.1,✅,❌,✅,98.8,✅,—
GSRAY,34.2,43.1,✅,✅,✅,23.3,❌,—
INGRM,46.0,43.1,✅,❌,✅,98.0,✅,—
ALGYO,49.2,43.2,✅,✅,✅,92.4,❌,—
VKGYO,55.1,43.2,✅,❌,✅,99.1,✅,—
GEDIK,54.8,43.2,✅,❌,✅,96.6,✅,—
MHRGY,,43.3,✅,❌,✅,-60.0,❌,—
AKFGY,52.3,43.3,✅,❌,✅,93.7,❌,—
LIDFA,57.5,43.5,✅,❌,✅,96.7,✅,—
GRSEL,55.5,43.5,✅,❌,✅,86.7,❌,—
ULUFA,54.3,43.6,✅,✅,✅,90.1,❌,—
MARMR,,43.6,✅,❌,✅,-409.3,❌,—
BLCYT,48.5,43.7,✅,✅,✅,86.6,❌,—
GUNDG,,43.7,❌,❌,❌,97.5,✅,—
YYLGD,47.4,43.8,✅,✅,✅,49.8,❌,—
OTKAR,42.4,43.8,✅,✅,✅,99.7,✅,🟢
SEYKM,46.5,43.8,✅,❌,✅,77.5,❌,—
SUWEN,42.1,43.8,❌,✅,❌,86.8,❌,—
DGATE,56.5,44.1,❌,❌,❌,99.4,✅,—
QNBFK,44.1,44.1,✅,❌,✅,93.8,❌,—
PINSU,55.1,44.1,✅,❌,✅,97.7,✅,—
ISGSY,59.0,44.2,✅,❌,✅,98.4,✅,—
AFYON,51.5,44.2,✅,❌,✅,99.3,✅,—
DESPC,46.3,44.2,✅,❌,✅,97.3,✅,—
TTRAK,41.5,44.2,✅,✅,✅,92.7,❌,—
UFUK,57.6,44.2,❌,❌,❌,99.1,✅,—
DOAS,51.9,44.3,✅,❌,✅,98.4,✅,—
TABGD,55.7,44.3,❌,❌,❌,92.8,❌,—
MERIT,51.9,44.3,✅,❌,✅,76.7,❌,—
ULKER,48.7,44.3,✅,✅,✅,84.8,❌,—
HATEK,45.9,44.4,✅,✅,✅,85.3,❌,—
JANTS,41.6,44.4,✅,✅,✅,92.1,❌,—
SANKO,47.4,44.4,❌,✅,❌,98.8,✅,—
CIMSA,52.9,44.4,✅,✅,✅,98.3,✅,🟢
SNPAM,50.3,44.4,❌,✅,❌,99.7,✅,—
BRMEN,52.3,44.4,❌,❌,❌,99.5,✅,—
RNPOL,55.3,44.5,❌,❌,❌,85.0,❌,—
GEDZA,51.1,44.5,✅,❌,✅,96.4,✅,—
SERNT,,44.6,❌,✅,❌,,❌,—
BALAT,52.5,44.6,❌,❌,❌,90.7,❌,—
MSGYO,55.3,44.6,❌,❌,❌,99.2,✅,—
BYDNR,55.8,44.6,❌,❌,❌,85.9,❌,—
FRMPL,,44.6,✅,❌,✅,-64.4,❌,—
MTRYO,52.8,44.7,✅,❌,✅,97.1,✅,—
HOROZ,,44.7,✅,❌,✅,77.9,❌,—
PNLSN,48.2,44.7,✅,❌,✅,92.4,❌,—
KLNMA,43.5,44.8,✅,✅,✅,96.3,✅,🟢
GATEG,60.3,45.0,❌,❌,❌,99.4,✅,—
GSDHO,52.3,45.0,✅,❌,✅,99.6,✅,—
MERCN,49.8,45.1,✅,❌,✅,56.9,❌,—
DERIM,50.7,45.1,✅,❌,✅,99.7,✅,—
ATEKS,48.4,45.1,✅,❌,✅,98.9,✅,—
MAALT,51.2,45.1,❌,❌,❌,98.1,✅,—
MOGAN,,45.2,❌,❌,❌,78.8,❌,—
SUNTK,49.8,45.2,✅,❌,✅,90.1,❌,—
DGNMO,49.1,45.2,❌,❌,❌,98.1,✅,—
INTEM,50.5,45.2,✅,✅,✅,99.0,✅,🟢
DYOBY,47.2,45.3,✅,✅,✅,97.9,✅,🟢
PENTA,43.6,45.3,✅,✅,✅,-95.5,❌,—
KAYSE,44.3,45.3,✅,✅,✅,89.3,❌,—
MAGEN,56.3,45.3,✅,✅,✅,97.3,✅,🟢
EPLAS,48.0,45.4,✅,❌,✅,94.0,❌,—
TTKOM,54.1,45.4,✅,✅,✅,94.7,❌,—
MARBL,44.1,45.4,✅,❌,✅,70.3,❌,—
OBASE,51.2,45.4,✅,❌,✅,98.8,✅,—
VAKKO,50.5,45.5,✅,❌,✅,99.3,✅,—
NTHOL,51.8,45.6,❌,❌,❌,99.5,✅,—
YAYLA,49.5,45.6,✅,✅,✅,98.5,✅,🟢
ENTRA,,45.7,✅,❌,✅,-38846.1,❌,—
KLGYO,48.6,45.7,✅,✅,✅,96.4,✅,🟢
TCELL,55.5,45.7,✅,❌,✅,87.4,❌,—
EGEGY,,45.8,✅,❌,✅,92.3,❌,—
SKTAS,44.5,45.8,❌,✅,❌,99.2,✅,—
ECZYT,57.7,45.8,✅,❌,✅,99.3,✅,—
NETCD,,45.9,✅,❌,✅,17.0,❌,—
AYEN,56.2,45.9,✅,❌,✅,99.0,✅,—
BINHO,,46.0,❌,❌,❌,82.0,❌,—
AGYO,50.9,46.0,✅,✅,✅,98.0,✅,🟢
INFO,55.1,46.0,❌,❌,❌,82.3,❌,—
ONRYT,,46.1,✅,✅,✅,36.6,❌,—
FROTO,49.4,46.1,✅,✅,✅,90.0,❌,—
PASEU,,46.2,❌,❌,❌,65.5,❌,—
GESAN,53.0,46.2,✅,❌,✅,97.0,✅,—
EGSER,46.6,46.2,✅,✅,✅,98.7,✅,🟢
SEGMN,,46.5,✅,❌,✅,97.8,✅,—
GARFA,53.3,46.6,✅,❌,✅,99.3,✅,—
HRKET,,46.6,❌,❌,❌,,❌,—
YIGIT,,46.6,✅,✅,✅,31.5,❌,—
THYAO,54.3,46.7,✅,❌,✅,99.8,✅,—
BRKSN,49.3,46.7,✅,✅,✅,93.8,❌,—
ERSU,55.6,46.8,❌,❌,❌,94.8,❌,—
YEOTK,58.9,46.9,✅,❌,✅,97.6,✅,—
AKENR,50.4,46.9,✅,❌,✅,96.6,✅,—
DOKTA,48.0,46.9,✅,✅,✅,99.8,✅,🟢
ANSGR,60.2,46.9,✅,❌,✅,99.5,✅,—
HLGYO,59.9,47.0,✅,❌,✅,100.0,✅,—
EMNIS,43.4,47.1,✅,✅,✅,98.6,✅,🟢
SANEL,60.0,47.1,❌,❌,❌,95.1,✅,—
CWENE,56.7,47.3,✅,❌,✅,70.4,❌,—
PLTUR,49.2,47.4,✅,✅,✅,98.6,✅,🟢
PRDGS,53.0,47.5,✅,❌,✅,92.8,❌,—
KMPUR,49.0,47.6,✅,❌,✅,94.4,❌,—
BNTAS,44.3,47.6,✅,✅,✅,98.2,✅,🟢
BASCM,53.5,47.7,✅,✅,✅,97.4,✅,🟢
MNDRS,49.4,47.8,✅,✅,✅,99.5,✅,🟢
KTLEV,,47.8,❌,❌,❌,93.3,❌,—
NUGYO,51.7,47.8,✅,✅,✅,96.0,✅,🟢
ADEL,43.6,47.9,✅,✅,✅,83.3,❌,—
BESLR,49.7,47.9,✅,✅,✅,98.0,✅,🟢
BRKVY,52.2,47.9,❌,✅,❌,75.2,❌,—
BIGTK,50.6,48.0,❌,❌,❌,97.5,✅,—
TSKB,52.3,48.0,✅,✅,✅,99.0,✅,🟢
RUZYE,50.8,48.0,✅,✅,✅,73.4,❌,—
EYGYO,,48.1,✅,✅,✅,-130.5,❌,—
TERA,56.9,48.1,✅,✅,✅,97.1,✅,🟢
AYES,65.1,48.2,❌,❌,❌,99.1,✅,—
NIBAS,51.8,48.3,✅,✅,✅,67.1,❌,—
ISFIN,58.8,48.4,✅,❌,✅,99.9,✅,—
LOGO,54.3,48.5,✅,✅,✅,97.8,✅,🟢
BLUME,54.1,48.5,❌,✅,❌,97.5,✅,—
OZGYO,61.6,48.5,✅,❌,✅,99.6,✅,—
AKSEN,64.7,48.5,✅,❌,✅,96.3,✅,—
FONET,62.8,48.5,✅,❌,✅,97.7,✅,—
ESCAR,54.6,48.6,❌,❌,❌,95.7,✅,—
FMIZP,51.1,48.7,✅,✅,✅,99.4,✅,🟢
EDATA,63.4,48.7,❌,❌,❌,98.8,✅,—
RODRG,53.5,48.8,❌,❌,❌,70.1,❌,—
NUHCM,50.4,48.8,✅,✅,✅,95.8,✅,🟢
TAVHL,55.3,48.9,✅,✅,✅,99.5,✅,🟢
ASGYO,,48.9,✅,✅,✅,-55.3,❌,—
PATEK,48.0,48.9,✅,✅,✅,99.5,✅,🟢
RUBNS,51.2,48.9,❌,❌,❌,37.2,❌,—
EGEEN,42.3,49.0,✅,✅,✅,99.2,✅,🟢
IZFAS,64.2,49.0,✅,❌,✅,97.5,✅,—
BRKO,54.5,49.0,❌,❌,❌,98.2,✅,—
BINBN,,49.1,✅,❌,❌,77.7,❌,—
ISBIR,44.9,49.2,✅,✅,✅,-12.7,❌,—
BASGZ,67.7,49.3,✅,❌,✅,99.3,✅,—
OZKGY,53.5,49.4,✅,✅,✅,99.9,✅,🟢
PKART,61.6,49.5,❌,❌,❌,97.2,✅,—
GLRMK,,49.5,✅,✅,✅,62.9,❌,—
ESCOM,58.0,49.6,✅,❌,✅,99.3,✅,—
FADE,52.7,49.6,❌,❌,❌,95.0,❌,—
ZRGYO,55.0,49.6,❌,✅,❌,90.7,❌,—
SDTTR,53.0,49.6,✅,❌,✅,93.7,❌,—
PRKME,50.1,49.7,❌,❌,❌,99.6,✅,—
MRSHL,52.6,49.8,✅,❌,✅,98.3,✅,—
EDIP,57.3,49.8,✅,✅,✅,97.9,✅,🟢
PAGYO,70.1,49.9,❌,❌,❌,99.1,✅,—
ECOGR,,49.9,✅,❌,✅,-227.0,❌,—
CUSAN,52.0,49.9,✅,✅,✅,99.6,✅,🟢
SANFM,52.2,49.9,❌,❌,❌,99.3,✅,—
KRDMB,68.6,50.0,✅,❌,✅,99.6,✅,—
BMSTL,61.0,50.0,✅,❌,✅,97.6,✅,—
GOODY,48.1,50.1,✅,✅,✅,94.7,❌,—
SARKY,56.8,50.1,✅,✅,✅,93.6,❌,—
ENKAI,64.4,50.1,✅,✅,✅,96.6,✅,🟢
BIZIM,47.3,50.1,✅,✅,✅,97.2,✅,🟢
TATGD,50.5,50.2,✅,❌,✅,94.7,❌,—
TSPOR,45.4,50.2,❌,❌,❌,80.3,❌,—
DGGYO,52.0,50.2,✅,❌,✅,100.0,✅,—
BUCIM,45.3,50.2,✅,✅,✅,98.4,✅,🟢
PSGYO,61.1,50.3,✅,❌,✅,86.5,❌,—
AYDEM,54.9,50.3,❌,❌,❌,92.5,❌,—
AEFES,56.0,50.3,✅,❌,✅,93.7,❌,—
KNFRT,51.1,50.3,✅,✅,✅,100.0,✅,🟢
DENGE,47.0,50.4,✅,✅,✅,91.2,❌,—
ARTMS,,50.4,❌,✅,❌,67.4,❌,—
DIRIT,51.2,50.4,❌,✅,❌,89.1,❌,—
KRONT,62.2,50.4,❌,❌,❌,99.2,✅,—
CEOEM,49.0,50.4,✅,✅,✅,96.0,✅,🟢
MACKO,55.8,50.5,✅,✅,✅,82.7,❌,—
KLYPV,,50.5,❌,❌,❌,-83.9,❌,—
BIOEN,50.0,50.5,❌,❌,❌,94.1,❌,—
ULUUN,58.7,50.5,✅,❌,✅,99.6,✅,—
KONYA,42.4,50.6,✅,✅,✅,98.7,✅,🟢
EUPWR,62.0,50.6,✅,❌,✅,89.3,❌,—
AKSA,55.9,50.6,✅,❌,✅,98.8,✅,—
HKTM,48.4,50.7,❌,✅,❌,86.9,❌,—
ENDAE,,50.7,❌,❌,❌,80.6,❌,—
MOBTL,65.8,50.7,✅,❌,✅,99.0,✅,—
ICBCT,57.9,50.7,✅,❌,✅,99.7,✅,—
TDGYO,51.0,50.7,✅,✅,✅,87.9,❌,—
SONME,57.8,50.8,✅,✅,✅,99.5,✅,🟢
TBORG,53.0,50.8,❌,✅,❌,97.5,✅,—
ISMEN,53.4,50.8,✅,✅,✅,95.3,✅,🟢
OZRDN,65.9,50.9,❌,❌,❌,96.4,✅,—
MIATK,50.0,50.9,✅,✅,✅,66.3,❌,—
FRIGO,56.0,50.9,✅,✅,✅,96.9,✅,🟢
CCOLA,42.2,51.1,✅,❌,✅,97.0,✅,—
AKMGY,59.4,51.2,✅,❌,✅,82.5,❌,—
AVOD,54.3,51.3,❌,✅,❌,99.6,✅,—
IZMDC,62.4,51.3,✅,❌,✅,99.7,✅,—
ANHYT,59.3,51.3,✅,❌,✅,99.0,✅,—
