Hisse,RSI(A),RSI(H),RSI(H)↑,MACD(H)↑,OBV(H)↑,OBV ATH %,OBV ATH(≥95%),SINYAL
LIDER,37.3,26.4,❌,❌,❌,68.0,❌,—
KUTPO,42.4,26.4,❌,❌,❌,97.5,✅,—
MMCAS,38.6,26.5,❌,❌,❌,88.2,❌,—
CONSE,32.1,26.5,❌,❌,❌,84.6,❌,—
CASA,36.7,26.7,❌,❌,❌,-28.2,❌,—
TLMAN,37.8,27.0,❌,❌,❌,97.5,✅,—
GLRYH,35.3,27.0,❌,❌,❌,90.6,❌,—
ORCAY,32.6,27.1,❌,❌,❌,47.1,❌,—
ELITE,38.9,27.1,❌,❌,❌,87.8,❌,—
ADESE,42.6,27.4,❌,❌,❌,73.3,❌,—
MNDTR,35.2,27.5,❌,❌,❌,97.9,✅,—
A1YEN,37.9,27.5,❌,❌,❌,90.5,❌,—
KOTON,,27.7,❌,❌,❌,,❌,—
KFEIN,40.5,27.7,❌,❌,❌,91.3,❌,—
ULAS,40.7,27.7,❌,❌,❌,95.9,✅,—
ATAGY,39.9,27.7,❌,❌,❌,92.3,❌,—
EGEGY,,27.7,❌,❌,❌,61.1,❌,—
HUBVC,41.0,27.8,❌,❌,❌,91.7,❌,—
KIMMR,45.1,27.8,❌,❌,❌,92.6,❌,—
IZENR,31.9,27.8,❌,❌,❌,66.1,❌,—
CVKMD,43.2,27.9,❌,❌,❌,90.5,❌,—
HTTBT,42.0,28.0,✅,❌,✅,84.4,❌,—
ATAKP,33.0,28.0,✅,❌,✅,46.1,❌,—
ZEDUR,37.1,28.1,❌,❌,❌,89.5,❌,—
TATEN,35.6,28.2,❌,❌,❌,7.3,❌,—
PARSN,37.9,28.2,❌,❌,❌,98.8,✅,—
IHLGM,39.5,28.2,❌,❌,❌,95.1,✅,—
ECZYT,45.9,28.3,❌,❌,❌,98.8,✅,—
DMSAS,39.5,28.4,❌,❌,❌,97.6,✅,—
SERNT,,28.5,❌,❌,❌,,❌,—
KUYAS,41.3,28.5,❌,❌,❌,99.2,✅,—
CGCAM,,28.5,❌,❌,❌,85.4,❌,—
PAPIL,39.4,28.6,❌,❌,❌,88.3,❌,—
COSMO,41.0,28.7,❌,❌,❌,74.1,❌,—
BFREN,32.2,28.8,❌,❌,❌,98.5,✅,—
ERSU,41.6,28.8,❌,❌,❌,94.4,❌,—
KONTR,33.1,28.8,❌,✅,❌,-55.6,❌,—
OSMEN,36.3,28.9,❌,❌,❌,57.4,❌,—
MEGMT,41.2,28.9,✅,❌,✅,85.4,❌,—
SELVA,40.0,28.9,❌,❌,❌,-158.1,❌,—
BIOEN,39.5,28.9,❌,❌,❌,89.7,❌,—
IHLAS,38.8,29.0,❌,✅,❌,81.7,❌,—
VSNMD,,29.0,❌,❌,❌,-175.9,❌,—
SEYKM,39.5,29.0,❌,❌,❌,76.9,❌,—
SMART,40.2,29.0,❌,❌,❌,95.7,✅,—
AVTUR,42.4,29.0,❌,❌,❌,96.7,✅,—
BURCE,46.0,29.0,❌,❌,❌,97.2,✅,—
BIENY,29.7,29.1,❌,❌,❌,34.6,❌,—
MAGEN,43.4,29.1,❌,❌,❌,96.5,✅,—
UCAYM,,29.2,❌,❌,❌,5.3,❌,—
ZOREN,34.0,29.2,❌,❌,❌,81.1,❌,—
GZNMI,38.5,29.2,❌,❌,❌,91.6,❌,—
PENTA,37.1,29.2,❌,❌,❌,-101.9,❌,—
GATEG,44.2,29.2,❌,❌,❌,98.9,✅,—
AVHOL,39.1,29.3,❌,❌,❌,80.1,❌,—
KOPOL,35.2,29.3,❌,❌,❌,84.5,❌,—
BMSCH,41.4,29.3,❌,❌,❌,73.1,❌,—
FENER,34.3,29.5,❌,✅,❌,-9.4,❌,—
IHGZT,39.6,29.5,❌,❌,❌,83.1,❌,—
MARBL,35.9,29.5,❌,❌,❌,68.8,❌,—
TRILC,36.6,29.6,❌,✅,❌,59.9,❌,—
ACSEL,43.8,29.7,❌,❌,❌,92.8,❌,—
ALKA,43.2,29.7,❌,❌,❌,98.3,✅,—
VESBE,30.1,29.8,❌,❌,❌,91.0,❌,—
ENSRI,40.3,29.8,❌,✅,❌,-77.1,❌,—
LINK,38.2,29.8,❌,❌,❌,91.2,❌,—
KRSTL,46.5,29.8,❌,❌,❌,98.1,✅,—
ZGYO,,29.8,❌,❌,❌,78.0,❌,—
BORLS,,29.9,❌,❌,❌,-325.6,❌,—
SNICA,29.2,30.0,❌,❌,❌,-200.9,❌,—
GRTHO,,30.0,❌,❌,❌,63.4,❌,—
OSTIM,37.0,30.0,❌,❌,❌,96.6,✅,—
IZFAS,41.6,30.1,❌,❌,❌,97.3,✅,—
ARENA,39.8,30.2,❌,❌,❌,97.8,✅,—
YAYLA,41.2,30.2,❌,❌,❌,98.2,✅,—
HATEK,38.6,30.2,❌,❌,❌,84.6,❌,—
BERA,38.8,30.2,❌,❌,❌,87.9,❌,—
KSTUR,40.4,30.2,❌,❌,❌,51.5,❌,—
YATAS,41.0,30.2,❌,❌,❌,97.3,✅,—
SAMAT,39.4,30.3,❌,❌,❌,97.5,✅,—
CEMAS,42.2,30.3,✅,❌,✅,94.3,❌,—
RUZYE,39.4,30.3,❌,❌,❌,71.1,❌,—
ONRYT,,30.3,❌,❌,❌,31.0,❌,—
DURKN,,30.4,❌,❌,❌,,❌,—
DOGUB,44.1,30.5,❌,❌,❌,98.4,✅,—
BIGCH,,30.6,❌,❌,❌,25.0,❌,—
ALKIM,40.8,30.6,❌,❌,❌,96.7,✅,—
KLRHO,,30.6,❌,❌,❌,-7.8,❌,—
DESA,42.9,30.7,❌,❌,❌,99.7,✅,—
GRNYO,40.6,30.8,❌,❌,❌,99.4,✅,—
CEMTS,43.0,30.8,✅,❌,✅,97.5,✅,—
FZLGY,,30.8,❌,❌,❌,30.7,❌,—
GOKNR,37.6,30.8,❌,❌,❌,79.2,❌,—
MZHLD,36.2,31.0,❌,❌,❌,97.3,✅,—
BASCM,44.3,31.0,❌,❌,❌,93.4,❌,—
AKSUE,44.5,31.0,❌,❌,❌,91.9,❌,—
POLTK,35.9,31.2,❌,❌,❌,63.6,❌,—
ORMA,42.3,31.2,✅,❌,✅,88.4,❌,—
TEKTU,42.3,31.3,❌,❌,❌,95.1,✅,—
SMRVA,,31.3,❌,❌,❌,-190.7,❌,—
KLMSN,43.1,31.3,❌,❌,❌,98.6,✅,—
BRYAT,42.3,31.3,❌,❌,❌,98.6,✅,—
PRDGS,38.4,31.4,❌,❌,❌,88.4,❌,—
ASUZU,40.3,31.4,❌,❌,❌,98.5,✅,—
VAKFA,,31.5,❌,❌,❌,,❌,—
ISYAT,41.0,31.5,❌,❌,❌,97.1,✅,—
QUAGR,38.7,31.5,❌,❌,❌,58.5,❌,—
YUNSA,46.1,31.6,❌,❌,❌,97.6,✅,—
LKMNH,42.6,31.6,❌,❌,❌,99.3,✅,—
TSGYO,39.9,31.6,❌,❌,❌,95.4,✅,—
GLCVY,42.8,31.6,❌,❌,❌,81.8,❌,—
VKFYO,42.6,31.6,❌,❌,❌,92.6,❌,—
SRVGY,37.6,31.6,✅,❌,✅,96.0,✅,—
PRKAB,42.6,31.6,❌,❌,❌,93.8,❌,—
OBAMS,,31.7,✅,❌,✅,-341.4,❌,—
ERCB,32.7,31.7,✅,❌,✅,-27.1,❌,—
ALFAS,39.6,31.7,❌,❌,❌,76.4,❌,—
YYLGD,41.9,31.7,✅,❌,✅,50.3,❌,—
PLTUR,41.8,31.8,❌,❌,❌,97.5,✅,—
EKSUN,39.6,31.8,❌,❌,❌,-6581.6,❌,—
TKNSA,39.3,31.9,❌,❌,❌,95.6,✅,—
SEGMN,,31.9,❌,❌,❌,93.7,❌,—
BRKSN,42.8,32.0,❌,❌,❌,93.7,❌,—
CANTE,39.1,32.0,❌,❌,❌,19.4,❌,—
TMPOL,43.7,32.0,❌,❌,❌,92.4,❌,—
PEKGY,44.0,32.0,❌,❌,❌,97.8,✅,—
GOLTS,40.7,32.0,❌,❌,❌,97.4,✅,—
OYYAT,43.4,32.0,✅,❌,✅,98.2,✅,—
ARCLK,37.5,32.0,❌,❌,❌,95.5,✅,—
KAYSE,39.1,32.1,❌,❌,❌,88.5,❌,—
EUYO,43.4,32.2,❌,❌,❌,96.7,✅,—
ESEN,41.9,32.2,❌,❌,❌,69.1,❌,—
MHRGY,,32.2,❌,❌,❌,-83.4,❌,—
DGATE,46.5,32.2,❌,❌,❌,99.0,✅,—
DESPC,39.4,32.2,❌,❌,❌,97.0,✅,—
KAREL,40.0,32.4,✅,❌,✅,94.3,❌,—
EDATA,46.7,32.4,❌,❌,❌,98.2,✅,—
OBASE,43.4,32.5,❌,❌,❌,98.5,✅,—
IHAAS,43.0,32.5,❌,❌,❌,87.6,❌,—
IDGYO,41.1,32.5,❌,❌,❌,88.7,❌,—
KTSKR,45.1,32.6,❌,❌,❌,93.1,❌,—
SEKUR,47.1,32.6,❌,❌,❌,98.9,✅,—
OZGYO,45.4,32.6,❌,❌,❌,99.4,✅,—
PENGD,45.4,32.6,❌,❌,❌,95.8,✅,—
MARMR,,32.6,❌,❌,❌,-473.1,❌,—
TDGYO,41.7,32.7,❌,❌,❌,85.3,❌,—
DOFRB,,32.7,❌,❌,❌,82.2,❌,—
BEYAZ,42.1,32.7,❌,❌,❌,87.7,❌,—
ZERGY,,32.8,❌,❌,❌,,❌,—
KLKIM,42.1,32.9,✅,❌,✅,95.7,✅,—
DGNMO,41.4,32.9,❌,❌,❌,97.7,✅,—
SANFM,40.9,32.9,❌,❌,❌,98.5,✅,—
ISKPL,42.4,32.9,❌,❌,❌,88.9,❌,—
SUWEN,35.5,33.0,❌,❌,❌,86.6,❌,—
KBORU,,33.0,✅,❌,✅,97.7,✅,—
VKGYO,48.8,33.1,❌,❌,❌,98.9,✅,—
TERA,46.7,33.1,❌,❌,❌,97.1,✅,—
BALSU,,33.1,✅,❌,✅,-407.6,❌,—
FRMPL,,33.1,❌,❌,❌,-80.0,❌,—
PSGYO,43.5,33.2,❌,❌,❌,84.0,❌,—
BIZIM,38.7,33.2,❌,❌,❌,97.0,✅,—
HEKTS,32.3,33.2,❌,❌,❌,83.1,❌,—
PGSUS,37.2,33.3,❌,✅,❌,91.6,❌,—
GSRAY,33.0,33.3,❌,❌,❌,20.8,❌,—
DYOBY,42.7,33.3,❌,❌,❌,97.7,✅,—
ALCTL,43.0,33.3,✅,❌,✅,98.3,✅,—
MEYSU,,33.4,✅,❌,✅,84.3,❌,—
DOKTA,41.5,33.5,❌,❌,❌,99.6,✅,—
BRKVY,44.2,33.5,❌,❌,❌,73.2,❌,—
GIPTA,,33.5,❌,❌,❌,96.7,✅,—
KLGYO,42.4,33.6,❌,❌,❌,96.1,✅,—
PNLSN,42.5,33.6,❌,❌,❌,90.7,❌,—
BAKAB,43.7,33.6,❌,❌,❌,96.3,✅,—
TGSAS,45.2,33.6,❌,❌,❌,96.1,✅,—
INVEO,41.7,33.6,❌,❌,❌,95.0,❌,—
AHSGY,,33.6,❌,❌,❌,92.7,❌,—
KENT,34.9,33.7,❌,❌,❌,70.8,❌,—
MAKIM,39.0,33.7,✅,❌,✅,97.0,✅,—
ODINE,,33.8,❌,❌,❌,96.5,✅,—
BANVT,39.6,34.1,❌,❌,❌,98.4,✅,—
AZTEK,41.5,34.1,❌,❌,❌,78.4,❌,—
AFYON,46.4,34.1,❌,❌,❌,99.2,✅,—
SNGYO,43.1,34.2,✅,❌,✅,96.1,✅,—
DENGE,41.2,34.2,❌,❌,❌,89.0,❌,—
HEDEF,45.5,34.3,❌,❌,❌,96.0,✅,—
KRVGD,44.0,34.3,✅,❌,✅,84.8,❌,—
INFO,44.2,34.3,❌,❌,❌,85.3,❌,—
KRDMB,54.5,34.4,❌,❌,❌,99.0,✅,—
SUMAS,41.1,34.4,❌,❌,❌,87.8,❌,—
SKBNK,44.5,34.5,❌,❌,❌,95.2,✅,—
BIGTK,43.1,34.5,❌,❌,❌,96.3,✅,—
NETCD,,34.6,❌,❌,❌,10.3,❌,—
BRKO,44.2,34.7,❌,❌,❌,96.6,✅,—
INGRM,41.3,34.7,❌,❌,❌,97.6,✅,—
OYAYO,47.4,34.7,❌,❌,❌,97.1,✅,—
ASGYO,,34.7,❌,❌,❌,-81.1,❌,—
FADE,42.5,34.8,❌,❌,❌,93.6,❌,—
RALYH,47.5,34.9,❌,❌,❌,98.9,✅,—
INTEM,45.6,35.0,❌,❌,❌,98.9,✅,—
BRISA,43.8,35.0,❌,❌,❌,98.3,✅,—
ULUFA,48.4,35.0,✅,❌,✅,89.8,❌,—
CLEBI,44.6,35.1,✅,❌,✅,97.9,✅,—
GWIND,43.3,35.2,❌,❌,❌,61.9,❌,—
DAGI,48.2,35.2,❌,❌,❌,97.3,✅,—
ARTMS,,35.2,❌,❌,❌,58.8,❌,—
GEDIK,49.6,35.3,❌,❌,❌,95.0,✅,—
GENIL,42.9,35.3,❌,❌,❌,95.9,✅,—
BRMEN,46.1,35.4,❌,❌,❌,98.9,✅,—
DERIM,42.7,35.4,❌,❌,❌,99.6,✅,—
HOROZ,,35.5,❌,❌,❌,72.8,❌,—
GEDZA,45.9,35.6,❌,❌,❌,95.9,✅,—
NUGYO,44.9,35.6,❌,❌,❌,95.2,✅,—
LMKDC,43.0,35.6,✅,❌,✅,79.1,❌,—
FRIGO,46.0,35.7,❌,❌,❌,95.5,✅,—
KTLEV,,35.7,❌,❌,❌,88.6,❌,—
MNDRS,44.1,35.7,❌,❌,❌,99.4,✅,—
MOBTL,53.1,35.7,❌,❌,❌,98.7,✅,—
AKHAN,,35.7,❌,❌,❌,76.8,❌,—
MSGYO,48.8,35.8,❌,❌,❌,98.8,✅,—
ULUSE,46.9,35.8,❌,❌,❌,96.7,✅,—
BURVA,50.2,35.8,❌,❌,❌,99.5,✅,—
YIGIT,,35.8,❌,❌,❌,29.5,❌,—
MACKO,48.5,35.8,❌,❌,❌,74.8,❌,—
YAPRK,40.3,35.8,❌,❌,❌,65.0,❌,—
ISBIR,40.7,35.9,❌,❌,❌,-19.8,❌,—
BNTAS,39.2,35.9,❌,❌,❌,97.8,✅,—
SKTAS,40.0,35.9,❌,❌,❌,96.2,✅,—
PKART,50.9,35.9,❌,❌,❌,96.5,✅,—
VANGD,53.2,36.0,❌,❌,❌,98.3,✅,—
NIBAS,46.2,36.3,❌,❌,❌,66.7,❌,—
LILAK,,36.3,❌,❌,❌,48.1,❌,—
INTEK,39.0,36.4,❌,❌,❌,57.5,❌,—
BALAT,45.9,36.4,❌,❌,❌,89.0,❌,—
SDTTR,44.9,36.5,❌,❌,❌,87.9,❌,—
RODRG,45.3,36.6,❌,❌,❌,69.0,❌,—
ATLAS,45.1,36.6,❌,❌,❌,98.2,✅,—
GRSEL,50.8,36.6,✅,❌,✅,86.5,❌,—
BLCYT,44.0,36.7,✅,❌,✅,82.5,❌,—
GUNDG,,36.7,❌,❌,❌,97.0,✅,—
SANKO,43.8,36.7,❌,❌,❌,98.7,✅,—
EGSER,42.2,36.7,❌,❌,❌,98.6,✅,—
KUVVA,50.1,36.7,❌,❌,❌,98.8,✅,—
ISGSY,53.1,36.8,❌,❌,❌,98.1,✅,—
ECILC,47.8,36.9,✅,❌,✅,96.8,✅,—
RNPOL,48.7,36.9,❌,❌,❌,84.2,❌,—
MANAS,49.4,36.9,❌,❌,❌,91.9,❌,—
GLBMD,46.1,37.0,✅,❌,✅,94.0,❌,—
MERCN,45.2,37.0,❌,❌,❌,53.2,❌,—
DZGYO,47.3,37.0,❌,❌,❌,96.1,✅,—
BESLR,44.8,37.0,❌,❌,❌,97.6,✅,—
VESTL,32.2,37.1,❌,❌,❌,91.7,❌,—
MIATK,42.1,37.2,❌,❌,❌,63.8,❌,—
SUNTK,46.2,37.2,❌,❌,❌,88.7,❌,—
DGGYO,44.6,37.2,❌,❌,❌,100.0,✅,—
PASEU,,37.2,❌,❌,❌,57.5,❌,—
CMBTN,37.8,37.3,❌,❌,❌,97.5,✅,—
BVSAN,41.7,37.3,❌,❌,❌,45.8,❌,—
TUREX,43.7,37.3,✅,❌,✅,1.9,❌,—
BINHO,,37.4,✅,❌,✅,88.8,❌,—
ALKLC,,37.5,❌,❌,❌,99.0,✅,—
TTRAK,39.4,37.5,❌,❌,❌,92.6,❌,—
MOGAN,,37.5,❌,❌,❌,70.7,❌,—
ULKER,45.0,37.6,✅,❌,✅,84.8,❌,—
NTHOL,46.7,37.6,❌,❌,❌,99.3,✅,—
ADEL,41.7,37.6,❌,❌,❌,82.4,❌,—
GSDHO,47.0,37.7,❌,❌,❌,99.4,✅,—
GOODY,39.8,37.7,❌,❌,❌,94.4,❌,—
CUSAN,44.5,37.9,❌,❌,❌,99.4,✅,—
MERIT,48.1,37.9,❌,❌,❌,75.6,❌,—
KLNMA,41.9,37.9,❌,❌,❌,96.3,✅,—
KCAER,45.4,37.9,❌,❌,❌,93.0,❌,—
AYEN,48.9,37.9,❌,❌,❌,98.9,✅,—
ISMEN,47.2,37.9,❌,❌,❌,94.6,❌,—
ALGYO,45.2,38.0,❌,❌,❌,92.1,❌,—
CATES,45.4,38.0,❌,❌,❌,18.2,❌,—
CEMZY,,38.1,❌,❌,❌,61.1,❌,—
AVOD,46.4,38.1,❌,❌,❌,98.1,✅,—
GESAN,46.7,38.2,❌,❌,❌,92.1,❌,—
BUCIM,40.9,38.2,✅,❌,✅,98.6,✅,—
KZGYO,35.7,38.4,❌,❌,❌,-7810.7,❌,—
EUHOL,45.9,38.4,✅,❌,✅,97.8,✅,—
AYCES,45.8,38.5,❌,❌,❌,81.4,❌,—
EYGYO,,38.5,❌,❌,❌,-141.6,❌,—
LIDFA,52.4,38.5,❌,❌,❌,94.8,❌,—
PSDTC,46.1,38.6,❌,❌,❌,95.3,✅,—
HLGYO,54.6,38.6,✅,❌,✅,98.9,✅,—
AKENR,44.6,38.7,❌,❌,❌,96.3,✅,—
QNBFK,42.5,38.9,❌,❌,❌,93.8,❌,—
BAGFS,44.7,38.9,❌,❌,❌,97.7,✅,—
JANTS,38.8,39.0,❌,❌,❌,92.2,❌,—
GEREL,52.7,39.1,❌,❌,❌,99.0,✅,—
PINSU,51.2,39.1,✅,❌,✅,98.2,✅,—
DOAS,48.9,39.2,✅,❌,✅,98.4,✅,—
KLYPV,,39.2,❌,❌,❌,-122.0,❌,—
CWENE,46.9,39.2,✅,❌,✅,62.5,❌,—
CIMSA,48.9,39.2,✅,❌,✅,98.3,✅,—
TEHOL,50.6,39.3,❌,❌,❌,99.7,✅,—
ALCAR,39.9,39.3,❌,❌,❌,99.3,✅,—
MGROS,51.7,39.4,✅,❌,✅,98.6,✅,—
SARKY,51.5,39.4,❌,❌,❌,93.2,❌,—
KARTN,50.4,39.5,❌,❌,❌,93.4,❌,—
PRKME,44.5,39.6,❌,❌,❌,99.2,✅,—
BASGZ,58.8,39.7,❌,❌,❌,99.1,✅,—
MRGYO,42.0,39.7,❌,❌,❌,90.2,❌,—
ALTNY,,39.7,❌,❌,❌,57.0,❌,—
ULUUN,47.9,39.9,✅,❌,✅,99.0,✅,—
GARFA,49.0,39.9,❌,❌,❌,99.2,✅,—
BESTE,,39.9,❌,❌,❌,-82.2,❌,—
PRZMA,52.2,40.0,❌,❌,❌,97.8,✅,—
TABGD,52.4,40.0,❌,❌,❌,89.6,❌,—
FONET,55.5,40.1,✅,❌,✅,97.3,✅,—
OZRDN,54.8,40.1,❌,❌,❌,95.8,✅,—
ISFIN,54.9,40.1,❌,❌,❌,99.7,✅,—
DSTKF,,40.3,❌,❌,❌,99.6,✅,—
HKTM,43.8,40.4,❌,❌,❌,78.4,❌,—
AGYO,47.3,40.4,❌,❌,❌,98.0,✅,—
IEYHO,58.6,40.4,❌,❌,❌,99.9,✅,—
ICBCT,50.7,40.4,❌,❌,❌,99.4,✅,—
FROTO,45.7,40.5,✅,✅,✅,90.0,❌,—
KORDS,46.1,40.6,❌,❌,❌,96.8,✅,—
DNISI,46.8,40.6,❌,❌,❌,99.0,✅,—
SNPAM,48.7,40.7,✅,❌,✅,99.7,✅,—
ETYAT,54.0,40.7,❌,❌,❌,99.4,✅,—
MAALT,48.3,40.7,❌,❌,❌,97.8,✅,—
POLHO,62.5,40.7,❌,❌,❌,99.6,✅,—
VAKKO,48.3,40.7,✅,❌,✅,99.3,✅,—
PATEK,40.8,40.8,❌,❌,❌,78.3,❌,—
GLRMK,,40.9,✅,❌,✅,60.9,❌,—
KMPUR,44.0,40.9,❌,❌,❌,93.5,❌,—
MTRKS,49.6,40.9,❌,❌,❌,97.0,✅,—
YKSLN,32.2,40.9,❌,❌,❌,86.4,❌,—
TSKB,48.2,40.9,❌,❌,❌,98.5,✅,—
BORSK,40.2,41.0,❌,❌,❌,-175.8,❌,—
IZMDC,50.0,41.1,❌,❌,❌,99.4,✅,—
ESCOM,52.3,41.2,❌,❌,❌,99.1,✅,—
KGYO,55.6,41.2,❌,❌,❌,99.6,✅,—
MTRYO,50.6,41.2,❌,❌,❌,96.9,✅,—
NUHCM,46.4,41.3,✅,❌,✅,95.9,✅,—
AYES,58.7,41.3,✅,❌,✅,98.8,✅,—
HATSN,,41.4,❌,❌,❌,88.6,❌,—
AKFGY,49.3,41.4,✅,❌,✅,94.8,❌,—
EFOR,,41.4,❌,❌,❌,82.8,❌,—
BRLSM,45.4,41.4,❌,❌,❌,49.0,❌,—
OTKAR,41.0,41.5,✅,✅,✅,99.7,✅,🟢
BOBET,42.8,41.5,❌,❌,❌,97.3,✅,—
ENTRA,,41.6,✅,❌,✅,-39501.6,❌,—
UMPAS,56.5,41.6,❌,✅,❌,3.7,❌,—
GOZDE,45.6,41.6,❌,❌,❌,99.6,✅,—
RUBNS,47.0,41.8,❌,❌,❌,31.0,❌,—
NTGAZ,58.2,41.9,❌,❌,❌,97.0,✅,—
VERUS,51.5,41.9,❌,❌,❌,99.1,✅,—
ARMGD,,41.9,❌,❌,❌,62.5,❌,—
ARASE,62.2,41.9,❌,❌,❌,98.4,✅,—
TARKM,,41.9,❌,❌,❌,91.5,❌,—
