Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
VAKBN,59.2,✅,✅,✅,✅,53.6,✅,✅,🟢
PETKM,58.1,✅,✅,✅,✅,54.8,✅,✅,🟢
AGHOL,58.2,✅,✅,✅,✅,55.4,✅,✅,🟢
GMTAS,92.8,✅,✅,✅,✅,58.4,✅,✅,🟢
HUNER,54.7,✅,✅,✅,✅,59.4,✅,✅,🟢
KCHOL,66.9,✅,✅,✅,✅,60.2,✅,✅,🟢
KRPLS,69.5,✅,✅,✅,✅,61.8,✅,✅,🟢
BIMAS,84.3,✅,✅,✅,✅,64.5,✅,✅,🟢
ISDMR,75.6,✅,✅,✅,✅,69.1,✅,✅,🟢
CELHA,65.8,✅,✅,✅,✅,69.4,✅,✅,🟢
AHGAZ,69.6,✅,✅,✅,✅,74.0,✅,✅,🟢
ENERY,73.0,✅,✅,✅,✅,74.6,✅,✅,🟢
TKFEN,82.1,✅,✅,✅,✅,77.7,✅,✅,🟢
