Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
MEKAG,38.2,❌,❌,❌,❌,26.7,❌,❌,—
IHEVA,41.2,❌,❌,❌,❌,26.7,❌,❌,—
BAYRK,40.8,❌,❌,❌,❌,26.8,❌,❌,—
HDFGS,41.7,❌,❌,❌,❌,26.8,❌,❌,—
DERHL,44.7,❌,❌,❌,❌,26.9,❌,❌,—
LIDER,37.8,❌,❌,❌,❌,26.9,❌,❌,—
LRSHO,39.0,❌,❌,❌,❌,27.0,❌,❌,—
ORMA,40.7,❌,❌,❌,❌,27.0,❌,❌,—
DAPGM,38.6,❌,❌,❌,❌,27.1,❌,❌,—
KLSER,24.0,❌,✅,❌,❌,27.1,❌,❌,—
CASA,36.9,❌,❌,❌,❌,27.2,❌,❌,—
KATMR,39.1,❌,❌,❌,❌,27.2,✅,❌,—
EUREN,34.8,❌,❌,❌,❌,27.3,❌,❌,—
MAKTK,40.9,❌,❌,❌,❌,27.3,❌,❌,—
MEGMT,37.9,❌,❌,❌,❌,27.3,❌,❌,—
OYLUM,40.4,❌,❌,❌,❌,27.4,✅,❌,—
DMSAS,38.7,❌,❌,❌,❌,27.4,❌,❌,—
A1YEN,37.8,❌,❌,❌,❌,27.5,❌,❌,—
MMCAS,39.7,❌,❌,❌,❌,27.7,❌,❌,—
SMRTG,36.4,❌,❌,❌,❌,27.8,❌,❌,—
CONSE,32.8,❌,❌,❌,❌,27.8,❌,❌,—
GLRYH,35.9,❌,❌,❌,❌,27.8,❌,❌,—
ELITE,39.3,❌,❌,❌,❌,27.9,❌,❌,—
IZENR,32.2,❌,❌,❌,❌,27.9,❌,❌,—
UFUK,43.6,❌,❌,❌,❌,27.9,❌,❌,—
ULAS,40.9,❌,❌,❌,❌,28.0,❌,❌,—
ISSEN,36.2,❌,❌,❌,❌,28.0,❌,❌,—
CRDFA,46.1,❌,❌,❌,✅,28.1,❌,❌,—
AVTUR,41.8,❌,❌,❌,❌,28.2,❌,❌,—
ORCAY,32.7,❌,❌,❌,❌,28.2,❌,❌,—
TATEN,35.9,❌,❌,❌,❌,28.4,❌,❌,—
ADESE,43.0,❌,❌,❌,❌,28.6,❌,❌,—
EUHOL,42.6,❌,❌,❌,❌,28.6,❌,❌,—
KFEIN,41.1,❌,❌,❌,❌,28.7,❌,❌,—
ECZYT,46.3,❌,❌,❌,✅,28.7,❌,❌,—
ATAGY,40.5,❌,❌,❌,❌,28.7,❌,❌,—
TLMAN,38.9,❌,❌,❌,❌,28.7,❌,❌,—
SAMAT,38.7,❌,❌,❌,❌,28.8,❌,❌,—
KONTR,33.1,❌,❌,❌,❌,28.8,❌,✅,—
CVKMD,43.7,❌,❌,❌,❌,28.8,✅,❌,—
KIMMR,45.6,❌,❌,❌,❌,28.9,✅,❌,—
BURCE,45.9,❌,❌,❌,❌,28.9,❌,❌,—
CEMAS,41.7,❌,❌,❌,❌,29.0,❌,❌,—
HUBVC,41.9,❌,❌,❌,❌,29.1,❌,❌,—
KUTPO,43.7,❌,❌,❌,❌,29.2,❌,❌,—
ERSU,42.0,❌,❌,❌,❌,29.2,❌,❌,—
PARSN,38.4,❌,❌,❌,❌,29.2,❌,❌,—
ATAKP,33.4,❌,❌,❌,❌,29.3,✅,❌,—
IHLAS,38.9,❌,❌,❌,❌,29.4,❌,✅,—
BASCM,43.2,❌,❌,❌,❌,29.5,❌,❌,—
COSMO,41.5,❌,❌,❌,❌,29.5,❌,❌,—
ZEDUR,38.1,❌,❌,❌,❌,29.5,❌,❌,—
BMSCH,41.5,❌,❌,❌,❌,29.5,❌,❌,—
GATEG,44.7,❌,❌,❌,✅,29.6,❌,❌,—
ESCAR,43.6,❌,❌,❌,❌,29.6,❌,❌,—
KRSTL,46.4,❌,❌,❌,❌,29.6,❌,❌,—
OSMEN,36.3,❌,✅,❌,❌,29.8,❌,❌,—
SELVA,40.4,❌,❌,❌,❌,29.8,❌,❌,—
IHLGM,40.5,❌,❌,❌,❌,30.0,❌,❌,—
FENER,34.3,❌,✅,❌,❌,30.1,❌,✅,—
ENSRI,40.5,❌,❌,❌,❌,30.1,❌,✅,—
MNDTR,35.9,❌,❌,❌,❌,30.1,✅,❌,—
AKSUE,43.5,❌,❌,❌,❌,30.1,❌,❌,—
ACSEL,44.1,❌,❌,❌,❌,30.1,❌,❌,—
BIENY,30.2,❌,❌,❌,❌,30.2,❌,❌,—
GZNMI,38.9,❌,❌,❌,❌,30.2,❌,❌,—
BFREN,32.4,❌,✅,❌,❌,30.3,❌,❌,—
SMART,41.0,❌,❌,❌,❌,30.3,❌,❌,—
KOPOL,36.2,❌,❌,❌,❌,30.3,❌,❌,—
YAYLA,41.2,❌,❌,❌,❌,30.3,❌,❌,—
ALKA,43.5,❌,❌,❌,❌,30.3,❌,❌,—
AVHOL,39.7,❌,❌,❌,❌,30.3,❌,❌,—
HTTBT,42.5,❌,❌,❌,❌,30.4,✅,❌,—
RUZYE,39.5,❌,❌,❌,❌,30.4,❌,❌,—
BIOEN,40.6,❌,❌,❌,❌,30.6,❌,❌,—
EKSUN,39.5,❌,❌,❌,❌,30.6,❌,❌,—
TRILC,36.9,❌,❌,❌,❌,30.7,✅,✅,—
PAPIL,40.4,❌,❌,❌,❌,30.7,❌,❌,—
IHGZT,40.1,❌,❌,❌,❌,30.7,❌,❌,—
YATAS,41.4,❌,❌,❌,❌,30.8,✅,❌,—
SEYKM,40.5,❌,❌,❌,❌,30.9,❌,❌,—
LINK,38.7,❌,❌,❌,❌,31.0,❌,❌,—
GOKNR,38.1,❌,❌,❌,❌,31.0,❌,❌,—
SRVGY,37.5,❌,❌,❌,❌,31.1,✅,❌,—
SNICA,29.9,❌,❌,❌,❌,31.1,❌,❌,—
KAREL,39.4,❌,❌,❌,❌,31.2,❌,❌,—
DESA,43.1,❌,❌,❌,✅,31.2,❌,❌,—
ARENA,40.3,❌,❌,❌,❌,31.3,❌,❌,—
PENTA,37.9,❌,❌,❌,❌,31.4,✅,❌,—
ZOREN,34.9,❌,❌,❌,❌,31.4,❌,❌,—
VKFYO,42.5,❌,❌,❌,❌,31.5,❌,❌,—
MARBL,38.0,❌,❌,❌,❌,31.5,❌,❌,—
KUYAS,44.9,❌,❌,❌,✅,31.5,❌,❌,—
OSTIM,37.9,❌,❌,❌,❌,31.6,❌,❌,—
MAGEN,45.7,❌,❌,❌,❌,31.6,❌,❌,—
VESBE,30.7,❌,❌,❌,❌,31.6,❌,❌,—
TUREX,42.9,❌,❌,❌,❌,31.7,✅,❌,—
BERA,39.7,❌,❌,❌,❌,31.7,✅,❌,—
YUNSA,46.1,❌,❌,❌,✅,31.7,❌,❌,—
PRDGS,38.8,❌,❌,❌,❌,31.8,❌,❌,—
GRNYO,41.6,❌,❌,❌,❌,31.8,❌,❌,—
KRVGD,43.3,❌,❌,❌,❌,31.8,✅,❌,—
KAYSE,39.0,❌,❌,❌,❌,31.9,❌,❌,—
KSTUR,41.1,❌,❌,❌,❌,31.9,❌,❌,—
EUYO,43.2,❌,❌,❌,❌,31.9,❌,❌,—
KLMSN,43.5,❌,❌,❌,✅,32.0,❌,❌,—
YYLGD,41.8,❌,❌,❌,❌,32.0,✅,❌,—
ASUZU,40.6,❌,❌,❌,❌,32.1,❌,❌,—
OYYAT,43.4,❌,❌,❌,❌,32.1,✅,❌,—
ALKIM,41.6,❌,❌,❌,✅,32.1,❌,❌,—
POLTK,36.3,❌,❌,❌,❌,32.1,❌,❌,—
ISYAT,41.2,❌,❌,❌,❌,32.2,✅,❌,—
TSGYO,40.1,❌,❌,❌,❌,32.2,✅,❌,—
DGATE,46.6,❌,❌,❌,❌,32.3,❌,❌,—
DOGUB,45.9,❌,❌,❌,❌,32.3,❌,❌,—
CEMTS,43.2,❌,❌,❌,✅,32.3,✅,❌,—
IZFAS,44.2,❌,❌,❌,❌,32.3,❌,❌,—
TEKTU,42.9,❌,❌,❌,❌,32.4,❌,❌,—
KENT,34.6,❌,❌,❌,❌,32.8,❌,❌,—
LKMNH,43.2,❌,❌,❌,✅,32.9,❌,❌,—
PLTUR,42.5,❌,❌,❌,❌,32.9,❌,❌,—
GOLTS,41.2,❌,❌,❌,❌,33.0,❌,❌,—
PRKAB,43.4,❌,❌,❌,❌,33.0,❌,❌,—
