Hisse,RSI(A),RSI(H),RSI(H)↑,MACD(H)↑,OBV(H)↑,OBV ATH %,OBV ATH(≥95%),SINYAL
AKGRT,45.5,29.0,❌,❌,❌,96.3,✅,—
QNBTR,45.1,29.0,❌,❌,❌,99.9,✅,—
KATMR,41.2,29.3,❌,❌,❌,86.2,❌,—
EKIZ,43.5,29.3,✅,✅,✅,95.4,✅,🟢
KONKA,38.2,29.4,❌,❌,❌,93.7,❌,—
MEDTR,38.7,29.7,❌,❌,❌,75.9,❌,—
GENTS,43.3,29.8,❌,✅,❌,95.5,✅,—
IMASM,40.3,29.8,❌,✅,❌,13.5,❌,—
ARFYE,,30.1,❌,❌,❌,,❌,—
AGROT,33.4,30.1,✅,❌,✅,-214.9,❌,—
EMKEL,41.2,30.1,❌,❌,❌,90.9,❌,—
EKOS,,30.2,❌,❌,❌,40.8,❌,—
SOKE,39.8,30.3,❌,❌,❌,86.9,❌,—
ARZUM,35.9,30.4,❌,✅,❌,17.8,❌,—
BULGS,,30.4,❌,❌,❌,77.8,❌,—
YESIL,37.2,30.5,❌,✅,❌,73.4,❌,—
HTTBT,44.1,30.7,❌,❌,❌,85.0,❌,—
NATEN,36.4,30.8,❌,❌,❌,94.8,❌,—
ATAKP,35.8,30.8,❌,❌,❌,45.8,❌,—
CMENT,40.4,30.9,✅,❌,✅,98.2,✅,—
AKYHO,39.1,31.0,❌,❌,❌,97.8,✅,—
TRILC,37.2,31.3,❌,✅,❌,60.2,❌,—
IHYAY,38.5,31.3,✅,✅,✅,88.0,❌,—
ENSRI,41.2,31.4,❌,✅,❌,-71.8,❌,—
DITAS,42.6,31.5,❌,❌,❌,86.8,❌,—
UNLU,37.8,31.6,❌,❌,❌,88.3,❌,—
OYLUM,43.0,31.6,❌,❌,❌,97.3,✅,—
LRSHO,41.2,31.8,❌,✅,❌,83.7,❌,—
ONCSM,45.6,31.8,❌,❌,❌,87.3,❌,—
MEKAG,41.3,31.9,❌,✅,❌,30.5,❌,—
KONTR,33.7,31.9,❌,✅,❌,-54.8,❌,—
SKYLP,46.3,31.9,❌,❌,❌,95.7,✅,—
YONGA,39.7,31.9,❌,❌,❌,-87.0,❌,—
MEGMT,45.0,32.0,❌,❌,❌,85.0,❌,—
ERBOS,41.5,32.2,❌,❌,❌,99.1,✅,—
FENER,34.5,32.2,❌,✅,❌,12.1,❌,—
PKENT,35.5,32.5,❌,✅,❌,78.1,❌,—
DOFER,40.6,32.9,❌,❌,❌,48.0,❌,—
RTALB,45.2,33.0,✅,❌,✅,92.3,❌,—
LUKSK,44.5,33.0,❌,❌,❌,97.8,✅,—
BORLS,,33.1,❌,❌,❌,-297.6,❌,—
TMSN,38.5,33.1,✅,✅,✅,98.4,✅,🟢
BURCE,48.6,33.2,❌,❌,❌,97.4,✅,—
MMCAS,44.0,33.2,❌,❌,❌,90.0,❌,—
ELITE,42.0,33.2,❌,❌,❌,89.4,❌,—
PAMEL,40.5,33.3,❌,❌,❌,88.0,❌,—
LMKDC,42.0,33.4,❌,❌,❌,80.4,❌,—
CEMTS,44.9,33.4,❌,❌,❌,97.5,✅,—
KOTON,,33.5,❌,❌,❌,,❌,—
TATEN,39.4,33.5,❌,❌,❌,17.5,❌,—
KRSTL,48.2,33.5,❌,❌,❌,98.5,✅,—
VKING,40.7,33.5,✅,❌,✅,97.4,✅,—
KUTPO,45.7,33.6,❌,❌,❌,97.7,✅,—
MAKTK,44.5,33.6,❌,❌,❌,97.4,✅,—
ADESE,44.6,33.8,❌,✅,❌,74.8,❌,—
BALSU,,33.8,❌,❌,❌,-425.5,❌,—
VRGYO,35.8,33.8,❌,✅,❌,-80.6,❌,—
VSNMD,,33.8,❌,❌,❌,-172.2,❌,—
KLSER,26.0,33.9,❌,❌,❌,58.1,❌,—
OYYAT,45.6,33.9,❌,❌,❌,96.5,✅,—
IZINV,44.3,34.0,❌,❌,❌,92.5,❌,—
AVTUR,46.1,34.0,❌,❌,❌,96.9,✅,—
BMSCH,44.2,34.1,❌,❌,❌,76.4,❌,—
KRVGD,45.4,34.2,❌,❌,❌,84.5,❌,—
SELVA,42.6,34.2,❌,❌,❌,-151.0,❌,—
EUREN,36.7,34.3,❌,✅,❌,-6.5,❌,—
IHLAS,40.9,34.3,❌,✅,❌,85.3,❌,—
COSMO,44.1,34.4,❌,✅,❌,74.5,❌,—
DERHL,45.8,34.4,✅,✅,✅,72.0,❌,—
DESA,44.8,34.5,❌,❌,❌,99.8,✅,—
UCAYM,,34.5,❌,❌,❌,11.7,❌,—
CASA,40.3,34.5,❌,❌,❌,-27.0,❌,—
CONSE,35.8,34.6,❌,✅,❌,88.7,❌,—
HUBVC,45.2,34.6,❌,❌,❌,92.2,❌,—
ICUGS,48.0,34.7,❌,❌,❌,95.6,✅,—
KAPLM,49.9,34.8,❌,❌,❌,98.2,✅,—
YATAS,44.8,34.9,❌,❌,❌,97.6,✅,—
ARENA,41.8,35.0,❌,❌,❌,98.1,✅,—
ASUZU,42.0,35.1,❌,❌,❌,98.6,✅,—
VERTU,45.3,35.1,❌,❌,❌,93.1,❌,—
AZTEK,42.6,35.3,❌,❌,❌,79.8,❌,—
CGCAM,,35.3,❌,❌,❌,88.0,❌,—
PARSN,41.6,35.5,❌,❌,❌,99.0,✅,—
IZENR,39.6,35.5,❌,❌,❌,68.6,❌,—
REEDR,,35.5,✅,❌,✅,-2036.1,❌,—
GZNMI,40.9,35.5,❌,❌,❌,94.6,❌,—
SMART,44.0,35.6,❌,❌,❌,96.1,✅,—
KLRHO,,35.6,❌,✅,❌,10.8,❌,—
ORMA,45.4,35.7,❌,❌,❌,88.4,❌,—
SMRVA,,35.7,❌,✅,❌,-181.5,❌,—
ATAGY,44.3,35.7,✅,✅,✅,92.6,❌,—
HEDEF,46.7,35.8,❌,❌,❌,96.1,✅,—
PGSUS,39.0,35.8,❌,✅,❌,92.5,❌,—
DAPGM,44.5,36.0,❌,❌,❌,83.2,❌,—
ZGYO,,36.0,❌,❌,❌,81.6,❌,—
TUREX,44.2,36.0,❌,❌,❌,0.9,❌,—
KLKIM,44.5,36.1,❌,❌,❌,95.8,✅,—
ULAS,44.8,36.1,❌,✅,❌,96.2,✅,—
GOKNR,41.0,36.1,❌,❌,❌,81.9,❌,—
MNDTR,38.3,36.1,❌,❌,❌,98.2,✅,—
ERCB,34.5,36.2,❌,❌,❌,-29.7,❌,—
KIMMR,50.9,36.2,✅,❌,✅,94.3,❌,—
LYDYE,48.6,36.3,❌,❌,❌,99.6,✅,—
SRVGY,39.9,36.3,❌,❌,❌,95.2,✅,—
EGEGY,,36.3,❌,❌,❌,77.7,❌,—
TLMAN,43.2,36.3,❌,❌,❌,98.1,✅,—
KBORU,,36.4,❌,❌,❌,93.0,❌,—
BIGCH,,36.4,❌,❌,❌,28.8,❌,—
EUHOL,47.3,36.5,❌,❌,❌,97.8,✅,—
SNICA,32.9,36.6,❌,❌,❌,-191.1,❌,—
ARCLK,39.8,36.6,❌,❌,❌,95.8,✅,—
TKNSA,41.2,36.7,❌,❌,❌,96.0,✅,—
YUNSA,49.3,36.7,❌,❌,❌,97.7,✅,—
ALFAS,41.8,36.7,❌,❌,❌,77.4,❌,—
ZEDUR,43.2,36.7,❌,❌,❌,90.2,❌,—
TUCLK,37.2,36.7,❌,✅,❌,94.2,❌,—
BERA,42.8,36.8,❌,❌,❌,88.5,❌,—
BAKAB,46.0,36.8,❌,❌,❌,96.6,✅,—
BFREN,33.1,36.8,❌,✅,❌,98.8,✅,—
TUKAS,38.2,36.9,❌,✅,❌,86.4,❌,—
ALKA,47.1,36.9,❌,❌,❌,98.4,✅,—
ODINE,,37.0,❌,❌,❌,96.5,✅,—
SKBNK,46.9,37.0,❌,❌,❌,96.8,✅,—
KENT,36.0,37.0,❌,✅,❌,70.8,❌,—
ISYAT,43.6,37.0,❌,❌,❌,97.3,✅,—
BAYRK,44.7,37.0,❌,❌,❌,97.2,✅,—
INVEO,43.3,37.1,❌,❌,❌,95.8,✅,—
IDGYO,43.8,37.1,❌,❌,❌,89.4,❌,—
ZERGY,,37.2,❌,✅,❌,,❌,—
VKFYO,46.4,37.2,❌,❌,❌,92.6,❌,—
DOFRB,,37.2,❌,❌,❌,85.5,❌,—
LINK,41.0,37.2,❌,❌,❌,91.8,❌,—
ORCAY,35.5,37.2,❌,❌,❌,49.1,❌,—
SILVR,43.6,37.3,✅,❌,✅,99.3,✅,—
ANGEN,38.9,37.4,✅,✅,✅,63.1,❌,—
SMRTG,42.0,37.4,❌,❌,❌,83.0,❌,—
HDFGS,47.5,37.5,❌,❌,❌,90.6,❌,—
TEKTU,45.5,37.5,❌,❌,❌,95.5,✅,—
TSGYO,42.1,37.5,❌,❌,❌,95.7,✅,—
BRYAT,45.2,37.6,❌,❌,❌,99.0,✅,—
MGROS,50.6,37.6,❌,❌,❌,98.5,✅,—
MAKIM,41.3,37.7,❌,❌,❌,97.0,✅,—
ALCTL,46.4,37.7,❌,❌,❌,98.3,✅,—
CLEBI,45.9,37.7,❌,❌,❌,97.9,✅,—
IHLGM,44.2,37.7,❌,✅,❌,96.0,✅,—
SNGYO,45.7,37.8,❌,❌,❌,96.4,✅,—
KAREL,43.5,37.8,❌,❌,❌,94.1,❌,—
ISSEN,39.8,37.9,❌,❌,❌,75.5,❌,—
OBAMS,,38.0,❌,✅,❌,-338.6,❌,—
IZFAS,51.2,38.1,❌,❌,❌,97.5,✅,—
LKMNH,45.7,38.2,❌,❌,❌,99.5,✅,—
PRKAB,46.4,38.3,❌,❌,❌,94.3,❌,—
POLTK,38.8,38.3,✅,✅,✅,66.0,❌,—
EKSUN,43.5,38.4,❌,❌,❌,-6148.3,❌,—
GLCVY,46.9,38.4,❌,✅,❌,83.7,❌,—
KTSKR,49.8,38.4,❌,❌,❌,94.7,❌,—
VAKFA,,38.5,❌,✅,❌,,❌,—
ECILC,49.8,38.5,❌,❌,❌,96.8,✅,—
GRNYO,48.2,38.5,❌,❌,❌,99.5,✅,—
PAHOL,,38.5,❌,❌,❌,,❌,—
SAMAT,42.4,38.5,❌,❌,❌,97.7,✅,—
ULKER,45.9,38.6,❌,✅,❌,84.8,❌,—
BIENY,33.4,38.6,❌,❌,❌,37.9,❌,—
CRDFA,57.8,38.7,✅,❌,✅,95.5,✅,—
ULUFA,51.6,38.7,❌,❌,❌,90.0,❌,—
OSMEN,36.9,38.8,❌,❌,❌,63.8,❌,—
BLCYT,45.9,38.8,❌,✅,❌,82.8,❌,—
MEYSU,,38.8,❌,❌,❌,83.9,❌,—
GOLTS,44.3,38.9,❌,❌,❌,97.6,✅,—
IHGZT,43.8,38.9,❌,✅,❌,84.3,❌,—
ESEN,43.9,39.0,❌,✅,❌,70.1,❌,—
CANTE,41.2,39.0,❌,✅,❌,32.2,❌,—
INTEM,47.8,39.1,❌,❌,❌,99.0,✅,—
PAPIL,43.7,39.2,❌,✅,❌,89.3,❌,—
YYLGD,45.8,39.2,❌,❌,❌,49.9,❌,—
KFEIN,46.3,39.3,❌,❌,❌,91.7,❌,—
FZLGY,,39.3,✅,❌,✅,41.1,❌,—
KLMSN,47.4,39.3,❌,❌,❌,98.8,✅,—
OSTIM,43.1,39.3,✅,✅,✅,96.9,✅,🟢
GLBMD,48.5,39.4,❌,❌,❌,94.0,❌,—
PENGD,50.2,39.4,❌,❌,❌,96.0,✅,—
TMPOL,51.7,39.4,❌,❌,❌,92.8,❌,—
KOPOL,42.1,39.5,❌,❌,❌,85.9,❌,—
LIDFA,53.4,39.5,❌,❌,❌,95.8,✅,—
YAPRK,41.7,39.6,❌,❌,❌,67.1,❌,—
BURVA,53.8,39.6,❌,❌,❌,99.8,✅,—
AKSUE,53.9,39.6,✅,❌,✅,94.7,❌,—
GWIND,45.7,39.6,❌,❌,❌,64.4,❌,—
MAVI,49.2,39.7,❌,❌,❌,89.1,❌,—
BRISA,46.3,39.7,❌,❌,❌,98.4,✅,—
ACSEL,49.3,39.7,✅,❌,✅,93.6,❌,—
MARMR,,39.7,❌,❌,❌,-444.4,❌,—
AVHOL,45.2,39.8,❌,❌,❌,82.6,❌,—
CIMSA,50.3,39.8,❌,❌,❌,98.4,✅,—
SNPAM,48.7,39.9,❌,❌,❌,99.7,✅,—
GLRYH,43.3,39.9,❌,✅,❌,92.9,❌,—
CEMAS,46.1,39.9,❌,✅,❌,94.3,❌,—
KLGYO,45.9,40.0,❌,❌,❌,96.4,✅,—
SUMAS,45.1,40.0,❌,❌,❌,88.9,❌,—
ISKPL,48.4,40.2,❌,❌,❌,90.8,❌,—
LILAK,,40.2,❌,❌,❌,60.5,❌,—
KSTUR,43.4,40.2,✅,✅,✅,53.9,❌,—
YAYLA,47.0,40.2,❌,❌,❌,98.6,✅,—
GEDIK,53.0,40.3,❌,❌,❌,96.2,✅,—
HLGYO,56.3,40.3,❌,❌,❌,99.0,✅,—
QUAGR,42.7,40.4,❌,❌,❌,64.2,❌,—
KAYSE,42.6,40.4,❌,❌,❌,89.4,❌,—
OTKAR,40.7,40.5,❌,✅,❌,99.7,✅,—
TTRAK,40.2,40.5,❌,✅,❌,92.7,❌,—
DOGUB,53.6,40.5,❌,❌,❌,98.5,✅,—
PINSU,53.3,40.7,❌,❌,❌,97.7,✅,—
ECZYT,54.9,40.8,❌,❌,❌,99.2,✅,—
FRMPL,,40.8,❌,❌,❌,-71.2,❌,—
UFUK,55.0,40.9,❌,❌,❌,99.0,✅,—
ALKIM,46.3,40.9,❌,❌,❌,96.9,✅,—
BYDNR,52.9,40.9,❌,❌,❌,83.8,❌,—
SEYKM,45.4,41.0,❌,❌,❌,77.5,❌,—
INTEK,41.2,41.0,❌,❌,❌,58.9,❌,—
BANVT,42.0,41.0,❌,❌,❌,98.5,✅,—
HATEK,44.4,41.1,❌,❌,❌,85.6,❌,—
PKART,55.3,41.1,❌,❌,❌,97.0,✅,—
FROTO,46.7,41.1,❌,✅,❌,90.0,❌,—
EUYO,50.7,41.1,❌,❌,❌,97.0,✅,—
A1YEN,47.5,41.1,❌,❌,❌,92.4,❌,—
IHAAS,51.2,41.2,❌,❌,❌,89.5,❌,—
HEKTS,34.4,41.2,❌,❌,❌,84.9,❌,—
GUNDG,,41.2,❌,❌,❌,97.0,✅,—
RUZYE,47.1,41.3,❌,✅,❌,73.8,❌,—
OYAYO,52.3,41.3,✅,❌,✅,97.2,✅,—
BASCM,50.3,41.3,❌,❌,❌,95.9,✅,—
ISMEN,49.2,41.3,❌,✅,❌,95.4,✅,—
PASEU,,41.4,❌,❌,❌,58.4,❌,—
PNLSN,46.6,41.4,❌,❌,❌,92.4,❌,—
ENTRA,,41.4,❌,❌,❌,-38720.8,❌,—
GSRAY,34.0,41.4,❌,✅,❌,24.0,❌,—
ISBIR,42.6,41.5,❌,❌,❌,-16.1,❌,—
SERNT,,41.5,❌,❌,❌,,❌,—
PENTA,42.3,41.5,❌,❌,❌,-95.5,❌,—
DGATE,54.5,41.5,❌,❌,❌,99.3,✅,—
GEDZA,49.6,41.6,❌,❌,❌,96.3,✅,—
UMPAS,56.5,41.6,❌,✅,❌,3.7,❌,—
VKGYO,54.2,41.7,❌,❌,❌,99.2,✅,—
IHEVA,45.8,41.7,✅,✅,✅,99.3,✅,🟢
DYOBY,46.0,41.7,❌,❌,❌,97.9,✅,—
DOAS,50.6,41.7,❌,❌,❌,98.4,✅,—
MAGEN,54.3,41.8,❌,❌,❌,97.4,✅,—
SARKY,52.8,41.8,❌,❌,❌,93.6,❌,—
DMSAS,48.0,41.8,❌,❌,❌,99.0,✅,—
ATEKS,47.2,41.9,❌,❌,❌,98.9,✅,—
AKHAN,,42.0,❌,❌,❌,80.9,❌,—
DGNMO,47.4,42.2,❌,❌,❌,97.9,✅,—
ONRYT,,42.2,❌,❌,❌,37.1,❌,—
QNBFK,43.6,42.2,❌,❌,❌,93.8,❌,—
TABGD,54.0,42.2,❌,❌,❌,92.1,❌,—
ALGYO,48.5,42.3,❌,✅,❌,92.5,❌,—
ISGSY,57.7,42.4,❌,❌,❌,98.4,✅,—
SUNTK,48.7,42.5,❌,❌,❌,89.5,❌,—
VESBE,34.9,42.5,✅,✅,✅,94.6,❌,—
MHRGY,,42.7,❌,❌,❌,-53.5,❌,—
MSGYO,54.0,42.7,❌,❌,❌,99.1,✅,—
MARBL,43.0,42.7,❌,❌,❌,70.3,❌,—
INGRM,45.8,42.8,✅,❌,✅,97.8,✅,—
CWENE,51.6,42.8,❌,❌,❌,64.3,❌,—
DESPC,45.5,42.8,❌,❌,❌,97.3,✅,—
MNDRS,47.5,42.8,❌,✅,❌,99.5,✅,—
NTHOL,50.0,42.8,❌,❌,❌,99.5,✅,—
BIZIM,43.8,42.9,❌,✅,❌,97.2,✅,—
ULUSE,52.7,42.9,❌,❌,❌,97.5,✅,—
OBASE,49.9,42.9,❌,❌,❌,98.9,✅,—
NETCD,,42.9,❌,❌,❌,17.5,❌,—
MERCN,48.7,43.0,❌,❌,❌,57.6,❌,—
AFYON,51.0,43.0,❌,❌,❌,99.3,✅,—
HOROZ,,43.0,❌,❌,❌,78.4,❌,—
THYAO,52.0,43.0,❌,❌,❌,99.8,✅,—
GRSEL,55.3,43.1,✅,❌,✅,87.3,❌,—
RNPOL,54.1,43.1,❌,❌,❌,85.3,❌,—
BESLR,47.7,43.1,❌,❌,❌,98.0,✅,—
PLTUR,47.6,43.2,❌,❌,❌,99.0,✅,—
KTLEV,,43.2,❌,❌,❌,89.7,❌,—
SEGMN,,43.3,❌,❌,❌,96.6,✅,—
EGSER,45.3,43.4,❌,❌,❌,98.7,✅,—
EMNIS,42.1,43.5,❌,❌,❌,98.5,✅,—
SDTTR,49.4,43.5,❌,❌,❌,90.7,❌,—
FONET,58.6,43.5,❌,❌,❌,97.3,✅,—
ISFIN,56.6,43.6,❌,❌,❌,99.8,✅,—
YIGIT,,43.6,❌,❌,❌,32.2,❌,—
KLNMA,43.2,43.6,✅,✅,✅,96.4,✅,🟢
BALAT,51.7,43.6,❌,❌,❌,90.4,❌,—
AYCES,48.3,43.6,✅,✅,✅,82.7,❌,—
SANEL,55.6,43.7,❌,❌,❌,94.7,❌,—
BRKSN,48.2,43.7,❌,❌,❌,93.7,❌,—
AKSEN,60.5,43.8,❌,❌,❌,96.3,✅,—
DERIM,49.7,43.8,❌,❌,❌,99.8,✅,—
AYEN,54.4,43.9,❌,❌,❌,99.0,✅,—
TAVHL,52.6,44.0,❌,❌,❌,99.6,✅,—
BRMEN,52.1,44.0,❌,❌,❌,99.6,✅,—
BRKVY,50.3,44.1,❌,❌,❌,74.8,❌,—
CMBTN,41.1,44.1,❌,✅,❌,97.6,✅,—
ERSU,53.8,44.2,❌,❌,❌,94.7,❌,—
PEKGY,56.0,44.2,❌,❌,❌,97.1,✅,—
TCELL,54.7,44.4,❌,❌,❌,88.0,❌,—
AYES,61.9,44.5,❌,❌,❌,98.8,✅,—
MOGAN,,44.5,❌,❌,❌,83.9,❌,—
NUGYO,50.1,44.5,❌,❌,❌,96.0,✅,—
NIBAS,50.3,44.5,❌,✅,❌,67.9,❌,—
RODRG,50.7,44.5,❌,❌,❌,69.8,❌,—
MTRYO,52.6,44.5,❌,❌,❌,97.2,✅,—
ULUUN,52.9,44.7,❌,❌,❌,99.1,✅,—
GSDHO,52.1,44.8,✅,❌,✅,99.7,✅,—
ALCAR,43.4,44.8,❌,✅,❌,99.5,✅,—
INFO,54.1,44.8,❌,❌,❌,86.4,❌,—
FRIGO,52.1,44.9,❌,❌,❌,96.2,✅,—
VAKKO,50.3,45.0,✅,❌,✅,99.3,✅,—
ASGYO,,45.0,❌,❌,❌,-55.9,❌,—
KCAER,49.9,45.1,❌,❌,❌,95.9,✅,—
AHSGY,,45.2,❌,❌,❌,94.8,❌,—
BASGZ,64.9,45.3,❌,❌,❌,99.3,✅,—
ADEL,43.2,45.3,❌,❌,❌,83.4,❌,—
GESAN,52.3,45.3,✅,❌,✅,98.4,✅,—
MERIT,52.2,45.3,❌,❌,❌,76.8,❌,—
AKENR,49.3,45.3,❌,❌,❌,96.6,✅,—
PRDGS,51.1,45.3,❌,❌,❌,91.0,❌,—
BNTAS,43.4,45.4,❌,❌,❌,98.2,✅,—
OZKGY,51.7,45.4,❌,❌,❌,99.7,✅,—
DOKTA,47.3,45.5,❌,❌,❌,99.8,✅,—
PSGYO,56.3,45.5,❌,❌,❌,86.5,❌,—
BEYAZ,48.8,45.6,✅,✅,✅,89.8,❌,—
KMPUR,47.7,45.8,❌,❌,❌,94.4,❌,—
ENKAI,61.9,45.8,❌,❌,❌,96.6,✅,—
NUHCM,49.1,46.0,❌,✅,❌,95.9,✅,—
SKTAS,44.6,46.0,✅,✅,✅,99.0,✅,🟢
KRDMB,65.1,46.0,❌,❌,❌,99.5,✅,—
TBORG,50.9,46.1,❌,❌,❌,97.2,✅,—
HRKET,,46.1,✅,❌,✅,,❌,—
GRTHO,,46.1,❌,✅,❌,71.2,❌,—
NTGAZ,60.8,46.4,❌,❌,❌,97.7,✅,—
MOBTL,62.9,46.4,❌,❌,❌,99.0,✅,—
BUCIM,44.1,46.5,❌,✅,❌,98.4,✅,—
ICBCT,55.0,46.5,❌,❌,❌,99.6,✅,—
BOSSA,49.5,46.5,❌,❌,❌,99.8,✅,—
GOODY,45.7,46.6,❌,❌,❌,94.7,❌,—
EYGYO,,46.7,❌,✅,❌,-129.8,❌,—
DGGYO,50.3,46.7,❌,❌,❌,100.0,✅,—
SUWEN,43.6,46.7,✅,✅,✅,89.1,❌,—
SANKO,48.1,46.8,❌,✅,❌,98.9,✅,—
TTKOM,54.6,46.9,❌,✅,❌,95.2,✅,—
ESCAR,53.9,46.9,❌,❌,❌,95.4,✅,—
OYAKC,51.4,46.9,❌,❌,❌,97.8,✅,—
JANTS,42.6,47.0,❌,✅,❌,92.4,❌,—
TSKB,51.8,47.0,❌,✅,❌,98.9,✅,—
GARFA,53.5,47.0,❌,❌,❌,99.3,✅,—
FMIZP,49.9,47.0,❌,❌,❌,99.4,✅,—
LOGO,53.7,47.0,❌,✅,❌,97.8,✅,—
ENDAE,,47.0,❌,❌,❌,79.3,❌,—
PETUN,51.9,47.1,❌,✅,❌,97.8,✅,—
EDIP,55.7,47.2,❌,❌,❌,97.9,✅,—
GLRMK,,47.2,❌,❌,❌,63.9,❌,—
ZOREN,41.5,47.3,✅,✅,✅,83.2,❌,—
TATGD,49.0,47.3,❌,❌,❌,94.8,❌,—
EDATA,62.0,47.3,❌,❌,❌,98.5,✅,—
FADE,51.2,47.4,❌,❌,❌,94.6,❌,—
ISGYO,56.8,47.4,❌,❌,❌,99.6,✅,—
BRKO,53.2,47.4,✅,❌,✅,98.2,✅,—
ESCOM,56.7,47.5,❌,❌,❌,99.3,✅,—
SANFM,50.8,47.6,❌,❌,❌,99.1,✅,—
DENGE,46.1,47.7,❌,✅,❌,91.6,❌,—
MACKO,54.8,47.8,❌,❌,❌,79.8,❌,—
RUBNS,50.6,47.8,❌,❌,❌,35.7,❌,—
BLUME,53.6,47.9,✅,✅,✅,97.4,✅,🟢
BRLSM,49.7,47.9,❌,❌,❌,52.4,❌,—
GATEG,62.8,48.0,✅,❌,✅,99.3,✅,—
GEREL,65.5,48.0,❌,❌,❌,99.3,✅,—
KRONT,60.1,48.0,❌,❌,❌,99.0,✅,—
CCOLA,41.7,48.0,❌,❌,❌,97.0,✅,—
ANSGR,61.0,48.1,✅,❌,✅,99.6,✅,—
BESTE,,48.2,❌,❌,❌,-48.7,❌,—
PNSUT,51.6,48.2,❌,✅,❌,97.0,✅,—
TSPOR,44.8,48.2,❌,❌,❌,83.3,❌,—
DURKN,,48.2,❌,❌,❌,,❌,—
GIPTA,,48.4,❌,❌,❌,96.6,✅,—
ODAS,53.6,48.4,❌,❌,❌,97.7,✅,—
PAGYO,68.4,48.5,❌,❌,❌,98.8,✅,—
AEFES,55.4,48.5,❌,❌,❌,93.9,❌,—
OZGYO,61.6,48.5,✅,❌,✅,99.8,✅,—
AKMGY,57.6,48.5,❌,❌,❌,81.4,❌,—
AKSA,55.0,48.6,❌,❌,❌,98.8,✅,—
BINBN,,48.6,❌,❌,❌,80.5,❌,—
BORSK,45.6,48.6,❌,❌,❌,-168.9,❌,—
GARAN,55.4,48.6,❌,❌,❌,99.1,✅,—
PRKME,49.5,48.7,✅,❌,✅,99.6,✅,—
KLYPV,,48.8,❌,❌,❌,-100.3,❌,—
YKBNK,54.2,49.0,❌,❌,❌,97.5,✅,—
OZYSR,,49.0,❌,❌,❌,98.2,✅,—
TURSG,64.9,49.0,❌,❌,❌,99.3,✅,—
MAALT,53.2,49.0,✅,✅,✅,98.4,✅,🟢
MRSHL,52.0,49.0,❌,❌,❌,98.3,✅,—
AGYO,52.4,49.1,✅,✅,✅,98.1,✅,🟢
AVOD,53.3,49.1,❌,✅,❌,99.1,✅,—
ATLAS,54.1,49.1,✅,✅,✅,98.1,✅,🟢
AYDEM,54.3,49.1,❌,❌,❌,93.9,❌,—
BINHO,,49.2,❌,❌,❌,88.6,❌,—
MEPET,61.6,49.2,✅,✅,✅,99.6,✅,🟢
DIRIT,50.7,49.3,❌,❌,❌,88.9,❌,—
BIOEN,49.7,49.4,❌,❌,❌,94.2,❌,—
IZMDC,60.4,49.4,❌,❌,❌,99.7,✅,—
SAHOL,53.9,49.5,❌,❌,❌,93.1,❌,—
GOZDE,51.1,49.5,❌,❌,❌,99.7,✅,—
AKCNS,62.3,49.5,❌,❌,❌,99.4,✅,—
ISCTR,52.7,49.6,❌,✅,❌,94.8,❌,—
SONME,57.2,49.6,❌,✅,❌,99.5,✅,—
BAGFS,49.7,49.6,❌,✅,❌,97.8,✅,—
