Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
GSDDE,67.8,✅,✅,✅,✅,55.6,✅,✅,🟢
BMSTL,64.7,✅,✅,✅,✅,59.4,✅,✅,🟢
TEHOL,65.9,✅,✅,✅,✅,63.9,✅,✅,🟢
ISDMR,75.0,✅,✅,✅,✅,67.8,✅,✅,🟢
MRGYO,54.8,✅,✅,✅,✅,68.2,✅,✅,🟢
AHGAZ,67.3,✅,✅,✅,✅,69.7,✅,✅,🟢
MARTI,53.2,✅,✅,✅,✅,69.7,✅,✅,🟢
ENERY,71.9,✅,✅,✅,✅,72.8,✅,✅,🟢
CELHA,67.1,✅,✅,✅,✅,73.3,✅,✅,🟢
TRHOL,98.5,✅,✅,✅,✅,93.3,✅,✅,🟢
IEYHO,98.8,✅,✅,✅,✅,98.8,✅,✅,🟢
