Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
VAKBN,59.8,✅,✅,✅,✅,54.8,✅,✅,🟢
PETKM,59.4,✅,✅,✅,✅,56.4,✅,✅,🟢
TRENJ,65.6,✅,✅,✅,✅,56.4,✅,✅,🟢
GMTAS,92.9,✅,✅,✅,✅,58.9,✅,✅,🟢
HUNER,54.9,✅,✅,✅,✅,59.9,✅,✅,🟢
KCHOL,67.1,✅,✅,✅,✅,60.5,✅,✅,🟢
KRPLS,70.7,✅,✅,✅,✅,63.3,✅,✅,🟢
BIMAS,84.9,✅,✅,✅,✅,66.2,✅,✅,🟢
ISDMR,75.6,✅,✅,✅,✅,69.2,✅,✅,🟢
AHGAZ,69.9,✅,✅,✅,✅,74.6,✅,✅,🟢
ENERY,73.0,✅,✅,✅,✅,74.7,✅,✅,🟢
TKFEN,81.4,✅,✅,✅,✅,76.6,✅,✅,🟢
