Hisse,RSI(A),RSI(H),RSI(H)↑,MACD(H)↑,OBV(H)↑,OBV ATH %,OBV ATH(≥95%),SINYAL
ATAKP,33.8,30.5,✅,❌,✅,45.8,❌,—
SEYKM,40.4,30.6,❌,❌,❌,77.0,❌,—
BFREN,32.4,30.6,❌,❌,❌,98.5,✅,—
OSMEN,36.4,30.7,❌,❌,❌,58.3,❌,—
ALKA,43.8,30.7,❌,❌,❌,98.3,✅,—
GOKNR,37.6,30.8,❌,❌,❌,79.5,❌,—
KRVGD,43.0,30.8,✅,❌,✅,84.3,❌,—
BIENY,30.4,30.8,❌,❌,❌,34.9,❌,—
KRSTL,47.0,30.9,❌,❌,❌,98.3,✅,—
CEMTS,43.0,31.0,✅,❌,✅,97.5,✅,—
RUZYE,39.9,31.0,❌,❌,❌,71.4,❌,—
IZFAS,42.8,31.1,❌,❌,❌,97.3,✅,—
AKSUE,44.7,31.1,❌,❌,❌,92.1,❌,—
KLRHO,,31.1,❌,❌,❌,-7.7,❌,—
BIGCH,,31.2,❌,❌,❌,25.4,❌,—
KBORU,,31.2,✅,❌,✅,93.8,❌,—
ACSEL,44.7,31.2,❌,❌,❌,92.9,❌,—
GRNYO,41.1,31.3,❌,❌,❌,99.4,✅,—
BURCE,47.1,31.3,✅,❌,✅,97.3,✅,—
LINK,38.7,31.3,✅,❌,✅,91.8,❌,—
ZOREN,34.9,31.4,❌,❌,❌,81.2,❌,—
SNICA,30.0,31.4,❌,❌,❌,-200.1,❌,—
HTTBT,42.8,31.4,✅,❌,✅,84.3,❌,—
VESBE,30.7,31.5,❌,❌,❌,91.2,❌,—
ARENA,40.4,31.6,❌,❌,❌,97.9,✅,—
OBAMS,,31.7,✅,❌,✅,-343.5,❌,—
DURKN,,31.7,❌,❌,❌,,❌,—
DESA,43.4,31.8,❌,❌,❌,99.8,✅,—
ONRYT,,31.8,❌,❌,❌,31.7,❌,—
PRDGS,38.8,31.8,❌,❌,❌,88.6,❌,—
PENTA,38.0,31.9,✅,❌,✅,-96.9,❌,—
MARBL,37.3,31.9,❌,❌,❌,69.0,❌,—
KSTUR,41.1,31.9,❌,❌,❌,51.9,❌,—
ALKIM,41.6,32.0,❌,❌,❌,96.7,✅,—
EUYO,43.2,32.0,❌,❌,❌,96.8,✅,—
KAYSE,39.0,32.0,❌,❌,❌,88.6,❌,—
BERA,39.8,32.1,✅,❌,✅,88.5,❌,—
SMRVA,,32.1,✅,❌,✅,-184.2,❌,—
KLMSN,43.5,32.1,❌,❌,❌,98.6,✅,—
POLTK,36.3,32.1,❌,❌,❌,63.8,❌,—
TEKTU,42.7,32.1,❌,❌,❌,95.1,✅,—
OSTIM,38.1,32.1,✅,❌,✅,96.7,✅,—
TSGYO,40.1,32.2,✅,❌,✅,95.6,✅,—
DOGUB,45.8,32.2,❌,❌,❌,98.4,✅,—
BASCM,45.1,32.2,❌,❌,❌,93.6,❌,—
ISYAT,41.2,32.2,✅,❌,✅,97.3,✅,—
ASUZU,40.7,32.2,❌,❌,❌,98.6,✅,—
VAKFA,,32.3,❌,❌,❌,,❌,—
MZHLD,37.0,32.4,❌,❌,❌,97.3,✅,—
ORMA,42.7,32.5,✅,❌,✅,88.2,❌,—
DGATE,46.7,32.5,❌,❌,❌,99.0,✅,—
PRKAB,43.1,32.6,❌,❌,❌,93.9,❌,—
KAREL,40.0,32.7,✅,❌,✅,94.2,❌,—
TMPOL,44.4,32.7,❌,❌,❌,92.4,❌,—
FZLGY,,32.8,❌,❌,❌,31.6,❌,—
LKMNH,43.2,32.9,❌,❌,❌,99.3,✅,—
IHGZT,41.0,33.0,✅,❌,✅,85.4,❌,—
PEKGY,44.9,33.0,❌,❌,❌,97.8,✅,—
YUNSA,46.5,33.0,✅,❌,✅,97.7,✅,—
BALSU,,33.0,✅,❌,✅,-417.2,❌,—
ZERGY,,33.0,❌,❌,❌,,❌,—
CEMAS,42.8,33.0,✅,❌,✅,94.2,❌,—
ESEN,42.1,33.1,❌,❌,❌,69.2,❌,—
YATAS,42.3,33.2,✅,❌,✅,97.5,✅,—
EUHOL,44.2,33.2,✅,❌,✅,97.8,✅,—
SEGMN,,33.3,❌,❌,❌,94.0,❌,—
TKNSA,39.9,33.3,❌,❌,❌,95.6,✅,—
IDGYO,41.6,33.3,❌,❌,❌,88.8,❌,—
GLCVY,43.9,33.3,❌,❌,❌,82.0,❌,—
HATEK,40.5,33.3,❌,❌,❌,84.9,❌,—
KTSKR,45.7,33.4,❌,❌,❌,93.2,❌,—
SANFM,41.2,33.4,❌,❌,❌,98.6,✅,—
ISKPL,42.9,33.5,❌,❌,❌,88.9,❌,—
GOLTS,41.5,33.5,❌,❌,❌,97.4,✅,—
DGNMO,41.8,33.5,❌,❌,❌,97.7,✅,—
VKFYO,43.9,33.5,❌,❌,❌,92.6,❌,—
QUAGR,39.6,33.5,❌,❌,❌,59.0,❌,—
MARMR,,33.6,❌,❌,❌,-470.3,❌,—
EDATA,48.1,33.7,❌,❌,❌,98.2,✅,—
SAMAT,40.1,33.7,✅,❌,✅,97.7,✅,—
KENT,34.9,33.7,❌,❌,❌,70.8,❌,—
MHRGY,,33.7,❌,❌,❌,-80.5,❌,—
MEYSU,,33.8,✅,❌,✅,83.9,❌,—
KRDMB,53.8,33.8,❌,❌,❌,99.1,✅,—
GSRAY,33.1,33.9,❌,❌,❌,21.1,❌,—
SEKUR,48.4,33.9,❌,❌,❌,98.9,✅,—
TGSAS,45.5,33.9,❌,❌,❌,97.1,✅,—
BAKAB,43.9,33.9,❌,❌,❌,96.3,✅,—
PENGD,46.4,33.9,❌,❌,❌,95.8,✅,—
ERCB,33.1,33.9,✅,❌,✅,-27.5,❌,—
TUREX,43.2,33.9,✅,❌,✅,0.6,❌,—
DOFRB,,34.0,❌,❌,❌,82.5,❌,—
EKSUN,40.4,34.0,✅,❌,✅,-6227.5,❌,—
DESPC,40.5,34.0,❌,❌,❌,97.1,✅,—
ALCTL,43.3,34.0,✅,❌,✅,98.3,✅,—
BLCYT,43.0,34.1,❌,❌,❌,81.9,❌,—
ASGYO,,34.1,❌,❌,❌,-75.0,❌,—
PLTUR,42.9,34.1,✅,❌,✅,99.1,✅,—
HEKTS,32.5,34.1,❌,❌,❌,83.3,❌,—
ALFAS,40.2,34.1,✅,❌,✅,77.1,❌,—
ODINE,,34.1,❌,❌,❌,96.5,✅,—
SRVGY,38.2,34.2,✅,❌,✅,95.7,✅,—
BRKSN,44.0,34.4,❌,❌,❌,93.7,❌,—
BEYAZ,43.1,34.4,❌,❌,❌,87.8,❌,—
PSGYO,44.8,34.4,❌,❌,❌,84.5,❌,—
OBASE,44.7,34.4,❌,❌,❌,98.6,✅,—
HEDEF,45.6,34.5,❌,❌,❌,96.0,✅,—
BIZIM,39.5,34.5,❌,❌,❌,97.0,✅,—
FRMPL,,34.5,❌,❌,❌,-79.3,❌,—
TERA,47.9,34.6,❌,❌,❌,97.1,✅,—
CANTE,39.9,34.6,❌,✅,❌,20.8,❌,—
GIPTA,,34.6,❌,❌,❌,96.8,✅,—
AFYON,46.8,34.7,❌,❌,❌,99.2,✅,—
PNLSN,43.1,34.7,❌,❌,❌,90.9,❌,—
PINSU,49.5,34.7,❌,❌,❌,97.3,✅,—
AHSGY,,34.8,❌,❌,❌,92.9,❌,—
BRYAT,43.7,34.9,✅,❌,✅,98.9,✅,—
DYOBY,43.4,34.9,❌,❌,❌,97.7,✅,—
KLKIM,42.7,34.9,✅,❌,✅,95.7,✅,—
INVEO,42.4,35.0,❌,❌,❌,95.0,✅,—
SKBNK,45.0,35.0,❌,❌,❌,95.3,✅,—
BRKVY,45.1,35.0,❌,❌,❌,73.4,❌,—
VKGYO,49.6,35.1,✅,❌,✅,99.2,✅,—
IHAAS,45.5,35.1,❌,❌,❌,88.1,❌,—
BANVT,39.9,35.1,❌,❌,❌,98.4,✅,—
YYLGD,42.8,35.3,✅,❌,✅,49.9,❌,—
SUMAS,41.7,35.3,❌,❌,❌,87.9,❌,—
OYAYO,47.9,35.3,❌,❌,❌,97.1,✅,—
INFO,45.2,35.4,❌,❌,❌,85.3,❌,—
SUWEN,36.8,35.4,❌,❌,❌,87.0,❌,—
NETCD,,35.4,❌,❌,❌,10.8,❌,—
MIATK,40.9,35.4,❌,❌,❌,64.6,❌,—
ARCLK,38.3,35.5,✅,❌,✅,95.7,✅,—
SNGYO,43.5,35.5,✅,❌,✅,96.0,✅,—
FADE,43.0,35.5,❌,❌,❌,93.7,❌,—
VANGD,52.7,35.6,❌,❌,❌,98.4,✅,—
TDGYO,43.4,35.6,❌,❌,❌,85.8,❌,—
ARTMS,,35.8,❌,❌,❌,59.5,❌,—
OZGYO,48.8,35.8,❌,❌,❌,99.5,✅,—
BIGTK,43.8,35.8,❌,❌,❌,96.5,✅,—
INGRM,41.9,35.8,❌,❌,❌,97.6,✅,—
DENGE,42.0,36.0,❌,❌,❌,89.3,❌,—
LILAK,,36.2,❌,❌,❌,49.3,❌,—
BURVA,50.5,36.2,❌,❌,❌,99.5,✅,—
MOBTL,53.6,36.3,❌,❌,❌,98.8,✅,—
MAKIM,39.7,36.3,✅,❌,✅,96.8,✅,—
GWIND,43.9,36.3,❌,❌,❌,62.2,❌,—
PKART,51.3,36.3,❌,❌,❌,96.6,✅,—
BRMEN,46.7,36.3,❌,❌,❌,99.0,✅,—
KTLEV,,36.4,❌,❌,❌,88.7,❌,—
FRIGO,46.5,36.4,❌,❌,❌,95.6,✅,—
RALYH,48.7,36.4,❌,❌,❌,98.9,✅,—
INTEK,39.0,36.4,❌,❌,❌,57.7,❌,—
YAPRK,40.5,36.4,❌,❌,❌,65.1,❌,—
ULUFA,48.9,36.4,✅,❌,✅,89.7,❌,—
YIGIT,,36.5,❌,❌,❌,29.8,❌,—
BRKO,45.6,36.6,❌,❌,❌,96.7,✅,—
CEMZY,,36.6,❌,❌,❌,63.8,❌,—
GENIL,44.0,36.6,❌,❌,❌,96.2,✅,—
BESLR,44.8,36.8,❌,❌,❌,97.7,✅,—
KLGYO,43.9,36.8,✅,❌,✅,96.4,✅,—
GEDZA,46.7,36.8,❌,❌,❌,95.9,✅,—
NIBAS,46.5,36.9,❌,❌,❌,66.9,❌,—
BINHO,,36.9,✅,❌,✅,87.8,❌,—
GLBMD,46.0,36.9,✅,❌,✅,94.0,❌,—
INTEM,46.2,37.0,✅,❌,✅,99.0,✅,—
AZTEK,42.8,37.0,❌,❌,❌,78.6,❌,—
NUGYO,45.8,37.0,❌,❌,❌,95.3,✅,—
BRISA,44.7,37.1,✅,❌,✅,98.4,✅,—
MSGYO,49.8,37.1,❌,❌,❌,98.8,✅,—
GUNDG,,37.1,❌,❌,❌,97.0,✅,—
MOGAN,,37.1,❌,❌,❌,72.1,❌,—
RODRG,45.7,37.2,❌,❌,❌,69.1,❌,—
PGSUS,38.8,37.2,✅,✅,✅,92.3,❌,—
ULUSE,48.1,37.2,❌,❌,❌,96.8,✅,—
BNTAS,39.8,37.2,❌,❌,❌,97.9,✅,—
ISBIR,41.2,37.3,❌,❌,❌,-19.4,❌,—
AYES,55.6,37.3,❌,❌,❌,98.2,✅,—
GEDIK,50.9,37.3,❌,❌,❌,95.1,✅,—
SKTAS,40.7,37.3,❌,❌,❌,96.4,✅,—
OYYAT,44.9,37.4,✅,❌,✅,97.3,✅,—
DOKTA,43.6,37.4,❌,❌,❌,99.6,✅,—
DERIM,44.3,37.4,❌,❌,❌,99.6,✅,—
EGSER,42.5,37.4,❌,❌,❌,98.6,✅,—
DAGI,50.0,37.4,❌,❌,❌,97.5,✅,—
AKHAN,,37.5,❌,❌,❌,77.1,❌,—
MNDRS,45.0,37.5,❌,❌,❌,99.5,✅,—
PASEU,,37.6,❌,❌,❌,57.5,❌,—
HOROZ,,37.6,✅,❌,✅,76.9,❌,—
LMKDC,43.7,37.8,✅,✅,✅,78.8,❌,—
CLEBI,45.3,37.9,✅,❌,✅,97.9,✅,—
MACKO,49.7,37.9,❌,❌,❌,75.3,❌,—
ISGSY,54.1,38.0,❌,❌,❌,98.2,✅,—
ECILC,48.3,38.1,✅,❌,✅,96.8,✅,—
TTRAK,39.6,38.1,❌,❌,❌,92.6,❌,—
BALAT,47.5,38.3,❌,❌,❌,89.2,❌,—
MANAS,50.8,38.4,❌,❌,❌,91.9,❌,—
SUNTK,46.8,38.4,❌,❌,❌,88.8,❌,—
DZGYO,48.1,38.4,❌,❌,❌,96.2,✅,—
DGGYO,45.3,38.4,❌,❌,❌,100.0,✅,—
SANKO,44.6,38.5,❌,❌,❌,98.7,✅,—
AYCES,45.8,38.6,❌,❌,❌,81.5,❌,—
ETYAT,51.9,38.7,❌,❌,❌,99.4,✅,—
GSDHO,47.7,38.7,❌,❌,❌,99.4,✅,—
KLNMA,42.1,38.8,❌,❌,❌,96.3,✅,—
ALGYO,45.8,38.8,❌,❌,❌,92.1,❌,—
ULKER,45.4,38.8,✅,✅,✅,84.7,❌,—
BVSAN,43.3,38.9,❌,❌,❌,46.8,❌,—
GEREL,52.4,38.9,❌,❌,❌,99.0,✅,—
SNPAM,48.3,38.9,✅,❌,✅,99.7,✅,—
ATLAS,47.1,38.9,❌,❌,❌,98.3,✅,—
MERCN,46.1,38.9,✅,❌,✅,57.9,❌,—
AVOD,47.0,39.0,❌,❌,❌,98.1,✅,—
KUVVA,51.9,39.0,❌,❌,❌,98.9,✅,—
RNPOL,50.5,39.0,❌,❌,❌,84.2,❌,—
CMBTN,38.6,39.2,❌,❌,❌,97.5,✅,—
KZGYO,36.7,39.3,❌,❌,❌,-7705.2,❌,—
AYEN,50.2,39.3,❌,❌,❌,99.0,✅,—
CATES,46.4,39.3,❌,❌,❌,22.0,❌,—
ISMEN,48.0,39.3,❌,❌,❌,94.6,❌,—
KCAER,46.3,39.3,❌,❌,❌,93.2,❌,—
ADEL,42.1,39.4,❌,❌,❌,82.7,❌,—
CWENE,47.0,39.4,✅,❌,✅,62.1,❌,—
CUSAN,45.5,39.4,❌,❌,❌,99.5,✅,—
GOODY,41.0,39.4,❌,❌,❌,94.5,❌,—
SDTTR,46.6,39.5,✅,❌,✅,89.5,❌,—
QNBFK,42.7,39.5,❌,❌,❌,93.8,❌,—
VESTL,32.9,39.5,❌,❌,❌,91.8,❌,—
EYGYO,,39.6,❌,❌,❌,-141.2,❌,—
GESAN,47.5,39.7,✅,❌,✅,97.3,✅,—
GRSEL,52.1,39.8,✅,❌,✅,86.4,❌,—
MGROS,51.8,39.8,✅,❌,✅,98.4,✅,—
ALKLC,,39.8,❌,❌,❌,99.0,✅,—
EDIP,50.9,40.2,❌,❌,❌,97.7,✅,—
MERIT,49.2,40.3,✅,❌,✅,76.8,❌,—
PSDTC,47.3,40.3,✅,❌,✅,98.0,✅,—
EMNIS,40.3,40.5,✅,❌,✅,98.5,✅,—
BUCIM,41.5,40.5,✅,❌,✅,98.5,✅,—
BESTE,,40.5,❌,❌,❌,-79.0,❌,—
HLGYO,55.6,40.6,✅,❌,✅,98.8,✅,—
BAGFS,45.6,40.7,❌,❌,❌,97.7,✅,—
BASGZ,59.9,40.7,✅,❌,✅,99.3,✅,—
AKENR,46.1,40.8,❌,❌,❌,96.3,✅,—
JANTS,39.6,40.8,❌,❌,❌,92.2,❌,—
LIDFA,54.4,40.8,✅,❌,✅,95.6,✅,—
NTHOL,48.6,40.8,✅,❌,✅,99.5,✅,—
TEHOL,52.1,40.9,❌,❌,❌,99.7,✅,—
KARTN,51.4,40.9,❌,❌,❌,93.5,❌,—
AGYO,47.7,40.9,❌,❌,❌,98.0,✅,—
MAALT,48.5,40.9,❌,❌,❌,97.9,✅,—
PETUN,48.9,41.1,❌,❌,❌,97.7,✅,—
ULUUN,48.7,41.1,✅,❌,✅,98.9,✅,—
CIMSA,49.9,41.2,✅,❌,✅,98.2,✅,—
KOCMT,,41.2,❌,❌,❌,38.6,❌,—
ATSYH,51.4,41.2,❌,❌,❌,99.3,✅,—
ALCAR,41.0,41.3,❌,❌,❌,99.3,✅,—
PRKME,45.5,41.3,❌,❌,❌,99.2,✅,—
AKSEN,56.7,41.4,✅,❌,✅,96.2,✅,—
PATEK,41.4,41.5,❌,❌,❌,80.2,❌,—
PRZMA,53.8,41.5,❌,❌,❌,97.8,✅,—
MTRKS,50.1,41.5,❌,❌,❌,97.1,✅,—
ALTNY,,41.6,❌,❌,❌,57.5,❌,—
RUBNS,46.9,41.6,❌,❌,❌,31.6,❌,—
ENTRA,,41.6,✅,❌,✅,-39630.7,❌,—
DSTKF,,41.6,❌,❌,❌,99.6,✅,—
GARFA,50.0,41.6,✅,❌,✅,99.3,✅,—
UMPAS,56.5,41.6,❌,✅,❌,3.7,❌,—
NUHCM,46.5,41.7,✅,❌,✅,95.9,✅,—
MRGYO,43.2,41.7,❌,❌,❌,90.6,❌,—
KLYPV,,41.7,❌,❌,❌,-119.8,❌,—
PNSUT,47.9,41.7,✅,❌,✅,97.2,✅,—
FROTO,46.3,41.8,✅,✅,✅,90.0,❌,—
KORDS,47.0,41.8,❌,❌,❌,97.1,✅,—
ICBCT,51.7,41.8,❌,❌,❌,99.5,✅,—
DOAS,49.9,41.9,✅,❌,✅,98.4,✅,—
IZMDC,51.0,42.0,❌,❌,❌,99.4,✅,—
VAKKO,48.8,42.1,✅,❌,✅,99.3,✅,—
HATSN,,42.1,❌,❌,❌,91.1,❌,—
POLHO,63.4,42.1,❌,❌,❌,99.7,✅,—
SARKY,52.6,42.2,✅,❌,✅,93.6,❌,—
DNISI,47.9,42.3,❌,❌,❌,99.0,✅,—
HKTM,44.7,42.3,❌,❌,❌,79.2,❌,—
AKMGY,53.5,42.3,❌,❌,❌,80.5,❌,—
TABGD,54.2,42.3,❌,❌,❌,89.8,❌,—
OZRDN,57.2,42.4,❌,❌,❌,95.8,✅,—
SANEL,53.8,42.5,✅,❌,✅,94.5,❌,—
YKSLN,33.2,42.6,❌,❌,❌,87.6,❌,—
BORSK,41.3,42.7,❌,❌,❌,-175.3,❌,—
KMPUR,45.0,42.7,✅,❌,✅,94.4,❌,—
TSKB,49.4,42.9,❌,❌,❌,98.6,✅,—
AKFGY,50.3,43.0,✅,❌,✅,94.7,❌,—
GOZDE,46.6,43.0,❌,❌,❌,99.6,✅,—
BRLSM,46.4,43.0,❌,❌,❌,49.3,❌,—
VERUS,52.2,43.0,❌,❌,❌,99.1,✅,—
GLRMK,,43.0,✅,❌,✅,60.0,❌,—
OTKAR,41.5,43.0,✅,✅,✅,99.7,✅,🟢
ENDAE,,43.1,✅,❌,✅,78.6,❌,—
IEYHO,61.7,43.1,❌,❌,❌,99.9,✅,—
TARKM,,43.1,❌,❌,❌,92.0,❌,—
