Hisse,RSI(A),RSI(H),RSI(H)↑,MACD(H)↑,OBV(H)↑,OBV ATH %,OBV ATH(≥95%),SINYAL
CMENT,38.7,27.4,❌,❌,❌,98.2,✅,—
ATAKP,33.1,27.5,❌,❌,❌,45.1,❌,—
LIDER,38.4,27.5,❌,❌,❌,68.9,❌,—
LRSHO,39.2,27.6,❌,❌,❌,83.4,❌,—
SOKE,37.5,27.6,❌,❌,❌,86.2,❌,—
DITAS,39.8,27.7,❌,❌,❌,86.6,❌,—
KLSER,24.2,27.8,❌,❌,❌,57.7,❌,—
ANGEN,34.4,27.8,❌,❌,❌,58.4,❌,—
HTTBT,42.5,27.8,❌,❌,❌,84.6,❌,—
EMKEL,40.4,27.9,❌,❌,❌,90.9,❌,—
LUKSK,41.2,27.9,❌,❌,❌,97.7,✅,—
EUREN,35.1,27.9,❌,❌,❌,-7.8,❌,—
DERHL,44.9,28.1,❌,❌,❌,71.6,❌,—
BAYRK,41.4,28.2,❌,❌,❌,97.0,✅,—
EGEGY,,28.2,❌,❌,❌,75.9,❌,—
DOFER,38.6,28.3,❌,❌,❌,47.5,❌,—
KAPLM,44.8,28.3,❌,❌,❌,98.1,✅,—
CVKMD,43.6,28.4,❌,❌,❌,93.0,❌,—
KIMMR,45.7,28.5,❌,❌,❌,93.2,❌,—
MAKTK,41.7,28.6,❌,❌,❌,97.3,✅,—
ORMA,41.7,28.7,❌,❌,❌,88.1,❌,—
MEGMT,41.1,28.7,❌,❌,❌,83.8,❌,—
KOTON,,28.8,❌,❌,❌,,❌,—
OYYAT,42.9,28.8,❌,❌,❌,96.2,✅,—
AVTUR,42.3,28.9,❌,❌,❌,96.8,✅,—
ELITE,39.8,28.9,❌,❌,❌,89.0,❌,—
EUHOL,42.8,29.0,❌,❌,❌,97.8,✅,—
ADESE,43.1,29.1,❌,❌,❌,73.9,❌,—
ATAGY,40.6,29.1,❌,❌,❌,92.4,❌,—
DAPGM,40.0,29.2,❌,❌,❌,82.1,❌,—
ICUGS,43.5,29.3,❌,❌,❌,95.3,✅,—
KRVGD,42.4,29.3,❌,❌,❌,84.1,❌,—
CEMAS,41.9,29.3,❌,❌,❌,94.1,❌,—
CONSE,33.4,29.3,❌,❌,❌,87.2,❌,—
MMCAS,41.0,29.4,❌,❌,❌,89.6,❌,—
IHEVA,42.2,29.4,❌,❌,❌,98.7,✅,—
TATEN,36.5,29.4,❌,❌,❌,14.8,❌,—
SILVR,39.7,29.5,❌,❌,❌,99.3,✅,—
IZENR,33.6,29.5,❌,❌,❌,67.9,❌,—
ISSEN,36.8,29.5,❌,❌,❌,75.0,❌,—
HDFGS,43.3,29.5,❌,❌,❌,90.2,❌,—
SMRTG,37.5,29.6,❌,❌,❌,82.5,❌,—
BURCE,46.4,29.7,❌,❌,❌,97.3,✅,—
PARSN,38.6,29.7,❌,❌,❌,98.9,✅,—
CGCAM,,29.8,❌,❌,❌,86.8,❌,—
ZEDUR,38.4,29.9,❌,❌,❌,90.0,❌,—
TUKAS,36.9,29.9,❌,❌,❌,85.3,❌,—
TRILC,36.7,29.9,❌,✅,❌,60.1,❌,—
TLMAN,39.6,29.9,❌,❌,❌,97.8,✅,—
KBORU,,30.0,❌,❌,❌,90.0,❌,—
ORCAY,33.5,30.0,❌,❌,❌,48.3,❌,—
GLRYH,37.3,30.0,❌,❌,❌,92.0,❌,—
SELVA,40.6,30.1,❌,❌,❌,-154.2,❌,—
REEDR,,30.1,❌,❌,❌,-2364.5,❌,—
KUTPO,44.1,30.1,❌,❌,❌,97.6,✅,—
SERNT,,30.2,❌,❌,❌,,❌,—
BYDNR,43.2,30.2,❌,❌,❌,82.0,❌,—
KONTR,33.4,30.3,❌,✅,❌,-55.0,❌,—
MNDTR,36.3,30.3,❌,❌,❌,98.1,✅,—
A1YEN,40.0,30.4,❌,❌,❌,92.0,❌,—
COSMO,41.9,30.4,❌,❌,❌,74.4,❌,—
KFEIN,42.0,30.4,❌,❌,❌,91.6,❌,—
VSNMD,,30.4,❌,❌,❌,-174.4,❌,—
ECZYT,47.6,30.4,❌,❌,❌,99.1,✅,—
ENSRI,40.7,30.4,❌,✅,❌,-73.3,❌,—
FENER,34.4,30.5,❌,✅,❌,6.1,❌,—
SRVGY,37.4,30.5,❌,❌,❌,94.8,❌,—
BALSU,,30.6,❌,❌,❌,-460.9,❌,—
UCAYM,,30.6,❌,❌,❌,8.8,❌,—
IHLAS,39.4,30.6,❌,✅,❌,84.0,❌,—
DMSAS,41.0,30.7,❌,❌,❌,98.8,✅,—
ZGYO,,30.7,❌,❌,❌,80.5,❌,—
CRDFA,49.1,30.7,❌,❌,❌,95.3,✅,—
BINBN,,30.8,❌,❌,❌,69.7,❌,—
CASA,38.7,30.8,❌,❌,❌,-27.3,❌,—
SAMAT,39.6,30.8,❌,❌,❌,97.6,✅,—
KRSTL,46.9,30.8,❌,❌,❌,98.4,✅,—
TUCLK,36.1,30.9,❌,❌,❌,93.7,❌,—
KOPOL,36.3,30.9,❌,❌,❌,85.5,❌,—
GZNMI,39.2,31.0,❌,❌,❌,93.9,❌,—
BORLS,,31.0,❌,❌,❌,-305.6,❌,—
BMSCH,42.4,31.1,❌,❌,❌,74.0,❌,—
SMART,41.5,31.2,❌,❌,❌,96.0,✅,—
LINK,38.8,31.2,❌,❌,❌,91.6,❌,—
GLBMD,43.7,31.3,❌,❌,❌,94.0,❌,—
OBAMS,,31.3,❌,❌,❌,-346.3,❌,—
HUBVC,43.2,31.3,❌,❌,❌,92.0,❌,—
YATAS,41.9,31.3,❌,❌,❌,97.5,✅,—
TUREX,42.9,31.4,❌,❌,❌,-0.3,❌,—
ULAS,42.6,31.5,❌,❌,❌,96.1,✅,—
YYLGD,42.1,31.5,❌,❌,❌,48.8,❌,—
OSMEN,36.5,31.5,❌,❌,❌,62.2,❌,—
ALKA,44.2,31.5,❌,❌,❌,98.4,✅,—
UFUK,46.9,31.6,❌,❌,❌,98.9,✅,—
AKSUE,45.2,31.6,❌,❌,❌,93.2,❌,—
ISYAT,41.1,31.6,❌,❌,❌,97.2,✅,—
DESA,43.3,31.6,❌,❌,❌,99.8,✅,—
YUNSA,46.1,31.7,❌,❌,❌,97.7,✅,—
ERCB,32.7,31.7,❌,❌,❌,-31.0,❌,—
ALFAS,39.6,31.7,❌,❌,❌,77.0,❌,—
IHLGM,41.3,31.7,❌,❌,❌,95.6,✅,—
SMRVA,,31.7,❌,❌,❌,-186.6,❌,—
BIGCH,,31.7,❌,❌,❌,26.7,❌,—
SEYKM,41.0,31.9,❌,❌,❌,77.4,❌,—
KLKIM,41.9,31.9,❌,❌,❌,95.6,✅,—
BERA,39.9,32.0,❌,❌,❌,88.3,❌,—
BIENY,30.9,32.1,❌,❌,❌,37.1,❌,—
ARENA,40.6,32.1,❌,❌,❌,98.0,✅,—
MEYSU,,32.1,❌,❌,❌,82.1,❌,—
PAPIL,41.0,32.2,❌,❌,❌,89.0,❌,—
BFREN,32.6,32.3,❌,❌,❌,98.7,✅,—
SNGYO,42.2,32.3,❌,❌,❌,96.0,✅,—
OSTIM,38.4,32.3,❌,❌,❌,96.7,✅,—
RUZYE,41.0,32.4,❌,❌,❌,72.7,❌,—
TSGYO,40.2,32.4,❌,❌,❌,95.6,✅,—
IHGZT,41.0,32.5,❌,❌,❌,84.0,❌,—
KAREL,40.3,32.6,❌,❌,❌,93.9,❌,—
SNICA,30.7,32.6,❌,❌,❌,-195.0,❌,—
ACSEL,45.6,32.7,❌,❌,❌,93.3,❌,—
KSTUR,41.4,32.7,❌,❌,❌,52.3,❌,—
KLMSN,43.9,32.8,❌,❌,❌,98.7,✅,—
AVHOL,41.2,32.8,❌,❌,❌,81.8,❌,—
ULUFA,47.3,32.9,❌,❌,❌,89.3,❌,—
EKSUN,40.3,32.9,❌,❌,❌,-6284.3,❌,—
PENTA,38.9,33.0,❌,❌,❌,-97.2,❌,—
KLRHO,,33.0,❌,❌,❌,-5.3,❌,—
VESBE,31.1,33.1,❌,❌,❌,92.4,❌,—
ARCLK,38.0,33.1,❌,❌,❌,95.7,✅,—
EUYO,44.1,33.2,❌,❌,❌,96.9,✅,—
POLTK,36.8,33.2,❌,❌,❌,64.7,❌,—
TKNSA,39.8,33.2,❌,❌,❌,95.8,✅,—
GLCVY,43.9,33.3,❌,❌,❌,82.8,❌,—
ALCTL,43.1,33.3,❌,❌,❌,98.3,✅,—
MAKIM,38.9,33.3,❌,❌,❌,96.8,✅,—
TEKTU,43.4,33.4,❌,❌,❌,95.3,✅,—
YAYLA,43.2,33.5,❌,❌,❌,98.4,✅,—
ALKIM,42.4,33.5,❌,❌,❌,96.8,✅,—
IDGYO,41.6,33.6,❌,❌,❌,89.2,❌,—
PLTUR,42.7,33.6,❌,❌,❌,98.2,✅,—
PRKAB,43.8,33.7,❌,❌,❌,94.0,❌,—
ONRYT,,33.8,❌,❌,❌,34.3,❌,—
MARBL,38.4,33.8,❌,❌,❌,69.8,❌,—
VKFYO,44.1,33.8,❌,❌,❌,92.6,❌,—
BRYAT,43.5,33.8,❌,❌,❌,98.9,✅,—
MARMR,,33.9,❌,❌,❌,-460.0,❌,—
BAKAB,43.9,33.9,❌,❌,❌,96.5,✅,—
ZERGY,,33.9,❌,❌,❌,,❌,—
PGSUS,37.7,34.0,❌,✅,❌,92.2,❌,—
ZOREN,35.9,34.0,❌,✅,❌,81.5,❌,—
GOLTS,41.8,34.1,❌,❌,❌,97.5,✅,—
GRNYO,43.8,34.1,❌,❌,❌,99.5,✅,—
KTSKR,46.4,34.2,❌,❌,❌,94.2,❌,—
DOFRB,,34.2,❌,❌,❌,84.0,❌,—
SEGMN,,34.3,❌,❌,❌,95.7,✅,—
PINSU,49.2,34.3,❌,❌,❌,97.6,✅,—
BRKSN,43.9,34.3,❌,❌,❌,93.7,❌,—
ERSU,46.4,34.4,❌,❌,❌,94.7,❌,—
ESEN,42.5,34.4,❌,❌,❌,69.8,❌,—
KAYSE,40.1,34.4,❌,❌,❌,89.1,❌,—
ECILC,47.1,34.4,❌,❌,❌,96.7,✅,—
CLEBI,44.5,34.5,❌,❌,❌,97.8,✅,—
BLCYT,43.2,34.5,❌,❌,❌,82.4,❌,—
MHRGY,,34.5,❌,❌,❌,-64.9,❌,—
KLGYO,43.0,34.6,❌,❌,❌,96.3,✅,—
HEKTS,32.6,34.6,❌,❌,❌,83.9,❌,—
GOKNR,40.0,34.6,❌,❌,❌,81.2,❌,—
ASUZU,41.9,34.7,❌,❌,❌,98.6,✅,—
QUAGR,40.2,34.7,❌,❌,❌,62.4,❌,—
OYAYO,47.3,34.7,❌,❌,❌,97.1,✅,—
PRDGS,41.5,34.7,❌,❌,❌,90.2,❌,—
LKMNH,44.1,34.7,❌,❌,❌,99.4,✅,—
PENGD,47.0,34.8,❌,❌,❌,96.0,✅,—
GATEG,50.1,34.8,❌,❌,❌,99.2,✅,—
DOGUB,48.2,34.8,❌,❌,❌,98.5,✅,—
EMNIS,38.9,34.9,❌,❌,❌,98.5,✅,—
HEDEF,46.0,35.0,❌,❌,❌,96.1,✅,—
ASGYO,,35.0,❌,❌,❌,-65.0,❌,—
INTEM,45.6,35.0,❌,❌,❌,99.0,✅,—
CANTE,40.1,35.1,❌,✅,❌,29.7,❌,—
VAKFA,,35.1,❌,❌,❌,,❌,—
FRMPL,,35.2,❌,❌,❌,-75.0,❌,—
BEYAZ,43.5,35.2,❌,❌,❌,88.3,❌,—
ESCAR,47.4,35.3,❌,❌,❌,95.0,✅,—
ODINE,,35.3,❌,❌,❌,96.5,✅,—
TMPOL,47.1,35.3,❌,❌,❌,92.7,❌,—
PSGYO,45.6,35.3,❌,❌,❌,86.1,❌,—
GRTHO,,35.3,❌,❌,❌,69.7,❌,—
GWIND,43.4,35.4,❌,❌,❌,63.7,❌,—
MAGEN,49.0,35.4,❌,❌,❌,96.7,✅,—
HOROZ,,35.4,❌,❌,❌,75.4,❌,—
KENT,35.5,35.5,❌,❌,❌,70.8,❌,—
BIZIM,40.0,35.5,❌,❌,❌,97.1,✅,—
ATEKS,44.5,35.5,❌,❌,❌,98.9,✅,—
VKGYO,50.5,35.6,❌,❌,❌,99.1,✅,—
IZFAS,48.0,35.6,❌,❌,❌,97.1,✅,—
BINHO,,35.6,❌,❌,❌,86.7,❌,—
FZLGY,,35.6,❌,❌,❌,34.5,❌,—
DYOBY,43.7,35.7,❌,❌,❌,97.8,✅,—
DESPC,41.6,35.7,❌,❌,❌,97.2,✅,—
BRKVY,45.5,35.7,❌,❌,❌,74.5,❌,—
MZHLD,38.7,35.8,❌,❌,❌,97.5,✅,—
ISKPL,44.8,35.9,❌,❌,❌,89.4,❌,—
DGATE,49.7,35.9,❌,❌,❌,99.3,✅,—
CIMSA,47.5,35.9,❌,❌,❌,98.0,✅,—
NETCD,,36.0,❌,❌,❌,13.6,❌,—
DURKN,,36.0,❌,❌,❌,,❌,—
PNLSN,43.9,36.1,❌,❌,❌,91.7,❌,—
INGRM,42.1,36.2,❌,❌,❌,97.7,✅,—
BRISA,44.4,36.2,❌,❌,❌,98.3,✅,—
KUYAS,50.3,36.2,❌,❌,❌,99.6,✅,—
AHSGY,,36.3,❌,❌,❌,93.9,❌,—
HATEK,42.0,36.3,❌,❌,❌,85.3,❌,—
DGNMO,43.6,36.3,❌,❌,❌,97.9,✅,—
GSRAY,33.4,36.4,❌,❌,❌,22.8,❌,—
SKBNK,46.2,36.4,❌,❌,❌,96.4,✅,—
ENTRA,,36.4,❌,❌,❌,-39602.1,❌,—
GESAN,45.1,36.4,❌,❌,❌,96.2,✅,—
GRSEL,51.1,36.5,❌,❌,❌,86.1,❌,—
INVEO,43.1,36.5,❌,❌,❌,95.5,✅,—
AFYON,47.8,36.6,❌,❌,❌,99.3,✅,—
GLRMK,,36.7,❌,❌,❌,60.2,❌,—
OBASE,46.3,36.9,❌,❌,❌,98.6,✅,—
MNDRS,44.7,37.0,❌,❌,❌,99.5,✅,—
MTRYO,47.4,37.0,❌,❌,❌,97.1,✅,—
MSGYO,49.6,37.0,❌,❌,❌,99.0,✅,—
SUMAS,42.9,37.0,❌,❌,❌,88.4,❌,—
HLGYO,53.8,37.0,❌,❌,❌,98.9,✅,—
YAPRK,40.8,37.1,❌,❌,❌,65.9,❌,—
PEKGY,49.0,37.1,❌,❌,❌,96.9,✅,—
INTEK,39.3,37.1,❌,❌,❌,58.5,❌,—
CWENE,45.1,37.1,❌,❌,❌,62.7,❌,—
PKART,52.1,37.3,❌,❌,❌,96.8,✅,—
FADE,44.4,37.4,❌,❌,❌,94.3,❌,—
DOAS,48.2,37.4,❌,❌,❌,98.3,✅,—
MGROS,50.4,37.4,❌,❌,❌,98.0,✅,—
ULKER,45.2,37.4,❌,❌,❌,84.3,❌,—
NUGYO,46.1,37.5,❌,❌,❌,95.6,✅,—
YIGIT,,37.5,❌,❌,❌,31.0,❌,—
BASCM,48.2,37.5,❌,❌,❌,95.3,✅,—
SANFM,44.2,37.6,❌,❌,❌,99.1,✅,—
RODRG,45.9,37.6,❌,❌,❌,69.7,❌,—
MIATK,42.3,37.6,❌,❌,❌,66.5,❌,—
LIDFA,51.5,37.7,❌,❌,❌,95.4,✅,—
BIOEN,44.5,37.7,❌,❌,❌,93.2,❌,—
EGSER,42.6,37.7,❌,❌,❌,98.7,✅,—
BURVA,52.0,37.8,❌,❌,❌,99.7,✅,—
DERIM,44.8,37.9,❌,❌,❌,99.7,✅,—
SNPAM,48.0,37.9,❌,❌,❌,99.7,✅,—
NIBAS,47.1,37.9,❌,❌,❌,67.4,❌,—
MOGAN,,38.0,❌,❌,❌,80.0,❌,—
AKSEN,54.5,38.0,❌,❌,❌,96.1,✅,—
BESLR,45.3,38.0,❌,❌,❌,97.9,✅,—
BNTAS,40.1,38.0,❌,❌,❌,98.1,✅,—
LMKDC,44.0,38.0,✅,✅,✅,82.7,❌,—
IHAAS,48.3,38.1,❌,❌,❌,89.2,❌,—
GEDZA,47.5,38.2,❌,❌,❌,96.1,✅,—
TTRAK,39.5,38.2,❌,❌,❌,92.7,❌,—
SUWEN,38.4,38.3,❌,❌,❌,87.6,❌,—
MOBTL,55.8,38.6,❌,❌,❌,98.9,✅,—
AKHAN,,38.6,❌,❌,❌,78.5,❌,—
OZGYO,51.7,38.6,❌,❌,❌,99.6,✅,—
BANVT,41.1,38.6,❌,❌,❌,98.4,✅,—
ATLAS,46.8,38.7,❌,❌,❌,97.6,✅,—
RNPOL,50.0,38.7,❌,❌,❌,84.9,❌,—
BRKO,47.2,38.7,❌,❌,❌,97.7,✅,—
FROTO,45.1,38.8,❌,❌,❌,90.0,❌,—
GUNDG,,38.8,❌,❌,❌,97.0,✅,—
DGGYO,45.6,38.8,❌,❌,❌,100.0,✅,—
GEDIK,52.0,38.8,❌,❌,❌,95.9,✅,—
BUCIM,41.4,38.9,❌,❌,❌,98.3,✅,—
GSDHO,47.9,39.0,❌,❌,❌,99.5,✅,—
NUHCM,45.3,39.0,❌,❌,❌,95.8,✅,—
DOKTA,44.3,39.0,❌,❌,❌,99.7,✅,—
MERCN,46.3,39.0,❌,❌,❌,56.6,❌,—
ISGSY,54.9,39.0,❌,❌,❌,98.3,✅,—
AYES,57.0,39.0,❌,❌,❌,98.7,✅,—
AYCES,46.1,39.1,❌,❌,❌,81.9,❌,—
ULUSE,49.6,39.1,❌,❌,❌,97.2,✅,—
KTLEV,,39.1,❌,❌,❌,89.7,❌,—
ALGYO,46.0,39.1,❌,❌,❌,92.3,❌,—
NTHOL,47.6,39.1,❌,❌,❌,99.5,✅,—
BRMEN,48.7,39.1,❌,❌,❌,99.5,✅,—
PASEU,,39.2,❌,❌,❌,58.3,❌,—
GIPTA,,39.2,❌,❌,❌,96.1,✅,—
KLNMA,42.2,39.3,❌,❌,❌,96.3,✅,—
MERIT,48.9,39.3,❌,❌,❌,76.4,❌,—
AKFGY,47.8,39.4,❌,❌,❌,94.7,❌,—
SDTTR,46.8,39.4,❌,❌,❌,89.6,❌,—
FRIGO,48.5,39.4,❌,❌,❌,96.0,✅,—
FONET,55.0,39.4,❌,❌,❌,97.2,✅,—
BVSAN,43.9,39.4,❌,❌,❌,51.0,❌,—
EDATA,53.9,39.4,❌,❌,❌,98.4,✅,—
VANGD,57.3,39.5,❌,❌,❌,98.9,✅,—
QNBFK,42.7,39.5,❌,❌,❌,93.8,❌,—
SEKUR,54.3,39.6,❌,❌,❌,99.0,✅,—
INFO,49.1,39.6,❌,❌,❌,85.4,❌,—
PSDTC,46.9,39.6,❌,❌,❌,97.2,✅,—
AYEN,50.5,39.7,❌,❌,❌,99.0,✅,—
AZTEK,43.9,39.7,✅,❌,✅,81.1,❌,—
ISFIN,54.6,39.7,❌,❌,❌,99.8,✅,—
SUNTK,47.4,39.7,❌,❌,❌,89.3,❌,—
SKTAS,41.8,39.8,❌,❌,❌,97.7,✅,—
DAGI,51.9,39.8,❌,❌,❌,98.1,✅,—
VAKKO,48.2,39.9,❌,❌,❌,99.3,✅,—
OTKAR,40.4,39.9,❌,❌,❌,99.6,✅,—
ULUUN,48.1,39.9,❌,❌,❌,98.9,✅,—
GEREL,53.8,40.0,❌,❌,❌,99.3,✅,—
CMBTN,39.0,40.0,❌,❌,❌,97.6,✅,—
EYGYO,,40.2,❌,❌,❌,-133.5,❌,—
TGSAS,51.5,40.2,❌,❌,❌,97.7,✅,—
ISBIR,42.1,40.2,❌,❌,❌,-16.9,❌,—
LILAK,,40.4,❌,❌,❌,53.9,❌,—
KCAER,47.0,40.5,❌,❌,❌,95.3,✅,—
SARKY,52.1,40.6,❌,❌,❌,93.5,❌,—
SANEL,52.0,40.7,❌,❌,❌,94.4,❌,—
BASGZ,59.9,40.7,❌,❌,❌,99.2,✅,—
KMPUR,43.9,40.8,❌,❌,❌,94.1,❌,—
VESTL,33.4,40.9,❌,❌,❌,92.5,❌,—
PETUN,48.8,40.9,❌,❌,❌,97.7,✅,—
TSPOR,42.3,41.0,❌,❌,❌,81.0,❌,—
THYAO,50.7,41.0,❌,❌,❌,99.8,✅,—
AKENR,46.2,41.0,❌,❌,❌,96.5,✅,—
SANKO,45.7,41.1,❌,❌,❌,98.8,✅,—
MACKO,51.5,41.1,❌,❌,❌,79.0,❌,—
AVOD,48.5,41.2,❌,❌,❌,98.9,✅,—
JANTS,39.7,41.2,❌,❌,❌,92.3,❌,—
TDGYO,46.5,41.2,❌,❌,❌,86.5,❌,—
PNSUT,47.6,41.2,❌,❌,❌,96.9,✅,—
RUBNS,46.6,41.2,❌,❌,❌,34.6,❌,—
BIGTK,47.1,41.3,❌,❌,❌,96.9,✅,—
ETYAT,54.6,41.3,❌,❌,❌,99.6,✅,—
MAVI,50.1,41.4,❌,❌,❌,88.4,❌,—
ARTMS,,41.5,❌,❌,❌,63.8,❌,—
ISMEN,49.4,41.5,❌,✅,❌,95.1,✅,—
GARFA,50.0,41.5,❌,❌,❌,99.3,✅,—
OYAKC,48.7,41.5,❌,❌,❌,97.5,✅,—
DZGYO,49.8,41.5,❌,❌,❌,96.5,✅,—
TERA,52.9,41.5,❌,❌,❌,96.9,✅,—
UMPAS,56.5,41.6,❌,✅,❌,3.7,❌,—
ADEL,42.5,41.7,❌,❌,❌,82.8,❌,—
CUSAN,47.0,41.7,❌,❌,❌,99.6,✅,—
ALCAR,41.2,41.7,❌,❌,❌,99.4,✅,—
DENGE,44.0,41.7,❌,❌,❌,90.4,❌,—
EUPWR,51.4,41.8,❌,❌,❌,88.0,❌,—
POLHO,63.2,41.9,❌,❌,❌,99.7,✅,—
GOODY,42.6,41.9,❌,❌,❌,94.6,❌,—
MAALT,49.1,41.9,❌,❌,❌,98.0,✅,—
FMIZP,46.1,42.0,❌,❌,❌,99.3,✅,—
ALTNY,,42.0,❌,❌,❌,59.7,❌,—
ESCOM,52.9,42.0,❌,❌,❌,99.2,✅,—
GENIL,48.5,42.3,❌,❌,❌,97.7,✅,—
TCELL,53.3,42.3,❌,❌,❌,87.0,❌,—
KORDS,47.5,42.4,❌,❌,❌,97.3,✅,—
OZKGY,50.3,42.4,❌,❌,❌,99.7,✅,—
BAGFS,46.4,42.4,❌,❌,❌,97.8,✅,—
NTGAZ,58.6,42.5,❌,❌,❌,97.5,✅,—
BOBET,43.4,42.5,❌,❌,❌,98.8,✅,—
IZMDC,51.7,42.6,❌,❌,❌,99.6,✅,—
KLYPV,,42.8,❌,❌,❌,-110.8,❌,—
DIRIT,47.3,42.8,❌,❌,❌,88.8,❌,—
ICBCT,52.4,42.8,❌,❌,❌,99.5,✅,—
MEPET,55.3,42.9,❌,❌,❌,99.5,✅,—
TURGG,47.4,42.9,❌,❌,❌,99.3,✅,—
BALAT,51.2,42.9,❌,❌,❌,90.0,❌,—
YEOTK,55.2,42.9,❌,❌,❌,96.3,✅,—
ADGYO,,42.9,❌,❌,❌,-25.0,❌,—
UNLU,41.9,43.0,✅,✅,✅,90.5,❌,—
TTKOM,51.4,43.0,❌,❌,❌,94.4,❌,—
PRKME,46.5,43.1,❌,❌,❌,99.4,✅,—
EDIP,53.0,43.1,❌,❌,❌,97.8,✅,—
RALYH,53.7,43.3,❌,❌,❌,99.0,✅,—
OZYSR,,43.3,❌,❌,❌,97.2,✅,—
MTRKS,51.5,43.4,❌,❌,❌,97.7,✅,—
BORSK,41.8,43.4,❌,❌,❌,-171.5,❌,—
TCKRC,,43.4,❌,❌,❌,85.1,❌,—
TABGD,55.0,43.4,❌,❌,❌,91.3,❌,—
TSKB,49.7,43.5,❌,❌,❌,98.8,✅,—
AGYO,49.2,43.5,❌,❌,❌,98.0,✅,—
SISE,49.1,43.6,❌,❌,❌,95.4,✅,—
