Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
BOSSA,53.6,✅,✅,✅,✅,53.6,✅,✅,🟢
AGHOL,58.7,✅,✅,✅,✅,56.5,✅,✅,🟢
CEOEM,54.5,✅,✅,✅,✅,63.1,✅,✅,🟢
AHGAZ,67.5,✅,✅,✅,✅,69.9,✅,✅,🟢
ENERY,72.2,✅,✅,✅,✅,73.3,✅,✅,🟢
TUPRS,80.7,✅,✅,✅,✅,78.6,✅,✅,🟢
