Hisse,RSI(A),RSI(H),RSI(H)↑,MACD(H)↑,OBV(H)↑,OBV ATH %,OBV ATH(≥95%),SINYAL
EMKEL,40.6,28.5,❌,❌,❌,90.9,❌,—
IZINV,39.8,28.5,❌,❌,❌,92.1,❌,—
QNBTR,45.0,28.6,❌,❌,❌,99.9,✅,—
VKING,38.9,28.6,❌,❌,❌,97.2,✅,—
DITAS,40.5,28.7,❌,❌,❌,86.5,❌,—
CVKMD,43.9,28.8,❌,❌,❌,92.7,❌,—
VRGYO,34.4,28.8,❌,❌,❌,-82.0,❌,—
YONGA,38.2,28.9,❌,❌,❌,-88.9,❌,—
CMENT,39.5,29.0,❌,❌,❌,98.2,✅,—
LUKSK,42.0,29.1,❌,❌,❌,97.7,✅,—
CEMTS,43.4,29.1,❌,❌,❌,97.5,✅,—
MEGMT,41.6,29.2,❌,❌,❌,83.6,❌,—
MEKAG,40.1,29.2,❌,❌,❌,29.8,❌,—
DOFER,39.1,29.2,❌,❌,❌,47.5,❌,—
VERTU,42.9,29.2,❌,❌,❌,93.0,❌,—
DERHL,45.1,29.3,❌,❌,❌,71.6,❌,—
AVTUR,42.6,29.3,❌,❌,❌,96.8,✅,—
LYDYE,45.1,29.6,❌,❌,❌,99.5,✅,—
KLSER,24.7,29.6,❌,❌,❌,57.7,❌,—
EUREN,35.6,29.7,❌,❌,❌,-7.9,❌,—
ELITE,40.3,29.8,❌,❌,❌,89.0,❌,—
TRILC,36.7,29.9,❌,✅,❌,60.1,❌,—
KAPLM,46.1,29.9,❌,❌,❌,98.1,✅,—
KRVGD,42.9,29.9,❌,❌,❌,84.1,❌,—
EGEGY,,30.0,❌,❌,❌,75.9,❌,—
ANGEN,35.6,30.0,❌,❌,❌,58.4,❌,—
PAHOL,,30.0,❌,❌,❌,,❌,—
SILVR,40.0,30.0,❌,❌,❌,99.2,✅,—
CASA,38.3,30.1,❌,❌,❌,-27.3,❌,—
KIMMR,47.2,30.3,❌,❌,❌,93.2,❌,—
MAKTK,42.7,30.3,❌,❌,❌,97.3,✅,—
KOTON,,30.4,❌,❌,❌,,❌,—
OYYAT,43.8,30.4,❌,❌,❌,96.2,✅,—
ORCAY,33.7,30.4,❌,❌,❌,48.6,❌,—
MMCAS,41.9,30.5,❌,❌,❌,89.6,❌,—
TATEN,37.4,30.6,❌,❌,❌,13.7,❌,—
FENER,34.4,30.6,❌,✅,❌,4.9,❌,—
KRSTL,46.8,30.6,❌,❌,❌,98.4,✅,—
ENSRI,40.8,30.7,❌,✅,❌,-73.4,❌,—
ERBOS,40.7,30.8,❌,❌,❌,99.1,✅,—
ADESE,43.7,30.8,❌,✅,❌,73.9,❌,—
CGCAM,,30.9,❌,❌,❌,87.1,❌,—
CONSE,34.2,30.9,❌,❌,❌,87.1,❌,—
ICUGS,44.9,30.9,❌,❌,❌,95.2,✅,—
UNLU,37.5,30.9,❌,❌,❌,86.4,❌,—
CEMAS,42.7,31.0,❌,❌,❌,94.1,❌,—
DAPGM,41.3,31.0,❌,❌,❌,82.0,❌,—
HDFGS,44.3,31.1,❌,❌,❌,90.2,❌,—
IZENR,35.2,31.1,❌,❌,❌,67.4,❌,—
EUHOL,44.2,31.2,❌,❌,❌,97.8,✅,—
KONTR,33.6,31.2,❌,✅,❌,-54.9,❌,—
BAYRK,42.7,31.2,❌,❌,❌,96.9,✅,—
REEDR,,31.3,❌,❌,❌,-2375.8,❌,—
HUBVC,43.2,31.3,❌,❌,❌,92.0,❌,—
BORLS,,31.3,❌,❌,❌,-307.7,❌,—
VSNMD,,31.4,❌,❌,❌,-173.9,❌,—
ATAGY,42.0,31.4,❌,❌,❌,92.4,❌,—
TUKAS,37.2,31.4,❌,❌,❌,85.2,❌,—
BURCE,47.5,31.4,❌,❌,❌,97.3,✅,—
IHLAS,39.6,31.4,❌,✅,❌,83.7,❌,—
UCAYM,,31.5,❌,❌,❌,9.9,❌,—
SELVA,41.3,31.5,❌,❌,❌,-153.8,❌,—
BALSU,,31.5,❌,❌,❌,-445.7,❌,—
SRVGY,37.9,31.7,❌,❌,❌,94.8,❌,—
SMRTG,38.9,31.8,❌,❌,❌,82.1,❌,—
KBORU,,31.8,❌,❌,❌,89.1,❌,—
MNDTR,36.9,31.9,❌,❌,❌,98.1,✅,—
ZGYO,,31.9,❌,❌,❌,80.7,❌,—
ZEDUR,39.9,31.9,❌,❌,❌,90.0,❌,—
GZNMI,39.5,31.9,❌,❌,❌,93.6,❌,—
DESA,43.6,32.0,❌,❌,❌,99.8,✅,—
IHEVA,43.1,32.0,❌,❌,❌,98.7,✅,—
KFEIN,43.0,32.1,❌,❌,❌,91.6,❌,—
TLMAN,40.9,32.1,❌,❌,❌,97.9,✅,—
ASUZU,40.6,32.2,❌,❌,❌,98.6,✅,—
KUTPO,45.1,32.2,❌,❌,❌,97.5,✅,—
ALFAS,39.9,32.3,❌,❌,❌,77.1,❌,—
SMART,42.2,32.3,❌,❌,❌,96.0,✅,—
ARENA,40.7,32.3,❌,❌,❌,98.0,✅,—
GLRYH,38.9,32.4,❌,❌,❌,91.6,❌,—
ALKA,44.7,32.4,❌,❌,❌,98.4,✅,—
YATAS,42.9,32.4,❌,❌,❌,97.5,✅,—
BMSCH,43.2,32.4,❌,❌,❌,73.8,❌,—
YUNSA,46.6,32.4,❌,❌,❌,97.7,✅,—
CRDFA,51.0,32.4,❌,❌,❌,95.3,✅,—
ORMA,43.8,32.4,❌,❌,❌,88.1,❌,—
ULAS,43.1,32.5,❌,❌,❌,96.1,✅,—
PARSN,40.2,32.5,❌,❌,❌,98.9,✅,—
OSMEN,36.5,32.5,❌,❌,❌,61.6,❌,—
BFREN,32.7,32.6,❌,❌,❌,98.7,✅,—
ISSEN,38.1,32.6,❌,❌,❌,75.0,❌,—
SAMAT,40.4,32.7,❌,❌,❌,97.6,✅,—
TUREX,43.3,32.7,❌,❌,❌,-0.3,❌,—
SMRVA,,32.8,❌,❌,❌,-184.9,❌,—
AKSUE,46.7,32.9,❌,❌,❌,93.2,❌,—
OSTIM,38.8,32.9,❌,❌,❌,96.7,✅,—
BYDNR,46.0,33.0,❌,❌,❌,81.2,❌,—
BIGCH,,33.0,❌,❌,❌,26.5,❌,—
COSMO,43.3,33.0,❌,❌,❌,74.4,❌,—
TSGYO,40.5,33.1,❌,❌,❌,95.5,✅,—
LINK,39.5,33.1,❌,❌,❌,91.6,❌,—
ISYAT,41.9,33.2,❌,❌,❌,97.2,✅,—
A1YEN,42.2,33.2,❌,❌,❌,91.8,❌,—
KLKIM,42.8,33.3,❌,❌,❌,95.6,✅,—
AZTEK,41.7,33.3,❌,❌,❌,79.1,❌,—
BERA,40.8,33.4,❌,❌,❌,88.3,❌,—
YYLGD,43.1,33.5,❌,❌,❌,48.6,❌,—
OBAMS,,33.5,❌,❌,❌,-345.6,❌,—
KSTUR,41.7,33.6,❌,❌,❌,52.2,❌,—
SNGYO,43.1,33.6,❌,❌,❌,96.0,✅,—
KAREL,40.9,33.6,❌,❌,❌,93.8,❌,—
ERCB,33.5,33.6,❌,❌,❌,-31.0,❌,—
KOPOL,38.3,33.6,❌,❌,❌,85.4,❌,—
ZERGY,,33.7,❌,❌,❌,,❌,—
ARCLK,38.3,33.7,❌,❌,❌,95.7,✅,—
LKMNH,43.6,33.8,❌,❌,❌,99.4,✅,—
GOKNR,39.4,33.8,❌,❌,❌,81.1,❌,—
IHLGM,42.4,33.8,❌,❌,❌,95.6,✅,—
KLRHO,,33.9,❌,❌,❌,-5.9,❌,—
IHGZT,41.6,33.9,❌,❌,❌,84.0,❌,—
LMKDC,42.2,33.9,❌,❌,❌,79.1,❌,—
PGSUS,37.7,34.0,❌,✅,❌,92.1,❌,—
MEYSU,,34.0,❌,❌,❌,82.5,❌,—
UFUK,49.1,34.0,❌,❌,❌,98.8,✅,—
VKFYO,44.2,34.0,❌,❌,❌,92.6,❌,—
ECZYT,50.4,34.0,❌,❌,❌,99.1,✅,—
IDGYO,41.9,34.1,❌,❌,❌,89.1,❌,—
TUCLK,36.8,34.1,❌,✅,❌,93.5,❌,—
SNICA,31.6,34.2,❌,❌,❌,-195.3,❌,—
ALCTL,43.9,34.2,❌,❌,❌,98.3,✅,—
TKNSA,40.2,34.2,❌,❌,❌,95.8,✅,—
ACSEL,46.5,34.3,❌,❌,❌,93.3,❌,—
SERNT,,34.3,❌,❌,❌,,❌,—
BIENY,31.9,34.3,❌,❌,❌,36.9,❌,—
GLCVY,44.5,34.3,❌,❌,❌,82.8,❌,—
BRYAT,43.8,34.3,❌,❌,❌,98.9,✅,—
INVEO,42.1,34.4,❌,❌,❌,95.6,✅,—
TEKTU,44.0,34.5,❌,❌,❌,95.3,✅,—
ALKIM,43.0,34.5,❌,❌,❌,96.8,✅,—
RUZYE,42.5,34.5,❌,❌,❌,72.5,❌,—
ULUFA,48.7,34.6,❌,❌,❌,89.5,❌,—
BAKAB,44.5,34.7,❌,❌,❌,96.5,✅,—
CLEBI,44.6,34.8,❌,❌,❌,97.8,✅,—
PAPIL,42.1,34.8,❌,❌,❌,89.0,❌,—
EKSUN,41.5,34.8,❌,❌,❌,-6301.9,❌,—
VAKFA,,34.8,❌,❌,❌,,❌,—
MARMR,,34.9,❌,❌,❌,-457.3,❌,—
DOFRB,,34.9,❌,❌,❌,84.7,❌,—
DMSAS,44.0,34.9,❌,❌,❌,98.8,✅,—
MAKIM,39.8,35.0,❌,❌,❌,96.7,✅,—
SEYKM,42.7,35.0,❌,❌,❌,77.3,❌,—
PRKAB,44.7,35.2,❌,❌,❌,94.0,❌,—
HEDEF,46.2,35.2,❌,❌,❌,96.1,✅,—
KTSKR,47.2,35.2,❌,❌,❌,94.2,❌,—
VESBE,31.9,35.2,❌,✅,❌,92.4,❌,—
GEDIK,49.5,35.3,❌,❌,❌,96.1,✅,—
KLMSN,45.3,35.3,❌,❌,❌,98.7,✅,—
HEKTS,32.8,35.3,❌,❌,❌,83.7,❌,—
ECILC,47.8,35.4,❌,❌,❌,96.7,✅,—
POLTK,37.7,35.4,❌,❌,❌,64.7,❌,—
GOLTS,42.6,35.5,❌,❌,❌,97.5,✅,—
KLGYO,43.5,35.6,❌,❌,❌,96.3,✅,—
KAYSE,40.7,35.7,❌,❌,❌,89.1,❌,—
ODINE,,35.8,❌,❌,❌,96.5,✅,—
CIMSA,47.5,35.8,❌,❌,❌,98.0,✅,—
PENTA,40.2,35.9,❌,❌,❌,-97.5,❌,—
LILAK,,35.9,❌,❌,❌,58.8,❌,—
KENT,35.7,35.9,❌,❌,❌,70.8,❌,—
BLCYT,44.1,35.9,❌,❌,❌,82.4,❌,—
AVHOL,43.1,35.9,❌,❌,❌,81.9,❌,—
LIDFA,49.7,36.1,❌,❌,❌,95.6,✅,—
BRISA,44.3,36.1,❌,❌,❌,98.3,✅,—
QUAGR,40.9,36.2,❌,❌,❌,62.3,❌,—
DOGUB,49.7,36.3,❌,❌,❌,98.5,✅,—
MHRGY,,36.3,❌,❌,❌,-66.2,❌,—
ESEN,43.1,36.4,❌,❌,❌,69.7,❌,—
TMPOL,48.4,36.4,❌,❌,❌,92.7,❌,—
DGNMO,43.6,36.4,❌,❌,❌,97.9,✅,—
SKBNK,46.4,36.5,❌,❌,❌,96.2,✅,—
SEGMN,,36.5,❌,❌,❌,95.8,✅,—
PINSU,50.7,36.5,❌,❌,❌,97.6,✅,—
PLTUR,44.3,36.5,❌,❌,❌,98.1,✅,—
MTRYO,47.1,36.5,❌,❌,❌,97.1,✅,—
VKGYO,51.1,36.5,❌,❌,❌,99.1,✅,—
GWIND,44.1,36.6,❌,❌,❌,63.7,❌,—
ENTRA,,36.6,❌,❌,❌,-39666.9,❌,—
YAYLA,45.0,36.6,❌,❌,❌,98.4,✅,—
ERSU,48.2,36.7,❌,❌,❌,94.7,❌,—
INTEM,46.5,36.7,❌,❌,❌,99.0,✅,—
EUYO,47.1,36.7,❌,❌,❌,96.9,✅,—
PENGD,48.5,36.8,❌,❌,❌,96.0,✅,—
OYAYO,49.1,36.8,❌,❌,❌,97.1,✅,—
BANVT,40.5,36.9,❌,❌,❌,98.5,✅,—
ISKPL,45.7,36.9,❌,❌,❌,89.2,❌,—
ASGYO,,36.9,❌,❌,❌,-65.2,❌,—
ULKER,44.9,37.0,❌,❌,❌,84.2,❌,—
GLBMD,47.1,37.0,❌,❌,❌,94.0,❌,—
GRNYO,46.8,37.1,❌,❌,❌,99.5,✅,—
PRDGS,43.7,37.1,❌,❌,❌,90.0,❌,—
MGROS,50.2,37.1,❌,❌,❌,97.9,✅,—
ONRYT,,37.1,❌,❌,❌,35.3,❌,—
YAPRK,40.8,37.1,❌,❌,❌,65.8,❌,—
HATEK,42.5,37.2,❌,❌,❌,85.3,❌,—
FZLGY,,37.3,❌,❌,❌,35.0,❌,—
NETCD,,37.4,❌,❌,❌,14.5,❌,—
FRMPL,,37.5,❌,❌,❌,-73.8,❌,—
BEYAZ,44.9,37.6,❌,❌,❌,88.2,❌,—
IZFAS,50.6,37.6,❌,❌,❌,97.1,✅,—
INTEK,39.6,37.6,❌,❌,❌,58.5,❌,—
PSGYO,48.2,37.7,❌,❌,❌,86.0,❌,—
GRTHO,,37.7,❌,❌,❌,68.9,❌,—
PNLSN,44.8,37.8,❌,❌,❌,91.7,❌,—
INGRM,43.1,37.8,❌,❌,❌,97.7,✅,—
HOROZ,,37.8,❌,❌,❌,76.5,❌,—
MZHLD,39.7,37.9,❌,❌,❌,97.5,✅,—
DGATE,51.6,38.0,❌,❌,❌,99.3,✅,—
AHSGY,,38.0,❌,❌,❌,94.6,❌,—
DGGYO,45.2,38.1,❌,❌,❌,100.0,✅,—
SNPAM,48.1,38.2,❌,❌,❌,99.7,✅,—
ATLAS,46.3,38.2,❌,❌,❌,97.6,✅,—
PKART,52.9,38.3,❌,❌,❌,96.8,✅,—
DURKN,,38.3,❌,❌,❌,,❌,—
GESAN,46.7,38.3,❌,❌,❌,96.3,✅,—
HLGYO,54.8,38.3,❌,❌,❌,98.8,✅,—
MARBL,40.8,38.3,❌,❌,❌,69.8,❌,—
MNDRS,45.4,38.3,❌,❌,❌,99.5,✅,—
AFYON,48.7,38.3,❌,❌,❌,99.3,✅,—
BIZIM,41.6,38.4,❌,❌,❌,97.1,✅,—
GATEG,53.9,38.4,❌,❌,❌,99.2,✅,—
GSRAY,33.7,38.4,❌,❌,❌,22.5,❌,—
DYOBY,44.9,38.5,❌,❌,❌,97.8,✅,—
BINHO,,38.6,❌,❌,❌,86.1,❌,—
GRSEL,52.5,38.7,❌,❌,❌,86.0,❌,—
DOAS,49.0,38.8,❌,❌,❌,98.3,✅,—
ATEKS,46.0,38.8,❌,❌,❌,98.9,✅,—
CWENE,47.0,38.8,❌,❌,❌,62.6,❌,—
MAGEN,51.8,38.8,❌,❌,❌,96.6,✅,—
FROTO,45.1,38.9,❌,❌,❌,90.0,❌,—
MSGYO,51.2,39.0,❌,❌,❌,99.0,✅,—
CANTE,41.2,39.0,❌,✅,❌,29.0,❌,—
PEKGY,50.9,39.0,❌,❌,❌,96.9,✅,—
BASCM,49.1,39.0,❌,❌,❌,95.3,✅,—
ISFIN,54.2,39.0,❌,❌,❌,99.8,✅,—
GEDZA,48.0,39.0,❌,❌,❌,96.1,✅,—
SUMAS,44.4,39.0,❌,❌,❌,88.4,❌,—
BRKSN,46.2,39.0,❌,❌,❌,93.7,❌,—
IHAAS,49.3,39.1,❌,❌,❌,89.1,❌,—
NUGYO,47.1,39.1,❌,❌,❌,95.6,✅,—
MERCN,46.6,39.3,❌,❌,❌,56.3,❌,—
ESCAR,49.9,39.3,❌,❌,❌,94.9,❌,—
KUYAS,54.1,39.4,❌,❌,❌,99.7,✅,—
AYCES,46.2,39.4,❌,❌,❌,81.9,❌,—
DESPC,43.7,39.4,❌,❌,❌,97.2,✅,—
NIBAS,47.9,39.4,❌,❌,❌,67.3,❌,—
BINBN,,39.5,❌,❌,❌,70.5,❌,—
GUNDG,,39.5,❌,❌,❌,97.0,✅,—
SUWEN,39.0,39.5,❌,❌,❌,87.6,❌,—
TTRAK,40.0,39.6,❌,✅,❌,92.7,❌,—
ZOREN,38.8,39.6,✅,✅,✅,84.3,❌,—
NTHOL,47.9,39.6,❌,❌,❌,99.5,✅,—
OBASE,48.0,39.6,❌,❌,❌,98.6,✅,—
BURVA,53.9,39.7,❌,❌,❌,99.7,✅,—
FONET,55.3,39.7,❌,❌,❌,97.2,✅,—
FADE,46.0,39.7,❌,❌,❌,94.2,❌,—
BRKVY,48.0,39.7,❌,❌,❌,74.5,❌,—
PASEU,,39.8,❌,❌,❌,58.4,❌,—
ALGYO,46.6,39.9,❌,❌,❌,92.3,❌,—
AKSEN,56.5,39.9,❌,❌,❌,96.0,✅,—
BESLR,46.2,39.9,❌,❌,❌,97.9,✅,—
YIGIT,,39.9,❌,❌,❌,31.3,❌,—
SANFM,45.9,40.0,❌,❌,❌,99.0,✅,—
MOGAN,,40.0,❌,❌,❌,78.6,❌,—
MIATK,43.9,40.1,❌,❌,❌,66.4,❌,—
SUNTK,47.6,40.1,❌,❌,❌,89.2,❌,—
BIOEN,45.7,40.1,❌,❌,❌,93.1,❌,—
ISGSY,55.9,40.2,❌,❌,❌,98.3,✅,—
KTLEV,,40.2,❌,❌,❌,89.6,❌,—
OTKAR,40.6,40.3,❌,✅,❌,99.6,✅,—
THYAO,50.3,40.4,❌,❌,❌,99.8,✅,—
BNTAS,41.3,40.4,❌,❌,❌,98.1,✅,—
SKTAS,42.1,40.4,❌,❌,❌,97.6,✅,—
EGSER,44.0,40.5,❌,❌,❌,98.7,✅,—
ULUSE,50.8,40.5,❌,❌,❌,97.2,✅,—
DERIM,46.9,40.5,❌,❌,❌,99.7,✅,—
BUCIM,42.1,40.6,❌,❌,❌,98.3,✅,—
BASGZ,59.8,40.6,❌,❌,❌,99.2,✅,—
SARKY,52.2,40.7,❌,❌,❌,93.4,❌,—
GSDHO,49.3,40.7,❌,❌,❌,99.5,✅,—
ISMEN,48.9,40.8,❌,✅,❌,95.1,✅,—
ULUUN,49.1,40.8,❌,❌,❌,98.9,✅,—
KLNMA,42.6,40.8,❌,❌,❌,96.3,✅,—
FRIGO,49.5,40.9,❌,❌,❌,96.0,✅,—
BRKO,48.9,40.9,❌,❌,❌,97.6,✅,—
KCAER,47.3,40.9,❌,❌,❌,95.2,✅,—
RODRG,48.3,40.9,❌,❌,❌,69.6,❌,—
MAVI,49.9,41.0,❌,❌,❌,88.2,❌,—
SANEL,52.3,41.0,❌,❌,❌,94.5,❌,—
EMNIS,41.3,41.0,❌,❌,❌,98.5,✅,—
ISBIR,42.4,41.1,❌,❌,❌,-17.0,❌,—
AYEN,51.9,41.2,❌,❌,❌,99.0,✅,—
CMBTN,39.6,41.2,❌,❌,❌,97.6,✅,—
DOKTA,45.5,41.3,❌,❌,❌,99.7,✅,—
BRMEN,50.2,41.3,❌,❌,❌,99.4,✅,—
RNPOL,52.5,41.4,❌,❌,❌,84.9,❌,—
GIPTA,,41.4,❌,❌,❌,96.0,✅,—
SDTTR,48.1,41.4,❌,❌,❌,89.6,❌,—
INFO,50.9,41.5,❌,❌,❌,85.4,❌,—
AKHAN,,41.6,❌,❌,❌,79.0,❌,—
OYAKC,48.8,41.6,❌,❌,❌,97.4,✅,—
UMPAS,56.5,41.6,❌,✅,❌,3.7,❌,—
ALCAR,41.2,41.7,❌,❌,❌,99.4,✅,—
MERIT,50.3,41.7,❌,❌,❌,76.3,❌,—
GEREL,56.4,41.8,❌,❌,❌,99.2,✅,—
AYES,59.5,41.8,❌,❌,❌,98.7,✅,—
QNBFK,43.5,41.9,❌,❌,❌,93.8,❌,—
JANTS,40.0,41.9,❌,❌,❌,92.3,❌,—
ADEL,42.6,42.0,❌,❌,❌,82.7,❌,—
VAKKO,49.1,42.0,❌,❌,❌,99.3,✅,—
AKFGY,50.0,42.1,❌,❌,❌,94.5,❌,—
EDATA,56.8,42.1,❌,❌,❌,98.4,✅,—
EYGYO,,42.2,❌,❌,❌,-133.5,❌,—
PSDTC,49.1,42.3,❌,❌,❌,97.1,✅,—
NUHCM,47.1,42.3,❌,❌,❌,95.8,✅,—
SEKUR,57.1,42.3,❌,❌,❌,98.9,✅,—
SANKO,46.3,42.3,❌,❌,❌,98.8,✅,—
BALAT,50.8,42.4,❌,❌,❌,90.1,❌,—
AKENR,47.3,42.5,❌,❌,❌,96.5,✅,—
BVSAN,47.5,42.6,❌,❌,❌,51.5,❌,—
TCELL,53.8,43.0,❌,❌,❌,86.8,❌,—
MTRKS,51.2,43.0,❌,❌,❌,97.5,✅,—
KMPUR,45.6,43.0,❌,❌,❌,94.1,❌,—
TTKOM,51.4,43.0,❌,❌,❌,94.3,❌,—
EUPWR,53.0,43.1,❌,❌,❌,87.6,❌,—
MACKO,52.5,43.1,❌,❌,❌,78.7,❌,—
OZGYO,56.5,43.2,❌,❌,❌,99.6,✅,—
PETUN,50.0,43.2,❌,❌,❌,97.7,✅,—
VANGD,62.0,43.2,❌,❌,❌,98.9,✅,—
PNSUT,48.8,43.2,❌,❌,❌,96.9,✅,—
VESTL,34.7,43.2,❌,✅,❌,92.5,❌,—
TGSAS,54.4,43.2,❌,❌,❌,97.5,✅,—
GOODY,43.5,43.2,❌,❌,❌,94.6,❌,—
GARFA,51.1,43.2,❌,❌,❌,99.3,✅,—
ALTNY,,43.3,❌,❌,❌,60.6,❌,—
ARTMS,,43.3,❌,❌,❌,63.4,❌,—
DENGE,44.6,43.3,❌,❌,❌,90.2,❌,—
OZKGY,50.8,43.4,❌,❌,❌,99.7,✅,—
GUBRF,54.4,43.5,❌,❌,❌,98.7,✅,—
MAALT,50.2,43.6,❌,❌,❌,98.0,✅,—
AVOD,50.1,43.6,❌,❌,❌,98.9,✅,—
NTGAZ,59.3,43.7,❌,❌,❌,97.4,✅,—
DZGYO,50.9,43.7,❌,❌,❌,96.5,✅,—
BESTE,,43.8,❌,❌,❌,-56.2,❌,—
BAGFS,47.1,43.8,❌,✅,❌,97.7,✅,—
ESCOM,54.2,43.8,❌,❌,❌,99.2,✅,—
KRDMB,63.1,43.8,❌,❌,❌,99.4,✅,—
TABGD,55.4,43.9,❌,❌,❌,91.2,❌,—
KLYPV,,43.9,❌,❌,❌,-106.5,❌,—
YEOTK,56.1,43.9,❌,❌,❌,96.2,✅,—
BIGTK,48.5,43.9,❌,❌,❌,96.8,✅,—
GLRMK,,43.9,❌,❌,❌,61.7,❌,—
MEPET,56.4,43.9,❌,❌,❌,99.5,✅,—
RUBNS,48.3,44.0,❌,❌,❌,34.6,❌,—
DAGI,55.4,44.1,❌,❌,❌,98.0,✅,—
MOBTL,60.9,44.1,❌,❌,❌,98.9,✅,—
TSKB,50.2,44.1,❌,❌,❌,98.8,✅,—
SISE,49.6,44.2,❌,❌,❌,95.2,✅,—
IZMDC,53.9,44.3,❌,❌,❌,99.6,✅,—
ICBCT,53.5,44.3,❌,❌,❌,99.5,✅,—
FMIZP,47.9,44.3,❌,❌,❌,99.3,✅,—
BLUME,51.3,44.3,❌,❌,❌,97.3,✅,—
TURSG,62.6,44.3,❌,❌,❌,99.2,✅,—
ENDAE,,44.4,❌,❌,❌,78.2,❌,—
SAYAS,48.6,44.5,❌,❌,❌,98.6,✅,—
KRONT,57.0,44.5,❌,❌,❌,98.9,✅,—
PRKME,47.3,44.5,❌,❌,❌,99.4,✅,—
ENKAI,60.7,44.5,❌,❌,❌,96.2,✅,—
ETYAT,58.2,44.5,❌,❌,❌,99.6,✅,—
CUSAN,48.9,44.6,❌,❌,❌,99.6,✅,—
PAGYO,63.4,44.6,❌,❌,❌,98.6,✅,—
BRLSM,47.6,44.7,❌,❌,❌,51.5,❌,—
KARTN,54.2,44.8,❌,❌,❌,93.5,❌,—
AKMGY,55.2,44.8,❌,❌,❌,81.1,❌,—
GENIL,50.5,44.9,❌,❌,❌,97.6,✅,—
TCKRC,,44.9,❌,❌,❌,85.8,❌,—
TERA,55.2,45.0,❌,✅,❌,96.9,✅,—
