Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
HTTBT,42.5,❌,❌,❌,❌,27.9,❌,❌,—
LIDER,38.7,❌,❌,❌,❌,27.9,❌,❌,—
ARZUM,35.1,❌,❌,❌,❌,28.0,❌,❌,—
YESIL,36.5,❌,❌,❌,❌,28.0,❌,❌,—
SOKE,38.2,❌,❌,❌,❌,28.1,❌,❌,—
SKYLP,43.0,❌,❌,❌,✅,28.2,❌,❌,—
LRSHO,39.6,❌,❌,❌,❌,28.2,❌,❌,—
EMKEL,40.6,❌,❌,❌,❌,28.5,❌,❌,—
VKING,38.9,❌,❌,❌,❌,28.6,❌,❌,—
QNBTR,45.0,❌,❌,❌,❌,28.6,❌,❌,—
IZINV,39.9,❌,❌,❌,❌,28.6,❌,❌,—
CVKMD,43.9,❌,❌,❌,❌,28.7,❌,❌,—
DITAS,40.5,❌,❌,❌,❌,28.7,❌,❌,—
VRGYO,33.6,❌,❌,❌,❌,28.8,❌,❌,—
YONGA,38.2,❌,❌,❌,❌,28.9,❌,❌,—
CMENT,39.5,❌,❌,❌,✅,29.0,❌,❌,—
CEMTS,43.4,❌,❌,❌,✅,29.1,❌,❌,—
LUKSK,42.1,❌,❌,❌,✅,29.2,❌,❌,—
VERTU,42.9,❌,❌,❌,❌,29.2,❌,❌,—
MEKAG,39.4,❌,❌,❌,❌,29.2,❌,❌,—
MEGMT,40.0,❌,❌,❌,❌,29.2,❌,❌,—
DOFER,39.6,❌,❌,❌,❌,29.3,❌,❌,—
AVTUR,42.6,❌,❌,❌,❌,29.3,❌,❌,—
DERHL,45.2,❌,❌,❌,❌,29.5,❌,❌,—
LYDYE,45.2,❌,❌,❌,❌,29.6,❌,❌,—
KLSER,24.8,❌,✅,❌,❌,29.7,❌,❌,—
EUREN,35.5,❌,❌,❌,❌,29.8,❌,❌,—
ELITE,40.3,❌,❌,❌,❌,29.8,❌,❌,—
TRILC,36.8,❌,❌,❌,❌,29.9,❌,✅,—
KRVGD,42.8,❌,❌,❌,❌,29.9,❌,❌,—
ANGEN,35.6,❌,❌,❌,❌,29.9,❌,❌,—
KAPLM,46.1,❌,❌,❌,❌,29.9,❌,❌,—
SILVR,40.0,❌,❌,❌,❌,30.0,❌,❌,—
CASA,38.3,❌,❌,❌,❌,30.1,❌,❌,—
OYYAT,43.8,❌,❌,❌,❌,30.3,❌,❌,—
MAKTK,42.7,❌,❌,❌,❌,30.3,❌,❌,—
ORCAY,33.3,❌,❌,❌,❌,30.4,❌,❌,—
MMCAS,41.9,❌,❌,❌,❌,30.5,❌,❌,—
KIMMR,47.3,❌,❌,❌,❌,30.5,❌,❌,—
TATEN,37.6,❌,❌,❌,❌,30.6,❌,❌,—
ENSRI,40.8,❌,❌,❌,❌,30.7,❌,✅,—
CONSE,34.2,❌,❌,❌,❌,30.7,❌,❌,—
KRSTL,46.9,❌,❌,❌,❌,30.7,❌,❌,—
FENER,34.4,❌,✅,❌,❌,30.7,❌,✅,—
UNLU,37.4,❌,❌,❌,❌,30.8,❌,❌,—
ADESE,43.7,❌,❌,❌,❌,30.8,❌,✅,—
ICUGS,44.9,❌,❌,❌,❌,30.9,❌,❌,—
DAPGM,41.3,❌,❌,❌,❌,31.0,❌,❌,—
ERBOS,40.8,❌,❌,❌,❌,31.0,❌,❌,—
IZENR,35.4,❌,❌,❌,❌,31.1,❌,❌,—
HDFGS,44.3,❌,❌,❌,❌,31.1,❌,❌,—
EUHOL,44.2,❌,❌,❌,❌,31.2,❌,❌,—
KONTR,33.6,❌,❌,❌,❌,31.2,❌,✅,—
HUBVC,43.2,❌,❌,❌,❌,31.2,❌,❌,—
BAYRK,42.7,❌,❌,❌,❌,31.3,❌,❌,—
ATAGY,41.9,❌,❌,❌,❌,31.3,❌,❌,—
IHLAS,39.6,❌,❌,❌,❌,31.4,❌,✅,—
CEMAS,42.9,❌,❌,❌,❌,31.4,❌,❌,—
SELVA,41.3,❌,❌,❌,❌,31.5,❌,❌,—
BURCE,47.5,❌,❌,❌,❌,31.5,❌,❌,—
SRVGY,37.9,❌,❌,❌,❌,31.6,❌,❌,—
TUKAS,37.3,❌,✅,❌,❌,31.7,❌,❌,—
SMRTG,38.9,❌,❌,❌,❌,31.8,❌,❌,—
ZEDUR,40.0,❌,❌,❌,❌,32.0,❌,❌,—
TLMAN,40.9,❌,❌,❌,❌,32.0,❌,❌,—
GZNMI,39.6,❌,❌,❌,❌,32.0,❌,❌,—
IHEVA,43.1,❌,❌,❌,❌,32.0,❌,❌,—
KFEIN,43.0,❌,❌,❌,❌,32.1,❌,❌,—
MNDTR,37.0,❌,❌,❌,❌,32.1,❌,❌,—
ASUZU,40.6,❌,❌,❌,❌,32.1,❌,❌,—
DESA,43.7,❌,❌,❌,✅,32.2,❌,❌,—
YATAS,42.7,❌,❌,❌,❌,32.3,❌,❌,—
SMART,42.2,❌,❌,❌,❌,32.3,❌,❌,—
ARENA,40.7,❌,❌,❌,❌,32.3,❌,❌,—
CRDFA,51.0,❌,❌,❌,✅,32.4,❌,❌,—
ORMA,43.8,❌,❌,❌,❌,32.4,❌,❌,—
GLRYH,38.9,❌,❌,❌,❌,32.4,❌,❌,—
KUTPO,45.2,❌,❌,❌,❌,32.4,❌,❌,—
ALFAS,39.5,❌,❌,❌,❌,32.4,❌,❌,—
YUNSA,46.6,❌,❌,❌,✅,32.4,❌,❌,—
ULAS,43.1,❌,❌,❌,❌,32.5,❌,❌,—
PARSN,40.2,❌,❌,❌,❌,32.5,❌,❌,—
BMSCH,43.3,❌,❌,❌,❌,32.5,❌,❌,—
ALKA,44.9,❌,❌,❌,❌,32.6,❌,❌,—
ISSEN,38.0,❌,❌,❌,❌,32.6,❌,❌,—
BFREN,32.7,❌,✅,❌,❌,32.6,❌,❌,—
TUREX,43.3,❌,❌,❌,❌,32.7,❌,❌,—
OSMEN,36.5,❌,✅,❌,❌,32.7,❌,❌,—
AKSUE,46.7,❌,❌,❌,❌,32.9,❌,❌,—
LINK,39.5,❌,❌,❌,❌,33.0,❌,❌,—
COSMO,43.3,❌,❌,❌,❌,33.0,❌,❌,—
BYDNR,46.2,❌,❌,❌,❌,33.0,❌,❌,—
AZTEK,41.6,❌,❌,❌,❌,33.1,❌,❌,—
TSGYO,40.5,❌,❌,❌,❌,33.1,❌,❌,—
BERA,40.6,❌,❌,❌,❌,33.1,❌,❌,—
OSTIM,38.9,❌,❌,❌,❌,33.2,❌,❌,—
ISYAT,41.8,❌,❌,❌,❌,33.2,❌,❌,—
A1YEN,42.1,❌,❌,❌,❌,33.2,❌,❌,—
YYLGD,42.9,❌,❌,❌,❌,33.4,❌,❌,—
KLKIM,42.9,❌,❌,❌,❌,33.4,❌,❌,—
KOPOL,38.4,❌,❌,❌,❌,33.5,❌,❌,—
SNGYO,43.1,❌,❌,❌,❌,33.6,❌,❌,—
KAREL,40.9,❌,❌,❌,❌,33.6,❌,❌,—
KSTUR,41.7,❌,❌,❌,❌,33.6,❌,❌,—
ERCB,33.6,❌,❌,❌,❌,33.7,❌,❌,—
LKMNH,43.6,❌,❌,❌,✅,33.7,❌,❌,—
SAMAT,40.8,❌,❌,❌,❌,33.8,❌,❌,—
GOKNR,39.9,❌,❌,❌,❌,33.8,❌,❌,—
VKFYO,44.1,❌,❌,❌,❌,33.8,❌,❌,—
IHLGM,42.4,❌,❌,❌,❌,33.8,❌,❌,—
ARCLK,38.4,❌,❌,❌,❌,33.9,❌,❌,—
PGSUS,37.6,✅,❌,✅,❌,33.9,❌,✅,—
UFUK,49.1,❌,❌,❌,❌,34.0,❌,❌,—
IDGYO,42.0,❌,❌,❌,❌,34.1,❌,❌,—
TUCLK,36.8,❌,❌,❌,❌,34.1,❌,✅,—
TKNSA,40.2,❌,❌,❌,❌,34.1,❌,❌,—
SNICA,31.7,❌,❌,❌,❌,34.2,❌,❌,—
ECZYT,50.5,❌,❌,❌,✅,34.2,❌,❌,—
GLCVY,44.5,❌,❌,❌,❌,34.3,❌,❌,—
ALCTL,44.0,❌,❌,❌,❌,34.4,❌,❌,—
BIENY,32.0,❌,❌,❌,❌,34.4,❌,❌,—
BRYAT,43.8,❌,❌,❌,❌,34.4,❌,❌,—
IHGZT,41.8,❌,❌,❌,❌,34.4,❌,❌,—
ACSEL,46.6,❌,❌,❌,❌,34.4,❌,❌,—
TEKTU,44.0,❌,❌,❌,❌,34.5,❌,❌,—
INVEO,42.1,❌,❌,❌,❌,34.5,❌,❌,—
RUZYE,42.5,❌,❌,❌,❌,34.5,❌,❌,—
ULUFA,48.7,❌,❌,❌,❌,34.6,❌,❌,—
ALKIM,43.1,❌,❌,❌,✅,34.7,❌,❌,—
CLEBI,44.6,❌,❌,❌,❌,34.8,❌,❌,—
EKSUN,42.2,❌,❌,❌,❌,34.8,❌,❌,—
PAPIL,42.1,❌,❌,❌,❌,34.8,❌,❌,—
BAKAB,44.6,❌,❌,❌,❌,34.8,❌,❌,—
SEYKM,42.7,❌,❌,❌,❌,35.0,❌,❌,—
MAKIM,39.9,❌,❌,❌,❌,35.1,❌,❌,—
DMSAS,44.1,❌,❌,❌,❌,35.1,❌,❌,—
VESBE,31.9,✅,❌,✅,❌,35.2,❌,✅,—
HEDEF,46.2,❌,❌,❌,✅,35.2,❌,❌,—
GEDIK,49.5,❌,❌,❌,❌,35.3,❌,❌,—
KTSKR,47.2,❌,❌,❌,❌,35.3,❌,❌,—
PRKAB,44.8,❌,❌,❌,❌,35.4,❌,❌,—
POLTK,37.7,❌,❌,❌,❌,35.4,❌,❌,—
ECILC,47.8,❌,❌,❌,✅,35.4,❌,❌,—
KLMSN,45.3,❌,❌,❌,✅,35.4,❌,❌,—
HEKTS,32.9,❌,✅,❌,❌,35.5,❌,❌,—
KAYSE,40.7,❌,❌,❌,❌,35.7,❌,❌,—
GOLTS,42.6,❌,❌,❌,❌,35.7,❌,❌,—
AVHOL,43.0,❌,❌,❌,❌,35.7,❌,❌,—
KLGYO,43.7,❌,❌,❌,✅,35.8,❌,❌,—
BLCYT,44.1,❌,❌,❌,❌,35.9,❌,❌,—
KENT,35.6,❌,❌,❌,❌,35.9,❌,❌,—
CIMSA,47.6,❌,❌,❌,❌,35.9,❌,❌,—
PENTA,40.2,❌,❌,❌,❌,36.0,❌,❌,—
QUAGR,40.8,❌,❌,❌,❌,36.1,❌,❌,—
LIDFA,49.7,❌,❌,❌,❌,36.1,❌,❌,—
BRISA,44.3,❌,❌,❌,❌,36.1,❌,❌,—
PLTUR,44.4,❌,❌,❌,❌,36.3,❌,❌,—
DOGUB,49.7,❌,❌,❌,❌,36.3,❌,❌,—
TMPOL,48.4,❌,❌,❌,❌,36.4,❌,❌,—
ESEN,43.1,❌,❌,❌,❌,36.4,❌,❌,—
DGNMO,43.6,❌,❌,❌,❌,36.4,❌,❌,—
PINSU,50.7,❌,❌,❌,✅,36.5,❌,❌,—
MTRYO,47.1,❌,❌,❌,❌,36.5,❌,❌,—
VKGYO,51.1,❌,❌,❌,✅,36.5,❌,❌,—
SKBNK,46.3,❌,❌,❌,❌,36.5,❌,❌,—
YAYLA,45.0,❌,❌,❌,❌,36.6,❌,❌,—
GWIND,44.1,❌,❌,❌,❌,36.6,❌,❌,—
INTEM,46.5,❌,❌,❌,❌,36.7,❌,❌,—
PENGD,48.4,❌,❌,❌,✅,36.7,❌,❌,—
OYAYO,49.1,❌,❌,❌,❌,36.8,❌,❌,—
ERSU,48.3,❌,❌,❌,❌,36.8,❌,❌,—
ULKER,44.9,❌,❌,❌,❌,36.9,❌,❌,—
EUYO,47.3,❌,❌,❌,❌,36.9,❌,❌,—
MGROS,50.0,❌,❌,❌,❌,36.9,❌,❌,—
ISKPL,45.7,❌,❌,❌,✅,36.9,❌,❌,—
BANVT,40.6,❌,❌,❌,❌,37.0,❌,❌,—
PRDGS,43.7,❌,❌,❌,✅,37.1,❌,❌,—
GRNYO,46.8,❌,❌,❌,❌,37.1,❌,❌,—
YAPRK,40.7,❌,❌,❌,❌,37.1,❌,❌,—
GLBMD,47.3,❌,❌,❌,❌,37.2,❌,❌,—
HATEK,42.5,❌,❌,❌,❌,37.2,❌,❌,—
INTEK,39.6,❌,❌,❌,❌,37.6,❌,❌,—
IZFAS,50.6,❌,❌,❌,❌,37.6,❌,❌,—
PSGYO,48.2,❌,❌,❌,❌,37.7,❌,❌,—
BEYAZ,45.0,❌,❌,❌,❌,37.7,❌,❌,—
PNLSN,44.8,❌,❌,❌,❌,37.8,❌,❌,—
INGRM,43.1,❌,❌,❌,❌,37.9,❌,❌,—
MZHLD,39.7,❌,❌,❌,❌,37.9,❌,❌,—
DGATE,51.6,❌,❌,❌,✅,38.0,❌,❌,—
DGGYO,45.2,❌,❌,❌,✅,38.1,❌,❌,—
PKART,52.8,❌,❌,❌,❌,38.2,❌,❌,—
ATLAS,46.3,❌,❌,❌,❌,38.2,❌,❌,—
SNPAM,48.1,❌,❌,❌,✅,38.2,❌,❌,—
HLGYO,54.8,❌,❌,❌,✅,38.3,❌,❌,—
GESAN,46.7,❌,❌,❌,❌,38.3,❌,❌,—
MNDRS,45.4,❌,❌,❌,❌,38.3,❌,❌,—
GATEG,53.9,❌,❌,❌,✅,38.4,❌,❌,—
GRSEL,52.4,❌,❌,❌,❌,38.4,❌,❌,—
AFYON,48.8,❌,❌,❌,✅,38.5,❌,❌,—
DYOBY,44.8,❌,❌,❌,❌,38.5,❌,❌,—
BIZIM,41.7,❌,❌,❌,❌,38.6,❌,❌,—
MARBL,42.2,❌,❌,❌,❌,38.7,❌,❌,—
CWENE,47.0,❌,❌,❌,❌,38.8,❌,❌,—
ATEKS,46.0,❌,❌,❌,✅,38.8,❌,❌,—
ISFIN,54.2,❌,❌,❌,❌,38.9,❌,❌,—
MAGEN,51.9,❌,❌,❌,❌,38.9,❌,❌,—
DOAS,49.1,❌,❌,❌,✅,38.9,❌,❌,—
FROTO,45.2,❌,❌,❌,❌,38.9,❌,❌,—
MSGYO,51.2,❌,❌,❌,✅,39.0,❌,❌,—
PEKGY,50.9,❌,❌,❌,❌,39.0,❌,❌,—
CANTE,41.1,❌,❌,❌,❌,39.0,❌,✅,—
BASCM,49.1,❌,❌,❌,❌,39.0,❌,❌,—
SUMAS,44.4,❌,❌,❌,❌,39.0,❌,❌,—
GEDZA,48.1,❌,❌,❌,❌,39.1,❌,❌,—
GSRAY,33.7,❌,✅,❌,❌,39.1,❌,❌,—
IHAAS,49.3,❌,❌,❌,❌,39.2,❌,❌,—
DESPC,43.6,❌,❌,❌,❌,39.2,❌,❌,—
NUGYO,47.2,❌,❌,❌,❌,39.3,❌,❌,—
MERCN,46.6,❌,❌,❌,❌,39.3,❌,❌,—
ESCAR,49.9,❌,❌,❌,❌,39.3,❌,❌,—
KUYAS,54.1,❌,❌,❌,✅,39.4,❌,❌,—
AYCES,46.3,❌,❌,❌,❌,39.4,❌,❌,—
OBASE,47.9,❌,❌,❌,❌,39.5,❌,❌,—
TTRAK,39.9,❌,❌,❌,❌,39.5,❌,✅,—
SUWEN,39.0,❌,❌,❌,❌,39.6,❌,❌,—
ZOREN,38.8,✅,❌,✅,❌,39.6,✅,✅,—
BRKSN,46.5,❌,❌,❌,❌,39.7,❌,❌,—
NIBAS,48.0,❌,❌,❌,❌,39.7,❌,❌,—
FADE,46.0,❌,❌,❌,✅,39.7,❌,❌,—
BURVA,53.9,❌,❌,❌,❌,39.7,❌,❌,—
NTHOL,48.0,❌,❌,❌,✅,39.7,❌,❌,—
BESLR,46.2,❌,❌,❌,❌,39.9,❌,❌,—
BRKVY,48.2,❌,❌,❌,❌,39.9,❌,❌,—
FONET,55.5,❌,❌,❌,❌,39.9,❌,❌,—
ALGYO,46.7,❌,❌,❌,❌,40.0,❌,❌,—
SANFM,45.9,❌,❌,❌,✅,40.0,❌,❌,—
BASGZ,59.1,❌,❌,❌,✅,40.0,❌,❌,—
SUNTK,47.6,❌,❌,❌,❌,40.1,❌,❌,—
THYAO,50.1,❌,❌,❌,❌,40.1,❌,❌,—
MIATK,43.9,❌,❌,❌,❌,40.1,❌,❌,—
SKTAS,42.0,❌,❌,❌,❌,40.2,❌,❌,—
BIOEN,45.7,❌,❌,❌,❌,40.2,❌,❌,—
OTKAR,40.5,❌,❌,❌,❌,40.2,❌,✅,—
ISGSY,55.9,❌,❌,❌,✅,40.2,❌,❌,—
EGSER,43.9,❌,❌,❌,❌,40.2,❌,❌,—
AKSEN,56.9,❌,❌,❌,✅,40.2,❌,❌,—
BNTAS,41.3,❌,❌,❌,✅,40.5,❌,❌,—
ULUSE,50.7,❌,❌,❌,❌,40.5,❌,❌,—
DERIM,47.0,❌,❌,❌,✅,40.6,❌,❌,—
SARKY,52.2,❌,❌,❌,❌,40.7,❌,❌,—
KLNMA,42.5,❌,✅,❌,❌,40.8,❌,❌,—
RNPOL,51.9,❌,❌,❌,❌,40.8,❌,❌,—
ULUUN,49.1,❌,❌,❌,✅,40.8,❌,❌,—
BUCIM,42.1,❌,❌,❌,❌,40.8,❌,❌,—
FRIGO,49.5,❌,❌,❌,❌,40.9,❌,❌,—
BRKO,48.9,❌,❌,❌,✅,40.9,❌,❌,—
RODRG,48.3,❌,❌,❌,❌,40.9,❌,❌,—
ISMEN,49.0,✅,❌,✅,❌,40.9,❌,✅,—
EMNIS,41.3,❌,❌,❌,❌,41.0,❌,❌,—
GSDHO,49.5,❌,❌,❌,✅,41.0,❌,❌,—
SANEL,52.3,❌,❌,❌,❌,41.0,❌,❌,—
ISBIR,42.4,❌,❌,❌,❌,41.1,❌,❌,—
MAVI,50.0,✅,❌,✅,❌,41.1,❌,❌,—
KCAER,47.4,❌,❌,❌,✅,41.1,❌,❌,—
UMPAS,56.5,✅,❌,❌,❌,41.2,❌,✅,—
BRMEN,50.2,❌,❌,❌,✅,41.3,❌,❌,—
OYAKC,48.7,❌,❌,❌,❌,41.3,❌,❌,—
DOKTA,45.5,❌,❌,❌,❌,41.4,❌,❌,—
SDTTR,48.2,❌,❌,❌,✅,41.4,❌,❌,—
CMBTN,39.6,❌,❌,❌,❌,41.4,❌,❌,—
AYEN,52.2,❌,❌,❌,✅,41.5,❌,❌,—
INFO,50.9,❌,❌,❌,❌,41.5,❌,❌,—
MERIT,50.3,❌,❌,❌,❌,41.6,❌,❌,—
AYES,59.5,❌,❌,❌,✅,41.8,❌,❌,—
ALCAR,41.3,❌,❌,❌,❌,41.8,❌,❌,—
GEREL,56.4,❌,❌,❌,✅,41.8,❌,❌,—
QNBFK,43.5,❌,❌,❌,❌,41.9,❌,❌,—
ADEL,42.6,❌,✅,❌,❌,42.0,❌,❌,—
JANTS,40.0,❌,❌,❌,❌,42.0,❌,✅,—
EDATA,56.8,❌,❌,❌,✅,42.1,❌,❌,—
VAKKO,49.2,❌,❌,❌,✅,42.2,❌,❌,—
NUHCM,47.1,❌,❌,❌,❌,42.3,❌,❌,—
SEKUR,57.1,❌,❌,❌,✅,42.3,❌,❌,—
PSDTC,49.1,❌,❌,❌,✅,42.3,❌,❌,—
BALAT,50.8,❌,❌,❌,❌,42.4,❌,❌,—
SANKO,46.3,✅,❌,✅,❌,42.4,❌,❌,—
NTGAZ,58.6,❌,❌,❌,✅,42.5,❌,❌,—
AKENR,47.3,❌,❌,❌,❌,42.5,❌,❌,—
BVSAN,47.1,❌,❌,❌,❌,42.6,❌,❌,—
TCELL,53.6,✅,❌,✅,❌,42.7,❌,❌,—
AKFGY,50.5,❌,❌,❌,❌,42.7,❌,❌,—
OZGYO,56.1,❌,❌,❌,❌,42.8,❌,❌,—
KMPUR,45.6,❌,❌,❌,❌,42.9,❌,❌,—
TTKOM,51.3,✅,❌,✅,✅,42.9,❌,❌,—
EUPWR,52.9,❌,❌,❌,❌,43.1,❌,❌,—
MACKO,52.5,❌,❌,❌,❌,43.1,❌,❌,—
MTRKS,51.2,❌,❌,❌,✅,43.1,❌,❌,—
VANGD,62.0,❌,❌,❌,✅,43.2,❌,❌,—
GOODY,43.5,❌,❌,❌,✅,43.2,❌,❌,—
PNSUT,48.8,❌,❌,❌,❌,43.2,❌,❌,—
PETUN,50.0,❌,❌,❌,❌,43.2,❌,❌,—
TGSAS,54.4,❌,❌,❌,✅,43.2,❌,❌,—
DENGE,44.6,❌,❌,❌,❌,43.3,❌,❌,—
GARFA,51.2,❌,❌,❌,✅,43.3,❌,❌,—
OZKGY,50.8,❌,❌,❌,✅,43.4,❌,❌,—
MAALT,50.1,❌,❌,❌,❌,43.4,❌,❌,—
VESTL,34.7,✅,✅,✅,❌,43.4,❌,✅,—
MEPET,56.1,❌,❌,❌,❌,43.6,❌,❌,—
GUBRF,54.6,❌,❌,❌,✅,43.6,❌,❌,—
ESCOM,54.1,❌,❌,❌,✅,43.7,❌,❌,—
BAGFS,47.1,❌,❌,❌,❌,43.8,❌,✅,—
AVOD,50.2,❌,❌,❌,❌,43.8,❌,❌,—
TABGD,56.2,❌,❌,❌,❌,43.8,❌,❌,—
KRDMB,63.2,❌,❌,❌,✅,43.9,❌,❌,—
YEOTK,56.1,❌,❌,❌,❌,43.9,❌,❌,—
TSKB,50.1,❌,❌,❌,❌,43.9,❌,❌,—
BIGTK,48.5,❌,❌,❌,❌,43.9,❌,❌,—
DZGYO,51.0,✅,❌,✅,✅,43.9,❌,❌,—
RUBNS,48.3,❌,❌,❌,❌,44.0,❌,❌,—
SISE,49.5,✅,❌,✅,❌,44.0,❌,❌,—
TURSG,62.4,❌,❌,❌,❌,44.1,❌,❌,—
DAGI,55.5,❌,❌,❌,✅,44.2,❌,❌,—
ICBCT,53.4,❌,❌,❌,❌,44.2,❌,❌,—
MOBTL,61.1,❌,❌,❌,✅,44.3,❌,❌,—
IZMDC,53.9,❌,❌,❌,✅,44.3,❌,❌,—
BLUME,51.4,❌,❌,❌,❌,44.4,❌,❌,—
SAYAS,48.5,❌,❌,❌,❌,44.4,❌,❌,—
FMIZP,48.0,❌,❌,❌,❌,44.4,❌,❌,—
PRKME,47.2,❌,❌,❌,❌,44.5,❌,❌,—
KRONT,57.0,❌,❌,❌,❌,44.5,❌,❌,—
ETYAT,58.3,❌,❌,❌,✅,44.6,❌,❌,—
ENKAI,60.9,❌,❌,❌,❌,44.7,❌,❌,—
BRLSM,47.7,❌,❌,❌,❌,44.8,❌,❌,—
AKMGY,55.2,❌,❌,❌,❌,44.8,❌,❌,—
KARTN,54.2,❌,❌,❌,❌,44.8,❌,❌,—
KORDS,49.5,❌,❌,❌,❌,44.9,❌,❌,—
CUSAN,49.1,❌,❌,❌,✅,44.9,❌,❌,—
PAGYO,63.8,❌,❌,❌,✅,44.9,❌,❌,—
TAVHL,53.2,❌,❌,❌,❌,44.9,❌,❌,—
TERA,55.2,❌,❌,❌,✅,45.0,❌,✅,—
GENIL,50.6,❌,❌,❌,✅,45.0,❌,❌,—
LOGO,52.7,❌,❌,❌,❌,45.0,❌,❌,—
TSPOR,43.8,❌,✅,❌,❌,45.1,❌,❌,—
ISGYO,55.1,❌,❌,❌,✅,45.4,❌,❌,—
EDIP,54.6,❌,❌,❌,✅,45.5,❌,❌,—
TATGD,48.1,❌,✅,❌,❌,45.5,❌,❌,—
AGYO,50.5,❌,❌,❌,❌,45.6,❌,✅,—
VERUS,53.8,❌,❌,❌,✅,45.6,❌,❌,—
AYDEM,52.1,❌,❌,❌,✅,45.7,❌,❌,—
TDGYO,48.8,✅,❌,✅,❌,45.8,❌,✅,—
ASTOR,62.1,❌,❌,❌,✅,45.8,❌,❌,—
RALYH,55.5,❌,❌,❌,✅,45.8,❌,❌,—
DNISI,49.9,❌,❌,❌,✅,45.9,❌,❌,—
TURGG,49.0,❌,❌,❌,❌,46.1,❌,❌,—
BOBET,46.2,❌,❌,❌,❌,46.1,❌,❌,—
ANSGR,59.7,❌,❌,❌,❌,46.2,❌,❌,—
DIRIT,49.2,❌,❌,❌,❌,46.3,❌,❌,—
ARDYZ,59.0,❌,❌,❌,✅,46.6,❌,❌,—
GOZDE,49.1,❌,❌,❌,❌,46.7,❌,❌,—
HKTM,46.1,❌,✅,❌,❌,46.7,❌,❌,—
METRO,60.7,❌,❌,❌,✅,46.8,❌,❌,—
ODAS,52.6,❌,✅,❌,❌,46.8,❌,❌,—
SAHOL,52.5,❌,❌,❌,❌,46.9,❌,❌,—
SASA,41.4,✅,✅,✅,❌,46.9,❌,❌,—
AKFYE,55.6,❌,❌,❌,❌,47.0,❌,❌,—
MRSHL,50.2,❌,❌,❌,❌,47.0,❌,❌,—
GLYHO,65.8,❌,❌,❌,✅,47.0,❌,❌,—
TBORG,51.2,❌,❌,❌,❌,47.0,❌,❌,—
AEFES,54.8,✅,❌,✅,❌,47.1,❌,❌,—
DOHOL,58.7,❌,❌,❌,❌,47.2,❌,❌,—
