Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
BOSSA,53.9,✅,✅,✅,✅,54.1,✅,✅,🟢
AGHOL,58.5,✅,✅,✅,✅,55.9,✅,✅,🟢
CELHA,65.8,✅,✅,✅,✅,71.5,✅,✅,🟢
