Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
OSTIM,41.7,✅,❌,✅,❌,33.4,❌,❌,—
ARCLK,40.0,❌,❌,❌,❌,33.4,✅,❌,—
SEGYO,45.4,❌,❌,❌,❌,33.5,✅,❌,—
YKSLN,33.4,❌,❌,❌,❌,33.6,❌,❌,—
KATMR,44.8,❌,❌,❌,❌,33.7,✅,❌,—
ENSRI,43.5,✅,❌,✅,❌,33.8,✅,✅,—
ARZUM,36.7,❌,❌,❌,❌,33.8,❌,✅,—
YESIL,38.0,❌,❌,❌,❌,33.9,❌,✅,—
GOKNR,41.1,❌,❌,❌,❌,34.0,❌,❌,—
EMKEL,42.6,❌,❌,❌,❌,34.0,❌,❌,—
BTCIM,49.1,❌,❌,❌,❌,34.1,❌,❌,—
CMENT,41.7,❌,❌,❌,✅,34.3,❌,❌,—
MEGMT,46.7,❌,❌,❌,❌,34.4,❌,❌,—
UNLU,39.6,❌,❌,❌,❌,34.5,❌,❌,—
AKGRT,47.7,❌,❌,❌,❌,34.6,✅,❌,—
DERHL,46.2,✅,❌,✅,❌,34.7,❌,✅,—
EGEEN,38.2,❌,❌,❌,❌,34.8,❌,✅,—
ADESE,44.7,❌,❌,❌,❌,34.8,❌,✅,—
YONGA,41.6,❌,❌,❌,❌,35.1,❌,❌,—
MEKAG,41.9,✅,❌,✅,❌,35.2,✅,✅,—
OYLUM,44.7,❌,❌,❌,❌,35.2,❌,❌,—
ERBOS,43.4,❌,❌,❌,✅,35.2,❌,❌,—
ASUZU,43.0,❌,❌,❌,❌,35.2,✅,❌,—
CASA,40.9,✅,❌,✅,❌,35.3,❌,❌,—
A1CAP,46.3,❌,❌,❌,❌,35.4,✅,✅,—
ULAS,44.9,✅,❌,✅,❌,35.5,❌,❌,—
MNDTR,38.3,❌,❌,❌,❌,35.5,✅,❌,—
PARSN,42.4,❌,❌,❌,❌,35.5,❌,❌,—
LYDYE,49.5,❌,❌,❌,❌,35.6,❌,❌,—
RTALB,46.3,❌,❌,❌,❌,35.8,❌,❌,—
SAFKR,49.9,❌,❌,❌,❌,35.8,❌,❌,—
YATAS,46.1,❌,❌,❌,❌,35.8,❌,❌,—
TUKAS,38.0,✅,✅,✅,❌,35.9,✅,✅,—
LUKSK,46.6,❌,❌,❌,✅,36.0,❌,❌,—
VRGYO,35.3,❌,✅,❌,❌,36.0,✅,✅,—
IHGZT,43.2,❌,❌,❌,❌,36.0,✅,✅,—
KONKA,43.0,❌,❌,❌,❌,36.1,❌,❌,—
IHLGM,43.6,❌,❌,❌,❌,36.2,✅,✅,—
VKING,42.1,❌,❌,❌,❌,36.3,❌,❌,—
CEMTS,45.9,✅,❌,✅,✅,36.3,❌,✅,—
EUREN,36.9,❌,❌,❌,❌,36.4,✅,✅,—
FENER,34.7,✅,✅,✅,❌,36.5,✅,✅,—
PKENT,36.2,❌,❌,❌,❌,36.5,✅,✅,—
CONSE,36.5,❌,❌,❌,❌,36.7,✅,✅,—
KUTPO,47.3,✅,❌,✅,❌,36.8,✅,❌,—
ANGEN,39.3,❌,❌,❌,❌,37.0,❌,❌,—
BRYAT,46.0,❌,❌,❌,❌,37.0,✅,❌,—
SKBNK,46.5,❌,❌,❌,❌,37.2,✅,❌,—
BERA,42.9,✅,❌,✅,❌,37.3,❌,❌,—
FROTO,46.0,❌,❌,❌,❌,37.4,❌,❌,—
HUBVC,47.3,❌,❌,❌,❌,37.4,❌,❌,—
ORCAY,35.6,❌,✅,❌,❌,37.4,❌,❌,—
TATEN,42.5,❌,❌,❌,❌,37.5,❌,❌,—
ISMEN,47.5,❌,❌,❌,❌,37.6,✅,❌,—
SANKO,45.4,✅,❌,✅,❌,37.7,✅,❌,—
DOFER,43.1,✅,❌,✅,❌,37.8,❌,✅,—
KIMMR,52.5,❌,❌,❌,❌,37.9,❌,❌,—
MMCAS,47.7,❌,❌,❌,❌,38.0,❌,❌,—
MIATK,44.9,❌,❌,❌,❌,38.0,❌,❌,—
PRKAB,47.3,❌,❌,❌,❌,38.1,❌,❌,—
KSTUR,43.3,❌,❌,❌,❌,38.1,✅,❌,—
ALKA,48.4,✅,❌,✅,✅,38.1,✅,✅,—
ULKER,46.9,✅,❌,✅,❌,38.2,❌,✅,—
ERCB,35.7,❌,❌,❌,❌,38.2,❌,❌,—
KZGYO,43.7,✅,❌,✅,❌,38.2,❌,❌,—
CANTE,38.9,✅,❌,✅,❌,38.3,✅,✅,—
IZINV,48.6,❌,❌,❌,❌,38.4,❌,❌,—
MEDTR,41.8,✅,❌,✅,❌,38.4,✅,❌,—
POLTK,39.3,❌,❌,❌,❌,38.4,❌,❌,—
SILVR,44.9,❌,❌,❌,❌,38.4,❌,❌,—
MZHLD,43.0,✅,❌,✅,❌,38.7,✅,✅,—
PENGD,50.5,❌,❌,❌,✅,38.8,❌,❌,—
AZTEK,44.1,❌,❌,❌,❌,38.9,❌,❌,—
SELVA,44.9,✅,❌,✅,❌,38.9,✅,❌,—
BURCE,51.9,❌,❌,❌,❌,38.9,❌,❌,—
ATAKP,42.4,❌,❌,❌,❌,39.0,✅,❌,—
TLMAN,45.6,✅,❌,✅,❌,39.1,✅,❌,—
LYDHO,55.7,❌,❌,❌,✅,39.1,❌,❌,—
IDGYO,45.5,❌,❌,❌,❌,39.2,✅,❌,—
COSMO,47.4,✅,❌,✅,❌,39.2,✅,✅,—
VKFYO,48.6,❌,❌,❌,❌,39.2,✅,❌,—
BFREN,33.6,✅,✅,✅,❌,39.2,✅,✅,—
MAKTK,47.3,✅,❌,✅,❌,39.2,✅,✅,—
KLSER,27.7,✅,✅,✅,❌,39.3,❌,❌,—
DITAS,48.6,✅,❌,✅,❌,39.3,✅,❌,—
TUCLK,37.9,✅,❌,✅,❌,39.3,✅,✅,—
LKMNH,46.4,❌,❌,❌,✅,39.3,✅,❌,—
CLEBI,47.0,✅,❌,✅,❌,39.3,❌,❌,—
GRNYO,52.4,❌,❌,❌,❌,39.4,❌,❌,—
DAPGM,47.0,❌,❌,❌,❌,39.4,❌,❌,—
ULUFA,54.1,❌,❌,❌,❌,39.5,❌,❌,—
ARENA,43.4,❌,❌,❌,❌,39.6,✅,❌,—
SUWEN,40.8,✅,❌,✅,❌,39.6,✅,✅,—
DESA,47.2,✅,❌,✅,✅,39.6,❌,✅,—
BSOKE,54.7,❌,❌,❌,✅,39.8,❌,❌,—
BRISA,47.2,❌,❌,❌,❌,39.8,❌,❌,—
SNICA,39.1,✅,✅,✅,❌,39.9,✅,❌,—
SRVGY,41.5,✅,❌,✅,❌,40.0,✅,✅,—
ALKIM,46.7,✅,❌,✅,✅,40.0,❌,❌,—
HTTBT,48.2,✅,❌,✅,❌,40.1,❌,❌,—
TTKOM,52.0,✅,❌,✅,✅,40.1,❌,❌,—
OYYAT,48.0,✅,❌,✅,❌,40.2,✅,✅,—
KLKIM,47.7,✅,❌,✅,❌,40.3,❌,✅,—
GLCVY,48.6,✅,❌,✅,❌,40.3,✅,✅,—
MGROS,54.7,❌,❌,❌,❌,40.4,❌,❌,—
TUREX,45.3,❌,❌,❌,❌,40.4,❌,❌,—
BEYAZ,47.3,❌,❌,❌,❌,40.4,❌,❌,—
ISSEN,40.4,✅,❌,✅,❌,40.4,✅,❌,—
ELITE,44.6,❌,❌,❌,❌,40.5,✅,❌,—
KRSTL,51.4,❌,❌,❌,❌,40.5,✅,❌,—
SISE,49.5,❌,❌,❌,❌,40.5,✅,❌,—
VERTU,47.5,❌,❌,❌,❌,40.5,❌,❌,—
KFEIN,47.2,❌,❌,❌,❌,40.6,❌,❌,—
ATLAS,50.1,❌,❌,❌,❌,40.7,❌,❌,—
SMART,47.2,✅,❌,✅,❌,40.7,❌,❌,—
ISYAT,45.4,❌,❌,❌,❌,40.8,✅,✅,—
HEKTS,34.4,❌,✅,❌,❌,40.9,✅,❌,—
RUZYE,48.7,✅,❌,✅,❌,40.9,❌,✅,—
BLCYT,48.0,✅,❌,✅,❌,41.0,❌,✅,—
AKFGY,52.1,❌,❌,❌,❌,41.0,❌,❌,—
YAYLA,47.8,✅,❌,✅,✅,41.0,❌,❌,—
CRDFA,60.4,❌,❌,❌,✅,41.1,❌,❌,—
IHEVA,45.7,✅,❌,✅,❌,41.2,✅,✅,—
BAKAB,49.3,❌,❌,❌,❌,41.3,❌,❌,—
TEKTU,47.5,✅,❌,✅,❌,41.3,✅,✅,—
MARTI,37.8,❌,❌,❌,❌,41.4,✅,✅,—
PAMEL,43.3,❌,❌,❌,❌,41.4,❌,❌,—
UMPAS,56.5,❌,❌,❌,❌,41.4,✅,✅,—
INVEO,45.3,❌,❌,❌,✅,41.5,✅,❌,—
KARSN,45.0,❌,❌,❌,❌,41.5,✅,❌,—
LINK,42.4,❌,❌,❌,❌,41.6,✅,❌,—
YYLGD,46.8,✅,❌,✅,❌,41.6,❌,❌,—
ALCTL,49.2,❌,❌,❌,❌,41.7,❌,❌,—
OYAYO,52.9,✅,❌,✅,✅,41.8,✅,❌,—
DZGYO,50.7,✅,❌,✅,✅,41.9,✅,❌,—
MERCN,49.0,❌,❌,❌,❌,41.9,❌,❌,—
BAYRK,46.3,✅,❌,✅,❌,42.0,✅,✅,—
ORMA,47.5,❌,❌,❌,❌,42.0,❌,❌,—
ALCAR,42.1,❌,❌,❌,❌,42.0,✅,❌,—
YAPRK,43.2,✅,❌,✅,❌,42.1,✅,❌,—
GWIND,47.1,❌,❌,❌,❌,42.2,✅,❌,—
HATEK,44.6,❌,❌,❌,❌,42.2,❌,❌,—
GZNMI,42.4,❌,❌,❌,❌,42.2,✅,✅,—
SUMAS,46.7,❌,❌,❌,❌,42.2,❌,❌,—
HLGYO,58.3,❌,❌,❌,✅,42.3,✅,❌,—
ZEDUR,46.7,✅,❌,✅,❌,42.3,✅,❌,—
CMBTN,40.6,❌,❌,❌,❌,42.3,❌,✅,—
BIZIM,44.5,✅,❌,✅,❌,42.4,❌,✅,—
VKGYO,54.6,❌,❌,❌,✅,42.4,✅,❌,—
TTRAK,41.0,✅,❌,✅,❌,42.4,❌,✅,—
EUHOL,50.9,✅,❌,✅,✅,42.4,❌,❌,—
BVSAN,50.2,❌,❌,❌,❌,42.6,✅,❌,—
MAGEN,53.7,❌,❌,❌,❌,42.7,✅,❌,—
IZENR,48.0,❌,❌,❌,❌,42.7,❌,❌,—
EUYO,52.7,❌,❌,❌,❌,42.7,❌,❌,—
JANTS,41.1,✅,❌,✅,❌,42.7,❌,✅,—
KAPLM,56.3,❌,❌,❌,❌,42.7,✅,❌,—
DOGUB,56.9,❌,❌,❌,❌,42.8,❌,❌,—
SOKE,50.4,❌,❌,❌,❌,42.8,❌,❌,—
PINSU,55.4,❌,❌,❌,❌,42.9,❌,❌,—
GOLTS,46.4,✅,❌,✅,❌,42.9,❌,✅,—
KAREL,46.2,❌,❌,❌,❌,43.0,❌,❌,—
AVHOL,47.0,❌,❌,❌,❌,43.0,✅,❌,—
AYCES,47.6,❌,❌,❌,❌,43.0,✅,❌,—
CEMAS,48.1,✅,❌,✅,❌,43.0,✅,✅,—
BALAT,52.2,❌,❌,❌,❌,43.1,❌,✅,—
GLBMD,50.6,❌,❌,❌,❌,43.1,❌,❌,—
MAVI,51.3,❌,❌,❌,❌,43.2,✅,❌,—
SAMAT,43.6,✅,❌,✅,❌,43.3,✅,❌,—
SEYKM,46.8,❌,❌,❌,❌,43.3,❌,❌,—
KLMSN,49.5,✅,❌,✅,✅,43.5,❌,❌,—
HEDEF,54.6,❌,❌,❌,✅,43.5,❌,❌,—
ALFAS,44.2,✅,✅,✅,❌,43.5,❌,❌,—
ALGYO,48.9,✅,❌,✅,❌,43.5,✅,✅,—
ESEN,44.7,✅,❌,✅,❌,43.5,✅,✅,—
HDFGS,50.3,❌,❌,❌,❌,43.5,❌,❌,—
YUNSA,53.6,❌,❌,❌,✅,43.6,❌,❌,—
MSGYO,54.8,❌,❌,❌,✅,43.7,❌,❌,—
AEFES,54.2,❌,❌,❌,❌,43.7,❌,❌,—
KLNMA,43.5,✅,✅,✅,❌,43.7,✅,❌,—
TURGG,48.7,✅,❌,✅,✅,43.8,❌,❌,—
TSGYO,44.2,✅,❌,✅,❌,43.9,✅,✅,—
AGHOL,52.3,❌,❌,❌,✅,44.0,❌,❌,—
KTSKR,53.9,❌,❌,❌,❌,44.1,❌,❌,—
SNPAM,50.6,✅,❌,✅,✅,44.2,❌,✅,—
OTKAR,42.7,✅,❌,✅,❌,44.2,✅,✅,—
PAPIL,44.6,✅,❌,✅,❌,44.2,✅,✅,—
QNBFK,44.4,❌,❌,❌,❌,44.2,❌,❌,—
ISCTR,50.7,✅,❌,✅,✅,44.3,✅,❌,—
KENT,39.5,✅,❌,✅,❌,44.3,✅,✅,—
PNSUT,50.1,✅,❌,✅,❌,44.3,✅,✅,—
AVOD,51.4,✅,❌,✅,❌,44.3,❌,❌,—
ISGSY,59.9,✅,❌,✅,✅,44.4,❌,❌,—
KONYA,40.0,✅,❌,✅,❌,44.4,❌,✅,—
TDGYO,48.5,❌,❌,❌,❌,44.5,❌,✅,—
AGYO,50.2,✅,❌,✅,❌,44.5,✅,❌,—
KAYSE,44.8,✅,❌,✅,❌,44.5,❌,✅,—
SASA,40.5,❌,❌,❌,❌,44.5,✅,❌,—
INTEK,43.1,❌,❌,❌,❌,44.5,✅,❌,—
VAKKO,50.8,✅,❌,✅,✅,44.6,❌,❌,—
CIMSA,53.2,✅,❌,✅,❌,44.6,✅,❌,—
KUYAS,59.5,❌,❌,❌,✅,44.7,✅,❌,—
INTEM,50.9,✅,❌,✅,❌,44.8,❌,❌,—
IHAAS,53.9,✅,❌,✅,❌,44.8,❌,❌,—
ISKPL,52.1,✅,❌,✅,✅,44.8,✅,✅,—
ACSEL,52.3,❌,❌,❌,❌,44.8,✅,❌,—
SKTAS,43.8,✅,❌,✅,✅,44.8,❌,❌,—
TKNSA,44.6,✅,❌,✅,❌,44.9,❌,✅,—
EMNIS,42.6,❌,❌,❌,❌,44.9,❌,❌,—
PLTUR,48.8,✅,❌,✅,❌,45.0,✅,✅,—
DOAS,52.6,❌,❌,❌,✅,45.0,❌,❌,—
SKYLP,56.3,❌,❌,❌,✅,45.1,✅,❌,—
MERIT,52.1,❌,❌,❌,❌,45.1,✅,❌,—
NUHCM,49.6,✅,❌,✅,❌,45.1,❌,❌,—
DESPC,47.8,✅,❌,✅,❌,45.2,✅,❌,—
EGSER,47.7,✅,❌,✅,❌,45.2,❌,❌,—
MTRYO,54.1,✅,❌,✅,❌,45.3,❌,❌,—
BURVA,60.1,✅,❌,✅,❌,45.3,❌,❌,—
QUAGR,44.7,❌,❌,❌,❌,45.3,❌,✅,—
BANVT,43.6,✅,❌,✅,❌,45.4,✅,❌,—
TERA,55.8,✅,❌,✅,✅,45.5,✅,✅,—
TOASO,56.8,✅,❌,✅,✅,45.7,❌,❌,—
GOODY,45.1,✅,❌,✅,✅,45.8,❌,❌,—
BAGFS,48.1,✅,❌,✅,❌,45.8,❌,✅,—
NUGYO,50.9,❌,❌,❌,❌,45.8,❌,❌,—
GSDHO,53.6,✅,❌,✅,✅,45.9,✅,❌,—
ATEKS,47.8,❌,❌,❌,✅,45.9,❌,❌,—
MAKIM,46.0,✅,❌,✅,❌,46.0,❌,❌,—
AFYON,52.6,❌,❌,❌,✅,46.0,❌,❌,—
DYOBY,47.3,✅,❌,✅,❌,46.1,✅,✅,—
BIENY,36.4,✅,✅,✅,❌,46.1,✅,✅,—
LOGO,54.0,✅,❌,✅,❌,46.1,❌,✅,—
BESLR,48.6,✅,❌,✅,❌,46.2,✅,✅,—
ECILC,53.7,✅,❌,✅,✅,46.3,✅,✅,—
NIBAS,51.4,✅,❌,✅,❌,46.3,✅,✅,—
TSKB,50.9,✅,❌,✅,❌,46.4,✅,✅,—
A1YEN,50.9,✅,❌,✅,❌,46.4,✅,❌,—
OSMEN,37.2,❌,✅,❌,❌,46.4,❌,❌,—
TCELL,56.4,✅,❌,✅,❌,46.4,❌,❌,—
INGRM,48.0,✅,❌,✅,❌,46.6,❌,❌,—
PNLSN,49.4,❌,❌,❌,❌,46.6,❌,❌,—
DOKTA,48.7,✅,❌,✅,❌,46.6,❌,✅,—
FLAP,52.7,✅,❌,✅,❌,46.7,✅,❌,—
ONCSM,59.5,✅,❌,✅,✅,46.8,❌,❌,—
PENTA,44.9,✅,✅,✅,❌,46.8,✅,✅,—
LIDFA,60.9,❌,❌,❌,❌,46.9,✅,❌,—
GARFA,53.8,✅,❌,✅,✅,47.0,✅,❌,—
AYEN,56.8,❌,❌,❌,✅,47.1,❌,❌,—
MEPET,60.7,✅,❌,✅,❌,47.1,❌,❌,—
KOPOL,46.7,✅,✅,✅,❌,47.2,❌,❌,—
PETUN,52.3,✅,❌,✅,❌,47.2,✅,✅,—
GRSEL,58.0,❌,❌,❌,❌,47.4,❌,❌,—
OBASE,53.7,❌,✅,❌,❌,47.6,✅,❌,—
DGGYO,50.6,❌,❌,❌,✅,47.6,❌,❌,—
SUNTK,51.6,❌,❌,❌,❌,47.7,❌,❌,—
BRKSN,49.8,✅,❌,✅,❌,47.7,✅,✅,—
BASGZ,66.1,❌,❌,❌,✅,47.8,❌,❌,—
SNGYO,49.6,✅,❌,✅,❌,47.8,✅,✅,—
AKSA,54.8,❌,❌,❌,✅,48.0,❌,❌,—
BNTAS,44.6,❌,✅,❌,✅,48.0,❌,✅,—
BRKVY,51.7,✅,❌,✅,❌,48.0,✅,✅,—
AKENR,49.8,✅,❌,✅,❌,48.0,✅,❌,—
ISBIR,44.7,✅,❌,✅,❌,48.1,❌,✅,—
CCOLA,41.5,❌,✅,❌,❌,48.1,❌,❌,—
ENKAI,62.8,❌,❌,❌,❌,48.2,✅,❌,—
DERIM,54.2,✅,❌,✅,✅,48.3,❌,❌,—
MRSHL,51.9,✅,❌,✅,❌,48.3,❌,❌,—
EGEPO,68.7,❌,❌,❌,✅,48.3,❌,❌,—
OZRDN,66.4,✅,❌,✅,❌,48.6,❌,❌,—
OZGYO,62.8,✅,❌,✅,✅,48.6,❌,❌,—
ULUSE,57.3,❌,✅,❌,❌,48.7,❌,❌,—
ECZYT,59.1,✅,❌,✅,✅,48.7,✅,❌,—
CUSAN,50.6,✅,❌,✅,✅,48.8,✅,❌,—
THYAO,55.9,❌,❌,❌,❌,48.9,✅,❌,—
BUCIM,44.6,✅,❌,✅,❌,48.9,✅,✅,—
GATEG,63.8,✅,❌,✅,✅,49.0,❌,❌,—
DENGE,47.0,✅,✅,✅,❌,49.0,✅,✅,—
PRKME,49.5,✅,❌,✅,❌,49.0,✅,❌,—
MRGYO,46.2,✅,❌,✅,❌,49.1,✅,✅,—
SARKY,56.8,✅,❌,✅,❌,49.1,✅,✅,—
SMRTG,47.8,❌,✅,❌,❌,49.2,✅,❌,—
MARBL,46.8,✅,✅,✅,❌,49.2,✅,✅,—
DNISI,52.9,✅,❌,✅,✅,49.4,❌,✅,—
GLRYH,47.0,✅,❌,✅,❌,49.5,✅,✅,—
ZRGYO,55.1,✅,❌,✅,✅,49.6,❌,✅,—
BRKO,54.7,✅,❌,✅,✅,49.6,✅,❌,—
TABGD,60.0,✅,❌,✅,❌,49.6,❌,❌,—
GEDZA,54.3,✅,❌,✅,❌,49.6,✅,✅,—
ISFIN,60.0,❌,❌,❌,❌,49.6,❌,❌,—
PETKM,52.9,✅,❌,✅,❌,49.7,❌,❌,—
GEDIK,58.5,❌,❌,❌,❌,49.7,❌,❌,—
KLGYO,50.0,✅,❌,✅,✅,49.8,✅,✅,—
FMIZP,51.6,✅,❌,✅,❌,49.9,❌,✅,—
KMPUR,51.3,❌,✅,❌,❌,50.0,❌,❌,—
GOZDE,51.5,❌,✅,❌,❌,50.0,❌,❌,—
MOBTL,66.9,❌,❌,❌,✅,50.1,✅,❌,—
GSRAY,35.4,✅,✅,✅,❌,50.1,❌,✅,—
CEOEM,48.9,✅,❌,✅,❌,50.1,✅,✅,—
BRMEN,56.9,❌,✅,❌,✅,50.1,❌,❌,—
TMPOL,63.9,✅,✅,✅,✅,50.2,❌,❌,—
BOSSA,51.2,✅,❌,✅,✅,50.2,✅,✅,—
BMSTL,61.2,✅,❌,✅,✅,50.4,❌,❌,—
RODRG,55.6,✅,❌,✅,❌,50.4,✅,❌,—
EDIP,59.7,✅,❌,✅,✅,50.5,✅,✅,—
SANEL,65.1,❌,✅,❌,❌,50.6,❌,❌,—
ANHYT,59.4,❌,❌,❌,✅,50.7,✅,❌,—
MAALT,51.1,❌,❌,❌,❌,50.7,✅,✅,—
DIRIT,51.7,✅,❌,✅,❌,50.8,❌,✅,—
AKSUE,75.8,❌,✅,❌,❌,50.9,❌,❌,—
ANSGR,62.4,❌,❌,❌,❌,50.9,❌,❌,—
AKSEN,67.5,❌,✅,❌,✅,50.9,✅,❌,—
DGATE,62.6,❌,❌,❌,✅,51.1,❌,❌,—
DMSAS,52.8,✅,❌,✅,❌,51.1,❌,✅,—
YEOTK,62.9,❌,✅,❌,❌,51.1,✅,❌,—
TEHOL,58.0,❌,❌,❌,✅,51.1,❌,❌,—
TURSG,67.1,✅,❌,✅,❌,51.3,✅,❌,—
TAVHL,56.6,✅,❌,✅,❌,51.3,✅,✅,—
DGNMO,53.1,❌,✅,❌,❌,51.4,❌,❌,—
MPARK,61.6,✅,❌,✅,❌,51.4,❌,✅,—
BYDNR,62.3,❌,✅,❌,❌,51.4,❌,❌,—
NTHOL,54.1,❌,❌,❌,✅,51.5,❌,❌,—
GARAN,56.3,✅,❌,✅,✅,51.6,✅,✅,—
SAHOL,54.9,✅,❌,✅,✅,51.8,✅,✅,—
ODAS,53.2,❌,✅,❌,❌,51.8,✅,❌,—
BASCM,55.5,✅,❌,✅,❌,51.8,✅,✅,—
MNDRS,51.6,✅,❌,✅,❌,51.8,✅,✅,—
SONME,59.1,✅,❌,✅,✅,51.9,❌,✅,—
TATGD,50.5,✅,✅,✅,❌,52.0,✅,❌,—
AVGYO,60.7,✅,✅,✅,✅,52.2,❌,❌,—
PSGYO,63.1,❌,✅,❌,❌,52.5,❌,❌,—
MACKO,56.5,✅,❌,✅,❌,52.6,✅,✅,—
NTGAZ,63.5,✅,❌,✅,✅,52.6,✅,✅,—
ICBCT,59.2,❌,✅,❌,✅,52.6,✅,❌,—
AKFYE,60.1,❌,✅,❌,❌,52.7,❌,❌,—
AKBNK,55.6,✅,❌,✅,❌,52.7,✅,✅,—
YKBNK,55.7,✅,❌,✅,✅,52.7,✅,✅,—
HURGZ,59.6,✅,✅,✅,❌,52.8,❌,❌,—
ETILR,50.3,✅,✅,✅,❌,52.9,❌,❌,—
GEREL,74.2,❌,✅,❌,✅,53.0,❌,❌,—
RNPOL,62.6,✅,✅,✅,❌,53.1,✅,✅,—
AYES,67.8,✅,✅,✅,✅,53.2,❌,❌,—
BLUME,58.4,✅,❌,✅,❌,53.3,❌,✅,—
FADE,54.9,✅,✅,✅,✅,53.3,✅,✅,🟢
ADEL,44.3,✅,✅,✅,❌,53.4,✅,✅,—
FRIGO,57.7,✅,❌,✅,❌,53.5,✅,✅,—
EKSUN,51.5,✅,✅,✅,❌,53.6,✅,✅,—
KNFRT,52.6,✅,✅,✅,❌,53.8,✅,✅,—
OZKGY,55.0,✅,❌,✅,✅,53.8,✅,✅,—
EKGYO,58.2,✅,❌,✅,✅,54.0,✅,✅,—
ESCAR,56.6,❌,✅,❌,❌,54.1,❌,❌,—
EPLAS,51.9,✅,✅,✅,❌,54.2,✅,✅,—
FONET,69.0,✅,✅,✅,✅,54.2,❌,❌,—
IZFAS,70.1,❌,❌,❌,❌,54.4,✅,✅,—
ICUGS,62.3,❌,✅,❌,❌,54.5,❌,❌,—
OYAKC,54.9,✅,❌,✅,❌,54.9,✅,✅,—
EDATA,70.5,✅,✅,✅,✅,54.9,❌,❌,—
ESCOM,61.3,✅,✅,✅,✅,55.2,❌,❌,—
RUBNS,54.5,✅,✅,✅,❌,55.3,❌,✅,—
GUBRF,61.5,✅,✅,✅,✅,55.3,✅,✅,🟢
GSDDE,68.0,✅,✅,✅,✅,55.5,❌,❌,—
CWENE,63.1,✅,✅,✅,✅,55.5,✅,✅,🟢
YGGYO,80.3,✅,✅,✅,✅,55.8,❌,❌,—
SEKUR,71.0,❌,✅,❌,✅,55.9,❌,❌,—
VAKBN,57.2,✅,❌,✅,✅,55.9,✅,✅,—
RALYH,61.8,✅,✅,✅,✅,55.9,❌,✅,—
AYDEM,57.2,✅,✅,✅,✅,56.1,❌,✅,—
KARTN,62.4,❌,✅,❌,❌,56.1,❌,❌,—
ULUUN,61.7,✅,✅,✅,✅,56.2,✅,✅,🟢
TRALT,66.5,✅,✅,✅,✅,56.2,❌,✅,—
SDTTR,57.5,✅,✅,✅,✅,56.2,❌,✅,—
UFUK,64.7,❌,❌,❌,✅,56.3,❌,❌,—
ENERY,62.4,✅,❌,✅,❌,56.7,✅,✅,—
HUNER,52.3,✅,✅,✅,❌,56.9,❌,✅,—
