Hisse,RSI(A),RSI(H),RSI(H)↑,MACD(H)↑,OBV(H)↑,OBV ATH %,OBV ATH(≥95%),SINYAL
CCOLA,42.2,53.9,❌,❌,❌,97.0,✅,—
SDTTR,55.0,53.9,❌,❌,❌,94.5,❌,—
TRMET,62.7,53.9,✅,✅,✅,99.9,✅,🟢
EREGL,63.0,53.9,✅,❌,✅,96.7,✅,—
DIRIT,52.6,53.9,❌,✅,❌,89.3,❌,—
TRENJ,63.1,54.0,✅,✅,✅,100.0,✅,🟢
HUNER,51.3,54.0,✅,✅,✅,47.5,❌,—
PSDTC,57.1,54.2,❌,✅,❌,97.7,✅,—
ICBCT,60.4,54.2,❌,❌,❌,99.7,✅,—
MPARK,62.7,54.3,✅,✅,✅,99.3,✅,🟢
BIOEN,50.9,54.3,✅,✅,✅,93.1,❌,—
TRALT,64.7,54.3,✅,✅,✅,96.4,✅,🟢
ARSAN,63.5,54.6,✅,✅,✅,99.0,✅,🟢
PSGYO,65.6,54.7,❌,❌,❌,90.5,❌,—
OFSYM,,54.8,✅,✅,✅,100.0,✅,🟢
BRMEN,59.2,54.9,✅,❌,✅,99.7,✅,—
ENDAE,,54.9,❌,✅,❌,94.0,❌,—
ENJSA,70.3,55.0,✅,✅,✅,99.4,✅,🟢
EGPRO,61.9,55.0,✅,❌,✅,98.0,✅,—
SUNTK,54.1,55.0,✅,✅,✅,95.6,✅,🟢
ALBRK,62.1,55.2,✅,✅,✅,98.6,✅,🟢
AYES,68.0,55.3,✅,❌,✅,99.6,✅,—
KMPUR,54.3,55.4,✅,❌,✅,95.0,❌,—
ISBTR,53.7,55.5,✅,✅,✅,98.4,✅,🟢
ICUGS,62.2,55.5,❌,❌,❌,97.9,✅,—
GIPTA,,55.5,❌,✅,❌,79.0,❌,—
YGGYO,80.0,55.6,❌,❌,❌,95.8,✅,—
ESCAR,57.6,55.7,✅,❌,✅,97.6,✅,—
HATSN,,55.8,✅,❌,✅,86.1,❌,—
DURDO,62.0,55.9,❌,❌,❌,98.8,✅,—
TRGYO,74.0,56.0,✅,❌,✅,99.9,✅,—
AYDEM,57.6,56.1,✅,✅,✅,94.3,❌,—
BMSTL,63.3,56.1,✅,✅,✅,98.9,✅,🟢
SAYAS,54.8,56.1,❌,✅,❌,99.7,✅,—
GEREL,79.1,56.2,❌,❌,❌,99.9,✅,—
DURKN,,56.4,✅,✅,✅,,❌,—
ISDMR,69.7,56.4,✅,❌,✅,98.1,✅,—
BINHO,,56.4,✅,✅,✅,89.5,❌,—
ANSGR,65.1,56.5,✅,✅,✅,100.0,✅,🟢
AHGAZ,61.2,56.6,❌,❌,❌,98.6,✅,—
BIGTK,54.0,56.6,❌,✅,❌,97.7,✅,—
BAHKM,,56.7,✅,✅,✅,,❌,—
SANFM,54.8,56.7,✅,✅,✅,99.2,✅,🟢
RALYH,62.5,56.9,✅,✅,✅,100.0,✅,🟢
ETILR,51.2,57.2,✅,✅,✅,74.9,❌,—
GSDDE,67.9,57.3,✅,✅,✅,99.0,✅,🟢
PRDGS,60.5,57.4,✅,✅,✅,95.5,✅,🟢
OZYSR,,57.4,✅,✅,✅,99.1,✅,🟢
ASELS,75.7,57.5,✅,✅,✅,100.0,✅,🟢
GLYHO,71.9,57.6,❌,❌,❌,99.9,✅,—
GMTAS,96.0,57.6,❌,❌,❌,99.7,✅,—
VANGD,81.3,57.7,❌,❌,❌,99.9,✅,—
DGNMO,55.8,57.7,❌,❌,❌,99.5,✅,—
KGYO,77.2,57.8,❌,✅,❌,99.7,✅,—
ALTNY,,57.8,✅,✅,✅,62.6,❌,—
PKART,65.7,57.9,❌,❌,❌,98.2,✅,—
TRCAS,66.9,58.2,✅,✅,✅,99.1,✅,🟢
BOBET,50.2,58.3,✅,✅,✅,99.9,✅,🟢
ERSU,62.3,58.4,✅,✅,✅,94.9,❌,—
ADGYO,,58.5,✅,✅,✅,-12.9,❌,—
ESCOM,62.2,58.6,❌,❌,❌,99.4,✅,—
EBEBK,,58.6,✅,❌,✅,89.3,❌,—
AKMGY,63.7,58.7,❌,✅,❌,82.7,❌,—
TBORG,56.7,58.8,✅,✅,✅,95.9,✅,🟢
SEKUR,73.0,58.8,❌,❌,❌,99.9,✅,—
TNZTP,61.0,58.9,✅,✅,✅,97.4,✅,🟢
AVGYO,63.4,58.9,❌,✅,❌,99.9,✅,—
PEKGY,67.7,58.9,❌,✅,❌,99.0,✅,—
FONET,70.0,59.0,✅,❌,✅,98.7,✅,—
SKYMD,,59.1,✅,✅,✅,95.7,✅,🟢
SONME,62.0,59.1,✅,✅,✅,99.5,✅,🟢
EFOR,,59.2,✅,✅,✅,92.3,❌,—
EDATA,72.3,59.5,✅,✅,✅,99.4,✅,🟢
DOCO,63.8,59.8,❌,✅,❌,100.0,✅,—
ALARK,57.1,59.9,✅,✅,✅,99.6,✅,🟢
RUBNS,57.2,60.4,✅,✅,✅,37.1,❌,—
GUNDG,,60.6,✅,❌,✅,95.2,✅,—
TGSAS,67.4,60.6,❌,✅,❌,98.1,✅,—
SOKM,58.8,60.7,✅,✅,✅,92.4,❌,—
PAGYO,81.5,61.0,❌,❌,❌,99.6,✅,—
HRKET,,61.2,✅,✅,✅,,❌,—
ISKUR,54.2,61.2,✅,✅,✅,87.3,❌,—
INDES,65.8,61.3,✅,✅,✅,99.2,✅,🟢
UFUK,68.0,61.5,❌,✅,❌,100.0,✅,—
INFO,66.1,61.6,❌,❌,❌,91.7,❌,—
METRO,70.8,61.7,✅,✅,✅,100.0,✅,🟢
HURGZ,61.3,61.7,✅,✅,✅,100.0,✅,🟢
KCHOL,65.3,61.7,✅,✅,✅,100.0,✅,🟢
ODINE,,62.0,❌,❌,❌,99.6,✅,—
AKSUE,77.1,62.0,❌,❌,❌,95.9,✅,—
ASTOR,78.6,62.1,❌,❌,❌,98.8,✅,—
BRSAN,61.7,62.3,✅,✅,✅,100.0,✅,🟢
KARTN,67.4,62.4,❌,❌,❌,96.7,✅,—
TSPOR,49.2,62.8,✅,✅,✅,76.3,❌,—
VBTYZ,65.4,63.0,✅,✅,✅,100.0,✅,🟢
TMPOL,68.5,63.3,❌,✅,❌,99.5,✅,—
PCILT,69.0,63.3,✅,✅,✅,96.4,✅,🟢
MANAS,68.4,63.4,✅,✅,✅,93.7,❌,—
KLSYN,72.1,63.4,❌,✅,❌,99.6,✅,—
RGYAS,,63.4,❌,❌,❌,81.0,❌,—
EUPWR,80.0,63.6,❌,❌,❌,90.7,❌,—
ISGYO,67.3,63.7,✅,✅,✅,99.7,✅,🟢
BIMAS,82.7,63.7,✅,✅,✅,99.6,✅,🟢
AKCNS,72.8,63.9,✅,✅,✅,100.0,✅,🟢
POLHO,73.2,64.3,✅,✅,✅,99.8,✅,🟢
KRONT,71.4,64.3,❌,✅,❌,99.7,✅,—
DMRGD,,64.6,✅,❌,✅,83.0,❌,—
CEMZY,,64.9,✅,✅,✅,100.0,✅,🟢
KORDS,62.3,64.9,✅,✅,✅,98.7,✅,🟢
ARASE,83.2,65.0,✅,❌,✅,100.0,✅,—
VERUS,64.2,65.0,✅,✅,✅,99.9,✅,🟢
KRPLS,66.0,65.2,✅,✅,✅,100.0,✅,🟢
GENIL,61.4,65.3,✅,✅,✅,97.6,✅,🟢
GESAN,68.2,65.3,✅,✅,✅,100.0,✅,🟢
MARKA,63.9,65.3,❌,❌,❌,99.7,✅,—
HKTM,54.6,65.8,✅,✅,✅,78.8,❌,—
ORGE,68.6,65.9,✅,✅,✅,99.5,✅,🟢
TCKRC,,66.3,❌,✅,❌,98.0,✅,—
KCAER,61.3,66.8,✅,✅,✅,100.0,✅,🟢
ATSYH,70.4,67.1,❌,✅,❌,99.8,✅,—
ALKLC,,67.7,✅,✅,✅,100.0,✅,🟢
PASEU,,67.8,✅,✅,✅,60.1,❌,—
AKSGY,75.6,68.0,✅,✅,✅,98.5,✅,🟢
MTRKS,64.5,68.3,✅,✅,✅,100.0,✅,🟢
INVES,,68.3,❌,✅,❌,95.7,✅,—
ETYAT,80.4,68.4,❌,✅,❌,99.9,✅,—
CRFSA,83.5,68.5,❌,✅,❌,99.6,✅,—
KRDMD,73.8,68.7,✅,✅,✅,99.0,✅,🟢
MOGAN,,69.6,✅,✅,✅,94.4,❌,—
NETAS,63.4,70.0,✅,✅,✅,99.7,✅,🟢
AYGAZ,71.9,70.4,✅,✅,✅,100.0,✅,🟢
KUVVA,70.9,70.6,✅,✅,✅,100.0,✅,🟢
DEVA,63.5,70.7,✅,✅,✅,99.6,✅,🟢
KOCMT,,70.9,✅,✅,✅,59.8,❌,—
CATES,64.8,71.2,✅,✅,✅,13.8,❌,—
ARMGD,,71.6,❌,✅,❌,96.6,✅,—
IZMDC,80.4,71.8,✅,✅,✅,99.8,✅,🟢
KRDMA,69.3,72.6,✅,✅,✅,100.0,✅,🟢
KTLEV,,72.7,✅,✅,✅,100.0,✅,🟢
DAGI,72.0,73.5,✅,✅,✅,98.8,✅,🟢
ATATP,79.8,74.0,✅,✅,✅,100.0,✅,🟢
CELHA,64.4,74.2,✅,✅,✅,99.7,✅,🟢
RYGYO,79.2,74.4,❌,✅,❌,99.9,✅,—
FORTE,,74.5,❌,✅,❌,95.7,✅,—
SELEC,87.0,75.2,✅,✅,✅,99.9,✅,🟢
KRDMB,90.0,75.8,✅,❌,✅,99.8,✅,—
OZSUB,81.8,75.9,✅,✅,✅,98.2,✅,🟢
ANELE,93.8,77.0,✅,✅,✅,100.0,✅,🟢
BJKAS,39.8,77.3,✅,✅,✅,71.7,❌,—
PRZMA,92.6,79.2,✅,✅,✅,94.2,❌,—
TUPRS,79.3,79.7,✅,✅,✅,100.0,✅,🟢
KERVN,87.0,80.8,❌,✅,❌,98.5,✅,—
AKFIS,,81.0,✅,✅,✅,99.3,✅,🟢
TKFEN,78.5,81.9,❌,✅,❌,99.7,✅,—
BIGEN,,82.5,✅,✅,✅,100.0,✅,🟢
TEHOL,72.3,82.6,✅,✅,✅,100.0,✅,🟢
ARDYZ,81.9,82.7,✅,✅,✅,100.0,✅,🟢
TRHOL,97.0,83.5,✅,✅,✅,100.0,✅,🟢
EUKYO,79.8,83.5,✅,❌,✅,99.7,✅,—
OZATD,,92.0,❌,✅,❌,96.6,✅,—
IEYHO,98.4,97.9,✅,✅,✅,100.0,✅,🟢
DUNYH,87.0,98.3,✅,✅,✅,82.8,❌,—
