Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
SKYLP,57.3,❌,❌,❌,✅,45.1,❌,❌,—
INTEM,50.8,✅,❌,✅,❌,45.2,❌,✅,—
AGHOL,53.7,❌,❌,❌,✅,45.2,❌,❌,—
MERIT,52.3,❌,❌,❌,❌,45.2,❌,❌,—
LIDFA,60.1,❌,❌,❌,❌,45.2,❌,❌,—
BALAT,53.9,✅,❌,✅,❌,45.3,❌,✅,—
ORMA,49.4,✅,❌,✅,❌,45.3,❌,❌,—
KAREL,47.9,❌,❌,❌,❌,45.4,❌,❌,—
SNPAM,50.7,✅,❌,✅,✅,45.6,✅,✅,—
NTGAZ,61.1,❌,❌,❌,❌,45.6,❌,❌,—
KLMSN,50.5,✅,❌,✅,✅,45.7,✅,✅,—
INTEK,43.4,❌,❌,❌,❌,45.7,❌,❌,—
BRLSM,49.1,✅,❌,✅,❌,45.7,❌,❌,—
TOASO,56.6,❌,❌,❌,✅,45.7,✅,❌,—
ACSEL,52.4,❌,❌,❌,❌,45.8,❌,❌,—
KNFRT,49.0,✅,❌,✅,❌,45.8,❌,❌,—
INGRM,47.6,✅,❌,✅,❌,45.8,❌,❌,—
PETUN,51.6,✅,❌,✅,❌,45.8,✅,✅,—
GEDZA,52.1,✅,❌,✅,❌,45.8,✅,❌,—
MSGYO,56.7,❌,❌,❌,✅,46.0,❌,❌,—
GLBMD,51.9,✅,❌,✅,❌,46.0,❌,❌,—
EDIP,57.5,✅,❌,✅,✅,46.0,❌,❌,—
TURGG,49.4,✅,❌,✅,✅,46.1,✅,✅,—
GARFA,53.5,✅,❌,✅,✅,46.3,✅,❌,—
ENERY,58.2,❌,❌,❌,❌,46.3,❌,❌,—
BAYRK,47.6,✅,❌,✅,❌,46.4,✅,✅,—
EGSER,46.8,✅,❌,✅,❌,46.4,❌,❌,—
BAGFS,48.7,✅,❌,✅,❌,46.4,✅,✅,—
EUHOL,51.9,✅,❌,✅,✅,46.4,❌,✅,—
GSDHO,53.6,✅,❌,✅,✅,46.4,✅,❌,—
ISGSY,60.7,✅,❌,✅,✅,46.5,❌,❌,—
TCELL,56.9,✅,❌,✅,❌,46.5,❌,❌,—
MEPET,60.4,✅,❌,✅,❌,46.5,✅,❌,—
LOGO,53.9,✅,❌,✅,❌,46.6,✅,✅,—
SEYKM,47.9,❌,❌,❌,❌,46.6,❌,❌,—
BASGZ,66.3,❌,❌,❌,✅,46.6,✅,❌,—
OBASE,52.5,❌,❌,❌,❌,46.7,❌,❌,—
ALFAS,45.4,✅,✅,✅,❌,46.9,✅,❌,—
DOGUB,59.7,❌,❌,❌,❌,47.0,❌,❌,—
DYOBY,47.9,✅,❌,✅,❌,47.0,✅,✅,—
BURVA,60.9,✅,❌,✅,❌,47.0,❌,❌,—
THYAO,54.9,❌,❌,❌,❌,47.0,❌,❌,—
SKTAS,45.1,✅,❌,✅,❌,47.0,✅,✅,—
QUAGR,45.5,✅,❌,✅,❌,47.1,✅,✅,—
IHAAS,56.1,✅,❌,✅,❌,47.1,✅,❌,—
AKENR,50.6,✅,❌,✅,❌,47.1,❌,❌,—
PRKME,48.7,✅,❌,✅,❌,47.2,❌,❌,—
JANTS,43.1,✅,❌,✅,❌,47.2,✅,✅,—
VAKBN,55.6,✅,❌,✅,✅,47.2,❌,❌,—
GATEG,63.2,✅,❌,✅,✅,47.2,❌,❌,—
YUNSA,55.5,❌,❌,❌,✅,47.3,❌,❌,—
ISBIR,44.4,✅,❌,✅,❌,47.4,✅,✅,—
BNTAS,44.3,❌,✅,❌,✅,47.5,✅,✅,—
PNLSN,49.6,❌,❌,❌,❌,47.6,✅,❌,—
SARKY,56.0,✅,❌,✅,❌,47.6,❌,❌,—
ECZYT,58.6,✅,❌,✅,✅,47.9,❌,❌,—
NUGYO,51.9,❌,❌,❌,❌,47.9,✅,✅,—
EMNIS,43.6,✅,❌,✅,❌,47.9,❌,✅,—
OZGYO,61.3,❌,❌,❌,❌,47.9,❌,❌,—
GOLTS,48.9,✅,❌,✅,❌,48.0,✅,✅,—
KRGYO,41.2,✅,✅,✅,❌,48.0,❌,✅,—
EGGUB,56.9,✅,❌,✅,✅,48.0,❌,✅,—
BESLR,49.9,✅,❌,✅,❌,48.1,✅,✅,—
AEFES,56.2,❌,❌,❌,❌,48.4,❌,❌,—
ULUUN,57.1,✅,❌,✅,✅,48.5,❌,❌,—
AYEN,58.5,✅,❌,✅,✅,48.6,❌,❌,—
EKGYO,56.3,✅,❌,✅,❌,48.7,✅,✅,—
MTRYO,55.3,✅,❌,✅,❌,48.7,✅,❌,—
FADE,52.1,✅,✅,✅,✅,48.7,❌,❌,—
ADEL,43.7,✅,✅,✅,❌,48.8,❌,✅,—
QNBFK,45.6,❌,✅,❌,❌,48.8,✅,✅,—
SMRTG,48.0,❌,✅,❌,❌,48.8,❌,❌,—
SAHOL,53.5,✅,❌,✅,❌,49.0,✅,✅,—
GOODY,47.7,✅,✅,✅,✅,49.1,❌,❌,—
ODAS,54.5,❌,✅,❌,❌,49.2,❌,❌,—
YKBNK,54.4,✅,❌,✅,✅,49.4,✅,✅,—
MERCN,52.5,✅,❌,✅,❌,49.4,✅,❌,—
NTHOL,54.0,❌,❌,❌,✅,49.4,❌,❌,—
GARAN,55.9,✅,❌,✅,✅,49.9,✅,✅,—
ANHYT,58.7,❌,❌,❌,✅,49.9,❌,❌,—
RODRG,54.7,✅,❌,✅,❌,49.9,❌,❌,—
AKBNK,54.6,✅,❌,✅,❌,50.0,✅,✅,—
MOBTL,66.0,❌,❌,❌,✅,50.0,❌,❌,—
DOAS,54.9,❌,❌,❌,✅,50.1,✅,❌,—
TURSG,66.4,✅,❌,✅,❌,50.1,✅,❌,—
BASCM,54.6,✅,❌,✅,❌,50.2,✅,✅,—
GRSEL,59.9,❌,❌,❌,✅,50.3,❌,❌,—
GSRAY,34.9,✅,✅,✅,❌,50.3,✅,✅,—
CEOEM,49.1,✅,✅,✅,❌,50.3,✅,✅,—
HEDEF,58.8,❌,❌,❌,✅,50.4,❌,❌,—
CUSAN,52.4,✅,❌,✅,✅,50.4,❌,✅,—
EKSUN,50.6,✅,✅,✅,❌,50.4,✅,❌,—
ATEKS,50.4,❌,✅,❌,✅,50.5,✅,❌,—
PETKM,53.7,✅,✅,✅,❌,50.5,✅,✅,—
TAVHL,56.3,✅,❌,✅,❌,50.6,✅,✅,—
TATGD,50.8,✅,✅,✅,❌,50.6,❌,❌,—
DOHOL,61.3,✅,❌,✅,❌,50.6,✅,❌,—
DMSAS,52.6,✅,❌,✅,❌,50.6,❌,✅,—
DGGYO,52.6,✅,✅,✅,✅,50.7,❌,❌,—
FMIZP,52.3,✅,❌,✅,❌,50.7,✅,✅,—
OYAKC,53.4,✅,❌,✅,❌,50.7,✅,✅,—
ZRGYO,55.5,✅,❌,✅,✅,50.8,✅,✅,—
MRSHL,53.5,✅,✅,✅,❌,50.9,❌,❌,—
DERIM,54.8,✅,❌,✅,✅,50.9,✅,✅,—
DNISI,52.7,✅,❌,✅,✅,51.4,✅,✅,—
BRKO,55.9,✅,✅,✅,✅,51.5,❌,✅,—
AKSA,56.7,❌,❌,❌,✅,51.5,❌,❌,—
GUBRF,60.4,✅,❌,✅,✅,51.6,✅,✅,—
BOSSA,52.5,✅,❌,✅,✅,51.6,❌,✅,—
BSOKE,58.1,❌,✅,❌,✅,51.6,❌,❌,—
GEDIK,59.8,✅,❌,✅,✅,51.9,✅,❌,—
DGATE,63.0,❌,❌,❌,✅,52.0,❌,❌,—
AKFYE,60.4,❌,✅,❌,❌,52.1,✅,❌,—
GOZDE,52.3,❌,✅,❌,✅,52.1,✅,❌,—
RNPOL,61.6,✅,✅,✅,❌,52.1,❌,✅,—
SANEL,66.3,❌,✅,❌,❌,52.1,❌,❌,—
AKSEN,68.8,❌,✅,❌,✅,52.1,❌,❌,—
OZRDN,68.4,✅,✅,✅,❌,52.3,✅,❌,—
OSMEN,37.6,✅,✅,✅,❌,52.4,✅,✅,—
TABGD,61.7,✅,✅,✅,❌,52.4,❌,✅,—
RYSAS,65.5,❌,✅,❌,✅,52.4,❌,❌,—
CWENE,63.4,✅,✅,✅,✅,52.5,✅,❌,—
AGESA,68.1,❌,❌,❌,✅,52.8,❌,❌,—
ISFIN,60.8,✅,❌,✅,❌,52.9,❌,❌,—
BLUME,56.9,✅,❌,✅,❌,53.0,✅,✅,—
MACKO,56.6,✅,❌,✅,❌,53.0,✅,✅,—
EGEPO,73.0,❌,✅,❌,✅,53.0,❌,❌,—
ULUSE,60.0,✅,✅,✅,❌,53.1,❌,❌,—
YEOTK,64.2,❌,✅,❌,❌,53.1,❌,❌,—
DOKTA,50.8,✅,✅,✅,❌,53.4,✅,✅,—
BYDNR,62.9,✅,✅,✅,❌,53.4,❌,❌,—
TKNSA,47.5,✅,✅,✅,❌,53.6,✅,✅,—
CCOLA,42.2,❌,✅,❌,❌,53.8,❌,❌,—
TRMET,62.7,✅,✅,✅,✅,53.9,✅,✅,🟢
DIRIT,52.6,✅,❌,✅,❌,53.9,❌,✅,—
EPLAS,51.9,✅,✅,✅,❌,54.0,✅,✅,—
HUNER,51.3,✅,✅,✅,❌,54.0,✅,✅,—
TRENJ,63.1,✅,✅,✅,✅,54.0,✅,✅,🟢
EREGL,63.1,❌,✅,❌,✅,54.0,✅,❌,—
ICBCT,60.4,❌,✅,❌,✅,54.2,❌,❌,—
SDTTR,55.3,✅,✅,✅,✅,54.2,❌,❌,—
MPARK,62.7,✅,❌,✅,❌,54.3,✅,✅,—
BIOEN,50.9,✅,✅,✅,❌,54.3,✅,✅,—
TRALT,64.7,✅,✅,✅,✅,54.3,✅,✅,🟢
PSDTC,57.2,❌,❌,❌,❌,54.3,❌,✅,—
ARSAN,63.6,✅,✅,✅,❌,54.8,✅,✅,—
BRMEN,59.2,❌,✅,❌,✅,54.9,✅,❌,—
EGPRO,62.0,✅,✅,✅,❌,55.0,✅,❌,—
PSGYO,66.0,❌,✅,❌,✅,55.0,❌,❌,—
ENJSA,70.3,✅,❌,✅,❌,55.1,✅,✅,—
SUNTK,54.1,❌,❌,❌,❌,55.1,✅,✅,—
AYES,68.0,✅,✅,✅,✅,55.3,✅,❌,—
KMPUR,54.3,✅,✅,✅,❌,55.3,✅,❌,—
ICUGS,62.1,❌,✅,❌,✅,55.4,❌,❌,—
ALBRK,62.2,✅,❌,✅,❌,55.4,✅,✅,—
ISBTR,53.7,✅,✅,✅,❌,55.5,✅,✅,—
YGGYO,80.0,✅,✅,✅,✅,55.6,❌,❌,—
ESCAR,57.6,✅,✅,✅,❌,55.7,✅,❌,—
SAYAS,54.6,✅,✅,✅,❌,55.8,❌,✅,—
DURDO,62.0,✅,✅,✅,❌,55.9,❌,❌,—
BMSTL,63.3,✅,❌,✅,✅,56.0,✅,✅,—
