Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
YYLGD,46.1,❌,❌,❌,❌,38.3,❌,❌,—
CIMSA,51.9,✅,❌,✅,❌,38.4,❌,❌,—
GWIND,46.2,✅,❌,✅,❌,38.4,❌,❌,—
ALFAS,42.8,❌,❌,❌,❌,38.4,❌,❌,—
TEKTU,46.1,❌,❌,❌,❌,38.4,❌,❌,—
ESEN,44.5,❌,❌,❌,❌,38.5,❌,✅,—
ATLAS,47.8,❌,❌,❌,❌,38.6,❌,❌,—
BIZIM,43.1,❌,❌,❌,❌,38.6,❌,❌,—
GOLTS,45.3,❌,❌,❌,❌,38.6,❌,❌,—
BAYRK,45.5,❌,❌,❌,❌,38.8,❌,❌,—
OSMEN,36.9,❌,✅,❌,❌,38.9,❌,❌,—
HTTBT,46.9,❌,❌,❌,❌,38.9,❌,❌,—
HEDEF,48.8,❌,❌,❌,✅,38.9,❌,❌,—
SAMAT,43.0,❌,❌,❌,❌,39.0,❌,❌,—
KOPOL,43.2,❌,❌,❌,❌,39.1,❌,❌,—
A1YEN,47.4,❌,❌,❌,❌,39.1,❌,❌,—
TSGYO,42.7,❌,❌,❌,❌,39.1,❌,❌,—
OYAYO,50.0,❌,❌,❌,✅,39.2,❌,❌,—
KAREL,44.2,❌,❌,❌,❌,39.3,❌,❌,—
KENT,36.8,❌,❌,❌,❌,39.4,❌,✅,—
AGYO,48.6,❌,❌,❌,❌,39.5,❌,❌,—
MERCN,49.0,✅,❌,✅,❌,39.6,❌,❌,—
HUBVC,47.6,✅,❌,✅,❌,39.7,✅,❌,—
SUMAS,45.5,❌,❌,❌,❌,39.7,❌,❌,—
ICUGS,50.7,❌,❌,❌,❌,39.8,❌,❌,—
SMRTG,44.1,❌,❌,❌,❌,39.8,❌,❌,—
PEKGY,53.4,❌,❌,❌,✅,39.9,❌,❌,—
SEYKM,44.8,❌,❌,❌,❌,39.9,❌,❌,—
PAPIL,44.2,❌,❌,❌,❌,39.9,❌,✅,—
MIATK,47.8,✅,❌,✅,❌,40.1,✅,❌,—
JANTS,40.4,❌,❌,❌,❌,40.1,❌,✅,—
YAPRK,42.2,❌,❌,❌,❌,40.1,❌,❌,—
BVSAN,52.9,✅,❌,✅,❌,40.2,❌,❌,—
KLMSN,48.4,❌,❌,❌,✅,40.2,❌,❌,—
ALCTL,48.3,✅,❌,✅,❌,40.2,❌,❌,—
MAKIM,42.6,❌,❌,❌,❌,40.3,❌,❌,—
KTSKR,51.1,❌,❌,❌,❌,40.3,❌,❌,—
BANVT,42.4,❌,❌,❌,❌,40.3,❌,❌,—
EKSUN,45.7,❌,❌,❌,❌,40.4,❌,❌,—
BIENY,33.9,❌,❌,❌,❌,40.5,❌,✅,—
ISSEN,41.1,✅,✅,✅,❌,40.6,✅,✅,—
MAGEN,54.2,❌,❌,❌,❌,40.6,❌,❌,—
SNGYO,47.2,❌,❌,❌,❌,40.6,❌,❌,—
VKGYO,54.2,❌,❌,❌,✅,40.6,❌,❌,—
EUHOL,49.1,❌,❌,❌,✅,40.7,❌,❌,—
CANTE,41.3,❌,❌,❌,❌,40.7,✅,✅,—
ACSEL,49.3,❌,❌,❌,❌,40.7,❌,❌,—
BLCYT,47.9,✅,❌,✅,❌,40.9,❌,✅,—
CRDFA,59.9,✅,❌,✅,✅,40.9,❌,❌,—
ULUFA,53.1,✅,❌,✅,❌,40.9,✅,❌,—
OTKAR,41.6,❌,❌,❌,❌,41.0,❌,✅,—
KAYSE,43.5,❌,❌,❌,❌,41.0,❌,❌,—
ALCAR,41.4,✅,❌,✅,❌,41.1,❌,❌,—
VESBE,33.8,✅,✅,✅,❌,41.1,✅,✅,—
AYCES,47.2,❌,❌,❌,❌,41.1,❌,❌,—
AKSUE,58.3,❌,❌,❌,❌,41.1,❌,❌,—
HATEK,44.9,✅,❌,✅,❌,41.1,❌,❌,—
ALGYO,47.9,❌,❌,❌,❌,41.2,❌,❌,—
UMPAS,56.5,✅,❌,❌,❌,41.2,❌,✅,—
NUHCM,48.5,❌,❌,❌,❌,41.3,❌,❌,—
ISKPL,49.0,❌,❌,❌,✅,41.3,❌,❌,—
PNLSN,47.1,❌,❌,❌,❌,41.3,❌,❌,—
PINSU,55.2,❌,❌,❌,✅,41.3,❌,❌,—
CMBTN,39.8,❌,❌,❌,❌,41.3,❌,❌,—
ISMEN,48.8,✅,❌,✅,❌,41.3,✅,✅,—
TCELL,54.1,✅,❌,✅,❌,41.4,❌,❌,—
QUAGR,42.9,❌,❌,❌,❌,41.4,❌,❌,—
MTRYO,51.6,❌,❌,❌,❌,41.6,❌,❌,—
HDFGS,49.3,❌,❌,❌,❌,41.6,❌,❌,—
BURVA,54.4,❌,❌,❌,❌,41.6,❌,❌,—
OBASE,52.9,✅,❌,✅,❌,41.9,❌,❌,—
PENTA,43.1,❌,✅,❌,❌,41.9,❌,❌,—
GLBMD,50.0,✅,❌,✅,❌,42.0,❌,❌,—
GSRAY,34.2,❌,✅,❌,❌,42.0,❌,✅,—
INTEM,49.7,❌,❌,❌,❌,42.1,❌,❌,—
GSDHO,52.7,✅,❌,✅,✅,42.1,❌,❌,—
TTRAK,41.2,✅,❌,✅,❌,42.2,❌,✅,—
YAYLA,49.6,✅,❌,✅,✅,42.2,✅,❌,—
ECILC,51.4,❌,❌,❌,✅,42.3,❌,✅,—
LYDYE,50.0,✅,❌,✅,❌,42.3,✅,✅,—
SASA,42.2,✅,✅,✅,❌,42.4,❌,❌,—
IHAAS,52.2,❌,❌,❌,❌,42.4,❌,❌,—
DYOBY,46.7,❌,❌,❌,❌,42.4,❌,❌,—
AFYON,51.1,❌,❌,❌,✅,42.5,❌,❌,—
DOAS,51.5,❌,❌,❌,✅,42.6,❌,❌,—
EUYO,51.2,✅,❌,✅,❌,42.6,❌,❌,—
GEDIK,54.8,❌,❌,❌,❌,42.6,❌,❌,—
DESPC,46.9,✅,❌,✅,❌,42.7,❌,❌,—
GRSEL,54.8,❌,❌,❌,❌,42.8,❌,❌,—
INGRM,49.7,✅,✅,✅,❌,42.8,❌,❌,—
VAKKO,50.5,✅,❌,✅,✅,42.9,❌,❌,—
LIDFA,57.8,❌,❌,❌,❌,42.9,❌,❌,—
KLNMA,43.0,❌,✅,❌,❌,42.9,❌,❌,—
PLTUR,49.0,✅,❌,✅,✅,42.9,❌,❌,—
MNDRS,48.3,❌,❌,❌,❌,42.9,❌,✅,—
QNBFK,43.8,❌,❌,❌,❌,42.9,❌,❌,—
SARKY,54.5,❌,❌,❌,❌,43.0,❌,❌,—
DZGYO,50.9,✅,❌,✅,✅,43.0,✅,❌,—
MEPET,61.1,✅,❌,✅,❌,43.0,❌,❌,—
AYEN,55.2,❌,❌,❌,✅,43.1,❌,❌,—
EGSER,46.3,✅,❌,✅,❌,43.1,❌,❌,—
DOGUB,56.3,✅,❌,✅,❌,43.2,✅,❌,—
INTEK,42.1,❌,❌,❌,❌,43.2,❌,❌,—
IZFAS,59.1,❌,❌,❌,❌,43.3,❌,❌,—
TSKB,51.0,✅,❌,✅,❌,43.6,❌,❌,—
MERIT,51.9,✅,❌,✅,❌,43.7,❌,❌,—
DMSAS,48.9,❌,❌,❌,❌,43.8,❌,❌,—
LOGO,53.9,✅,❌,✅,❌,43.8,❌,❌,—
KLGYO,47.7,❌,❌,❌,✅,43.9,❌,✅,—
TMPOL,55.2,❌,❌,❌,❌,43.9,❌,❌,—
BESLR,48.9,✅,❌,✅,❌,43.9,❌,❌,—
ULUSE,52.9,❌,❌,❌,❌,43.9,❌,❌,—
DOKTA,47.1,❌,❌,❌,❌,43.9,❌,❌,—
AEFES,54.6,✅,❌,✅,❌,44.0,✅,❌,—
GEDZA,51.5,❌,❌,❌,❌,44.1,❌,❌,—
DERIM,51.5,❌,❌,❌,✅,44.2,❌,❌,—
BAGFS,48.7,✅,❌,✅,❌,44.2,❌,✅,—
MARBL,44.8,❌,❌,❌,❌,44.3,❌,❌,—
GESAN,53.3,❌,❌,❌,❌,44.3,❌,❌,—
ISBIR,43.7,❌,❌,❌,❌,44.3,❌,✅,—
ATEKS,48.2,❌,❌,❌,✅,44.3,❌,❌,—
ISGSY,59.1,❌,❌,❌,✅,44.4,✅,❌,—
THYAO,53.2,❌,❌,❌,❌,44.4,❌,❌,—
SUNTK,49.6,❌,❌,❌,❌,44.4,❌,❌,—
DGATE,59.4,❌,❌,❌,✅,44.4,❌,❌,—
EPLAS,48.1,❌,❌,❌,❌,44.6,❌,❌,—
SUWEN,42.5,✅,❌,✅,✅,44.7,✅,✅,—
AKENR,49.7,❌,❌,❌,❌,44.8,❌,❌,—
BNTAS,44.7,✅,✅,✅,✅,44.8,❌,❌,—
SANKO,47.0,✅,❌,✅,❌,44.8,✅,✅,—
CWENE,55.1,❌,❌,❌,❌,45.0,❌,❌,—
NUGYO,51.2,✅,❌,✅,❌,45.1,❌,❌,—
MAALT,51.2,❌,❌,❌,❌,45.2,❌,❌,—
BRKSN,48.4,❌,❌,❌,❌,45.3,❌,❌,—
DNISI,50.7,❌,❌,❌,✅,45.3,❌,❌,—
ECZYT,58.0,❌,❌,❌,✅,45.3,❌,❌,—
GARFA,52.4,❌,❌,❌,✅,45.4,❌,❌,—
TDGYO,49.2,✅,❌,✅,❌,45.4,✅,✅,—
DGNMO,49.1,❌,❌,❌,❌,45.5,❌,❌,—
ANSGR,58.9,❌,❌,❌,❌,45.5,❌,❌,—
NIBAS,52.6,✅,❌,✅,❌,45.5,❌,✅,—
RNPOL,55.9,❌,❌,❌,❌,45.6,❌,❌,—
ADEL,43.7,❌,✅,❌,❌,45.6,❌,❌,—
MSGYO,56.4,✅,❌,✅,✅,45.7,✅,❌,—
CEOEM,48.3,❌,❌,❌,❌,45.7,❌,❌,—
DENGE,47.8,✅,✅,✅,❌,45.8,❌,✅,—
PNSUT,54.4,✅,✅,✅,✅,45.8,✅,✅,🟢
AKSA,54.5,✅,❌,✅,✅,45.8,❌,❌,—
TAVHL,54.1,✅,❌,✅,❌,45.8,❌,❌,—
OZGYO,61.3,❌,❌,❌,❌,45.9,❌,❌,—
EMNIS,43.9,✅,✅,✅,❌,46.0,✅,❌,—
KMPUR,47.8,❌,❌,❌,❌,46.2,❌,❌,—
ISCTR,51.6,✅,❌,✅,✅,46.2,✅,✅,—
BRMEN,53.4,❌,❌,❌,✅,46.2,❌,❌,—
SKTAS,45.3,✅,❌,✅,❌,46.2,✅,✅,—
ENKAI,63.7,✅,❌,✅,❌,46.2,❌,❌,—
BYDNR,55.9,❌,❌,❌,❌,46.3,❌,❌,—
HLGYO,59.0,✅,❌,✅,✅,46.4,✅,❌,—
YEOTK,59.5,❌,❌,❌,❌,46.4,❌,❌,—
ISFIN,58.1,❌,❌,❌,❌,46.4,❌,❌,—
TABGD,58.6,✅,❌,✅,❌,46.5,❌,❌,—
TOASO,59.1,✅,❌,✅,✅,46.5,✅,❌,—
GATEG,64.4,❌,❌,❌,✅,46.6,❌,❌,—
FMIZP,49.7,❌,❌,❌,❌,46.6,❌,❌,—
BASCM,53.0,❌,❌,❌,❌,46.6,❌,❌,—
DGGYO,50.2,❌,❌,❌,✅,46.6,❌,❌,—
FRIGO,53.4,❌,❌,❌,❌,46.6,❌,✅,—
INFO,54.5,❌,❌,❌,✅,46.7,❌,❌,—
KONYA,40.5,❌,✅,❌,❌,46.7,✅,✅,—
GOODY,47.0,✅,✅,✅,✅,46.7,✅,❌,—
AKSEN,64.2,✅,❌,✅,✅,47.0,❌,❌,—
BUCIM,44.1,❌,❌,❌,❌,47.0,❌,✅,—
BASGZ,67.4,✅,❌,✅,✅,47.0,❌,❌,—
GOZDE,50.3,❌,❌,❌,❌,47.1,❌,❌,—
PSGYO,59.1,❌,❌,❌,❌,47.1,❌,❌,—
FONET,62.4,❌,❌,❌,❌,47.2,❌,❌,—
TURSG,64.9,✅,❌,✅,❌,47.4,❌,❌,—
ERSU,56.2,❌,❌,❌,❌,47.4,❌,❌,—
MRSHL,50.7,❌,❌,❌,❌,47.4,❌,❌,—
PRDGS,53.5,❌,❌,❌,✅,47.4,❌,❌,—
OYAKC,52.6,❌,❌,❌,❌,47.5,❌,✅,—
KRDMB,68.6,❌,❌,❌,✅,47.5,❌,❌,—
KNFRT,52.4,✅,✅,✅,❌,47.6,❌,❌,—
MRGYO,46.2,❌,❌,❌,❌,47.6,❌,✅,—
ESCOM,57.6,❌,❌,❌,✅,47.7,❌,❌,—
TERA,56.9,✅,❌,✅,✅,47.8,✅,✅,—
BOSSA,50.6,❌,❌,❌,✅,47.8,❌,❌,—
FLAP,53.7,✅,❌,✅,❌,47.8,✅,✅,—
EDIP,56.5,❌,❌,❌,✅,47.9,❌,❌,—
EUPWR,60.4,❌,❌,❌,❌,48.0,❌,❌,—
NTHOL,53.6,✅,❌,✅,✅,48.0,❌,❌,—
MOBTL,65.8,✅,❌,✅,✅,48.0,❌,❌,—
TATGD,49.9,❌,✅,❌,❌,48.1,❌,❌,—
CUSAN,52.3,✅,❌,✅,✅,48.5,❌,❌,—
ULUUN,58.4,✅,✅,❌,✅,48.6,❌,❌,—
EKGYO,57.2,❌,❌,❌,❌,48.6,❌,✅,—
PETUN,54.8,✅,✅,✅,✅,48.7,✅,✅,🟢
MACKO,55.8,✅,❌,✅,❌,48.7,❌,❌,—
KUYAS,63.5,✅,❌,✅,✅,48.8,✅,✅,—
OZKGY,53.1,❌,❌,❌,✅,48.8,❌,❌,—
BMSTL,60.6,❌,❌,❌,✅,49.1,❌,❌,—
AKFYE,58.0,❌,✅,❌,❌,49.2,❌,❌,—
SANEL,62.9,❌,❌,❌,❌,49.2,❌,❌,—
BRKO,54.0,❌,❌,❌,✅,49.2,❌,❌,—
AKMGY,59.2,❌,❌,❌,❌,49.2,❌,❌,—
ANHYT,58.5,✅,❌,✅,✅,49.3,❌,❌,—
MPARK,60.6,✅,❌,✅,❌,49.3,❌,❌,—
ODAS,55.1,✅,✅,✅,❌,49.4,❌,❌,—
ISGYO,58.3,❌,❌,❌,✅,49.4,❌,❌,—
SDTTR,52.9,❌,✅,❌,✅,49.5,❌,❌,—
GARAN,56.5,✅,❌,✅,✅,49.6,❌,✅,—
NTGAZ,61.3,❌,❌,❌,✅,49.6,❌,❌,—
SONME,57.0,❌,❌,❌,✅,49.7,❌,✅,—
PETKM,57.6,✅,✅,✅,❌,49.8,✅,❌,—
CCOLA,42.1,✅,✅,✅,❌,49.8,✅,❌,—
YKBNK,55.1,❌,❌,❌,✅,49.9,❌,✅,—
ICBCT,57.0,❌,❌,❌,✅,50.0,❌,❌,—
SNPAM,51.2,✅,❌,✅,✅,50.1,✅,✅,—
KCAER,53.9,❌,✅,❌,✅,50.1,❌,❌,—
PAGYO,70.1,❌,❌,❌,✅,50.2,❌,❌,—
TURGG,53.2,✅,✅,✅,✅,50.4,✅,✅,🟢
AYES,66.0,❌,❌,❌,✅,50.5,❌,❌,—
SAHOL,55.1,✅,❌,✅,✅,50.6,❌,✅,—
PRKME,50.6,❌,❌,❌,❌,50.6,✅,✅,—
ZRGYO,55.0,❌,❌,❌,✅,50.9,✅,✅,—
FADE,54.1,✅,✅,✅,✅,50.9,❌,❌,—
VESTL,38.2,✅,✅,✅,❌,51.0,✅,✅,—
IZMDC,66.6,❌,✅,❌,✅,51.1,❌,❌,—
EGGUB,58.1,❌,❌,❌,✅,51.1,❌,✅,—
HKTM,47.8,❌,✅,❌,❌,51.3,❌,✅,—
AKBNK,55.7,✅,❌,✅,✅,51.3,❌,✅,—
UFUK,62.4,✅,❌,✅,✅,51.3,❌,❌,—
GSDDE,65.1,❌,✅,❌,✅,51.3,❌,❌,—
EREGL,63.8,❌,✅,❌,❌,51.4,❌,❌,—
AYDEM,54.7,❌,❌,❌,✅,51.4,❌,❌,—
AGHOL,58.5,✅,✅,✅,✅,51.4,✅,❌,—
OZRDN,67.0,❌,❌,❌,❌,51.9,✅,❌,—
EDATA,66.0,❌,❌,❌,✅,51.9,❌,❌,—
TSPOR,46.2,❌,✅,❌,❌,52.0,❌,✅,—
ETILR,51.2,✅,✅,✅,❌,52.0,❌,❌,—
KRGYO,42.9,❌,✅,❌,❌,52.1,❌,✅,—
ESCAR,56.2,✅,✅,✅,❌,52.2,❌,❌,—
BALAT,56.9,✅,❌,✅,❌,52.2,✅,✅,—
GUBRF,61.8,✅,✅,✅,✅,52.3,❌,✅,—
RUBNS,52.1,❌,✅,❌,❌,52.6,❌,✅,—
BRKVY,52.8,❌,❌,❌,❌,52.6,✅,✅,—
BJKAS,38.3,❌,✅,❌,❌,52.6,❌,❌,—
BLUME,54.6,❌,❌,❌,❌,52.7,❌,✅,—
