build,kod,periyot,formasyon,sinif,yon,durum,formasyon_tarihi,teyit_tarihi,kapanis,formasyon_tepe,formasyon_dip,teyit_seviyesi,teyit_sarti,gecersizlik_seviyesi,gecersizlik_notu
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,BAHKM,HAFTALIK,Hanging Man,B,AYI,TEYİT BEKLİYOR,2026-09-11,,183.7,183.7,151.9,151.9,Sonraki haftalık kapanış < 151.90,183.7,183.70 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,BIGEN,HAFTALIK,Hanging Man,B,AYI,TEYİT BEKLİYOR,2026-09-11,,144.0,146.0,110.6,110.6,Sonraki haftalık kapanış < 110.60,146.0,146.00 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,BLCYT,HAFTALIK,Shooting Star,B,AYI,TEYİT BEKLİYOR,2026-09-11,,2.11,2.45,2.11,2.11,Sonraki haftalık kapanış < 2.11,2.45,2.45 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,BRKO,HAFTALIK,Shooting Star,B,AYI,TEYİT BEKLİYOR,2026-09-11,,10.9,12.5,10.9,10.9,Sonraki haftalık kapanış < 10.90,12.5,12.50 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,GUBRF,HAFTALIK,Shooting Star,B,AYI,TEYİT BEKLİYOR,2026-09-11,,502.5,525.5,492.5,492.5,Sonraki haftalık kapanış < 492.50,525.5,525.50 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,HATEK,HAFTALIK,Shooting Star,B,AYI,TEYİT BEKLİYOR,2026-09-11,,12.81,14.08,12.81,12.81,Sonraki haftalık kapanış < 12.81,14.08,14.08 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,HATSN,HAFTALIK,Shooting Star,B,AYI,TEYİT BEKLİYOR,2026-09-11,,64.15,78.4,63.6,63.6,Sonraki haftalık kapanış < 63.60,78.4,78.40 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,KGYO,HAFTALIK,Hanging Man,B,AYI,TEYİT BEKLİYOR,2026-09-11,,11.6,11.99,10.69,10.69,Sonraki haftalık kapanış < 10.69,11.99,11.99 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,KUVVA,HAFTALIK,Hanging Man,B,AYI,TEYİT BEKLİYOR,2026-09-11,,178.0,186.0,157.5,157.5,Sonraki haftalık kapanış < 157.50,186.0,186.00 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,MANAS,HAFTALIK,Dark Cloud,B,AYI,TEYİT BEKLİYOR,2026-09-11,,34.2,40.42,31.66,31.66,Sonraki haftalık kapanış < 31.66,40.42,40.42 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,PAPIL,HAFTALIK,Shooting Star,B,AYI,TEYİT BEKLİYOR,2026-09-11,,12.81,13.42,12.49,12.49,Sonraki haftalık kapanış < 12.49,13.42,13.42 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,RUBNS,HAFTALIK,Hanging Man,B,AYI,TEYİT BEKLİYOR,2026-09-11,,29.18,30.08,27.58,27.58,Sonraki haftalık kapanış < 27.58,30.08,30.08 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,SELEC,HAFTALIK,Shooting Star,B,AYI,TEYİT BEKLİYOR,2026-09-11,,360.0,402.5,360.0,360.0,Sonraki haftalık kapanış < 360.00,402.5,402.50 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,TARKM,HAFTALIK,Shooting Star,B,AYI,TEYİT BEKLİYOR,2026-09-11,,523.0,556.5,510.0,510.0,Sonraki haftalık kapanış < 510.00,556.5,556.50 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,ZRGYO,HAFTALIK,Shooting Star,B,AYI,TEYİT BEKLİYOR,2026-09-11,,20.0,20.98,19.41,19.41,Sonraki haftalık kapanış < 19.41,20.98,20.98 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,AKMGY,HAFTALIK,Ters Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,245.0,266.75,245.0,266.75,Sonraki haftalık kapanış > 266.75,245.0,245.00 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,ANGEN,HAFTALIK,Ters Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,8.93,9.18,8.87,9.18,Sonraki haftalık kapanış > 9.18,8.87,8.87 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,ASUZU,HAFTALIK,Boğa Harami,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,48.12,49.8,45.72,49.8,Sonraki haftalık kapanış > 49.80,45.72,45.72 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,BIGCH,HAFTALIK,Boğa Harami,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,5.65,6.35,5.12,6.35,Sonraki haftalık kapanış > 6.35,5.12,5.12 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,BIGTK,HAFTALIK,Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,291.0,300.0,267.0,300.0,Sonraki haftalık kapanış > 300.00,267.0,267.00 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,BTCIM,HAFTALIK,Boğa Harami,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,3.91,4.54,3.62,4.54,Sonraki haftalık kapanış > 4.54,3.62,3.62 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,DCTTR,HAFTALIK,Ters Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,5.83,6.99,5.8,6.99,Sonraki haftalık kapanış > 6.99,5.8,5.80 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,ENSRI,HAFTALIK,Ters Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,4.41,4.88,4.39,4.88,Sonraki haftalık kapanış > 4.88,4.39,4.39 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,EUREN,HAFTALIK,Ters Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,3.93,4.06,3.86,4.06,Sonraki haftalık kapanış > 4.06,3.86,3.86 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,GWIND,HAFTALIK,Boğa Harami,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,22.98,23.48,21.92,23.48,Sonraki haftalık kapanış > 23.48,21.92,21.92 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,IZENR,HAFTALIK,Boğa Harami,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,7.06,8.29,6.45,8.29,Sonraki haftalık kapanış > 8.29,6.45,6.45 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,IZENR,HAFTALIK,Ters Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,7.06,7.47,6.93,7.47,Sonraki haftalık kapanış > 7.47,6.93,6.93 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,IZINV,HAFTALIK,Ters Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,49.02,51.95,48.8,51.95,Sonraki haftalık kapanış > 51.95,48.8,48.80 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,IZMDC,HAFTALIK,Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,10.82,10.85,9.47,10.85,Sonraki haftalık kapanış > 10.85,9.47,9.47 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,KAREL,HAFTALIK,Ters Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,8.12,8.52,8.06,8.52,Sonraki haftalık kapanış > 8.52,8.06,8.06 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,KFEIN,HAFTALIK,Ters Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,8.01,8.29,7.96,8.29,Sonraki haftalık kapanış > 8.29,7.96,7.96 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,KONKA,HAFTALIK,Ters Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,9.33,9.68,9.21,9.68,Sonraki haftalık kapanış > 9.68,9.21,9.21 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,KRSTL,HAFTALIK,Ters Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,8.74,8.96,8.74,8.96,Sonraki haftalık kapanış > 8.96,8.74,8.74 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,KTSKR,HAFTALIK,Ters Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,76.65,81.75,76.6,81.75,Sonraki haftalık kapanış > 81.75,76.6,76.60 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,MEGMT,HAFTALIK,Ters Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,46.88,48.7,46.3,48.7,Sonraki haftalık kapanış > 48.70,46.3,46.30 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,NATEN,HAFTALIK,Boğa Harami,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,5.39,5.68,4.96,5.68,Sonraki haftalık kapanış > 5.68,4.96,4.96 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,ORCAY,HAFTALIK,Boğa Harami,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,3.39,3.55,3.26,3.55,Sonraki haftalık kapanış > 3.55,3.26,3.26 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,OYAYO,HAFTALIK,Ters Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,41.0,43.82,39.52,43.82,Sonraki haftalık kapanış > 43.82,39.52,39.52 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,PNLSN,HAFTALIK,Boğa Harami,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,40.98,43.12,39.46,43.12,Sonraki haftalık kapanış > 43.12,39.46,39.46 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,PRKAB,HAFTALIK,Ters Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,31.82,35.66,30.86,35.66,Sonraki haftalık kapanış > 35.66,30.86,30.86 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,PSGYO,HAFTALIK,Boğa Harami,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,3.12,3.35,2.89,3.35,Sonraki haftalık kapanış > 3.35,2.89,2.89 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,SARKY,HAFTALIK,Ters Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,24.28,26.88,24.16,26.88,Sonraki haftalık kapanış > 26.88,24.16,24.16 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,SEGYO,HAFTALIK,Ters Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,3.53,3.71,3.52,3.71,Sonraki haftalık kapanış > 3.71,3.52,3.52 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,SEYKM,HAFTALIK,Piercing,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,4.43,4.65,4.1,4.65,Sonraki haftalık kapanış > 4.65,4.1,4.10 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,TDGYO,HAFTALIK,Ters Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,17.77,19.8,16.61,19.8,Sonraki haftalık kapanış > 19.80,16.61,16.61 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,TEZOL,HAFTALIK,Ters Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,9.0,9.52,8.86,9.52,Sonraki haftalık kapanış > 9.52,8.86,8.86 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,TMSN,HAFTALIK,Boğa Harami,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,73.0,78.0,69.3,78.0,Sonraki haftalık kapanış > 78.00,69.3,69.30 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,TMSN,HAFTALIK,Ters Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,73.0,77.45,71.6,77.45,Sonraki haftalık kapanış > 77.45,71.6,71.60 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,VKING,HAFTALIK,Ters Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,20.44,21.48,20.08,21.48,Sonraki haftalık kapanış > 21.48,20.08,20.08 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,VSNMD,HAFTALIK,Boğa Harami,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,40.82,45.56,40.32,45.56,Sonraki haftalık kapanış > 45.56,40.32,40.32 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,YAPRK,HAFTALIK,Ters Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,10.59,10.92,10.58,10.92,Sonraki haftalık kapanış > 10.92,10.58,10.58 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,YUNSA,HAFTALIK,Boğa Harami,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,7.58,8.32,7.22,8.32,Sonraki haftalık kapanış > 8.32,7.22,7.22 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,YYLGD,HAFTALIK,Ters Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,10.1,10.35,10.0,10.35,Sonraki haftalık kapanış > 10.35,10.0,10.00 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,ZGYO,HAFTALIK,Boğa Harami,B,BOĞA,TEYİT BEKLİYOR,2026-09-11,,22.72,30.62,20.8,30.62,Sonraki haftalık kapanış > 30.62,20.8,20.80 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,AGESA,HAFTALIK,Gravestone Doji,C,AYI,İZLE,2026-09-11,,254.0,263.5,251.75,251.75,Tek başına sinyal değil; izleme,263.5,263.50 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,BESLR,HAFTALIK,Gravestone Doji,C,AYI,İZLE,2026-09-11,,13.07,13.41,12.99,12.99,Tek başına sinyal değil; izleme,13.41,13.41 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,ECILC,HAFTALIK,Gravestone Doji,C,AYI,İZLE,2026-09-11,,72.3,75.25,71.5,71.5,Tek başına sinyal değil; izleme,75.25,75.25 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,HKTM,HAFTALIK,Gravestone Doji,C,AYI,İZLE,2026-09-11,,12.69,13.44,12.46,12.46,Tek başına sinyal değil; izleme,13.44,13.44 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,INDES,HAFTALIK,Gravestone Doji,C,AYI,İZLE,2026-09-11,,11.83,12.22,11.7,11.7,Tek başına sinyal değil; izleme,12.22,12.22 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,MNDRS,HAFTALIK,Gravestone Doji,C,AYI,İZLE,2026-09-11,,11.22,11.81,11.14,11.14,Tek başına sinyal değil; izleme,11.81,11.81 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,PRZMA,HAFTALIK,Gravestone Doji,C,AYI,İZLE,2026-09-11,,77.0,86.0,76.2,76.2,Tek başına sinyal değil; izleme,86.0,86.00 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,RALYH,HAFTALIK,Gravestone Doji,C,AYI,İZLE,2026-09-11,,263.25,287.5,259.5,259.5,Tek başına sinyal değil; izleme,287.5,287.50 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,BULGS,HAFTALIK,Dragonfly Doji,C,BOĞA,İZLE,2026-09-11,,31.82,32.16,29.98,32.16,Tek başına sinyal değil; izleme,29.98,29.98 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,KENT,HAFTALIK,Dragonfly Doji,C,BOĞA,İZLE,2026-09-11,,351.75,358.0,326.5,358.0,Tek başına sinyal değil; izleme,326.5,326.50 altı formasyonu bozar
