Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
TTRAK,39.5,✅,❌,✅,❌,36.8,✅,✅,—
ARENA,43.1,❌,❌,❌,❌,36.8,❌,❌,—
ULAS,45.5,✅,❌,✅,❌,36.9,❌,❌,—
DERHL,46.3,✅,❌,✅,❌,36.9,✅,✅,—
LUKSK,47.0,❌,❌,❌,✅,36.9,❌,❌,—
AGROT,34.5,✅,✅,✅,❌,37.0,✅,✅,—
KLGYO,45.8,✅,❌,✅,❌,37.1,✅,✅,—
ATAKP,41.4,❌,❌,❌,❌,37.2,✅,❌,—
BTCIM,50.4,❌,❌,❌,❌,37.2,✅,❌,—
SNICA,34.1,❌,❌,❌,❌,37.3,✅,❌,—
AKYHO,41.7,✅,❌,✅,❌,37.3,✅,✅,—
LKMNH,46.4,❌,❌,❌,✅,37.3,❌,❌,—
IHEVA,45.5,✅,❌,✅,❌,37.3,❌,❌,—
ISSEN,39.6,❌,❌,❌,❌,37.4,❌,❌,—
SANKO,45.4,✅,❌,✅,❌,37.4,✅,❌,—
HLGYO,55.8,❌,❌,❌,✅,37.7,❌,❌,—
BRYAT,45.8,❌,❌,❌,❌,37.7,❌,❌,—
BFREN,33.4,✅,✅,✅,❌,37.8,❌,✅,—
FROTO,46.3,❌,❌,❌,❌,37.9,❌,✅,—
KSTUR,43.9,❌,❌,❌,❌,37.9,❌,❌,—
PNSUT,47.5,❌,❌,❌,❌,37.9,❌,❌,—
CMENT,43.3,❌,❌,❌,✅,38.0,❌,❌,—
LYDYE,50.3,❌,❌,❌,❌,38.0,❌,❌,—
TUCLK,37.6,✅,❌,✅,❌,38.0,✅,✅,—
RUZYE,48.0,✅,❌,✅,❌,38.0,✅,✅,—
TEKTU,46.5,❌,❌,❌,❌,38.1,❌,❌,—
KIMMR,52.9,❌,❌,❌,✅,38.2,❌,❌,—
IDGYO,45.0,❌,❌,❌,❌,38.3,❌,❌,—
KARSN,45.4,❌,❌,❌,❌,38.4,❌,❌,—
SELVA,44.7,❌,❌,❌,❌,38.4,❌,❌,—
DAPGM,47.1,❌,❌,❌,❌,38.4,❌,❌,—
KONKA,44.7,✅,❌,✅,❌,38.5,✅,❌,—
KENT,36.9,✅,❌,✅,❌,38.6,❌,✅,—
SILVR,44.9,❌,❌,❌,❌,38.7,❌,❌,—
BURCE,51.8,❌,❌,❌,❌,38.7,✅,❌,—
ERCB,35.8,❌,❌,❌,❌,38.7,❌,❌,—
YATAS,48.3,✅,❌,✅,❌,38.8,❌,❌,—
KLSER,27.4,❌,✅,❌,❌,39.1,❌,❌,—
KUTPO,48.0,✅,❌,✅,❌,39.1,❌,✅,—
SUWEN,39.9,✅,❌,✅,❌,39.2,❌,❌,—
SAFKR,52.5,✅,❌,✅,❌,39.2,❌,❌,—
DITAS,48.4,✅,❌,✅,❌,39.2,✅,❌,—
AKFGY,51.4,❌,❌,❌,❌,39.2,❌,❌,—
ENKAI,58.4,❌,❌,❌,❌,39.3,❌,❌,—
HEKTS,34.2,❌,✅,❌,❌,39.3,❌,❌,—
MIATK,45.4,❌,❌,❌,❌,39.3,❌,❌,—
SMART,45.9,✅,❌,✅,❌,39.4,❌,❌,—
ESEN,44.4,✅,❌,✅,❌,39.4,✅,✅,—
KRSTL,50.8,❌,❌,❌,❌,39.5,❌,❌,—
HTTBT,48.0,✅,❌,✅,❌,39.6,❌,❌,—
ALKIM,46.6,✅,❌,✅,✅,39.6,❌,❌,—
VKGYO,53.6,❌,❌,❌,✅,39.6,❌,❌,—
HALKB,55.0,❌,❌,❌,❌,39.6,❌,❌,—
PRKAB,47.9,❌,❌,❌,❌,39.7,❌,❌,—
HUBVC,48.5,❌,❌,❌,❌,39.7,❌,❌,—
MTRYO,51.1,❌,❌,❌,❌,39.8,❌,❌,—
BEYAZ,47.2,❌,❌,❌,❌,39.9,❌,❌,—
BRKVY,49.6,✅,❌,✅,❌,40.0,✅,❌,—
IZINV,49.5,❌,❌,❌,❌,40.0,✅,❌,—
GRNYO,52.8,✅,❌,✅,❌,40.0,❌,❌,—
TATEN,44.4,❌,❌,❌,❌,40.1,✅,❌,—
INVEO,45.2,❌,❌,❌,✅,40.2,❌,❌,—
POLTK,39.9,❌,❌,❌,❌,40.2,❌,❌,—
PENGD,51.7,❌,❌,❌,✅,40.2,❌,❌,—
ORCAY,36.1,❌,✅,❌,❌,40.2,✅,❌,—
ALFAS,42.9,❌,❌,❌,❌,40.2,❌,❌,—
TTKOM,52.0,✅,❌,✅,✅,40.2,❌,❌,—
PLTUR,46.9,✅,❌,✅,❌,40.3,✅,❌,—
MMCAS,49.6,❌,❌,❌,❌,40.3,❌,❌,—
TSGYO,43.7,✅,❌,✅,❌,40.3,✅,✅,—
ZEDUR,46.2,✅,❌,✅,❌,40.3,❌,❌,—
MNDRS,47.6,✅,❌,✅,❌,40.3,✅,✅,—
MEGMT,55.3,❌,❌,❌,❌,40.4,❌,❌,—
SAMAT,43.0,✅,❌,❌,❌,40.5,❌,❌,—
AGYO,49.4,✅,❌,✅,❌,40.6,❌,❌,—
GLRYH,45.3,✅,❌,✅,❌,40.7,✅,✅,—
YYLGD,46.5,✅,❌,✅,❌,40.7,❌,❌,—
BRISA,47.8,❌,❌,❌,❌,40.7,❌,❌,—
CIMSA,52.3,✅,❌,✅,❌,40.7,❌,❌,—
KONYA,38.5,✅,❌,✅,❌,40.8,❌,✅,—
GWIND,47.1,❌,❌,❌,❌,41.0,✅,❌,—
ATLAS,50.0,❌,❌,❌,❌,41.1,✅,❌,—
SASA,39.5,❌,❌,❌,❌,41.2,❌,❌,—
ALGYO,48.5,✅,❌,✅,❌,41.2,❌,❌,—
BIENY,34.3,✅,❌,✅,❌,41.3,✅,✅,—
DOFER,44.3,✅,❌,✅,❌,41.3,✅,✅,—
GOKNR,45.5,❌,❌,❌,❌,41.4,✅,❌,—
UMPAS,56.5,❌,❌,❌,❌,41.4,❌,✅,—
LINK,42.3,❌,❌,❌,❌,41.4,❌,❌,—
AYCES,47.9,❌,❌,❌,✅,41.4,❌,❌,—
MAGEN,55.1,❌,❌,❌,❌,41.4,❌,❌,—
YONGA,43.6,❌,❌,❌,❌,41.5,✅,❌,—
BASCM,51.5,❌,❌,❌,❌,41.6,❌,❌,—
MAKIM,44.0,❌,❌,❌,❌,41.6,❌,❌,—
ELITE,46.0,✅,❌,✅,❌,41.7,✅,❌,—
KUYAS,58.5,❌,❌,❌,✅,41.8,❌,❌,—
SUMAS,46.9,❌,❌,❌,❌,41.8,❌,❌,—
AFYON,51.1,❌,❌,❌,✅,41.9,❌,❌,—
MGROS,55.5,❌,❌,❌,❌,41.9,✅,❌,—
CRDFA,61.4,❌,❌,❌,✅,41.9,❌,❌,—
ISCTR,49.8,❌,❌,❌,❌,41.9,❌,❌,—
VERTU,47.9,✅,❌,✅,❌,42.0,✅,❌,—
PENTA,42.8,✅,✅,✅,❌,42.2,❌,❌,—
MAVI,51.1,❌,❌,❌,❌,42.2,❌,❌,—
YAPRK,42.8,✅,❌,✅,❌,42.2,❌,❌,—
OYAYO,53.8,✅,❌,✅,✅,42.2,❌,❌,—
CLEBI,48.0,✅,❌,✅,❌,42.3,✅,✅,—
OZKGY,50.4,❌,❌,❌,✅,42.3,❌,❌,—
PAMEL,43.5,❌,❌,❌,❌,42.4,❌,❌,—
ALCAR,42.1,❌,❌,❌,❌,42.4,❌,❌,—
MARBL,44.0,✅,❌,✅,❌,42.4,❌,❌,—
BVSAN,50.3,❌,❌,❌,❌,42.4,❌,❌,—
GZNMI,43.2,❌,❌,❌,❌,42.5,✅,✅,—
ISKPL,50.6,❌,❌,❌,❌,42.6,❌,❌,—
CMBTN,40.6,❌,❌,❌,❌,42.8,❌,❌,—
OTKAR,42.5,✅,❌,✅,❌,42.9,✅,✅,—
IZENR,48.5,❌,❌,❌,❌,43.0,❌,❌,—
DNISI,49.3,✅,❌,✅,✅,43.0,❌,❌,—
AZTEK,45.9,❌,❌,❌,❌,43.0,❌,❌,—
PETUN,50.4,✅,❌,✅,❌,43.0,❌,❌,—
ULKER,48.9,✅,❌,✅,❌,43.2,✅,✅,—
PINSU,55.2,❌,❌,❌,❌,43.2,❌,❌,—
GOLTS,47.1,✅,❌,✅,❌,43.2,✅,✅,—
YAYLA,48.7,✅,❌,✅,❌,43.2,❌,✅,—
DZGYO,51.0,✅,❌,✅,✅,43.2,❌,❌,—
ULUFA,48.4,✅,❌,✅,❌,43.3,❌,❌,—
DENGE,44.9,❌,❌,❌,❌,43.3,✅,✅,—
TSKB,50.3,✅,❌,✅,❌,43.5,❌,❌,—
ECILC,53.1,✅,❌,✅,✅,43.5,❌,✅,—
DESPC,46.1,❌,❌,❌,❌,43.5,✅,❌,—
KLNMA,43.2,❌,✅,❌,❌,43.5,❌,❌,—
ALCTL,50.8,❌,❌,❌,❌,43.6,❌,❌,—
VAKKO,49.6,❌,❌,❌,✅,43.6,❌,❌,—
FLAP,51.0,✅,❌,✅,❌,43.7,❌,❌,—
ONCSM,56.2,❌,❌,❌,✅,43.7,❌,❌,—
KAPLM,56.4,❌,❌,❌,❌,43.8,✅,❌,—
HDFGS,50.1,❌,❌,❌,✅,43.8,✅,❌,—
KFEIN,48.4,✅,❌,✅,❌,43.9,❌,❌,—
NTGAZ,60.1,❌,❌,❌,❌,43.9,❌,❌,—
TUREX,46.1,✅,❌,✅,❌,43.9,✅,✅,—
LYDHO,58.5,❌,❌,❌,✅,43.9,❌,❌,—
ENERY,56.8,❌,❌,❌,❌,44.0,❌,❌,—
SOKE,51.6,❌,❌,❌,❌,44.1,❌,❌,—
ACSEL,51.5,❌,❌,❌,❌,44.1,❌,❌,—
A1YEN,50.1,✅,❌,✅,❌,44.2,✅,❌,—
EUYO,53.2,❌,❌,❌,❌,44.2,❌,❌,—
TERA,55.4,✅,❌,✅,✅,44.3,✅,✅,—
MAALT,51.3,✅,❌,✅,❌,44.4,❌,❌,—
TOASO,55.8,❌,❌,❌,✅,44.4,❌,❌,—
GEDZA,51.5,✅,❌,✅,❌,44.6,❌,❌,—
FRIGO,53.3,✅,❌,✅,❌,44.6,❌,✅,—
KTSKR,54.3,❌,❌,❌,❌,44.6,❌,❌,—
KOPOL,46.2,✅,❌,✅,❌,44.7,❌,❌,—
TDGYO,48.6,❌,❌,❌,❌,44.7,❌,✅,—
QUAGR,44.5,❌,❌,❌,❌,44.7,✅,❌,—
LIDFA,59.6,❌,❌,❌,❌,44.8,❌,❌,—
NUHCM,49.1,✅,❌,✅,❌,44.8,❌,❌,—
GARFA,52.9,❌,❌,❌,✅,44.9,❌,❌,—
BRKSN,48.6,✅,❌,✅,❌,44.9,❌,❌,—
BAKAB,51.9,❌,❌,❌,❌,44.9,❌,❌,—
BALAT,53.7,✅,❌,✅,❌,44.9,❌,✅,—
AVOD,51.6,✅,❌,✅,❌,45.0,✅,❌,—
BRLSM,48.8,✅,❌,✅,❌,45.1,❌,❌,—
BANVT,43.6,✅,❌,✅,❌,45.1,❌,❌,—
NUGYO,50.4,❌,❌,❌,❌,45.2,✅,❌,—
INTEK,43.2,❌,❌,❌,❌,45.2,❌,❌,—
KAREL,47.7,❌,❌,❌,❌,45.2,❌,❌,—
INTEM,50.9,✅,❌,✅,❌,45.3,❌,✅,—
OBASE,51.8,❌,❌,❌,❌,45.3,❌,❌,—
GLBMD,51.6,✅,❌,✅,❌,45.5,❌,❌,—
SNPAM,50.7,✅,❌,✅,✅,45.6,✅,✅,—
INGRM,47.6,✅,❌,✅,❌,45.7,❌,❌,—
SEYKM,47.6,❌,❌,❌,❌,45.7,❌,❌,—
AVHOL,48.8,❌,❌,❌,❌,45.7,❌,❌,—
MSGYO,56.5,❌,❌,❌,✅,45.8,❌,❌,—
EGSER,46.5,✅,❌,✅,❌,45.8,❌,❌,—
THYAO,54.2,❌,❌,❌,❌,45.8,❌,❌,—
EKGYO,55.2,✅,❌,✅,❌,46.0,✅,✅,—
MERIT,52.7,❌,❌,❌,❌,46.0,❌,❌,—
AGHOL,54.1,❌,❌,❌,✅,46.1,✅,❌,—
EDIP,57.6,✅,❌,✅,✅,46.1,❌,❌,—
SKTAS,44.7,✅,❌,✅,❌,46.2,✅,✅,—
IHAAS,55.5,✅,❌,✅,❌,46.2,❌,❌,—
DYOBY,47.7,✅,❌,✅,❌,46.3,✅,✅,—
SMRTG,46.9,❌,✅,❌,❌,46.3,❌,❌,—
TCELL,56.8,✅,❌,✅,❌,46.5,❌,❌,—
BNTAS,43.9,❌,❌,❌,✅,46.5,❌,❌,—
KLMSN,50.8,✅,❌,✅,✅,46.5,✅,✅,—
SKYLP,58.5,❌,❌,❌,✅,46.5,❌,❌,—
PRKME,48.3,✅,❌,✅,❌,46.5,❌,❌,—
VAKBN,55.4,✅,❌,✅,✅,46.6,❌,❌,—
YUNSA,55.2,❌,❌,❌,✅,46.7,❌,❌,—
BASGZ,66.5,❌,❌,❌,✅,46.8,✅,❌,—
LOGO,53.9,✅,❌,✅,❌,46.8,✅,✅,—
DERIM,52.5,✅,❌,✅,✅,47.0,❌,❌,—
TURGG,49.7,✅,❌,✅,✅,47.0,✅,✅,—
TKNSA,45.1,✅,❌,✅,❌,47.1,✅,✅,—
ADEL,43.4,✅,✅,✅,❌,47.2,❌,✅,—
GSRAY,34.5,✅,✅,✅,❌,47.3,✅,✅,—
GSDHO,54.0,✅,❌,✅,✅,47.3,✅,❌,—
PNLSN,49.5,❌,❌,❌,❌,47.3,✅,❌,—
OYAKC,52.2,✅,❌,✅,❌,47.4,❌,✅,—
EUHOL,52.3,✅,❌,✅,✅,47.5,❌,✅,—
SAHOL,52.8,✅,❌,✅,❌,47.5,❌,❌,—
FADE,51.4,✅,❌,✅,✅,47.6,❌,❌,—
DOGUB,60.4,❌,❌,❌,❌,47.6,✅,❌,—
BURVA,61.4,✅,❌,✅,❌,47.6,❌,❌,—
EPLAS,49.1,✅,❌,✅,❌,47.6,✅,✅,—
EMNIS,43.5,✅,❌,✅,❌,47.7,❌,✅,—
KNFRT,50.0,✅,❌,✅,❌,47.7,✅,✅,—
AKENR,51.1,✅,❌,✅,❌,47.7,❌,❌,—
DOAS,53.6,❌,❌,❌,✅,47.8,❌,❌,—
BAGFS,49.3,✅,❌,✅,❌,47.8,✅,✅,—
BIOEN,48.6,✅,❌,✅,❌,47.8,✅,✅,—
GUBRF,58.6,✅,❌,✅,✅,47.8,✅,❌,—
EKSUN,49.5,✅,✅,✅,❌,47.8,✅,❌,—
OZGYO,61.3,❌,❌,❌,❌,47.9,❌,❌,—
ISBIR,44.7,✅,❌,✅,❌,48.0,✅,✅,—
ECZYT,58.7,✅,❌,✅,✅,48.1,❌,❌,—
TURSG,65.4,❌,❌,❌,❌,48.2,❌,❌,—
AKBNK,53.7,✅,❌,✅,❌,48.2,❌,✅,—
TAVHL,55.0,✅,❌,✅,❌,48.3,❌,✅,—
SARKY,56.4,✅,❌,✅,❌,48.4,❌,❌,—
AYEN,58.3,✅,❌,✅,✅,48.4,❌,❌,—
MEPET,61.7,✅,❌,✅,❌,48.5,✅,✅,—
YKBNK,53.9,✅,❌,✅,✅,48.5,❌,✅,—
BESLR,50.0,✅,❌,✅,❌,48.5,✅,✅,—
QNBFK,45.5,❌,✅,❌,❌,48.6,❌,✅,—
GARAN,55.3,✅,❌,✅,✅,48.6,❌,✅,—
AEFES,56.3,❌,❌,❌,❌,48.7,✅,❌,—
IZFAS,65.2,❌,❌,❌,❌,48.7,❌,❌,—
ULUUN,57.1,✅,❌,✅,✅,48.8,❌,❌,—
OZRDN,66.1,❌,❌,❌,❌,48.8,❌,❌,—
MOBTL,65.0,❌,❌,❌,✅,48.8,❌,❌,—
PETKM,52.7,✅,❌,✅,❌,48.9,✅,❌,—
DGGYO,51.6,❌,❌,❌,✅,48.9,❌,❌,—
EGGUB,57.4,✅,❌,✅,✅,49.0,✅,✅,—
TATGD,50.1,❌,✅,❌,❌,49.1,❌,❌,—
DOHOL,60.7,❌,❌,❌,❌,49.2,❌,❌,—
FMIZP,51.5,✅,❌,✅,❌,49.3,❌,✅,—
RODRG,54.7,✅,❌,✅,❌,49.3,❌,❌,—
ORMA,51.2,✅,❌,✅,❌,49.5,✅,✅,—
AKFYE,58.0,❌,✅,❌,❌,49.6,❌,❌,—
KRGYO,41.5,✅,✅,✅,❌,49.7,❌,✅,—
GOZDE,51.2,❌,❌,❌,✅,49.9,❌,❌,—
ODAS,55.1,❌,✅,❌,❌,49.9,❌,❌,—
BSOKE,57.5,❌,❌,❌,✅,50.1,❌,❌,—
GATEG,65.1,✅,❌,✅,✅,50.2,❌,✅,—
DOKTA,49.5,✅,✅,✅,❌,50.3,✅,✅,—
CUSAN,52.4,✅,❌,✅,✅,50.4,❌,✅,—
SANEL,64.1,❌,✅,❌,❌,50.5,❌,❌,—
ANHYT,59.1,❌,❌,❌,✅,50.5,❌,❌,—
TRENJ,61.0,✅,❌,✅,✅,50.6,❌,❌,—
GOODY,48.8,✅,✅,✅,✅,50.8,❌,✅,—
MERCN,53.2,✅,❌,✅,❌,50.9,✅,❌,—
CEOEM,49.4,✅,✅,✅,❌,51.0,✅,✅,—
AKSA,56.4,❌,❌,❌,✅,51.0,❌,❌,—
EGPRO,60.6,✅,❌,✅,❌,51.2,❌,❌,—
MRSHL,53.8,✅,✅,✅,❌,51.3,❌,❌,—
AKSEN,68.0,❌,✅,❌,✅,51.3,❌,❌,—
SDTTR,53.8,✅,✅,✅,✅,51.3,❌,❌,—
ZRGYO,55.7,✅,❌,✅,✅,51.3,✅,✅,—
BOSSA,52.8,✅,✅,✅,✅,51.4,❌,✅,—
ERSU,59.2,✅,✅,✅,❌,51.4,❌,❌,—
DMSAS,52.9,✅,❌,✅,❌,51.4,✅,✅,—
TRALT,62.7,✅,✅,✅,✅,51.4,✅,❌,—
BRKO,55.9,✅,✅,✅,✅,51.5,❌,✅,—
BAYRK,49.4,✅,❌,✅,❌,51.8,✅,✅,—
TRMET,61.4,✅,❌,✅,✅,51.9,✅,❌,—
NTHOL,55.6,❌,❌,❌,✅,52.1,❌,✅,—
TABGD,61.6,✅,❌,✅,❌,52.2,❌,✅,—
TMPOL,64.3,✅,✅,✅,✅,52.6,❌,❌,—
BRMEN,57.7,❌,✅,❌,✅,52.7,❌,❌,—
CWENE,63.7,✅,✅,✅,✅,52.8,✅,❌,—
HEDEF,60.4,❌,✅,❌,✅,52.8,❌,❌,—
BLUME,57.0,✅,❌,✅,❌,52.8,✅,✅,—
RYSAS,65.9,✅,✅,✅,✅,52.8,❌,❌,—
ALBRK,61.1,✅,❌,✅,❌,53.1,✅,✅,—
GEDIK,60.4,✅,✅,✅,✅,53.1,✅,❌,—
OSMEN,37.7,✅,✅,✅,❌,53.2,✅,✅,—
HUNER,50.9,✅,✅,✅,❌,53.2,❌,✅,—
RNPOL,62.3,✅,✅,✅,❌,53.3,✅,✅,—
AHGAZ,59.4,❌,❌,❌,❌,53.3,❌,❌,—
TNZTP,57.5,❌,❌,❌,✅,53.3,❌,❌,—
BYDNR,62.9,✅,✅,✅,❌,53.4,❌,❌,—
SUNTK,53.3,❌,❌,❌,❌,53.4,❌,✅,—
YEOTK,64.5,❌,✅,❌,❌,53.4,❌,❌,—
ARSAN,62.9,✅,❌,✅,❌,53.5,✅,✅,—
ISDMR,66.7,❌,✅,❌,✅,53.6,✅,❌,—
MPARK,62.4,✅,❌,✅,❌,53.6,✅,✅,—
PSGYO,64.4,❌,✅,❌,✅,53.7,❌,❌,—
DGATE,64.6,❌,✅,❌,✅,53.7,❌,❌,—
GRSEL,62.2,❌,❌,❌,✅,53.8,❌,✅,—
EGEPO,73.8,❌,✅,❌,✅,53.8,❌,❌,—
CCOLA,42.2,❌,✅,❌,❌,53.8,❌,❌,—
MACKO,57.0,✅,❌,✅,❌,53.9,✅,✅,—
ENJSA,69.8,✅,❌,✅,❌,54.0,✅,✅,—
EREGL,63.1,❌,✅,❌,✅,54.0,✅,❌,—
AGESA,68.9,❌,❌,❌,✅,54.1,✅,❌,—
ATEKS,51.9,✅,✅,✅,✅,54.2,✅,❌,—
ICBCT,60.6,❌,✅,❌,✅,54.2,❌,❌,—
ANSGR,64.3,✅,✅,✅,❌,54.4,❌,❌,—
AYDEM,56.7,✅,✅,✅,❌,54.4,✅,✅,—
ISFIN,61.2,✅,❌,✅,❌,54.5,❌,✅,—
ISBTR,53.3,✅,✅,✅,❌,54.6,❌,✅,—
TRCAS,65.5,✅,❌,✅,✅,54.7,❌,✅,—
SAYAS,54.0,✅,✅,✅,❌,54.8,❌,✅,—
ESCAR,57.2,✅,✅,✅,❌,54.8,✅,❌,—
YGGYO,79.8,✅,✅,✅,✅,54.9,❌,❌,—
PSDTC,57.6,❌,❌,❌,❌,54.9,❌,✅,—
TRGYO,73.7,❌,❌,❌,✅,55.1,✅,❌,—
DIRIT,53.1,✅,✅,✅,❌,55.2,❌,✅,—
