Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
PARSN,41.2,❌,❌,❌,❌,33.1,❌,❌,—
RTALB,45.5,❌,❌,❌,❌,33.1,❌,❌,—
CEMTS,45.1,❌,❌,❌,✅,33.1,❌,❌,—
SAFKR,47.6,❌,❌,❌,❌,33.1,❌,❌,—
DERHL,45.7,❌,❌,❌,❌,33.2,❌,❌,—
PKENT,35.8,❌,❌,❌,❌,33.2,❌,❌,—
VKING,40.8,❌,❌,❌,❌,33.2,❌,❌,—
MEGMT,45.2,✅,❌,✅,❌,33.3,❌,❌,—
ADESE,44.5,❌,❌,❌,❌,33.8,❌,✅,—
OYLUM,43.9,❌,❌,❌,❌,33.9,❌,❌,—
YONGA,40.9,❌,❌,❌,❌,33.9,❌,❌,—
EUREN,36.8,❌,✅,❌,❌,34.0,❌,✅,—
ATAKP,38.3,❌,❌,❌,❌,34.0,❌,❌,—
ANGEN,38.2,❌,❌,❌,❌,34.1,❌,❌,—
BRYAT,44.8,❌,❌,❌,❌,34.2,❌,❌,—
MEKAG,41.7,✅,❌,✅,❌,34.2,❌,✅,—
IHLGM,43.6,❌,❌,❌,❌,34.3,❌,✅,—
YATAS,45.4,❌,❌,❌,❌,34.3,❌,❌,—
SOKE,43.5,❌,❌,❌,❌,34.5,❌,❌,—
FENER,34.5,❌,✅,❌,❌,34.6,❌,✅,—
VRGYO,35.5,✅,✅,✅,❌,34.6,❌,✅,—
KUTPO,46.4,❌,❌,❌,❌,34.7,❌,❌,—
GRNYO,48.7,❌,❌,❌,❌,34.8,❌,❌,—
KLSER,26.4,❌,✅,❌,❌,34.8,❌,❌,—
LYDYE,49.1,✅,❌,✅,❌,34.9,❌,❌,—
DOFER,41.8,❌,❌,❌,❌,35.0,❌,❌,—
HTTBT,46.0,❌,❌,❌,❌,35.0,❌,❌,—
MEDTR,40.7,❌,❌,❌,❌,35.1,❌,❌,—
ERCB,34.5,❌,❌,❌,❌,35.2,❌,❌,—
LUKSK,46.2,✅,❌,✅,✅,35.3,❌,❌,—
DESA,45.2,❌,❌,❌,✅,35.3,❌,❌,—
TLMAN,43.2,❌,❌,❌,❌,35.3,❌,❌,—
KIMMR,50.8,❌,❌,❌,❌,35.3,❌,❌,—
ALKA,47.4,❌,❌,❌,❌,35.3,❌,❌,—
MZHLD,40.7,❌,❌,❌,❌,35.4,❌,❌,—
BURCE,49.8,❌,❌,❌,❌,35.4,❌,❌,—
FROTO,44.8,❌,❌,❌,❌,35.4,❌,❌,—
MMCAS,45.9,❌,❌,❌,❌,35.5,❌,❌,—
MIATK,43.6,❌,❌,❌,❌,35.5,❌,❌,—
TATEN,41.3,❌,❌,❌,❌,35.5,❌,❌,—
BFREN,33.2,❌,✅,❌,❌,35.7,❌,✅,—
KSTUR,42.9,❌,❌,❌,❌,35.7,❌,❌,—
CONSE,36.9,✅,❌,✅,❌,35.8,❌,✅,—
PRKAB,46.0,❌,❌,❌,❌,35.9,❌,❌,—
SELVA,43.4,❌,❌,❌,❌,35.9,❌,❌,—
RUZYE,46.0,❌,❌,❌,❌,36.0,❌,❌,—
IZINV,46.1,❌,❌,❌,❌,36.1,❌,❌,—
TTKOM,49.4,❌,❌,❌,✅,36.2,❌,❌,—
TUCLK,37.3,❌,❌,❌,❌,36.2,❌,✅,—
SRVGY,40.3,❌,❌,❌,❌,36.2,❌,❌,—
YUNSA,49.7,❌,❌,❌,✅,36.3,❌,❌,—
SKBNK,46.6,✅,❌,✅,❌,36.3,❌,❌,—
ARENA,42.5,❌,❌,❌,❌,36.3,❌,❌,—
SILVR,43.6,❌,❌,❌,❌,36.3,❌,❌,—
COSMO,45.1,❌,❌,❌,❌,36.4,❌,✅,—
ORCAY,35.3,❌,✅,❌,❌,36.4,❌,❌,—
MGROS,50.8,❌,❌,❌,❌,36.5,❌,❌,—
ULKER,45.7,❌,❌,❌,❌,36.6,❌,❌,—
DAPGM,45.9,❌,❌,❌,❌,36.6,❌,❌,—
OYYAT,46.9,❌,❌,❌,❌,36.7,❌,❌,—
POLTK,38.5,❌,❌,❌,❌,36.7,❌,❌,—
SNICA,33.4,❌,❌,❌,❌,36.8,❌,❌,—
CLEBI,45.7,❌,❌,❌,❌,36.9,❌,❌,—
LKMNH,46.2,✅,❌,✅,✅,37.0,❌,❌,—
BERA,43.4,✅,❌,❌,❌,37.0,❌,❌,—
VERTU,46.2,❌,❌,❌,❌,37.0,❌,❌,—
ELITE,43.8,❌,❌,❌,❌,37.0,❌,❌,—
VKFYO,46.9,❌,❌,❌,❌,37.0,❌,❌,—
ONCSM,50.3,❌,❌,❌,❌,37.0,❌,❌,—
KLKIM,45.2,❌,❌,❌,❌,37.1,❌,❌,—
BEYAZ,45.7,❌,❌,❌,❌,37.2,❌,❌,—
ZOREN,38.1,✅,❌,✅,❌,37.2,✅,✅,—
KRSTL,49.8,❌,❌,❌,❌,37.2,❌,❌,—
ISYAT,44.0,❌,❌,❌,❌,37.3,❌,❌,—
IZENR,42.1,❌,❌,❌,❌,37.3,❌,❌,—
BRISA,46.3,✅,❌,✅,❌,37.3,❌,❌,—
DITAS,46.7,❌,❌,❌,❌,37.3,❌,❌,—
HEKTS,33.7,❌,✅,❌,❌,37.4,❌,❌,—
IDGYO,44.4,❌,❌,❌,❌,37.4,❌,❌,—
SMART,45.0,❌,❌,❌,❌,37.4,❌,❌,—
CEMAS,45.6,❌,❌,❌,❌,37.4,❌,❌,—
LINK,41.2,❌,❌,❌,❌,37.7,❌,❌,—
PENGD,50.1,❌,❌,❌,✅,37.7,❌,❌,—
TUREX,44.7,❌,❌,❌,❌,37.8,❌,❌,—
AZTEK,43.7,❌,❌,❌,❌,37.8,❌,❌,—
PAMEL,42.1,❌,❌,❌,❌,37.9,❌,❌,—
SISE,48.1,❌,❌,❌,❌,37.9,❌,❌,—
GWIND,45.4,❌,❌,❌,❌,37.9,❌,❌,—
VESBE,33.9,✅,✅,✅,❌,38.0,✅,✅,—
TKNSA,41.7,❌,❌,❌,❌,38.0,❌,❌,—
IHEVA,45.2,❌,❌,❌,❌,38.1,❌,❌,—
AKFGY,50.7,❌,❌,❌,❌,38.3,❌,❌,—
ORMA,46.6,❌,❌,❌,❌,38.3,❌,❌,—
ESEN,43.9,❌,❌,❌,❌,38.4,❌,✅,—
GLCVY,47.6,❌,❌,❌,❌,38.5,❌,✅,—
GZNMI,41.9,❌,❌,❌,❌,38.6,❌,❌,—
KAPLM,53.2,❌,❌,❌,❌,38.6,❌,❌,—
MAKTK,47.0,❌,❌,❌,❌,38.6,❌,✅,—
ALKIM,45.9,❌,❌,❌,✅,38.7,❌,❌,—
BAYRK,45.3,❌,❌,❌,❌,38.8,❌,❌,—
CIMSA,50.7,❌,❌,❌,❌,38.8,❌,❌,—
INVEO,44.3,❌,❌,❌,❌,38.8,❌,❌,—
AVHOL,45.2,❌,❌,❌,❌,38.9,❌,❌,—
TSGYO,42.5,❌,❌,❌,❌,38.9,❌,❌,—
ATLAS,47.8,❌,❌,❌,❌,38.9,❌,❌,—
AKSUE,53.6,❌,❌,❌,❌,39.1,❌,❌,—
BAKAB,47.7,❌,❌,❌,❌,39.1,❌,❌,—
ALFAS,42.4,❌,❌,❌,❌,39.1,❌,❌,—
YAYLA,46.6,❌,❌,❌,❌,39.2,❌,❌,—
JANTS,39.9,❌,❌,❌,❌,39.3,❌,✅,—
ICUGS,51.3,❌,❌,❌,❌,39.3,❌,❌,—
YYLGD,46.1,❌,❌,❌,❌,39.4,❌,❌,—
ZEDUR,45.1,❌,❌,❌,❌,39.5,❌,❌,—
MAVI,49.9,❌,❌,❌,❌,39.5,❌,❌,—
BLCYT,46.2,❌,❌,❌,❌,39.5,❌,✅,—
GLRYH,43.6,❌,❌,❌,❌,39.6,❌,❌,—
OYAYO,51.6,❌,❌,❌,✅,39.7,❌,❌,—
ALCTL,47.8,❌,❌,❌,❌,39.7,❌,❌,—
KFEIN,46.7,❌,❌,❌,❌,39.7,❌,❌,—
GOLTS,45.1,❌,❌,❌,❌,39.7,❌,❌,—
MAGEN,53.2,❌,❌,❌,❌,39.8,❌,❌,—
CMBTN,39.5,❌,❌,❌,❌,39.9,❌,❌,—
ULUFA,52.9,✅,❌,✅,❌,40.0,❌,❌,—
AGYO,48.5,❌,❌,❌,❌,40.1,❌,❌,—
OSMEN,37.0,❌,✅,❌,❌,40.1,❌,❌,—
DZGYO,49.6,✅,❌,✅,✅,40.1,❌,❌,—
HLGYO,56.8,❌,❌,❌,✅,40.2,❌,❌,—
HEDEF,50.7,❌,❌,❌,✅,40.4,❌,❌,—
MERCN,48.1,✅,❌,✅,❌,40.5,❌,❌,—
BANVT,42.2,❌,❌,❌,❌,40.5,❌,❌,—
TCELL,53.1,✅,❌,✅,❌,40.6,❌,❌,—
PAPIL,44.3,❌,❌,❌,❌,40.6,❌,✅,—
BIZIM,43.6,✅,❌,✅,❌,40.6,❌,❌,—
CASA,42.8,✅,❌,✅,❌,40.6,✅,✅,—
SAMAT,43.2,❌,❌,❌,❌,40.7,❌,❌,—
TEKTU,47.2,❌,❌,❌,❌,40.7,❌,✅,—
CANTE,41.6,❌,❌,❌,❌,40.7,✅,✅,—
KAREL,45.2,❌,❌,❌,❌,40.7,❌,❌,—
KENT,37.3,❌,❌,❌,❌,40.8,❌,✅,—
KTSKR,51.5,❌,❌,❌,❌,40.8,❌,❌,—
YAPRK,42.3,❌,❌,❌,❌,40.9,❌,❌,—
ALGYO,47.9,❌,❌,❌,❌,41.0,❌,❌,—
SEYKM,45.8,❌,❌,❌,❌,41.0,❌,❌,—
EKSUN,45.8,❌,❌,❌,❌,41.1,❌,❌,—
ACSEL,50.1,❌,❌,❌,❌,41.1,❌,❌,—
A1YEN,48.1,❌,❌,❌,❌,41.2,❌,❌,—
SNPAM,49.6,❌,❌,❌,✅,41.2,❌,❌,—
UMPAS,56.5,✅,❌,❌,❌,41.2,❌,✅,—
VKGYO,54.6,❌,❌,❌,✅,41.2,❌,❌,—
ULAS,46.8,✅,❌,✅,❌,41.3,✅,✅,—
INTEM,48.9,❌,❌,❌,❌,41.3,❌,❌,—
SUMAS,46.6,❌,❌,❌,❌,41.4,❌,❌,—
KZGYO,43.7,✅,❌,✅,❌,41.4,❌,✅,—
KLMSN,48.7,❌,❌,❌,✅,41.5,❌,❌,—
AYCES,47.6,✅,❌,✅,❌,41.5,❌,❌,—
SKYLP,54.7,✅,❌,✅,✅,41.5,❌,❌,—
MAKIM,43.3,❌,❌,❌,❌,41.6,❌,❌,—
EUHOL,49.8,✅,❌,✅,✅,41.6,❌,❌,—
NUHCM,47.6,❌,❌,❌,❌,41.6,❌,❌,—
ISSEN,41.1,✅,✅,✅,❌,41.7,✅,✅,—
KOPOL,44.2,❌,❌,❌,❌,41.7,❌,❌,—
AEFES,52.8,✅,❌,✅,❌,41.7,❌,❌,—
OTKAR,41.5,❌,❌,❌,❌,41.7,❌,✅,—
DOAS,50.8,❌,❌,❌,✅,41.8,❌,❌,—
ECILC,51.7,❌,❌,❌,✅,41.8,❌,✅,—
PINSU,54.3,❌,❌,❌,✅,41.9,❌,❌,—
BVSAN,49.9,❌,❌,❌,❌,41.9,❌,❌,—
ISMEN,50.0,✅,❌,✅,❌,42.0,✅,✅,—
SASA,39.6,❌,❌,❌,❌,42.0,❌,❌,—
DENGE,44.2,❌,❌,❌,❌,42.1,❌,❌,—
KAYSE,43.5,❌,❌,❌,❌,42.2,❌,✅,—
HDFGS,49.6,✅,❌,✅,❌,42.2,❌,❌,—
HUBVC,49.2,✅,❌,✅,❌,42.3,✅,✅,—
TTRAK,41.0,✅,❌,✅,❌,42.3,❌,✅,—
VAKKO,49.3,❌,❌,❌,✅,42.3,❌,❌,—
TOASO,54.2,❌,❌,❌,❌,42.3,❌,❌,—
QUAGR,43.6,❌,❌,❌,❌,42.4,❌,❌,—
GSDHO,50.9,❌,❌,❌,✅,42.4,❌,❌,—
BALAT,52.0,✅,❌,✅,❌,42.4,❌,✅,—
PNLSN,47.4,❌,❌,❌,❌,42.4,❌,❌,—
SANKO,46.8,✅,❌,✅,❌,42.5,✅,✅,—
SNGYO,48.5,❌,❌,❌,❌,42.6,❌,✅,—
ISKPL,50.5,❌,❌,❌,✅,42.7,❌,❌,—
CRDFA,60.9,✅,❌,✅,✅,42.7,✅,❌,—
GLBMD,50.2,✅,❌,✅,❌,42.7,❌,❌,—
ALCAR,42.6,✅,❌,✅,❌,42.8,✅,❌,—
KLNMA,42.9,❌,✅,❌,❌,42.8,❌,❌,—
DYOBY,46.6,❌,❌,❌,❌,42.8,❌,❌,—
EGSER,45.2,❌,❌,❌,❌,42.8,❌,❌,—
GSRAY,34.1,❌,✅,❌,❌,42.8,❌,✅,—
PLTUR,47.7,✅,❌,✅,❌,42.8,❌,❌,—
HATEK,45.4,✅,❌,✅,❌,42.8,✅,❌,—
THYAO,52.0,❌,❌,❌,❌,42.8,❌,❌,—
OBASE,50.2,❌,❌,❌,❌,42.9,❌,❌,—
EMNIS,41.9,❌,❌,❌,❌,42.9,❌,❌,—
IHAAS,52.9,❌,❌,❌,❌,42.9,❌,❌,—
ISGSY,58.2,❌,❌,❌,✅,43.0,❌,❌,—
QNBFK,43.9,❌,❌,❌,❌,43.2,❌,❌,—
BIENY,35.2,❌,✅,❌,❌,43.2,❌,✅,—
LIDFA,57.2,❌,❌,❌,❌,43.2,❌,❌,—
GEDIK,55.0,❌,❌,❌,❌,43.3,❌,❌,—
BURVA,57.9,❌,❌,❌,❌,43.4,❌,❌,—
ATEKS,47.8,❌,❌,❌,✅,43.5,❌,❌,—
DOGUB,55.8,✅,❌,✅,❌,43.5,✅,❌,—
INTEK,42.3,❌,❌,❌,❌,43.5,❌,❌,—
TAVHL,52.4,❌,❌,❌,❌,43.6,❌,❌,—
KONYA,39.9,❌,❌,❌,❌,43.6,❌,✅,—
TSKB,50.3,✅,❌,✅,❌,43.6,❌,❌,—
AFYON,51.5,❌,❌,❌,✅,43.6,❌,❌,—
MERIT,51.6,❌,❌,❌,❌,43.6,❌,❌,—
ECZYT,56.3,❌,❌,❌,✅,43.6,❌,❌,—
AYEN,54.9,❌,❌,❌,✅,43.7,❌,❌,—
INGRM,46.6,✅,❌,✅,❌,44.0,❌,❌,—
MTRYO,52.9,✅,❌,✅,❌,44.0,❌,❌,—
ISCTR,50.8,✅,❌,✅,✅,44.2,❌,❌,—
LOGO,52.8,❌,❌,❌,❌,44.2,❌,❌,—
PENTA,43.5,✅,✅,✅,❌,44.3,❌,❌,—
GRSEL,56.1,✅,❌,✅,❌,44.3,❌,❌,—
DESPC,46.5,❌,❌,❌,❌,44.3,❌,❌,—
BESLR,48.4,✅,❌,✅,❌,44.4,❌,❌,—
SARKY,54.4,❌,❌,❌,❌,44.4,❌,❌,—
DOKTA,47.1,❌,❌,❌,❌,44.4,❌,❌,—
TMPOL,57.5,❌,❌,❌,❌,44.5,❌,❌,—
BAGFS,47.9,❌,❌,❌,❌,44.5,❌,✅,—
BRKSN,48.5,❌,❌,❌,❌,44.5,❌,❌,—
MSGYO,55.3,✅,❌,✅,✅,44.5,✅,❌,—
EUYO,53.0,✅,❌,✅,❌,44.6,✅,❌,—
TABGD,56.8,❌,❌,❌,❌,44.7,❌,❌,—
DNISI,49.7,❌,❌,❌,✅,44.7,❌,❌,—
PNSUT,50.2,❌,❌,❌,✅,44.8,✅,✅,—
NUGYO,50.4,✅,❌,✅,❌,44.8,❌,❌,—
MNDRS,48.5,❌,❌,❌,❌,44.8,❌,✅,—
SUWEN,42.8,✅,❌,✅,✅,44.9,✅,✅,—
EPLAS,47.8,❌,❌,❌,❌,44.9,❌,❌,—
ULUSE,54.5,❌,❌,❌,❌,44.9,❌,❌,—
BNTAS,43.4,❌,❌,❌,✅,45.0,❌,❌,—
MARBL,45.3,❌,❌,❌,❌,45.0,❌,❌,—
UFUK,58.1,❌,❌,❌,❌,45.3,❌,❌,—
DMSAS,50.0,❌,❌,❌,❌,45.3,❌,❌,—
VESTL,35.9,✅,✅,✅,❌,45.4,✅,✅,—
AKSA,53.8,❌,❌,❌,✅,45.5,❌,❌,—
MAALT,51.5,❌,❌,❌,❌,45.6,❌,❌,—
SUNTK,50.1,❌,❌,❌,❌,45.6,❌,❌,—
GATEG,61.0,❌,❌,❌,✅,45.7,❌,❌,—
AKENR,49.7,❌,❌,❌,❌,45.7,❌,❌,—
AVOD,51.8,✅,❌,✅,❌,45.7,✅,✅,—
ENKAI,62.2,❌,❌,❌,❌,45.7,❌,❌,—
MPARK,58.6,❌,❌,❌,❌,45.7,❌,❌,—
TDGYO,49.1,✅,❌,✅,❌,45.9,✅,✅,—
PEKGY,58.9,❌,❌,❌,✅,45.9,❌,❌,—
NIBAS,51.0,✅,❌,✅,❌,45.9,❌,✅,—
RNPOL,56.6,❌,❌,❌,❌,45.9,❌,❌,—
SKTAS,44.6,✅,❌,✅,❌,45.9,✅,✅,—
MEPET,59.9,❌,❌,❌,❌,46.0,❌,❌,—
IZFAS,61.2,❌,❌,❌,❌,46.0,❌,❌,—
BASCM,52.8,❌,❌,❌,❌,46.2,❌,❌,—
GEDZA,52.3,❌,❌,❌,❌,46.4,❌,❌,—
DGATE,58.6,❌,❌,❌,✅,46.4,❌,❌,—
BASGZ,66.0,❌,❌,❌,✅,46.4,❌,❌,—
ADEL,43.4,❌,✅,❌,❌,46.5,❌,❌,—
GARFA,53.3,❌,❌,❌,✅,46.5,❌,❌,—
ANSGR,60.2,❌,❌,❌,❌,46.7,❌,❌,—
DERIM,52.3,❌,❌,❌,✅,46.7,❌,❌,—
FMIZP,50.0,❌,❌,❌,❌,46.8,❌,❌,—
PETUN,51.8,❌,❌,❌,✅,46.9,❌,✅,—
KMPUR,48.6,❌,✅,❌,❌,46.9,❌,❌,—
TURSG,64.1,✅,❌,✅,❌,47.0,❌,❌,—
BOSSA,49.8,❌,❌,❌,✅,47.0,❌,❌,—
GOODY,46.1,✅,❌,✅,✅,47.0,✅,❌,—
TERA,56.5,✅,❌,✅,✅,47.1,✅,✅,—
DGGYO,50.6,✅,❌,✅,✅,47.1,❌,❌,—
YEOTK,59.1,❌,❌,❌,❌,47.1,❌,❌,—
KLGYO,49.5,✅,❌,✅,✅,47.2,❌,✅,—
CWENE,56.9,❌,❌,❌,✅,47.2,❌,❌,—
CEOEM,48.0,❌,❌,❌,❌,47.2,❌,❌,—
ISFIN,58.4,❌,❌,❌,❌,47.3,❌,❌,—
FLAP,52.3,❌,❌,❌,❌,47.3,✅,✅,—
MRSHL,50.9,❌,❌,❌,❌,47.5,❌,❌,—
ISBIR,44.6,✅,✅,✅,❌,47.7,❌,✅,—
BRMEN,54.6,❌,❌,❌,✅,47.7,❌,❌,—
TATGD,49.3,❌,✅,❌,❌,47.8,❌,❌,—
DGNMO,50.9,✅,✅,✅,❌,48.1,❌,❌,—
SMRTG,47.5,❌,✅,❌,❌,48.1,❌,❌,—
PSGYO,59.1,❌,❌,❌,❌,48.2,❌,❌,—
GOZDE,50.4,❌,❌,❌,❌,48.3,❌,❌,—
SDTTR,52.4,❌,✅,❌,✅,48.3,❌,❌,—
MOBTL,64.6,❌,❌,❌,✅,48.3,❌,❌,—
ANHYT,58.1,❌,❌,❌,✅,48.5,❌,❌,—
CUSAN,51.3,✅,❌,✅,✅,48.5,❌,❌,—
PRKME,49.4,❌,❌,❌,❌,48.6,❌,❌,—
CCOLA,41.8,✅,✅,✅,❌,49.0,✅,❌,—
PRDGS,54.5,❌,❌,❌,✅,49.0,❌,❌,—
ESCOM,57.7,❌,❌,❌,✅,49.0,❌,❌,—
KUYAS,63.6,✅,❌,✅,✅,49.1,✅,✅,—
OYAKC,52.6,❌,❌,❌,❌,49.1,❌,✅,—
ERSU,57.3,❌,❌,❌,❌,49.2,❌,❌,—
FADE,52.3,❌,✅,❌,✅,49.2,❌,❌,—
EDIP,57.1,❌,❌,❌,✅,49.3,❌,❌,—
AKSEN,65.2,✅,❌,✅,✅,49.3,❌,❌,—
PETKM,53.0,❌,❌,❌,❌,49.4,❌,❌,—
FRIGO,55.2,❌,❌,❌,❌,49.5,❌,✅,—
FONET,63.9,❌,❌,❌,❌,49.5,❌,❌,—
AYES,66.2,✅,❌,✅,✅,49.6,❌,❌,—
OZGYO,62.5,✅,❌,✅,❌,49.6,✅,❌,—
NTHOL,54.3,✅,❌,✅,✅,49.7,❌,❌,—
OZKGY,53.8,❌,❌,❌,✅,49.8,❌,✅,—
KNFRT,50.9,❌,❌,❌,❌,49.8,❌,✅,—
ICBCT,57.5,✅,❌,✅,✅,49.9,❌,❌,—
BRKO,54.9,✅,❌,✅,✅,49.9,✅,❌,—
ZRGYO,55.2,✅,❌,✅,✅,50.0,✅,✅,—
SANEL,63.9,❌,✅,❌,❌,50.0,❌,❌,—
MACKO,55.6,✅,❌,✅,❌,50.0,❌,✅,—
AKFYE,58.8,✅,✅,✅,❌,50.1,❌,❌,—
GARAN,56.0,✅,❌,✅,✅,50.1,❌,✅,—
NTGAZ,62.8,❌,❌,❌,✅,50.2,❌,❌,—
YKBNK,54.8,❌,❌,❌,✅,50.3,❌,✅,—
BMSTL,61.2,✅,❌,✅,✅,50.3,❌,❌,—
SAHOL,54.3,❌,❌,❌,✅,50.5,❌,✅,—
ULUUN,58.9,✅,✅,✅,✅,50.5,❌,❌,—
ESCAR,55.3,✅,✅,✅,❌,50.6,❌,❌,—
ODAS,55.2,✅,✅,✅,❌,50.7,❌,❌,—
AGHOL,56.0,✅,❌,✅,✅,50.7,✅,❌,—
GEREL,69.5,❌,❌,❌,✅,50.8,❌,❌,—
ETILR,49.1,❌,✅,❌,❌,50.9,❌,❌,—
AKBNK,55.0,❌,❌,❌,❌,50.9,❌,✅,—
SONME,57.9,✅,❌,✅,✅,50.9,❌,✅,—
MRGYO,47.3,✅,❌,✅,❌,51.0,✅,✅,—
TSPOR,45.6,❌,✅,❌,❌,51.1,❌,✅,—
BUCIM,45.7,✅,✅,✅,❌,51.1,✅,✅,—
TURGG,51.1,✅,❌,✅,✅,51.3,✅,✅,—
EKGYO,57.4,✅,❌,✅,✅,51.3,❌,✅,—
EGGUB,57.9,❌,❌,❌,✅,51.3,❌,✅,—
GSDDE,63.0,❌,✅,❌,✅,51.7,❌,❌,—
GUBRF,60.5,❌,❌,❌,✅,51.9,❌,✅,—
KRONT,63.1,❌,✅,❌,✅,51.9,❌,❌,—
BYDNR,62.3,❌,✅,❌,❌,52.0,✅,❌,—
BIOEN,50.6,❌,✅,❌,❌,52.0,❌,✅,—
IZMDC,63.5,❌,✅,❌,✅,52.1,❌,❌,—
KARSN,51.4,✅,✅,✅,❌,52.1,✅,✅,—
DIRIT,51.8,❌,❌,❌,✅,52.1,✅,✅,—
INFO,61.4,❌,✅,❌,✅,52.2,❌,❌,—
HKTM,48.5,❌,✅,❌,❌,52.2,❌,✅,—
EDATA,67.1,❌,✅,❌,✅,52.3,❌,❌,—
EREGL,62.5,❌,❌,❌,❌,52.4,❌,❌,—
GLYHO,69.5,❌,❌,❌,✅,52.4,❌,❌,—
DOHOL,61.5,❌,❌,❌,❌,52.4,❌,❌,—
TRALT,62.9,❌,✅,❌,✅,52.5,❌,❌,—
AKMGY,60.3,❌,✅,❌,❌,52.5,❌,❌,—
GESAN,58.8,❌,✅,❌,❌,52.7,❌,❌,—
KRGYO,42.5,❌,✅,❌,❌,52.7,❌,✅,—
AYDEM,56.3,✅,✅,✅,✅,52.7,❌,✅,—
VANGD,73.5,❌,❌,❌,✅,52.8,❌,❌,—
