Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
AVGYO,62.6,✅,✅,✅,✅,55.2,✅,✅,🟢
VAKBN,59.4,✅,✅,✅,✅,57.2,✅,✅,🟢
BOBET,51.1,✅,✅,✅,✅,59.9,✅,✅,🟢
VERUS,65.3,✅,✅,✅,✅,66.0,✅,✅,🟢
AHGAZ,65.8,✅,✅,✅,✅,66.8,✅,✅,🟢
RYSAS,76.0,✅,✅,✅,✅,67.2,✅,✅,🟢
CRFSA,84.7,✅,✅,✅,✅,69.0,✅,✅,🟢
SELEC,89.9,✅,✅,✅,✅,80.8,✅,✅,🟢
ANELE,95.6,✅,✅,✅,✅,85.2,✅,✅,🟢
TRHOL,98.1,✅,✅,✅,✅,90.7,✅,✅,🟢
DUNYH,84.7,✅,✅,✅,✅,97.6,✅,✅,🟢
IEYHO,98.7,✅,✅,✅,✅,98.5,✅,✅,🟢
