Hisse,RSI(A),RSI(H),RSI(H)↑,MACD(H)↑,OBV(H)↑,OBV ATH %,OBV ATH(≥95%),SINYAL
ULUFA,52.9,40.0,❌,❌,❌,89.6,❌,—
DZGYO,49.6,40.1,❌,❌,❌,96.0,✅,—
AGYO,48.5,40.1,❌,❌,❌,98.0,✅,—
OSMEN,37.0,40.1,❌,❌,❌,63.0,❌,—
HLGYO,56.8,40.2,❌,❌,❌,98.9,✅,—
HEDEF,50.7,40.4,❌,❌,❌,97.9,✅,—
BANVT,42.2,40.5,❌,❌,❌,98.5,✅,—
MERCN,48.1,40.5,❌,❌,❌,56.3,❌,—
PAPIL,44.3,40.6,❌,✅,❌,89.1,❌,—
CASA,42.8,40.6,✅,✅,✅,-26.8,❌,—
TCELL,53.1,40.6,❌,❌,❌,87.1,❌,—
BIZIM,43.6,40.6,❌,❌,❌,97.1,✅,—
KAREL,45.3,40.7,❌,❌,❌,94.1,❌,—
TEKTU,47.2,40.7,❌,✅,❌,95.8,✅,—
SAMAT,43.2,40.7,❌,❌,❌,97.7,✅,—
CANTE,41.6,40.7,✅,✅,✅,36.2,❌,—
KTSKR,51.7,40.8,❌,❌,❌,95.9,✅,—
KENT,37.3,40.8,❌,✅,❌,70.8,❌,—
YAPRK,42.3,40.9,❌,❌,❌,67.0,❌,—
ALGYO,47.9,41.0,❌,❌,❌,92.4,❌,—
SEYKM,45.8,41.0,❌,❌,❌,77.4,❌,—
EKSUN,45.0,41.1,❌,❌,❌,-5873.8,❌,—
ACSEL,50.1,41.1,❌,❌,❌,93.9,❌,—
A1YEN,48.2,41.2,❌,❌,❌,92.0,❌,—
SNPAM,49.6,41.2,❌,❌,❌,99.7,✅,—
EGEGY,,41.2,❌,❌,❌,92.4,❌,—
VKGYO,54.6,41.2,❌,❌,❌,99.1,✅,—
ULAS,46.8,41.3,✅,✅,✅,96.2,✅,🟢
MEYSU,,41.3,❌,❌,❌,83.2,❌,—
INTEM,48.9,41.3,❌,❌,❌,99.0,✅,—
SUMAS,46.6,41.4,❌,❌,❌,89.1,❌,—
KZGYO,44.7,41.4,❌,✅,❌,-8989.0,❌,—
LILAK,,41.4,❌,❌,❌,59.1,❌,—
AYCES,47.6,41.5,❌,❌,❌,82.8,❌,—
KLMSN,48.7,41.5,❌,❌,❌,98.8,✅,—
SKYLP,54.7,41.5,❌,❌,❌,96.1,✅,—
UMPAS,56.5,41.6,❌,✅,❌,3.7,❌,—
EUHOL,49.8,41.6,❌,❌,❌,97.9,✅,—
NUHCM,47.6,41.6,❌,❌,❌,95.8,✅,—
MAKIM,43.3,41.6,❌,❌,❌,97.6,✅,—
OTKAR,41.5,41.7,❌,✅,❌,99.6,✅,—
KOPOL,43.9,41.7,❌,❌,❌,86.0,❌,—
ISSEN,41.2,41.7,✅,✅,✅,75.0,❌,—
AEFES,52.8,41.7,❌,❌,❌,90.2,❌,—
DOAS,50.8,41.8,❌,❌,❌,98.3,✅,—
ECILC,51.7,41.8,❌,✅,❌,97.2,✅,—
PINSU,54.3,41.9,❌,❌,❌,97.6,✅,—
BVSAN,50.3,41.9,❌,❌,❌,40.6,❌,—
ISMEN,50.0,42.0,✅,✅,✅,94.5,❌,—
SASA,39.6,42.0,❌,❌,❌,95.3,✅,—
DENGE,44.2,42.1,❌,❌,❌,90.4,❌,—
ENTRA,,42.1,❌,❌,❌,-39657.0,❌,—
HDFGS,49.6,42.2,❌,❌,❌,92.2,❌,—
KAYSE,43.5,42.2,❌,✅,❌,89.3,❌,—
HUBVC,49.2,42.3,✅,✅,✅,92.3,❌,—
TTRAK,41.0,42.3,❌,✅,❌,92.7,❌,—
SERNT,,42.3,✅,❌,✅,,❌,—
VAKKO,49.3,42.3,❌,❌,❌,99.3,✅,—
TOASO,54.2,42.3,❌,❌,❌,86.3,❌,—
GSDHO,50.9,42.4,❌,❌,❌,99.6,✅,—
BALAT,52.0,42.4,❌,✅,❌,90.0,❌,—
PNLSN,47.5,42.4,❌,❌,❌,92.3,❌,—
QUAGR,43.6,42.4,❌,❌,❌,69.1,❌,—
SANKO,46.8,42.5,✅,✅,✅,98.8,✅,🟢
SNGYO,48.5,42.6,❌,✅,❌,96.6,✅,—
GLBMD,50.2,42.7,❌,❌,❌,94.1,❌,—
CRDFA,60.9,42.7,✅,❌,✅,96.0,✅,—
ISKPL,50.5,42.7,❌,❌,❌,92.7,❌,—
KLNMA,43.0,42.8,❌,❌,❌,96.3,✅,—
THYAO,52.0,42.8,❌,❌,❌,99.8,✅,—
GSRAY,34.2,42.8,❌,✅,❌,23.0,❌,—
ONRYT,,42.8,❌,❌,❌,36.6,❌,—
HATEK,45.4,42.8,✅,❌,✅,87.7,❌,—
ALCAR,42.6,42.8,✅,❌,✅,99.7,✅,—
DYOBY,46.6,42.8,❌,❌,❌,97.8,✅,—
EGSER,45.2,42.8,❌,❌,❌,98.7,✅,—
PLTUR,47.5,42.8,❌,❌,❌,98.5,✅,—
OBASE,50.2,42.9,❌,❌,❌,98.7,✅,—
IHAAS,52.9,42.9,❌,❌,❌,91.3,❌,—
EMNIS,41.9,42.9,❌,❌,❌,98.5,✅,—
ISGSY,58.2,43.0,❌,❌,❌,98.3,✅,—
LIDFA,57.2,43.2,❌,❌,❌,96.6,✅,—
BIENY,35.1,43.2,❌,✅,❌,40.3,❌,—
QNBFK,43.9,43.2,❌,❌,❌,93.8,❌,—
ASGYO,,43.3,❌,❌,❌,-51.3,❌,—
GEDIK,55.0,43.3,❌,❌,❌,96.5,✅,—
BURVA,57.9,43.4,❌,❌,❌,99.8,✅,—
MARMR,,43.5,❌,❌,❌,-415.3,❌,—
INTEK,42.3,43.5,❌,❌,❌,59.8,❌,—
DOGUB,55.8,43.5,✅,❌,✅,98.7,✅,—
ATEKS,47.8,43.5,❌,❌,❌,98.9,✅,—
AFYON,51.5,43.6,❌,❌,❌,99.3,✅,—
ECZYT,56.3,43.6,❌,❌,❌,99.3,✅,—
KONYA,39.9,43.6,❌,✅,❌,98.2,✅,—
MERIT,51.6,43.6,❌,❌,❌,76.9,❌,—
TAVHL,52.4,43.6,❌,❌,❌,99.5,✅,—
TSKB,50.3,43.6,❌,❌,❌,98.9,✅,—
AYEN,54.9,43.7,❌,❌,❌,99.0,✅,—
HOROZ,,43.8,❌,❌,❌,76.4,❌,—
INGRM,46.6,44.0,❌,❌,❌,97.9,✅,—
MTRYO,52.9,44.0,❌,❌,❌,97.2,✅,—
LOGO,52.8,44.2,❌,❌,❌,97.7,✅,—
DOFRB,,44.2,❌,❌,❌,88.6,❌,—
ISCTR,50.8,44.2,❌,❌,❌,90.4,❌,—
DESPC,46.5,44.3,❌,❌,❌,97.4,✅,—
GRSEL,56.1,44.3,❌,❌,❌,86.7,❌,—
PENTA,43.5,44.3,❌,❌,❌,-95.7,❌,—
BESLR,48.4,44.4,❌,❌,❌,98.0,✅,—
SARKY,54.4,44.4,❌,❌,❌,93.2,❌,—
DOKTA,47.2,44.4,❌,❌,❌,99.7,✅,—
MSGYO,55.3,44.5,✅,❌,✅,99.2,✅,—
FRMPL,,44.5,❌,❌,❌,-65.3,❌,—
BRKSN,48.5,44.5,❌,❌,❌,93.8,❌,—
TMPOL,57.5,44.5,❌,❌,❌,95.9,✅,—
BAGFS,47.9,44.5,❌,✅,❌,97.7,✅,—
GLRMK,,44.6,❌,❌,❌,61.8,❌,—
EUYO,53.0,44.6,✅,❌,✅,97.4,✅,—
TABGD,55.9,44.7,❌,❌,❌,94.4,❌,—
DNISI,49.7,44.7,❌,❌,❌,99.0,✅,—
PNSUT,50.2,44.8,✅,✅,✅,96.5,✅,🟢
MNDRS,48.5,44.8,❌,✅,❌,99.5,✅,—
NUGYO,50.4,44.8,❌,❌,❌,95.9,✅,—
ULUSE,54.5,44.9,❌,❌,❌,97.3,✅,—
SUWEN,42.8,44.9,✅,✅,✅,80.9,❌,—
EPLAS,47.8,44.9,❌,❌,❌,94.1,❌,—
BNTAS,43.4,45.0,❌,❌,❌,98.2,✅,—
MARBL,44.0,45.0,❌,❌,❌,69.9,❌,—
PATEK,45.9,45.2,❌,❌,❌,96.6,✅,—
UFUK,58.1,45.3,❌,❌,❌,99.7,✅,—
DMSAS,50.0,45.3,❌,❌,❌,99.4,✅,—
VESTL,35.9,45.4,✅,✅,✅,93.4,❌,—
AKSA,53.8,45.5,❌,❌,❌,98.6,✅,—
SUNTK,50.1,45.6,❌,❌,❌,90.2,❌,—
MAALT,51.5,45.6,❌,❌,❌,98.2,✅,—
ENKAI,62.2,45.7,❌,❌,❌,96.4,✅,—
AKENR,49.7,45.7,❌,❌,❌,96.6,✅,—
GATEG,61.0,45.7,❌,❌,❌,99.4,✅,—
AVOD,51.8,45.7,✅,✅,✅,99.4,✅,🟢
MPARK,58.6,45.7,❌,❌,❌,99.5,✅,—
RNPOL,56.6,45.9,❌,❌,❌,85.3,❌,—
NIBAS,51.0,45.9,❌,✅,❌,66.0,❌,—
PEKGY,58.9,45.9,❌,❌,❌,97.5,✅,—
SKTAS,44.6,45.9,✅,✅,✅,100.0,✅,🟢
TDGYO,49.1,45.9,✅,✅,✅,85.9,❌,—
IZFAS,61.2,46.0,❌,❌,❌,97.6,✅,—
MEPET,59.9,46.0,❌,❌,❌,99.5,✅,—
BASCM,52.8,46.2,❌,❌,❌,97.2,✅,—
YIGIT,,46.2,❌,✅,❌,30.4,❌,—
DGATE,58.6,46.4,❌,❌,❌,99.5,✅,—
BASGZ,66.1,46.4,❌,❌,❌,99.3,✅,—
GEDZA,52.3,46.4,❌,❌,❌,96.4,✅,—
GARFA,53.3,46.5,❌,❌,❌,99.3,✅,—
ADEL,43.4,46.5,❌,❌,❌,82.9,❌,—
ANSGR,60.2,46.7,❌,❌,❌,99.5,✅,—
DERIM,52.3,46.7,❌,❌,❌,99.7,✅,—
FMIZP,50.0,46.8,❌,❌,❌,99.4,✅,—
KMPUR,48.6,46.9,❌,❌,❌,94.2,❌,—
PETUN,51.8,46.9,❌,✅,❌,95.9,✅,—
TURSG,64.1,47.0,❌,❌,❌,99.3,✅,—
BOSSA,49.8,47.0,❌,❌,❌,99.7,✅,—
GOODY,46.1,47.0,✅,❌,✅,94.5,❌,—
YEOTK,59.1,47.1,❌,❌,❌,97.6,✅,—
DGGYO,50.6,47.1,❌,❌,❌,100.0,✅,—
ECOGR,,47.1,❌,❌,❌,-233.7,❌,—
TERA,56.5,47.1,✅,✅,✅,96.1,✅,🟢
CEOEM,48.1,47.2,❌,❌,❌,95.9,✅,—
KLGYO,49.5,47.2,❌,✅,❌,96.4,✅,—
CWENE,57.0,47.2,❌,❌,❌,72.0,❌,—
FLAP,52.3,47.3,✅,✅,✅,86.5,❌,—
ISFIN,58.4,47.3,❌,❌,❌,99.9,✅,—
EYGYO,,47.4,❌,✅,❌,-132.1,❌,—
MRSHL,50.9,47.5,❌,❌,❌,98.1,✅,—
ISBIR,44.6,47.7,❌,✅,❌,-12.8,❌,—
BINHO,,47.7,❌,❌,❌,85.3,❌,—
BRMEN,54.6,47.7,❌,❌,❌,99.6,✅,—
SEGMN,,47.8,❌,❌,❌,97.7,✅,—
TATGD,49.3,47.8,❌,❌,❌,94.7,❌,—
SMRTG,47.5,48.1,❌,❌,❌,84.8,❌,—
DGNMO,50.9,48.1,❌,❌,❌,98.2,✅,—
PSGYO,59.1,48.2,❌,❌,❌,86.5,❌,—
SDTTR,52.2,48.3,❌,❌,❌,93.5,❌,—
MOBTL,64.6,48.3,❌,❌,❌,99.1,✅,—
GOZDE,50.4,48.3,❌,❌,❌,99.7,✅,—
GIPTA,,48.4,❌,❌,❌,95.4,✅,—
CUSAN,51.3,48.5,❌,❌,❌,99.6,✅,—
ANHYT,58.1,48.5,❌,❌,❌,98.9,✅,—
PRKME,49.4,48.6,❌,❌,❌,98.7,✅,—
OZYSR,,49.0,❌,❌,❌,97.5,✅,—
ESCOM,57.7,49.0,❌,❌,❌,99.3,✅,—
PRDGS,54.5,49.0,❌,❌,❌,92.8,❌,—
CCOLA,41.8,49.0,✅,❌,✅,97.0,✅,—
KUYAS,63.6,49.1,✅,✅,✅,99.8,✅,🟢
OYAKC,52.5,49.1,❌,✅,❌,97.7,✅,—
ERSU,57.3,49.2,❌,❌,❌,94.9,❌,—
FADE,52.3,49.2,❌,❌,❌,95.5,✅,—
EDIP,57.1,49.3,❌,❌,❌,98.0,✅,—
AKSEN,65.2,49.3,❌,❌,❌,96.2,✅,—
PETKM,53.0,49.4,❌,❌,❌,99.1,✅,—
FONET,63.9,49.5,❌,❌,❌,97.7,✅,—
FRIGO,55.2,49.5,❌,✅,❌,97.1,✅,—
AYES,66.2,49.6,❌,❌,❌,99.4,✅,—
OZGYO,62.4,49.6,✅,❌,✅,99.9,✅,—
NTHOL,54.3,49.7,❌,❌,❌,99.6,✅,—
OZKGY,53.8,49.8,❌,✅,❌,99.9,✅,—
KNFRT,50.9,49.8,❌,✅,❌,99.9,✅,—
BRKO,54.9,49.9,✅,❌,✅,98.6,✅,—
EFOR,,49.9,❌,❌,❌,88.7,❌,—
ICBCT,57.4,49.9,❌,❌,❌,99.7,✅,—
ZRGYO,55.2,50.0,✅,✅,✅,90.7,❌,—
MACKO,55.6,50.0,❌,✅,❌,82.7,❌,—
SANEL,63.9,50.0,❌,❌,❌,95.4,✅,—
ODINE,,50.0,❌,❌,❌,96.6,✅,—
GARAN,56.0,50.1,❌,✅,❌,98.9,✅,—
KOCMT,,50.1,❌,❌,❌,49.9,❌,—
AKFYE,58.2,50.1,❌,❌,❌,-2902.9,❌,—
NTGAZ,62.8,50.2,❌,❌,❌,97.7,✅,—
GUNDG,,50.3,❌,❌,❌,97.8,✅,—
BMSTL,61.2,50.3,❌,❌,❌,97.6,✅,—
YKBNK,54.8,50.3,❌,✅,❌,97.1,✅,—
HRKET,,50.5,❌,❌,❌,,❌,—
SAHOL,54.3,50.5,❌,✅,❌,92.8,❌,—
ULUUN,58.9,50.5,❌,❌,❌,99.6,✅,—
ARTMS,,50.5,✅,✅,✅,69.6,❌,—
ESCAR,55.3,50.6,❌,❌,❌,96.6,✅,—
ENDAE,,50.6,❌,❌,❌,83.2,❌,—
ODAS,55.2,50.7,❌,❌,❌,97.5,✅,—
AGHOL,56.0,50.7,✅,❌,✅,99.7,✅,—
GEREL,69.5,50.8,❌,❌,❌,99.6,✅,—
BINBN,,50.8,❌,❌,❌,81.6,❌,—
MOGAN,,50.8,❌,❌,❌,86.1,❌,—
