Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
ANSGR,64.9,✅,✅,✅,❌,56.0,❌,✅,—
BMSTL,63.3,✅,❌,✅,✅,56.0,✅,✅,—
TRCAS,66.1,✅,✅,✅,✅,56.5,✅,✅,🟢
ICUGS,62.6,❌,✅,❌,✅,56.5,❌,❌,—
ERSU,61.5,✅,✅,✅,❌,56.6,✅,✅,—
AHGAZ,61.0,❌,✅,❌,❌,56.7,✅,❌,—
DGATE,66.8,✅,✅,✅,✅,57.0,✅,❌,—
GRSEL,64.1,❌,❌,❌,✅,57.0,✅,✅,—
ASELS,75.6,✅,✅,✅,✅,57.2,✅,✅,🟢
PSGYO,67.4,✅,✅,✅,✅,57.3,❌,❌,—
PSDTC,59.0,❌,✅,❌,❌,57.5,❌,✅,—
MOBTL,71.3,❌,✅,❌,✅,57.5,✅,❌,—
GLYHO,71.8,✅,✅,✅,✅,57.5,❌,❌,—
AVGYO,62.2,✅,✅,✅,✅,57.6,✅,✅,🟢
KMPUR,55.5,✅,✅,✅,❌,57.8,❌,✅,—
ISBTR,55.1,✅,✅,✅,❌,57.8,✅,✅,—
TNZTP,60.3,❌,✅,❌,✅,57.8,❌,✅,—
EDATA,71.3,✅,✅,✅,✅,57.8,✅,✅,🟢
RYSAS,69.1,✅,✅,✅,✅,57.9,❌,✅,—
ISFIN,62.3,✅,❌,✅,❌,58.0,✅,✅,—
KCHOL,63.1,✅,✅,✅,✅,58.0,✅,✅,🟢
GENIL,57.0,✅,❌,✅,✅,58.0,✅,✅,—
BOSSA,55.5,✅,✅,✅,✅,58.1,✅,✅,🟢
AKMGY,62.8,✅,✅,✅,❌,58.1,✅,✅,—
HURGZ,59.6,✅,✅,✅,❌,58.6,✅,✅,—
EGEPO,77.5,❌,✅,❌,✅,58.6,❌,❌,—
DGNMO,56.0,✅,✅,✅,❌,58.7,✅,❌,—
METRO,69.4,✅,✅,✅,✅,58.9,✅,❌,—
BRSAN,59.7,✅,✅,✅,✅,58.9,✅,✅,🟢
YGGYO,81.0,✅,✅,✅,✅,59.1,❌,❌,—
KRPLS,61.9,✅,✅,✅,✅,59.2,✅,✅,🟢
ICBCT,62.9,✅,✅,✅,✅,59.2,✅,❌,—
BIGTK,55.2,❌,✅,❌,✅,59.3,❌,✅,—
PKART,66.2,✅,✅,✅,❌,59.3,✅,❌,—
YEOTK,67.8,✅,✅,✅,❌,59.4,✅,❌,—
KUVVA,64.8,❌,✅,❌,✅,59.4,❌,✅,—
SAYAS,56.3,✅,✅,✅,❌,59.6,✅,✅,—
PEKGY,67.9,✅,✅,✅,✅,59.8,✅,✅,🟢
ESCOM,62.6,✅,✅,✅,✅,60.3,✅,✅,🟢
VBTYZ,63.4,✅,✅,✅,✅,60.3,✅,❌,—
ARASE,81.6,✅,✅,✅,❌,60.4,✅,❌,—
TGSAS,67.3,✅,✅,✅,✅,60.4,✅,✅,🟢
VANGD,82.3,✅,✅,✅,✅,61.0,✅,✅,🟢
ISKUR,54.2,❌,✅,❌,❌,61.2,❌,✅,—
DURDO,63.3,✅,✅,✅,❌,61.3,✅,❌,—
DOCO,64.1,✅,✅,✅,✅,61.4,✅,✅,🟢
PAGYO,81.9,❌,✅,❌,✅,61.4,❌,❌,—
KRDMD,70.0,✅,✅,✅,✅,61.4,✅,❌,—
AKSGY,73.9,✅,✅,✅,❌,61.7,❌,❌,—
GEREL,82.3,✅,✅,✅,✅,61.7,✅,✅,🟢
KGYO,79.0,✅,✅,✅,❌,61.8,✅,✅,—
ORGE,66.5,✅,✅,✅,✅,61.8,✅,❌,—
UFUK,68.3,✅,✅,✅,✅,61.8,✅,✅,🟢
SEKUR,77.7,❌,✅,❌,✅,62.3,✅,❌,—
GMTAS,96.8,✅,✅,✅,✅,62.4,✅,❌,—
BJKAS,37.7,✅,✅,✅,❌,62.8,✅,✅,—
KRDMA,63.8,❌,✅,❌,✅,63.0,✅,❌,—
POLHO,73.0,✅,✅,✅,✅,63.4,✅,✅,🟢
KLSYN,72.0,✅,✅,✅,✅,63.4,✅,✅,🟢
MANAS,67.8,✅,✅,✅,❌,63.4,✅,✅,—
VERUS,63.4,✅,✅,✅,✅,63.6,✅,✅,🟢
GESAN,67.4,✅,✅,✅,❌,63.7,✅,✅,—
KORDS,61.9,✅,✅,✅,❌,63.9,✅,✅,—
TMPOL,68.5,✅,✅,✅,✅,64.0,✅,✅,🟢
AKCNS,73.0,✅,✅,✅,✅,64.2,✅,✅,🟢
MTRKS,62.3,✅,✅,✅,✅,64.3,✅,✅,🟢
ISGYO,67.7,✅,✅,✅,✅,64.3,✅,✅,🟢
KCAER,60.3,✅,✅,✅,✅,65.2,✅,✅,🟢
EUPWR,80.1,✅,✅,✅,✅,65.2,✅,❌,—
ASTOR,79.5,✅,✅,✅,✅,65.7,✅,✅,🟢
INFO,67.6,✅,✅,✅,✅,66.2,❌,✅,—
KARTN,69.0,❌,✅,❌,❌,66.3,❌,❌,—
CATES,58.6,✅,✅,✅,❌,66.6,✅,✅,—
AYGAZ,69.9,✅,✅,✅,✅,66.8,✅,✅,🟢
MARKA,64.5,✅,✅,✅,✅,67.1,✅,✅,🟢
AKSUE,78.5,✅,✅,✅,❌,67.6,✅,✅,—
KRONT,72.1,✅,✅,✅,❌,68.3,✅,✅,—
ATSYH,69.9,✅,✅,✅,❌,68.4,✅,✅,—
ATATP,77.2,✅,✅,✅,✅,69.5,✅,✅,🟢
DAGI,70.5,✅,✅,✅,✅,70.7,✅,✅,🟢
PRZMA,90.1,✅,✅,✅,❌,71.8,✅,❌,—
SELEC,85.5,✅,✅,✅,✅,72.1,✅,✅,🟢
CELHA,63.0,✅,✅,✅,✅,73.0,✅,✅,🟢
KRDMB,87.4,❌,✅,❌,✅,73.8,✅,❌,—
IZMDC,81.0,✅,✅,✅,✅,74.5,❌,✅,—
RYGYO,79.3,✅,✅,✅,✅,74.9,✅,✅,🟢
ANELE,93.5,✅,✅,✅,✅,75.6,✅,✅,🟢
OZSUB,80.3,✅,✅,✅,✅,75.7,❌,✅,—
TUPRS,77.3,✅,✅,✅,✅,76.2,✅,✅,🟢
ETYAT,81.9,✅,✅,✅,✅,76.9,✅,✅,🟢
ARDYZ,79.0,✅,✅,✅,✅,78.1,✅,✅,🟢
EUKYO,78.4,❌,✅,❌,✅,80.4,✅,❌,—
TRHOL,96.6,✅,✅,✅,✅,80.9,✅,✅,🟢
TEHOL,72.0,✅,✅,✅,✅,82.1,✅,✅,🟢
CRFSA,86.7,✅,✅,✅,✅,83.7,✅,✅,🟢
TKFEN,79.4,✅,✅,✅,❌,84.9,✅,✅,—
KERVN,87.7,✅,✅,✅,✅,85.6,✅,✅,🟢
IEYHO,98.3,✅,✅,✅,✅,97.6,✅,✅,🟢
DUNYH,86.8,✅,✅,✅,✅,98.1,✅,✅,🟢
