Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
OSTIM,41.2,✅,❌,✅,❌,33.4,❌,❌,—
ARCLK,39.7,❌,❌,❌,❌,33.4,✅,❌,—
SEGYO,45.6,❌,❌,❌,❌,33.5,✅,❌,—
YKSLN,33.4,❌,❌,❌,❌,33.6,❌,❌,—
KATMR,44.8,❌,❌,❌,❌,33.7,✅,❌,—
ENSRI,42.7,✅,❌,✅,❌,33.8,✅,✅,—
ARZUM,37.3,✅,❌,✅,❌,33.8,❌,✅,—
YESIL,38.1,❌,❌,❌,❌,33.9,❌,✅,—
GOKNR,41.9,❌,❌,❌,❌,34.0,❌,❌,—
EMKEL,42.7,❌,❌,❌,❌,34.0,❌,❌,—
BTCIM,48.9,❌,❌,❌,❌,34.1,❌,❌,—
CMENT,42.0,❌,❌,❌,✅,34.3,❌,❌,—
MEGMT,46.4,❌,❌,❌,❌,34.4,❌,❌,—
UNLU,39.7,❌,❌,❌,❌,34.5,❌,❌,—
AKGRT,48.1,❌,❌,❌,❌,34.6,✅,❌,—
DERHL,46.0,✅,❌,✅,❌,34.7,❌,✅,—
EGEEN,38.3,❌,❌,❌,❌,34.8,❌,✅,—
ADESE,44.8,❌,❌,❌,❌,34.8,❌,✅,—
YONGA,41.4,❌,❌,❌,❌,35.1,❌,❌,—
ASUZU,42.9,❌,❌,❌,❌,35.2,✅,❌,—
OYLUM,44.4,❌,❌,❌,❌,35.2,❌,❌,—
MEKAG,42.2,✅,❌,✅,❌,35.2,✅,✅,—
ERBOS,43.5,❌,❌,❌,✅,35.2,❌,❌,—
CASA,40.9,✅,❌,✅,❌,35.3,❌,❌,—
A1CAP,47.0,❌,❌,❌,❌,35.4,✅,✅,—
ULAS,44.8,✅,❌,✅,❌,35.5,❌,❌,—
PARSN,42.3,❌,❌,❌,❌,35.5,❌,❌,—
MNDTR,38.7,❌,❌,❌,❌,35.5,✅,❌,—
LYDYE,49.3,❌,❌,❌,❌,35.6,❌,❌,—
YATAS,46.5,❌,❌,❌,❌,35.8,❌,❌,—
SAFKR,49.8,❌,❌,❌,❌,35.8,❌,❌,—
RTALB,46.8,❌,❌,❌,❌,35.8,❌,❌,—
TUKAS,38.4,✅,✅,✅,❌,35.9,✅,✅,—
IHGZT,44.3,✅,❌,✅,❌,36.0,✅,✅,—
LUKSK,46.5,❌,❌,❌,✅,36.0,❌,❌,—
VRGYO,36.0,✅,✅,✅,❌,36.0,✅,✅,—
KONKA,42.9,❌,❌,❌,❌,36.1,❌,❌,—
IHLGM,44.5,✅,❌,✅,❌,36.2,✅,✅,—
VKING,41.9,❌,❌,❌,❌,36.3,❌,❌,—
CEMTS,46.1,✅,❌,✅,✅,36.3,❌,✅,—
EUREN,37.4,✅,✅,✅,❌,36.4,✅,✅,—
FENER,34.7,✅,✅,✅,❌,36.5,✅,✅,—
PKENT,37.2,✅,❌,✅,❌,36.5,✅,✅,—
CONSE,37.0,❌,❌,❌,❌,36.7,✅,✅,—
KUTPO,47.3,✅,❌,✅,❌,36.8,✅,❌,—
BRYAT,46.0,❌,❌,❌,❌,37.0,✅,❌,—
ANGEN,39.5,❌,❌,❌,❌,37.0,❌,❌,—
SKBNK,47.5,❌,❌,❌,❌,37.2,✅,❌,—
BERA,43.6,✅,❌,✅,❌,37.3,❌,❌,—
HUBVC,47.2,❌,❌,❌,❌,37.4,❌,❌,—
ORCAY,35.6,❌,✅,❌,❌,37.4,❌,❌,—
FROTO,45.9,❌,❌,❌,❌,37.4,❌,❌,—
TATEN,42.7,❌,❌,❌,❌,37.5,❌,❌,—
ISMEN,48.3,❌,❌,❌,❌,37.6,✅,❌,—
SANKO,45.4,✅,❌,✅,❌,37.7,✅,❌,—
DOFER,43.1,✅,❌,✅,❌,37.8,❌,✅,—
KIMMR,52.6,❌,❌,❌,❌,37.9,❌,❌,—
MMCAS,47.7,❌,❌,❌,❌,38.0,❌,❌,—
MIATK,44.8,❌,❌,❌,❌,38.0,❌,❌,—
PRKAB,47.2,❌,❌,❌,❌,38.1,❌,❌,—
KSTUR,43.8,❌,❌,❌,❌,38.1,✅,❌,—
ALKA,48.7,✅,❌,✅,✅,38.1,✅,✅,—
ERCB,35.6,❌,❌,❌,❌,38.2,❌,❌,—
ULKER,46.6,✅,❌,✅,❌,38.2,❌,✅,—
CANTE,40.7,✅,❌,✅,❌,38.3,✅,✅,—
POLTK,39.2,❌,❌,❌,❌,38.4,❌,❌,—
IZINV,48.0,❌,❌,❌,❌,38.4,❌,❌,—
MEDTR,41.9,✅,❌,✅,❌,38.4,✅,❌,—
SILVR,44.7,❌,❌,❌,❌,38.4,❌,❌,—
MZHLD,42.2,✅,❌,✅,❌,38.7,✅,✅,—
PENGD,50.8,❌,❌,❌,✅,38.8,❌,❌,—
BURCE,51.8,❌,❌,❌,❌,38.9,❌,❌,—
AZTEK,44.1,❌,❌,❌,❌,38.9,❌,❌,—
SELVA,44.8,❌,❌,❌,❌,38.9,✅,❌,—
ATAKP,42.2,❌,❌,❌,❌,39.0,✅,❌,—
TLMAN,45.3,✅,❌,✅,❌,39.1,✅,❌,—
LYDHO,55.4,❌,❌,❌,✅,39.1,❌,❌,—
VKFYO,48.4,❌,❌,❌,❌,39.2,✅,❌,—
MAKTK,47.3,✅,❌,✅,❌,39.2,✅,✅,—
BFREN,33.7,✅,✅,✅,❌,39.2,✅,✅,—
IDGYO,45.5,❌,❌,❌,❌,39.2,✅,❌,—
COSMO,46.6,✅,❌,✅,❌,39.2,✅,✅,—
KLSER,27.5,❌,✅,❌,❌,39.3,❌,❌,—
LKMNH,47.0,❌,❌,❌,✅,39.3,✅,❌,—
TUCLK,38.0,✅,❌,✅,❌,39.3,✅,✅,—
CLEBI,46.8,✅,❌,✅,❌,39.3,❌,❌,—
DITAS,48.1,✅,❌,✅,❌,39.3,✅,❌,—
GRNYO,52.5,✅,❌,✅,❌,39.4,❌,❌,—
DAPGM,47.3,❌,❌,❌,❌,39.4,❌,❌,—
DESA,47.5,✅,❌,✅,✅,39.6,❌,✅,—
SUWEN,40.1,✅,❌,✅,❌,39.6,✅,✅,—
ARENA,43.7,✅,❌,✅,❌,39.6,✅,❌,—
BSOKE,53.4,❌,❌,❌,✅,39.8,❌,❌,—
BRISA,47.4,❌,❌,❌,❌,39.8,❌,❌,—
SNICA,35.1,❌,❌,❌,❌,39.9,✅,❌,—
ALKIM,46.6,✅,❌,✅,✅,40.0,❌,❌,—
SRVGY,41.9,✅,❌,✅,❌,40.0,✅,✅,—
TTKOM,52.1,✅,❌,✅,✅,40.1,❌,❌,—
HTTBT,48.2,✅,❌,✅,❌,40.1,❌,❌,—
OYYAT,48.5,✅,❌,✅,❌,40.2,✅,✅,—
GLCVY,48.6,✅,❌,✅,❌,40.3,✅,✅,—
KLKIM,47.1,✅,❌,✅,❌,40.3,❌,✅,—
ISSEN,40.6,✅,❌,✅,❌,40.4,✅,❌,—
TUREX,45.3,❌,❌,❌,❌,40.4,❌,❌,—
MGROS,54.2,❌,❌,❌,❌,40.4,❌,❌,—
BEYAZ,47.4,❌,❌,❌,❌,40.4,❌,❌,—
SISE,49.7,❌,❌,❌,❌,40.5,✅,❌,—
ELITE,45.4,❌,❌,❌,❌,40.5,✅,❌,—
KRSTL,51.1,❌,❌,❌,❌,40.5,✅,❌,—
VERTU,47.4,❌,❌,❌,❌,40.5,❌,❌,—
KFEIN,47.1,❌,❌,❌,❌,40.6,❌,❌,—
SMART,46.9,✅,❌,✅,❌,40.7,❌,❌,—
ATLAS,49.4,❌,❌,❌,❌,40.7,❌,❌,—
ISYAT,45.4,❌,❌,❌,❌,40.8,✅,✅,—
RUZYE,48.7,✅,❌,✅,❌,40.9,❌,✅,—
HEKTS,34.4,❌,✅,❌,❌,40.9,✅,❌,—
YAYLA,47.6,✅,❌,✅,✅,41.0,❌,❌,—
AKFGY,52.1,❌,❌,❌,❌,41.0,❌,❌,—
CRDFA,60.4,❌,❌,❌,✅,41.1,❌,❌,—
IHEVA,46.0,✅,❌,✅,❌,41.2,✅,✅,—
BAKAB,49.2,❌,❌,❌,❌,41.3,❌,❌,—
TEKTU,47.5,✅,❌,✅,❌,41.3,✅,✅,—
PAMEL,43.1,❌,❌,❌,❌,41.4,❌,❌,—
MARTI,38.8,✅,❌,✅,❌,41.4,✅,✅,—
UMPAS,56.5,❌,❌,❌,❌,41.4,✅,✅,—
INVEO,45.4,❌,❌,❌,✅,41.5,✅,❌,—
KARSN,46.3,❌,❌,❌,❌,41.5,✅,❌,—
YYLGD,47.0,✅,❌,✅,❌,41.6,❌,❌,—
LINK,42.5,❌,❌,❌,❌,41.6,✅,❌,—
ALCTL,49.2,❌,❌,❌,❌,41.7,❌,❌,—
KZGYO,43.7,✅,❌,✅,❌,41.8,✅,✅,—
OYAYO,53.4,✅,❌,✅,✅,41.8,✅,❌,—
ULUFA,54.1,❌,❌,❌,❌,41.9,❌,❌,—
MERCN,48.8,❌,❌,❌,❌,41.9,❌,❌,—
DZGYO,50.5,✅,❌,✅,✅,41.9,✅,❌,—
ALCAR,41.9,❌,❌,❌,❌,42.0,✅,❌,—
BAYRK,46.4,✅,❌,✅,❌,42.0,✅,✅,—
ORMA,48.3,❌,❌,❌,❌,42.0,❌,❌,—
YAPRK,42.9,✅,❌,✅,❌,42.1,✅,❌,—
GZNMI,43.1,❌,❌,❌,❌,42.2,✅,✅,—
GWIND,47.5,❌,❌,❌,❌,42.2,✅,❌,—
HATEK,45.1,❌,❌,❌,❌,42.2,❌,❌,—
SUMAS,47.1,❌,❌,❌,❌,42.2,❌,❌,—
ZEDUR,47.0,✅,❌,✅,❌,42.3,✅,❌,—
HLGYO,58.3,❌,❌,❌,✅,42.3,✅,❌,—
BLCYT,48.0,✅,❌,✅,❌,42.3,✅,✅,—
CMBTN,40.6,❌,❌,❌,❌,42.3,❌,✅,—
BIZIM,44.5,✅,❌,✅,❌,42.4,❌,✅,—
EUHOL,50.2,✅,❌,✅,✅,42.4,❌,❌,—
VKGYO,55.2,❌,❌,❌,✅,42.4,✅,❌,—
TTRAK,41.0,✅,❌,✅,❌,42.4,❌,✅,—
BVSAN,50.3,❌,❌,❌,❌,42.6,✅,❌,—
EUYO,51.9,❌,❌,❌,❌,42.7,❌,❌,—
JANTS,41.3,✅,❌,✅,❌,42.7,❌,✅,—
MAGEN,55.5,❌,❌,❌,❌,42.7,✅,❌,—
IZENR,47.9,❌,❌,❌,❌,42.7,❌,❌,—
KAPLM,55.9,❌,❌,❌,❌,42.7,✅,❌,—
DOGUB,55.6,❌,❌,❌,❌,42.8,❌,❌,—
SOKE,50.1,❌,❌,❌,❌,42.8,❌,❌,—
PINSU,55.2,❌,❌,❌,❌,42.9,❌,❌,—
GOLTS,46.7,✅,❌,✅,❌,42.9,❌,✅,—
KAREL,46.5,❌,❌,❌,❌,43.0,❌,❌,—
AVHOL,47.3,❌,❌,❌,❌,43.0,✅,❌,—
CEMAS,47.4,✅,❌,✅,❌,43.0,✅,✅,—
AYCES,48.5,✅,❌,✅,✅,43.0,✅,❌,—
GLBMD,50.3,❌,❌,❌,❌,43.1,❌,❌,—
BALAT,52.4,❌,❌,❌,❌,43.1,❌,✅,—
MAVI,51.6,❌,❌,❌,❌,43.2,✅,❌,—
SEYKM,46.7,❌,❌,❌,❌,43.3,❌,❌,—
SAMAT,44.1,✅,❌,✅,❌,43.3,✅,❌,—
KLMSN,49.7,✅,❌,✅,✅,43.5,❌,❌,—
HEDEF,53.4,❌,❌,❌,✅,43.5,❌,❌,—
HDFGS,50.1,❌,❌,❌,❌,43.5,❌,❌,—
ALGYO,49.8,✅,❌,✅,❌,43.5,✅,✅,—
ESEN,45.3,✅,❌,✅,❌,43.5,✅,✅,—
ALFAS,44.1,✅,✅,✅,❌,43.5,❌,❌,—
YUNSA,53.7,❌,❌,❌,✅,43.6,❌,❌,—
AEFES,53.9,❌,❌,❌,❌,43.7,❌,❌,—
KLNMA,43.2,❌,✅,❌,❌,43.7,✅,❌,—
MSGYO,54.9,❌,❌,❌,✅,43.7,❌,❌,—
TURGG,48.6,✅,❌,✅,✅,43.8,❌,❌,—
TSGYO,44.4,✅,❌,✅,❌,43.9,✅,✅,—
AGHOL,52.9,❌,❌,❌,✅,44.0,❌,❌,—
KTSKR,54.1,❌,❌,❌,❌,44.1,❌,❌,—
SNPAM,50.4,✅,❌,✅,✅,44.2,❌,✅,—
QNBFK,44.2,❌,❌,❌,❌,44.2,❌,❌,—
OTKAR,43.1,✅,❌,✅,❌,44.2,✅,✅,—
PAPIL,45.4,✅,❌,✅,❌,44.2,✅,✅,—
KENT,38.9,✅,❌,✅,❌,44.3,✅,✅,—
PNSUT,50.2,✅,❌,✅,❌,44.3,✅,✅,—
ISCTR,50.8,✅,❌,✅,✅,44.3,✅,❌,—
AVOD,51.3,✅,❌,✅,❌,44.3,❌,❌,—
KONYA,39.9,✅,❌,✅,❌,44.4,❌,✅,—
AGYO,50.9,✅,❌,✅,❌,44.5,✅,❌,—
SASA,40.6,❌,❌,❌,❌,44.5,✅,❌,—
TDGYO,48.5,❌,❌,❌,❌,44.5,❌,✅,—
KAYSE,44.3,✅,❌,✅,❌,44.5,❌,✅,—
INTEK,42.7,❌,❌,❌,❌,44.5,✅,❌,—
VAKKO,50.4,✅,❌,✅,✅,44.6,❌,❌,—
CIMSA,53.7,✅,❌,✅,❌,44.6,✅,❌,—
KUYAS,61.1,❌,❌,❌,✅,44.7,✅,❌,—
ISKPL,52.1,✅,❌,✅,✅,44.8,✅,✅,—
SKTAS,44.0,✅,❌,✅,✅,44.8,❌,❌,—
ACSEL,51.9,❌,❌,❌,❌,44.8,✅,❌,—
INTEM,50.6,✅,❌,✅,❌,44.8,❌,❌,—
IHAAS,54.5,✅,❌,✅,❌,44.8,❌,❌,—
TKNSA,44.4,✅,❌,✅,❌,44.9,❌,✅,—
EMNIS,42.6,❌,❌,❌,❌,44.9,❌,❌,—
PLTUR,48.6,✅,❌,✅,❌,45.0,✅,✅,—
DOAS,52.5,❌,❌,❌,✅,45.0,❌,❌,—
SKYLP,57.4,❌,❌,❌,✅,45.1,✅,❌,—
NUHCM,49.2,✅,❌,✅,❌,45.1,❌,❌,—
ISGSY,59.9,✅,❌,✅,✅,45.1,❌,❌,—
MERIT,52.4,❌,❌,❌,❌,45.1,✅,❌,—
DESPC,47.0,❌,❌,❌,❌,45.2,✅,❌,—
EGSER,46.4,✅,❌,✅,❌,45.2,❌,❌,—
BURVA,59.5,✅,❌,✅,❌,45.3,❌,❌,—
MTRYO,53.6,✅,❌,✅,❌,45.3,❌,❌,—
QUAGR,44.7,❌,❌,❌,❌,45.3,❌,✅,—
BANVT,43.6,✅,❌,✅,❌,45.4,✅,❌,—
TERA,55.8,✅,❌,✅,✅,45.5,✅,✅,—
TOASO,56.6,❌,❌,❌,✅,45.7,❌,❌,—
GOODY,45.3,✅,❌,✅,✅,45.8,❌,❌,—
NUGYO,50.9,❌,❌,❌,❌,45.8,❌,❌,—
BAGFS,48.4,✅,❌,✅,❌,45.8,❌,✅,—
GSDHO,53.4,✅,❌,✅,✅,45.9,✅,❌,—
ATEKS,48.7,❌,❌,❌,✅,45.9,❌,❌,—
MAKIM,45.5,✅,❌,✅,✅,46.0,❌,❌,—
AFYON,52.5,❌,❌,❌,✅,46.0,❌,❌,—
BIENY,36.6,✅,✅,✅,❌,46.1,✅,✅,—
DYOBY,47.7,✅,❌,✅,❌,46.1,✅,✅,—
LOGO,53.7,✅,❌,✅,❌,46.1,❌,✅,—
BESLR,49.1,✅,❌,✅,❌,46.2,✅,✅,—
NIBAS,51.1,✅,❌,✅,❌,46.3,✅,✅,—
ECILC,54.4,✅,❌,✅,✅,46.3,✅,✅,—
OSMEN,37.2,❌,✅,❌,❌,46.4,❌,❌,—
TSKB,51.7,✅,❌,✅,❌,46.4,✅,✅,—
TCELL,56.8,✅,❌,✅,❌,46.4,❌,❌,—
A1YEN,51.0,✅,❌,✅,❌,46.4,✅,❌,—
INGRM,48.1,✅,❌,✅,❌,46.6,❌,❌,—
PNLSN,49.3,❌,❌,❌,❌,46.6,❌,❌,—
DOKTA,48.1,✅,❌,✅,❌,46.6,❌,✅,—
FLAP,52.2,✅,❌,✅,❌,46.7,✅,❌,—
PENTA,44.4,✅,✅,✅,❌,46.8,✅,✅,—
ONCSM,58.3,❌,❌,❌,❌,46.8,❌,❌,—
LIDFA,61.4,❌,❌,❌,❌,46.9,✅,❌,—
GARFA,53.8,✅,❌,✅,✅,47.0,✅,❌,—
AYEN,57.7,✅,❌,✅,✅,47.1,❌,❌,—
MEPET,60.7,✅,❌,✅,❌,47.1,❌,❌,—
PETUN,52.2,✅,❌,✅,❌,47.2,✅,✅,—
KOPOL,47.6,✅,✅,✅,❌,47.2,❌,❌,—
GRSEL,58.0,❌,❌,❌,❌,47.4,❌,❌,—
DGGYO,50.8,❌,❌,❌,✅,47.6,❌,❌,—
OBASE,52.8,❌,❌,❌,❌,47.6,✅,❌,—
BRKSN,49.8,✅,❌,✅,❌,47.7,✅,✅,—
SUNTK,51.0,❌,❌,❌,❌,47.7,❌,❌,—
SNGYO,51.2,✅,❌,✅,❌,47.8,✅,✅,—
BASGZ,67.0,✅,❌,✅,✅,47.8,❌,❌,—
BRKVY,52.6,✅,❌,✅,❌,48.0,✅,✅,—
AKENR,51.3,✅,❌,✅,❌,48.0,✅,❌,—
AKSA,55.0,❌,❌,❌,✅,48.0,❌,❌,—
BNTAS,44.7,✅,✅,✅,✅,48.0,❌,✅,—
ISBIR,44.7,✅,❌,✅,❌,48.1,❌,✅,—
CCOLA,41.5,❌,✅,❌,❌,48.1,❌,❌,—
ENKAI,63.7,✅,❌,✅,✅,48.2,✅,❌,—
EGEPO,69.1,❌,❌,❌,✅,48.3,❌,❌,—
MRSHL,51.6,✅,❌,✅,❌,48.3,❌,❌,—
DERIM,53.4,✅,❌,✅,✅,48.3,❌,❌,—
OZGYO,62.2,❌,❌,❌,❌,48.6,❌,❌,—
OZRDN,65.9,❌,❌,❌,❌,48.6,❌,❌,—
ECZYT,59.2,✅,❌,✅,✅,48.7,✅,❌,—
ULUSE,57.5,❌,✅,❌,❌,48.7,❌,❌,—
CUSAN,51.4,✅,❌,✅,✅,48.8,✅,❌,—
THYAO,55.9,❌,❌,❌,❌,48.9,✅,❌,—
BUCIM,44.9,✅,❌,✅,❌,48.9,✅,✅,—
DENGE,46.6,✅,✅,✅,❌,49.0,✅,✅,—
GATEG,64.5,✅,❌,✅,✅,49.0,❌,❌,—
PRKME,49.7,✅,❌,✅,❌,49.0,✅,❌,—
MRGYO,46.7,✅,❌,✅,❌,49.1,✅,✅,—
SARKY,56.5,✅,❌,✅,❌,49.1,✅,✅,—
SMRTG,48.0,❌,✅,❌,❌,49.2,✅,❌,—
MARBL,47.5,✅,✅,✅,❌,49.2,✅,✅,—
DNISI,51.9,✅,❌,✅,✅,49.4,❌,✅,—
GLRYH,48.6,✅,❌,✅,❌,49.5,✅,✅,—
ISFIN,59.5,❌,❌,❌,❌,49.6,❌,❌,—
ZRGYO,55.0,✅,❌,✅,✅,49.6,❌,✅,—
BRKO,54.7,✅,❌,✅,✅,49.6,✅,❌,—
TABGD,60.4,✅,❌,✅,❌,49.6,❌,❌,—
GEDZA,53.9,✅,❌,✅,❌,49.6,✅,✅,—
PETKM,53.3,✅,❌,✅,❌,49.7,❌,❌,—
GEDIK,58.9,✅,❌,✅,✅,49.7,❌,❌,—
KLGYO,50.6,✅,❌,✅,✅,49.8,✅,✅,—
FMIZP,52.1,✅,❌,✅,❌,49.9,❌,✅,—
GOZDE,51.2,❌,❌,❌,❌,50.0,❌,❌,—
KMPUR,50.8,❌,✅,❌,❌,50.0,❌,❌,—
CEOEM,49.0,✅,✅,✅,❌,50.1,✅,✅,—
MOBTL,66.1,❌,❌,❌,✅,50.1,✅,❌,—
GSRAY,34.9,✅,✅,✅,❌,50.1,❌,✅,—
BRMEN,56.2,❌,✅,❌,✅,50.1,❌,❌,—
TMPOL,63.6,✅,✅,✅,✅,50.2,❌,❌,—
BOSSA,51.8,✅,❌,✅,✅,50.2,✅,✅,—
RODRG,54.8,✅,❌,✅,❌,50.4,✅,❌,—
BMSTL,61.2,✅,❌,✅,✅,50.4,❌,❌,—
EDIP,59.9,✅,❌,✅,✅,50.5,✅,✅,—
SANEL,64.8,❌,✅,❌,❌,50.6,❌,❌,—
ANHYT,59.4,❌,❌,❌,✅,50.7,✅,❌,—
MAALT,54.2,✅,❌,✅,❌,50.7,✅,✅,—
DIRIT,51.3,✅,❌,✅,❌,50.8,❌,✅,—
ANSGR,63.0,✅,❌,✅,❌,50.9,❌,❌,—
AKSEN,67.5,❌,✅,❌,✅,50.9,✅,❌,—
AKSUE,67.7,❌,✅,❌,❌,50.9,❌,❌,—
YEOTK,62.5,❌,✅,❌,❌,51.1,✅,❌,—
TEHOL,59.8,❌,✅,❌,✅,51.1,❌,❌,—
DGATE,62.3,❌,❌,❌,✅,51.1,❌,❌,—
DMSAS,52.8,✅,❌,✅,❌,51.1,❌,✅,—
TAVHL,56.6,✅,❌,✅,❌,51.3,✅,✅,—
TURSG,66.8,✅,❌,✅,❌,51.3,✅,❌,—
DGNMO,52.7,❌,✅,❌,❌,51.4,❌,❌,—
MPARK,61.6,✅,❌,✅,❌,51.4,❌,✅,—
BYDNR,62.0,❌,✅,❌,❌,51.4,❌,❌,—
NTHOL,55.4,❌,❌,❌,✅,51.5,❌,❌,—
GARAN,56.5,✅,❌,✅,✅,51.6,✅,✅,—
SAHOL,54.9,✅,❌,✅,✅,51.8,✅,✅,—
MNDRS,51.1,✅,❌,✅,❌,51.8,✅,✅,—
ODAS,56.0,❌,✅,❌,❌,51.8,✅,❌,—
BASCM,55.4,✅,❌,✅,❌,51.8,✅,✅,—
SONME,58.4,✅,❌,✅,✅,51.9,❌,✅,—
TATGD,51.3,✅,✅,✅,❌,52.0,✅,❌,—
AVGYO,60.3,✅,✅,✅,✅,52.2,❌,❌,—
PSGYO,63.5,❌,✅,❌,❌,52.5,❌,❌,—
ICBCT,59.3,❌,✅,❌,✅,52.6,✅,❌,—
MACKO,56.4,✅,❌,✅,❌,52.6,✅,✅,—
NTGAZ,64.4,✅,❌,✅,✅,52.6,✅,✅,—
AKBNK,55.8,✅,❌,✅,❌,52.7,✅,✅,—
YKBNK,56.0,✅,❌,✅,✅,52.7,✅,✅,—
AKFYE,61.5,❌,✅,❌,❌,52.7,❌,❌,—
HURGZ,57.7,✅,✅,✅,❌,52.8,❌,❌,—
ETILR,49.7,❌,✅,❌,❌,52.9,❌,❌,—
GEREL,73.1,❌,✅,❌,✅,53.0,❌,❌,—
RNPOL,62.2,✅,✅,✅,❌,53.1,✅,✅,—
AYES,67.6,✅,✅,✅,✅,53.2,❌,❌,—
FADE,54.9,✅,✅,✅,✅,53.3,✅,✅,🟢
BLUME,57.5,✅,❌,✅,❌,53.3,❌,✅,—
ADEL,44.6,✅,✅,✅,❌,53.4,✅,✅,—
FRIGO,57.6,✅,❌,✅,❌,53.5,✅,✅,—
EKSUN,52.0,✅,✅,✅,❌,53.6,✅,✅,—
OZKGY,55.3,✅,❌,✅,✅,53.8,✅,✅,—
KNFRT,52.6,✅,✅,✅,❌,53.8,✅,✅,—
EKGYO,58.3,✅,❌,✅,✅,54.0,✅,✅,—
ESCAR,57.0,✅,✅,✅,❌,54.1,❌,❌,—
FONET,67.8,❌,✅,❌,❌,54.2,❌,❌,—
EPLAS,51.8,✅,✅,✅,❌,54.2,✅,✅,—
IZFAS,71.7,❌,❌,❌,❌,54.4,✅,✅,—
ICUGS,61.5,❌,✅,❌,❌,54.5,❌,❌,—
EDATA,70.0,✅,✅,✅,✅,54.9,❌,❌,—
OYAKC,54.8,✅,❌,✅,❌,54.9,✅,✅,—
ESCOM,60.9,✅,✅,✅,✅,55.2,❌,❌,—
GUBRF,62.1,✅,✅,✅,✅,55.3,✅,✅,🟢
RUBNS,54.9,✅,✅,✅,❌,55.3,❌,✅,—
GSDDE,67.2,✅,✅,✅,✅,55.5,❌,❌,—
CWENE,65.7,✅,✅,✅,✅,55.5,✅,✅,🟢
YGGYO,80.1,✅,✅,✅,✅,55.8,❌,❌,—
VAKBN,58.7,✅,❌,✅,✅,55.9,✅,✅,—
SEKUR,70.4,❌,✅,❌,✅,55.9,❌,❌,—
RALYH,62.1,✅,✅,✅,✅,55.9,❌,✅,—
KARTN,61.9,❌,✅,❌,❌,56.1,❌,❌,—
AYDEM,57.7,✅,✅,✅,✅,56.1,❌,✅,—
ULUUN,62.2,✅,✅,✅,✅,56.2,✅,✅,🟢
TRALT,66.3,✅,✅,✅,✅,56.2,❌,✅,—
SDTTR,56.4,✅,✅,✅,✅,56.2,❌,✅,—
UFUK,66.1,❌,❌,❌,✅,56.3,❌,❌,—
ENERY,63.3,✅,❌,✅,❌,56.7,✅,✅,—
HUNER,53.0,✅,✅,✅,❌,56.9,❌,✅,—
