Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
BOSSA,55.6,✅,✅,✅,✅,56.3,✅,✅,🟢
CEOEM,51.7,✅,✅,✅,✅,61.4,✅,✅,🟢
ISDMR,75.2,✅,✅,✅,✅,67.4,✅,✅,🟢
AHGAZ,67.9,✅,✅,✅,✅,71.2,✅,✅,🟢
TKFEN,79.9,✅,✅,✅,✅,73.9,✅,✅,🟢
ENERY,71.3,✅,✅,✅,✅,73.9,✅,✅,🟢
TUPRS,81.0,✅,✅,✅,✅,78.8,✅,✅,🟢
