Hisse,RSI(A),RSI(H),RSI(H)↑,MACD(H)↑,OBV(H)↑,OBV ATH %,OBV ATH(≥95%),SINYAL
IHEVA,41.2,29.0,❌,❌,❌,98.7,✅,—
CONSE,32.9,29.1,❌,❌,❌,87.6,❌,—
ADESE,42.9,29.1,❌,❌,❌,73.7,❌,—
DAPGM,39.5,29.2,❌,❌,❌,82.5,❌,—
ICUGS,42.3,29.3,❌,❌,❌,95.1,✅,—
TATEN,35.7,29.4,❌,❌,❌,14.7,❌,—
MMCAS,40.3,29.4,❌,❌,❌,90.5,❌,—
EUHOL,41.8,29.5,❌,❌,❌,97.8,✅,—
HDFGS,42.5,29.5,❌,❌,❌,90.1,❌,—
AVTUR,41.1,29.5,❌,❌,❌,96.8,✅,—
ISSEN,36.1,29.5,❌,❌,❌,74.6,❌,—
ECZYT,44.3,29.5,❌,❌,❌,99.0,✅,—
IZENR,32.3,29.5,❌,❌,❌,67.8,❌,—
KOTON,,29.6,❌,❌,❌,,❌,—
SMRTG,36.4,29.6,❌,❌,❌,81.5,❌,—
ATAGY,40.6,29.7,❌,❌,❌,92.3,❌,—
KRVGD,42.1,29.7,❌,❌,❌,83.9,❌,—
KFEIN,41.0,29.7,❌,❌,❌,91.5,❌,—
CEMAS,41.5,29.8,❌,❌,❌,94.1,❌,—
TRILC,36.8,29.9,❌,✅,❌,60.1,❌,—
TUKAS,38.0,29.9,❌,❌,❌,85.0,❌,—
BAYRK,41.3,29.9,❌,❌,❌,96.6,✅,—
KBORU,,30.0,❌,❌,❌,88.5,❌,—
GLRYH,36.0,30.0,❌,❌,❌,91.6,❌,—
SELVA,40.5,30.1,❌,❌,❌,-154.9,❌,—
ORCAY,33.3,30.2,❌,❌,❌,48.1,❌,—
SERNT,,30.2,❌,❌,❌,,❌,—
KUTPO,43.4,30.2,❌,❌,❌,97.5,✅,—
ENSRI,40.5,30.2,❌,✅,❌,-75.1,❌,—
BYDNR,40.8,30.3,❌,❌,❌,78.9,❌,—
BURCE,46.1,30.3,❌,❌,❌,97.3,✅,—
KONTR,33.2,30.3,❌,✅,❌,-55.1,❌,—
A1YEN,38.3,30.4,❌,❌,❌,91.8,❌,—
ZEDUR,37.8,30.4,❌,❌,❌,89.8,❌,—
PARSN,38.1,30.4,❌,❌,❌,98.9,✅,—
IHLAS,38.9,30.4,❌,✅,❌,83.2,❌,—
CGCAM,,30.5,❌,❌,❌,86.7,❌,—
SILVR,38.0,30.5,❌,❌,❌,99.2,✅,—
FENER,34.4,30.5,❌,✅,❌,-2.1,❌,—
YATAS,41.1,30.5,❌,❌,❌,97.4,✅,—
PENTA,37.9,30.6,❌,❌,❌,-99.1,❌,—
YYLGD,41.3,30.6,❌,❌,❌,48.3,❌,—
BALSU,,30.6,❌,❌,❌,-461.7,❌,—
ULAS,41.2,30.6,❌,❌,❌,96.0,✅,—
SAMAT,38.9,30.7,❌,❌,❌,97.6,✅,—
CASA,37.0,30.7,❌,❌,❌,-27.6,❌,—
CRDFA,47.4,30.7,❌,❌,❌,95.3,✅,—
BMSCH,41.6,30.7,❌,❌,❌,73.6,❌,—
ZGYO,,30.7,❌,❌,❌,80.5,❌,—
SRVGY,36.9,30.7,❌,❌,❌,94.7,❌,—
BINBN,,30.8,❌,❌,❌,69.7,❌,—
TUCLK,35.8,30.8,❌,❌,❌,93.5,❌,—
DMSAS,39.6,30.8,❌,❌,❌,98.5,✅,—
KOPOL,35.9,30.9,❌,❌,❌,85.4,❌,—
BORLS,,30.9,❌,❌,❌,-312.0,❌,—
KRSTL,46.5,30.9,❌,❌,❌,98.3,✅,—
COSMO,41.2,31.0,❌,❌,❌,74.3,❌,—
LINK,38.4,31.1,❌,❌,❌,91.5,❌,—
VSNMD,,31.1,❌,❌,❌,-174.6,❌,—
SMART,40.8,31.1,❌,❌,❌,95.9,✅,—
HUBVC,42.3,31.3,❌,❌,❌,91.9,❌,—
TUREX,42.7,31.4,❌,❌,❌,-0.7,❌,—
OBAMS,,31.4,❌,❌,❌,-350.8,❌,—
IHLGM,40.3,31.4,❌,❌,❌,95.5,✅,—
UCAYM,,31.4,❌,❌,❌,8.3,❌,—
ALKA,43.5,31.5,❌,❌,❌,98.4,✅,—
ERCB,33.3,31.5,❌,❌,❌,-30.6,❌,—
BERA,39.1,31.6,❌,❌,❌,88.2,❌,—
AKSUE,44.0,31.6,❌,❌,❌,92.6,❌,—
UFUK,45.1,31.6,❌,❌,❌,98.6,✅,—
ISYAT,40.5,31.6,❌,❌,❌,97.2,✅,—
PAPIL,40.3,31.6,❌,❌,❌,88.8,❌,—
SMRVA,,31.6,❌,❌,❌,-187.1,❌,—
OSTIM,37.4,31.6,❌,❌,❌,96.7,✅,—
YUNSA,45.6,31.7,❌,❌,❌,97.7,✅,—
KLKIM,42.1,31.7,❌,❌,❌,95.5,✅,—
BIGCH,,31.7,❌,❌,❌,26.8,❌,—
OSMEN,36.3,31.7,❌,❌,❌,61.2,❌,—
BFREN,32.3,31.7,❌,❌,❌,98.7,✅,—
DESA,42.7,31.8,❌,❌,❌,99.8,✅,—
KAREL,39.5,31.9,❌,❌,❌,93.8,❌,—
SEYKM,40.6,31.9,❌,❌,❌,77.2,❌,—
ARENA,40.2,31.9,❌,❌,❌,97.9,✅,—
SNICA,29.8,32.0,❌,❌,❌,-196.3,❌,—
TSGYO,39.8,32.0,❌,❌,❌,95.6,✅,—
IHGZT,40.8,32.0,❌,❌,❌,84.4,❌,—
ALFAS,39.5,32.0,❌,❌,❌,76.8,❌,—
GZNMI,39.1,32.1,❌,❌,❌,92.8,❌,—
BIENY,30.2,32.1,❌,❌,❌,36.1,❌,—
ARCLK,37.3,32.2,❌,❌,❌,95.6,✅,—
MEYSU,,32.2,❌,❌,❌,81.9,❌,—
EKSUN,38.8,32.3,❌,❌,❌,-6390.4,❌,—
AVHOL,39.2,32.4,❌,❌,❌,81.5,❌,—
RUZYE,39.7,32.4,❌,❌,❌,72.6,❌,—
ACSEL,44.2,32.6,❌,❌,❌,93.1,❌,—
VESBE,30.8,32.8,❌,❌,❌,91.5,❌,—
ASUZU,40.1,32.8,❌,❌,❌,98.6,✅,—
ALCTL,42.8,32.9,❌,❌,❌,98.2,✅,—
KSTUR,40.4,32.9,❌,❌,❌,52.4,❌,—
PRKAB,43.2,33.0,❌,❌,❌,94.0,❌,—
GLBMD,43.2,33.0,❌,❌,❌,93.9,❌,—
KLRHO,,33.0,❌,❌,❌,-7.5,❌,—
POLTK,36.2,33.0,❌,❌,❌,64.4,❌,—
YAYLA,41.6,33.0,❌,❌,❌,98.4,✅,—
SNGYO,42.2,33.1,❌,❌,❌,95.8,✅,—
ALKIM,41.6,33.2,❌,❌,❌,96.8,✅,—
MAKIM,38.6,33.3,❌,❌,❌,96.5,✅,—
MARBL,36.9,33.3,❌,❌,❌,69.5,❌,—
KLMSN,43.2,33.4,❌,❌,❌,98.7,✅,—
TEKTU,42.9,33.4,❌,❌,❌,95.3,✅,—
TKNSA,39.5,33.4,❌,❌,❌,95.7,✅,—
GLCVY,43.6,33.5,❌,❌,❌,82.6,❌,—
PGSUS,38.3,33.5,❌,❌,❌,92.0,❌,—
VKGYO,49.1,33.5,❌,❌,❌,99.1,✅,—
BRYAT,42.7,33.6,❌,❌,❌,98.8,✅,—
VAKFA,,33.6,❌,❌,❌,,❌,—
ULUFA,47.8,33.6,❌,❌,❌,89.3,❌,—
ZOREN,35.3,33.7,❌,❌,❌,81.5,❌,—
PLTUR,42.0,33.9,❌,❌,❌,98.4,✅,—
ECILC,45.8,33.9,❌,❌,❌,96.6,✅,—
GOLTS,40.4,33.9,❌,❌,❌,97.5,✅,—
GRNYO,42.0,34.1,❌,❌,❌,99.5,✅,—
KTSKR,45.1,34.1,❌,❌,❌,93.8,❌,—
ONRYT,,34.1,❌,❌,❌,34.1,❌,—
BAKAB,43.1,34.1,❌,❌,❌,96.5,✅,—
LKMNH,43.2,34.2,❌,❌,❌,99.4,✅,—
MARMR,,34.3,❌,❌,❌,-461.1,❌,—
VKFYO,43.1,34.3,❌,❌,❌,92.6,❌,—
DOFRB,,34.3,❌,❌,❌,83.8,❌,—
BRKSN,43.4,34.4,❌,❌,❌,93.7,❌,—
CLEBI,44.9,34.4,❌,❌,❌,97.8,✅,—
ERSU,44.0,34.4,❌,❌,❌,94.6,❌,—
MHRGY,,34.5,❌,❌,❌,-70.8,❌,—
BLCYT,43.0,34.7,❌,❌,❌,82.2,❌,—
KAYSE,39.0,34.7,❌,❌,❌,89.0,❌,—
PRDGS,39.6,34.7,❌,❌,❌,89.6,❌,—
PENGD,46.2,34.7,❌,❌,❌,95.9,✅,—
ESEN,42.3,34.8,❌,❌,❌,69.7,❌,—
DOGUB,46.9,34.8,❌,❌,❌,98.4,✅,—
GATEG,47.1,34.8,❌,❌,❌,99.1,✅,—
BIZIM,38.9,34.8,❌,❌,❌,97.1,✅,—
PINSU,48.2,34.8,❌,❌,❌,97.6,✅,—
HEKTS,32.5,34.8,❌,❌,❌,84.0,❌,—
EMNIS,38.8,34.9,❌,❌,❌,98.5,✅,—
QUAGR,39.7,34.9,❌,❌,❌,60.6,❌,—
LMKDC,42.6,35.0,❌,❌,❌,77.7,❌,—
HEDEF,45.9,35.0,❌,❌,❌,96.0,✅,—
DESPC,40.3,35.0,❌,❌,❌,97.2,✅,—
INTEM,45.3,35.0,❌,❌,❌,99.0,✅,—
ASGYO,,35.0,❌,❌,❌,-67.4,❌,—
EUYO,43.1,35.1,❌,❌,❌,96.8,✅,—
BASCM,43.6,35.3,❌,❌,❌,94.6,❌,—
ESCAR,45.3,35.3,❌,❌,❌,94.8,❌,—
TMPOL,46.1,35.3,❌,❌,❌,92.4,❌,—
GRTHO,,35.3,❌,❌,❌,70.3,❌,—
ODINE,,35.3,❌,❌,❌,96.5,✅,—
MAGEN,47.2,35.4,❌,❌,❌,96.6,✅,—
FZLGY,,35.4,❌,❌,❌,34.1,❌,—
ZERGY,,35.4,❌,❌,❌,,❌,—
KENT,34.8,35.5,❌,❌,❌,70.8,❌,—
GOKNR,37.8,35.5,❌,❌,❌,80.8,❌,—
CANTE,39.0,35.5,❌,✅,❌,25.4,❌,—
GRSEL,50.1,35.6,❌,❌,❌,85.9,❌,—
BINHO,,35.6,❌,❌,❌,85.9,❌,—
IZFAS,46.0,35.6,❌,❌,❌,97.3,✅,—
KLGYO,43.5,35.7,❌,❌,❌,96.3,✅,—
DYOBY,43.2,35.7,❌,❌,❌,97.8,✅,—
BRKVY,44.4,35.7,❌,❌,❌,73.9,❌,—
AHSGY,,35.8,❌,❌,❌,93.7,❌,—
DURKN,,35.8,❌,❌,❌,,❌,—
MZHLD,38.1,35.8,❌,❌,❌,97.4,✅,—
DGATE,47.3,35.9,❌,❌,❌,99.1,✅,—
IDGYO,42.2,35.9,❌,❌,❌,89.0,❌,—
ISKPL,44.1,35.9,❌,❌,❌,89.0,❌,—
INVEO,43.6,35.9,❌,❌,❌,95.4,✅,—
AFYON,46.4,35.9,❌,❌,❌,99.3,✅,—
FRMPL,,35.9,❌,❌,❌,-75.6,❌,—
BEYAZ,42.8,35.9,❌,❌,❌,88.1,❌,—
HOROZ,,35.9,❌,❌,❌,75.1,❌,—
CIMSA,47.4,35.9,❌,❌,❌,97.9,✅,—
PNLSN,43.1,36.0,❌,❌,❌,91.5,❌,—
OYAYO,46.7,36.0,❌,❌,❌,97.1,✅,—
KUYAS,47.3,36.2,❌,❌,❌,99.5,✅,—
NETCD,,36.2,❌,❌,❌,13.3,❌,—
SKBNK,45.8,36.3,❌,❌,❌,96.0,✅,—
GSRAY,33.2,36.4,❌,❌,❌,22.3,❌,—
BRISA,43.4,36.5,❌,❌,❌,98.3,✅,—
PSGYO,45.5,36.5,❌,❌,❌,85.7,❌,—
ULKER,44.4,36.5,❌,❌,❌,84.1,❌,—
SEGMN,,36.6,❌,❌,❌,95.1,✅,—
BIOEN,42.1,36.6,❌,❌,❌,92.5,❌,—
INGRM,41.5,36.7,❌,❌,❌,97.6,✅,—
GWIND,43.0,36.7,❌,❌,❌,63.3,❌,—
HATEK,41.4,36.7,❌,❌,❌,85.2,❌,—
BUCIM,40.5,36.8,❌,❌,❌,98.2,✅,—
YAPRK,40.0,36.9,❌,❌,❌,65.5,❌,—
MAVI,50.4,36.9,❌,❌,❌,87.3,❌,—
OBASE,45.1,36.9,❌,❌,❌,98.8,✅,—
SUMAS,40.7,37.0,❌,❌,❌,88.4,❌,—
LILAK,,37.1,❌,❌,❌,52.2,❌,—
PEKGY,47.4,37.1,❌,❌,❌,97.8,✅,—
FADE,43.3,37.3,❌,❌,❌,94.0,❌,—
HLGYO,53.0,37.3,❌,❌,❌,98.6,✅,—
PKART,51.8,37.4,❌,❌,❌,96.7,✅,—
GEDIK,53.2,37.4,❌,❌,❌,95.7,✅,—
INTEK,38.9,37.5,❌,❌,❌,58.2,❌,—
NIBAS,46.4,37.5,❌,❌,❌,67.8,❌,—
YIGIT,,37.5,❌,❌,❌,30.8,❌,—
MNDRS,44.4,37.5,❌,❌,❌,99.5,✅,—
MIATK,41.0,37.6,❌,❌,❌,66.5,❌,—
BNTAS,39.3,37.6,❌,❌,❌,98.0,✅,—
EGSER,40.9,37.7,❌,❌,❌,98.7,✅,—
DOAS,48.1,37.7,❌,❌,❌,98.2,✅,—
DERIM,43.4,37.8,❌,❌,❌,99.7,✅,—
CWENE,45.0,37.8,❌,❌,❌,60.5,❌,—
MGROS,51.7,37.8,❌,❌,❌,97.9,✅,—
AKSEN,54.4,37.8,❌,❌,❌,96.0,✅,—
NUGYO,45.7,37.8,❌,❌,❌,95.6,✅,—
IHAAS,46.3,37.9,❌,❌,❌,88.8,❌,—
BANVT,40.2,37.9,❌,❌,❌,98.4,✅,—
MOGAN,,38.0,❌,❌,❌,77.7,❌,—
DGNMO,43.0,38.1,❌,❌,❌,97.8,✅,—
FROTO,45.3,38.1,❌,❌,❌,90.0,❌,—
MERCN,45.0,38.1,❌,❌,❌,55.9,❌,—
SNPAM,48.1,38.2,❌,❌,❌,99.7,✅,—
OZGYO,48.8,38.3,❌,❌,❌,99.5,✅,—
ISBIR,40.8,38.3,❌,❌,❌,-18.3,❌,—
BURVA,50.7,38.4,❌,❌,❌,99.5,✅,—
GEDZA,46.6,38.5,❌,❌,❌,96.1,✅,—
BESLR,44.5,38.5,❌,❌,❌,97.8,✅,—
GESAN,46.0,38.5,❌,❌,❌,95.0,✅,—
MSGYO,49.8,38.6,❌,❌,❌,98.9,✅,—
MOBTL,54.0,38.6,❌,❌,❌,98.9,✅,—
ATEKS,45.8,38.6,❌,❌,❌,98.8,✅,—
BRKO,45.8,38.7,❌,❌,❌,97.5,✅,—
SDTTR,45.9,38.7,❌,❌,❌,88.8,❌,—
GUNDG,,38.8,❌,❌,❌,97.0,✅,—
AKHAN,,38.9,❌,❌,❌,78.1,❌,—
DGGYO,44.2,38.9,❌,❌,❌,100.0,✅,—
SANFM,43.6,39.0,❌,❌,❌,98.9,✅,—
GSDHO,47.2,39.0,❌,❌,❌,99.4,✅,—
MERIT,48.3,39.1,❌,❌,❌,76.3,❌,—
BRMEN,47.6,39.1,❌,❌,❌,99.2,✅,—
KTLEV,,39.1,❌,❌,❌,88.7,❌,—
PASEU,,39.2,❌,❌,❌,57.6,❌,—
GIPTA,,39.2,❌,❌,❌,96.9,✅,—
ENTRA,,39.2,❌,❌,❌,-40262.2,❌,—
SUWEN,37.8,39.2,❌,❌,❌,87.6,❌,—
ALGYO,45.5,39.2,❌,❌,❌,92.3,❌,—
DOKTA,43.5,39.2,❌,❌,❌,99.7,✅,—
ISGSY,54.7,39.2,❌,❌,❌,98.3,✅,—
SKTAS,41.0,39.3,❌,❌,❌,97.0,✅,—
FRIGO,46.6,39.3,❌,❌,❌,95.7,✅,—
AYCES,46.2,39.4,❌,❌,❌,81.7,❌,—
EDATA,51.6,39.4,❌,❌,❌,98.2,✅,—
VANGD,53.6,39.5,❌,❌,❌,98.8,✅,—
QNBFK,41.9,39.5,❌,❌,❌,93.8,❌,—
ULUUN,47.3,39.5,❌,❌,❌,98.8,✅,—
VAKKO,47.8,39.5,❌,❌,❌,99.3,✅,—
PSDTC,45.1,39.6,❌,❌,❌,96.8,✅,—
INFO,47.6,39.6,❌,❌,❌,85.4,❌,—
SEKUR,52.0,39.6,❌,❌,❌,98.9,✅,—
FONET,55.5,39.6,❌,❌,❌,97.1,✅,—
KLNMA,41.9,39.7,❌,❌,❌,96.3,✅,—
ULUSE,48.8,39.7,❌,❌,❌,97.2,✅,—
AZTEK,45.8,39.7,✅,❌,✅,81.4,❌,—
BVSAN,43.4,39.8,❌,❌,❌,50.0,❌,—
LIDFA,55.1,39.8,❌,❌,❌,95.3,✅,—
DAGI,49.4,39.8,❌,❌,❌,97.8,✅,—
MACKO,50.2,39.9,❌,❌,❌,77.2,❌,—
SUNTK,47.2,39.9,❌,❌,❌,89.0,❌,—
CMBTN,37.6,40.0,❌,❌,❌,97.6,✅,—
GLRMK,,40.1,❌,❌,❌,56.0,❌,—
AYES,54.9,40.1,❌,❌,❌,98.5,✅,—
TGSAS,49.1,40.2,❌,❌,❌,97.1,✅,—
AYEN,49.4,40.2,❌,❌,❌,99.0,✅,—
NTHOL,47.5,40.2,❌,❌,❌,99.4,✅,—
OTKAR,40.3,40.2,❌,✅,❌,99.6,✅,—
SARKY,52.1,40.2,❌,❌,❌,93.4,❌,—
ISMEN,48.4,40.2,❌,❌,❌,95.0,❌,—
KCAER,44.9,40.2,❌,❌,❌,94.5,❌,—
GEREL,52.7,40.3,❌,❌,❌,99.1,✅,—
NUHCM,46.0,40.3,❌,❌,❌,95.8,✅,—
RODRG,47.0,40.3,❌,❌,❌,69.3,❌,—
TSPOR,42.3,40.4,❌,❌,❌,80.9,❌,—
BASGZ,58.2,40.6,❌,❌,❌,99.2,✅,—
EYGYO,,40.7,❌,❌,❌,-135.4,❌,—
CUSAN,45.1,40.7,❌,❌,❌,99.5,✅,—
THYAO,51.6,40.9,❌,❌,❌,99.8,✅,—
AKFGY,47.8,41.0,❌,❌,❌,94.2,❌,—
KMPUR,43.5,41.0,❌,❌,❌,94.0,❌,—
SANKO,44.1,41.1,❌,❌,❌,98.8,✅,—
AKENR,45.3,41.1,❌,❌,❌,96.5,✅,—
TDGYO,44.6,41.2,❌,❌,❌,86.3,❌,—
DZGYO,48.0,41.2,❌,❌,❌,96.4,✅,—
OZKGY,49.6,41.2,❌,❌,❌,99.6,✅,—
AVOD,47.2,41.3,❌,❌,❌,98.3,✅,—
JANTS,38.8,41.3,❌,❌,❌,92.3,❌,—
FMIZP,43.4,41.3,❌,❌,❌,99.3,✅,—
ETYAT,52.1,41.3,❌,❌,❌,99.5,✅,—
BIGTK,45.8,41.3,❌,❌,❌,96.6,✅,—
GARFA,49.7,41.4,❌,❌,❌,99.3,✅,—
ISFIN,55.4,41.4,❌,❌,❌,99.8,✅,—
VESTL,32.8,41.5,❌,✅,❌,92.0,❌,—
TERA,50.9,41.5,❌,❌,❌,97.1,✅,—
GENIL,45.5,41.5,❌,❌,❌,97.4,✅,—
ESCOM,52.1,41.6,❌,❌,❌,99.2,✅,—
ADEL,42.2,41.6,❌,❌,❌,83.4,❌,—
UMPAS,56.5,41.6,❌,✅,❌,3.7,❌,—
BAGFS,45.2,41.6,❌,❌,❌,97.7,✅,—
EDIP,50.9,41.6,❌,❌,❌,97.8,✅,—
PETUN,48.2,41.6,❌,❌,❌,97.9,✅,—
SANEL,51.4,41.6,❌,❌,❌,94.3,❌,—
PNSUT,47.4,41.6,❌,❌,❌,97.0,✅,—
GOODY,41.0,41.7,❌,❌,❌,94.6,❌,—
KRDMB,57.6,41.7,❌,❌,❌,99.2,✅,—
ATLAS,51.9,41.7,✅,❌,✅,98.6,✅,—
ALCAR,39.6,41.8,❌,❌,❌,99.4,✅,—
MAALT,47.9,41.8,❌,❌,❌,97.9,✅,—
EGEEN,36.6,41.8,❌,✅,❌,98.9,✅,—
DENGE,42.6,41.9,❌,❌,❌,90.9,❌,—
ALTNY,,41.9,❌,❌,❌,59.5,❌,—
TTRAK,39.4,42.0,❌,✅,❌,92.7,❌,—
TURGG,46.0,42.0,❌,❌,❌,99.4,✅,—
TCELL,53.8,42.0,❌,❌,❌,86.5,❌,—
KORDS,46.5,42.0,❌,❌,❌,97.3,✅,—
IZMDC,49.8,42.1,❌,❌,❌,99.6,✅,—
BALAT,47.2,42.2,❌,❌,❌,89.6,❌,—
OYAKC,49.1,42.2,❌,❌,❌,97.3,✅,—
NTGAZ,58.7,42.3,❌,❌,❌,97.4,✅,—
KLYPV,,42.3,❌,❌,❌,-112.5,❌,—
ARTMS,,42.4,❌,❌,❌,61.9,❌,—
MTRKS,49.9,42.4,❌,❌,❌,97.5,✅,—
RUBNS,46.8,42.4,❌,❌,❌,32.8,❌,—
PRKME,45.9,42.8,❌,❌,❌,99.3,✅,—
TTKOM,52.1,42.8,❌,❌,❌,94.2,❌,—
ICBCT,51.4,42.8,❌,❌,❌,99.5,✅,—
UNLU,46.1,43.0,✅,✅,✅,92.8,❌,—
ENDAE,,43.1,❌,❌,❌,77.6,❌,—
PAGYO,63.7,43.1,❌,❌,❌,98.3,✅,—
BOBET,43.7,43.1,❌,❌,❌,98.1,✅,—
ADGYO,,43.2,❌,❌,❌,-25.8,❌,—
BORSK,40.7,43.2,❌,❌,❌,-172.9,❌,—
TABGD,54.0,43.3,❌,❌,❌,90.7,❌,—
RALYH,51.7,43.3,❌,❌,❌,98.9,✅,—
BESTE,,43.3,❌,❌,❌,-66.3,❌,—
SISE,50.0,43.4,❌,❌,❌,95.3,✅,—
AKMGY,54.0,43.4,❌,❌,❌,80.8,❌,—
MTRYO,53.6,43.4,❌,❌,❌,97.1,✅,—
TSKB,49.5,43.5,❌,❌,❌,98.7,✅,—
KRONT,56.0,43.5,❌,❌,❌,98.8,✅,—
ANHYT,57.2,43.6,❌,❌,❌,98.6,✅,—
RNPOL,51.8,43.6,❌,❌,❌,84.7,❌,—
METRO,56.8,43.6,❌,❌,❌,99.6,✅,—
