Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
ISYAT,44.1,❌,❌,❌,❌,35.0,❌,❌,—
SKBNK,46.2,❌,❌,❌,❌,35.2,✅,❌,—
YONGA,41.4,❌,❌,❌,❌,35.3,❌,❌,—
KSTUR,43.2,❌,❌,❌,❌,35.3,❌,❌,—
MEGMT,47.4,❌,❌,❌,❌,35.3,❌,❌,—
MRGYO,42.9,✅,❌,❌,❌,35.4,✅,✅,—
FENER,34.6,✅,✅,✅,❌,35.4,✅,✅,—
ALKA,47.9,✅,❌,✅,✅,35.5,✅,❌,—
ERBOS,43.8,✅,❌,✅,✅,35.6,❌,❌,—
BUCIM,41.0,✅,❌,✅,❌,35.6,✅,✅,—
RTALB,46.8,❌,❌,❌,❌,35.7,✅,❌,—
PAPIL,43.1,✅,❌,✅,❌,35.8,❌,❌,—
MARTI,37.3,❌,❌,❌,❌,35.8,❌,❌,—
CEMTS,46.1,✅,❌,✅,✅,36.0,✅,❌,—
TUCLK,37.5,✅,❌,✅,❌,36.1,✅,✅,—
OYLUM,44.8,❌,❌,❌,❌,36.1,❌,❌,—
SNGYO,47.0,✅,❌,✅,❌,36.2,❌,❌,—
CASA,41.7,✅,❌,✅,❌,36.5,❌,❌,—
SANKO,45.1,❌,❌,❌,❌,36.5,✅,❌,—
TLMAN,44.4,✅,❌,✅,❌,36.6,✅,❌,—
YATAS,47.3,❌,❌,❌,❌,36.7,❌,❌,—
CMENT,43.1,❌,❌,❌,✅,36.7,❌,❌,—
VKING,42.0,❌,❌,❌,❌,36.7,❌,❌,—
OYYAT,47.5,✅,❌,✅,❌,36.7,✅,❌,—
ELITE,44.3,❌,❌,❌,❌,36.9,❌,❌,—
BRYAT,46.0,❌,❌,❌,❌,36.9,❌,❌,—
ARENA,43.1,❌,❌,❌,❌,36.9,❌,❌,—
ULAS,45.6,✅,❌,✅,❌,37.0,❌,❌,—
KUTPO,47.5,✅,❌,✅,❌,37.3,❌,❌,—
ANGEN,39.7,❌,❌,❌,❌,37.3,✅,❌,—
VKFYO,47.6,❌,❌,❌,❌,37.4,✅,❌,—
ATAKP,41.5,❌,❌,❌,❌,37.5,✅,❌,—
TSGYO,42.7,✅,❌,✅,❌,37.5,✅,❌,—
GOKNR,43.8,❌,❌,❌,❌,37.5,✅,❌,—
MEDTR,41.8,✅,❌,✅,❌,37.8,✅,❌,—
LUKSK,47.6,❌,❌,❌,✅,37.8,❌,❌,—
KONKA,44.2,✅,❌,✅,❌,37.9,✅,❌,—
SILVR,44.5,❌,❌,❌,❌,38.1,❌,❌,—
SNICA,34.4,❌,❌,❌,❌,38.1,✅,❌,—
CEMAS,46.3,✅,❌,✅,❌,38.1,✅,✅,—
GLCVY,47.9,✅,❌,✅,❌,38.2,✅,✅,—
LKMNH,46.8,❌,❌,❌,✅,38.3,✅,❌,—
DITAS,47.5,✅,❌,✅,❌,38.3,❌,❌,—
KENT,36.6,✅,❌,✅,❌,38.3,❌,✅,—
TEKTU,46.6,❌,❌,❌,❌,38.4,❌,❌,—
IHEVA,45.5,✅,❌,✅,❌,38.4,❌,✅,—
BTCIM,50.9,❌,❌,❌,❌,38.4,✅,❌,—
DAPGM,47.1,❌,❌,❌,❌,38.5,❌,❌,—
SELVA,44.8,❌,❌,❌,❌,38.6,❌,❌,—
ULKER,47.0,✅,❌,✅,❌,38.6,✅,✅,—
DERHL,46.4,✅,❌,✅,❌,38.6,✅,✅,—
IDGYO,45.1,❌,❌,❌,❌,38.6,❌,❌,—
KARSN,45.5,❌,❌,❌,❌,38.6,❌,❌,—
ERCB,35.7,❌,❌,❌,❌,38.6,❌,❌,—
ZEDUR,45.3,❌,❌,❌,❌,38.7,❌,❌,—
MIATK,45.1,❌,❌,❌,❌,38.7,❌,❌,—
KLGYO,46.6,✅,❌,✅,✅,38.8,✅,✅,—
SUWEN,39.7,✅,❌,✅,❌,38.9,❌,❌,—
ISSEN,40.4,✅,❌,✅,❌,39.0,✅,❌,—
BURCE,51.9,❌,❌,❌,❌,39.0,✅,❌,—
HLGYO,56.8,❌,❌,❌,✅,39.0,❌,❌,—
PARSN,43.5,❌,❌,❌,❌,39.0,✅,❌,—
NIBAS,48.5,❌,❌,❌,❌,39.0,✅,❌,—
LYDYE,50.7,❌,❌,❌,❌,39.1,❌,❌,—
ORCAY,35.9,❌,✅,❌,❌,39.1,✅,❌,—
SAFKR,52.5,✅,❌,✅,❌,39.2,❌,❌,—
GRNYO,52.3,❌,❌,❌,❌,39.3,❌,❌,—
MMCAS,48.8,❌,❌,❌,❌,39.4,❌,❌,—
BFREN,33.7,✅,✅,✅,❌,39.4,✅,✅,—
PRKAB,47.8,❌,❌,❌,❌,39.4,❌,❌,—
FROTO,47.1,✅,❌,✅,❌,39.5,✅,✅,—
INVEO,44.9,❌,❌,❌,✅,39.5,❌,❌,—
DESA,47.5,✅,❌,✅,✅,39.6,❌,✅,—
KIMMR,54.0,❌,❌,❌,✅,39.6,✅,❌,—
BIENY,33.6,✅,❌,✅,❌,39.6,✅,✅,—
KRSTL,50.9,❌,❌,❌,❌,39.6,❌,❌,—
PNSUT,48.3,❌,❌,❌,❌,39.7,✅,❌,—
HUBVC,48.5,❌,❌,❌,❌,39.7,❌,❌,—
TATEN,44.2,❌,❌,❌,❌,39.8,✅,❌,—
PLTUR,46.9,❌,❌,❌,❌,40.0,❌,❌,—
SISE,49.7,❌,❌,❌,❌,40.2,❌,❌,—
DZGYO,49.9,❌,❌,❌,✅,40.2,❌,❌,—
SRVGY,42.2,✅,❌,✅,❌,40.3,✅,✅,—
HATEK,44.7,❌,❌,❌,❌,40.3,✅,❌,—
HEKTS,34.4,❌,✅,❌,❌,40.4,✅,❌,—
DOFER,44.1,✅,❌,✅,❌,40.4,✅,✅,—
LINK,42.2,❌,❌,❌,❌,40.4,❌,❌,—
ENKAI,59.4,❌,❌,❌,❌,40.5,❌,❌,—
SMART,46.8,✅,❌,✅,❌,40.5,❌,❌,—
AGROT,35.4,✅,✅,✅,❌,40.5,✅,✅,—
POLTK,40.1,❌,❌,❌,❌,40.5,❌,❌,—
VKGYO,54.2,❌,❌,❌,✅,40.6,❌,❌,—
HTTBT,48.5,✅,❌,✅,❌,40.7,❌,❌,—
BEYAZ,47.6,❌,❌,❌,❌,40.7,❌,❌,—
HALKB,55.6,❌,❌,❌,❌,40.7,✅,❌,—
AGYO,49.6,✅,❌,✅,❌,40.9,❌,❌,—
AYCES,47.6,❌,❌,❌,❌,40.9,❌,❌,—
PENGD,52.3,❌,❌,❌,✅,41.1,❌,❌,—
BRISA,48.0,❌,❌,❌,❌,41.1,❌,❌,—
IZINV,50.2,✅,❌,✅,❌,41.1,✅,❌,—
GWIND,47.1,❌,❌,❌,❌,41.2,✅,❌,—
AVHOL,46.6,❌,❌,❌,❌,41.2,❌,❌,—
OTKAR,41.7,✅,❌,✅,❌,41.3,✅,✅,—
ESEN,44.8,✅,❌,✅,❌,41.3,✅,✅,—
TTKOM,52.9,✅,❌,✅,✅,41.3,❌,❌,—
BLCYT,47.7,✅,❌,✅,❌,41.4,✅,✅,—
UMPAS,56.5,❌,❌,❌,❌,41.4,❌,✅,—
ALGYO,48.6,✅,❌,✅,❌,41.4,❌,❌,—
CLEBI,47.8,✅,❌,✅,❌,41.5,✅,✅,—
BVSAN,49.9,❌,❌,❌,❌,41.5,❌,❌,—
MNDRS,47.9,✅,❌,✅,❌,41.5,✅,✅,—
OYAYO,53.1,✅,❌,✅,✅,41.5,❌,❌,—
BRKVY,50.2,✅,❌,✅,❌,41.6,✅,❌,—
ISCTR,50.1,✅,❌,✅,✅,41.6,❌,❌,—
AZTEK,45.3,❌,❌,❌,❌,41.7,❌,❌,—
KONYA,39.1,✅,❌,✅,❌,41.7,✅,✅,—
KAPLM,55.6,❌,❌,❌,❌,41.8,❌,❌,—
KFEIN,47.6,❌,❌,❌,❌,41.8,❌,❌,—
ALKIM,47.4,✅,❌,✅,✅,41.8,✅,❌,—
MGROS,55.5,❌,❌,❌,❌,41.9,✅,❌,—
MAGEN,55.3,❌,❌,❌,❌,41.9,❌,❌,—
BIZIM,44.5,✅,❌,✅,❌,42.0,✅,✅,—
MAVI,51.1,❌,❌,❌,❌,42.0,❌,❌,—
PAMEL,43.3,❌,❌,❌,❌,42.1,❌,❌,—
KUYAS,59.1,❌,❌,❌,✅,42.2,❌,❌,—
KLKIM,48.4,✅,❌,✅,❌,42.3,✅,✅,—
KAYSE,43.4,✅,❌,✅,❌,42.3,✅,✅,—
RUZYE,49.3,✅,❌,✅,❌,42.3,✅,✅,—
YAPRK,43.0,✅,❌,✅,❌,42.3,❌,❌,—
GLRYH,46.0,✅,❌,✅,❌,42.4,✅,✅,—
TUREX,45.7,✅,❌,✅,❌,42.4,✅,✅,—
ALCAR,42.1,❌,❌,❌,❌,42.4,❌,❌,—
CIMSA,52.9,✅,❌,✅,❌,42.4,✅,❌,—
ALCTL,49.9,❌,❌,❌,❌,42.5,❌,❌,—
MZHLD,43.4,✅,❌,✅,❌,42.5,✅,✅,—
VERTU,48.1,✅,❌,✅,❌,42.5,✅,❌,—
CMBTN,40.6,❌,❌,❌,❌,42.5,❌,❌,—
GZNMI,43.2,✅,❌,✅,❌,42.7,✅,✅,—
SAMAT,44.0,✅,❌,✅,❌,42.7,✅,❌,—
SASA,40.1,❌,❌,❌,❌,42.8,❌,❌,—
TERA,54.7,❌,❌,❌,❌,42.9,❌,✅,—
DENGE,44.9,❌,❌,❌,❌,42.9,✅,✅,—
EUHOL,50.3,✅,❌,✅,✅,43.0,❌,❌,—
FLAP,50.7,✅,❌,✅,❌,43.0,❌,❌,—
ATLAS,51.4,❌,❌,❌,❌,43.0,✅,❌,—
YYLGD,47.6,✅,❌,✅,❌,43.1,✅,❌,—
SOKE,50.4,❌,❌,❌,❌,43.2,❌,❌,—
ORMA,48.8,❌,❌,❌,❌,43.2,❌,❌,—
KLNMA,43.1,❌,✅,❌,❌,43.3,❌,❌,—
AKFGY,53.3,❌,❌,❌,❌,43.4,✅,❌,—
A1YEN,49.7,✅,❌,✅,❌,43.4,❌,❌,—
SUMAS,48.0,❌,❌,❌,❌,43.4,✅,❌,—
CRDFA,63.4,❌,❌,❌,✅,43.6,❌,❌,—
TTRAK,41.6,✅,❌,✅,❌,43.7,✅,✅,—
IZFAS,60.3,❌,❌,❌,❌,43.7,❌,❌,—
PINSU,55.8,❌,❌,❌,❌,43.8,✅,❌,—
DESPC,46.4,❌,❌,❌,❌,43.8,✅,❌,—
BAYRK,46.9,✅,❌,✅,❌,43.9,✅,✅,—
ISKPL,51.6,✅,❌,✅,❌,43.9,✅,✅,—
EUYO,53.0,❌,❌,❌,❌,43.9,❌,❌,—
MARBL,45.1,✅,❌,✅,❌,43.9,❌,❌,—
TSKB,50.6,✅,❌,✅,❌,43.9,✅,❌,—
GLBMD,50.8,❌,❌,❌,❌,44.0,❌,❌,—
KLSER,29.8,✅,✅,✅,❌,44.1,✅,✅,—
IZENR,49.3,❌,❌,❌,❌,44.1,✅,❌,—
ECILC,53.5,✅,❌,✅,✅,44.1,✅,✅,—
KLMSN,50.0,✅,❌,✅,✅,44.2,❌,❌,—
BRKSN,48.5,✅,❌,✅,❌,44.4,❌,❌,—
INTEK,42.8,❌,❌,❌,❌,44.4,❌,❌,—
PENTA,43.7,✅,✅,✅,❌,44.5,✅,❌,—
BALAT,53.4,❌,❌,❌,❌,44.5,❌,✅,—
HDFGS,50.5,❌,❌,❌,✅,44.5,✅,✅,—
MAKIM,45.2,✅,❌,✅,❌,44.6,✅,❌,—
KTSKR,54.5,❌,❌,❌,❌,44.6,❌,❌,—
SNPAM,50.5,✅,❌,✅,✅,44.6,✅,✅,—
SKYLP,56.9,❌,❌,❌,✅,44.6,❌,❌,—
MAALT,51.4,✅,❌,✅,❌,44.7,❌,❌,—
NUHCM,49.2,✅,❌,✅,❌,44.8,❌,❌,—
ACSEL,52.0,❌,❌,❌,❌,45.0,❌,❌,—
TDGYO,48.7,❌,❌,❌,❌,45.0,❌,✅,—
BAKAB,52.0,❌,❌,❌,❌,45.1,❌,❌,—
TURGG,49.0,✅,❌,✅,✅,45.1,❌,✅,—
LYDHO,59.2,❌,❌,❌,✅,45.1,❌,❌,—
MERIT,52.4,❌,❌,❌,❌,45.1,❌,❌,—
LIDFA,60.1,❌,❌,❌,❌,45.2,❌,❌,—
YAYLA,49.7,✅,❌,✅,❌,45.2,✅,✅,—
BANVT,43.6,✅,❌,✅,❌,45.2,❌,❌,—
FRIGO,53.7,✅,❌,✅,❌,45.3,❌,✅,—
MSGYO,56.1,❌,❌,❌,✅,45.3,❌,❌,—
MEPET,59.7,✅,❌,✅,❌,45.5,✅,❌,—
GSDHO,53.2,✅,❌,✅,✅,45.5,❌,❌,—
PETUN,51.5,✅,❌,✅,❌,45.6,✅,✅,—
SKTAS,44.5,✅,❌,✅,❌,45.7,✅,❌,—
SEYKM,47.6,❌,❌,❌,❌,45.7,❌,❌,—
DYOBY,47.6,✅,❌,✅,❌,45.8,✅,✅,—
GARFA,53.3,✅,❌,✅,✅,45.8,✅,❌,—
EDIP,57.4,✅,❌,✅,✅,45.9,❌,❌,—
KAREL,48.4,❌,❌,❌,❌,46.0,❌,❌,—
JANTS,42.6,✅,❌,✅,❌,46.0,✅,✅,—
BAGFS,48.5,✅,❌,✅,❌,46.0,✅,✅,—
AGHOL,54.1,❌,❌,❌,✅,46.1,✅,❌,—
QUAGR,45.1,✅,❌,✅,❌,46.3,✅,✅,—
LOGO,53.8,✅,❌,✅,❌,46.3,✅,✅,—
EGSER,47.0,✅,❌,✅,❌,46.4,✅,❌,—
VAKBN,55.4,✅,❌,✅,✅,46.4,❌,❌,—
IHAAS,55.8,✅,❌,✅,❌,46.5,✅,❌,—
NUGYO,51.3,❌,❌,❌,❌,46.5,✅,❌,—
YUNSA,55.1,❌,❌,❌,✅,46.5,❌,❌,—
GEDZA,52.5,✅,❌,✅,❌,46.5,✅,❌,—
INGRM,48.1,✅,❌,✅,❌,46.5,❌,❌,—
NTGAZ,61.9,❌,❌,❌,❌,46.6,✅,❌,—
GOODY,46.0,✅,❌,✅,✅,46.7,❌,❌,—
SARKY,55.8,✅,❌,✅,❌,46.7,❌,❌,—
BURVA,60.4,✅,❌,✅,❌,46.7,❌,❌,—
THYAO,54.8,❌,❌,❌,❌,46.7,❌,❌,—
DOGUB,59.7,❌,❌,❌,❌,47.0,❌,❌,—
INTEM,51.6,✅,❌,✅,❌,47.0,✅,✅,—
GOLTS,48.5,✅,❌,✅,❌,47.1,✅,✅,—
AVOD,52.4,✅,❌,✅,❌,47.2,✅,✅,—
TKNSA,45.1,✅,❌,✅,❌,47.2,✅,✅,—
OBASE,52.8,❌,❌,❌,❌,47.2,❌,❌,—
BASGZ,66.9,✅,❌,✅,✅,47.4,✅,❌,—
ENERY,59.0,❌,❌,❌,❌,47.5,❌,❌,—
MTRYO,54.7,✅,❌,✅,❌,47.5,✅,❌,—
QNBFK,45.3,❌,✅,❌,❌,47.6,❌,✅,—
KNFRT,50.0,✅,❌,✅,❌,47.6,✅,❌,—
BESLR,49.7,✅,❌,✅,❌,47.7,✅,✅,—
AFYON,53.3,✅,❌,✅,✅,47.7,✅,✅,—
TCELL,57.4,✅,❌,✅,❌,47.8,✅,❌,—
TOASO,57.7,✅,❌,✅,✅,47.8,✅,❌,—
SMRTG,47.5,❌,✅,❌,❌,47.8,❌,❌,—
EMNIS,43.8,✅,❌,✅,❌,47.8,❌,✅,—
CUSAN,51.0,✅,❌,✅,✅,48.0,❌,❌,—
ECZYT,59.0,✅,❌,✅,✅,48.0,❌,❌,—
MERCN,51.9,❌,❌,❌,❌,48.0,✅,❌,—
VAKKO,51.8,✅,❌,✅,✅,48.1,✅,❌,—
AKENR,51.4,✅,❌,✅,❌,48.1,❌,❌,—
AYEN,58.3,✅,❌,✅,✅,48.2,❌,❌,—
PRKME,49.4,✅,❌,✅,❌,48.3,❌,❌,—
ALFAS,46.0,✅,✅,✅,❌,48.3,✅,❌,—
BASCM,54.1,✅,❌,✅,❌,48.4,✅,✅,—
FADE,52.0,✅,✅,✅,✅,48.5,❌,❌,—
AEFES,56.2,❌,❌,❌,❌,48.5,❌,❌,—
KOPOL,48.3,✅,✅,✅,❌,48.6,✅,❌,—
DOAS,54.4,❌,❌,❌,✅,48.6,✅,❌,—
BRKO,54.2,✅,❌,✅,✅,48.6,❌,❌,—
EKGYO,56.3,✅,❌,✅,❌,48.8,✅,✅,—
TATGD,49.8,❌,✅,❌,❌,48.9,❌,❌,—
ODAS,54.1,❌,✅,❌,❌,49.0,❌,❌,—
ONCSM,59.7,✅,❌,✅,✅,49.1,✅,❌,—
YKBNK,54.4,✅,❌,✅,✅,49.1,✅,✅,—
OZGYO,62.5,✅,❌,✅,✅,49.1,✅,❌,—
ADEL,43.8,✅,✅,✅,❌,49.2,✅,✅,—
EGGUB,57.6,✅,❌,✅,✅,49.2,✅,✅,—
RODRG,54.2,✅,❌,✅,❌,49.2,❌,❌,—
DGGYO,51.7,❌,✅,❌,✅,49.2,❌,❌,—
GARAN,55.6,✅,❌,✅,✅,49.3,❌,✅,—
ANHYT,58.6,❌,❌,❌,✅,49.5,❌,❌,—
BNTAS,45.4,✅,✅,✅,✅,49.5,✅,✅,🟢
TURSG,66.2,✅,❌,✅,❌,49.7,✅,❌,—
TAVHL,55.9,✅,❌,✅,❌,49.7,✅,✅,—
GRSEL,59.5,❌,❌,❌,❌,49.7,❌,❌,—
PNLSN,50.8,❌,✅,❌,❌,49.9,✅,❌,—
SAHOL,54.0,✅,❌,✅,❌,49.9,✅,✅,—
AKSA,56.2,❌,❌,❌,✅,50.1,❌,❌,—
MRSHL,53.0,✅,✅,✅,❌,50.2,❌,❌,—
AKSEN,66.7,❌,❌,❌,✅,50.2,❌,❌,—
ISBIR,45.5,✅,✅,✅,❌,50.3,✅,✅,—
KRGYO,41.6,✅,✅,✅,❌,50.5,❌,✅,—
BOBET,47.5,✅,✅,✅,✅,50.5,❌,✅,—
AKBNK,54.8,✅,❌,✅,❌,50.5,✅,✅,—
OZKGY,54.1,✅,❌,✅,✅,50.7,✅,✅,—
BOSSA,52.1,✅,❌,✅,✅,50.7,❌,✅,—
CEOEM,49.2,✅,✅,✅,❌,50.7,✅,✅,—
RNPOL,60.9,✅,✅,✅,❌,50.8,❌,❌,—
DMSAS,52.7,✅,❌,✅,❌,50.8,❌,✅,—
BRLSM,51.8,✅,✅,✅,❌,50.9,✅,❌,—
DOKTA,49.8,✅,✅,✅,❌,50.9,✅,✅,—
ZRGYO,55.7,✅,❌,✅,✅,50.9,✅,✅,—
ISFIN,60.1,❌,❌,❌,❌,50.9,❌,❌,—
EPLAS,50.6,✅,✅,✅,❌,51.1,✅,✅,—
GUBRF,60.1,✅,❌,✅,✅,51.1,✅,✅,—
OSMEN,37.5,✅,✅,✅,❌,51.1,✅,✅,—
GSRAY,35.1,✅,✅,✅,❌,51.2,✅,✅,—
OYAKC,53.6,✅,❌,✅,❌,51.4,✅,✅,—
AKFYE,59.8,❌,✅,❌,❌,51.6,✅,❌,—
MACKO,56.0,✅,❌,✅,❌,51.6,✅,✅,—
OZRDN,68.0,✅,❌,✅,❌,51.6,✅,❌,—
EKSUN,51.1,✅,✅,✅,❌,51.6,✅,❌,—
FMIZP,52.9,✅,❌,✅,❌,51.7,✅,✅,—
PETKM,54.5,✅,✅,✅,❌,51.8,✅,✅,—
SUNTK,52.9,❌,❌,❌,❌,51.9,❌,❌,—
GATEG,66.0,✅,❌,✅,✅,52.0,❌,✅,—
MOBTL,68.0,❌,❌,❌,✅,52.2,❌,❌,—
GEDIK,59.9,✅,❌,✅,✅,52.2,✅,❌,—
YEOTK,63.5,❌,✅,❌,❌,52.3,❌,❌,—
TABGD,61.8,✅,✅,✅,❌,52.4,❌,✅,—
DGATE,63.4,❌,❌,❌,✅,52.5,❌,❌,—
ATEKS,51.2,❌,✅,❌,✅,52.6,✅,❌,—
EGEPO,72.7,❌,✅,❌,✅,52.6,❌,❌,—
CWENE,63.6,✅,✅,✅,✅,52.7,✅,❌,—
DOHOL,62.0,✅,❌,✅,❌,52.7,✅,✅,—
GOZDE,52.6,❌,✅,❌,✅,52.7,✅,❌,—
NTHOL,56.4,❌,❌,❌,✅,52.9,❌,✅,—
BMSTL,62.1,✅,❌,✅,✅,52.9,❌,✅,—
ULUUN,60.1,✅,✅,✅,✅,53.0,✅,❌,—
DIRIT,52.3,✅,❌,✅,❌,53.1,❌,✅,—
DERIM,56.1,✅,✅,✅,✅,53.2,✅,✅,🟢
TRGYO,72.4,❌,❌,❌,✅,53.3,❌,❌,—
BIGTK,52.7,❌,❌,❌,✅,53.5,❌,❌,—
ICBCT,60.0,❌,✅,❌,✅,53.5,❌,❌,—
HEDEF,61.8,❌,✅,❌,✅,53.7,✅,❌,—
ENJSA,69.8,✅,❌,✅,❌,54.0,✅,✅,—
HUNER,51.3,✅,✅,✅,❌,54.0,✅,✅,—
DNISI,53.9,✅,❌,✅,✅,54.1,✅,✅,—
CCOLA,42.2,❌,✅,❌,❌,54.3,✅,❌,—
BLUME,57.9,✅,❌,✅,❌,54.5,✅,✅,—
PSGYO,65.6,❌,✅,❌,❌,54.6,❌,❌,—
MPARK,62.9,✅,❌,✅,❌,54.8,✅,✅,—
BYDNR,63.7,✅,✅,✅,❌,54.9,✅,❌,—
KMPUR,53.9,✅,✅,✅,❌,54.9,❌,❌,—
PSDTC,57.8,❌,❌,❌,❌,54.9,❌,✅,—
AGESA,69.9,❌,❌,❌,✅,55.0,✅,❌,—
ULUSE,60.9,✅,✅,✅,❌,55.0,❌,❌,—
TRALT,65.4,✅,✅,✅,✅,55.1,✅,✅,🟢
TRMET,63.6,✅,✅,✅,✅,55.2,✅,✅,🟢
ARSAN,64.0,✅,✅,✅,❌,55.3,✅,✅,—
EREGL,64.1,❌,✅,❌,✅,55.4,✅,❌,—
ISBTR,53.7,✅,✅,✅,❌,55.5,❌,✅,—
DGNMO,55.0,❌,✅,❌,❌,55.6,❌,❌,—
BSOKE,59.8,❌,✅,❌,✅,55.7,✅,❌,—
ESCAR,57.6,✅,✅,✅,❌,55.7,✅,❌,—
AYES,68.5,✅,✅,✅,✅,55.7,✅,❌,—
GEREL,78.4,❌,✅,❌,✅,55.8,❌,❌,—
ANSGR,64.9,✅,✅,✅,❌,55.8,❌,❌,—
ALBRK,62.5,✅,❌,✅,❌,55.9,✅,✅,—
AYDEM,57.6,✅,✅,✅,✅,56.0,✅,✅,🟢
TRCAS,66.0,✅,✅,✅,✅,56.0,❌,✅,—
BRMEN,60.4,❌,✅,❌,✅,56.0,✅,❌,—
BIOEN,51.7,✅,✅,✅,❌,56.2,✅,✅,—
RALYH,62.1,✅,✅,✅,✅,56.2,❌,✅,—
SONME,60.3,✅,❌,✅,✅,56.2,✅,✅,—
GMTAS,92.9,❌,✅,❌,✅,56.2,❌,❌,—
GSDDE,67.0,✅,✅,✅,✅,56.3,✅,✅,🟢
