Hisse,RSI(A),RSI(H),RSI(H)↑,MACD(H)↑,OBV(H)↑,OBV ATH %,OBV ATH(≥95%),SINYAL
BULGS,,35.0,❌,❌,❌,80.9,❌,—
PGSUS,38.6,35.0,✅,✅,✅,92.5,❌,—
MEKAG,42.8,35.0,✅,✅,✅,32.7,❌,—
OSTIM,42.4,35.0,❌,✅,❌,96.9,✅,—
YESIL,38.3,35.0,✅,✅,✅,74.9,❌,—
ULAS,44.6,35.1,❌,❌,❌,96.2,✅,—
BEGYO,,35.1,✅,✅,✅,40.6,❌,—
EGEEN,38.4,35.2,❌,✅,❌,99.2,✅,—
CASA,40.9,35.3,❌,❌,❌,-26.7,❌,—
FENER,34.6,35.4,❌,✅,❌,8.7,❌,—
YATAS,46.3,35.5,❌,❌,❌,97.7,✅,—
YONGA,41.6,35.6,❌,❌,❌,-80.7,❌,—
CMENT,42.6,35.6,❌,❌,❌,98.3,✅,—
UNLU,40.1,35.6,✅,✅,✅,89.4,❌,—
RTALB,46.7,35.6,❌,❌,❌,92.4,❌,—
CONSE,36.7,35.6,✅,❌,✅,88.6,❌,—
SKBNK,46.5,35.6,✅,❌,✅,95.6,✅,—
OYLUM,44.7,35.7,❌,❌,❌,97.5,✅,—
BTCIM,49.8,35.7,❌,❌,❌,92.3,❌,—
MARTI,37.3,35.8,❌,✅,❌,87.4,❌,—
PARSN,42.5,35.9,❌,❌,❌,99.0,✅,—
ISMEN,47.9,36.0,✅,❌,✅,93.5,❌,—
KSTUR,43.3,36.0,✅,❌,✅,53.2,❌,—
MZHLD,41.5,36.4,❌,✅,❌,98.0,✅,—
VKING,41.9,36.4,❌,❌,❌,97.6,✅,—
ERBOS,44.2,36.5,✅,❌,✅,99.2,✅,—
DERHL,46.2,36.7,❌,✅,❌,72.2,❌,—
SAFKR,50.6,36.8,❌,❌,❌,94.7,❌,—
MEDTR,41.5,36.9,✅,❌,✅,76.9,❌,—
CEMTS,46.3,36.9,✅,✅,✅,97.6,✅,🟢
PAHOL,,36.9,✅,❌,✅,,❌,—
KONKA,43.4,37.0,❌,❌,❌,94.8,❌,—
ASUZU,43.4,37.1,✅,❌,✅,98.6,✅,—
LUKSK,47.2,37.2,✅,❌,✅,98.0,✅,—
ALKA,48.3,37.2,❌,❌,❌,98.3,✅,—
LYDYE,49.9,37.2,❌,❌,❌,99.7,✅,—
BERA,43.6,37.3,❌,❌,❌,89.2,❌,—
ANGEN,39.6,37.3,❌,❌,❌,62.4,❌,—
KLRHO,,37.4,✅,✅,✅,18.5,❌,—
OYYAT,47.7,37.4,✅,✅,✅,99.5,✅,🟢
HUBVC,47.4,37.7,❌,❌,❌,92.3,❌,—
TATEN,42.7,37.8,❌,❌,❌,28.9,❌,—
DOFER,42.6,37.9,❌,✅,❌,51.3,❌,—
ULKER,46.4,37.9,❌,❌,❌,86.4,❌,—
FZLGY,,38.0,❌,❌,❌,40.3,❌,—
KZGYO,43.1,38.0,✅,❌,✅,-8916.7,❌,—
KARSN,45.2,38.1,✅,❌,✅,99.3,✅,—
SANKO,45.6,38.2,✅,❌,✅,98.5,✅,—
ISYAT,44.7,38.2,✅,❌,✅,97.2,✅,—
ZERGY,,38.2,✅,✅,✅,,❌,—
SMRVA,,38.3,✅,✅,✅,-178.2,❌,—
LKMNH,46.7,38.3,❌,❌,❌,99.3,✅,—
KIMMR,53.0,38.4,❌,❌,❌,94.8,❌,—
ELITE,44.8,38.5,✅,❌,✅,90.3,❌,—
BRYAT,46.4,38.5,✅,❌,✅,98.8,✅,—
ORCAY,36.1,38.5,✅,❌,✅,51.0,❌,—
TSGYO,42.9,38.5,✅,✅,✅,94.8,❌,—
SELVA,44.8,38.6,✅,❌,✅,-152.4,❌,—
OBAMS,,38.6,✅,✅,✅,-351.0,❌,—
MMCAS,48.2,38.7,❌,❌,❌,90.5,❌,—
BALSU,,38.7,❌,❌,❌,-417.9,❌,—
REEDR,,38.8,✅,❌,✅,-1917.2,❌,—
MIATK,45.2,38.8,✅,❌,✅,63.0,❌,—
BFREN,33.6,38.9,✅,✅,✅,98.7,✅,🟢
PRKAB,47.7,39.0,❌,❌,❌,94.0,❌,—
FROTO,46.8,39.0,❌,✅,❌,90.0,❌,—
MAGEN,53.0,39.1,❌,❌,❌,96.4,✅,—
VSNMD,,39.1,❌,✅,❌,-171.0,❌,—
IDGYO,45.4,39.1,❌,❌,❌,88.9,❌,—
ARENA,43.6,39.2,✅,❌,✅,98.1,✅,—
DESA,47.2,39.2,❌,✅,❌,99.9,✅,—
EKOS,,39.2,✅,❌,✅,45.2,❌,—
DAPGM,47.3,39.3,❌,❌,❌,93.5,❌,—
KUTPO,47.9,39.3,✅,✅,✅,97.7,✅,🟢
INVEO,44.8,39.3,❌,❌,❌,95.6,✅,—
PENGD,51.1,39.3,❌,❌,❌,96.2,✅,—
IHEVA,45.7,39.4,✅,✅,✅,99.0,✅,🟢
BLCYT,46.7,39.4,✅,✅,✅,86.8,❌,—
SILVR,45.1,39.4,✅,❌,✅,99.4,✅,—
LMKDC,,39.4,❌,✅,❌,82.4,❌,—
IZINV,48.8,39.4,❌,❌,❌,93.5,❌,—
ISSEN,40.5,39.5,✅,❌,✅,74.0,❌,—
AZTEK,44.5,39.6,❌,❌,❌,81.8,❌,—
KOTON,,39.6,✅,✅,✅,,❌,—
ERCB,35.9,39.6,✅,✅,✅,-26.4,❌,—
GRNYO,52.7,39.7,❌,❌,❌,99.6,✅,—
ATAKP,42.5,39.7,✅,❌,✅,47.2,❌,—
SRVGY,41.9,40.0,✅,✅,✅,95.2,✅,🟢
POLTK,39.9,40.0,❌,❌,❌,66.0,❌,—
CLEBI,47.2,40.0,❌,✅,❌,97.9,✅,—
ALKIM,46.7,40.1,❌,❌,❌,97.0,✅,—
TUCLK,38.2,40.1,✅,✅,✅,93.2,❌,—
GZNMI,42.5,40.2,❌,✅,❌,95.1,✅,—
PNSUT,48.3,40.2,❌,❌,❌,95.2,✅,—
TLMAN,45.8,40.4,✅,✅,✅,98.0,✅,🟢
PAPIL,44.3,40.4,✅,✅,✅,88.8,❌,—
KLSER,28.0,40.4,❌,❌,❌,58.9,❌,—
HEKTS,34.4,40.5,❌,❌,❌,83.6,❌,—
TTKOM,52.3,40.5,❌,❌,❌,96.1,✅,—
ESEN,44.7,40.6,✅,✅,✅,69.8,❌,—
HTTBT,48.5,40.7,✅,❌,✅,87.7,❌,—
BRISA,47.8,40.7,❌,❌,❌,98.5,✅,—
MGROS,54.5,40.8,❌,❌,❌,99.3,✅,—
KFEIN,47.3,41.0,❌,❌,❌,92.2,❌,—
BEYAZ,47.6,41.0,✅,❌,✅,89.4,❌,—
BORLS,,41.0,❌,❌,❌,-211.4,❌,—
BAYRK,46.1,41.0,❌,❌,❌,97.3,✅,—
SAMAT,43.5,41.1,❌,❌,❌,97.6,✅,—
MRGYO,44.3,41.1,✅,✅,✅,90.6,❌,—
MAKTK,48.0,41.2,✅,✅,✅,97.8,✅,🟢
SMART,47.2,41.2,❌,❌,❌,96.8,✅,—
KRSTL,51.3,41.2,✅,❌,✅,98.6,✅,—
SUWEN,40.8,41.2,✅,✅,✅,79.0,❌,—
LINK,42.5,41.3,✅,❌,✅,91.7,❌,—
SERNT,,41.3,✅,❌,✅,,❌,—
TEKTU,47.5,41.3,✅,✅,✅,95.5,✅,🟢
HATEK,44.6,41.3,❌,❌,❌,87.3,❌,—
OYAYO,53.0,41.3,❌,❌,❌,97.1,✅,—
SNICA,35.6,41.4,✅,❌,✅,-208.4,❌,—
TUREX,45.5,41.4,❌,❌,❌,3.7,❌,—
ZEDUR,46.6,41.5,✅,❌,✅,90.5,❌,—
YYLGD,47.2,41.6,❌,❌,❌,53.4,❌,—
AVHOL,46.8,41.6,❌,❌,❌,79.1,❌,—
AYCES,47.8,41.6,✅,❌,✅,82.5,❌,—
BIGCH,,41.6,✅,✅,✅,28.6,❌,—
MHRGY,,41.6,✅,❌,✅,-71.3,❌,—
UMPAS,56.5,41.6,❌,✅,❌,3.7,❌,—
SISE,50.2,41.7,✅,❌,✅,94.3,❌,—
CRDFA,61.2,41.7,❌,❌,❌,95.8,✅,—
GRTHO,,41.8,✅,❌,✅,73.3,❌,—
DITAS,49.3,41.9,✅,✅,✅,89.7,❌,—
GWIND,47.4,41.9,❌,❌,❌,62.4,❌,—
ULUFA,54.1,41.9,❌,❌,❌,90.3,❌,—
PAMEL,43.3,41.9,✅,❌,✅,94.1,❌,—
SOKE,49.3,42.1,❌,❌,❌,90.2,❌,—
ATLAS,50.7,42.1,❌,❌,❌,98.2,✅,—
KENT,38.1,42.1,✅,✅,✅,70.8,❌,—
BVSAN,50.6,42.1,✅,❌,✅,40.1,❌,—
YAPRK,42.9,42.2,✅,❌,✅,66.4,❌,—
SUMAS,47.3,42.3,❌,❌,❌,89.8,❌,—
SNGYO,49.0,42.3,✅,✅,✅,96.5,✅,🟢
ALGYO,49.1,42.3,✅,✅,✅,92.3,❌,—
PINSU,54.9,42.4,❌,❌,❌,98.5,✅,—
VERTU,48.0,42.5,❌,❌,❌,93.3,❌,—
BALAT,52.0,42.5,❌,❌,❌,90.7,❌,—
KUYAS,59.5,42.5,❌,❌,❌,99.4,✅,—
ORMA,48.6,42.7,❌,❌,❌,90.0,❌,—
BAKAB,50.2,42.7,❌,❌,❌,97.1,✅,—
ALCTL,49.9,42.7,✅,❌,✅,98.8,✅,—
VAKFA,,42.8,✅,✅,✅,,❌,—
YAYLA,48.6,42.8,❌,✅,❌,98.2,✅,—
ALCAR,42.2,42.8,✅,❌,✅,99.5,✅,—
GLCVY,49.6,42.9,✅,✅,✅,82.5,❌,—
KAREL,46.5,42.9,❌,❌,❌,94.6,❌,—
JANTS,41.5,43.1,✅,✅,✅,92.8,❌,—
KLKIM,48.7,43.1,❌,✅,❌,96.3,✅,—
DZGYO,50.9,43.1,✅,❌,✅,96.0,✅,—
VKFYO,50.2,43.1,✅,✅,✅,92.6,❌,—
MERCN,49.5,43.2,❌,❌,❌,58.6,❌,—
CMBTN,41.2,43.3,❌,✅,❌,97.7,✅,—
MSGYO,54.6,43.3,❌,❌,❌,99.1,✅,—
KAYSE,43.7,43.3,❌,✅,❌,89.4,❌,—
AGYO,50.5,43.4,✅,❌,✅,98.0,✅,—
SASA,40.3,43.4,✅,❌,✅,95.4,✅,—
UCAYM,,43.4,✅,❌,✅,15.1,❌,—
KLMSN,49.6,43.4,❌,❌,❌,99.0,✅,—
IZENR,48.3,43.4,✅,❌,❌,73.4,❌,—
HDFGS,50.1,43.5,❌,❌,❌,93.9,❌,—
TTRAK,41.5,43.5,❌,✅,❌,92.8,❌,—
KAPLM,56.4,43.6,✅,❌,✅,98.0,✅,—
BIENY,35.3,43.7,✅,✅,✅,36.1,❌,—
KLGYO,48.2,43.7,✅,✅,✅,96.4,✅,🟢
ALFAS,44.6,43.7,❌,❌,❌,78.0,❌,—
EUYO,52.8,43.7,❌,❌,❌,97.3,✅,—
LYDHO,58.3,43.7,✅,❌,✅,99.4,✅,—
ENKAI,61.2,43.8,✅,❌,✅,96.1,✅,—
ISKPL,51.5,43.8,❌,✅,❌,91.1,❌,—
RUZYE,49.8,43.8,✅,✅,✅,75.3,❌,—
TERA,55.2,43.9,✅,✅,✅,93.6,❌,—
VKGYO,55.9,44.0,✅,❌,✅,99.0,✅,—
KLNMA,43.3,44.1,✅,✅,✅,96.3,✅,🟢
GLBMD,50.9,44.1,❌,❌,❌,94.2,❌,—
TURGG,48.7,44.2,❌,✅,❌,96.9,✅,—
YUNSA,54.0,44.2,❌,❌,❌,97.9,✅,—
BUCIM,43.4,44.2,✅,✅,✅,98.5,✅,🟢
BURCE,53.7,44.3,✅,✅,✅,97.9,✅,🟢
PENTA,43.6,44.3,❌,❌,❌,-98.1,❌,—
DOGUB,57.2,44.4,❌,❌,❌,98.6,✅,—
MEYSU,,44.4,✅,❌,✅,81.8,❌,—
MAVI,52.0,44.4,✅,❌,✅,88.7,❌,—
OTKAR,43.3,44.5,✅,✅,✅,99.6,✅,🟢
BIZIM,45.4,44.5,✅,✅,✅,97.4,✅,🟢
SEYKM,47.2,44.6,❌,❌,❌,77.9,❌,—
GLRYH,46.7,44.7,✅,✅,✅,92.3,❌,—
ISBIR,43.4,44.8,❌,✅,❌,-8.7,❌,—
LIDFA,59.6,44.9,✅,❌,✅,96.6,✅,—
ISCTR,51.0,44.9,✅,✅,✅,90.7,❌,—
COSMO,48.8,45.0,✅,✅,✅,74.4,❌,—
FLAP,51.5,45.0,✅,❌,✅,86.2,❌,—
QNBFK,44.5,45.0,❌,❌,❌,93.9,❌,—
ATEKS,48.4,45.0,❌,❌,❌,99.0,✅,—
AGHOL,53.5,45.0,❌,❌,❌,99.5,✅,—
MERIT,52.3,45.0,✅,❌,✅,76.6,❌,—
VAKKO,50.5,45.0,❌,❌,❌,99.4,✅,—
KTSKR,55.0,45.1,✅,❌,✅,98.0,✅,—
BESLR,48.7,45.1,❌,✅,❌,97.8,✅,—
INTEK,43.0,45.2,✅,❌,✅,59.5,❌,—
SKYLP,57.4,45.2,✅,❌,✅,96.2,✅,—
PETUN,51.3,45.2,❌,❌,❌,96.3,✅,—
TSKB,51.2,45.3,✅,✅,✅,98.9,✅,🟢
HLGYO,60.1,45.4,✅,❌,✅,98.7,✅,—
CEMAS,48.0,45.5,✅,✅,✅,93.6,❌,—
MAALT,51.7,45.5,✅,❌,✅,98.3,✅,—
GOODY,45.1,45.6,❌,❌,❌,94.5,❌,—
CIMSA,54.1,45.7,✅,✅,✅,98.1,✅,🟢
DOAS,52.8,45.7,❌,❌,❌,98.6,✅,—
ONRYT,,45.7,❌,✅,❌,41.4,❌,—
HEDEF,55.3,45.8,❌,❌,❌,98.6,✅,—
BANVT,43.7,45.8,✅,✅,✅,98.5,✅,🟢
A1YEN,50.8,45.8,✅,❌,✅,91.3,❌,—
SKTAS,44.5,45.8,❌,✅,❌,99.7,✅,—
AKFGY,54.3,45.9,✅,❌,✅,95.4,✅,—
ACSEL,52.3,45.9,✅,❌,✅,93.9,❌,—
YIGIT,,45.9,✅,✅,✅,29.2,❌,—
ISGSY,60.4,45.9,✅,❌,✅,98.7,✅,—
INGRM,47.8,46.0,❌,❌,❌,98.1,✅,—
GOLTS,48.1,46.0,❌,✅,❌,97.7,✅,—
ECILC,54.3,46.1,✅,✅,✅,97.1,✅,🟢
BAGFS,48.5,46.1,❌,✅,❌,97.9,✅,—
TDGYO,49.2,46.2,✅,✅,✅,86.4,❌,—
NUHCM,49.8,46.3,✅,✅,✅,96.1,✅,🟢
EUHOL,51.9,46.4,❌,✅,❌,98.0,✅,—
AKENR,50.2,46.4,❌,❌,❌,96.3,✅,—
GARFA,53.5,46.5,✅,❌,✅,99.3,✅,—
DYOBY,47.8,46.5,✅,✅,✅,97.9,✅,🟢
AFYON,52.9,46.7,❌,❌,❌,99.3,✅,—
SNPAM,51.0,46.8,✅,✅,✅,99.7,✅,🟢
TCELL,57.0,46.8,❌,❌,❌,91.9,❌,—
EMNIS,43.4,46.8,❌,✅,❌,98.6,✅,—
KONYA,41.0,46.8,❌,✅,❌,98.4,✅,—
ARTMS,,46.8,✅,❌,✅,61.1,❌,—
INTEM,51.5,46.9,✅,✅,✅,99.1,✅,🟢
QUAGR,45.4,46.9,✅,✅,✅,75.6,❌,—
BASGZ,66.5,46.9,❌,❌,❌,99.4,✅,—
MTRYO,54.5,47.0,✅,❌,✅,97.3,✅,—
LILAK,,47.0,✅,❌,✅,58.2,❌,—
AVOD,52.3,47.0,✅,✅,✅,99.4,✅,🟢
ENTRA,,47.1,❌,❌,❌,-38288.8,❌,—
AEFES,55.6,47.2,❌,❌,❌,92.7,❌,—
MNDRS,49.6,47.2,✅,✅,✅,99.4,✅,🟢
GSDHO,54.1,47.2,✅,❌,✅,99.5,✅,—
BURVA,60.7,47.3,✅,❌,✅,99.9,✅,—
TOASO,57.4,47.3,❌,❌,❌,86.3,❌,—
FRMPL,,47.4,❌,❌,❌,-58.1,❌,—
OSMEN,37.3,47.4,❌,❌,❌,71.4,❌,—
NUGYO,51.8,47.4,✅,✅,✅,97.2,✅,🟢
DESPC,48.2,47.6,✅,✅,✅,97.4,✅,🟢
MOBTL,63.9,47.6,❌,❌,❌,98.9,✅,—
NIBAS,51.6,47.6,✅,✅,✅,64.4,❌,—
ASGYO,,47.7,✅,❌,✅,-54.6,❌,—
BSOKE,56.7,47.7,❌,❌,❌,99.2,✅,—
PRKME,49.1,47.8,✅,❌,✅,98.9,✅,—
OBASE,52.9,47.8,✅,❌,✅,97.9,✅,—
DOKTA,48.6,47.9,❌,✅,❌,99.9,✅,—
BRKVY,52.4,47.9,✅,✅,✅,72.5,❌,—
CGCAM,,47.9,✅,❌,✅,92.6,❌,—
ODAS,53.3,48.0,❌,❌,❌,97.3,✅,—
GATEG,63.9,48.0,❌,❌,❌,99.4,✅,—
DENGE,46.3,48.0,✅,✅,✅,88.1,❌,—
BNTAS,44.7,48.1,❌,✅,❌,98.8,✅,—
RODRG,53.6,48.1,✅,❌,✅,68.9,❌,—
TURSG,65.4,48.1,❌,❌,❌,99.1,✅,—
MAKIM,46.6,48.1,❌,❌,❌,98.2,✅,—
LOGO,54.4,48.1,✅,✅,✅,98.0,✅,🟢
TATGD,49.5,48.2,❌,❌,❌,94.1,❌,—
EDIP,58.6,48.2,✅,❌,✅,99.1,✅,—
FRIGO,55.0,48.2,✅,✅,✅,96.5,✅,🟢
IZFAS,64.2,48.3,✅,❌,✅,97.5,✅,—
EKSUN,48.8,48.3,❌,❌,❌,-6042.6,❌,—
CUSAN,51.2,48.4,✅,❌,✅,99.6,✅,—
DOFRB,,48.4,❌,❌,❌,87.3,❌,—
HALKB,59.9,48.5,✅,✅,✅,94.3,❌,—
AVPGY,,48.6,✅,✅,✅,81.0,❌,—
AKSA,55.4,48.6,❌,❌,❌,99.0,✅,—
DGGYO,51.4,48.7,❌,❌,❌,100.0,✅,—
TKNSA,45.6,48.7,✅,✅,✅,97.7,✅,🟢
GRSEL,58.8,48.7,✅,❌,✅,88.0,❌,—
KOPOL,48.1,48.8,❌,✅,❌,87.2,❌,—
SMRTG,47.9,48.9,✅,❌,✅,85.5,❌,—
PETKM,52.7,48.9,❌,❌,❌,99.7,✅,—
HOROZ,,49.0,❌,✅,❌,83.3,❌,—
AYEN,58.8,49.1,✅,❌,✅,99.2,✅,—
OZGYO,62.4,49.1,❌,❌,❌,99.9,✅,—
NTGAZ,63.3,49.1,❌,❌,❌,97.5,✅,—
BRKSN,50.4,49.2,✅,✅,✅,93.8,❌,—
ECZYT,59.4,49.2,✅,❌,✅,99.3,✅,—
THYAO,56.2,49.3,✅,❌,✅,99.8,✅,—
MEPET,62.0,49.3,✅,✅,✅,99.7,✅,🟢
MRSHL,52.4,49.4,❌,❌,❌,98.4,✅,—
SUNTK,51.8,49.4,❌,❌,❌,91.9,❌,—
FADE,52.6,49.5,✅,❌,✅,94.8,❌,—
EGSER,48.2,49.5,✅,✅,✅,98.8,✅,🟢
CCOLA,41.7,49.5,❌,❌,❌,97.0,✅,—
ULUSE,58.3,49.6,❌,❌,❌,98.1,✅,—
MARMR,,49.8,❌,✅,❌,-391.9,❌,—
BRKO,54.9,49.8,✅,❌,✅,98.2,✅,—
IHAAS,57.9,49.8,✅,✅,✅,95.2,✅,🟢
SARKY,56.9,49.9,✅,✅,✅,92.8,❌,—
OZRDN,66.9,49.9,❌,❌,❌,96.2,✅,—
EYGYO,,50.1,✅,✅,✅,-134.8,❌,—
EPLAS,50.2,50.2,❌,✅,❌,93.6,❌,—
AKSEN,66.8,50.3,❌,❌,❌,96.1,✅,—
ZGYO,,50.4,✅,❌,✅,90.8,❌,—
FMIZP,52.4,50.5,❌,✅,❌,99.5,✅,—
YEOTK,62.0,50.5,✅,❌,✅,97.3,✅,—
CEOEM,49.2,50.6,✅,✅,✅,95.5,✅,🟢
PNLSN,51.1,50.6,✅,❌,✅,97.8,✅,—
ISFIN,59.9,50.6,❌,❌,❌,100.0,✅,—
AHSGY,,50.7,❌,❌,❌,92.2,❌,—
DMSAS,52.6,50.7,❌,✅,❌,99.9,✅,—
ANHYT,59.4,50.7,✅,❌,✅,98.9,✅,—
GOZDE,51.6,50.7,❌,❌,❌,99.8,✅,—
ZRGYO,55.6,50.8,❌,✅,❌,90.7,❌,—
TABGD,60.1,50.9,❌,❌,❌,96.3,✅,—
BASCM,55.0,50.9,✅,✅,✅,96.8,✅,🟢
BMSTL,61.4,51.0,❌,❌,❌,98.0,✅,—
GEDZA,54.6,51.1,✅,✅,✅,96.3,✅,🟢
NTHOL,55.2,51.1,❌,❌,❌,99.7,✅,—
GEDIK,59.4,51.1,❌,❌,❌,97.0,✅,—
PLTUR,50.9,51.2,✅,✅,✅,94.2,❌,—
ONCSM,60.6,51.3,✅,✅,✅,97.4,✅,🟢
KNFRT,51.5,51.3,✅,✅,✅,99.9,✅,🟢
BORSK,,51.4,❌,✅,❌,-164.2,❌,—
OZKGY,54.4,51.4,✅,✅,✅,100.0,✅,🟢
ULUUN,59.0,51.4,❌,❌,❌,99.4,✅,—
SANEL,66.1,51.5,❌,❌,❌,96.1,✅,—
GLRMK,,51.5,❌,✅,❌,68.3,❌,—
ECOGR,,51.5,❌,❌,❌,-204.8,❌,—
KBORU,,51.6,✅,❌,✅,88.9,❌,—
BOSSA,52.7,51.8,✅,✅,✅,99.8,✅,🟢
DOHOL,61.8,51.9,❌,❌,❌,99.7,✅,—
MARBL,47.5,51.9,✅,✅,✅,69.6,❌,—
CWENE,63.1,51.9,✅,❌,✅,72.3,❌,—
PATEK,,52.0,✅,✅,✅,94.1,❌,—
MACKO,56.2,52.1,❌,✅,❌,80.3,❌,—
TAVHL,57.0,52.2,✅,✅,✅,100.0,✅,🟢
GARAN,56.8,52.3,✅,✅,✅,98.8,✅,🟢
EGEPO,72.4,52.3,✅,❌,✅,97.6,✅,—
MPARK,62.0,52.4,❌,✅,❌,99.9,✅,—
ENERY,61.4,52.5,✅,✅,✅,87.2,❌,—
TEHOL,60.9,53.0,❌,❌,❌,100.0,✅,—
DIRIT,52.2,53.0,✅,✅,✅,89.0,❌,—
GSRAY,35.4,53.1,✅,✅,✅,31.7,❌,—
YKBNK,56.2,53.1,✅,✅,✅,97.2,✅,🟢
DERIM,56.3,53.2,❌,✅,❌,99.9,✅,—
AKFYE,61.3,53.2,❌,❌,❌,-2049.6,❌,—
GEREL,73.8,53.3,✅,❌,✅,99.8,✅,—
ANSGR,64.0,53.3,❌,❌,❌,99.8,✅,—
AKBNK,56.0,53.3,✅,✅,✅,100.0,✅,🟢
GUBRF,61.2,53.4,✅,✅,✅,98.8,✅,🟢
SAHOL,55.6,53.4,✅,✅,✅,93.0,❌,—
KMPUR,53.2,53.4,❌,❌,❌,95.5,✅,—
DSTKF,,53.5,✅,❌,✅,98.7,✅,—
TMPOL,65.6,53.6,❌,❌,❌,99.3,✅,—
SEGMN,,53.6,❌,❌,❌,99.7,✅,—
PSGYO,64.6,53.6,❌,❌,❌,88.7,❌,—
ICBCT,60.1,53.6,✅,❌,✅,99.7,✅,—
AYES,67.7,53.6,❌,❌,❌,99.9,✅,—
BRMEN,58.6,53.8,❌,❌,❌,99.7,✅,—
HUNER,51.6,53.8,❌,✅,❌,50.0,❌,—
EFOR,,53.9,❌,✅,❌,94.9,❌,—
VAKBN,57.9,53.9,✅,✅,✅,97.4,✅,🟢
BLUME,57.9,54.1,❌,✅,❌,98.2,✅,—
DGATE,64.8,54.1,✅,❌,✅,99.8,✅,—
KLYPV,,54.2,❌,✅,❌,-51.2,❌,—
