Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
VAKBN,59.2,✅,✅,✅,✅,53.6,✅,✅,🟢
KCHOL,66.6,✅,✅,✅,✅,59.7,✅,✅,🟢
GMTAS,93.1,✅,✅,✅,✅,59.8,✅,✅,🟢
KRPLS,69.3,✅,✅,✅,✅,61.4,✅,✅,🟢
HUNER,55.9,✅,✅,✅,✅,61.8,✅,✅,🟢
BIMAS,84.7,✅,✅,✅,✅,65.5,✅,✅,🟢
ISDMR,75.1,✅,✅,✅,✅,68.2,✅,✅,🟢
CELHA,65.8,✅,✅,✅,✅,69.5,✅,✅,🟢
AHGAZ,69.9,✅,✅,✅,✅,74.6,✅,✅,🟢
ENERY,73.8,✅,✅,✅,✅,76.1,✅,✅,🟢
TKFEN,82.2,✅,✅,✅,✅,78.0,✅,✅,🟢
