Hisse,RSI(A),RSI(H),RSI(H)↑,MACD(H)↑,OBV(H)↑,OBV ATH %,OBV ATH(≥95%),SINYAL
AKGRT,47.6,32.7,❌,❌,❌,97.5,✅,—
SAFKR,49.3,32.7,❌,❌,❌,94.2,❌,—
GOKNR,40.7,32.8,❌,❌,❌,81.7,❌,—
EMKEL,42.4,32.8,❌,❌,❌,91.0,❌,—
ENSRI,42.2,32.9,❌,✅,❌,-64.5,❌,—
MNDTR,38.2,33.1,❌,❌,❌,98.1,✅,—
ERBOS,42.9,33.1,❌,❌,❌,99.1,✅,—
IHGZT,43.2,33.3,❌,✅,❌,84.6,❌,—
PARSN,41.6,33.3,❌,❌,❌,98.9,✅,—
MEGMT,46.4,33.4,❌,❌,❌,84.5,❌,—
DERHL,45.8,33.5,❌,✅,❌,71.9,❌,—
RTALB,46.0,33.5,❌,❌,❌,91.9,❌,—
ASUZU,42.4,33.5,❌,❌,❌,98.7,✅,—
PKENT,36.1,33.6,❌,❌,❌,78.2,❌,—
PGSUS,37.1,33.6,✅,✅,✅,93.3,❌,—
ADESE,44.6,33.8,❌,✅,❌,75.1,❌,—
VKING,41.5,33.9,❌,❌,❌,97.3,✅,—
EKOS,,33.9,❌,❌,❌,46.3,❌,—
OYLUM,44.2,34.0,❌,❌,❌,97.4,✅,—
TUKAS,38.0,34.0,❌,✅,❌,86.1,❌,—
EUREN,37.1,34.1,❌,✅,❌,-7.6,❌,—
SEGYO,45.7,34.1,✅,❌,✅,90.1,❌,—
CMENT,42.0,34.1,❌,❌,❌,98.3,✅,—
YONGA,41.0,34.2,❌,❌,❌,-85.4,❌,—
BULGS,,34.3,✅,❌,✅,81.1,❌,—
YATAS,45.6,34.3,❌,❌,❌,97.6,✅,—
KOTON,,34.4,❌,❌,❌,,❌,—
DOFER,41.5,34.5,❌,❌,❌,50.1,❌,—
CEMTS,45.3,34.5,❌,❌,❌,97.5,✅,—
ANGEN,38.6,34.5,❌,❌,❌,61.4,❌,—
IHLGM,43.8,34.7,❌,✅,❌,97.0,✅,—
FZLGY,,34.7,❌,❌,❌,36.7,❌,—
ULAS,44.5,34.8,❌,❌,❌,96.0,✅,—
VESTL,33.2,34.9,✅,✅,✅,93.2,❌,—
SOKE,46.1,35.0,❌,❌,❌,88.5,❌,—
FENER,34.6,35.0,❌,✅,❌,33.5,❌,—
CONSE,36.3,35.0,❌,❌,❌,88.9,❌,—
BRYAT,45.4,35.0,❌,❌,❌,98.9,✅,—
MEKAG,42.0,35.2,❌,✅,❌,34.7,❌,—
LMKDC,44.3,35.2,❌,❌,❌,80.8,❌,—
VRGYO,36.2,35.3,❌,✅,❌,-82.7,❌,—
DESA,46.5,35.4,❌,❌,❌,99.8,✅,—
BSOKE,50.8,35.4,❌,❌,❌,98.3,✅,—
ATAKP,40.5,35.4,❌,❌,❌,48.2,❌,—
DAPGM,46.1,35.4,❌,❌,❌,86.8,❌,—
MIATK,44.0,35.5,❌,❌,❌,61.0,❌,—
TLMAN,44.3,35.6,❌,❌,❌,98.2,✅,—
ALKA,47.7,35.6,❌,❌,❌,98.4,✅,—
PRKAB,46.5,35.8,❌,❌,❌,93.7,❌,—
TATEN,41.5,35.9,❌,❌,❌,17.6,❌,—
REEDR,,35.9,❌,❌,❌,-2025.5,❌,—
ERCB,35.2,35.9,❌,❌,❌,-32.3,❌,—
KSTUR,43.5,35.9,❌,❌,❌,53.6,❌,—
VSNMD,,35.9,❌,❌,❌,-173.1,❌,—
KUTPO,47.1,36.1,❌,❌,❌,97.7,✅,—
GRNYO,51.3,36.1,❌,❌,❌,99.5,✅,—
MEDTR,41.1,36.2,❌,❌,❌,77.0,❌,—
TUCLK,37.5,36.2,❌,✅,❌,94.1,❌,—
MZHLD,41.1,36.3,❌,✅,❌,98.1,✅,—
KLSER,27.2,36.3,❌,❌,❌,58.2,❌,—
HTTBT,47.1,36.3,❌,❌,❌,86.4,❌,—
FROTO,45.1,36.3,❌,❌,❌,90.0,❌,—
IZINV,47.6,36.3,❌,❌,❌,92.9,❌,—
BFREN,33.3,36.4,❌,✅,❌,98.7,✅,—
SKBNK,46.4,36.4,❌,❌,❌,96.3,✅,—
MMCAS,46.8,36.5,❌,❌,❌,90.0,❌,—
KIMMR,51.5,36.5,❌,❌,❌,94.2,❌,—
RUZYE,47.1,36.5,❌,❌,❌,73.4,❌,—
SELVA,44.3,36.5,❌,❌,❌,-149.0,❌,—
BIGCH,,36.5,❌,❌,❌,30.1,❌,—
ARENA,42.9,36.6,❌,❌,❌,98.1,✅,—
BALSU,,36.6,❌,❌,❌,-461.7,❌,—
ORCAY,35.7,36.7,❌,❌,❌,49.1,❌,—
SILVR,44.4,36.7,❌,❌,❌,99.4,✅,—
BRISA,46.3,36.8,❌,❌,❌,98.4,✅,—
LKMNH,46.1,36.8,❌,❌,❌,99.4,✅,—
ULKER,45.7,36.9,❌,❌,❌,84.9,❌,—
BERA,43.4,36.9,❌,❌,❌,88.6,❌,—
MGROS,51.7,36.9,❌,❌,❌,98.3,✅,—
BURCE,51.1,37.0,❌,❌,❌,97.6,✅,—
LUKSK,45.8,37.0,✅,❌,✅,98.0,✅,—
SMART,45.7,37.0,❌,❌,❌,96.6,✅,—
ISYAT,44.0,37.1,❌,❌,❌,97.3,✅,—
DITAS,47.4,37.1,❌,❌,❌,90.0,❌,—
ZGYO,,37.1,❌,❌,❌,83.6,❌,—
SMRVA,,37.1,❌,✅,❌,-172.1,❌,—
UCAYM,,37.1,❌,❌,❌,19.4,❌,—
POLTK,39.0,37.2,❌,❌,❌,65.1,❌,—
TTKOM,49.7,37.2,❌,❌,❌,94.8,❌,—
KLKIM,46.2,37.2,❌,❌,❌,95.8,✅,—
ELITE,44.2,37.2,❌,❌,❌,91.2,❌,—
IZENR,44.1,37.3,❌,❌,❌,71.0,❌,—
KLRHO,,37.3,✅,✅,✅,26.0,❌,—
AZTEK,43.8,37.3,❌,❌,❌,80.5,❌,—
COSMO,45.5,37.3,❌,✅,❌,74.8,❌,—
YUNSA,52.4,37.4,❌,❌,❌,97.8,✅,—
PENGD,50.2,37.4,❌,❌,❌,95.9,✅,—
OBAMS,,37.5,❌,✅,❌,-339.5,❌,—
IHEVA,45.2,37.5,❌,❌,❌,99.0,✅,—
CASA,40.9,37.6,✅,✅,✅,-27.0,❌,—
VKFYO,47.9,37.7,❌,❌,❌,92.6,❌,—
CLEBI,46.0,37.8,❌,❌,❌,97.9,✅,—
VERTU,46.6,37.8,❌,❌,❌,93.1,❌,—
MAKTK,48.0,37.8,❌,✅,❌,97.9,✅,—
MHRGY,,37.9,❌,❌,❌,-79.4,❌,—
SRVGY,41.2,37.9,❌,✅,❌,95.3,✅,—
ZERGY,,38.0,✅,✅,✅,,❌,—
SNICA,33.9,38.0,❌,❌,❌,-192.5,❌,—
LINK,41.8,38.0,❌,❌,❌,91.8,❌,—
CEMAS,45.9,38.2,❌,✅,❌,94.2,❌,—
TKNSA,43.0,38.2,❌,❌,❌,96.5,✅,—
BEYAZ,47.1,38.2,❌,❌,❌,88.9,❌,—
HEKTS,34.0,38.3,❌,❌,❌,85.0,❌,—
CANTE,42.3,38.3,❌,✅,❌,30.4,❌,—
BORLS,,38.4,❌,❌,❌,-223.2,❌,—
GZNMI,42.6,38.4,❌,❌,❌,97.5,✅,—
CIMSA,51.6,38.4,❌,❌,❌,98.4,✅,—
IDGYO,45.2,38.5,❌,❌,❌,89.4,❌,—
BLCYT,47.2,38.5,❌,✅,❌,86.8,❌,—
KZGYO,42.7,38.6,❌,❌,❌,-8937.2,❌,—
AKFGY,51.2,38.7,❌,❌,❌,93.7,❌,—
HUBVC,47.1,38.8,✅,❌,✅,92.3,❌,—
KRSTL,50.4,38.8,❌,❌,❌,98.6,✅,—
TUREX,45.1,38.8,❌,❌,❌,1.2,❌,—
ALKIM,46.1,38.8,❌,❌,❌,96.8,✅,—
PAHOL,,38.8,❌,❌,❌,,❌,—
GWIND,46.1,38.9,❌,❌,❌,64.2,❌,—
SISE,48.9,39.0,❌,❌,❌,94.4,❌,—
ZEDUR,45.7,39.0,❌,❌,❌,90.7,❌,—
YAYLA,46.8,39.1,❌,❌,❌,97.9,✅,—
ATLAS,48.6,39.1,❌,❌,❌,97.9,✅,—
DZGYO,49.4,39.1,❌,❌,❌,96.1,✅,—
INVEO,44.5,39.1,❌,❌,❌,95.8,✅,—
ISMEN,47.9,39.2,✅,✅,✅,94.2,❌,—
OYYAT,47.4,39.2,❌,✅,❌,98.4,✅,—
VAKFA,,39.3,❌,✅,❌,,❌,—
SUWEN,39.2,39.4,❌,✅,❌,79.2,❌,—
KFEIN,46.9,39.4,❌,❌,❌,91.8,❌,—
SKYLP,54.4,39.5,❌,❌,❌,96.2,✅,—
TSGYO,43.1,39.6,❌,❌,❌,95.7,✅,—
BAYRK,45.6,39.6,❌,❌,❌,98.3,✅,—
GRTHO,,39.7,❌,❌,❌,71.4,❌,—
PAMEL,42.7,39.7,❌,❌,❌,89.6,❌,—
MAGEN,54.6,39.7,❌,❌,❌,97.3,✅,—
GLCVY,48.0,39.7,❌,✅,❌,83.1,❌,—
SANKO,45.6,39.8,✅,✅,✅,98.7,✅,🟢
YYLGD,46.8,39.8,❌,❌,❌,50.3,❌,—
ORMA,47.9,39.8,❌,❌,❌,89.4,❌,—
MERCN,47.9,39.9,❌,❌,❌,56.6,❌,—
ONCSM,54.2,40.0,❌,❌,❌,92.5,❌,—
MAVI,49.9,40.1,❌,❌,❌,89.0,❌,—
GOLTS,46.0,40.1,❌,❌,❌,97.6,✅,—
TCELL,51.9,40.1,❌,❌,❌,87.6,❌,—
ALCAR,41.3,40.1,❌,❌,❌,99.5,✅,—
ISSEN,40.3,40.1,❌,❌,❌,74.2,❌,—
JANTS,40.5,40.2,❌,✅,❌,92.3,❌,—
ALCTL,48.1,40.2,❌,❌,❌,98.5,✅,—
KENT,37.5,40.2,❌,✅,❌,70.8,❌,—
AVHOL,46.4,40.2,❌,❌,❌,82.8,❌,—
CMBTN,40.4,40.3,❌,❌,❌,97.6,✅,—
ULUFA,53.2,40.4,❌,❌,❌,89.7,❌,—
KAPLM,54.9,40.5,❌,❌,❌,98.1,✅,—
SERNT,,40.5,❌,❌,❌,,❌,—
KBORU,,40.5,❌,❌,❌,95.0,✅,—
EUYO,51.1,40.5,❌,❌,❌,97.3,✅,—
BAKAB,47.8,40.5,❌,❌,❌,96.6,✅,—
ALFAS,43.9,40.6,❌,❌,❌,77.4,❌,—
CGCAM,,40.6,❌,❌,❌,90.4,❌,—
ESEN,44.8,40.7,❌,✅,❌,70.0,❌,—
EUHOL,49.1,40.8,❌,❌,❌,97.9,✅,—
ACSEL,50.6,40.9,❌,❌,❌,94.0,❌,—
OYAYO,52.9,41.0,❌,❌,❌,97.2,✅,—
YAPRK,42.4,41.0,❌,❌,❌,67.1,❌,—
HLGYO,57.6,41.1,❌,❌,❌,98.9,✅,—
KAREL,45.6,41.2,❌,❌,❌,94.2,❌,—
BIZIM,43.6,41.2,❌,❌,❌,97.1,✅,—
SNPAM,50.1,41.2,❌,❌,❌,99.7,✅,—
GLRYH,45.4,41.2,❌,✅,❌,93.2,❌,—
VKGYO,54.6,41.2,❌,❌,❌,99.1,✅,—
KTSKR,52.4,41.3,❌,❌,❌,96.0,✅,—
SAMAT,43.5,41.3,❌,❌,❌,97.7,✅,—
HEDEF,52.4,41.3,❌,❌,❌,97.9,✅,—
PAPIL,45.8,41.4,❌,✅,❌,89.3,❌,—
AHSGY,,41.4,❌,❌,❌,91.3,❌,—
AYCES,47.6,41.5,❌,❌,❌,83.0,❌,—
TTRAK,40.7,41.6,❌,✅,❌,92.7,❌,—
OSMEN,37.0,41.6,❌,❌,❌,65.0,❌,—
UMPAS,56.5,41.6,❌,✅,❌,3.7,❌,—
ALGYO,48.7,41.6,❌,❌,❌,92.4,❌,—
MEYSU,,41.6,❌,❌,❌,83.7,❌,—
MAKIM,44.2,41.6,❌,❌,❌,97.7,✅,—
AKSUE,61.8,41.7,❌,❌,❌,96.6,✅,—
GLBMD,49.5,41.8,❌,❌,❌,94.1,❌,—
AGYO,50.5,41.8,❌,❌,❌,98.0,✅,—
QUAGR,43.7,41.9,❌,❌,❌,69.9,❌,—
EGSER,45.5,41.9,❌,❌,❌,98.7,✅,—
BANVT,42.8,41.9,❌,❌,❌,98.5,✅,—
KAYSE,44.9,42.0,❌,✅,❌,89.4,❌,—
PLTUR,46.7,42.0,❌,❌,❌,98.8,✅,—
TEKTU,47.8,42.0,✅,✅,✅,96.1,✅,🟢
AEFES,52.5,42.1,❌,❌,❌,90.5,❌,—
ICUGS,57.2,42.1,❌,❌,❌,97.0,✅,—
ONRYT,,42.2,❌,❌,❌,37.7,❌,—
INTEM,50.0,42.3,❌,❌,❌,99.0,✅,—
SUMAS,47.0,42.4,✅,❌,✅,89.6,❌,—
SEYKM,46.3,42.4,❌,❌,❌,77.5,❌,—
OTKAR,41.6,42.4,❌,✅,❌,99.7,✅,—
ISGSY,57.7,42.4,❌,❌,❌,98.3,✅,—
NUHCM,48.8,42.5,❌,❌,❌,95.8,✅,—
GSDHO,51.4,42.5,❌,❌,❌,99.6,✅,—
BVSAN,50.4,42.5,❌,❌,❌,41.1,❌,—
DOFRB,,42.5,❌,❌,❌,89.1,❌,—
A1YEN,49.6,42.6,❌,❌,❌,92.2,❌,—
VAKKO,49.9,42.6,❌,❌,❌,99.3,✅,—
KOPOL,45.2,42.6,❌,❌,❌,86.1,❌,—
PINSU,56.9,42.6,❌,❌,❌,97.7,✅,—
PENTA,43.3,42.6,❌,❌,❌,-94.9,❌,—
MTRYO,52.7,42.6,❌,❌,❌,97.2,✅,—
LILAK,,42.7,❌,❌,❌,59.7,❌,—
KLMSN,49.2,42.7,❌,❌,❌,98.8,✅,—
PNLSN,47.9,42.8,❌,❌,❌,92.5,❌,—
SNGYO,49.0,42.8,❌,✅,❌,96.6,✅,—
BALAT,51.7,42.8,❌,✅,❌,90.1,❌,—
KLNMA,43.1,42.9,❌,❌,❌,96.3,✅,—
ENTRA,,42.9,❌,❌,❌,-39281.9,❌,—
EKSUN,48.2,43.1,❌,❌,❌,-5773.7,❌,—
IHAAS,53.1,43.1,❌,❌,❌,91.4,❌,—
ISKPL,51.1,43.2,❌,✅,❌,92.9,❌,—
EGEGY,,43.2,❌,❌,❌,97.7,✅,—
ASGYO,,43.3,❌,❌,❌,-47.7,❌,—
GRSEL,55.5,43.3,❌,❌,❌,87.0,❌,—
HDFGS,49.5,43.3,❌,✅,❌,92.4,❌,—
MSGYO,54.8,43.3,❌,❌,❌,98.9,✅,—
TAVHL,53.2,43.3,❌,❌,❌,99.6,✅,—
DESPC,46.7,43.4,❌,❌,❌,97.5,✅,—
DENGE,45.3,43.4,❌,❌,❌,90.7,❌,—
LIDFA,59.3,43.4,❌,❌,❌,96.7,✅,—
EMNIS,42.6,43.4,❌,❌,❌,98.5,✅,—
MERIT,51.6,43.5,❌,❌,❌,77.0,❌,—
DOAS,51.6,43.5,❌,❌,❌,98.4,✅,—
CRDFA,58.9,43.6,✅,❌,✅,95.9,✅,—
INTEK,42.5,43.6,❌,❌,❌,59.9,❌,—
ECILC,54.2,43.7,❌,✅,❌,97.2,✅,—
DOGUB,54.1,43.7,✅,❌,✅,98.6,✅,—
QNBFK,44.2,43.8,❌,❌,❌,93.8,❌,—
SASA,40.3,43.8,❌,❌,❌,95.2,✅,—
DYOBY,47.9,43.8,❌,❌,❌,97.9,✅,—
TSKB,50.1,43.8,❌,❌,❌,99.0,✅,—
INGRM,46.5,43.8,❌,❌,❌,98.0,✅,—
AVOD,50.6,44.0,❌,❌,❌,99.0,✅,—
ISCTR,50.4,44.0,❌,❌,❌,90.8,❌,—
HATEK,44.7,44.1,✅,✅,✅,87.3,❌,—
BIENY,35.5,44.1,❌,✅,❌,41.0,❌,—
NUGYO,50.1,44.2,❌,❌,❌,96.0,✅,—
OBASE,52.0,44.2,❌,❌,❌,98.8,✅,—
ATEKS,48.4,44.2,❌,❌,❌,98.9,✅,—
AFYON,52.2,44.3,❌,❌,❌,99.3,✅,—
MARMR,,44.3,❌,❌,❌,-412.3,❌,—
GEDIK,56.9,44.4,❌,❌,❌,96.5,✅,—
TABGD,56.5,44.4,❌,❌,❌,94.7,❌,—
BESLR,48.0,44.5,❌,❌,❌,98.1,✅,—
TOASO,56.4,44.5,❌,❌,❌,86.3,❌,—
DMSAS,51.1,44.6,❌,❌,❌,99.5,✅,—
HOROZ,,44.6,❌,❌,❌,77.2,❌,—
BAGFS,48.3,44.6,❌,✅,❌,97.7,✅,—
FRMPL,,44.7,❌,❌,❌,-64.6,❌,—
KONYA,40.8,44.7,✅,✅,✅,98.4,✅,🟢
YIGIT,,44.7,❌,❌,❌,31.1,❌,—
MNDRS,49.6,44.8,❌,✅,❌,99.5,✅,—
SUNTK,50.2,44.9,❌,❌,❌,91.1,❌,—
MAALT,51.7,45.1,❌,❌,❌,98.2,✅,—
PATEK,47.7,45.3,❌,❌,❌,97.1,✅,—
GSRAY,34.7,45.3,❌,✅,❌,23.6,❌,—
AYEN,55.8,45.3,❌,❌,❌,99.0,✅,—
AKSA,54.0,45.4,❌,❌,❌,98.7,✅,—
SARKY,55.7,45.4,❌,❌,❌,93.3,❌,—
MARBL,44.8,45.5,❌,❌,❌,70.0,❌,—
DNISI,51.1,45.5,❌,❌,❌,99.1,✅,—
TMPOL,61.7,45.5,❌,❌,❌,96.2,✅,—
KARSN,46.7,45.6,✅,❌,✅,99.7,✅,—
LOGO,52.8,45.6,❌,✅,❌,97.8,✅,—
BRKSN,49.8,45.6,❌,❌,❌,93.8,❌,—
ULUSE,56.1,45.7,❌,❌,❌,97.4,✅,—
DOKTA,47.6,45.7,❌,❌,❌,99.8,✅,—
BNTAS,44.4,45.9,❌,❌,❌,98.3,✅,—
TDGYO,48.6,45.9,✅,✅,✅,85.9,❌,—
IZFAS,64.7,46.0,❌,❌,❌,97.8,✅,—
MPARK,60.2,46.0,❌,❌,❌,99.6,✅,—
ISBIR,44.1,46.0,❌,✅,❌,-12.4,❌,—
GOODY,45.1,46.1,✅,❌,✅,94.5,❌,—
MEPET,59.9,46.1,❌,❌,❌,99.5,✅,—
BURVA,58.7,46.1,✅,❌,✅,99.8,✅,—
GLRMK,,46.1,❌,❌,❌,62.5,❌,—
PNSUT,52.7,46.2,✅,✅,✅,96.4,✅,🟢
ECZYT,58.9,46.3,❌,❌,❌,99.3,✅,—
AKENR,50.3,46.3,❌,❌,❌,96.7,✅,—
THYAO,54.6,46.4,❌,❌,❌,99.9,✅,—
DGATE,60.3,46.5,❌,❌,❌,99.6,✅,—
TERA,56.0,46.7,✅,✅,✅,95.9,✅,🟢
BASCM,54.7,46.8,❌,❌,❌,97.4,✅,—
AKSEN,64.2,46.9,❌,❌,❌,96.3,✅,—
NIBAS,49.7,47.0,✅,✅,✅,69.9,❌,—
RNPOL,60.6,47.0,❌,❌,❌,85.4,❌,—
CCOLA,41.1,47.1,❌,❌,❌,97.0,✅,—
BASGZ,66.5,47.1,❌,❌,❌,99.3,✅,—
KUYAS,61.6,47.1,✅,❌,✅,99.7,✅,—
MRSHL,52.0,47.5,❌,❌,❌,98.2,✅,—
ISFIN,58.6,47.5,❌,❌,❌,99.9,✅,—
KLGYO,49.2,47.5,❌,✅,❌,96.5,✅,—
ECOGR,,47.5,❌,❌,❌,-231.5,❌,—
DERIM,52.6,47.6,❌,❌,❌,99.7,✅,—
MOBTL,65.1,47.6,❌,❌,❌,99.1,✅,—
KMPUR,48.8,47.6,❌,❌,❌,94.3,❌,—
FLAP,53.0,47.7,✅,✅,✅,86.5,❌,—
GEDZA,52.7,47.7,❌,❌,❌,96.4,✅,—
TURSG,63.3,47.8,❌,❌,❌,99.3,✅,—
BINHO,,47.8,❌,❌,❌,85.8,❌,—
BRMEN,54.6,47.8,❌,❌,❌,99.6,✅,—
SKTAS,43.5,47.8,✅,✅,✅,100.0,✅,🟢
ENKAI,62.8,48.0,❌,❌,❌,96.6,✅,—
GARFA,54.2,48.1,✅,✅,✅,99.5,✅,🟢
OYAKC,53.8,48.1,❌,✅,❌,97.8,✅,—
OZGYO,61.3,48.1,❌,❌,❌,99.7,✅,—
ERSU,61.4,48.1,❌,❌,❌,94.9,❌,—
DGNMO,49.8,48.1,❌,❌,❌,98.3,✅,—
CUSAN,51.2,48.1,❌,❌,❌,99.7,✅,—
ANSGR,62.5,48.1,❌,❌,❌,99.5,✅,—
SDTTR,54.3,48.2,❌,❌,❌,94.3,❌,—
GATEG,64.5,48.2,❌,❌,❌,99.4,✅,—
ADEL,44.1,48.2,❌,✅,❌,83.2,❌,—
YEOTK,61.1,48.2,❌,❌,❌,97.9,✅,—
EYGYO,,48.3,❌,✅,❌,-131.0,❌,—
SEGMN,,48.4,❌,❌,❌,97.9,✅,—
CWENE,63.8,48.5,❌,❌,❌,73.2,❌,—
FMIZP,51.6,48.6,❌,❌,❌,99.4,✅,—
GOZDE,50.8,48.7,❌,❌,❌,99.7,✅,—
OZYSR,,48.8,❌,❌,❌,98.1,✅,—
BOSSA,50.7,48.9,❌,❌,❌,99.8,✅,—
UFUK,61.8,49.0,❌,❌,❌,99.7,✅,—
EPLAS,50.6,49.0,❌,✅,❌,94.3,❌,—
MRGYO,46.6,49.1,❌,✅,❌,93.6,❌,—
NTHOL,53.5,49.2,❌,❌,❌,99.6,✅,—
EGEPO,67.5,49.2,✅,❌,✅,96.8,✅,—
PSGYO,61.1,49.2,❌,❌,❌,87.0,❌,—
TATGD,50.1,49.2,❌,❌,❌,94.9,❌,—
PETUN,53.5,49.2,✅,✅,✅,97.2,✅,🟢
PRKME,51.3,49.2,✅,❌,✅,99.5,✅,—
ANHYT,58.3,49.3,❌,❌,❌,99.0,✅,—
FADE,54.0,49.3,❌,❌,❌,95.6,✅,—
BINBN,,49.4,❌,❌,❌,82.4,❌,—
FRIGO,57.3,49.5,❌,✅,❌,97.2,✅,—
SMRTG,48.5,49.6,✅,❌,✅,87.7,❌,—
OZKGY,54.3,49.7,❌,✅,❌,99.9,✅,—
CEOEM,49.2,49.7,❌,✅,❌,96.0,✅,—
ZRGYO,55.2,49.8,✅,✅,✅,90.7,❌,—
EKGYO,57.3,49.9,❌,✅,❌,97.7,✅,—
AGHOL,55.1,49.9,✅,❌,✅,99.6,✅,—
FONET,65.6,50.0,❌,❌,❌,97.8,✅,—
AKFYE,58.0,50.1,❌,❌,❌,-2792.0,❌,—
ETILR,49.2,50.1,❌,❌,❌,66.7,❌,—
ICBCT,57.4,50.3,❌,❌,❌,99.7,✅,—
TURGG,49.9,50.4,✅,✅,✅,97.6,✅,🟢
MARTI,40.5,50.7,✅,✅,✅,96.2,✅,🟢
PEKGY,68.6,50.7,❌,❌,❌,97.6,✅,—
INFO,62.9,50.8,❌,❌,❌,85.4,❌,—
GARAN,55.6,50.8,❌,✅,❌,99.0,✅,—
DGGYO,50.4,50.8,✅,❌,✅,100.0,✅,—
BRKO,54.0,50.8,✅,✅,✅,98.6,✅,🟢
KLYPV,,50.9,❌,❌,❌,-72.0,❌,—
DSTKF,,50.9,✅,❌,✅,100.0,✅,—
GEREL,72.4,51.0,❌,❌,❌,99.6,✅,—
PETKM,53.3,51.1,✅,✅,✅,99.6,✅,🟢
ULUUN,58.4,51.1,❌,❌,❌,99.7,✅,—
BUCIM,44.4,51.1,✅,✅,✅,99.1,✅,🟢
ESCOM,60.1,51.2,❌,❌,❌,99.3,✅,—
GUBRF,61.1,51.2,❌,✅,❌,99.0,✅,—
SAHOL,54.7,51.3,❌,✅,❌,93.2,❌,—
ESCAR,54.1,51.4,❌,❌,❌,96.9,✅,—
AKBNK,55.2,51.4,❌,✅,❌,99.2,✅,—
GIPTA,,51.5,❌,❌,❌,97.6,✅,—
TRALT,65.8,51.6,❌,❌,❌,95.0,❌,—
KNFRT,52.1,51.6,❌,✅,❌,99.9,✅,—
ODAS,54.9,51.7,❌,❌,❌,97.6,✅,—
TEHOL,59.8,51.7,✅,❌,✅,99.2,✅,—
