Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
GENTS,43.7,❌,❌,❌,❌,30.5,❌,✅,—
AGROT,32.5,❌,❌,❌,❌,30.6,❌,❌,—
DARDL,36.5,❌,❌,❌,❌,30.7,❌,❌,—
YYAPI,40.1,❌,❌,❌,❌,30.7,❌,✅,—
LIDER,42.1,❌,❌,❌,❌,30.8,❌,❌,—
ARCLK,38.8,❌,❌,❌,❌,30.8,❌,❌,—
OSTIM,40.0,❌,❌,❌,❌,30.9,❌,❌,—
YKSLN,32.9,❌,❌,❌,❌,31.1,❌,❌,—
KATMR,43.9,❌,❌,❌,❌,31.2,❌,❌,—
QNBTR,46.2,❌,❌,❌,❌,31.2,❌,❌,—
AVTUR,45.2,❌,❌,❌,❌,31.2,❌,❌,—
LRSHO,41.4,❌,❌,❌,❌,31.2,❌,❌,—
ATAGY,43.0,❌,❌,❌,❌,31.3,❌,❌,—
A1CAP,45.2,❌,❌,❌,❌,31.3,❌,❌,—
KONKA,40.5,❌,❌,❌,❌,31.4,❌,❌,—
YESIL,37.4,❌,❌,❌,❌,31.5,❌,❌,—
KONTR,33.8,❌,❌,❌,❌,31.5,❌,✅,—
KRVGD,45.4,❌,❌,❌,❌,31.6,❌,❌,—
TRILC,37.7,❌,❌,❌,❌,31.9,❌,✅,—
LYDHO,51.9,❌,❌,❌,✅,32.3,❌,❌,—
UNLU,39.3,❌,❌,❌,❌,32.4,❌,❌,—
ARZUM,36.9,❌,❌,❌,❌,32.6,❌,✅,—
SAFKR,49.3,❌,❌,❌,❌,32.7,❌,❌,—
EGEEN,38.0,❌,❌,❌,❌,32.7,❌,❌,—
AKGRT,47.6,❌,❌,❌,❌,32.7,❌,❌,—
GOKNR,41.2,❌,❌,❌,❌,32.8,❌,❌,—
EMKEL,42.4,❌,❌,❌,❌,32.8,❌,❌,—
ENSRI,42.2,❌,❌,❌,❌,32.9,❌,✅,—
MNDTR,38.2,❌,❌,❌,❌,33.1,❌,❌,—
ERBOS,42.8,❌,❌,❌,✅,33.1,❌,❌,—
PARSN,41.5,❌,❌,❌,❌,33.3,❌,❌,—
IHGZT,43.2,❌,❌,❌,❌,33.3,❌,✅,—
MEGMT,44.8,❌,❌,❌,❌,33.4,❌,❌,—
RTALB,46.0,❌,❌,❌,❌,33.5,❌,❌,—
ASUZU,42.4,❌,❌,❌,❌,33.5,❌,❌,—
DERHL,45.8,✅,❌,✅,❌,33.5,❌,✅,—
PGSUS,37.1,❌,❌,❌,❌,33.6,✅,✅,—
PKENT,36.1,❌,❌,❌,❌,33.6,❌,❌,—
ADESE,44.5,❌,❌,❌,❌,33.8,❌,✅,—
VKING,41.5,❌,❌,❌,❌,33.9,❌,❌,—
TUKAS,38.0,✅,✅,✅,❌,34.0,❌,✅,—
OYLUM,44.2,❌,❌,❌,❌,34.0,❌,❌,—
EUREN,37.0,❌,❌,❌,❌,34.1,❌,✅,—
CMENT,42.0,❌,❌,❌,✅,34.1,❌,❌,—
SEGYO,45.7,❌,❌,❌,❌,34.1,✅,❌,—
YONGA,41.0,❌,❌,❌,❌,34.2,❌,❌,—
YATAS,45.6,❌,❌,❌,❌,34.3,❌,❌,—
CEMTS,45.3,❌,❌,❌,✅,34.5,❌,❌,—
DOFER,42.1,✅,❌,✅,❌,34.5,❌,❌,—
ANGEN,38.6,❌,❌,❌,❌,34.5,❌,❌,—
IHLGM,43.8,✅,❌,✅,❌,34.7,❌,✅,—
ULAS,44.5,❌,❌,❌,❌,34.8,❌,❌,—
VESTL,33.2,✅,❌,✅,❌,34.9,✅,✅,—
BRYAT,45.4,❌,❌,❌,❌,35.0,❌,❌,—
SOKE,46.4,❌,❌,❌,❌,35.0,❌,❌,—
CONSE,36.4,❌,❌,❌,❌,35.0,❌,❌,—
FENER,34.6,✅,✅,✅,❌,35.0,❌,✅,—
MEKAG,41.3,✅,❌,✅,❌,35.2,❌,✅,—
VRGYO,35.3,❌,✅,❌,❌,35.3,❌,✅,—
DESA,46.5,✅,❌,✅,✅,35.4,❌,❌,—
DAPGM,46.1,❌,❌,❌,❌,35.4,❌,❌,—
BSOKE,50.8,❌,❌,❌,✅,35.4,❌,❌,—
ATAKP,40.5,❌,❌,❌,❌,35.4,❌,❌,—
MIATK,44.0,❌,❌,❌,❌,35.5,❌,❌,—
TLMAN,44.3,✅,❌,✅,❌,35.6,❌,❌,—
ALKA,47.7,❌,❌,❌,❌,35.6,❌,❌,—
PRKAB,46.5,❌,❌,❌,❌,35.8,❌,❌,—
ERCB,35.2,❌,❌,❌,❌,35.9,❌,❌,—
TATEN,41.7,❌,❌,❌,❌,35.9,❌,❌,—
KSTUR,43.5,❌,❌,❌,❌,35.9,❌,❌,—
KUTPO,47.1,❌,❌,❌,❌,36.1,❌,❌,—
GRNYO,51.3,❌,❌,❌,❌,36.1,❌,❌,—
MEDTR,41.1,❌,❌,❌,❌,36.2,❌,❌,—
TUCLK,37.5,✅,❌,✅,❌,36.2,❌,✅,—
KLSER,27.2,❌,✅,❌,❌,36.3,❌,❌,—
MZHLD,41.1,✅,❌,✅,❌,36.3,❌,✅,—
FROTO,45.2,❌,❌,❌,❌,36.3,❌,❌,—
IZINV,47.6,❌,❌,❌,❌,36.3,❌,❌,—
BFREN,33.3,✅,✅,✅,❌,36.3,❌,✅,—
HTTBT,47.1,❌,❌,❌,❌,36.3,❌,❌,—
SKBNK,46.4,❌,❌,❌,❌,36.4,❌,❌,—
MMCAS,46.8,❌,❌,❌,❌,36.5,❌,❌,—
KIMMR,51.5,❌,❌,❌,❌,36.5,❌,❌,—
SELVA,44.2,❌,❌,❌,❌,36.5,❌,❌,—
RUZYE,47.1,✅,❌,✅,❌,36.5,❌,❌,—
ARENA,42.9,❌,❌,❌,❌,36.6,❌,❌,—
SILVR,44.3,❌,❌,❌,❌,36.7,❌,❌,—
ORCAY,35.4,❌,❌,❌,❌,36.7,❌,❌,—
LKMNH,46.1,❌,❌,❌,✅,36.8,❌,❌,—
BRISA,46.3,❌,❌,❌,❌,36.8,❌,❌,—
MGROS,51.7,❌,❌,❌,❌,36.9,❌,❌,—
BERA,43.4,✅,❌,✅,❌,36.9,❌,❌,—
ULKER,45.7,✅,❌,✅,❌,36.9,❌,❌,—
BURCE,51.1,❌,❌,❌,❌,37.0,❌,❌,—
LUKSK,45.8,❌,❌,❌,✅,37.0,✅,❌,—
SMART,45.7,❌,❌,❌,❌,37.0,❌,❌,—
DITAS,47.4,✅,❌,✅,❌,37.1,❌,❌,—
ISYAT,44.0,❌,❌,❌,❌,37.1,❌,❌,—
POLTK,38.9,❌,❌,❌,❌,37.2,❌,❌,—
ELITE,44.2,❌,❌,❌,❌,37.2,❌,❌,—
TTKOM,49.7,✅,❌,✅,✅,37.2,❌,❌,—
IZENR,44.4,❌,❌,❌,❌,37.2,❌,❌,—
KLKIM,46.2,✅,❌,✅,❌,37.2,❌,❌,—
COSMO,45.5,✅,❌,✅,❌,37.3,❌,✅,—
AZTEK,43.8,❌,❌,❌,❌,37.3,❌,❌,—
YUNSA,52.4,❌,❌,❌,✅,37.4,❌,❌,—
PENGD,50.2,❌,❌,❌,✅,37.4,❌,❌,—
IHEVA,45.2,✅,❌,✅,❌,37.5,❌,❌,—
CASA,40.9,✅,❌,✅,❌,37.6,✅,✅,—
VKFYO,47.9,❌,❌,❌,❌,37.7,❌,❌,—
MAKTK,48.0,✅,❌,✅,❌,37.8,❌,✅,—
VERTU,46.6,❌,❌,❌,❌,37.8,❌,❌,—
CLEBI,46.0,✅,❌,✅,❌,37.8,❌,❌,—
SRVGY,41.2,✅,❌,✅,❌,37.9,❌,✅,—
SNICA,34.0,❌,❌,❌,❌,38.0,❌,❌,—
LINK,41.8,❌,❌,❌,❌,38.0,❌,❌,—
CEMAS,45.9,✅,❌,✅,❌,38.2,❌,✅,—
TKNSA,43.0,✅,❌,✅,❌,38.2,❌,❌,—
BEYAZ,47.1,❌,❌,❌,❌,38.2,❌,❌,—
CANTE,42.3,✅,❌,✅,❌,38.3,❌,✅,—
HEKTS,34.0,❌,✅,❌,❌,38.3,❌,❌,—
GZNMI,42.6,❌,❌,❌,❌,38.4,❌,❌,—
CIMSA,51.6,❌,❌,❌,❌,38.4,❌,❌,—
BLCYT,47.2,✅,❌,✅,❌,38.5,❌,✅,—
IDGYO,45.2,❌,❌,❌,❌,38.5,❌,❌,—
KZGYO,41.6,✅,❌,✅,❌,38.6,❌,❌,—
AKFGY,51.2,❌,❌,❌,❌,38.7,❌,❌,—
ALKIM,46.1,❌,❌,❌,✅,38.8,❌,❌,—
KRSTL,50.4,❌,❌,❌,❌,38.8,❌,❌,—
TUREX,45.1,❌,❌,❌,❌,38.8,❌,❌,—
HUBVC,47.1,❌,❌,❌,❌,38.8,✅,❌,—
GWIND,46.1,❌,❌,❌,❌,38.9,❌,❌,—
SISE,48.9,❌,❌,❌,❌,39.0,❌,❌,—
ZEDUR,45.7,✅,❌,✅,❌,39.0,❌,❌,—
ATLAS,48.6,❌,❌,❌,❌,39.1,❌,❌,—
DZGYO,49.4,❌,❌,❌,✅,39.1,❌,❌,—
YAYLA,46.8,✅,❌,✅,❌,39.1,❌,❌,—
INVEO,44.5,❌,❌,❌,✅,39.1,❌,❌,—
ISMEN,47.9,❌,❌,❌,❌,39.2,✅,✅,—
OYYAT,47.4,✅,❌,✅,❌,39.2,❌,✅,—
SUWEN,39.2,✅,❌,✅,✅,39.4,❌,✅,—
KFEIN,46.9,❌,❌,❌,❌,39.4,❌,❌,—
SKYLP,54.4,❌,❌,❌,✅,39.5,❌,❌,—
BAYRK,45.6,❌,❌,❌,❌,39.6,❌,❌,—
TSGYO,43.1,✅,❌,✅,❌,39.6,❌,❌,—
MAGEN,54.6,❌,❌,❌,❌,39.7,❌,❌,—
GLCVY,48.0,✅,❌,✅,❌,39.7,❌,✅,—
PAMEL,42.7,❌,❌,❌,❌,39.7,❌,❌,—
YYLGD,46.6,✅,❌,✅,❌,39.8,❌,❌,—
SANKO,45.6,✅,❌,✅,❌,39.8,✅,✅,—
ORMA,47.9,❌,❌,❌,❌,39.8,❌,❌,—
MERCN,47.9,❌,❌,❌,❌,39.9,❌,❌,—
ONCSM,54.3,❌,❌,❌,❌,40.0,❌,❌,—
ISSEN,40.2,✅,❌,✅,❌,40.1,❌,❌,—
GOLTS,46.0,✅,❌,✅,❌,40.1,❌,❌,—
ALCAR,41.3,❌,❌,❌,❌,40.1,❌,❌,—
MAVI,49.9,❌,❌,❌,❌,40.1,❌,❌,—
TCELL,51.9,❌,❌,❌,❌,40.1,❌,❌,—
KENT,37.5,✅,❌,✅,❌,40.2,❌,✅,—
JANTS,40.5,✅,❌,✅,❌,40.2,❌,✅,—
ALCTL,48.1,❌,❌,❌,❌,40.2,❌,❌,—
AVHOL,46.4,❌,❌,❌,❌,40.2,❌,❌,—
CMBTN,40.4,❌,❌,❌,❌,40.3,❌,❌,—
ULUFA,53.1,✅,❌,✅,❌,40.4,❌,❌,—
BAKAB,47.8,❌,❌,❌,❌,40.5,❌,❌,—
EUYO,51.1,❌,❌,❌,❌,40.5,❌,❌,—
KAPLM,54.9,❌,❌,❌,❌,40.5,❌,❌,—
ALFAS,43.4,❌,✅,❌,❌,40.6,❌,❌,—
ESEN,44.8,✅,❌,✅,❌,40.7,❌,✅,—
EUHOL,49.1,❌,❌,❌,✅,40.8,❌,❌,—
ACSEL,50.6,❌,❌,❌,❌,40.9,❌,❌,—
OYAYO,52.9,✅,❌,✅,✅,41.0,❌,❌,—
YAPRK,42.4,✅,❌,✅,❌,41.0,❌,❌,—
HLGYO,57.6,❌,❌,❌,✅,41.1,❌,❌,—
UMPAS,56.5,❌,❌,❌,❌,41.2,❌,✅,—
KAREL,45.6,❌,❌,❌,❌,41.2,❌,❌,—
VKGYO,54.6,❌,❌,❌,✅,41.2,❌,❌,—
GLRYH,45.4,✅,❌,✅,❌,41.2,❌,✅,—
SNPAM,50.1,✅,❌,✅,✅,41.2,❌,❌,—
BIZIM,43.6,✅,❌,✅,❌,41.2,❌,❌,—
SAMAT,43.5,✅,❌,✅,❌,41.3,❌,❌,—
KTSKR,52.2,❌,❌,❌,❌,41.3,❌,❌,—
HEDEF,52.4,❌,❌,❌,✅,41.3,❌,❌,—
PAPIL,45.8,✅,❌,✅,❌,41.4,❌,✅,—
AYCES,47.6,❌,❌,❌,❌,41.5,❌,❌,—
OSMEN,37.0,❌,✅,❌,❌,41.6,❌,❌,—
TTRAK,40.7,✅,❌,✅,❌,41.6,❌,✅,—
ALGYO,48.7,✅,❌,✅,❌,41.6,❌,❌,—
MAKIM,44.2,❌,❌,❌,❌,41.6,❌,❌,—
AKSUE,61.8,❌,❌,❌,❌,41.7,❌,❌,—
GLBMD,49.5,❌,❌,❌,❌,41.8,❌,❌,—
AGYO,50.5,✅,❌,✅,❌,41.8,❌,❌,—
EGSER,45.5,✅,❌,✅,❌,41.9,❌,❌,—
QUAGR,43.7,❌,❌,❌,❌,41.9,❌,❌,—
BANVT,42.8,❌,❌,❌,❌,41.9,❌,❌,—
TEKTU,47.8,✅,❌,✅,❌,42.0,✅,✅,—
KAYSE,44.9,✅,❌,✅,❌,42.0,❌,✅,—
PLTUR,46.9,✅,❌,✅,❌,42.0,❌,❌,—
AEFES,52.5,❌,❌,❌,❌,42.1,❌,❌,—
ICUGS,57.2,❌,❌,❌,❌,42.1,❌,❌,—
INTEM,50.0,✅,❌,✅,❌,42.3,❌,❌,—
SEYKM,46.3,❌,❌,❌,❌,42.4,❌,❌,—
SUMAS,47.0,❌,❌,❌,❌,42.4,✅,❌,—
OTKAR,41.6,✅,❌,✅,❌,42.4,❌,✅,—
ISGSY,57.7,❌,❌,❌,✅,42.4,❌,❌,—
GSDHO,51.4,❌,❌,❌,✅,42.5,❌,❌,—
BVSAN,49.9,❌,❌,❌,❌,42.5,❌,❌,—
NUHCM,48.8,❌,❌,❌,❌,42.5,❌,❌,—
PINSU,56.9,✅,❌,✅,✅,42.6,❌,❌,—
PENTA,43.3,✅,✅,✅,❌,42.6,❌,❌,—
A1YEN,49.5,✅,❌,✅,❌,42.6,❌,❌,—
KOPOL,45.5,✅,❌,✅,❌,42.6,❌,❌,—
MTRYO,52.7,❌,❌,❌,❌,42.6,❌,❌,—
VAKKO,49.9,✅,❌,✅,✅,42.6,❌,❌,—
KLMSN,49.2,✅,❌,✅,✅,42.7,❌,❌,—
BALAT,51.7,❌,❌,❌,❌,42.8,❌,✅,—
SNGYO,49.0,✅,❌,✅,❌,42.8,❌,✅,—
PNLSN,47.9,❌,❌,❌,❌,42.8,❌,❌,—
KLNMA,43.1,❌,✅,❌,❌,42.9,❌,❌,—
IHAAS,53.0,✅,❌,✅,❌,43.1,❌,❌,—
EKSUN,49.1,❌,✅,❌,❌,43.1,❌,❌,—
ISKPL,51.1,✅,❌,✅,✅,43.2,❌,✅,—
GRSEL,55.5,❌,❌,❌,❌,43.3,❌,❌,—
MSGYO,54.8,❌,❌,❌,✅,43.3,❌,❌,—
HDFGS,49.5,❌,❌,❌,❌,43.3,❌,✅,—
TAVHL,53.2,❌,❌,❌,❌,43.3,❌,❌,—
DESPC,46.7,❌,❌,❌,❌,43.4,❌,❌,—
DENGE,45.3,❌,❌,❌,❌,43.4,❌,❌,—
EMNIS,42.6,❌,❌,❌,❌,43.4,❌,❌,—
LIDFA,59.3,❌,❌,❌,❌,43.4,❌,❌,—
DOAS,51.6,❌,❌,❌,✅,43.5,❌,❌,—
MERIT,51.6,❌,❌,❌,❌,43.5,❌,❌,—
CRDFA,58.9,❌,❌,❌,✅,43.6,✅,❌,—
INTEK,42.5,❌,❌,❌,❌,43.6,❌,❌,—
ECILC,54.2,✅,❌,✅,✅,43.7,❌,✅,—
DOGUB,54.1,❌,❌,❌,❌,43.7,✅,❌,—
DYOBY,47.9,✅,❌,✅,❌,43.8,❌,❌,—
TSKB,50.1,❌,❌,❌,❌,43.8,❌,❌,—
QNBFK,44.2,❌,❌,❌,❌,43.8,❌,❌,—
SASA,40.3,❌,❌,❌,❌,43.8,❌,❌,—
INGRM,46.5,✅,❌,✅,❌,43.8,❌,❌,—
AVOD,50.6,✅,❌,✅,❌,44.0,❌,❌,—
ISCTR,50.4,✅,❌,✅,✅,44.0,❌,❌,—
HATEK,44.7,❌,❌,❌,❌,44.1,✅,✅,—
BIENY,35.7,✅,❌,✅,❌,44.1,❌,✅,—
NUGYO,50.1,❌,❌,❌,❌,44.2,❌,❌,—
ATEKS,48.4,❌,❌,❌,✅,44.2,❌,❌,—
OBASE,52.0,❌,❌,❌,❌,44.2,❌,❌,—
AFYON,52.2,❌,❌,❌,✅,44.3,❌,❌,—
TABGD,57.4,❌,❌,❌,❌,44.4,❌,❌,—
GEDIK,56.9,❌,❌,❌,❌,44.4,❌,❌,—
TOASO,56.4,❌,❌,❌,✅,44.5,❌,❌,—
BESLR,48.0,✅,❌,✅,❌,44.5,❌,❌,—
DMSAS,51.1,✅,❌,✅,❌,44.6,❌,❌,—
BAGFS,48.3,✅,❌,✅,❌,44.6,❌,✅,—
KONYA,40.8,✅,❌,✅,❌,44.7,✅,✅,—
MNDRS,49.6,✅,❌,✅,❌,44.8,❌,✅,—
SUNTK,50.2,❌,❌,❌,❌,44.9,❌,❌,—
MAALT,51.7,✅,❌,✅,❌,45.1,❌,❌,—
AYEN,55.8,❌,❌,❌,✅,45.3,❌,❌,—
GSRAY,34.6,✅,✅,✅,❌,45.3,❌,✅,—
SARKY,55.7,✅,❌,✅,❌,45.4,❌,❌,—
AKSA,54.0,❌,❌,❌,✅,45.4,❌,❌,—
TMPOL,61.7,❌,❌,❌,❌,45.5,❌,❌,—
MARBL,46.1,✅,❌,✅,❌,45.5,❌,❌,—
DNISI,51.1,✅,❌,✅,✅,45.5,❌,❌,—
BRKSN,49.8,✅,❌,✅,❌,45.6,❌,❌,—
KARSN,46.7,❌,❌,❌,❌,45.6,✅,❌,—
LOGO,52.8,❌,❌,❌,❌,45.6,❌,✅,—
DOKTA,47.6,✅,❌,✅,❌,45.7,❌,❌,—
ULUSE,56.1,❌,❌,❌,❌,45.7,❌,❌,—
BNTAS,44.4,❌,✅,❌,✅,45.9,❌,❌,—
TDGYO,48.6,❌,❌,❌,❌,45.9,✅,✅,—
MPARK,60.2,✅,❌,✅,❌,46.0,❌,❌,—
IZFAS,64.7,❌,❌,❌,❌,46.0,❌,❌,—
ISBIR,44.1,✅,❌,✅,❌,46.0,❌,✅,—
GOODY,45.1,✅,❌,✅,✅,46.1,✅,❌,—
MEPET,59.9,✅,❌,✅,❌,46.1,❌,❌,—
BURVA,58.7,✅,❌,✅,❌,46.1,✅,❌,—
PNSUT,52.7,✅,❌,✅,✅,46.2,✅,✅,—
AKENR,50.3,✅,❌,✅,❌,46.3,❌,❌,—
ECZYT,58.9,✅,❌,✅,✅,46.3,❌,❌,—
THYAO,54.6,❌,❌,❌,❌,46.4,❌,❌,—
DGATE,60.3,❌,❌,❌,✅,46.5,❌,❌,—
TERA,56.0,✅,❌,✅,✅,46.7,✅,✅,—
BASCM,54.7,✅,❌,✅,❌,46.8,❌,❌,—
AKSEN,64.2,❌,❌,❌,✅,46.9,❌,❌,—
RNPOL,60.6,✅,❌,✅,❌,47.0,❌,❌,—
NIBAS,49.7,✅,❌,✅,❌,47.0,✅,✅,—
BASGZ,66.5,❌,❌,❌,✅,47.1,❌,❌,—
KUYAS,61.6,❌,❌,❌,✅,47.1,✅,❌,—
CCOLA,41.1,❌,✅,❌,❌,47.1,❌,❌,—
ISFIN,58.6,❌,❌,❌,❌,47.5,❌,❌,—
MRSHL,52.0,✅,❌,✅,❌,47.5,❌,❌,—
KLGYO,49.2,✅,❌,✅,✅,47.5,❌,✅,—
DERIM,52.6,✅,❌,✅,✅,47.6,❌,❌,—
GEDZA,52.7,✅,❌,✅,❌,47.6,❌,❌,—
MOBTL,65.1,❌,❌,❌,✅,47.6,❌,❌,—
KMPUR,48.8,❌,✅,❌,❌,47.6,❌,❌,—
FLAP,53.0,✅,❌,✅,❌,47.7,✅,✅,—
BRMEN,54.6,❌,❌,❌,✅,47.8,❌,❌,—
SKTAS,43.5,❌,❌,❌,❌,47.8,✅,✅,—
TURSG,63.3,❌,❌,❌,❌,47.8,❌,❌,—
ENKAI,62.8,❌,❌,❌,❌,48.0,❌,❌,—
OYAKC,53.9,✅,❌,✅,❌,48.1,❌,✅,—
OZGYO,61.3,❌,❌,❌,❌,48.1,❌,❌,—
CUSAN,51.2,✅,❌,✅,✅,48.1,❌,❌,—
ANSGR,62.5,❌,❌,❌,❌,48.1,❌,❌,—
DGNMO,49.8,❌,✅,❌,❌,48.1,❌,❌,—
GARFA,54.2,✅,❌,✅,✅,48.1,✅,✅,—
ERSU,61.4,✅,✅,✅,❌,48.1,❌,❌,—
GATEG,64.5,✅,❌,✅,✅,48.2,❌,❌,—
YEOTK,61.1,❌,✅,❌,❌,48.2,❌,❌,—
SDTTR,54.5,✅,✅,✅,✅,48.2,❌,❌,—
ADEL,44.1,✅,✅,✅,❌,48.2,❌,✅,—
CWENE,63.7,✅,✅,✅,✅,48.5,❌,❌,—
FMIZP,51.6,✅,❌,✅,❌,48.6,❌,❌,—
GOZDE,50.8,❌,❌,❌,❌,48.7,❌,❌,—
BOSSA,50.7,✅,❌,✅,✅,48.9,❌,❌,—
EPLAS,50.6,✅,✅,✅,❌,49.0,❌,✅,—
UFUK,61.8,❌,❌,❌,❌,49.0,❌,❌,—
MRGYO,46.6,✅,❌,✅,❌,49.1,❌,✅,—
EGEPO,67.5,❌,❌,❌,✅,49.2,✅,❌,—
TATGD,50.1,❌,✅,❌,❌,49.2,❌,❌,—
NTHOL,53.5,❌,❌,❌,✅,49.2,❌,❌,—
PSGYO,61.1,❌,❌,❌,❌,49.2,❌,❌,—
PRKME,51.3,✅,✅,✅,❌,49.2,✅,❌,—
PETUN,53.5,✅,❌,✅,✅,49.2,✅,✅,—
ANHYT,58.3,❌,❌,❌,✅,49.3,❌,❌,—
FADE,54.0,✅,✅,✅,✅,49.3,❌,❌,—
FRIGO,57.3,✅,❌,✅,❌,49.5,❌,✅,—
SMRTG,48.5,❌,✅,❌,❌,49.6,✅,❌,—
CEOEM,49.2,✅,✅,✅,❌,49.7,❌,✅,—
OZKGY,54.3,✅,❌,✅,✅,49.7,❌,✅,—
ZRGYO,55.2,✅,❌,✅,✅,49.8,✅,✅,—
EKGYO,57.3,✅,❌,✅,✅,49.9,❌,✅,—
AGHOL,55.1,❌,❌,❌,✅,49.9,✅,❌,—
FONET,65.6,❌,✅,❌,❌,50.0,❌,❌,—
ETILR,49.2,❌,✅,❌,❌,50.1,❌,❌,—
AKFYE,58.6,❌,✅,❌,❌,50.1,❌,❌,—
ICBCT,57.4,❌,❌,❌,✅,50.3,❌,❌,—
TURGG,49.9,✅,❌,✅,✅,50.4,✅,✅,—
MARTI,40.5,✅,❌,✅,❌,50.7,✅,✅,—
PEKGY,68.6,✅,✅,✅,✅,50.7,❌,❌,—
BRKO,54.0,✅,❌,✅,✅,50.8,✅,✅,—
INFO,62.9,✅,✅,✅,✅,50.8,❌,❌,—
DGGYO,50.4,❌,❌,❌,✅,50.8,✅,❌,—
GARAN,55.6,✅,❌,✅,✅,50.8,❌,✅,—
GEREL,72.4,❌,✅,❌,✅,51.0,❌,❌,—
BUCIM,44.4,✅,❌,✅,❌,51.1,✅,✅,—
PETKM,53.3,✅,❌,✅,❌,51.1,✅,✅,—
ULUUN,58.4,✅,✅,✅,✅,51.1,❌,❌,—
GUBRF,61.1,✅,✅,✅,✅,51.2,❌,✅,—
ESCOM,60.1,✅,✅,✅,✅,51.2,❌,❌,—
SAHOL,54.7,✅,❌,✅,✅,51.3,❌,✅,—
ESCAR,54.1,❌,❌,❌,❌,51.4,❌,❌,—
AKBNK,55.2,✅,❌,✅,✅,51.4,❌,✅,—
KNFRT,52.1,✅,✅,✅,❌,51.6,❌,✅,—
TRALT,65.8,✅,✅,✅,✅,51.6,❌,❌,—
TEHOL,59.8,❌,✅,❌,✅,51.7,✅,❌,—
BMSTL,60.9,✅,❌,✅,✅,51.7,✅,❌,—
ODAS,54.9,❌,✅,❌,❌,51.7,❌,❌,—
HALKB,63.3,✅,❌,✅,✅,51.8,❌,✅,—
AVGYO,59.8,✅,✅,✅,✅,51.8,❌,❌,—
YKBNK,55.4,✅,❌,✅,✅,51.8,❌,✅,—
AYES,66.2,✅,❌,✅,✅,51.8,❌,❌,—
SANEL,66.6,❌,✅,❌,❌,52.0,✅,❌,—
VANGD,82.0,✅,✅,✅,✅,52.1,❌,❌,—
BRKVY,53.4,✅,❌,✅,❌,52.1,✅,✅,—
GSDDE,66.3,✅,✅,✅,✅,52.1,❌,❌,—
EDATA,70.0,✅,✅,✅,✅,52.3,❌,❌,—
AYDEM,56.2,✅,✅,✅,✅,52.4,❌,✅,—
HURGZ,55.4,❌,❌,❌,❌,52.5,❌,❌,—
VAKBN,56.7,✅,❌,✅,✅,52.5,❌,✅,—
MACKO,54.6,✅,❌,✅,❌,52.5,❌,✅,—
RODRG,56.7,✅,✅,✅,❌,52.5,✅,❌,—
PRDGS,58.3,✅,✅,✅,✅,52.7,❌,❌,—
EGGUB,60.6,✅,✅,✅,✅,52.7,❌,✅,—
DOHOL,63.5,✅,✅,✅,❌,52.8,❌,❌,—
EREGL,64.7,❌,✅,❌,❌,52.9,❌,❌,—
EDIP,63.5,✅,✅,✅,✅,53.0,✅,✅,🟢
BLUME,58.1,✅,❌,✅,❌,53.2,❌,✅,—
ENJSA,69.9,✅,❌,✅,❌,53.3,❌,❌,—
SONME,57.7,✅,❌,✅,✅,53.4,✅,✅,—
TRMET,65.8,✅,✅,✅,✅,53.6,❌,❌,—
