Hisse,RSI(A),RSI(H),RSI(H)↑,MACD(H)↑,OBV(H)↑,OBV ATH %,OBV ATH(≥95%),SINYAL
VBTYZ,70.3,68.6,✅,✅,✅,100.0,✅,🟢
HATSN,,69.4,✅,✅,✅,100.0,✅,🟢
VERUS,65.1,69.4,✅,✅,✅,100.0,✅,🟢
KRDMD,74.4,69.7,✅,✅,✅,99.3,✅,🟢
PCILT,70.4,69.8,✅,✅,✅,96.7,✅,🟢
AKSGY,76.0,69.9,✅,✅,✅,99.0,✅,🟢
GESAN,71.1,70.0,✅,✅,✅,100.0,✅,🟢
DEVA,64.8,71.4,✅,✅,✅,100.0,✅,🟢
TKFEN,77.6,71.9,✅,✅,✅,99.8,✅,🟢
INVES,,74.3,✅,✅,✅,100.0,✅,🟢
IZMDC,82.1,75.0,✅,✅,✅,100.0,✅,🟢
KTLEV,,76.5,✅,✅,✅,100.0,✅,🟢
ATATP,79.5,77.0,✅,✅,✅,100.0,✅,🟢
PRZMA,92.6,77.3,✅,✅,✅,97.8,✅,🟢
DAGI,73.8,77.7,✅,✅,✅,99.6,✅,🟢
TGSAS,75.7,78.7,✅,✅,✅,100.0,✅,🟢
OZSUB,82.7,78.8,✅,✅,✅,100.0,✅,🟢
RYGYO,82.0,79.2,✅,✅,✅,100.0,✅,🟢
SELEC,89.5,79.2,✅,✅,✅,100.0,✅,🟢
KRDMA,75.6,80.7,✅,✅,✅,100.0,✅,🟢
ANELE,95.4,83.7,✅,✅,✅,100.0,✅,🟢
AKFIS,,85.7,✅,✅,✅,100.0,✅,🟢
TRHOL,97.8,88.2,✅,✅,✅,100.0,✅,🟢
BIGEN,,88.7,✅,✅,✅,100.0,✅,🟢
OZATD,,94.4,✅,✅,✅,97.1,✅,🟢
IEYHO,98.5,98.1,✅,✅,✅,100.0,✅,🟢
