Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
TLMAN,44.8,✅,❌,✅,❌,40.1,✅,✅,—
MNDTR,39.8,✅,✅,✅,❌,40.4,✅,✅,—
PEKGY,53.5,❌,❌,❌,✅,40.4,✅,❌,—
SAMAT,43.0,❌,❌,❌,❌,40.4,✅,❌,—
MAKIM,42.6,❌,❌,❌,❌,40.4,✅,❌,—
INVEO,44.6,✅,❌,✅,✅,40.5,✅,❌,—
BIENY,34.2,❌,❌,❌,❌,40.6,✅,✅,—
CANTE,41.6,❌,❌,❌,❌,40.7,❌,✅,—
KAREL,44.9,❌,❌,❌,❌,40.8,✅,❌,—
SUMAS,45.7,❌,❌,❌,❌,40.8,✅,❌,—
ACSEL,49.9,❌,❌,❌,❌,40.9,✅,❌,—
BERA,45.1,✅,❌,✅,❌,41.0,✅,✅,—
EUYO,50.5,❌,❌,❌,❌,41.0,❌,❌,—
ISKPL,49.1,❌,❌,❌,✅,41.1,❌,❌,—
UMPAS,56.5,✅,❌,❌,❌,41.1,❌,✅,—
PENGD,51.3,✅,❌,✅,✅,41.1,✅,❌,—
SNGYO,47.5,❌,❌,❌,❌,41.1,✅,✅,—
AYCES,47.3,❌,❌,❌,❌,41.2,✅,❌,—
EKSUN,45.7,❌,❌,❌,❌,41.3,✅,❌,—
KFEIN,46.9,❌,❌,❌,❌,41.4,✅,❌,—
HDFGS,49.2,❌,❌,❌,❌,41.4,❌,❌,—
AKFGY,51.6,✅,❌,✅,❌,41.5,✅,❌,—
GWIND,46.8,✅,❌,✅,❌,41.5,✅,❌,—
PAPIL,44.4,❌,❌,❌,❌,41.5,✅,✅,—
ALCAR,41.7,✅,❌,✅,❌,41.5,✅,❌,—
ATLAS,49.3,✅,❌,✅,❌,41.6,✅,❌,—
OSMEN,37.0,❌,✅,❌,❌,41.6,✅,❌,—
KTSKR,51.8,❌,❌,❌,❌,41.6,✅,❌,—
GLCVY,48.7,✅,❌,✅,❌,41.6,✅,✅,—
A1YEN,47.8,❌,❌,❌,❌,41.7,✅,❌,—
GLBMD,49.6,✅,❌,✅,❌,41.7,❌,❌,—
GLRYH,44.1,❌,❌,❌,❌,41.7,✅,✅,—
ISSEN,41.1,✅,✅,✅,❌,41.8,✅,✅,—
MMCAS,49.3,✅,❌,✅,❌,41.9,✅,✅,—
IHAAS,51.8,❌,❌,❌,❌,41.9,❌,❌,—
ERCB,36.8,✅,❌,✅,❌,42.0,✅,✅,—
DOGUB,54.8,✅,❌,✅,❌,42.1,❌,❌,—
QUAGR,43.3,❌,❌,❌,❌,42.1,✅,❌,—
MAGEN,54.7,✅,❌,✅,❌,42.1,✅,❌,—
SEYKM,46.0,❌,❌,❌,❌,42.2,✅,❌,—
ALFAS,43.1,❌,✅,❌,❌,42.2,✅,❌,—
TSGYO,43.4,✅,❌,✅,❌,42.2,✅,✅,—
KOPOL,43.9,❌,❌,❌,❌,42.2,✅,❌,—
ALGYO,48.7,❌,❌,❌,❌,42.3,✅,✅,—
ULUFA,53.7,✅,❌,✅,❌,42.3,✅,❌,—
GRSEL,54.8,❌,❌,❌,❌,42.3,❌,❌,—
YAPRK,42.6,✅,❌,✅,❌,42.3,✅,✅,—
BANVT,42.5,❌,❌,❌,❌,42.3,✅,❌,—
BRISA,47.7,✅,❌,✅,❌,42.4,✅,❌,—
TMPOL,55.0,❌,❌,❌,❌,42.4,❌,❌,—
VKGYO,54.8,✅,❌,✅,✅,42.4,✅,❌,—
BURVA,56.5,❌,❌,❌,❌,42.5,✅,❌,—
BLCYT,47.9,✅,❌,✅,❌,42.6,✅,✅,—
KLMSN,48.9,❌,❌,❌,✅,42.7,✅,❌,—
YYLGD,46.9,✅,❌,✅,❌,42.8,✅,✅,—
ULKER,48.1,✅,❌,✅,❌,42.8,✅,✅,—
CMBTN,40.8,✅,❌,✅,❌,43.0,✅,✅,—
INTEK,42.1,❌,❌,❌,❌,43.1,❌,❌,—
GSRAY,34.1,❌,✅,❌,❌,43.1,✅,✅,—
AKSUE,57.8,❌,❌,❌,❌,43.1,✅,❌,—
GOLTS,46.1,✅,❌,✅,❌,43.2,✅,✅,—
ECILC,52.4,❌,❌,❌,✅,43.3,✅,✅,—
QNBFK,43.9,❌,❌,❌,❌,43.4,✅,❌,—
MTRYO,52.2,❌,❌,❌,❌,43.4,✅,❌,—
JANTS,41.2,✅,❌,✅,❌,43.4,✅,✅,—
ULUSE,53.4,❌,❌,❌,❌,43.6,❌,❌,—
YAYLA,48.7,✅,❌,✅,✅,43.6,✅,✅,—
INTEM,49.9,❌,❌,❌,❌,43.6,✅,❌,—
TTKOM,53.2,✅,❌,✅,✅,43.6,✅,✅,—
OYAYO,53.9,✅,❌,✅,✅,43.8,✅,✅,—
GEDIK,55.1,❌,❌,❌,❌,43.8,✅,❌,—
RUZYE,48.9,✅,❌,✅,❌,43.9,✅,✅,—
LIDFA,58.0,❌,❌,❌,❌,44.1,✅,❌,—
HATEK,45.9,✅,❌,✅,❌,44.2,✅,✅,—
PINSU,55.2,❌,❌,❌,✅,44.2,✅,❌,—
DGATE,56.7,❌,❌,❌,✅,44.2,❌,❌,—
INGRM,46.6,✅,❌,✅,❌,44.3,✅,❌,—
BRKSN,48.4,❌,❌,❌,❌,44.3,❌,❌,—
PNLSN,48.0,✅,❌,✅,❌,44.3,✅,❌,—
SNPAM,50.3,✅,❌,✅,✅,44.4,❌,✅,—
CEMAS,47.4,✅,❌,✅,❌,44.4,✅,✅,—
EGEEN,40.9,✅,❌,✅,❌,44.4,✅,✅,—
AGYO,50.1,❌,❌,❌,❌,44.4,✅,✅,—
DMSAS,49.4,❌,❌,❌,❌,44.4,✅,❌,—
SANKO,47.4,✅,❌,✅,❌,44.5,❌,✅,—
DESPC,46.4,❌,❌,❌,❌,44.5,✅,❌,—
KLGYO,48.1,❌,❌,❌,✅,44.5,✅,✅,—
KAYSE,44.1,❌,❌,❌,❌,44.6,✅,✅,—
PRKAB,49.2,✅,❌,✅,❌,44.6,✅,✅,—
FROTO,48.8,✅,❌,✅,❌,44.7,✅,✅,—
HLGYO,58.9,✅,❌,✅,✅,44.7,❌,❌,—
CIMSA,53.0,✅,❌,✅,❌,44.7,✅,✅,—
SUNTK,49.7,❌,❌,❌,❌,44.8,✅,❌,—
NUHCM,48.8,❌,❌,❌,❌,44.9,✅,✅,—
OTKAR,43.0,✅,❌,✅,❌,44.9,✅,✅,—
BYDNR,56.3,❌,❌,❌,❌,44.9,❌,❌,—
ISYAT,46.7,✅,❌,✅,❌,44.9,✅,✅,—
IZFAS,59.3,❌,❌,❌,❌,45.0,✅,❌,—
GESAN,52.1,❌,❌,❌,❌,45.0,✅,❌,—
DYOBY,47.1,❌,❌,❌,❌,45.0,✅,✅,—
TTRAK,41.8,✅,❌,✅,❌,45.1,✅,✅,—
AYEN,55.7,❌,❌,❌,✅,45.1,✅,❌,—
VAKKO,50.4,✅,❌,✅,✅,45.1,✅,❌,—
SUWEN,42.9,✅,❌,✅,✅,45.1,✅,✅,—
DGNMO,49.1,❌,❌,❌,❌,45.2,❌,❌,—
MARBL,45.3,❌,❌,❌,❌,45.3,✅,❌,—
ISGSY,59.7,✅,❌,✅,✅,45.3,✅,❌,—
INFO,54.4,❌,❌,❌,✅,45.3,❌,❌,—
PENTA,43.6,✅,✅,✅,❌,45.3,✅,✅,—
RNPOL,56.1,❌,❌,❌,❌,45.4,❌,❌,—
DZGYO,51.7,✅,❌,✅,✅,45.4,✅,✅,—
ALKIM,48.3,✅,❌,✅,✅,45.4,✅,✅,—
MERIT,52.3,✅,❌,✅,❌,45.5,✅,❌,—
TCELL,55.4,✅,❌,✅,❌,45.5,✅,❌,—
MERCN,50.0,✅,❌,✅,❌,45.6,✅,❌,—
MSGYO,55.9,✅,❌,✅,✅,45.7,❌,❌,—
BRMEN,53.2,❌,❌,❌,✅,45.7,❌,❌,—
HEKTS,35.8,✅,✅,✅,❌,45.7,✅,✅,—
ATEKS,48.6,✅,❌,✅,✅,45.8,✅,❌,—
MAALT,51.5,❌,❌,❌,❌,45.8,✅,❌,—
BIZIM,45.4,✅,❌,✅,❌,45.9,✅,✅,—
GEDZA,51.8,❌,❌,❌,❌,46.0,✅,❌,—
KLNMA,43.6,✅,✅,✅,❌,46.0,✅,✅,—
DOAS,52.6,✅,❌,✅,✅,46.0,✅,❌,—
ISBIR,43.9,❌,❌,❌,❌,46.1,✅,✅,—
AFYON,52.3,✅,❌,✅,✅,46.2,✅,❌,—
OBASE,51.7,❌,❌,❌,❌,46.4,✅,❌,—
TDGYO,49.3,✅,❌,✅,❌,46.4,✅,✅,—
GSDHO,53.1,✅,❌,✅,✅,46.5,✅,❌,—
PLTUR,49.1,✅,❌,✅,✅,46.5,✅,✅,—
EGSER,46.8,✅,❌,✅,❌,46.6,✅,✅,—
DERIM,51.9,❌,❌,❌,✅,46.7,✅,❌,—
GATEG,62.0,❌,❌,❌,✅,46.7,✅,❌,—
DOKTA,47.9,✅,❌,✅,❌,46.7,✅,✅,—
AKENR,50.2,❌,❌,❌,❌,46.7,✅,❌,—
GARFA,53.4,❌,❌,❌,✅,46.8,✅,❌,—
KMPUR,48.5,❌,✅,❌,❌,46.8,✅,❌,—
ECZYT,58.2,❌,❌,❌,✅,46.9,✅,❌,—
UFUK,59.7,❌,❌,❌,❌,46.9,❌,❌,—
BRKVY,51.9,❌,❌,❌,❌,47.1,❌,✅,—
ANSGR,60.3,❌,❌,❌,❌,47.1,✅,❌,—
EPLAS,48.6,❌,❌,❌,❌,47.1,✅,❌,—
EMNIS,43.4,✅,❌,✅,❌,47.1,✅,✅,—
MEPET,60.2,✅,❌,✅,❌,47.1,✅,❌,—
SKTAS,45.2,✅,❌,✅,❌,47.2,✅,✅,—
NUGYO,51.5,✅,❌,✅,❌,47.3,✅,✅,—
TABGD,58.6,✅,❌,✅,❌,47.4,✅,❌,—
DGGYO,50.7,✅,❌,✅,✅,47.5,✅,❌,—
BASCM,53.5,❌,❌,❌,❌,47.7,✅,✅,—
ERSU,56.2,❌,❌,❌,❌,47.8,✅,❌,—
CWENE,57.2,❌,❌,❌,❌,47.8,✅,❌,—
BESLR,49.6,✅,❌,✅,❌,47.8,✅,✅,—
BIGTK,50.5,❌,❌,❌,❌,47.8,❌,❌,—
YEOTK,59.6,❌,❌,❌,❌,47.9,✅,❌,—
TERA,56.9,✅,❌,✅,✅,48.0,✅,✅,—
LOGO,54.1,✅,❌,✅,❌,48.1,✅,✅,—
FONET,62.4,❌,❌,❌,❌,48.1,✅,❌,—
PRDGS,53.5,❌,❌,❌,✅,48.1,✅,❌,—
BLUME,53.8,❌,❌,❌,❌,48.1,❌,✅,—
SANEL,61.4,❌,❌,❌,❌,48.2,❌,❌,—
THYAO,55.2,✅,❌,✅,❌,48.4,✅,❌,—
EUPWR,59.1,❌,❌,❌,❌,48.4,✅,❌,—
FRIGO,54.3,❌,❌,❌,❌,48.4,✅,✅,—
BUCIM,44.7,✅,❌,✅,❌,48.4,✅,✅,—
AKSEN,64.7,✅,❌,✅,✅,48.5,✅,❌,—
YKSLN,37.6,✅,✅,✅,❌,48.5,✅,✅,—
ESCAR,54.6,✅,❌,✅,❌,48.6,❌,❌,—
DNISI,51.4,✅,❌,✅,✅,48.6,✅,✅,—
PSGYO,59.3,❌,❌,❌,❌,48.6,✅,❌,—
TAVHL,55.1,✅,❌,✅,❌,48.6,✅,✅,—
FMIZP,51.0,❌,❌,❌,❌,48.6,✅,✅,—
GOODY,47.2,✅,✅,✅,✅,48.7,✅,✅,🟢
BASGZ,67.4,✅,❌,✅,✅,48.7,✅,❌,—
MNDRS,49.9,✅,❌,✅,❌,48.8,✅,✅,—
VERUS,55.7,❌,❌,❌,✅,48.8,❌,❌,—
MRSHL,51.8,❌,❌,❌,❌,48.8,✅,❌,—
ISMEN,52.6,✅,❌,✅,❌,48.9,✅,✅,—
KRDMB,67.7,❌,❌,❌,✅,49.0,✅,❌,—
OZGYO,61.9,✅,❌,✅,❌,49.0,✅,❌,—
ADEL,43.8,❌,✅,❌,❌,49.0,✅,✅,—
PRKME,49.7,❌,❌,❌,❌,49.1,❌,❌,—
BNTAS,45.1,✅,✅,✅,✅,49.2,✅,✅,🟢
ESCOM,57.7,❌,❌,❌,✅,49.2,✅,❌,—
BRKO,54.6,✅,❌,✅,✅,49.2,❌,❌,—
AEFES,55.6,✅,❌,✅,❌,49.2,✅,❌,—
OZKGY,53.5,❌,❌,❌,✅,49.2,✅,✅,—
RUBNS,51.4,❌,❌,❌,❌,49.3,❌,❌,—
ENKAI,64.0,✅,❌,✅,❌,49.3,✅,✅,—
MACKO,55.4,✅,❌,✅,❌,49.4,✅,✅,—
MPARK,60.9,✅,❌,✅,❌,49.4,✅,❌,—
VESTL,37.4,✅,✅,✅,❌,49.4,❌,✅,—
GOZDE,50.9,✅,❌,✅,❌,49.6,✅,❌,—
MRGYO,46.8,✅,❌,✅,❌,49.6,✅,✅,—
NTGAZ,62.5,❌,❌,❌,✅,49.6,❌,❌,—
EDIP,57.3,❌,❌,❌,✅,49.8,✅,✅,—
NTHOL,54.3,✅,❌,✅,✅,49.9,✅,❌,—
TSKB,53.4,✅,❌,✅,❌,50.1,✅,✅,—
ZRGYO,55.3,✅,❌,✅,✅,50.1,❌,✅,—
AYDEM,54.9,❌,✅,❌,✅,50.2,❌,❌,—
SDTTR,53.6,❌,✅,❌,✅,50.2,✅,❌,—
ISFIN,59.5,✅,❌,✅,❌,50.4,✅,❌,—
ULUUN,58.7,✅,✅,✅,✅,50.4,✅,❌,—
BOSSA,51.8,✅,❌,✅,✅,50.4,✅,✅,—
SARKY,56.9,✅,❌,✅,❌,50.4,✅,✅,—
RODRG,54.6,❌,❌,❌,❌,50.5,❌,❌,—
BALAT,56.1,✅,❌,✅,❌,50.6,❌,✅,—
AYES,66.7,✅,❌,✅,✅,50.6,✅,❌,—
MIATK,49.9,✅,✅,✅,❌,50.7,✅,✅,—
CEOEM,49.2,❌,✅,❌,❌,50.8,✅,✅,—
CUSAN,52.5,✅,✅,✅,✅,50.8,✅,✅,🟢
OZRDN,65.9,❌,❌,❌,❌,50.9,❌,❌,—
TURSG,65.6,✅,❌,✅,❌,50.9,✅,✅,—
TATGD,50.8,✅,✅,✅,❌,50.9,✅,❌,—
ANHYT,59.2,✅,❌,✅,✅,50.9,✅,❌,—
SONME,58.0,✅,❌,✅,✅,51.0,✅,✅,—
BMSTL,61.4,✅,❌,✅,✅,51.1,✅,❌,—
KUYAS,64.6,✅,❌,✅,✅,51.2,✅,✅,—
ICBCT,58.2,✅,✅,✅,✅,51.2,✅,❌,—
PAGYO,72.0,❌,❌,❌,✅,51.3,✅,❌,—
KONYA,42.7,✅,✅,✅,❌,51.3,✅,✅,—
FADE,53.9,❌,✅,❌,✅,51.6,✅,❌,—
IZMDC,62.9,❌,✅,❌,✅,51.6,✅,❌,—
AKMGY,59.8,❌,❌,❌,❌,51.7,✅,❌,—
TBORG,53.5,❌,❌,❌,❌,51.8,❌,✅,—
NIBAS,53.2,✅,❌,✅,❌,51.8,✅,✅,—
OYAKC,53.8,❌,❌,❌,❌,51.8,✅,✅,—
BAGFS,50.6,✅,❌,✅,❌,51.8,✅,✅,—
MOBTL,66.4,✅,❌,✅,✅,51.8,✅,❌,—
PETUN,53.9,✅,❌,✅,✅,51.9,✅,✅,—
PKART,63.4,❌,✅,❌,❌,51.9,❌,❌,—
DENGE,47.6,✅,✅,✅,❌,52.0,✅,✅,—
TSPOR,45.9,❌,✅,❌,❌,52.0,❌,✅,—
ISGYO,61.1,❌,✅,❌,✅,52.3,✅,❌,—
BIOEN,50.8,❌,✅,❌,❌,52.4,❌,✅,—
DIRIT,52.2,✅,❌,✅,✅,52.5,❌,✅,—
HKTM,48.6,❌,✅,❌,❌,52.5,✅,✅,—
EDATA,67.3,❌,✅,❌,✅,52.5,✅,❌,—
KRONT,64.1,❌,✅,❌,✅,52.5,❌,❌,—
AKSA,56.7,✅,❌,✅,✅,52.7,✅,❌,—
ODAS,56.4,✅,✅,✅,❌,52.7,✅,❌,—
TOASO,59.7,✅,❌,✅,✅,52.7,✅,✅,—
SANFM,53.9,❌,✅,❌,✅,52.7,❌,❌,—
EGGUB,58.9,❌,❌,❌,✅,52.8,✅,✅,—
HUNER,51.2,❌,✅,❌,❌,52.9,❌,❌,—
PNSUT,53.7,✅,❌,✅,✅,52.9,✅,✅,—
KNFRT,52.4,✅,✅,✅,❌,52.9,✅,✅,—
EKGYO,58.1,✅,❌,✅,✅,52.9,✅,✅,—
KCAER,54.5,❌,✅,❌,✅,52.9,✅,❌,—
GSDDE,64.8,❌,✅,❌,✅,53.0,✅,❌,—
VANGD,73.9,❌,❌,❌,✅,53.0,❌,❌,—
CCOLA,42.6,✅,✅,✅,❌,53.2,✅,❌,—
YKBNK,56.4,✅,❌,✅,✅,53.3,✅,✅,—
FLAP,54.9,✅,✅,✅,❌,53.3,✅,✅,—
GARAN,57.3,✅,❌,✅,✅,53.3,✅,✅,—
DOHOL,62.2,❌,❌,❌,❌,53.4,❌,❌,—
SASA,44.9,✅,✅,✅,❌,53.5,✅,✅,—
GEREL,73.1,✅,✅,✅,✅,53.6,✅,❌,—
SEKUR,68.3,❌,✅,❌,✅,53.7,❌,❌,—
