Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
BOSSA,54.9,✅,✅,✅,✅,55.7,✅,✅,🟢
BMSTL,65.2,✅,✅,✅,✅,60.4,✅,✅,🟢
CELHA,65.9,✅,✅,✅,✅,71.6,✅,✅,🟢
