Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
OSTIM,40.5,✅,❌,✅,❌,35.5,❌,❌,—
HEDEF,46.4,❌,❌,❌,✅,35.5,❌,❌,—
VESBE,32.2,✅,❌,✅,❌,35.6,❌,✅,—
MGROS,48.8,❌,❌,❌,❌,35.6,❌,❌,—
IDGYO,43.0,❌,❌,❌,❌,35.7,❌,❌,—
MAVI,47.1,❌,❌,❌,❌,35.7,❌,❌,—
CIMSA,47.5,❌,❌,❌,❌,35.8,❌,❌,—
HEKTS,33.0,❌,✅,❌,❌,35.9,❌,❌,—
ACSEL,47.4,❌,❌,❌,❌,35.9,❌,❌,—
OSMEN,36.7,❌,✅,❌,❌,35.9,❌,❌,—
KLMSN,45.7,❌,❌,❌,✅,36.0,❌,❌,—
VKGYO,50.8,❌,❌,❌,✅,36.0,❌,❌,—
GOLTS,42.8,❌,❌,❌,❌,36.0,❌,❌,—
PAPIL,42.5,❌,❌,❌,❌,36.0,❌,❌,—
TEKTU,44.7,❌,❌,❌,❌,36.0,❌,❌,—
SKBNK,46.0,❌,❌,❌,❌,36.1,❌,❌,—
KTSKR,47.9,❌,❌,❌,❌,36.2,❌,❌,—
GLRYH,41.3,❌,❌,❌,❌,36.2,❌,❌,—
GRNYO,45.9,❌,❌,❌,❌,36.2,❌,❌,—
CEMAS,44.8,❌,❌,❌,❌,36.3,❌,❌,—
GLCVY,45.7,❌,❌,❌,❌,36.3,❌,❌,—
GWIND,44.0,❌,❌,❌,❌,36.4,❌,❌,—
POLTK,38.1,❌,❌,❌,❌,36.5,❌,❌,—
HLGYO,53.5,❌,❌,❌,✅,36.7,❌,❌,—
KAYSE,41.1,❌,❌,❌,❌,36.7,❌,❌,—
BLCYT,44.6,❌,❌,❌,❌,36.8,❌,❌,—
QUAGR,41.2,❌,❌,❌,❌,36.9,❌,❌,—
SNPAM,47.6,❌,❌,❌,✅,37.0,❌,❌,—
KLGYO,44.3,❌,❌,❌,✅,37.0,❌,❌,—
KENT,36.0,❌,❌,❌,❌,37.0,❌,✅,—
ESEN,43.4,❌,❌,❌,❌,37.2,❌,✅,—
TUCLK,37.3,❌,❌,❌,❌,37.2,❌,✅,—
PENGD,48.8,❌,❌,❌,✅,37.2,❌,❌,—
KOPOL,41.0,❌,❌,❌,❌,37.2,❌,❌,—
FROTO,44.1,❌,❌,❌,❌,37.3,❌,❌,—
ISFIN,53.3,❌,❌,❌,❌,37.3,❌,❌,—
INTEM,46.9,❌,❌,❌,❌,37.3,❌,❌,—
PINSU,51.4,❌,❌,❌,✅,37.5,❌,❌,—
RUZYE,44.6,❌,❌,❌,❌,37.5,❌,❌,—
DOAS,48.3,❌,❌,❌,✅,37.5,❌,❌,—
AVHOL,44.0,❌,❌,❌,❌,37.6,❌,❌,—
OYAYO,49.9,❌,❌,❌,❌,37.7,❌,❌,—
TMPOL,49.8,❌,❌,❌,❌,37.7,❌,❌,—
TTRAK,39.3,❌,❌,❌,❌,37.7,❌,❌,—
BANVT,40.9,❌,❌,❌,❌,37.8,❌,❌,—
INVEO,43.6,❌,❌,❌,❌,37.8,❌,❌,—
GLBMD,47.7,❌,❌,❌,❌,37.9,❌,❌,—
PRKAB,46.3,❌,❌,❌,❌,38.0,❌,❌,—
THYAO,48.6,❌,❌,❌,❌,38.0,❌,❌,—
A1YEN,45.5,❌,❌,❌,❌,38.0,❌,❌,—
ISKPL,46.7,❌,❌,❌,❌,38.1,❌,❌,—
GEDZA,47.4,❌,❌,❌,❌,38.1,❌,❌,—
MNDRS,45.3,❌,❌,❌,❌,38.1,❌,❌,—
ISMEN,47.3,❌,❌,❌,❌,38.2,❌,❌,—
GEDIK,51.5,❌,❌,❌,❌,38.2,❌,❌,—
ERSU,49.6,❌,❌,❌,❌,38.4,❌,❌,—
EUYO,48.5,❌,❌,❌,❌,38.4,❌,❌,—
GSRAY,33.7,❌,✅,❌,❌,38.4,❌,❌,—
HATEK,43.1,❌,❌,❌,❌,38.4,❌,❌,—
DOGUB,51.7,❌,❌,❌,❌,38.4,❌,❌,—
SEYKM,44.3,❌,❌,❌,❌,38.5,❌,❌,—
GRSEL,52.4,❌,❌,❌,❌,38.5,❌,❌,—
BEYAZ,45.5,❌,❌,❌,❌,38.6,❌,❌,—
PNLSN,45.2,❌,❌,❌,❌,38.6,❌,❌,—
PLTUR,45.6,❌,❌,❌,❌,38.6,❌,❌,—
AFYON,48.9,❌,❌,❌,✅,38.6,❌,❌,—
PENTA,41.3,❌,❌,❌,❌,38.7,❌,❌,—
MARBL,42.2,❌,❌,❌,❌,38.7,❌,❌,—
NTHOL,47.4,❌,❌,❌,✅,38.8,❌,❌,—
DGATE,52.5,❌,❌,❌,✅,39.1,❌,❌,—
ATEKS,46.1,❌,❌,❌,✅,39.2,❌,❌,—
DMSAS,46.6,❌,❌,❌,❌,39.2,❌,❌,—
DYOBY,45.1,❌,❌,❌,❌,39.2,❌,❌,—
BYDNR,51.7,❌,❌,❌,❌,39.2,❌,❌,—
DGNMO,45.6,❌,❌,❌,❌,39.3,❌,❌,—
SUMAS,44.7,❌,❌,❌,❌,39.4,❌,❌,—
BIZIM,42.1,❌,❌,❌,❌,39.4,❌,❌,—
OTKAR,40.2,❌,❌,❌,❌,39.4,❌,❌,—
BESLR,46.0,❌,❌,❌,❌,39.5,❌,❌,—
UFUK,53.9,❌,❌,❌,❌,39.6,❌,❌,—
IHAAS,49.8,❌,❌,❌,❌,39.7,❌,❌,—
MSGYO,51.8,❌,❌,❌,✅,39.7,❌,❌,—
INTEK,40.6,❌,❌,❌,❌,39.7,❌,❌,—
PKART,54.2,❌,❌,❌,❌,39.8,❌,❌,—
NUGYO,47.5,❌,❌,❌,❌,39.8,❌,❌,—
AKSEN,56.5,❌,❌,❌,✅,39.9,❌,❌,—
ISGSY,55.7,❌,❌,❌,✅,39.9,❌,❌,—
AYCES,46.5,❌,❌,❌,❌,39.9,❌,❌,—
SARKY,51.7,❌,❌,❌,❌,39.9,❌,❌,—
YAPRK,41.9,❌,❌,❌,❌,40.0,❌,❌,—
INGRM,44.4,❌,❌,❌,❌,40.0,❌,❌,—
OYAKC,48.0,❌,❌,❌,❌,40.0,❌,❌,—
CWENE,48.7,❌,❌,❌,❌,40.2,❌,❌,—
IZFAS,53.7,❌,❌,❌,❌,40.2,❌,❌,—
DESPC,44.1,❌,❌,❌,❌,40.2,❌,❌,—
BASGZ,59.4,❌,❌,❌,✅,40.2,❌,❌,—
FONET,55.8,❌,❌,❌,❌,40.3,❌,❌,—
ALGYO,47.0,❌,❌,❌,❌,40.4,❌,❌,—
BASCM,49.8,❌,❌,❌,❌,40.4,❌,❌,—
KRDMB,60.0,❌,❌,❌,✅,40.4,❌,❌,—
MERCN,47.3,❌,❌,❌,❌,40.5,❌,❌,—
SUNTK,47.8,❌,❌,❌,❌,40.5,❌,❌,—
TAVHL,50.2,❌,❌,❌,❌,40.5,❌,❌,—
UNLU,40.8,✅,❌,✅,❌,40.6,✅,✅,—
YAYLA,47.3,✅,❌,✅,✅,40.7,❌,❌,—
PRDGS,47.1,❌,❌,❌,✅,40.7,❌,❌,—
KCAER,47.2,❌,❌,❌,✅,40.7,❌,❌,—
TSKB,47.9,❌,❌,❌,❌,40.7,❌,❌,—
PSGYO,51.3,❌,❌,❌,❌,40.7,❌,❌,—
BURVA,54.7,❌,❌,❌,❌,40.7,✅,❌,—
GESAN,48.7,❌,❌,❌,❌,40.7,❌,❌,—
VAKKO,48.5,❌,❌,❌,✅,40.7,❌,❌,—
MAGEN,53.5,❌,❌,❌,❌,40.8,❌,❌,—
BNTAS,41.5,❌,❌,❌,✅,40.8,❌,❌,—
BRKSN,47.0,❌,❌,❌,❌,40.8,❌,❌,—
OBASE,48.7,❌,❌,❌,❌,40.8,❌,❌,—
GSDHO,49.4,❌,❌,❌,✅,40.9,❌,❌,—
MERIT,49.9,❌,❌,❌,❌,41.1,❌,❌,—
NTGAZ,57.7,❌,❌,❌,✅,41.1,❌,❌,—
TCELL,52.5,✅,❌,✅,❌,41.2,❌,❌,—
UMPAS,56.5,✅,❌,❌,❌,41.2,❌,✅,—
PEKGY,53.2,❌,❌,❌,❌,41.3,❌,❌,—
ULUUN,49.6,❌,❌,❌,✅,41.3,❌,❌,—
DERIM,47.7,❌,❌,❌,✅,41.4,❌,❌,—
AYEN,52.1,❌,❌,❌,✅,41.4,❌,❌,—
FADE,47.3,❌,❌,❌,✅,41.5,❌,❌,—
TABGD,54.3,❌,❌,❌,❌,41.5,❌,❌,—
TTKOM,49.9,✅,❌,✅,✅,41.5,❌,❌,—
BRMEN,50.4,❌,❌,❌,✅,41.5,❌,❌,—
QNBFK,43.4,❌,❌,❌,❌,41.6,❌,❌,—
BIOEN,46.4,❌,❌,❌,❌,41.6,❌,❌,—
RNPOL,52.7,❌,❌,❌,❌,41.6,❌,❌,—
NIBAS,49.0,❌,❌,❌,❌,41.6,❌,❌,—
SUWEN,40.6,✅,❌,✅,✅,41.6,❌,✅,—
MTRYO,50.8,❌,❌,❌,❌,41.7,❌,❌,—
SDTTR,48.5,❌,❌,❌,✅,41.7,❌,❌,—
DOKTA,45.7,❌,❌,❌,❌,41.9,❌,❌,—
BUCIM,42.5,❌,❌,❌,❌,41.9,❌,✅,—
EGSER,44.7,❌,❌,❌,❌,41.9,❌,❌,—
SANEL,53.5,❌,❌,❌,❌,42.0,❌,❌,—
ULUSE,52.1,❌,❌,❌,❌,42.2,❌,❌,—
JANTS,40.1,❌,❌,❌,❌,42.2,❌,✅,—
BRKVY,49.5,❌,❌,❌,❌,42.2,❌,❌,—
KLNMA,42.8,❌,✅,❌,❌,42.2,❌,❌,—
GARAN,51.7,❌,❌,❌,✅,42.3,❌,❌,—
ENKAI,58.6,❌,❌,❌,❌,42.3,❌,❌,—
SISE,48.0,❌,❌,❌,❌,42.4,❌,❌,—
CMBTN,40.1,❌,❌,❌,❌,42.4,❌,❌,—
ALCAR,41.8,✅,❌,✅,❌,42.6,❌,❌,—
ISCTR,49.4,❌,❌,❌,✅,42.6,❌,❌,—
RODRG,49.5,❌,❌,❌,❌,42.7,❌,❌,—
OZKGY,50.5,❌,❌,❌,✅,42.9,❌,❌,—
GARFA,50.9,❌,❌,❌,✅,42.9,❌,❌,—
AKENR,47.6,❌,❌,❌,❌,42.9,❌,❌,—
LOGO,51.6,❌,❌,❌,❌,43.0,❌,❌,—
BLUME,50.4,❌,❌,❌,❌,43.0,❌,❌,—
YEOTK,55.3,❌,❌,❌,❌,43.0,❌,❌,—
ADEL,42.8,❌,✅,❌,❌,43.0,❌,❌,—
SANFM,48.0,❌,❌,❌,✅,43.1,❌,❌,—
MACKO,52.6,❌,❌,❌,❌,43.1,❌,❌,—
ISBIR,43.1,❌,❌,❌,❌,43.2,❌,❌,—
YKBNK,50.7,❌,❌,❌,✅,43.2,❌,❌,—
MIATK,46.1,✅,❌,✅,❌,43.2,❌,❌,—
ANSGR,57.5,❌,❌,❌,❌,43.4,❌,❌,—
SANKO,46.8,✅,❌,✅,❌,43.4,❌,✅,—
GATEG,58.8,❌,❌,❌,✅,43.4,❌,❌,—
ICBCT,52.9,❌,❌,❌,❌,43.4,❌,❌,—
SKTAS,43.4,❌,❌,❌,❌,43.4,❌,❌,—
MTRKS,51.6,❌,❌,❌,✅,43.5,❌,❌,—
NUHCM,47.8,❌,❌,❌,❌,43.5,❌,❌,—
SAHOL,50.6,❌,❌,❌,❌,43.5,❌,❌,—
KUYAS,59.0,❌,❌,❌,✅,43.6,❌,❌,—
OZGYO,56.9,❌,❌,❌,❌,43.6,❌,❌,—
ISGYO,53.6,❌,❌,❌,✅,43.6,❌,❌,—
BRKO,50.9,❌,❌,❌,✅,43.7,❌,❌,—
FMIZP,47.4,❌,❌,❌,❌,43.7,❌,❌,—
AEFES,53.2,✅,❌,✅,❌,43.8,❌,❌,—
GUBRF,54.8,❌,❌,❌,✅,43.9,❌,❌,—
GEREL,59.5,❌,❌,❌,✅,43.9,❌,❌,—
TBORG,49.8,❌,❌,❌,❌,43.9,❌,❌,—
INFO,53.2,❌,❌,❌,❌,43.9,❌,❌,—
EMNIS,42.2,❌,❌,❌,❌,43.9,❌,❌,—
DGGYO,48.8,❌,❌,❌,✅,44.0,❌,❌,—
GLYHO,63.5,❌,❌,❌,✅,44.0,❌,❌,—
FRIGO,51.6,❌,❌,❌,❌,44.0,❌,❌,—
ATLAS,50.9,✅,❌,✅,❌,44.0,✅,❌,—
TURSG,62.4,❌,❌,❌,❌,44.1,❌,❌,—
PETUN,50.4,❌,❌,❌,❌,44.1,❌,❌,—
CANTE,42.1,❌,❌,❌,❌,44.1,✅,✅,—
BALAT,52.2,✅,❌,✅,❌,44.2,❌,❌,—
PNSUT,49.4,❌,❌,❌,❌,44.2,❌,❌,—
AKSA,52.8,❌,❌,❌,✅,44.3,❌,❌,—
TSPOR,43.5,❌,✅,❌,❌,44.3,❌,❌,—
MZHLD,43.0,✅,❌,✅,❌,44.3,❌,✅,—
EDIP,53.8,❌,❌,❌,✅,44.3,❌,❌,—
ESCOM,54.6,❌,❌,❌,✅,44.4,❌,❌,—
ZOREN,40.4,✅,❌,✅,❌,44.4,✅,✅,—
GOODY,44.2,❌,❌,❌,✅,44.4,❌,❌,—
RUBNS,48.5,❌,❌,❌,❌,44.4,❌,❌,—
AKCNS,58.0,❌,❌,❌,✅,44.4,❌,❌,—
AKBNK,51.7,❌,❌,❌,❌,44.4,❌,❌,—
AKFGY,51.9,✅,❌,✅,❌,44.5,❌,❌,—
BAGFS,47.5,❌,❌,❌,❌,44.6,❌,✅,—
EKGYO,53.4,❌,❌,❌,❌,44.6,❌,❌,—
MAALT,50.9,❌,❌,❌,❌,44.7,❌,❌,—
KMPUR,46.9,❌,❌,❌,❌,44.7,❌,❌,—
MOBTL,61.5,❌,❌,❌,✅,44.8,❌,❌,—
AYES,62.2,❌,❌,❌,✅,44.8,❌,❌,—
TATGD,47.8,❌,✅,❌,❌,44.8,❌,❌,—
VESTL,35.6,✅,✅,✅,❌,45.1,❌,✅,—
DENGE,45.2,❌,❌,❌,❌,45.1,❌,✅,—
SEKUR,60.1,❌,❌,❌,✅,45.2,❌,❌,—
EUPWR,55.5,❌,❌,❌,❌,45.4,❌,❌,—
AVOD,51.4,✅,❌,✅,❌,45.7,❌,❌,—
KRONT,58.1,❌,❌,❌,❌,45.7,❌,❌,—
SAYAS,49.3,❌,❌,❌,❌,45.8,❌,❌,—
AYDEM,52.2,❌,❌,❌,✅,45.9,❌,❌,—
KORDS,50.3,❌,❌,❌,❌,45.9,❌,❌,—
PSDTC,51.9,❌,❌,❌,✅,45.9,❌,❌,—
ASTOR,62.3,❌,❌,❌,✅,46.0,❌,❌,—
AKMGY,56.1,❌,❌,❌,❌,46.1,❌,❌,—
ESCAR,53.5,❌,❌,❌,❌,46.1,❌,❌,—
PAGYO,65.3,❌,❌,❌,✅,46.1,❌,❌,—
PRKME,48.3,❌,❌,❌,❌,46.3,❌,❌,—
BRLSM,48.7,❌,❌,❌,❌,46.3,❌,❌,—
SONME,54.6,❌,❌,❌,✅,46.3,❌,❌,—
ALBRK,56.7,❌,❌,❌,❌,46.4,❌,❌,—
TOASO,56.6,✅,❌,✅,✅,46.5,❌,❌,—
IZMDC,56.7,❌,❌,❌,✅,46.5,❌,❌,—
EDATA,61.3,❌,❌,❌,✅,46.6,❌,❌,—
DOHOL,58.3,❌,❌,❌,❌,46.6,❌,❌,—
MEPET,59.8,❌,❌,❌,❌,46.7,❌,❌,—
TRGYO,66.7,❌,❌,❌,✅,46.8,❌,❌,—
AGYO,51.2,✅,❌,✅,❌,46.8,❌,✅,—
GOZDE,49.2,❌,❌,❌,❌,46.8,❌,❌,—
MPARK,59.7,❌,❌,❌,❌,47.1,❌,❌,—
DNISI,50.7,❌,❌,❌,✅,47.1,❌,❌,—
CUSAN,50.5,❌,❌,❌,✅,47.1,❌,❌,—
TURGG,49.5,❌,❌,❌,❌,47.2,❌,❌,—
EREGL,59.1,❌,❌,❌,❌,47.2,❌,❌,—
BVSAN,52.3,✅,❌,✅,❌,47.3,❌,❌,—
DZGYO,52.4,✅,❌,✅,✅,47.3,❌,✅,—
EGGUB,55.5,❌,❌,❌,✅,47.4,❌,❌,—
ANHYT,57.5,❌,❌,❌,✅,47.4,❌,❌,—
CCOLA,41.6,✅,✅,✅,❌,47.5,❌,❌,—
MRSHL,50.7,❌,❌,❌,❌,47.5,❌,❌,—
HKTM,46.5,❌,✅,❌,❌,47.6,❌,❌,—
ENJSA,65.4,❌,❌,❌,❌,47.6,❌,❌,—
ETYAT,61.6,❌,❌,❌,✅,47.7,❌,❌,—
