Hisse,RSI(A),RSI(H),RSI(H)↑,MACD(H)↑,OBV(H)↑,OBV ATH %,OBV ATH(≥95%),SINYAL
PAHOL,,36.6,❌,❌,❌,,❌,—
BEYAZ,45.3,36.6,❌,❌,❌,88.7,❌,—
CASA,41.4,36.7,✅,✅,✅,-26.7,❌,—
IDGYO,43.9,36.7,❌,❌,❌,89.1,❌,—
MGROS,51.0,36.7,❌,❌,❌,97.7,✅,—
ONCSM,50.0,36.7,❌,❌,❌,89.7,❌,—
KLRHO,,36.8,❌,✅,❌,18.3,❌,—
ZERGY,,36.9,❌,✅,❌,,❌,—
IHEVA,44.9,37.0,❌,❌,❌,98.9,✅,—
KBORU,,37.0,❌,❌,❌,89.4,❌,—
ULKER,46.0,37.0,❌,❌,❌,84.3,❌,—
ORMA,46.0,37.1,❌,❌,❌,88.9,❌,—
BERA,43.5,37.1,❌,❌,❌,88.3,❌,—
HEKTS,33.7,37.2,❌,❌,❌,84.3,❌,—
SMART,44.9,37.2,❌,❌,❌,96.4,✅,—
PENGD,49.8,37.3,❌,❌,❌,95.9,✅,—
ISYAT,44.1,37.4,❌,❌,❌,97.3,✅,—
EGEPO,59.3,37.4,❌,❌,❌,95.0,✅,—
SKYLP,51.1,37.4,❌,❌,❌,96.0,✅,—
ZEDUR,43.6,37.5,❌,❌,❌,90.5,❌,—
AKFGY,50.2,37.5,❌,❌,❌,93.4,❌,—
TKNSA,41.5,37.5,❌,❌,❌,96.3,✅,—
INVEO,43.8,37.7,❌,❌,❌,95.8,✅,—
CLEBI,46.1,37.7,❌,❌,❌,97.9,✅,—
TTKOM,50.6,37.7,❌,❌,❌,94.1,❌,—
KLKIM,45.6,37.8,❌,✅,❌,95.7,✅,—
LINK,41.3,37.8,❌,❌,❌,91.6,❌,—
AHSGY,,37.8,❌,❌,❌,90.9,❌,—
AVHOL,44.7,37.9,❌,❌,❌,82.3,❌,—
GLRYH,42.7,37.9,❌,❌,❌,92.8,❌,—
MHRGY,,37.9,❌,❌,❌,-89.3,❌,—
SISE,48.0,37.9,❌,❌,❌,94.1,❌,—
GZNMI,41.7,38.0,❌,❌,❌,96.5,✅,—
KFEIN,45.9,38.0,❌,❌,❌,91.7,❌,—
ULAS,45.7,38.0,✅,✅,✅,96.3,✅,🟢
CEMAS,45.8,38.1,❌,❌,❌,94.1,❌,—
CGCAM,,38.1,❌,❌,❌,89.5,❌,—
ALKIM,45.7,38.1,❌,❌,❌,96.7,✅,—
GLCVY,47.4,38.1,❌,✅,❌,82.8,❌,—
MAVI,49.2,38.1,❌,❌,❌,88.6,❌,—
BAKAB,47.0,38.2,❌,❌,❌,96.4,✅,—
GRTHO,,38.2,❌,❌,❌,65.8,❌,—
YYLGD,45.8,38.3,❌,❌,❌,48.8,❌,—
ALFAS,42.5,38.4,❌,❌,❌,77.2,❌,—
GWIND,45.6,38.4,❌,❌,❌,63.3,❌,—
CIMSA,50.4,38.4,❌,❌,❌,98.1,✅,—
TEKTU,46.1,38.4,❌,❌,❌,95.3,✅,—
ESEN,43.9,38.5,❌,✅,❌,69.5,❌,—
BIZIM,42.7,38.6,❌,❌,❌,97.0,✅,—
GOLTS,44.6,38.6,❌,❌,❌,97.5,✅,—
ATLAS,47.5,38.6,❌,❌,❌,97.8,✅,—
BAYRK,45.3,38.8,❌,❌,❌,97.9,✅,—
HEDEF,49.4,38.9,❌,❌,❌,97.9,✅,—
HTTBT,47.8,38.9,❌,❌,❌,85.8,❌,—
OSMEN,36.9,38.9,❌,❌,❌,61.8,❌,—
SAMAT,42.7,39.0,❌,❌,❌,97.6,✅,—
KOPOL,42.3,39.1,❌,❌,❌,85.6,❌,—
A1YEN,46.8,39.1,❌,❌,❌,91.7,❌,—
TSGYO,42.6,39.1,❌,❌,❌,95.5,✅,—
OYAYO,51.1,39.2,❌,❌,❌,97.2,✅,—
KAREL,44.3,39.3,❌,❌,❌,94.0,❌,—
KENT,36.8,39.4,❌,✅,❌,70.8,❌,—
VAKFA,,39.4,❌,✅,❌,,❌,—
AGYO,48.1,39.5,❌,❌,❌,98.0,✅,—
ULUFA,52.6,39.5,❌,❌,❌,89.5,❌,—
MEYSU,,39.6,❌,❌,❌,82.5,❌,—
MERCN,47.6,39.6,❌,❌,❌,55.9,❌,—
SUMAS,45.2,39.7,❌,❌,❌,88.7,❌,—
HUBVC,48.2,39.7,✅,❌,✅,92.4,❌,—
ICUGS,51.7,39.8,❌,❌,❌,96.5,✅,—
SMRTG,43.3,39.8,❌,❌,❌,84.1,❌,—
SEYKM,45.3,39.9,❌,❌,❌,77.2,❌,—
PAPIL,44.0,39.9,❌,✅,❌,88.9,❌,—
PEKGY,53.2,39.9,❌,❌,❌,94.7,❌,—
JANTS,40.2,40.1,❌,✅,❌,92.0,❌,—
MIATK,45.8,40.1,✅,❌,✅,64.0,❌,—
YAPRK,42.0,40.1,❌,❌,❌,66.9,❌,—
BVSAN,49.0,40.2,❌,❌,❌,39.7,❌,—
ALCTL,48.2,40.2,❌,❌,❌,98.5,✅,—
KLMSN,48.2,40.2,❌,❌,❌,98.7,✅,—
BANVT,42.1,40.3,❌,❌,❌,98.5,✅,—
KTSKR,51.2,40.3,❌,❌,❌,95.6,✅,—
MAKIM,42.5,40.3,❌,❌,❌,97.4,✅,—
EKSUN,44.6,40.4,❌,❌,❌,-5940.2,❌,—
BIENY,34.1,40.5,❌,✅,❌,39.7,❌,—
MAGEN,53.9,40.6,❌,❌,❌,96.7,✅,—
ISSEN,40.8,40.6,✅,✅,✅,76.3,❌,—
VKGYO,54.2,40.6,❌,❌,❌,98.9,✅,—
SNGYO,47.3,40.6,❌,❌,❌,96.5,✅,—
CANTE,41.6,40.7,✅,✅,✅,39.6,❌,—
ACSEL,49.9,40.7,❌,❌,❌,93.8,❌,—
EUHOL,49.4,40.7,❌,❌,❌,97.9,✅,—
CRDFA,59.9,40.9,❌,❌,❌,95.5,✅,—
BLCYT,47.2,40.9,❌,✅,❌,85.1,❌,—
KAYSE,43.1,41.0,❌,❌,❌,89.1,❌,—
LILAK,,41.0,❌,❌,❌,58.0,❌,—
OTKAR,41.1,41.0,❌,✅,❌,99.6,✅,—
ALCAR,41.5,41.1,❌,❌,❌,99.4,✅,—
AKSUE,56.1,41.1,❌,❌,❌,95.3,✅,—
VESBE,34.9,41.1,✅,✅,✅,94.9,❌,—
HATEK,44.5,41.1,❌,❌,❌,85.1,❌,—
AYCES,47.3,41.1,❌,❌,❌,82.7,❌,—
DOFRB,,41.2,❌,❌,❌,87.8,❌,—
ALGYO,48.1,41.2,❌,❌,❌,92.3,❌,—
PINSU,53.9,41.3,❌,❌,❌,97.5,✅,—
NUHCM,47.4,41.3,❌,❌,❌,95.7,✅,—
ISKPL,49.2,41.3,❌,❌,❌,92.2,❌,—
CMBTN,40.1,41.3,❌,❌,❌,97.5,✅,—
PNLSN,46.9,41.3,❌,❌,❌,91.9,❌,—
ISMEN,49.8,41.3,✅,✅,✅,94.7,❌,—
EGEGY,,41.4,❌,❌,❌,90.0,❌,—
TCELL,53.6,41.4,❌,❌,❌,86.4,❌,—
QUAGR,43.1,41.4,❌,❌,❌,68.2,❌,—
UMPAS,56.5,41.6,❌,✅,❌,3.7,❌,—
BURVA,55.9,41.6,❌,❌,❌,99.8,✅,—
HDFGS,49.3,41.6,❌,❌,❌,92.0,❌,—
MTRYO,51.3,41.6,❌,❌,❌,97.1,✅,—
OBASE,49.6,41.9,❌,❌,❌,98.5,✅,—
PENTA,42.6,41.9,❌,❌,❌,-96.7,❌,—
GSRAY,34.1,42.0,❌,✅,❌,22.2,❌,—
GLBMD,49.8,42.0,❌,❌,❌,94.1,❌,—
GSDHO,50.7,42.1,❌,❌,❌,99.5,✅,—
ENTRA,,42.1,❌,❌,❌,-40068.2,❌,—
INTEM,49.3,42.1,❌,❌,❌,99.0,✅,—
TTRAK,40.9,42.2,❌,✅,❌,92.7,❌,—
YAYLA,48.2,42.2,✅,❌,✅,98.4,✅,—
ECILC,52.0,42.3,❌,✅,❌,97.1,✅,—
LYDYE,51.0,42.3,✅,✅,✅,99.8,✅,🟢
DYOBY,46.4,42.4,❌,❌,❌,97.8,✅,—
IHAAS,52.3,42.4,❌,❌,❌,90.9,❌,—
SASA,39.8,42.4,❌,❌,❌,95.2,✅,—
AFYON,51.0,42.5,❌,❌,❌,99.3,✅,—
GEDIK,54.4,42.6,❌,❌,❌,96.4,✅,—
DOAS,51.3,42.6,❌,❌,❌,98.3,✅,—
ONRYT,,42.6,❌,❌,❌,33.8,❌,—
EUYO,51.8,42.6,❌,❌,❌,97.2,✅,—
DESPC,45.6,42.7,❌,❌,❌,97.2,✅,—
GRSEL,55.2,42.8,❌,❌,❌,86.5,❌,—
INGRM,45.9,42.8,❌,❌,❌,97.9,✅,—
ISGSY,58.2,42.9,❌,❌,❌,98.3,✅,—
KLNMA,43.1,42.9,❌,❌,❌,96.3,✅,—
LIDFA,57.0,42.9,❌,❌,❌,96.5,✅,—
PLTUR,47.6,42.9,❌,❌,❌,98.0,✅,—
VAKKO,49.6,42.9,❌,❌,❌,99.3,✅,—
MNDRS,47.6,42.9,❌,✅,❌,99.5,✅,—
QNBFK,43.8,42.9,❌,❌,❌,93.8,❌,—
SARKY,53.7,43.0,❌,❌,❌,93.1,❌,—
MEPET,56.5,43.0,❌,❌,❌,99.4,✅,—
DZGYO,50.9,43.0,✅,❌,✅,96.5,✅,—
EGSER,45.3,43.1,❌,❌,❌,98.7,✅,—
AYEN,54.2,43.1,❌,❌,❌,99.0,✅,—
DOGUB,55.6,43.2,✅,❌,✅,98.7,✅,—
INTEK,42.1,43.2,❌,❌,❌,59.5,❌,—
MARMR,,43.3,❌,❌,❌,-420.4,❌,—
IZFAS,57.6,43.3,❌,❌,❌,97.3,✅,—
HOROZ,,43.4,❌,❌,❌,75.3,❌,—
TSKB,50.3,43.6,❌,❌,❌,98.8,✅,—
MERIT,51.7,43.7,❌,❌,❌,76.4,❌,—
GLRMK,,43.7,❌,❌,❌,60.3,❌,—
FRMPL,,43.8,❌,❌,❌,-66.8,❌,—
LOGO,52.6,43.8,❌,❌,❌,97.7,✅,—
DMSAS,49.1,43.8,❌,❌,❌,99.4,✅,—
ULUSE,53.6,43.9,❌,❌,❌,97.1,✅,—
DOKTA,46.9,43.9,❌,❌,❌,99.7,✅,—
BESLR,48.2,43.9,❌,❌,❌,97.9,✅,—
TMPOL,56.8,43.9,❌,❌,❌,94.5,❌,—
KLGYO,47.9,43.9,❌,✅,❌,96.4,✅,—
AEFES,53.9,44.0,✅,❌,✅,92.9,❌,—
GEDZA,51.0,44.1,❌,❌,❌,96.3,✅,—
BAGFS,47.7,44.2,❌,✅,❌,97.7,✅,—
DERIM,50.2,44.2,❌,❌,❌,99.7,✅,—
ISBIR,43.4,44.3,❌,✅,❌,-13.6,❌,—
ATEKS,48.1,44.3,❌,❌,❌,98.9,✅,—
MARBL,43.7,44.3,❌,❌,❌,69.7,❌,—
GESAN,51.7,44.3,❌,❌,❌,95.7,✅,—
PATEK,45.4,44.4,❌,❌,❌,95.7,✅,—
THYAO,53.1,44.4,❌,❌,❌,99.8,✅,—
DGATE,56.8,44.4,❌,❌,❌,99.5,✅,—
SUNTK,49.5,44.4,❌,❌,❌,90.0,❌,—
EPLAS,47.6,44.6,❌,❌,❌,93.6,❌,—
SUWEN,42.7,44.7,✅,✅,✅,87.5,❌,—
BNTAS,43.3,44.8,❌,❌,❌,98.1,✅,—
SANKO,47.6,44.8,✅,✅,✅,98.9,✅,🟢
AKENR,49.1,44.8,❌,❌,❌,96.5,✅,—
CWENE,54.1,45.0,❌,❌,❌,68.1,❌,—
ASGYO,,45.1,❌,❌,❌,-63.0,❌,—
NUGYO,50.5,45.1,❌,❌,❌,95.7,✅,—
MAALT,51.2,45.2,❌,❌,❌,98.1,✅,—
BRKSN,48.8,45.3,❌,❌,❌,93.7,❌,—
ECZYT,57.4,45.3,❌,❌,❌,99.3,✅,—
DNISI,50.0,45.3,❌,❌,❌,99.0,✅,—
SERNT,,45.4,✅,✅,✅,,❌,—
TDGYO,48.9,45.4,✅,✅,✅,86.1,❌,—
GARFA,52.7,45.4,❌,❌,❌,99.3,✅,—
ODINE,,45.4,❌,❌,❌,96.6,✅,—
NIBAS,50.8,45.5,❌,✅,❌,64.5,❌,—
DGNMO,49.3,45.5,❌,❌,❌,98.2,✅,—
ANSGR,59.2,45.5,❌,❌,❌,99.4,✅,—
ADEL,43.2,45.6,❌,❌,❌,82.1,❌,—
RNPOL,56.4,45.6,❌,❌,❌,85.2,❌,—
MSGYO,55.9,45.7,✅,❌,✅,99.2,✅,—
CEOEM,47.5,45.7,❌,❌,❌,95.8,✅,—
PNSUT,50.6,45.8,✅,✅,✅,96.6,✅,🟢
DENGE,45.5,45.8,❌,✅,❌,89.3,❌,—
TAVHL,53.9,45.8,❌,❌,❌,99.4,✅,—
YIGIT,,45.8,❌,✅,❌,29.7,❌,—
AKSA,53.9,45.8,❌,❌,❌,98.6,✅,—
OZGYO,59.4,45.9,❌,❌,❌,99.6,✅,—
SEGMN,,46.0,❌,❌,❌,97.5,✅,—
EMNIS,43.0,46.0,✅,❌,✅,98.6,✅,—
ECOGR,,46.0,❌,❌,❌,-239.9,❌,—
EYGYO,,46.1,❌,✅,❌,-134.1,❌,—
KMPUR,48.1,46.2,❌,❌,❌,94.0,❌,—
ENKAI,62.6,46.2,❌,❌,❌,96.2,✅,—
ISCTR,51.5,46.2,✅,✅,✅,93.3,❌,—
BRMEN,53.6,46.2,❌,❌,❌,99.5,✅,—
SKTAS,44.8,46.2,✅,✅,✅,100.0,✅,🟢
BYDNR,57.1,46.3,❌,❌,❌,86.8,❌,—
HLGYO,59.7,46.4,✅,❌,✅,99.7,✅,—
ISFIN,57.9,46.4,❌,❌,❌,99.9,✅,—
YEOTK,58.6,46.4,❌,❌,❌,97.2,✅,—
TOASO,56.9,46.5,✅,❌,✅,86.3,❌,—
TABGD,57.2,46.5,❌,❌,❌,93.8,❌,—
DGGYO,50.2,46.6,❌,❌,❌,100.0,✅,—
FRIGO,53.2,46.6,❌,✅,❌,96.7,✅,—
FMIZP,49.8,46.6,❌,❌,❌,99.4,✅,—
BASCM,53.0,46.6,❌,❌,❌,97.0,✅,—
GATEG,61.9,46.6,❌,❌,❌,99.4,✅,—
GOODY,45.9,46.7,✅,❌,✅,94.6,❌,—
OZYSR,,46.7,❌,❌,❌,97.1,✅,—
BINHO,,46.7,❌,❌,❌,84.5,❌,—
INFO,55.7,46.7,❌,❌,❌,83.4,❌,—
KONYA,40.7,46.7,✅,✅,✅,98.5,✅,🟢
MOGAN,,46.7,❌,❌,❌,81.8,❌,—
AKSEN,63.7,47.0,❌,❌,❌,96.0,✅,—
BASGZ,66.6,47.0,❌,❌,❌,99.3,✅,—
BUCIM,44.2,47.0,❌,✅,❌,98.3,✅,—
PSGYO,57.9,47.1,❌,❌,❌,85.9,❌,—
GOZDE,49.6,47.1,❌,❌,❌,99.7,✅,—
FONET,61.7,47.2,❌,❌,❌,97.6,✅,—
PRDGS,52.9,47.4,❌,❌,❌,92.2,❌,—
ERSU,56.0,47.4,❌,❌,❌,94.9,❌,—
TURSG,64.3,47.4,❌,❌,❌,99.2,✅,—
MRSHL,50.7,47.4,❌,❌,❌,98.1,✅,—
KRDMB,66.3,47.5,❌,❌,❌,99.6,✅,—
OYAKC,51.8,47.5,❌,✅,❌,97.5,✅,—
KNFRT,49.8,47.6,❌,❌,❌,99.8,✅,—
MRGYO,46.2,47.6,❌,✅,❌,87.8,❌,—
ESCOM,56.8,47.7,❌,❌,❌,99.2,✅,—
GIPTA,,47.7,❌,❌,❌,93.1,❌,—
TERA,56.8,47.8,✅,✅,✅,96.7,✅,🟢
FLAP,52.5,47.8,✅,✅,✅,86.6,❌,—
BOSSA,50.3,47.8,❌,❌,❌,99.7,✅,—
EDIP,56.1,47.9,❌,❌,❌,97.8,✅,—
EUPWR,58.7,48.0,❌,❌,❌,86.4,❌,—
NTHOL,53.3,48.0,❌,❌,❌,99.6,✅,—
MOBTL,64.3,48.0,❌,❌,❌,99.0,✅,—
TATGD,49.4,48.1,❌,❌,❌,94.3,❌,—
CUSAN,51.3,48.5,❌,❌,❌,99.5,✅,—
EKGYO,55.9,48.6,❌,✅,❌,97.3,✅,—
ULUUN,56.9,48.6,❌,❌,❌,99.5,✅,—
HRKET,,48.7,❌,❌,❌,,❌,—
PETUN,52.6,48.7,✅,✅,✅,97.5,✅,🟢
MACKO,55.1,48.7,❌,❌,❌,82.0,❌,—
OZKGY,53.3,48.8,❌,❌,❌,99.9,✅,—
KUYAS,63.4,48.8,✅,✅,✅,100.0,✅,🟢
GUNDG,,48.8,❌,❌,❌,97.6,✅,—
BINBN,,49.1,❌,❌,❌,77.7,❌,—
BMSTL,60.5,49.1,❌,❌,❌,97.5,✅,—
AKMGY,58.0,49.2,❌,❌,❌,82.3,❌,—
SANEL,62.7,49.2,❌,❌,❌,95.3,✅,—
AVPGY,,49.2,❌,✅,❌,80.9,❌,—
AKFYE,57.4,49.2,❌,❌,❌,-3076.7,❌,—
BRKO,54.6,49.2,❌,❌,❌,98.3,✅,—
MPARK,60.9,49.3,❌,❌,❌,99.3,✅,—
ANHYT,58.5,49.3,❌,❌,❌,98.9,✅,—
ISGYO,58.5,49.4,❌,❌,❌,99.6,✅,—
ODAS,54.3,49.4,❌,❌,❌,97.3,✅,—
SDTTR,52.9,49.5,❌,❌,❌,92.7,❌,—
NTGAZ,62.5,49.6,❌,❌,❌,97.5,✅,—
GARAN,55.8,49.6,❌,✅,❌,98.8,✅,—
SONME,57.1,49.7,❌,✅,❌,99.5,✅,—
KOCMT,,49.8,❌,❌,❌,42.4,❌,—
CCOLA,42.0,49.8,✅,❌,✅,97.0,✅,—
PETKM,53.3,49.8,✅,❌,✅,99.9,✅,—
YKBNK,54.6,49.9,❌,✅,❌,96.6,✅,—
ICBCT,57.5,50.0,❌,❌,❌,99.6,✅,—
SNPAM,51.9,50.1,✅,✅,✅,99.7,✅,🟢
KCAER,52.7,50.1,❌,❌,❌,97.1,✅,—
PAGYO,70.4,50.2,❌,❌,❌,99.2,✅,—
KZGYO,49.1,50.3,✅,✅,✅,-8297.7,❌,—
