Hisse,RSI(A),RSI(H),RSI(H)↑,MACD(H)↑,OBV(H)↑,OBV ATH %,OBV ATH(≥95%),SINYAL
TKFEN,77.5,72.2,✅,✅,✅,99.5,✅,🟢
IZMDC,81.6,73.6,✅,✅,✅,99.9,✅,🟢
INVES,,74.0,✅,✅,✅,100.0,✅,🟢
CELHA,64.4,74.1,✅,✅,✅,100.0,✅,🟢
DAGI,72.4,74.2,✅,✅,✅,99.1,✅,🟢
SELEC,87.6,76.0,✅,✅,✅,100.0,✅,🟢
RYGYO,80.4,77.3,✅,✅,✅,100.0,✅,🟢
NETAS,68.5,77.5,✅,✅,✅,100.0,✅,🟢
ATATP,80.3,77.7,✅,✅,✅,100.0,✅,🟢
KRDMA,73.6,78.9,✅,✅,✅,100.0,✅,🟢
ANELE,94.0,78.9,✅,✅,✅,100.0,✅,🟢
EUKYO,80.8,83.1,✅,✅,✅,100.0,✅,🟢
AKFIS,,83.7,✅,✅,✅,100.0,✅,🟢
BIGEN,,86.1,✅,✅,✅,100.0,✅,🟢
IEYHO,98.5,98.0,✅,✅,✅,100.0,✅,🟢
