Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
CONSE,36.6,❌,❌,❌,❌,34.9,✅,❌,—
YKSLN,33.6,❌,❌,❌,❌,34.9,✅,✅,—
FENER,34.6,✅,✅,✅,❌,35.2,❌,✅,—
EGEEN,38.4,❌,❌,❌,❌,35.3,❌,✅,—
SKBNK,46.4,❌,❌,❌,❌,35.4,✅,❌,—
OSTIM,42.7,✅,❌,✅,❌,35.4,❌,✅,—
RTALB,46.6,❌,❌,❌,❌,35.4,❌,❌,—
YATAS,46.3,❌,❌,❌,❌,35.6,❌,❌,—
CMENT,42.6,❌,❌,❌,✅,35.6,❌,❌,—
BTCIM,49.8,❌,❌,❌,❌,35.6,❌,❌,—
MAKTK,46.0,✅,❌,✅,❌,35.7,✅,❌,—
MARTI,37.3,❌,❌,❌,❌,35.8,❌,✅,—
UNLU,40.2,✅,❌,✅,❌,36.0,✅,✅,—
AGROT,33.9,❌,✅,❌,❌,36.1,❌,❌,—
YBTAS,38.6,✅,❌,✅,❌,36.2,✅,✅,—
PARSN,42.6,❌,❌,❌,❌,36.2,❌,❌,—
ISYAT,44.3,❌,❌,❌,❌,36.3,✅,❌,—
KZGYO,41.3,❌,❌,❌,❌,36.4,✅,❌,—
OYLUM,44.9,❌,❌,❌,❌,36.4,❌,❌,—
ULAS,45.4,✅,❌,✅,❌,36.6,❌,❌,—
CASA,41.5,✅,❌,✅,❌,36.7,✅,❌,—
YONGA,42.1,❌,❌,❌,❌,36.7,❌,❌,—
ASUZU,43.3,❌,❌,❌,❌,36.8,✅,❌,—
VKING,42.1,❌,❌,❌,❌,36.9,❌,✅,—
MEGMT,49.7,❌,❌,❌,❌,36.9,❌,❌,—
MEDTR,41.5,✅,❌,✅,❌,36.9,✅,❌,—
ERBOS,44.4,✅,❌,✅,✅,37.1,✅,❌,—
TSGYO,42.6,✅,❌,✅,❌,37.1,✅,❌,—
ELITE,44.5,❌,❌,❌,❌,37.2,✅,❌,—
KSTUR,43.6,❌,❌,❌,❌,37.3,✅,❌,—
OYYAT,47.7,✅,❌,✅,❌,37.3,✅,✅,—
ANGEN,39.7,❌,❌,❌,❌,37.4,❌,❌,—
ALKA,48.4,✅,❌,✅,✅,37.5,❌,✅,—
VKFYO,47.5,❌,❌,❌,❌,37.5,❌,❌,—
SANKO,45.4,✅,❌,✅,❌,37.5,✅,❌,—
BERA,43.8,✅,❌,✅,❌,37.6,❌,❌,—
KONKA,43.7,✅,❌,✅,❌,37.6,❌,❌,—
DERHL,46.3,✅,❌,✅,❌,37.7,✅,✅,—
LUKSK,47.4,❌,❌,❌,✅,37.7,✅,❌,—
MZHLD,41.9,✅,❌,✅,❌,37.8,✅,✅,—
DOFER,43.2,✅,❌,✅,❌,38.0,❌,✅,—
SAFKR,51.6,❌,❌,❌,❌,38.0,❌,❌,—
ULKER,46.5,✅,❌,✅,❌,38.0,❌,❌,—
BFREN,33.5,✅,✅,✅,❌,38.0,❌,✅,—
LKMNH,46.6,❌,❌,❌,✅,38.0,❌,❌,—
LYDYE,50.3,❌,❌,❌,❌,38.0,❌,❌,—
ARENA,43.3,❌,❌,❌,❌,38.1,✅,❌,—
HUBVC,47.6,❌,❌,❌,❌,38.1,❌,❌,—
MRGYO,43.6,✅,❌,✅,❌,38.1,✅,✅,—
FROTO,46.4,❌,❌,❌,❌,38.2,❌,✅,—
MIATK,44.9,❌,❌,❌,❌,38.2,❌,❌,—
TATEN,43.3,❌,❌,❌,❌,38.3,❌,❌,—
SNICA,34.5,❌,❌,❌,❌,38.4,❌,❌,—
ATAKP,41.9,❌,❌,❌,❌,38.5,✅,❌,—
KARSN,45.3,❌,❌,❌,❌,38.5,✅,❌,—
CEMTS,46.6,✅,❌,✅,✅,38.5,✅,✅,—
BURCE,51.8,❌,❌,❌,❌,38.8,❌,❌,—
SELVA,44.8,❌,❌,❌,❌,38.9,✅,❌,—
MMCAS,48.5,❌,❌,❌,❌,39.0,❌,❌,—
PRKAB,47.7,❌,❌,❌,❌,39.0,❌,❌,—
DESA,47.1,✅,❌,✅,✅,39.0,❌,✅,—
IDGYO,45.4,❌,❌,❌,❌,39.0,❌,❌,—
NIBAS,48.4,❌,❌,❌,❌,39.0,❌,✅,—
KUTPO,47.8,✅,❌,✅,❌,39.0,✅,✅,—
ISSEN,40.2,✅,❌,✅,❌,39.1,✅,❌,—
KRSTL,50.7,❌,❌,❌,❌,39.1,❌,❌,—
BRYAT,46.6,✅,❌,✅,❌,39.2,✅,❌,—
TEKTU,46.8,❌,❌,❌,❌,39.3,✅,❌,—
DAPGM,47.3,❌,❌,❌,❌,39.3,❌,❌,—
IHEVA,45.7,✅,❌,✅,❌,39.4,✅,✅,—
DITAS,48.2,✅,❌,✅,❌,39.5,✅,❌,—
HTTBT,47.9,✅,❌,✅,❌,39.5,❌,❌,—
KIMMR,53.8,❌,❌,❌,✅,39.5,❌,❌,—
CLEBI,47.1,✅,❌,✅,❌,39.8,❌,✅,—
ENKAI,58.9,❌,❌,❌,❌,39.8,❌,❌,—
INVEO,44.9,❌,❌,❌,✅,39.8,✅,❌,—
ERCB,36.0,❌,❌,❌,❌,39.9,✅,✅,—
TTKOM,52.0,✅,❌,✅,✅,40.0,❌,❌,—
SRVGY,41.9,✅,❌,✅,❌,40.0,✅,✅,—
AYCES,47.0,❌,❌,❌,❌,40.1,❌,❌,—
IZINV,49.3,❌,❌,❌,❌,40.1,❌,❌,—
ZEDUR,45.9,✅,❌,✅,❌,40.1,✅,❌,—
POLTK,39.9,❌,❌,❌,❌,40.2,❌,❌,—
SISE,49.6,❌,❌,❌,❌,40.3,✅,❌,—
CEMAS,46.8,✅,❌,✅,❌,40.3,✅,✅,—
PNSUT,48.4,❌,❌,❌,❌,40.3,❌,❌,—
ESEN,44.6,✅,❌,✅,❌,40.4,❌,✅,—
SILVR,45.6,✅,❌,✅,❌,40.4,✅,❌,—
DZGYO,49.9,❌,❌,❌,✅,40.4,✅,❌,—
PENGD,51.9,❌,❌,❌,✅,40.5,❌,❌,—
LINK,42.3,❌,❌,❌,❌,40.5,✅,❌,—
MGROS,54.3,❌,❌,❌,❌,40.5,❌,❌,—
GLCVY,48.7,✅,❌,✅,❌,40.6,✅,✅,—
GRNYO,53.3,✅,❌,✅,❌,40.6,❌,❌,—
HEKTS,34.4,❌,✅,❌,❌,40.6,❌,❌,—
SUWEN,40.6,✅,❌,✅,❌,40.7,✅,✅,—
ALKIM,46.9,✅,❌,✅,✅,40.7,❌,❌,—
BLCYT,47.3,✅,❌,✅,❌,40.7,✅,✅,—
KLSER,28.3,✅,✅,✅,❌,40.8,❌,❌,—
AGYO,49.4,✅,❌,✅,❌,40.8,✅,❌,—
MAGEN,54.5,❌,❌,❌,❌,40.9,❌,❌,—
GZNMI,42.8,❌,❌,❌,❌,41.0,❌,✅,—
AZTEK,45.1,❌,❌,❌,❌,41.0,❌,❌,—
BAYRK,46.1,✅,❌,✅,❌,41.0,❌,❌,—
BRISA,48.0,❌,❌,❌,❌,41.1,❌,❌,—
BEYAZ,47.7,❌,❌,❌,❌,41.1,✅,❌,—
SMART,47.2,✅,❌,✅,❌,41.3,❌,❌,—
OYAYO,53.0,✅,❌,✅,✅,41.3,❌,❌,—
KFEIN,47.4,❌,❌,❌,❌,41.4,❌,❌,—
UMPAS,56.5,❌,❌,❌,❌,41.4,❌,✅,—
SNGYO,48.7,✅,❌,✅,❌,41.4,✅,✅,—
AVHOL,46.7,❌,❌,❌,❌,41.4,❌,❌,—
GLRYH,45.6,✅,❌,✅,❌,41.5,✅,✅,—
HATEK,44.7,❌,❌,❌,❌,41.5,❌,❌,—
GWIND,47.3,❌,❌,❌,❌,41.6,❌,❌,—
KAPLM,55.4,❌,❌,❌,❌,41.6,❌,❌,—
CRDFA,61.2,❌,❌,❌,✅,41.7,❌,❌,—
PAMEL,43.2,❌,❌,❌,❌,41.7,❌,❌,—
KENT,38.0,✅,❌,✅,❌,41.9,✅,✅,—
HLGYO,58.1,❌,❌,❌,✅,41.9,✅,❌,—
TUREX,45.7,✅,❌,✅,❌,42.1,✅,✅,—
BVSAN,50.1,❌,❌,❌,❌,42.1,✅,❌,—
HALKB,56.4,❌,❌,❌,❌,42.2,✅,❌,—
YYLGD,47.3,✅,❌,✅,❌,42.2,❌,❌,—
SUMAS,47.1,❌,❌,❌,❌,42.2,❌,❌,—
ALGYO,49.1,✅,❌,✅,❌,42.2,✅,✅,—
YAPRK,42.9,✅,❌,✅,❌,42.2,✅,❌,—
MAVI,51.2,❌,❌,❌,❌,42.2,❌,❌,—
JANTS,41.1,✅,❌,✅,❌,42.2,❌,✅,—
COSMO,47.7,✅,❌,✅,❌,42.2,✅,✅,—
IZFAS,59.0,❌,❌,❌,❌,42.3,❌,❌,—
ULUFA,54.4,✅,❌,✅,❌,42.3,❌,❌,—
ALCAR,42.0,❌,❌,❌,❌,42.3,✅,❌,—
SAMAT,43.9,✅,❌,✅,❌,42.4,✅,❌,—
KLNMA,42.9,❌,✅,❌,❌,42.4,❌,❌,—
KAREL,46.2,❌,❌,❌,❌,42.5,❌,❌,—
CIMSA,52.9,✅,❌,✅,❌,42.5,✅,❌,—
PINSU,55.0,❌,❌,❌,❌,42.5,❌,❌,—
ORCAY,36.5,❌,✅,❌,❌,42.6,✅,✅,—
VERTU,48.0,✅,❌,✅,❌,42.6,❌,❌,—
TLMAN,46.7,✅,❌,✅,❌,42.6,✅,✅,—
SASA,40.1,❌,❌,❌,❌,42.6,❌,❌,—
ISCTR,50.3,✅,❌,✅,✅,42.6,✅,❌,—
SOKE,50.0,❌,❌,❌,❌,42.7,❌,❌,—
ORMA,48.6,❌,❌,❌,❌,42.7,❌,❌,—
RUZYE,49.5,✅,❌,✅,❌,42.9,✅,✅,—
SNPAM,50.1,✅,❌,✅,✅,43.0,❌,✅,—
IZENR,48.2,❌,❌,❌,❌,43.1,❌,❌,—
BRKVY,50.8,✅,❌,✅,❌,43.2,✅,✅,—
LYDHO,58.0,❌,❌,❌,✅,43.2,❌,❌,—
FLAP,50.8,✅,❌,✅,❌,43.3,✅,❌,—
ATLAS,51.6,❌,❌,❌,❌,43.3,✅,❌,—
ALCTL,50.3,❌,❌,❌,❌,43.3,✅,❌,—
ISKPL,51.2,✅,❌,✅,✅,43.4,❌,✅,—
TTRAK,41.4,✅,❌,✅,❌,43.4,❌,✅,—
BUCIM,43.2,✅,❌,✅,❌,43.4,✅,✅,—
YAYLA,48.9,✅,❌,✅,❌,43.5,❌,✅,—
PAPIL,45.2,✅,❌,✅,❌,43.5,✅,✅,—
KLMSN,49.8,✅,❌,✅,✅,43.7,❌,❌,—
MSGYO,55.1,❌,❌,❌,✅,43.9,❌,❌,—
TERA,55.2,❌,❌,❌,❌,44.0,✅,✅,—
A1YEN,49.9,✅,❌,✅,❌,44.0,❌,❌,—
MERCN,49.9,❌,❌,❌,❌,44.0,❌,❌,—
OTKAR,43.1,✅,❌,✅,❌,44.1,✅,✅,—
BAKAB,51.0,❌,❌,❌,❌,44.1,✅,❌,—
BALAT,53.2,❌,❌,❌,❌,44.2,❌,✅,—
TUCLK,38.9,✅,❌,✅,❌,44.2,✅,✅,—
BIENY,35.7,✅,❌,✅,❌,44.2,✅,✅,—
YUNSA,54.0,❌,❌,❌,✅,44.3,❌,❌,—
EUYO,53.2,❌,❌,❌,❌,44.3,✅,❌,—
KLKIM,49.2,✅,❌,✅,❌,44.3,✅,✅,—
ALFAS,44.5,✅,✅,✅,❌,44.3,❌,❌,—
HDFGS,50.4,❌,❌,❌,✅,44.3,✅,✅,—
CMBTN,41.7,✅,❌,✅,❌,44.4,✅,✅,—
BIZIM,45.4,✅,❌,✅,❌,44.5,✅,✅,—
MAALT,51.3,✅,❌,✅,❌,44.5,❌,❌,—
TKNSA,44.2,✅,❌,✅,❌,44.5,❌,✅,—
INTEK,42.7,❌,❌,❌,❌,44.5,✅,❌,—
KAYSE,44.3,✅,❌,✅,❌,44.5,✅,✅,—
VAKKO,50.3,✅,❌,✅,✅,44.5,❌,❌,—
TSKB,50.9,✅,❌,✅,❌,44.5,✅,❌,—
TURGG,48.8,✅,❌,✅,✅,44.5,❌,✅,—
PENTA,43.7,✅,✅,✅,❌,44.6,✅,❌,—
VKGYO,56.1,✅,❌,✅,✅,44.7,✅,❌,—
LIDFA,59.3,❌,❌,❌,❌,44.7,✅,❌,—
GLBMD,51.2,❌,❌,❌,❌,44.7,✅,❌,—
AGHOL,53.4,❌,❌,❌,✅,44.8,❌,❌,—
TDGYO,48.7,❌,❌,❌,❌,44.9,❌,✅,—
SEYKM,47.4,❌,❌,❌,❌,45.0,❌,❌,—
MERIT,52.3,❌,❌,❌,❌,45.0,✅,❌,—
KUYAS,61.3,❌,❌,❌,✅,45.0,✅,❌,—
KLGYO,48.7,✅,❌,✅,✅,45.1,✅,✅,—
FRIGO,53.6,✅,❌,✅,❌,45.1,❌,✅,—
KTSKR,54.8,❌,❌,❌,❌,45.2,✅,❌,—
PETUN,51.3,✅,❌,✅,❌,45.2,❌,❌,—
TURSG,63.2,❌,❌,❌,❌,45.3,❌,❌,—
DOGUB,58.1,❌,❌,❌,❌,45.4,❌,❌,—
QNBFK,44.7,❌,❌,❌,❌,45.5,❌,❌,—
BAGFS,48.3,✅,❌,✅,❌,45.6,❌,✅,—
ECILC,54.1,✅,❌,✅,✅,45.6,✅,✅,—
BURVA,59.7,✅,❌,✅,❌,45.6,❌,❌,—
THYAO,54.2,❌,❌,❌,❌,45.7,❌,❌,—
BESLR,49.0,✅,❌,✅,❌,45.8,✅,✅,—
ISGSY,60.4,✅,❌,✅,✅,46.0,✅,❌,—
TCELL,56.6,✅,❌,✅,❌,46.0,❌,❌,—
QUAGR,45.0,✅,❌,✅,❌,46.0,✅,✅,—
ATEKS,48.8,❌,❌,❌,✅,46.0,❌,❌,—
DOAS,53.1,❌,❌,❌,✅,46.1,❌,❌,—
GOODY,45.5,✅,❌,✅,✅,46.1,❌,❌,—
GARFA,53.4,✅,❌,✅,✅,46.2,✅,❌,—
BANVT,43.9,✅,❌,✅,❌,46.2,✅,✅,—
MOBTL,62.7,❌,❌,❌,✅,46.2,❌,❌,—
AKENR,50.1,✅,❌,✅,❌,46.2,❌,❌,—
SKTAS,44.8,✅,❌,✅,✅,46.4,❌,✅,—
GSDHO,53.6,✅,❌,✅,✅,46.4,✅,❌,—
HEDEF,55.8,❌,❌,❌,✅,46.4,❌,❌,—
NUHCM,49.8,✅,❌,✅,❌,46.4,✅,✅,—
OBASE,52.3,❌,❌,❌,❌,46.5,✅,❌,—
AEFES,55.3,❌,❌,❌,❌,46.5,❌,❌,—
TOASO,57.0,✅,❌,✅,✅,46.5,❌,❌,—
INGRM,48.1,✅,❌,✅,❌,46.6,❌,❌,—
INTEM,51.5,✅,❌,✅,❌,46.8,✅,✅,—
DESPC,47.8,✅,❌,✅,❌,46.8,✅,✅,—
SKYLP,58.6,❌,❌,❌,✅,46.9,✅,❌,—
ONCSM,58.3,❌,❌,❌,✅,46.9,❌,❌,—
GOLTS,48.4,✅,❌,✅,❌,46.9,❌,✅,—
DYOBY,47.9,✅,❌,✅,❌,46.9,✅,✅,—
ACSEL,52.8,❌,❌,❌,❌,47.0,✅,❌,—
EMNIS,43.5,✅,❌,✅,❌,47.0,❌,✅,—
LOGO,54.1,✅,❌,✅,❌,47.1,❌,✅,—
AVOD,52.4,✅,❌,✅,❌,47.2,✅,✅,—
MARBL,46.6,✅,❌,✅,❌,47.3,✅,✅,—
MTRYO,54.6,✅,❌,✅,❌,47.3,✅,❌,—
EGSER,47.4,✅,❌,✅,❌,47.4,✅,✅,—
PRKME,48.9,✅,❌,✅,❌,47.4,✅,❌,—
BASGZ,66.8,✅,❌,✅,✅,47.4,❌,❌,—
KOPOL,47.7,✅,✅,✅,❌,47.4,❌,❌,—
IHAAS,56.5,✅,❌,✅,❌,47.7,✅,✅,—
CUSAN,51.0,✅,❌,✅,✅,47.9,❌,❌,—
TATGD,49.4,❌,✅,❌,❌,47.9,❌,❌,—
ODAS,53.4,❌,✅,❌,❌,48.0,❌,❌,—
ISBIR,44.7,✅,❌,✅,❌,48.1,❌,✅,—
GRSEL,58.5,❌,❌,❌,❌,48.1,❌,❌,—
MNDRS,49.9,✅,❌,✅,❌,48.2,✅,✅,—
BNTAS,44.9,✅,✅,✅,✅,48.4,❌,✅,—
MAKIM,46.8,✅,✅,✅,❌,48.4,❌,❌,—
KONYA,41.7,✅,✅,✅,❌,48.5,✅,✅,—
NTGAZ,62.9,❌,❌,❌,❌,48.5,❌,❌,—
CCOLA,41.6,❌,✅,❌,❌,48.6,❌,❌,—
SARKY,56.4,✅,❌,✅,❌,48.6,✅,❌,—
OZGYO,62.2,❌,❌,❌,❌,48.6,❌,❌,—
DOKTA,48.9,✅,✅,✅,❌,48.7,✅,✅,—
OSMEN,37.3,✅,✅,✅,❌,48.7,✅,❌,—
ENERY,59.6,❌,❌,❌,❌,48.8,✅,❌,—
EUHOL,52.8,✅,❌,✅,✅,48.9,✅,✅,—
DGGYO,51.7,❌,❌,❌,✅,49.0,❌,❌,—
GATEG,64.5,✅,❌,✅,✅,49.0,❌,❌,—
ECZYT,59.4,✅,❌,✅,✅,49.1,✅,❌,—
OZRDN,66.5,✅,❌,✅,❌,49.1,❌,❌,—
SUNTK,51.7,❌,❌,❌,❌,49.1,❌,❌,—
BRKSN,50.3,✅,❌,✅,❌,49.1,✅,✅,—
AKSEN,65.7,❌,❌,❌,✅,49.2,❌,❌,—
BRKO,54.5,✅,❌,✅,✅,49.2,✅,❌,—
BSOKE,57.2,❌,❌,❌,✅,49.2,❌,❌,—
EDIP,59.2,✅,❌,✅,✅,49.2,✅,❌,—
RODRG,54.2,✅,❌,✅,❌,49.3,✅,❌,—
ANHYT,58.6,❌,❌,❌,✅,49.3,❌,❌,—
AKSA,55.8,❌,❌,❌,✅,49.4,✅,❌,—
EKSUN,50.3,✅,✅,✅,❌,49.6,❌,❌,—
TAVHL,55.9,✅,❌,✅,❌,49.7,❌,✅,—
GEDZA,54.0,✅,❌,✅,❌,49.7,✅,✅,—
VAKBN,56.5,✅,❌,✅,✅,49.8,✅,✅,—
YEOTK,61.4,❌,✅,❌,❌,49.8,❌,❌,—
SMRTG,48.3,❌,✅,❌,❌,49.8,✅,❌,—
FADE,52.8,✅,✅,✅,✅,49.8,✅,❌,—
ULUSE,58.4,✅,✅,✅,❌,49.9,❌,❌,—
NUGYO,53.1,✅,❌,✅,❌,49.9,✅,✅,—
MRSHL,52.9,✅,✅,✅,❌,50.0,❌,❌,—
AFYON,54.1,✅,❌,✅,✅,50.0,✅,✅,—
EPLAS,50.2,✅,❌,✅,❌,50.2,❌,✅,—
BASCM,54.8,✅,❌,✅,❌,50.2,✅,✅,—
GARAN,56.2,✅,❌,✅,✅,50.8,✅,✅,—
RNPOL,60.9,✅,✅,✅,❌,50.8,❌,❌,—
DIRIT,51.3,✅,❌,✅,❌,50.8,❌,✅,—
ULUUN,58.7,✅,✅,✅,✅,50.9,❌,❌,—
CEOEM,49.3,✅,✅,✅,❌,51.0,✅,✅,—
GOZDE,51.8,❌,✅,❌,✅,51.0,❌,❌,—
OZKGY,54.2,✅,❌,✅,✅,51.1,✅,✅,—
AKFGY,56.8,✅,❌,✅,❌,51.1,✅,✅,—
EGEPO,71.4,❌,❌,❌,✅,51.1,✅,❌,—
NTHOL,55.2,❌,❌,❌,✅,51.1,❌,❌,—
ZRGYO,55.8,✅,❌,✅,✅,51.1,❌,✅,—
BMSTL,61.4,✅,❌,✅,✅,51.1,❌,❌,—
DMSAS,52.8,✅,❌,✅,❌,51.2,❌,✅,—
ISFIN,60.3,❌,❌,❌,❌,51.2,✅,❌,—
MACKO,56.0,✅,❌,✅,❌,51.3,❌,✅,—
DENGE,47.3,✅,✅,✅,❌,51.3,✅,✅,—
BOSSA,52.5,✅,❌,✅,✅,51.4,✅,✅,—
AYEN,60.1,✅,✅,✅,✅,51.4,✅,❌,—
GEDIK,59.6,✅,❌,✅,✅,51.5,✅,❌,—
PETKM,54.3,✅,✅,✅,❌,51.5,❌,✅,—
KNFRT,51.6,✅,❌,✅,❌,51.5,✅,✅,—
PNLSN,51.5,❌,✅,❌,❌,51.6,✅,❌,—
YKBNK,55.5,✅,❌,✅,✅,51.6,✅,✅,—
FMIZP,53.1,✅,❌,✅,❌,51.6,❌,✅,—
AYES,67.1,✅,❌,✅,✅,52.0,❌,❌,—
CWENE,63.1,✅,✅,✅,✅,52.0,✅,❌,—
AKBNK,55.4,✅,❌,✅,❌,52.0,✅,✅,—
EKGYO,57.6,✅,❌,✅,❌,52.1,✅,✅,—
GSRAY,35.2,✅,✅,✅,❌,52.1,✅,✅,—
SAHOL,55.0,✅,❌,✅,❌,52.1,✅,✅,—
MEPET,63.7,✅,❌,✅,❌,52.1,✅,✅,—
SANEL,67.2,❌,✅,❌,❌,52.2,❌,❌,—
DGATE,63.4,❌,❌,❌,✅,52.3,❌,❌,—
DNISI,53.1,✅,❌,✅,✅,52.3,✅,✅,—
ALARK,54.8,✅,✅,✅,❌,52.6,❌,❌,—
ICBCT,59.4,❌,✅,❌,✅,52.7,✅,❌,—
DOHOL,62.2,✅,❌,✅,❌,53.1,❌,✅,—
EGGUB,59.3,✅,❌,✅,✅,53.3,✅,✅,—
GUBRF,61.2,✅,✅,✅,✅,53.4,✅,✅,🟢
YGGYO,79.4,✅,✅,✅,✅,53.7,❌,❌,—
BRMEN,58.5,❌,✅,❌,✅,53.7,❌,❌,—
MPARK,62.5,✅,❌,✅,❌,53.8,❌,✅,—
TABGD,62.5,✅,✅,✅,❌,54.0,✅,✅,—
PSGYO,65.2,❌,✅,❌,❌,54.2,❌,❌,—
AKFYE,62.8,✅,✅,✅,❌,54.2,❌,❌,—
EREGL,63.4,❌,✅,❌,✅,54.4,❌,❌,—
HUNER,51.9,✅,✅,✅,❌,54.4,❌,✅,—
GEREL,76.0,❌,✅,❌,✅,54.4,✅,❌,—
ENJSA,70.0,✅,❌,✅,❌,54.4,❌,✅,—
ANSGR,64.4,✅,✅,✅,❌,54.5,❌,❌,—
OYAKC,54.7,✅,❌,✅,❌,54.6,✅,✅,—
TMPOL,66.1,✅,✅,✅,✅,54.7,❌,❌,—
KMPUR,54.0,✅,✅,✅,❌,54.8,❌,❌,—
BYDNR,63.8,✅,✅,✅,❌,55.0,❌,❌,—
PRDGS,59.3,✅,✅,✅,✅,55.0,❌,✅,—
SONME,60.0,✅,❌,✅,✅,55.3,❌,✅,—
ISBTR,55.2,✅,✅,✅,❌,55.4,❌,✅,—
TGSAS,67.5,✅,✅,✅,✅,55.7,❌,✅,—
KRGYO,42.5,✅,✅,✅,❌,55.7,✅,✅,—
HKTM,49.7,✅,✅,✅,❌,55.8,❌,✅,—
TRALT,66.1,✅,✅,✅,✅,55.9,❌,✅,—
DGNMO,55.3,❌,✅,❌,❌,55.9,✅,❌,—
RALYH,62.2,✅,✅,✅,✅,56.1,❌,✅,—
PLTUR,53.2,✅,✅,✅,❌,56.2,✅,✅,—
ESCOM,61.4,✅,✅,✅,✅,56.5,❌,❌,—
ESCAR,57.9,✅,✅,✅,❌,56.6,✅,❌,—
ISDMR,69.7,✅,✅,✅,✅,56.7,✅,❌,—
TRENJ,65.2,✅,✅,✅,✅,56.7,❌,✅,—
HURGZ,59.5,✅,✅,✅,❌,56.8,❌,✅,—
FONET,69.4,✅,✅,✅,❌,56.8,❌,❌,—
RUBNS,55.5,✅,✅,✅,❌,56.8,❌,✅,—
TRMET,65.0,✅,✅,✅,✅,56.9,❌,✅,—
EDATA,70.9,✅,✅,✅,✅,57.0,❌,❌,—
