build,kod,periyot,formasyon,sinif,yon,durum,formasyon_tarihi,teyit_tarihi,kapanis,formasyon_tepe,formasyon_dip,teyit_seviyesi,teyit_sarti,gecersizlik_seviyesi,gecersizlik_notu
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,ADEL,HAFTALIK,Yutan Ayı,A,AYI,AYI TEYİDİ,2026-09-04,,31.4,39.1,30.26,30.26,Formasyon kendi içinde teyitli,39.1,39.10 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,AKBNK,HAFTALIK,Yutan Ayı,A,AYI,AYI TEYİDİ,2026-09-04,,71.85,74.85,68.55,68.55,Formasyon kendi içinde teyitli,74.85,74.85 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,ALGYO,HAFTALIK,Yutan Ayı,A,AYI,AYI TEYİDİ,2026-09-04,,3.58,3.89,3.46,3.46,Formasyon kendi içinde teyitli,3.89,3.89 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,ALTNY,HAFTALIK,Evening Star,A,AYI,AYI TEYİDİ,2026-09-04,,16.89,19.73,15.49,15.49,Formasyon kendi içinde teyitli,19.73,19.73 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,ASTOR,HAFTALIK,Yutan Ayı,A,AYI,AYI TEYİDİ,2026-09-04,,295.0,357.75,289.75,289.75,Formasyon kendi içinde teyitli,357.75,357.75 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,CEOEM,HAFTALIK,Yutan Ayı,A,AYI,AYI TEYİDİ,2026-09-04,,23.4,26.1,23.18,23.18,Formasyon kendi içinde teyitli,26.1,26.10 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,DAGI,HAFTALIK,Yutan Ayı,A,AYI,AYI TEYİDİ,2026-09-04,,9.32,11.25,9.05,9.05,Formasyon kendi içinde teyitli,11.25,11.25 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,ECILC,HAFTALIK,Yutan Ayı,A,AYI,AYI TEYİDİ,2026-09-04,,73.15,80.85,69.85,69.85,Formasyon kendi içinde teyitli,80.85,80.85 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,EKGYO,HAFTALIK,Yutan Ayı,A,AYI,AYI TEYİDİ,2026-09-04,,19.44,21.08,19.21,19.21,Formasyon kendi içinde teyitli,21.08,21.08 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,EPLAS,HAFTALIK,Yutan Ayı,A,AYI,AYI TEYİDİ,2026-09-04,,5.47,6.37,5.36,5.36,Formasyon kendi içinde teyitli,6.37,6.37 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,ERSU,HAFTALIK,Three Inside Down,A,AYI,AYI TEYİDİ,2026-09-04,,23.0,27.78,22.08,22.08,Formasyon kendi içinde teyitli,27.78,27.78 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,FENER,HAFTALIK,Yutan Ayı,A,AYI,AYI TEYİDİ,2026-09-04,,3.09,3.52,3.03,3.03,Formasyon kendi içinde teyitli,3.52,3.52 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,GENIL,HAFTALIK,Evening Star,A,AYI,AYI TEYİDİ,2026-09-04,,11.2,12.66,10.79,10.79,Formasyon kendi içinde teyitli,12.66,12.66 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,HKTM,HAFTALIK,Evening Star,A,AYI,AYI TEYİDİ,2026-09-04,,12.9,16.22,11.25,11.25,Formasyon kendi içinde teyitli,16.22,16.22 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,IZMDC,HAFTALIK,Yutan Ayı,A,AYI,AYI TEYİDİ,2026-09-04,,10.0,14.48,9.41,9.41,Formasyon kendi içinde teyitli,14.48,14.48 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,KGYO,HAFTALIK,Yutan Ayı,A,AYI,AYI TEYİDİ,2026-09-04,,12.18,13.36,10.7,10.7,Formasyon kendi içinde teyitli,13.36,13.36 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,KRDMD,HAFTALIK,Yutan Ayı,A,AYI,AYI TEYİDİ,2026-09-04,,43.52,47.96,42.58,42.58,Formasyon kendi içinde teyitli,47.96,47.96 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,ORGE,HAFTALIK,Yutan Ayı,A,AYI,AYI TEYİDİ,2026-09-04,,22.34,25.0,21.22,21.22,Formasyon kendi içinde teyitli,25.0,25.00 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,OYAKC,HAFTALIK,Yutan Ayı,A,AYI,AYI TEYİDİ,2026-09-04,,21.56,23.28,20.96,20.96,Formasyon kendi içinde teyitli,23.28,23.28 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,OZKGY,HAFTALIK,Yutan Ayı,A,AYI,AYI TEYİDİ,2026-09-04,,13.22,14.17,13.12,13.12,Formasyon kendi içinde teyitli,14.17,14.17 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,OZSUB,HAFTALIK,Yutan Ayı,A,AYI,AYI TEYİDİ,2026-09-04,,38.94,45.74,38.94,38.94,Formasyon kendi içinde teyitli,45.74,45.74 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,PRDGS,HAFTALIK,Evening Star,A,AYI,AYI TEYİDİ,2026-09-04,,7.08,8.7,6.93,6.93,Formasyon kendi içinde teyitli,8.7,8.70 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,PSDTC,HAFTALIK,Yutan Ayı,A,AYI,AYI TEYİDİ,2026-09-04,,150.2,196.3,149.4,149.4,Formasyon kendi içinde teyitli,196.3,196.30 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,SANFM,HAFTALIK,Yutan Ayı,A,AYI,AYI TEYİDİ,2026-09-04,,9.58,11.6,9.4,9.4,Formasyon kendi içinde teyitli,11.6,11.60 üstü formasyonu bozar
