Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
GOKNR,41.1,❌,❌,❌,❌,32.9,❌,❌,—
VRGYO,35.3,❌,✅,❌,❌,32.9,✅,✅,—
SEGYO,45.4,❌,❌,❌,❌,33.0,✅,❌,—
ATAGY,44.1,❌,❌,❌,❌,33.0,❌,❌,—
VESTL,32.6,❌,❌,❌,❌,33.1,✅,✅,—
PKENT,36.2,❌,❌,❌,❌,33.1,❌,✅,—
TUKAS,38.0,✅,✅,✅,❌,33.1,✅,✅,—
IHLGM,43.6,❌,❌,❌,❌,33.1,❌,✅,—
PGSUS,38.1,❌,❌,❌,❌,33.2,✅,❌,—
AKGRT,47.7,❌,❌,❌,❌,33.2,❌,❌,—
A1CAP,46.3,❌,❌,❌,❌,33.3,✅,❌,—
YESIL,38.0,❌,❌,❌,❌,33.5,❌,✅,—
YKSLN,33.4,❌,❌,❌,❌,33.6,❌,❌,—
EUREN,36.9,❌,❌,❌,❌,33.6,✅,✅,—
CMENT,41.7,❌,❌,❌,✅,33.6,❌,❌,—
MNDTR,38.3,❌,❌,❌,❌,33.6,❌,❌,—
KATMR,44.8,❌,❌,❌,❌,33.7,✅,❌,—
EMKEL,42.6,❌,❌,❌,❌,33.9,❌,❌,—
OSTIM,41.7,✅,❌,✅,❌,34.0,❌,❌,—
ADESE,44.7,❌,❌,❌,❌,34.3,❌,✅,—
MEKAG,41.9,✅,❌,✅,❌,34.3,✅,✅,—
UNLU,39.6,❌,❌,❌,❌,34.3,❌,❌,—
EGEEN,38.2,❌,❌,❌,❌,34.5,❌,❌,—
CONSE,36.5,❌,❌,❌,❌,34.5,✅,❌,—
BTCIM,49.1,❌,❌,❌,❌,34.5,❌,❌,—
MEGMT,46.7,❌,❌,❌,❌,34.6,❌,❌,—
RTALB,46.3,❌,❌,❌,❌,34.9,❌,❌,—
ISMEN,47.5,❌,❌,❌,❌,35.0,✅,❌,—
ERBOS,43.4,❌,❌,❌,✅,35.0,❌,❌,—
ARCLK,40.0,❌,❌,❌,❌,35.1,✅,❌,—
YATAS,46.1,❌,❌,❌,❌,35.2,❌,❌,—
CASA,40.9,✅,❌,✅,❌,35.3,❌,❌,—
YONGA,41.6,❌,❌,❌,❌,35.4,❌,❌,—
ULAS,44.9,✅,❌,✅,❌,35.5,❌,❌,—
SKBNK,46.5,❌,❌,❌,❌,35.7,✅,❌,—
CEMTS,45.9,✅,❌,✅,✅,35.7,❌,❌,—
ASUZU,43.0,❌,❌,❌,❌,35.7,✅,❌,—
ENSRI,43.5,✅,❌,✅,❌,35.7,✅,✅,—
PARSN,42.4,❌,❌,❌,❌,35.8,❌,❌,—
SAFKR,49.9,❌,❌,❌,❌,35.9,❌,❌,—
OYLUM,44.7,❌,❌,❌,❌,35.9,❌,❌,—
KSTUR,43.3,❌,❌,❌,❌,36.0,✅,❌,—
DERHL,46.2,✅,❌,✅,❌,36.1,❌,✅,—
LUKSK,46.6,❌,❌,❌,✅,36.2,❌,❌,—
LYDYE,49.5,❌,❌,❌,❌,36.2,❌,❌,—
BERA,42.9,✅,❌,✅,❌,36.3,❌,❌,—
KONKA,43.0,❌,❌,❌,❌,36.4,❌,❌,—
ANGEN,39.3,❌,❌,❌,❌,36.7,❌,❌,—
VKING,42.1,❌,❌,❌,❌,36.9,❌,✅,—
KUTPO,47.3,✅,❌,✅,❌,37.1,✅,❌,—
BRYAT,46.0,❌,❌,❌,❌,37.1,✅,❌,—
TATEN,42.5,❌,❌,❌,❌,37.3,❌,❌,—
FROTO,46.0,❌,❌,❌,❌,37.4,❌,❌,—
ORCAY,35.6,❌,✅,❌,❌,37.4,❌,❌,—
KARSN,45.0,❌,❌,❌,❌,37.5,❌,❌,—
ALKA,48.4,✅,❌,✅,✅,37.5,❌,✅,—
HUBVC,47.3,❌,❌,❌,❌,37.5,❌,❌,—
SANKO,45.4,✅,❌,✅,❌,37.6,✅,❌,—
LKMNH,46.4,❌,❌,❌,✅,37.6,❌,❌,—
ELITE,44.6,❌,❌,❌,❌,37.7,✅,❌,—
DOFER,43.1,✅,❌,✅,❌,37.8,❌,✅,—
KIMMR,52.5,❌,❌,❌,❌,37.8,❌,❌,—
FENER,34.7,✅,✅,✅,❌,38.0,✅,✅,—
MMCAS,47.7,❌,❌,❌,❌,38.0,❌,❌,—
MEDTR,41.8,✅,❌,✅,❌,38.1,✅,❌,—
MIATK,44.9,❌,❌,❌,❌,38.2,❌,❌,—
ARENA,43.4,❌,❌,❌,❌,38.2,✅,❌,—
PRKAB,47.3,❌,❌,❌,❌,38.3,❌,❌,—
PENGD,50.5,❌,❌,❌,✅,38.3,❌,❌,—
OYYAT,48.0,✅,❌,✅,❌,38.4,✅,✅,—
MARTI,37.8,❌,❌,❌,❌,38.4,✅,✅,—
TUCLK,37.9,✅,❌,✅,❌,38.5,❌,✅,—
BFREN,33.6,✅,✅,✅,❌,38.6,✅,✅,—
POLTK,39.3,❌,❌,❌,❌,38.7,❌,❌,—
SRVGY,41.5,✅,❌,✅,❌,38.8,❌,✅,—
DAPGM,47.0,❌,❌,❌,❌,38.8,❌,❌,—
ERCB,35.7,❌,❌,❌,❌,38.8,✅,❌,—
ULKER,46.9,✅,❌,✅,❌,38.8,❌,✅,—
SILVR,44.9,❌,❌,❌,❌,38.9,✅,❌,—
AZTEK,44.1,❌,❌,❌,❌,38.9,❌,❌,—
BURCE,51.9,❌,❌,❌,❌,39.1,✅,❌,—
MAKTK,47.3,✅,❌,✅,❌,39.1,✅,✅,—
DESA,47.2,✅,❌,✅,✅,39.1,❌,✅,—
IDGYO,45.5,❌,❌,❌,❌,39.2,✅,❌,—
KZGYO,42.6,✅,❌,✅,❌,39.3,✅,❌,—
ATAKP,42.4,❌,❌,❌,❌,39.3,✅,❌,—
IZINV,48.6,❌,❌,❌,❌,39.3,❌,❌,—
BRISA,47.2,❌,❌,❌,❌,39.3,❌,❌,—
GRNYO,52.4,❌,❌,❌,❌,39.3,❌,❌,—
SELVA,44.9,✅,❌,✅,❌,39.3,✅,❌,—
IHEVA,45.7,✅,❌,✅,❌,39.4,✅,✅,—
BLCYT,46.7,✅,❌,✅,❌,39.5,✅,✅,—
SUWEN,40.0,✅,❌,✅,❌,39.5,✅,✅,—
ISSEN,40.4,✅,❌,✅,❌,39.5,✅,❌,—
LYDHO,55.7,❌,❌,❌,✅,39.6,❌,❌,—
CLEBI,47.0,✅,❌,✅,❌,39.7,❌,✅,—
VKFYO,48.6,❌,❌,❌,❌,39.7,✅,❌,—
TLMAN,45.6,✅,❌,✅,❌,39.8,✅,❌,—
GZNMI,42.4,❌,❌,❌,❌,39.8,❌,✅,—
MAGEN,53.7,❌,❌,❌,❌,39.9,❌,❌,—
KLSER,27.7,✅,✅,✅,❌,39.9,❌,❌,—
TTKOM,52.0,✅,❌,✅,✅,40.0,❌,❌,—
ORMA,47.5,❌,❌,❌,❌,40.1,❌,❌,—
SISE,49.5,❌,❌,❌,❌,40.1,✅,❌,—
HTTBT,48.2,✅,❌,✅,❌,40.1,❌,❌,—
BEYAZ,47.3,❌,❌,❌,❌,40.2,❌,❌,—
GLCVY,48.6,✅,❌,✅,❌,40.3,✅,✅,—
ALKIM,46.7,✅,❌,✅,✅,40.3,❌,❌,—
DITAS,48.6,✅,❌,✅,❌,40.5,✅,❌,—
HEKTS,34.4,❌,✅,❌,❌,40.5,❌,❌,—
TUREX,45.3,❌,❌,❌,❌,40.6,❌,❌,—
ISYAT,45.4,❌,❌,❌,❌,40.8,✅,✅,—
VERTU,47.5,❌,❌,❌,❌,40.9,❌,❌,—
KFEIN,47.2,❌,❌,❌,❌,40.9,❌,❌,—
RUZYE,48.7,✅,❌,✅,❌,40.9,❌,✅,—
MGROS,54.7,❌,❌,❌,❌,41.0,❌,❌,—
INVEO,45.3,❌,❌,❌,✅,41.0,✅,❌,—
AYCES,47.6,❌,❌,❌,❌,41.0,✅,❌,—
AKFGY,52.1,❌,❌,❌,❌,41.0,❌,❌,—
CRDFA,60.4,❌,❌,❌,✅,41.0,❌,❌,—
ESEN,44.7,✅,❌,✅,❌,41.0,✅,✅,—
ULUFA,53.5,❌,❌,❌,❌,41.0,❌,❌,—
VKGYO,54.6,❌,❌,❌,✅,41.1,❌,❌,—
OYAYO,52.9,✅,❌,✅,✅,41.2,❌,❌,—
YYLGD,46.8,✅,❌,✅,❌,41.2,❌,❌,—
LINK,42.4,❌,❌,❌,❌,41.2,✅,❌,—
KLKIM,47.7,✅,❌,✅,❌,41.2,❌,✅,—
PAPIL,44.6,✅,❌,✅,❌,41.3,✅,✅,—
TEKTU,47.5,✅,❌,✅,❌,41.3,✅,✅,—
GWIND,47.1,❌,❌,❌,❌,41.3,❌,❌,—
HATEK,44.6,❌,❌,❌,❌,41.4,❌,❌,—
SMART,47.2,✅,❌,✅,❌,41.4,❌,❌,—
COSMO,47.4,✅,❌,✅,❌,41.4,✅,✅,—
SAMAT,43.6,✅,❌,✅,❌,41.4,❌,❌,—
UMPAS,56.5,❌,❌,❌,❌,41.4,✅,✅,—
YAYLA,47.8,✅,❌,✅,✅,41.4,❌,❌,—
KRSTL,51.4,❌,❌,❌,❌,41.5,✅,❌,—
BAKAB,49.3,❌,❌,❌,❌,41.5,❌,❌,—
ATLAS,50.1,❌,❌,❌,❌,41.5,❌,❌,—
MZHLD,43.0,✅,❌,✅,❌,41.5,✅,✅,—
ALCTL,49.2,❌,❌,❌,❌,41.6,❌,❌,—
BAYRK,46.3,✅,❌,✅,❌,41.6,❌,✅,—
SUMAS,46.7,❌,❌,❌,❌,41.7,❌,❌,—
ZEDUR,46.7,✅,❌,✅,❌,41.7,✅,❌,—
ALGYO,48.9,✅,❌,✅,❌,41.8,✅,✅,—
PAMEL,43.3,❌,❌,❌,❌,41.9,✅,❌,—
MERCN,49.0,❌,❌,❌,❌,42.2,❌,❌,—
BIZIM,44.5,✅,❌,✅,❌,42.3,❌,✅,—
HLGYO,58.3,❌,❌,❌,✅,42.3,✅,❌,—
AVHOL,47.0,❌,❌,❌,❌,42.3,✅,❌,—
BVSAN,50.2,❌,❌,❌,❌,42.3,✅,❌,—
JANTS,41.1,✅,❌,✅,❌,42.3,❌,✅,—
CMBTN,40.6,❌,❌,❌,❌,42.3,❌,✅,—
MAVI,51.3,❌,❌,❌,❌,42.4,❌,❌,—
TTRAK,41.0,✅,❌,✅,❌,42.4,❌,✅,—
GOLTS,46.4,✅,❌,✅,❌,42.4,❌,✅,—
KAREL,46.2,❌,❌,❌,❌,42.5,❌,❌,—
KUYAS,59.5,❌,❌,❌,✅,42.5,❌,❌,—
DZGYO,50.7,✅,❌,✅,✅,42.5,✅,❌,—
ALCAR,42.1,❌,❌,❌,❌,42.6,✅,❌,—
BSOKE,54.7,❌,❌,❌,✅,42.6,❌,❌,—
AGYO,50.2,✅,❌,✅,❌,42.8,✅,❌,—
BALAT,52.2,❌,❌,❌,❌,42.8,❌,✅,—
IZENR,48.0,❌,❌,❌,❌,42.9,❌,❌,—
AGHOL,52.3,❌,❌,❌,✅,42.9,❌,❌,—
YAPRK,43.2,✅,❌,✅,❌,43.0,✅,✅,—
KLMSN,49.5,✅,❌,✅,✅,43.2,❌,❌,—
PINSU,55.4,❌,❌,❌,❌,43.2,❌,❌,—
CIMSA,53.2,✅,❌,✅,❌,43.2,✅,❌,—
SOKE,50.4,❌,❌,❌,❌,43.3,✅,❌,—
YUNSA,53.6,❌,❌,❌,✅,43.3,❌,❌,—
TSGYO,44.2,✅,❌,✅,❌,43.4,✅,✅,—
OTKAR,42.7,✅,❌,✅,❌,43.4,✅,✅,—
MSGYO,54.8,❌,❌,❌,✅,43.5,❌,❌,—
SEYKM,46.8,❌,❌,❌,❌,43.6,❌,❌,—
EUYO,52.7,❌,❌,❌,❌,43.6,❌,❌,—
KAPLM,56.3,❌,❌,❌,❌,43.6,✅,❌,—
GLBMD,50.6,❌,❌,❌,❌,43.6,❌,❌,—
ATEKS,47.8,❌,❌,❌,✅,43.7,❌,❌,—
ALFAS,44.2,✅,✅,✅,❌,43.7,❌,❌,—
SKYLP,56.3,❌,❌,❌,✅,43.7,❌,❌,—
KTSKR,53.9,❌,❌,❌,❌,43.8,❌,❌,—
HDFGS,50.3,❌,❌,❌,❌,43.9,✅,✅,—
SNGYO,49.6,✅,❌,✅,❌,43.9,✅,✅,—
ISCTR,50.7,✅,❌,✅,✅,44.0,✅,❌,—
EUHOL,50.9,✅,❌,✅,✅,44.0,❌,❌,—
PNSUT,50.1,✅,❌,✅,❌,44.0,✅,✅,—
DOGUB,56.9,❌,❌,❌,❌,44.1,❌,❌,—
MAALT,51.1,❌,❌,❌,❌,44.1,❌,❌,—
TURGG,48.7,✅,❌,✅,✅,44.1,❌,✅,—
SASA,40.5,❌,❌,❌,❌,44.2,✅,❌,—
IHAAS,53.9,✅,❌,✅,❌,44.2,❌,❌,—
AEFES,54.2,❌,❌,❌,❌,44.3,❌,❌,—
SKTAS,43.8,✅,❌,✅,✅,44.5,❌,❌,—
AVOD,51.4,✅,❌,✅,❌,44.5,❌,❌,—
QNBFK,44.4,❌,❌,❌,❌,44.6,❌,❌,—
ECILC,53.7,✅,❌,✅,✅,44.6,✅,✅,—
TSKB,50.9,✅,❌,✅,❌,44.6,✅,❌,—
TDGYO,48.5,❌,❌,❌,❌,44.6,❌,✅,—
KONYA,40.0,✅,❌,✅,❌,44.7,❌,✅,—
MERIT,52.1,❌,❌,❌,❌,44.7,❌,❌,—
ISKPL,52.1,✅,❌,✅,✅,44.7,✅,✅,—
BESLR,48.6,✅,❌,✅,❌,44.8,❌,✅,—
EMNIS,42.6,❌,❌,❌,❌,44.8,❌,❌,—
KLNMA,43.5,✅,✅,✅,❌,44.9,✅,✅,—
DYOBY,47.3,✅,❌,✅,❌,44.9,❌,❌,—
HEDEF,54.6,❌,❌,❌,✅,44.9,❌,❌,—
BAGFS,48.1,✅,❌,✅,❌,45.1,❌,✅,—
SNPAM,50.6,✅,❌,✅,✅,45.1,✅,✅,—
DOAS,52.6,❌,❌,❌,✅,45.2,❌,❌,—
TERA,55.8,✅,❌,✅,✅,45.4,✅,✅,—
BANVT,43.6,✅,❌,✅,❌,45.4,✅,❌,—
PLTUR,48.8,✅,❌,✅,❌,45.5,✅,✅,—
INTEM,50.9,✅,❌,✅,❌,45.5,❌,✅,—
GLRYH,47.0,✅,❌,✅,❌,45.5,✅,✅,—
QUAGR,44.7,❌,❌,❌,❌,45.5,❌,✅,—
ISGSY,60.1,✅,❌,✅,✅,45.5,❌,❌,—
INTEK,43.1,❌,❌,❌,❌,45.5,✅,❌,—
BRKVY,51.7,✅,❌,✅,❌,45.6,✅,✅,—
GOODY,45.1,✅,❌,✅,✅,45.6,❌,❌,—
TKNSA,44.6,✅,❌,✅,❌,45.7,❌,✅,—
AKENR,49.8,✅,❌,✅,❌,45.7,❌,❌,—
KOPOL,46.7,✅,✅,✅,❌,45.7,❌,❌,—
TCELL,56.4,✅,❌,✅,❌,45.8,❌,❌,—
NUGYO,50.9,❌,❌,❌,❌,45.8,❌,❌,—
VAKKO,50.8,✅,❌,✅,✅,45.8,✅,❌,—
NUHCM,49.6,✅,❌,✅,❌,45.8,❌,✅,—
KAYSE,44.8,✅,❌,✅,❌,45.8,✅,✅,—
BIENY,36.4,✅,✅,✅,❌,45.8,✅,✅,—
CEMAS,48.1,✅,❌,✅,❌,45.9,✅,✅,—
ACSEL,52.3,❌,❌,❌,❌,45.9,✅,❌,—
KENT,39.5,✅,❌,✅,❌,46.0,✅,✅,—
AYEN,56.8,❌,❌,❌,✅,46.0,❌,❌,—
A1YEN,50.9,✅,❌,✅,❌,46.1,✅,❌,—
AFYON,52.6,❌,❌,❌,✅,46.1,❌,❌,—
TOASO,56.8,✅,❌,✅,✅,46.2,❌,❌,—
ENKAI,62.8,❌,❌,❌,❌,46.2,✅,❌,—
BURVA,60.1,✅,❌,✅,❌,46.2,❌,❌,—
LIDFA,60.9,❌,❌,❌,❌,46.3,✅,❌,—
MTRYO,54.1,✅,❌,✅,❌,46.3,❌,❌,—
OSMEN,37.2,❌,✅,❌,❌,46.3,❌,❌,—
GSDHO,53.6,✅,❌,✅,✅,46.4,✅,❌,—
SNICA,39.1,✅,✅,✅,❌,46.4,✅,✅,—
INGRM,48.0,✅,❌,✅,❌,46.4,❌,❌,—
BASGZ,66.1,❌,❌,❌,✅,46.5,❌,❌,—
PNLSN,49.4,❌,❌,❌,❌,46.8,❌,❌,—
DESPC,47.8,✅,❌,✅,❌,46.8,✅,✅,—
MAKIM,46.0,✅,❌,✅,❌,46.8,❌,❌,—
GARFA,53.8,✅,❌,✅,✅,47.0,✅,❌,—
LOGO,54.0,✅,❌,✅,❌,47.0,❌,✅,—
NIBAS,51.4,✅,❌,✅,❌,47.1,✅,✅,—
MEPET,60.7,✅,❌,✅,❌,47.2,❌,❌,—
DGGYO,50.6,❌,❌,❌,✅,47.2,❌,❌,—
CUSAN,50.6,✅,❌,✅,✅,47.3,❌,❌,—
GRSEL,58.0,❌,❌,❌,❌,47.4,❌,❌,—
AKSA,54.8,❌,❌,❌,✅,47.5,❌,❌,—
MRGYO,46.2,✅,❌,✅,❌,47.6,✅,✅,—
BRKSN,49.8,✅,❌,✅,❌,47.6,✅,✅,—
ODAS,53.2,❌,✅,❌,❌,47.7,❌,❌,—
PETUN,52.3,✅,❌,✅,❌,47.7,✅,✅,—
EGEPO,68.7,❌,❌,❌,✅,47.8,❌,❌,—
MARBL,46.8,✅,✅,✅,❌,47.8,✅,✅,—
GATEG,63.8,✅,❌,✅,✅,47.9,❌,❌,—
BNTAS,44.6,❌,✅,❌,✅,47.9,❌,✅,—
FLAP,52.7,✅,❌,✅,❌,47.9,✅,✅,—
CCOLA,41.5,❌,✅,❌,❌,48.0,❌,❌,—
BUCIM,44.6,✅,❌,✅,❌,48.0,✅,✅,—
DOKTA,48.7,✅,❌,✅,❌,48.1,❌,✅,—
EGSER,47.7,✅,❌,✅,❌,48.1,✅,✅,—
ISBIR,44.7,✅,❌,✅,❌,48.2,❌,✅,—
PENTA,44.9,✅,✅,✅,❌,48.3,✅,✅,—
TEHOL,58.0,❌,❌,❌,✅,48.3,❌,❌,—
ULUSE,57.3,❌,✅,❌,❌,48.4,❌,❌,—
ECZYT,59.1,✅,❌,✅,✅,48.5,❌,❌,—
KLGYO,50.0,✅,❌,✅,✅,48.5,✅,✅,—
PRKME,49.5,✅,❌,✅,❌,48.6,✅,❌,—
ONCSM,59.5,✅,❌,✅,✅,48.6,✅,❌,—
SMRTG,47.8,❌,✅,❌,❌,48.6,✅,❌,—
TABGD,60.0,✅,❌,✅,❌,48.7,❌,❌,—
MRSHL,51.9,✅,❌,✅,❌,48.7,❌,❌,—
THYAO,55.9,❌,❌,❌,❌,48.8,✅,❌,—
SUNTK,51.6,❌,❌,❌,❌,48.9,❌,❌,—
GEDIK,58.5,❌,❌,❌,❌,48.9,❌,❌,—
OZRDN,66.4,✅,❌,✅,❌,49.0,❌,❌,—
PETKM,52.9,✅,❌,✅,❌,49.1,❌,❌,—
FMIZP,51.6,✅,❌,✅,❌,49.2,❌,✅,—
BOSSA,51.2,✅,❌,✅,✅,49.2,❌,❌,—
NTHOL,54.1,❌,❌,❌,✅,49.4,❌,❌,—
DERIM,54.2,✅,❌,✅,✅,49.5,❌,✅,—
OBASE,53.7,❌,✅,❌,❌,49.5,✅,❌,—
OZGYO,62.8,✅,❌,✅,✅,49.5,❌,❌,—
BRKO,54.7,✅,❌,✅,✅,49.6,✅,❌,—
ANSGR,62.4,❌,❌,❌,❌,49.6,❌,❌,—
NTGAZ,63.5,✅,❌,✅,✅,49.7,❌,❌,—
ZRGYO,55.1,✅,❌,✅,✅,49.8,❌,✅,—
CEOEM,48.9,✅,❌,✅,❌,49.8,✅,✅,—
SARKY,56.8,✅,❌,✅,❌,49.9,✅,✅,—
EDIP,59.7,✅,❌,✅,✅,50.2,✅,✅,—
TATGD,50.5,✅,✅,✅,❌,50.3,✅,❌,—
GEDZA,54.3,✅,❌,✅,❌,50.4,✅,✅,—
DENGE,47.0,✅,✅,✅,❌,50.4,✅,✅,—
GOZDE,51.5,❌,✅,❌,❌,50.5,❌,❌,—
ISFIN,60.0,❌,❌,❌,❌,50.6,❌,❌,—
BMSTL,61.2,✅,❌,✅,✅,50.6,❌,❌,—
KMPUR,51.3,❌,✅,❌,❌,50.6,❌,❌,—
TMPOL,63.9,✅,✅,✅,✅,50.7,❌,❌,—
ANHYT,59.4,❌,❌,❌,✅,50.7,✅,❌,—
SANEL,65.1,❌,✅,❌,❌,50.8,❌,❌,—
GARAN,56.3,✅,❌,✅,✅,51.0,✅,✅,—
MOBTL,66.9,❌,❌,❌,✅,51.0,✅,❌,—
AKSEN,67.5,❌,✅,❌,✅,51.0,✅,❌,—
DMSAS,52.8,✅,❌,✅,❌,51.1,❌,✅,—
TAVHL,56.6,✅,❌,✅,❌,51.3,✅,✅,—
BRMEN,56.9,❌,✅,❌,✅,51.3,❌,❌,—
MPARK,61.6,✅,❌,✅,❌,51.4,❌,✅,—
AKFYE,60.1,❌,✅,❌,❌,51.4,❌,❌,—
DGATE,62.6,❌,❌,❌,✅,51.4,❌,❌,—
YEOTK,62.9,❌,✅,❌,❌,51.6,✅,❌,—
DIRIT,51.7,✅,❌,✅,❌,51.7,❌,✅,—
DNISI,52.9,✅,❌,✅,✅,51.8,❌,✅,—
SAHOL,54.9,✅,❌,✅,✅,51.9,✅,✅,—
BYDNR,62.3,❌,✅,❌,❌,51.9,❌,❌,—
VAKBN,57.2,✅,❌,✅,✅,52.0,✅,✅,—
YKBNK,55.7,✅,❌,✅,✅,52.0,✅,✅,—
CWENE,63.1,✅,✅,✅,✅,52.0,✅,❌,—
BASCM,55.5,✅,❌,✅,❌,52.0,✅,✅,—
RODRG,55.6,✅,❌,✅,❌,52.1,✅,❌,—
DGNMO,53.1,❌,✅,❌,❌,52.1,❌,❌,—
TURSG,67.1,✅,❌,✅,❌,52.1,✅,✅,—
ADEL,44.3,✅,✅,✅,❌,52.2,✅,✅,—
PSGYO,63.1,❌,✅,❌,❌,52.2,❌,❌,—
ICBCT,59.2,❌,✅,❌,✅,52.4,✅,❌,—
DURDO,60.1,❌,✅,❌,❌,52.4,❌,❌,—
AKBNK,55.6,✅,❌,✅,❌,52.4,✅,✅,—
EKSUN,51.5,✅,✅,✅,❌,52.5,✅,❌,—
AVGYO,60.7,✅,✅,✅,✅,52.8,❌,❌,—
MACKO,56.5,✅,❌,✅,❌,52.8,✅,✅,—
OZKGY,55.0,✅,❌,✅,✅,53.0,✅,✅,—
ESCAR,56.6,❌,✅,❌,❌,53.1,❌,❌,—
GSRAY,35.4,✅,✅,✅,❌,53.1,✅,✅,—
MNDRS,51.6,✅,❌,✅,❌,53.2,✅,✅,—
FADE,54.9,✅,✅,✅,✅,53.3,✅,✅,🟢
BIOEN,50.8,✅,✅,✅,❌,53.3,❌,✅,—
IZFAS,70.1,❌,❌,❌,❌,53.3,✅,❌,—
SONME,59.1,✅,❌,✅,✅,53.4,❌,✅,—
GEREL,74.2,❌,✅,❌,✅,53.6,✅,❌,—
KNFRT,52.6,✅,✅,✅,❌,53.6,✅,✅,—
EKGYO,58.2,✅,❌,✅,✅,53.6,✅,✅,—
FRIGO,57.7,✅,❌,✅,❌,53.7,✅,✅,—
AYES,67.8,✅,✅,✅,✅,53.8,❌,❌,—
RNPOL,62.6,✅,✅,✅,❌,53.8,✅,✅,—
GUBRF,61.5,✅,✅,✅,✅,54.1,✅,✅,🟢
UFUK,64.7,❌,❌,❌,✅,54.3,❌,❌,—
ETILR,50.3,✅,✅,✅,❌,54.5,❌,❌,—
EGGUB,59.8,✅,❌,✅,✅,54.5,✅,✅,—
PRDGS,59.0,✅,✅,✅,✅,54.5,❌,✅,—
RUBNS,54.5,✅,✅,✅,❌,54.6,❌,✅,—
EPLAS,51.9,✅,✅,✅,❌,54.7,✅,✅,—
HALKB,63.1,✅,❌,✅,✅,54.7,✅,✅,—
ENERY,62.4,✅,❌,✅,❌,54.7,✅,✅,—
AYDEM,57.2,✅,✅,✅,✅,54.8,❌,✅,—
OYAKC,54.9,✅,❌,✅,❌,55.0,✅,✅,—
BLUME,58.4,✅,❌,✅,❌,55.2,❌,✅,—
RALYH,61.8,✅,✅,✅,✅,55.2,❌,✅,—
HUNER,52.3,✅,✅,✅,❌,55.2,❌,✅,—
ULUUN,61.7,✅,✅,✅,✅,55.5,✅,✅,🟢
HKTM,49.7,✅,✅,✅,❌,55.6,❌,✅,—
FONET,69.0,✅,✅,✅,✅,55.8,❌,❌,—
EREGL,64.4,❌,✅,❌,❌,55.8,✅,❌,—
ICUGS,62.3,❌,✅,❌,❌,55.9,❌,❌,—
EDATA,70.5,✅,✅,✅,✅,56.0,❌,❌,—
ESCOM,61.3,✅,✅,✅,✅,56.2,❌,❌,—
YGGYO,80.3,✅,✅,✅,✅,56.4,❌,❌,—
