build,kod,periyot,formasyon,sinif,yon,durum,formasyon_tarihi,teyit_tarihi,kapanis,formasyon_tepe,formasyon_dip,teyit_seviyesi,teyit_sarti,gecersizlik_seviyesi,gecersizlik_notu
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,KFEIN,HAFTALIK,Yutan Boğa,A,BOĞA,BOĞA TEYİDİ,2026-08-14,,8.6,8.65,7.95,8.65,Formasyon kendi içinde teyitli,7.95,7.95 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,KLSER,HAFTALIK,Yutan Boğa,A,BOĞA,BOĞA TEYİDİ,2026-08-14,,25.1,25.82,24.12,25.82,Formasyon kendi içinde teyitli,24.12,24.12 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,KRGYO,HAFTALIK,Yutan Boğa,A,BOĞA,BOĞA TEYİDİ,2026-08-14,,2.87,2.87,2.47,2.87,Formasyon kendi içinde teyitli,2.47,2.47 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,LRSHO,HAFTALIK,Yutan Boğa,A,BOĞA,BOĞA TEYİDİ,2026-08-14,,2.95,3.52,2.67,3.52,Formasyon kendi içinde teyitli,2.67,2.67 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,LYDYE,HAFTALIK,Yutan Boğa,A,BOĞA,BOĞA TEYİDİ,2026-08-14,,13292.5,14907.5,12587.5,14907.5,Formasyon kendi içinde teyitli,12587.5,12587.50 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,MAALT,HAFTALIK,Yutan Boğa,A,BOĞA,BOĞA TEYİDİ,2026-08-14,,1043.0,1059.0,953.5,1059.0,Formasyon kendi içinde teyitli,953.5,953.50 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,MERIT,HAFTALIK,Yutan Boğa,A,BOĞA,BOĞA TEYİDİ,2026-08-14,,16.38,17.2,15.53,17.2,Formasyon kendi içinde teyitli,15.53,15.53 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,MNDRS,HAFTALIK,Morning Star,A,BOĞA,BOĞA TEYİDİ,2026-08-14,,10.81,11.04,10.21,11.04,Formasyon kendi içinde teyitli,10.21,10.21 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,MTRKS,HAFTALIK,Morning Star,A,BOĞA,BOĞA TEYİDİ,2026-08-14,,32.5,33.3,25.66,33.3,Formasyon kendi içinde teyitli,25.66,25.66 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,MTRKS,HAFTALIK,Three Inside Up,A,BOĞA,BOĞA TEYİDİ,2026-08-14,,32.5,33.3,25.66,33.3,Formasyon kendi içinde teyitli,25.66,25.66 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,ORGE,HAFTALIK,Yutan Boğa,A,BOĞA,BOĞA TEYİDİ,2026-08-14,,110.7,110.7,94.65,110.7,Formasyon kendi içinde teyitli,94.65,94.65 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,PAPIL,HAFTALIK,Morning Star,A,BOĞA,BOĞA TEYİDİ,2026-08-14,,12.5,13.49,11.1,13.49,Formasyon kendi içinde teyitli,11.1,11.10 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,PKART,HAFTALIK,Yutan Boğa,A,BOĞA,BOĞA TEYİDİ,2026-08-14,,132.7,142.5,116.2,142.5,Formasyon kendi içinde teyitli,116.2,116.20 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,POLTK,HAFTALIK,Yutan Boğa,A,BOĞA,BOĞA TEYİDİ,2026-08-14,,5005.0,5165.0,4182.5,5165.0,Formasyon kendi içinde teyitli,4182.5,4182.50 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,PRZMA,HAFTALIK,Yutan Boğa,A,BOĞA,BOĞA TEYİDİ,2026-08-14,,72.0,76.45,56.2,76.45,Formasyon kendi içinde teyitli,56.2,56.20 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,SAHOL,HAFTALIK,Three Inside Up,A,BOĞA,BOĞA TEYİDİ,2026-08-14,,89.4,91.7,82.1,91.7,Formasyon kendi içinde teyitli,82.1,82.10 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,SMRVA,HAFTALIK,Morning Star,A,BOĞA,BOĞA TEYİDİ,2026-08-14,,12.58,13.28,10.85,13.28,Formasyon kendi içinde teyitli,10.85,10.85 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,TKNSA,HAFTALIK,Morning Star,A,BOĞA,BOĞA TEYİDİ,2026-08-14,,17.95,17.95,15.73,17.95,Formasyon kendi içinde teyitli,15.73,15.73 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,TKNSA,HAFTALIK,Yutan Boğa,A,BOĞA,BOĞA TEYİDİ,2026-08-14,,17.95,17.95,15.73,17.95,Formasyon kendi içinde teyitli,15.73,15.73 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,ULAS,HAFTALIK,Yutan Boğa,A,BOĞA,BOĞA TEYİDİ,2026-08-14,,23.18,23.18,19.59,23.18,Formasyon kendi içinde teyitli,19.59,19.59 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,ULUFA,HAFTALIK,Yutan Boğa,A,BOĞA,BOĞA TEYİDİ,2026-08-14,,1.76,1.8,1.61,1.8,Formasyon kendi içinde teyitli,1.61,1.61 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,YATAS,HAFTALIK,Morning Star,A,BOĞA,BOĞA TEYİDİ,2026-08-14,,35.02,35.3,31.22,35.3,Formasyon kendi içinde teyitli,31.22,31.22 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,YATAS,HAFTALIK,Yutan Boğa,A,BOĞA,BOĞA TEYİDİ,2026-08-14,,35.02,35.02,31.98,35.02,Formasyon kendi içinde teyitli,31.98,31.98 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,YAYLA,HAFTALIK,Three Inside Up,A,BOĞA,BOĞA TEYİDİ,2026-08-14,,23.2,28.2,20.52,28.2,Formasyon kendi içinde teyitli,20.52,20.52 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,YEOTK,HAFTALIK,Morning Star,A,BOĞA,BOĞA TEYİDİ,2026-08-14,,41.64,46.15,37.12,46.15,Formasyon kendi içinde teyitli,37.12,37.12 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,HEDEF,HAFTALIK,Dark Cloud,B,AYI,AYI TEYİDİ,2026-08-07,2026-08-14,158.0,396.0,216.0,216.0,Teyit geldi: haftalık kapanış < 216.00,396.0,396.00 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,HEDEF,HAFTALIK,Shooting Star,B,AYI,AYI TEYİDİ,2026-08-07,2026-08-14,158.0,396.0,267.25,267.25,Teyit geldi: haftalık kapanış < 267.25,396.0,396.00 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,CEOEM,HAFTALIK,Boğa Harami,B,BOĞA,BOĞA TEYİDİ,2026-08-07,2026-08-14,24.12,24.1,21.4,24.1,Teyit geldi: haftalık kapanış > 24.10,21.4,21.40 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,FLAP,HAFTALIK,Boğa Harami,B,BOĞA,BOĞA TEYİDİ,2026-08-07,2026-08-14,10.67,10.57,9.49,10.57,Teyit geldi: haftalık kapanış > 10.57,9.49,9.49 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,HOROZ,HAFTALIK,Boğa Harami,B,BOĞA,BOĞA TEYİDİ,2026-08-07,2026-08-14,66.2,60.55,54.45,60.55,Teyit geldi: haftalık kapanış > 60.55,54.45,54.45 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,MTRKS,HAFTALIK,Boğa Harami,B,BOĞA,BOĞA TEYİDİ,2026-08-07,2026-08-14,32.5,29.78,25.66,29.78,Teyit geldi: haftalık kapanış > 29.78,25.66,25.66 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,SMRVA,HAFTALIK,Boğa Harami,B,BOĞA,BOĞA TEYİDİ,2026-08-07,2026-08-14,12.58,12.51,10.85,12.51,Teyit geldi: haftalık kapanış > 12.51,10.85,10.85 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,YBTAS,HAFTALIK,Hammer,B,BOĞA,BOĞA TEYİDİ,2026-08-07,2026-08-14,15.0,14.52,13.4,14.52,Teyit geldi: haftalık kapanış > 14.52,13.4,13.40 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,BJKAS,HAFTALIK,Shooting Star,B,AYI,TEYİT BEKLİYOR,2026-08-14,,1.84,2.07,1.75,1.75,Sonraki haftalık kapanış < 1.75,2.07,2.07 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,FRIGO,HAFTALIK,Ayı Harami,B,AYI,TEYİT BEKLİYOR,2026-08-14,,2.34,2.45,2.04,2.04,Sonraki haftalık kapanış < 2.04,2.45,2.45 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,IZMDC,HAFTALIK,Ayı Harami,B,AYI,TEYİT BEKLİYOR,2026-08-14,,12.97,14.85,11.24,11.24,Sonraki haftalık kapanış < 11.24,14.85,14.85 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,IZMDC,HAFTALIK,Shooting Star,B,AYI,TEYİT BEKLİYOR,2026-08-14,,12.97,14.85,12.87,12.87,Sonraki haftalık kapanış < 12.87,14.85,14.85 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,KENT,HAFTALIK,Shooting Star,B,AYI,TEYİT BEKLİYOR,2026-08-14,,365.0,439.0,365.0,365.0,Sonraki haftalık kapanış < 365.00,439.0,439.00 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,KERVN,HAFTALIK,Hanging Man,B,AYI,TEYİT BEKLİYOR,2026-08-14,,10.9,11.01,10.48,10.48,Sonraki haftalık kapanış < 10.48,11.01,11.01 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,KMPUR,HAFTALIK,Dark Cloud,B,AYI,TEYİT BEKLİYOR,2026-08-14,,21.1,23.84,19.62,19.62,Sonraki haftalık kapanış < 19.62,23.84,23.84 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,MAGEN,HAFTALIK,Hanging Man,B,AYI,TEYİT BEKLİYOR,2026-08-14,,35.62,37.76,31.7,31.7,Sonraki haftalık kapanış < 31.70,37.76,37.76 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,OZATD,HAFTALIK,Ayı Harami,B,AYI,TEYİT BEKLİYOR,2026-08-14,,4400.0,4660.0,3812.5,3812.5,Sonraki haftalık kapanış < 3812.50,4660.0,4660.00 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,OZSUB,HAFTALIK,Ayı Harami,B,AYI,TEYİT BEKLİYOR,2026-08-14,,39.82,42.98,34.24,34.24,Sonraki haftalık kapanış < 34.24,42.98,42.98 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,SKYLP,HAFTALIK,Shooting Star,B,AYI,TEYİT BEKLİYOR,2026-08-14,,259.25,284.0,247.8,247.8,Sonraki haftalık kapanış < 247.80,284.0,284.00 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,SUNTK,HAFTALIK,Shooting Star,B,AYI,TEYİT BEKLİYOR,2026-08-14,,39.88,48.8,39.64,39.64,Sonraki haftalık kapanış < 39.64,48.8,48.80 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,TRMET,HAFTALIK,Dark Cloud,B,AYI,TEYİT BEKLİYOR,2026-08-14,,126.6,142.8,121.5,121.5,Sonraki haftalık kapanış < 121.50,142.8,142.80 üstü formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,ALCAR,HAFTALIK,Boğa Harami,B,BOĞA,TEYİT BEKLİYOR,2026-08-14,,716.0,763.5,678.0,763.5,Sonraki haftalık kapanış > 763.50,678.0,678.00 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,ALFAS,HAFTALIK,Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-08-14,,41.4,42.24,39.84,42.24,Sonraki haftalık kapanış > 42.24,39.84,39.84 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,AVTUR,HAFTALIK,Boğa Harami,B,BOĞA,TEYİT BEKLİYOR,2026-08-14,,13.0,15.75,12.3,15.75,Sonraki haftalık kapanış > 15.75,12.3,12.30 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,DERHL,HAFTALIK,Ters Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-08-14,,2.24,2.41,2.15,2.41,Sonraki haftalık kapanış > 2.41,2.15,2.15 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,DOHOL,HAFTALIK,Ters Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-08-14,,20.86,21.76,20.58,21.76,Sonraki haftalık kapanış > 21.76,20.58,20.58 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,ENKAI,HAFTALIK,Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-08-14,,87.65,87.7,84.6,87.7,Sonraki haftalık kapanış > 87.70,84.6,84.60 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,FENER,HAFTALIK,Ters Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-08-14,,3.12,3.23,3.07,3.23,Sonraki haftalık kapanış > 3.23,3.07,3.07 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,HATEK,HAFTALIK,Boğa Harami,B,BOĞA,TEYİT BEKLİYOR,2026-08-14,,11.97,13.26,11.21,13.26,Sonraki haftalık kapanış > 13.26,11.21,11.21 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,KBORU,HAFTALIK,Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-08-14,,23.2,24.84,20.5,24.84,Sonraki haftalık kapanış > 24.84,20.5,20.50 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,KLGYO,HAFTALIK,Piercing,B,BOĞA,TEYİT BEKLİYOR,2026-08-14,,4.44,4.58,4.21,4.58,Sonraki haftalık kapanış > 4.58,4.21,4.21 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,KLRHO,HAFTALIK,Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-08-14,,80.35,80.35,72.0,80.35,Sonraki haftalık kapanış > 80.35,72.0,72.00 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,KNFRT,HAFTALIK,Ters Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-08-14,,11.8,12.7,11.3,12.7,Sonraki haftalık kapanış > 12.70,11.3,11.30 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,KRDMB,HAFTALIK,Piercing,B,BOĞA,TEYİT BEKLİYOR,2026-08-14,,131.1,138.4,120.4,138.4,Sonraki haftalık kapanış > 138.40,120.4,120.40 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,KRTEK,HAFTALIK,Ters Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-08-14,,6.22,6.79,6.01,6.79,Sonraki haftalık kapanış > 6.79,6.01,6.01 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,KZGYO,HAFTALIK,Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-08-14,,19.75,20.02,19.22,20.02,Sonraki haftalık kapanış > 20.02,19.22,19.22 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,LKMNH,HAFTALIK,Boğa Harami,B,BOĞA,TEYİT BEKLİYOR,2026-08-14,,13.66,14.48,13.14,14.48,Sonraki haftalık kapanış > 14.48,13.14,13.14 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,LRSHO,HAFTALIK,Ters Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-08-14,,2.95,3.52,2.67,3.52,Sonraki haftalık kapanış > 3.52,2.67,2.67 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,NATEN,HAFTALIK,Boğa Harami,B,BOĞA,TEYİT BEKLİYOR,2026-08-14,,5.62,6.0,5.29,6.0,Sonraki haftalık kapanış > 6.00,5.29,5.29 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,PKENT,HAFTALIK,Boğa Harami,B,BOĞA,TEYİT BEKLİYOR,2026-08-14,,127.9,134.0,121.5,134.0,Sonraki haftalık kapanış > 134.00,121.5,121.50 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,QNBTR,HAFTALIK,Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-08-14,,193.0,196.9,182.1,196.9,Sonraki haftalık kapanış > 196.90,182.1,182.10 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,RUZYE,HAFTALIK,Ters Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-08-14,,8.44,8.98,8.28,8.98,Sonraki haftalık kapanış > 8.98,8.28,8.28 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,SANKO,HAFTALIK,Boğa Harami,B,BOĞA,TEYİT BEKLİYOR,2026-08-14,,18.7,21.2,17.93,21.2,Sonraki haftalık kapanış > 21.20,17.93,17.93 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,SEYKM,HAFTALIK,Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-08-14,,4.76,4.88,4.42,4.88,Sonraki haftalık kapanış > 4.88,4.42,4.42 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,SNPAM,HAFTALIK,Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-08-14,,20.04,20.04,18.9,20.04,Sonraki haftalık kapanış > 20.04,18.9,18.90 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,TRGYO,HAFTALIK,Piercing,B,BOĞA,TEYİT BEKLİYOR,2026-08-14,,93.45,95.1,89.1,95.1,Sonraki haftalık kapanış > 95.10,89.1,89.10 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,TSGYO,HAFTALIK,Ters Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-08-14,,5.82,6.25,5.7,6.25,Sonraki haftalık kapanış > 6.25,5.7,5.70 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,VERTU,HAFTALIK,Ters Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-08-14,,36.1,37.04,35.66,37.04,Sonraki haftalık kapanış > 37.04,35.66,35.66 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,YAYLA,HAFTALIK,Ters Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-08-14,,23.2,28.2,21.3,28.2,Sonraki haftalık kapanış > 28.20,21.3,21.30 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,YBTAS,HAFTALIK,Ters Hammer,B,BOĞA,TEYİT BEKLİYOR,2026-08-14,,15.0,16.38,14.52,16.38,Sonraki haftalık kapanış > 16.38,14.52,14.52 altı formasyonu bozar
MUM_TARAMA_2026-08-11_v1.7_STRICT_RAW_OHLC,BMSTL,HAFTALIK,Gravestone Doji,C,AYI,İZLE,2026-08-14,,46.1,51.95,45.82,45.82,Tek başına sinyal değil; izleme,51.95,51.95 üstü formasyonu bozar
