Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
YYAPI,40.8,❌,❌,❌,❌,32.3,❌,✅,—
ENSRI,42.2,❌,❌,❌,❌,32.5,❌,✅,—
MEKAG,41.3,✅,❌,✅,❌,32.5,❌,❌,—
YESIL,38.2,❌,❌,❌,❌,32.8,❌,❌,—
DARDL,37.2,✅,✅,✅,❌,32.8,✅,❌,—
IHLGM,43.6,❌,❌,❌,❌,32.8,❌,❌,—
GLCVY,46.1,❌,❌,❌,❌,32.8,❌,❌,—
EUREN,36.9,❌,❌,❌,❌,33.1,❌,❌,—
TRILC,38.1,❌,❌,❌,❌,33.2,❌,❌,—
MAKTK,45.5,❌,❌,❌,❌,33.4,✅,❌,—
UNLU,39.7,❌,❌,❌,❌,33.4,❌,❌,—
OYYAT,47.1,✅,❌,✅,❌,33.5,✅,❌,—
KONTR,34.1,❌,❌,❌,❌,33.6,✅,✅,—
LIDER,45.1,❌,❌,❌,❌,33.6,❌,❌,—
MRGYO,42.6,❌,❌,❌,❌,33.7,❌,❌,—
MEDTR,41.1,❌,❌,❌,❌,33.8,❌,❌,—
CONSE,36.6,❌,❌,❌,❌,33.9,✅,❌,—
BERA,42.7,✅,❌,✅,❌,33.9,✅,❌,—
ADESE,44.8,❌,❌,❌,❌,33.9,✅,✅,—
GOKNR,43.9,❌,❌,❌,❌,34.0,❌,❌,—
PKENT,36.3,❌,❌,❌,❌,34.0,✅,❌,—
PGSUS,38.3,❌,❌,❌,❌,34.0,❌,❌,—
ARZUM,37.3,✅,❌,✅,❌,34.0,✅,❌,—
JANTS,39.8,✅,❌,✅,❌,34.1,❌,❌,—
ANGEN,39.1,❌,❌,❌,❌,34.3,❌,❌,—
ALKA,47.4,❌,❌,❌,❌,34.3,❌,❌,—
RUZYE,46.4,✅,❌,✅,❌,34.4,✅,❌,—
AVTUR,47.4,❌,❌,❌,❌,34.4,✅,❌,—
SKBNK,45.9,❌,❌,❌,❌,34.6,❌,❌,—
CEMTS,45.9,✅,❌,✅,✅,34.6,✅,❌,—
SEGYO,46.0,❌,❌,❌,❌,34.6,❌,❌,—
AGROT,34.4,❌,✅,❌,❌,34.6,✅,❌,—
FENER,34.5,✅,✅,✅,❌,34.7,✅,✅,—
KLKIM,45.7,✅,❌,✅,❌,34.7,✅,❌,—
NIBAS,47.4,❌,❌,❌,❌,34.8,❌,❌,—
YKSLN,33.7,❌,❌,❌,❌,34.9,✅,❌,—
TATEN,41.9,❌,❌,❌,❌,34.9,❌,❌,—
HATEK,43.6,❌,❌,❌,❌,34.9,✅,❌,—
GOLTS,45.5,✅,❌,✅,❌,35.0,✅,❌,—
KAYSE,41.2,❌,❌,❌,❌,35.0,❌,❌,—
KRVGD,47.6,✅,❌,✅,❌,35.1,❌,❌,—
ARCLK,40.3,❌,❌,❌,❌,35.1,❌,❌,—
YBTAS,38.6,✅,❌,✅,❌,35.1,✅,✅,—
MNDTR,38.9,❌,❌,❌,❌,35.2,❌,❌,—
ISYAT,44.5,❌,❌,❌,❌,35.3,❌,❌,—
ISMEN,46.9,❌,❌,❌,❌,35.3,❌,❌,—
RTALB,46.8,❌,❌,❌,❌,35.4,❌,❌,—
KLGYO,45.4,❌,❌,❌,❌,35.5,✅,❌,—
SNICA,33.7,❌,❌,❌,❌,35.5,❌,❌,—
GLRYH,44.2,✅,❌,✅,❌,35.5,✅,✅,—
TUCLK,37.2,❌,❌,❌,❌,35.5,✅,✅,—
CEMAS,46.0,✅,❌,✅,❌,35.5,❌,❌,—
AKGRT,48.7,❌,❌,❌,❌,35.6,❌,❌,—
ERBOS,43.9,✅,❌,✅,✅,35.6,❌,❌,—
BLCYT,45.1,✅,❌,✅,❌,35.9,❌,❌,—
ATAGY,44.9,❌,❌,❌,❌,36.0,❌,❌,—
ULKER,46.6,✅,❌,✅,❌,36.0,✅,❌,—
TLMAN,44.1,✅,❌,✅,❌,36.1,❌,❌,—
TTRAK,39.1,❌,❌,❌,❌,36.1,✅,✅,—
KONKA,44.1,✅,❌,✅,❌,36.2,❌,❌,—
DERHL,46.2,✅,❌,✅,❌,36.2,✅,✅,—
BTCIM,50.6,❌,❌,❌,❌,36.2,❌,❌,—
MARTI,37.3,❌,❌,❌,❌,36.2,✅,❌,—
SANKO,45.0,❌,❌,❌,❌,36.3,✅,❌,—
KZGYO,42.4,✅,❌,✅,❌,36.7,❌,❌,—
PAPIL,43.0,✅,❌,✅,❌,36.9,✅,❌,—
OYLUM,44.9,❌,❌,❌,❌,36.9,❌,❌,—
TSGYO,42.2,✅,❌,✅,❌,36.9,✅,❌,—
BRYAT,46.1,✅,❌,✅,❌,37.0,❌,❌,—
VKFYO,47.4,❌,❌,❌,❌,37.1,❌,❌,—
EGEEN,38.9,✅,❌,✅,❌,37.1,✅,✅,—
VKING,42.4,❌,❌,❌,❌,37.1,❌,❌,—
ARENA,43.1,❌,❌,❌,❌,37.1,✅,❌,—
ATAKP,41.8,❌,❌,❌,❌,37.2,❌,❌,—
SRVGY,41.2,✅,❌,✅,❌,37.3,✅,❌,—
YONGA,42.2,❌,❌,❌,❌,37.3,❌,❌,—
LKMNH,45.6,❌,❌,❌,✅,37.4,✅,❌,—
KSTUR,43.8,❌,❌,❌,❌,37.4,❌,❌,—
EMKEL,43.9,❌,❌,❌,❌,37.5,❌,✅,—
FROTO,46.2,❌,❌,❌,❌,37.5,✅,❌,—
ELITE,45.1,❌,❌,❌,❌,37.6,❌,❌,—
SNGYO,47.0,✅,❌,✅,❌,37.7,✅,❌,—
MNDRS,47.3,✅,❌,✅,❌,37.7,✅,✅,—
KIMMR,52.8,❌,❌,❌,✅,37.9,❌,❌,—
BURCE,52.1,❌,❌,❌,❌,37.9,❌,❌,—
KATMR,47.0,✅,❌,✅,❌,37.9,✅,❌,—
LRSHO,43.7,✅,❌,✅,❌,38.0,✅,✅,—
ESEN,44.2,✅,❌,✅,❌,38.1,✅,✅,—
CMENT,43.5,❌,❌,❌,✅,38.2,❌,❌,—
PNSUT,48.1,❌,❌,❌,❌,38.2,❌,❌,—
DOFER,45.5,✅,❌,✅,❌,38.6,✅,✅,—
ISSEN,40.2,✅,❌,✅,❌,38.6,❌,❌,—
BFREN,33.6,✅,✅,✅,❌,38.6,✅,✅,—
ORCAY,36.1,❌,✅,❌,❌,38.7,❌,❌,—
BIENY,33.1,✅,❌,✅,❌,38.7,✅,✅,—
LUKSK,48.2,❌,❌,❌,✅,38.9,❌,❌,—
KUTPO,48.2,✅,❌,✅,❌,39.0,✅,✅,—
SILVR,45.1,✅,❌,✅,❌,39.0,✅,❌,—
DAPGM,47.6,✅,❌,✅,❌,39.0,❌,❌,—
MGROS,54.0,❌,❌,❌,❌,39.1,❌,❌,—
CASA,42.6,✅,❌,✅,❌,39.2,✅,✅,—
IZINV,49.6,❌,❌,❌,❌,39.3,❌,❌,—
ALKIM,46.5,✅,❌,✅,✅,39.3,❌,❌,—
TEKTU,47.0,❌,❌,❌,❌,39.3,❌,❌,—
TUREX,45.3,❌,❌,❌,❌,39.4,❌,❌,—
ULAS,47.7,✅,❌,✅,❌,39.4,✅,✅,—
DITAS,48.2,✅,❌,✅,❌,39.4,❌,❌,—
HEKTS,34.5,❌,✅,❌,❌,39.5,❌,❌,—
KENT,37.2,✅,❌,✅,❌,39.5,❌,✅,—
BRKVY,49.6,✅,❌,✅,❌,39.6,❌,❌,—
SUWEN,40.5,✅,❌,✅,❌,39.6,❌,❌,—
IHEVA,45.8,✅,❌,✅,❌,39.6,❌,✅,—
OTKAR,41.0,✅,❌,✅,❌,39.8,✅,✅,—
GZNMI,42.7,❌,❌,❌,❌,39.8,❌,✅,—
GWIND,46.8,❌,❌,❌,❌,39.8,❌,❌,—
GSRAY,33.6,✅,✅,✅,❌,39.8,❌,✅,—
HALKB,55.3,❌,❌,❌,✅,39.9,❌,❌,—
BIZIM,43.3,✅,❌,✅,❌,39.9,❌,❌,—
BAGFS,46.9,✅,❌,✅,❌,40.0,✅,✅,—
ERCB,36.8,✅,❌,✅,❌,40.0,✅,❌,—
PLTUR,47.1,✅,❌,✅,❌,40.1,❌,❌,—
SELVA,45.6,✅,❌,✅,❌,40.1,✅,❌,—
ZEDUR,46.5,✅,❌,✅,❌,40.1,✅,❌,—
INVEO,45.4,❌,❌,❌,✅,40.2,❌,❌,—
MTRYO,51.7,❌,❌,❌,❌,40.2,❌,❌,—
DOKTA,46.4,✅,❌,✅,❌,40.3,✅,❌,—
DENGE,44.6,❌,❌,❌,❌,40.4,❌,❌,—
TKNSA,45.3,✅,❌,✅,❌,40.4,✅,✅,—
BAYRK,45.9,✅,❌,✅,❌,40.5,✅,❌,—
MMCAS,48.7,❌,❌,❌,❌,40.5,✅,❌,—
PRKAB,49.0,✅,❌,✅,❌,40.6,❌,❌,—
SMART,47.8,✅,❌,✅,❌,40.8,✅,❌,—
KRSTL,51.7,❌,❌,❌,❌,40.8,❌,❌,—
HUBVC,49.0,❌,❌,❌,❌,40.8,❌,❌,—
ATLAS,50.0,❌,❌,❌,❌,40.9,❌,❌,—
AKFGY,52.6,❌,❌,❌,❌,40.9,❌,❌,—
BEYAZ,48.0,❌,❌,❌,❌,40.9,❌,❌,—
DESA,48.4,✅,❌,✅,✅,41.0,✅,✅,—
AGYO,49.8,✅,❌,✅,❌,41.0,✅,❌,—
KLSER,28.1,✅,✅,✅,❌,41.0,✅,❌,—
CLEBI,48.5,✅,❌,✅,❌,41.1,✅,✅,—
PENGD,52.4,❌,❌,❌,✅,41.1,✅,❌,—
HTTBT,48.8,✅,❌,✅,❌,41.3,❌,❌,—
YATAS,49.4,✅,❌,✅,❌,41.3,✅,❌,—
LYDYE,52.2,✅,❌,✅,❌,41.4,✅,❌,—
SAFKR,54.0,✅,❌,✅,❌,41.4,❌,❌,—
ALGYO,48.2,✅,❌,✅,❌,41.4,✅,❌,—
UMPAS,56.5,❌,❌,❌,❌,41.4,❌,✅,—
VERTU,47.9,✅,❌,✅,❌,41.5,✅,❌,—
TTKOM,52.5,✅,❌,✅,✅,41.5,❌,❌,—
CIMSA,52.9,✅,❌,✅,❌,41.5,✅,❌,—
ISCTR,50.2,✅,❌,✅,✅,41.6,✅,❌,—
SAMAT,43.8,✅,❌,✅,❌,41.8,✅,❌,—
KONYA,39.6,✅,❌,✅,❌,41.9,✅,✅,—
MAGEN,54.7,❌,❌,❌,❌,41.9,❌,❌,—
MIATK,46.8,✅,❌,✅,❌,41.9,✅,❌,—
BASCM,51.3,❌,❌,❌,❌,41.9,❌,❌,—
YYLGD,47.5,✅,❌,✅,❌,41.9,❌,❌,—
QUAGR,43.7,❌,❌,❌,❌,42.1,❌,❌,—
HLGYO,57.8,❌,❌,❌,✅,42.2,❌,❌,—
KARSN,45.8,❌,❌,❌,❌,42.3,✅,❌,—
GRNYO,53.5,✅,❌,✅,❌,42.3,❌,❌,—
DZGYO,51.2,✅,❌,✅,✅,42.4,✅,❌,—
IDGYO,47.2,❌,❌,❌,❌,42.4,❌,❌,—
SUMAS,47.8,❌,❌,❌,❌,42.5,❌,❌,—
KAPLM,56.2,❌,❌,❌,❌,42.5,❌,❌,—
BASGZ,63.3,❌,❌,❌,✅,42.5,❌,❌,—
ALFAS,43.6,❌,✅,❌,❌,42.6,❌,❌,—
DESPC,45.8,❌,❌,❌,❌,42.7,✅,❌,—
HDFGS,50.5,❌,❌,❌,✅,42.8,❌,❌,—
OYAYO,54.7,✅,❌,✅,✅,43.0,❌,❌,—
EKGYO,54.2,✅,❌,✅,❌,43.0,✅,❌,—
MAVI,51.7,❌,❌,❌,❌,43.0,❌,❌,—
BESLR,47.8,✅,❌,✅,❌,43.1,✅,❌,—
MAKIM,45.1,✅,❌,✅,❌,43.2,❌,❌,—
PETUN,50.5,✅,❌,✅,❌,43.2,✅,❌,—
ECILC,54.3,✅,❌,✅,✅,43.2,✅,✅,—
ISKPL,51.1,✅,❌,✅,❌,43.2,✅,❌,—
VKGYO,55.5,❌,❌,❌,✅,43.3,❌,❌,—
SNPAM,50.3,✅,❌,✅,✅,43.3,✅,✅,—
AYCES,48.7,✅,❌,✅,✅,43.4,✅,❌,—
KUYAS,60.9,❌,❌,❌,✅,43.4,❌,❌,—
TSKB,50.4,✅,❌,✅,❌,43.4,❌,❌,—
SISE,48.2,❌,❌,❌,❌,43.4,✅,❌,—
NUGYO,50.1,❌,❌,❌,❌,43.5,❌,❌,—
TERA,55.3,✅,❌,✅,✅,43.5,❌,✅,—
ALCAR,42.8,❌,❌,❌,❌,43.5,✅,❌,—
KLNMA,43.3,❌,✅,❌,❌,43.6,❌,❌,—
IZENR,49.7,✅,❌,✅,❌,43.6,❌,❌,—
PINSU,55.7,❌,❌,❌,✅,43.6,❌,❌,—
A1YEN,50.2,✅,❌,✅,❌,43.6,❌,❌,—
CMBTN,41.7,✅,❌,✅,❌,43.6,❌,✅,—
BRISA,47.8,❌,❌,❌,❌,43.7,✅,❌,—
AFYON,52.3,❌,❌,❌,✅,43.7,❌,❌,—
PENTA,42.7,✅,✅,✅,❌,43.7,❌,❌,—
YAPRK,43.4,✅,❌,✅,❌,43.7,❌,✅,—
LINK,43.2,✅,❌,✅,❌,43.8,❌,❌,—
GUBRF,58.1,✅,❌,✅,✅,43.8,❌,❌,—
ALCTL,52.0,❌,❌,❌,❌,43.8,❌,❌,—
SASA,40.5,❌,❌,❌,❌,44.0,❌,❌,—
CRDFA,64.8,❌,❌,❌,✅,44.1,❌,❌,—
MARBL,45.7,✅,❌,✅,❌,44.2,✅,❌,—
DNISI,50.1,✅,❌,✅,✅,44.3,❌,❌,—
KFEIN,49.6,✅,❌,✅,❌,44.4,✅,❌,—
TOASO,55.6,❌,❌,❌,✅,44.4,✅,❌,—
PAMEL,44.2,✅,✅,✅,✅,44.4,❌,❌,—
AVOD,51.5,✅,❌,✅,❌,44.6,✅,❌,—
PNLSN,49.1,❌,❌,❌,❌,44.6,❌,❌,—
DYOBY,47.0,✅,❌,✅,❌,44.8,✅,❌,—
POLTK,41.5,✅,❌,✅,❌,44.8,✅,✅,—
EKSUN,48.6,❌,❌,❌,❌,44.8,❌,❌,—
KLMSN,50.9,✅,❌,✅,✅,44.8,✅,❌,—
YAYLA,49.3,✅,❌,✅,❌,44.9,✅,✅,—
GARFA,53.1,✅,❌,✅,✅,44.9,✅,❌,—
MEPET,61.0,✅,❌,✅,❌,44.9,✅,❌,—
EPLAS,48.8,✅,❌,✅,❌,44.9,❌,❌,—
NUHCM,49.3,✅,❌,✅,❌,45.0,❌,❌,—
ISBIR,43.8,✅,❌,✅,❌,45.1,❌,✅,—
NTGAZ,60.1,❌,❌,❌,❌,45.1,✅,❌,—
OZKGY,51.8,❌,❌,❌,✅,45.2,✅,❌,—
SOKE,52.9,❌,❌,❌,❌,45.2,❌,❌,—
TDGYO,49.2,✅,❌,✅,❌,45.2,❌,✅,—
ULUFA,55.7,✅,❌,✅,❌,45.2,✅,❌,—
TURGG,49.1,✅,❌,✅,✅,45.2,✅,✅,—
ONCSM,57.2,❌,❌,❌,✅,45.2,✅,❌,—
AGHOL,53.7,❌,❌,❌,✅,45.2,❌,❌,—
FLAP,51.8,✅,❌,✅,❌,45.3,✅,❌,—
GEDZA,51.8,✅,❌,✅,❌,45.3,✅,❌,—
KTSKR,55.0,❌,❌,❌,❌,45.3,❌,❌,—
INTEM,51.3,✅,❌,✅,❌,45.5,❌,✅,—
TBORG,49.9,✅,❌,✅,❌,45.5,✅,✅,—
ENKAI,59.6,❌,❌,❌,❌,45.6,✅,❌,—
SKTAS,44.6,✅,❌,✅,❌,45.6,✅,❌,—
GSDHO,53.7,✅,❌,✅,✅,45.6,✅,❌,—
KOPOL,47.0,✅,✅,✅,❌,45.6,✅,❌,—
HKTM,45.1,✅,✅,✅,❌,45.9,✅,✅,—
FRIGO,53.6,✅,❌,✅,❌,45.9,❌,✅,—
BANVT,43.9,✅,❌,✅,❌,45.9,❌,❌,—
BALAT,54.4,✅,❌,✅,❌,46.1,✅,✅,—
BNTAS,44.1,❌,❌,❌,✅,46.2,❌,❌,—
LOGO,54.1,✅,❌,✅,❌,46.2,✅,✅,—
IHAAS,55.5,✅,❌,✅,❌,46.3,✅,❌,—
INTEK,44.0,❌,❌,❌,❌,46.3,❌,❌,—
ACSEL,52.8,❌,❌,❌,❌,46.3,❌,❌,—
LIDFA,61.1,❌,❌,❌,❌,46.4,✅,❌,—
MSGYO,57.0,❌,❌,❌,✅,46.4,❌,❌,—
BIOEN,47.8,✅,❌,✅,❌,46.4,✅,✅,—
EGSER,47.1,✅,❌,✅,❌,46.4,✅,❌,—
BVSAN,53.7,✅,❌,✅,❌,46.5,✅,❌,—
AVHOL,49.3,❌,❌,❌,❌,46.5,❌,❌,—
SEYKM,48.1,✅,❌,✅,❌,46.5,❌,❌,—
MAALT,51.8,✅,❌,✅,❌,46.6,✅,❌,—
OSMEN,37.4,✅,✅,✅,❌,46.6,❌,❌,—
PETKM,51.2,✅,❌,✅,❌,46.6,✅,❌,—
BRLSM,49.2,✅,❌,✅,❌,46.6,❌,❌,—
INGRM,48.8,✅,❌,✅,❌,46.8,❌,❌,—
VAKKO,51.6,✅,❌,✅,✅,46.8,✅,❌,—
SKYLP,60.7,❌,❌,❌,✅,47.0,✅,❌,—
TCELL,56.8,✅,❌,✅,❌,47.0,❌,❌,—
KNFRT,51.3,✅,❌,✅,❌,47.1,✅,❌,—
VAKBN,55.8,✅,❌,✅,✅,47.1,✅,❌,—
MERCN,52.1,✅,❌,✅,❌,47.2,✅,❌,—
MACKO,54.1,✅,❌,✅,❌,47.3,✅,❌,—
DOGUB,59.9,❌,❌,❌,❌,47.4,❌,❌,—
NETAS,54.1,✅,✅,✅,❌,47.4,❌,❌,—
SAHOL,52.9,✅,❌,✅,❌,47.4,✅,❌,—
ORMA,48.9,❌,❌,❌,❌,47.6,✅,❌,—
MERIT,54.0,✅,❌,✅,❌,47.6,✅,❌,—
CEOEM,48.9,✅,❌,✅,❌,47.7,✅,❌,—
THYAO,55.5,❌,❌,❌,❌,47.7,❌,❌,—
LYDHO,60.6,❌,❌,❌,✅,47.8,❌,❌,—
ISGSY,60.8,✅,❌,✅,✅,47.9,❌,❌,—
ENERY,59.6,❌,❌,❌,❌,48.0,✅,❌,—
BURVA,61.5,✅,❌,✅,❌,48.0,❌,❌,—
QNBFK,46.1,❌,✅,❌,❌,48.2,❌,✅,—
OZGYO,61.8,❌,❌,❌,❌,48.2,❌,❌,—
AKBNK,53.9,✅,❌,✅,❌,48.4,✅,✅,—
TURSG,65.2,❌,❌,❌,❌,48.5,❌,❌,—
EDIP,58.3,✅,❌,✅,✅,48.6,❌,❌,—
DOAS,55.1,❌,❌,❌,✅,48.6,❌,❌,—
MEGMT,66.8,✅,❌,✅,✅,48.6,✅,❌,—
AEFES,55.8,❌,❌,❌,❌,48.6,❌,❌,—
TAVHL,55.8,✅,❌,✅,❌,48.7,✅,✅,—
EGGUB,58.1,✅,❌,✅,✅,48.7,✅,✅,—
OYAKC,52.8,✅,❌,✅,❌,48.9,✅,✅,—
ADEL,43.7,✅,✅,✅,❌,48.9,✅,✅,—
SARKY,57.3,✅,❌,✅,❌,48.9,✅,❌,—
YKBNK,54.3,✅,❌,✅,✅,49.0,✅,✅,—
BAKAB,54.4,✅,✅,✅,✅,49.1,✅,❌,—
ECZYT,60.2,✅,❌,✅,✅,49.2,❌,❌,—
OZRDN,66.8,✅,❌,✅,❌,49.2,❌,❌,—
ATEKS,50.6,❌,✅,❌,✅,49.2,✅,❌,—
DOHOL,60.6,❌,❌,❌,❌,49.3,✅,❌,—
GARAN,55.8,✅,❌,✅,✅,49.3,✅,✅,—
DERIM,53.6,✅,❌,✅,✅,49.5,✅,✅,—
AKENR,50.8,✅,❌,✅,❌,49.5,✅,✅,—
FADE,52.5,✅,✅,✅,✅,49.6,❌,❌,—
ULUUN,57.6,✅,❌,✅,✅,49.6,✅,❌,—
GLBMD,52.6,✅,❌,✅,❌,49.6,✅,❌,—
KAREL,50.1,✅,❌,✅,❌,49.7,✅,✅,—
ARSAN,61.1,✅,❌,✅,❌,49.8,✅,✅,—
GEDIK,59.3,✅,❌,✅,✅,49.9,❌,❌,—
AYDEM,56.5,✅,✅,✅,❌,50.0,✅,❌,—
FMIZP,51.8,✅,❌,✅,❌,50.0,✅,✅,—
ZRGYO,55.6,✅,❌,✅,✅,50.1,✅,✅,—
BRKSN,50.1,✅,❌,✅,❌,50.4,✅,✅,—
ENJSA,67.7,❌,❌,❌,❌,50.5,❌,❌,—
ALBRK,60.6,✅,❌,✅,❌,50.5,❌,✅,—
RODRG,56.1,✅,✅,✅,❌,50.7,❌,❌,—
TRALT,62.7,✅,✅,✅,✅,50.7,❌,❌,—
AZTEK,48.7,✅,✅,✅,❌,50.8,✅,✅,—
EMNIS,45.0,✅,✅,✅,❌,50.9,✅,✅,—
BLUME,55.6,✅,❌,✅,❌,51.0,✅,✅,—
EUYO,56.9,✅,❌,✅,✅,51.0,❌,✅,—
DMSAS,52.8,✅,❌,✅,❌,51.1,✅,✅,—
GOZDE,51.5,❌,✅,❌,✅,51.2,❌,❌,—
KRGYO,41.8,✅,✅,✅,❌,51.2,✅,✅,—
ESCAR,55.6,❌,✅,❌,❌,51.3,❌,❌,—
TRENJ,61.5,✅,❌,✅,✅,51.3,❌,❌,—
AYEN,59.2,✅,✅,✅,✅,51.3,❌,❌,—
PRDGS,57.8,✅,✅,✅,✅,51.4,❌,❌,—
AKFYE,59.9,❌,✅,❌,❌,51.5,❌,❌,—
EUHOL,53.0,✅,❌,✅,✅,51.6,✅,✅,—
SMRTG,48.4,❌,✅,❌,❌,51.8,❌,❌,—
TRMET,61.8,✅,✅,✅,✅,51.8,❌,❌,—
ODAS,56.1,❌,✅,❌,❌,51.9,❌,❌,—
OBASE,54.5,❌,✅,❌,❌,51.9,❌,❌,—
BSOKE,58.2,❌,✅,❌,✅,51.9,❌,❌,—
ISDMR,65.3,❌,✅,❌,✅,52.0,❌,❌,—
CUSAN,53.5,✅,✅,✅,✅,52.1,✅,✅,🟢
CWENE,63.6,✅,✅,✅,✅,52.2,❌,❌,—
IZFAS,69.2,❌,❌,❌,❌,52.3,❌,❌,—
ANHYT,60.1,❌,❌,❌,✅,52.3,❌,❌,—
YUNSA,56.3,✅,❌,✅,✅,52.4,✅,❌,—
EGPRO,61.5,✅,✅,✅,❌,52.6,✅,❌,—
RNPOL,61.6,✅,✅,✅,❌,52.6,✅,✅,—
AGESA,68.1,❌,❌,❌,✅,52.7,✅,❌,—
EREGL,63.0,❌,✅,❌,✅,52.8,❌,❌,—
PRKME,49.3,✅,❌,✅,❌,52.8,✅,✅,—
MPARK,62.2,✅,❌,✅,❌,52.9,✅,✅,—
TATGD,51.7,✅,✅,✅,❌,53.0,✅,❌,—
TSPOR,45.4,✅,✅,✅,❌,53.1,❌,✅,—
AKSEN,68.8,❌,✅,❌,✅,53.2,❌,❌,—
SANFM,53.2,❌,✅,❌,✅,53.2,❌,❌,—
BRKO,57.5,✅,✅,✅,✅,53.3,✅,✅,🟢
SONME,58.6,✅,❌,✅,✅,53.3,✅,✅,—
AYES,66.9,✅,❌,✅,✅,53.3,❌,❌,—
BRMEN,58.8,❌,✅,❌,✅,53.4,❌,❌,—
SUNTK,53.1,❌,❌,❌,❌,53.5,❌,✅,—
INDES,61.5,✅,✅,✅,✅,53.5,✅,❌,—
HUNER,51.5,✅,✅,✅,❌,53.6,✅,✅,—
BYDNR,63.6,✅,✅,✅,❌,53.7,✅,❌,—
GATEG,66.7,✅,❌,✅,✅,53.8,✅,✅,—
HEDEF,63.8,❌,✅,❌,✅,53.9,❌,❌,—
SOKM,55.4,✅,✅,✅,❌,53.9,✅,✅,—
AKSA,58.4,❌,✅,❌,✅,54.0,❌,❌,—
SANEL,68.1,❌,✅,❌,❌,54.2,❌,❌,—
CCOLA,42.0,❌,✅,❌,❌,54.2,❌,❌,—
BMSTL,62.8,✅,❌,✅,✅,54.3,❌,✅,—
GSDDE,65.7,✅,✅,✅,❌,54.4,✅,❌,—
DGGYO,54.0,✅,✅,✅,✅,54.6,✅,❌,—
TRGYO,72.8,❌,❌,❌,✅,54.6,✅,❌,—
ALARK,55.0,✅,✅,✅,❌,54.7,✅,❌,—
BIMAS,75.1,❌,✅,❌,✅,54.8,❌,❌,—
SDTTR,55.4,✅,✅,✅,✅,55.0,✅,✅,🟢
MRSHL,56.7,✅,✅,✅,❌,55.1,✅,✅,—
KMPUR,54.6,✅,✅,✅,❌,55.1,❌,✅,—
FONET,68.0,❌,✅,❌,❌,55.2,✅,❌,—
BOBET,48.2,✅,✅,✅,✅,55.3,✅,✅,🟢
TABGD,62.9,✅,✅,✅,❌,55.3,❌,✅,—
ERSU,61.6,✅,✅,✅,❌,55.4,✅,✅,—
DIRIT,53.2,✅,✅,✅,❌,55.4,✅,✅,—
ISBTR,53.7,✅,✅,✅,❌,55.5,❌,✅,—
DEVA,59.4,✅,✅,✅,❌,55.7,✅,✅,—
