Hisse,RSI(A),RSI(A)↑,MACD(A)↑,OBV(A)↑,OBV ATH~,RSI(H),RSI(H)↑,MACD(H)↑,SINYAL
TRCAS,67.7,✅,✅,✅,✅,60.0,✅,✅,🟢
KCHOL,66.2,✅,✅,✅,✅,61.8,✅,✅,🟢
HALKB,68.3,✅,✅,✅,✅,63.7,✅,✅,🟢
POLHO,73.3,✅,✅,✅,✅,64.0,✅,✅,🟢
BOBET,54.4,✅,✅,✅,✅,66.8,✅,✅,🟢
AHGAZ,65.9,✅,✅,✅,✅,67.0,✅,✅,🟢
CRFSA,85.1,✅,✅,✅,✅,69.7,✅,✅,🟢
ETYAT,82.1,✅,✅,✅,✅,70.1,✅,✅,🟢
SELEC,90.1,✅,✅,✅,✅,81.1,✅,✅,🟢
ANELE,95.7,✅,✅,✅,✅,85.5,✅,✅,🟢
TRHOL,98.1,✅,✅,✅,✅,91.1,✅,✅,🟢
DUNYH,81.5,✅,✅,✅,✅,95.6,✅,✅,🟢
IEYHO,98.7,✅,✅,✅,✅,98.5,✅,✅,🟢
