Hisse,RSI(A),RSI(H),RSI(H)↑,MACD(H)↑,OBV(H)↑,OBV ATH %,OBV ATH(≥95%),SINYAL
KRVGD,44.8,30.3,❌,❌,❌,83.5,❌,—
YYAPI,40.3,30.3,❌,✅,❌,84.2,❌,—
LRSHO,41.0,30.4,❌,❌,❌,83.6,❌,—
BEGYO,,30.4,❌,❌,❌,40.8,❌,—
YKSLN,32.7,30.5,❌,❌,❌,88.7,❌,—
ARZUM,36.0,30.5,❌,❌,❌,17.3,❌,—
SEGYO,44.3,30.6,❌,❌,❌,89.6,❌,—
EGEEN,37.0,30.6,❌,❌,❌,99.1,✅,—
UNLU,37.8,30.6,❌,❌,❌,88.1,❌,—
EKOS,,30.6,❌,❌,❌,44.7,❌,—
KONTR,33.6,30.9,❌,✅,❌,-54.9,❌,—
SAFKR,45.7,31.1,❌,❌,❌,94.0,❌,—
OSTIM,39.8,31.2,❌,❌,❌,96.7,✅,—
GOKNR,39.6,31.2,❌,❌,❌,81.1,❌,—
TUKAS,37.5,31.2,❌,❌,❌,85.5,❌,—
AVTUR,45.2,31.2,❌,❌,❌,96.9,✅,—
PGSUS,37.6,31.2,❌,❌,❌,92.3,❌,—
TRILC,37.2,31.4,❌,✅,❌,60.3,❌,—
EMKEL,41.7,31.4,❌,❌,❌,90.9,❌,—
VESBE,32.1,31.4,✅,✅,✅,94.4,❌,—
AKGRT,46.7,31.5,❌,❌,❌,97.3,✅,—
IHGZT,42.5,31.6,❌,❌,❌,84.4,❌,—
ERBOS,41.5,31.6,❌,❌,❌,99.1,✅,—
VKING,40.1,31.6,❌,❌,❌,97.3,✅,—
ASUZU,41.2,31.8,❌,❌,❌,98.6,✅,—
CMENT,40.9,32.0,❌,❌,❌,98.3,✅,—
FZLGY,,32.1,❌,❌,❌,34.5,❌,—
LMKDC,41.9,32.1,❌,❌,❌,79.8,❌,—
RTALB,44.9,32.1,❌,❌,❌,91.7,❌,—
DERHL,45.6,32.1,❌,❌,❌,71.8,❌,—
PARSN,40.8,32.3,❌,❌,❌,98.9,✅,—
CEMTS,44.9,32.4,❌,❌,❌,97.5,✅,—
ENSRI,41.8,32.4,❌,✅,❌,-66.2,❌,—
YONGA,40.3,32.7,❌,❌,❌,-87.7,❌,—
MEGMT,46.0,32.7,❌,❌,❌,83.9,❌,—
EUREN,36.6,32.7,❌,❌,❌,-8.7,❌,—
MNDTR,37.9,32.7,❌,❌,❌,98.0,✅,—
KOTON,,32.8,❌,❌,❌,,❌,—
ADESE,44.3,32.9,❌,✅,❌,74.9,❌,—
GRNYO,47.0,32.9,❌,❌,❌,99.5,✅,—
PKENT,35.7,33.0,❌,❌,❌,78.1,❌,—
BULGS,,33.2,❌,❌,❌,77.2,❌,—
LYDYE,48.3,33.2,❌,❌,❌,99.5,✅,—
IHLGM,43.1,33.3,❌,❌,❌,96.9,✅,—
KLSER,26.0,33.3,❌,❌,❌,57.9,❌,—
KUTPO,45.8,33.3,❌,❌,❌,97.7,✅,—
ANGEN,37.9,33.5,❌,❌,❌,61.1,❌,—
VRGYO,36.0,33.6,❌,✅,❌,-83.4,❌,—
ATAKP,37.9,33.6,❌,❌,❌,47.5,❌,—
SOKE,42.5,33.6,❌,❌,❌,88.1,❌,—
BRYAT,44.5,33.6,❌,❌,❌,98.8,✅,—
MEKAG,42.0,33.6,❌,✅,❌,32.6,❌,—
YATAS,44.8,33.6,❌,❌,❌,97.6,✅,—
ALKA,46.5,33.6,❌,❌,❌,98.3,✅,—
DOFER,40.8,33.8,❌,❌,❌,49.8,❌,—
LUKSK,45.2,33.9,❌,❌,❌,97.8,✅,—
OYLUM,44.0,34.1,❌,❌,❌,97.4,✅,—
TATEN,40.0,34.1,❌,❌,❌,14.2,❌,—
ONCSM,47.6,34.1,❌,❌,❌,90.8,❌,—
MEDTR,40.3,34.2,❌,❌,❌,76.8,❌,—
RUZYE,44.9,34.2,❌,❌,❌,72.9,❌,—
BURCE,49.1,34.2,❌,❌,❌,97.6,✅,—
DAPGM,44.5,34.3,❌,❌,❌,83.2,❌,—
IZINV,44.6,34.4,❌,❌,❌,92.6,❌,—
VSNMD,,34.5,❌,❌,❌,-173.7,❌,—
ZGYO,,34.5,❌,❌,❌,79.8,❌,—
CONSE,36.1,34.6,❌,❌,❌,88.3,❌,—
BRISA,44.9,34.6,❌,❌,❌,98.4,✅,—
VERTU,45.3,34.6,❌,❌,❌,93.0,❌,—
TLMAN,42.9,34.7,❌,❌,❌,98.1,✅,—
KSTUR,42.5,34.7,❌,❌,❌,52.9,❌,—
KIMMR,50.3,34.7,❌,❌,❌,94.1,❌,—
ARENA,41.8,34.7,❌,❌,❌,98.0,✅,—
FENER,34.6,34.8,❌,✅,❌,28.3,❌,—
IZENR,39.2,34.8,❌,❌,❌,68.5,❌,—
BFREN,33.1,34.8,❌,✅,❌,98.7,✅,—
FROTO,44.5,34.9,❌,❌,❌,90.0,❌,—
SELVA,43.0,34.9,❌,❌,❌,-151.3,❌,—
PRKAB,45.5,35.0,❌,❌,❌,93.7,❌,—
BERA,42.2,35.0,❌,❌,❌,88.4,❌,—
DITAS,45.0,35.0,❌,❌,❌,89.9,❌,—
SRVGY,39.8,35.0,❌,❌,❌,94.9,❌,—
ORCAY,35.3,35.0,❌,❌,❌,48.8,❌,—
HTTBT,46.0,35.0,❌,❌,❌,86.0,❌,—
ERCB,34.4,35.1,❌,❌,❌,-33.2,❌,—
COSMO,44.4,35.1,❌,❌,❌,74.7,❌,—
MMCAS,45.6,35.1,❌,❌,❌,89.8,❌,—
REEDR,,35.2,❌,❌,❌,-2072.4,❌,—
OYYAT,46.2,35.3,❌,❌,❌,97.7,✅,—
MZHLD,40.7,35.4,❌,❌,❌,98.0,✅,—
DESA,45.3,35.4,❌,❌,❌,99.8,✅,—
YUNSA,49.2,35.5,❌,❌,❌,97.7,✅,—
BIGCH,,35.6,❌,❌,❌,29.0,❌,—
MGROS,50.0,35.6,❌,❌,❌,97.9,✅,—
OBAMS,,35.6,❌,✅,❌,-348.4,❌,—
ULKER,45.1,35.7,❌,❌,❌,84.6,❌,—
TUCLK,37.2,35.7,❌,✅,❌,93.9,❌,—
ELITE,43.3,35.8,❌,❌,❌,90.8,❌,—
LKMNH,45.7,35.8,❌,❌,❌,99.3,✅,—
UCAYM,,35.8,❌,❌,❌,17.1,❌,—
SNICA,32.7,35.9,❌,❌,❌,-195.4,❌,—
SILVR,43.4,36.0,❌,❌,❌,99.4,✅,—
BALSU,,36.0,❌,❌,❌,-481.0,❌,—
MIATK,43.8,36.0,❌,❌,❌,60.2,❌,—
PAHOL,,36.1,❌,❌,❌,,❌,—
SMRVA,,36.1,❌,✅,❌,-174.0,❌,—
KRSTL,49.3,36.1,❌,❌,❌,98.6,✅,—
POLTK,38.3,36.2,❌,❌,❌,64.8,❌,—
TTKOM,49.4,36.2,❌,❌,❌,94.3,❌,—
KBORU,,36.2,❌,❌,❌,91.3,❌,—
SKBNK,46.6,36.3,❌,❌,❌,95.8,✅,—
TUREX,44.3,36.4,❌,❌,❌,0.4,❌,—
ISYAT,43.6,36.4,❌,❌,❌,97.3,✅,—
MHRGY,,36.4,❌,❌,❌,-84.8,❌,—
SMART,44.4,36.4,❌,❌,❌,96.5,✅,—
AZTEK,43.1,36.5,❌,❌,❌,80.2,❌,—
CLEBI,45.5,36.6,❌,❌,❌,97.9,✅,—
KLKIM,44.8,36.6,❌,❌,❌,95.7,✅,—
HEKTS,33.5,36.6,❌,❌,❌,84.5,❌,—
GRTHO,,36.6,❌,❌,❌,67.2,❌,—
KLRHO,,36.7,❌,✅,❌,22.3,❌,—
MAKTK,46.1,36.8,❌,❌,❌,97.7,✅,—
ICUGS,49.4,36.9,❌,❌,❌,96.7,✅,—
SISE,47.4,36.9,❌,❌,❌,94.2,❌,—
ZERGY,,36.9,❌,✅,❌,,❌,—
BORLS,,37.0,❌,❌,❌,-238.6,❌,—
PENGD,49.6,37.0,❌,❌,❌,95.9,✅,—
AHSGY,,37.0,❌,❌,❌,91.0,❌,—
CGCAM,,37.0,❌,❌,❌,89.8,❌,—
IHEVA,44.9,37.0,❌,❌,❌,98.9,✅,—
VKFYO,46.9,37.0,❌,❌,❌,92.6,❌,—
BEYAZ,45.6,37.0,❌,❌,❌,88.7,❌,—
LINK,41.0,37.1,❌,❌,❌,91.7,❌,—
AKFGY,50.0,37.1,❌,❌,❌,93.5,❌,—
CEMAS,45.5,37.3,❌,❌,❌,94.1,❌,—
ALFAS,42.1,37.3,❌,❌,❌,77.3,❌,—
GWIND,45.0,37.3,❌,❌,❌,63.6,❌,—
TSGYO,42.0,37.3,❌,❌,❌,95.6,✅,—
ULAS,45.5,37.3,✅,✅,✅,96.2,✅,🟢
KAPLM,52.4,37.4,❌,❌,❌,98.1,✅,—
INVEO,43.7,37.4,❌,❌,❌,95.8,✅,—
CASA,41.7,37.4,✅,✅,✅,-26.8,❌,—
GZNMI,41.5,37.5,❌,❌,❌,96.8,✅,—
ZEDUR,43.7,37.5,❌,❌,❌,90.6,❌,—
ORMA,46.2,37.5,❌,❌,❌,89.1,❌,—
GLCVY,47.1,37.6,❌,❌,❌,82.9,❌,—
KFEIN,45.8,37.6,❌,❌,❌,91.7,❌,—
ESEN,43.7,37.7,❌,✅,❌,69.6,❌,—
YYLGD,45.6,37.8,❌,❌,❌,49.3,❌,—
CIMSA,50.0,37.8,❌,❌,❌,98.2,✅,—
BAKAB,46.7,37.8,❌,❌,❌,96.5,✅,—
IDGYO,44.6,37.8,❌,❌,❌,89.2,❌,—
MAVI,49.0,37.8,❌,❌,❌,88.7,❌,—
AVHOL,44.6,37.8,❌,❌,❌,82.4,❌,—
PAMEL,42.0,37.8,❌,❌,❌,89.2,❌,—
TKNSA,41.6,37.8,❌,❌,❌,96.4,✅,—
ALKIM,45.6,37.9,❌,❌,❌,96.7,✅,—
BAYRK,45.1,38.3,❌,❌,❌,98.0,✅,—
ALCTL,46.8,38.4,❌,❌,❌,98.5,✅,—
YAYLA,46.1,38.4,❌,❌,❌,97.8,✅,—
GLRYH,43.0,38.5,❌,❌,❌,93.0,❌,—
OSMEN,36.9,38.6,❌,❌,❌,62.4,❌,—
GOLTS,44.6,38.6,❌,❌,❌,97.5,✅,—
ACSEL,48.7,38.6,❌,❌,❌,93.9,❌,—
SEYKM,44.8,38.7,❌,❌,❌,77.3,❌,—
EGEGY,,38.7,❌,❌,❌,91.3,❌,—
ATLAS,47.9,39.0,❌,❌,❌,97.8,✅,—
TEKTU,46.4,39.1,❌,❌,❌,95.4,✅,—
BIZIM,43.0,39.1,❌,❌,❌,97.1,✅,—
VAKFA,,39.1,❌,✅,❌,,❌,—
AGYO,47.9,39.2,❌,❌,❌,98.0,✅,—
KOPOL,42.4,39.3,❌,❌,❌,85.8,❌,—
MERCN,47.4,39.3,❌,❌,❌,56.1,❌,—
ISSEN,40.3,39.3,❌,❌,❌,72.8,❌,—
A1YEN,46.9,39.3,❌,❌,❌,91.8,❌,—
OYAYO,51.2,39.3,❌,❌,❌,97.2,✅,—
JANTS,39.9,39.4,❌,✅,❌,92.1,❌,—
KAREL,44.4,39.4,❌,❌,❌,94.0,❌,—
ULUFA,52.6,39.5,❌,❌,❌,89.5,❌,—
HEDEF,50.0,39.6,❌,❌,❌,97.9,✅,—
KTSKR,50.6,39.6,❌,❌,❌,95.7,✅,—
MAKIM,42.2,39.6,❌,❌,❌,97.5,✅,—
SAMAT,42.9,39.8,❌,❌,❌,97.6,✅,—
SKYLP,53.4,39.9,❌,❌,❌,96.1,✅,—
KLMSN,48.0,39.9,❌,❌,❌,98.8,✅,—
BANVT,42.0,40.0,❌,❌,❌,98.5,✅,—
BVSAN,48.9,40.0,❌,❌,❌,40.1,❌,—
YAPRK,42.0,40.1,❌,❌,❌,67.0,❌,—
TCELL,52.8,40.1,❌,❌,❌,86.8,❌,—
CMBTN,39.6,40.1,❌,❌,❌,97.5,✅,—
EKSUN,44.4,40.1,❌,❌,❌,-5908.9,❌,—
ECILC,50.6,40.1,❌,❌,❌,97.1,✅,—
AKSUE,55.0,40.2,❌,❌,❌,95.6,✅,—
NUHCM,46.9,40.2,❌,❌,❌,95.8,✅,—
LILAK,,40.2,❌,❌,❌,58.5,❌,—
DOAS,50.0,40.3,❌,❌,❌,98.3,✅,—
CRDFA,59.4,40.3,❌,❌,❌,95.6,✅,—
TTRAK,40.3,40.4,❌,✅,❌,92.7,❌,—
MEYSU,,40.4,❌,❌,❌,82.9,❌,—
OTKAR,40.9,40.4,❌,✅,❌,99.6,✅,—
INTEM,48.4,40.4,❌,❌,❌,99.0,✅,—
VKGYO,54.2,40.6,❌,❌,❌,99.0,✅,—
SUMAS,45.9,40.6,❌,❌,❌,89.0,❌,—
PINSU,53.4,40.6,❌,❌,❌,97.6,✅,—
ALCAR,41.2,40.6,❌,❌,❌,99.4,✅,—
SNGYO,47.3,40.6,❌,❌,❌,96.5,✅,—
MAGEN,53.9,40.6,❌,❌,❌,96.8,✅,—
ALGYO,47.7,40.7,❌,❌,❌,92.4,❌,—
KENT,37.3,40.8,❌,✅,❌,70.8,❌,—
AYCES,47.1,40.8,❌,❌,❌,82.8,❌,—
BURVA,55.0,40.8,❌,❌,❌,99.8,✅,—
EUHOL,49.4,40.8,❌,❌,❌,97.9,✅,—
ONRYT,,40.9,❌,❌,❌,36.0,❌,—
PAPIL,44.4,40.9,❌,✅,❌,89.0,❌,—
HATEK,44.4,41.0,❌,❌,❌,85.2,❌,—
OBASE,49.1,41.0,❌,❌,❌,98.6,✅,—
HDFGS,49.1,41.2,❌,❌,❌,92.0,❌,—
QUAGR,43.0,41.2,❌,❌,❌,68.6,❌,—
SASA,39.3,41.2,❌,❌,❌,95.2,✅,—
GSRAY,34.0,41.3,❌,❌,❌,22.6,❌,—
DESPC,44.8,41.3,❌,❌,❌,97.3,✅,—
ENTRA,,41.3,❌,❌,❌,-39950.0,❌,—
GLBMD,49.4,41.3,❌,❌,❌,94.1,❌,—
GSDHO,50.1,41.4,❌,❌,❌,99.5,✅,—
ISKPL,49.4,41.4,❌,❌,❌,92.4,❌,—
CANTE,41.7,41.4,✅,✅,✅,38.5,❌,—
PNLSN,47.0,41.5,❌,❌,❌,92.1,❌,—
MSGYO,53.2,41.5,❌,❌,❌,98.9,✅,—
UMPAS,56.5,41.6,❌,✅,❌,3.7,❌,—
BIENY,34.6,41.7,❌,✅,❌,40.0,❌,—
DOGUB,54.6,41.8,❌,❌,❌,98.4,✅,—
PLTUR,47.1,41.9,❌,❌,❌,98.3,✅,—
IHAAS,51.8,41.9,❌,❌,❌,91.1,❌,—
EGSER,44.8,41.9,❌,❌,❌,98.7,✅,—
HLGYO,58.0,42.0,❌,❌,❌,98.7,✅,—
KAYSE,43.5,42.0,❌,✅,❌,89.1,❌,—
DYOBY,46.2,42.0,❌,❌,❌,97.8,✅,—
VESTL,34.8,42.1,✅,✅,✅,93.9,❌,—
DGATE,54.7,42.1,❌,❌,❌,99.5,✅,—
SMRTG,44.5,42.1,❌,❌,❌,84.5,❌,—
ISGSY,57.4,42.1,❌,❌,❌,98.3,✅,—
EUYO,51.5,42.2,❌,❌,❌,97.2,✅,—
PENTA,42.7,42.2,❌,❌,❌,-96.1,❌,—
BLCYT,48.0,42.2,❌,✅,❌,85.8,❌,—
ECZYT,55.5,42.3,❌,❌,❌,99.3,✅,—
VAKKO,49.3,42.3,❌,❌,❌,99.3,✅,—
LIDFA,56.3,42.3,❌,❌,❌,96.6,✅,—
TOASO,54.2,42.3,❌,❌,❌,86.3,❌,—
PEKGY,55.5,42.3,❌,❌,❌,96.8,✅,—
GEDIK,54.2,42.3,❌,❌,❌,96.5,✅,—
AFYON,50.9,42.4,❌,❌,❌,99.3,✅,—
MNDRS,47.4,42.4,❌,✅,❌,99.5,✅,—
MTRYO,51.8,42.4,❌,❌,❌,97.1,✅,—
IZFAS,56.4,42.4,❌,❌,❌,97.6,✅,—
INGRM,45.7,42.5,❌,❌,❌,97.9,✅,—
DOFRB,,42.5,❌,❌,❌,88.3,❌,—
HUBVC,49.3,42.5,✅,✅,✅,92.4,❌,—
INTEK,41.8,42.5,❌,❌,❌,59.6,❌,—
DENGE,44.4,42.6,❌,❌,❌,89.9,❌,—
HOROZ,,42.7,❌,❌,❌,75.7,❌,—
FRMPL,,42.7,❌,❌,❌,-66.1,❌,—
GLRMK,,42.7,❌,❌,❌,60.9,❌,—
THYAO,52.0,42.8,❌,❌,❌,99.8,✅,—
QNBFK,43.8,42.8,❌,❌,❌,93.8,❌,—
AEFES,53.3,42.8,❌,❌,❌,89.9,❌,—
SARKY,53.7,43.0,❌,❌,❌,93.1,❌,—
SNPAM,50.1,43.0,❌,✅,❌,99.7,✅,—
EMNIS,41.9,43.0,❌,❌,❌,98.5,✅,—
ATEKS,47.6,43.1,❌,❌,❌,98.9,✅,—
MARMR,,43.1,❌,❌,❌,-418.0,❌,—
DOKTA,46.7,43.2,❌,❌,❌,99.7,✅,—
TMPOL,55.9,43.2,❌,❌,❌,95.4,✅,—
BAGFS,47.3,43.2,❌,✅,❌,97.7,✅,—
KLNMA,43.1,43.3,❌,❌,❌,96.3,✅,—
MARBL,43.2,43.4,❌,❌,❌,69.8,❌,—
BESLR,47.9,43.4,❌,❌,❌,97.9,✅,—
BASCM,51.4,43.5,❌,❌,❌,97.1,✅,—
DNISI,49.0,43.5,❌,❌,❌,99.0,✅,—
ULUSE,53.3,43.5,❌,❌,❌,97.3,✅,—
MERIT,51.6,43.6,❌,❌,❌,76.6,❌,—
EGEPO,65.2,43.6,❌,❌,❌,95.3,✅,—
PNSUT,49.7,43.6,❌,✅,❌,95.1,✅,—
AYEN,54.7,43.6,❌,❌,❌,99.0,✅,—
SUNTK,49.2,43.7,❌,❌,❌,90.1,❌,—
MEPET,57.5,43.8,❌,❌,❌,99.5,✅,—
GRSEL,55.8,43.8,❌,❌,❌,86.5,❌,—
NUGYO,49.8,43.8,❌,❌,❌,95.8,✅,—
SERNT,,43.8,✅,❌,✅,,❌,—
DMSAS,49.1,43.8,❌,❌,❌,99.4,✅,—
RNPOL,54.7,43.9,❌,❌,❌,85.2,❌,—
LOGO,52.7,44.0,❌,❌,❌,97.7,✅,—
PATEK,45.1,44.0,❌,❌,❌,96.2,✅,—
KLGYO,48.0,44.2,❌,✅,❌,96.4,✅,—
TSKB,50.6,44.2,❌,❌,❌,98.9,✅,—
ASGYO,,44.3,❌,❌,❌,-57.9,❌,—
SUWEN,42.5,44.3,✅,✅,✅,87.0,❌,—
TABGD,55.5,44.3,❌,❌,❌,94.2,❌,—
GEDZA,51.0,44.3,❌,❌,❌,96.4,✅,—
BRKSN,48.4,44.3,❌,❌,❌,93.8,❌,—
KONYA,40.1,44.3,❌,✅,❌,98.2,✅,—
EPLAS,47.5,44.3,❌,❌,❌,93.7,❌,—
AKENR,48.8,44.4,❌,❌,❌,96.5,✅,—
SANKO,47.4,44.4,✅,✅,✅,98.8,✅,🟢
FMIZP,48.3,44.4,❌,❌,❌,99.4,✅,—
CWENE,53.5,44.5,❌,❌,❌,69.3,❌,—
BNTAS,43.2,44.5,❌,❌,❌,98.2,✅,—
ISMEN,51.0,44.5,✅,✅,✅,94.6,❌,—
SKTAS,44.0,44.6,❌,❌,❌,95.8,✅,—
DERIM,50.6,44.7,❌,❌,❌,99.7,✅,—
ADEL,43.1,44.8,❌,❌,❌,82.5,❌,—
AKSA,53.5,45.0,❌,❌,❌,98.6,✅,—
FRIGO,52.1,45.1,❌,❌,❌,96.9,✅,—
OZGYO,58.5,45.1,❌,❌,❌,99.6,✅,—
TAVHL,53.5,45.2,❌,❌,❌,99.4,✅,—
MAALT,51.4,45.4,❌,❌,❌,98.2,✅,—
OYAKC,50.8,45.4,❌,❌,❌,97.6,✅,—
UFUK,58.2,45.4,❌,❌,❌,99.6,✅,—
GARFA,52.8,45.5,❌,❌,❌,99.3,✅,—
CEOEM,47.5,45.5,❌,❌,❌,95.8,✅,—
KZGYO,46.7,45.5,✅,✅,✅,-8293.4,❌,—
MRGYO,45.6,45.6,❌,✅,❌,88.5,❌,—
DGNMO,49.4,45.6,❌,❌,❌,98.2,✅,—
PETUN,51.2,45.6,❌,✅,❌,95.9,✅,—
GATEG,60.9,45.7,❌,❌,❌,99.4,✅,—
ANSGR,59.4,45.7,❌,❌,❌,99.5,✅,—
FONET,60.4,45.7,❌,❌,❌,97.7,✅,—
ISCTR,51.3,45.7,✅,✅,✅,92.9,❌,—
GOODY,45.3,45.8,✅,❌,❌,94.4,❌,—
ENKAI,62.3,45.8,❌,❌,❌,96.3,✅,—
PSGYO,56.6,45.9,❌,❌,❌,86.2,❌,—
TURSG,63.6,45.9,❌,❌,❌,99.2,✅,—
MOBTL,62.5,46.0,❌,❌,❌,99.0,✅,—
SDTTR,50.7,46.1,❌,❌,❌,93.2,❌,—
BALAT,53.8,46.1,✅,✅,✅,90.8,❌,—
YEOTK,58.2,46.1,❌,❌,❌,97.4,✅,—
YIGIT,,46.2,❌,✅,❌,30.0,❌,—
NIBAS,51.1,46.2,❌,✅,❌,64.9,❌,—
TDGYO,49.2,46.3,✅,✅,✅,86.0,❌,—
ISBIR,44.1,46.3,❌,✅,❌,-13.1,❌,—
OZYSR,,46.4,❌,❌,❌,97.2,✅,—
BASGZ,66.1,46.4,❌,❌,❌,99.3,✅,—
ERSU,55.3,46.5,❌,❌,❌,94.9,❌,—
BINHO,,46.6,❌,❌,❌,84.8,❌,—
TATGD,48.6,46.6,❌,❌,❌,94.5,❌,—
BINBN,,46.6,❌,❌,❌,78.6,❌,—
KMPUR,48.4,46.6,❌,❌,❌,94.1,❌,—
MPARK,59.2,46.6,❌,❌,❌,99.4,✅,—
SEGMN,,46.8,❌,❌,❌,97.6,✅,—
BOSSA,49.7,46.8,❌,❌,❌,99.7,✅,—
ISFIN,58.2,46.9,❌,❌,❌,99.9,✅,—
KOCMT,,46.9,❌,❌,❌,46.4,❌,—
MRSHL,50.3,46.9,❌,❌,❌,98.1,✅,—
MOGAN,,47.0,❌,❌,❌,83.6,❌,—
PRDGS,52.6,47.1,❌,❌,❌,92.5,❌,—
ECOGR,,47.2,❌,❌,❌,-236.3,❌,—
DGGYO,50.7,47.3,❌,❌,❌,100.0,✅,—
GIPTA,,47.3,❌,❌,❌,94.1,❌,—
DZGYO,52.5,47.3,✅,✅,✅,96.4,✅,🟢
GOZDE,49.8,47.4,❌,❌,❌,99.7,✅,—
ODINE,,47.4,❌,❌,❌,96.6,✅,—
CUSAN,50.7,47.5,❌,❌,❌,99.6,✅,—
AKSEN,64.1,47.5,❌,❌,❌,96.1,✅,—
KNFRT,49.7,47.5,❌,❌,❌,99.8,✅,—
TURGG,49.8,47.7,✅,✅,✅,98.6,✅,🟢
TERA,56.7,47.7,✅,✅,✅,96.4,✅,🟢
EDIP,56.0,47.7,❌,❌,❌,97.9,✅,—
EYGYO,,47.8,❌,✅,❌,-133.0,❌,—
ULUUN,55.9,47.8,❌,❌,❌,99.5,✅,—
BYDNR,58.4,47.8,❌,❌,❌,88.1,❌,—
ESCOM,57.0,47.9,❌,❌,❌,99.2,✅,—
GESAN,54.8,47.9,❌,❌,❌,98.7,✅,—
BRMEN,54.8,47.9,❌,❌,❌,99.5,✅,—
PRKME,49.1,48.0,❌,❌,❌,98.7,✅,—
BUCIM,44.8,48.4,❌,✅,❌,98.3,✅,—
SANEL,61.8,48.5,❌,❌,❌,95.3,✅,—
ICBCT,56.4,48.6,❌,❌,❌,99.7,✅,—
ANHYT,58.2,48.7,❌,❌,❌,98.9,✅,—
FADE,52.0,48.7,❌,❌,❌,95.4,✅,—
EKGYO,56.1,48.9,❌,✅,❌,97.4,✅,—
GEREL,66.2,48.9,❌,❌,❌,99.5,✅,—
OZKGY,53.3,48.9,❌,❌,❌,99.9,✅,—
INFO,58.3,49.1,❌,❌,❌,84.1,❌,—
ETILR,48.5,49.2,❌,❌,❌,66.1,❌,—
BRKO,54.6,49.2,❌,❌,❌,98.3,✅,—
FLAP,53.2,49.3,✅,✅,✅,86.6,❌,—
NTHOL,54.1,49.3,❌,❌,❌,99.6,✅,—
MACKO,55.4,49.3,❌,❌,❌,82.2,❌,—
AKMGY,58.2,49.5,❌,❌,❌,82.3,❌,—
GARAN,55.8,49.6,❌,✅,❌,98.9,✅,—
CCOLA,41.9,49.6,✅,❌,✅,97.0,✅,—
EGGUB,56.8,49.6,❌,✅,❌,99.8,✅,—
AKFYE,57.9,49.7,❌,❌,❌,-3013.7,❌,—
ZRGYO,55.1,49.8,✅,✅,✅,90.7,❌,—
ODAS,54.6,49.8,❌,❌,❌,97.4,✅,—
EREGL,60.7,49.8,❌,❌,❌,98.1,✅,—
YKBNK,54.6,49.9,❌,✅,❌,96.9,✅,—
ENDAE,,49.9,❌,❌,❌,82.9,❌,—
NTGAZ,62.6,49.9,❌,❌,❌,97.6,✅,—
